visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-01-21,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-1.2273801241923972,-1.30262023210687,0.0,-0.3548478080770911,-1.195959073283989,1,48.0,1,1,-1.0246300455872994,-1.0246300455872994
2016-01-22,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-1.3097883249280742,-1.2912030665923782,0.0,0.7244056707435604,-1.195959073283989,1,56.0,1,1,-0.7165706393085802,-0.7165706393085802
2016-01-23,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-1.3333335251382674,-1.4396262182807742,0.0,-1.2235152422498106,-1.21893175763228,1,46.0,1,1,-0.6434287522448777,-0.6434287522448777
2016-01-24,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-1.533467726924911,-1.6223008665126462,0.0,-0.03896874110519316,-1.3108224950254423,1,18.0,1,1,-1.3395465037782408,-1.3395465037782408
2016-01-25,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-1.5570129271351048,-1.6451351975416302,0.0,-0.09161525226717597,-1.4256859167668956,1,12.0,1,1,-1.3641810976851128,-1.3641810976851128
2016-01-26,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-1.1685171236669136,-1.07427692181703,0.0,0.7770521819055433,-1.3223088371995877,1,51.0,1,1,-1.1917389403370087,-1.1917389403370087
2016-01-27,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-0.9330651215649798,-0.8459336115271898,0.0,0.2769103258667049,-1.0466366250201,1,24.0,1,1,-1.0403758684968465,-1.0403758684968465
2016-01-28,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-0.9801555219853666,-0.8801851080706657,0.0,-0.3548478080770911,-1.0236639406718093,1,16.0,1,1,-1.0459630959808794,-1.0459630959808794
2016-01-29,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-1.392196525663751,-1.6108837009981543,0.0,-1.3814547757357596,-1.1729863889356986,1,72.0,1,1,-0.9032348302524044,-0.9032348302524044
2016-01-30,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-1.4981499266096212,-1.7022210251140903,0.0,-1.091898964344853,-1.2533907841547158,1,46.0,1,1,-0.6022864407715451,-0.6022864407715451
2016-01-31,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-1.2744705246127839,-1.211282907990934,0.0,0.6191126484195943,-1.195959073283989,1,7.0,1,1,-1.156183856347709,-1.156183856347709
2016-02-01,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-1.3804239255586541,-1.382540390708314,0.0,-0.30220129691510816,-1.2419044419805705,1,37.0,1,1,-1.4101487419855647,-1.4101487419855647
2016-02-02,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-1.3568787253484607,-1.336871728650346,0.0,-0.30220129691510816,-1.3108224950254423,1,45.0,1,1,-1.2623411785443326,-1.2623411785443326
2016-02-03,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-1.3215609250331708,-1.348288894164838,0.0,0.14529404796174739,-1.2419044419805705,1,14.0,1,1,-1.187675502166803,-1.187675502166803
2016-02-04,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-1.1685171236669136,-1.119945583874998,0.0,0.013677770056789886,-1.2993361528512972,1,6.0,1,1,-1.1500886990924002,-1.1500886990924002
2016-02-05,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-1.0154733223006567,-1.0171910942445699,0.0,0.48749637051463685,-0.9088005189303561,1,43.0,1,1,-0.7767603172047521,-0.7767603172047521
2016-02-06,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-1.2391527242974938,-1.393957556222806,0.0,-1.1708687310878276,-1.0351502828459547,1,54.0,1,1,-0.5540331125003525,-0.5540331125003525
2016-02-08,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-1.2626979245076873,-1.211282907990934,0.0,1.2771940379443818,-1.4601449432893319,1,34.0,1,1,-1.358847835086718,-1.358847835086718
2016-02-09,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-0.9801555219853666,-0.8116821149837138,0.0,-0.03896874110519316,-1.0696093093683907,1,16.0,1,1,-1.1414538929807132,-1.1414538929807132
2016-02-10,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-1.2391527242974938,-1.4053747217372983,0.0,0.35588009260967934,-1.0236639406718093,1,55.0,1,1,-0.8181565935637226,-0.8181565935637226
2016-02-11,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-1.1449719234567204,-1.119945583874998,1.0,0.382203348190671,-1.1270410202391172,1,29.0,1,1,-0.8912984806274251,-0.8912984806274251
2016-02-12,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-1.0154733223006567,-0.9030194390996499,0.0,1.1719010156204157,-1.2993361528512972,1,43.0,1,1,-0.8351722409014589,-0.8351722409014589
2016-02-13,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-0.5092515177814988,-0.0924006875707175,0.0,-0.618080363887006,-0.5756965958801417,1,27.0,1,1,-0.6457144362156184,-0.6457144362156184
2016-02-15,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-1.0861089229312368,-0.7888477839547299,0.0,-0.22323153017213349,-1.1729863889356986,1,23.0,1,1,-1.3624033434856477,-1.3624033434856477
2016-02-16,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-1.2391527242974938,-1.119945583874998,0.0,-0.09161525226717597,-1.3452815215478786,1,28.0,1,1,-1.2021515006481607,-1.2021515006481607
2016-02-17,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-1.2626979245076873,-1.2341172390199182,0.0,-0.03896874110519316,-1.1729863889356986,1,34.0,1,1,-1.0335188165846245,-1.0335188165846245
2016-02-18,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-0.9683829218802699,-0.6518417977808256,0.0,1.3035172935253732,-1.2533907841547158,1,56.0,1,1,-1.0431694822388629,-1.0431694822388629
2016-02-19,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-0.6269775188324658,-0.48058431506344557,0.0,1.1455777600394244,-1.012177598497664,1,50.0,1,1,-0.7246975156489917,-0.7246975156489917
2016-02-20,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-0.6858405193579492,-0.891602273585158,0.0,-1.3814547757357596,-0.49529220066112434,1,42.0,1,1,-0.7587288103244644,-0.7587288103244644
2016-02-22,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-1.0861089229312368,-1.142779914903982,0.0,-0.881312919696921,-0.8858278345820655,1,19.0,1,1,-1.3494511343181173,-1.3494511343181173
2016-02-23,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-0.8624295209343996,-0.7431791218967617,0.0,0.17161730354273902,-1.0006912563235186,1,35.0,1,1,-1.1335809815259397,-1.1335809815259397
2016-02-24,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-1.3333335251382674,-1.336871728650346,0.0,-0.06529199668618457,-1.195959073283989,1,45.0,1,1,-1.0896450563105906,-1.0896450563105906
2016-02-25,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-1.392196525663751,-1.256951570048902,0.0,0.6454359040005859,-1.3567678637220237,1,33.0,1,1,-0.9855194531990696,-0.9855194531990696
2016-02-26,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-1.1802897237720102,-1.13136274938949,0.0,0.7244056707435604,-1.150013704587408,1,48.0,1,1,-0.576128057550846,-0.576128057550846
2016-02-27,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-1.0507911226159468,-1.085694087331522,0.0,-0.06529199668618457,-1.0925819937166812,1,46.0,1,1,-0.4082572681442232,-0.4082572681442232
2016-02-28,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-0.9683829218802699,-0.9715224321866018,0.0,0.35588009260967934,-0.9892049141493735,1,21.0,1,1,-0.9908527157974646,-0.9908527157974646
2016-02-29,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-0.6858405193579492,-0.4349156530054777,0.0,-1.0392524531828702,-0.8054234393630482,1,29.0,1,1,-1.3017057358182003,-1.3017057358182003
2016-03-01,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-1.3686513254535575,-1.5309635423967103,0.0,-0.3811710636580826,-1.195959073283989,1,55.0,1,1,-1.19275479987956,-1.19275479987956
2016-03-02,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-1.192062323877107,-1.0971112528460139,0.0,0.46117311493364543,-1.2304180998064254,1,44.0,1,1,-1.0629787433186157,-1.0629787433186157
2016-03-03,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-0.7917939203038195,-0.6175903012373497,0.0,0.2769103258667049,-0.9432595454527921,1,24.0,1,1,-1.0797404257707142,-1.0797404257707142
2016-03-04,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-0.8977473212496897,-0.8002649494692218,0.0,0.7507289263245518,-0.8973141767562107,1,53.0,1,1,-0.7071739385399796,-0.7071739385399796
2016-03-05,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-0.8388843207242062,-0.7888477839547299,0.0,0.09264753679976434,-0.9892049141493735,1,30.0,1,1,-0.4841927689499421,-0.4841927689499421
2016-03-06,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-0.46216111736111193,-0.37782982543301763,0.0,-1.0655757087638615,-0.33448341022308975,1,7.0,1,1,-1.1180891235020305,-1.1180891235020305
2016-03-07,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-0.15607351462859792,-0.10381785308520947,0.0,-1.3551315201547682,-0.07029754021774738,1,23.0,1,1,-1.4060853038153591,-1.4060853038153591
2016-03-08,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-0.1678461147336946,0.010353802059710801,0.0,-0.723373386210972,-0.19664730413334594,1,42.0,1,1,-1.0705976898877514,-1.0705976898877514
2016-03-09,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-0.850656920829303,-1.028608259759062,0.0,-1.3814547757357596,-0.6101556224025776,1,31.0,1,1,-1.117073263959479,-1.117073263959479
2016-03-10,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-1.0154733223006567,-1.0971112528460139,0.0,0.040001025637781525,-0.8628551502337748,1,44.0,1,1,-0.9964399432814974,-0.9964399432814974
2016-03-11,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-1.10965412314143,-1.0171910942445699,0.0,0.09264753679976434,-1.0351502828459547,1,44.0,1,1,-0.6573968209549599,-0.6573968209549599
2016-03-12,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-1.0978815230363335,-1.005773928730078,0.0,0.35588009260967934,-1.184472731109844,1,62.0,1,1,-0.46717712161220576,-0.46717712161220576
2016-03-13,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-0.921292521459883,-0.9943567632155859,0.0,-0.01264548552420152,-0.9547458876269374,1,27.0,1,1,-1.067804076145735,-1.067804076145735
2016-03-14,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-0.8153391205140128,-1.0171910942445699,0.0,-1.3814547757357596,-0.5642102537059963,1,41.0,1,1,-1.2971343678767189,-1.2971343678767189
2016-03-15,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-0.7682487200936261,-0.8459336115271898,0.0,0.8560219486485179,-0.6675873332733042,1,23.0,1,1,-1.021836431845283,-1.021836431845283
2016-03-16,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-0.46216111736111193,-0.4234984874909855,0.0,0.4085266037716624,-0.7709644128406122,1,26.0,1,1,-0.9324407921007578,-0.9324407921007578
2016-03-17,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-0.2384817153642747,0.12452545720463086,0.0,1.540426593754297,-0.518264885009415,1,24.0,1,1,-0.8849493584864787,-0.8849493584864787
2016-03-18,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-0.10898311420821111,0.044605298603186495,0.0,0.8560219486485179,-0.4378604897903977,1,60.0,1,1,-0.509081327742452,-0.509081327742452
2016-03-19,air_3bb99a1fe0583897,0,0,1,0,0,0,0,0.055833287263142656,0.17019411926259873,0.0,-0.8023431529539465,0.1019975923944325,1,50.0,1,1,-0.4915577506334399,-0.4915577506334399
2016-03-20,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-0.43861591715091863,-0.48058431506344557,1.0,-0.17058501901015066,-0.4723195163128337,1,34.0,1,1,-0.7041263599123253,-0.7041263599123253
2016-03-21,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-0.6976131194630458,-0.6175903012373497,1.0,0.7244056707435604,-0.6331283067508683,1,23.0,1,1,-1.1500886990924002,-1.1500886990924002
2016-03-22,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-0.426843317045822,-0.1951551772011454,0.0,0.17161730354273902,-0.7135327019698856,1,55.0,1,1,-1.0177729936750775,-1.0177729936750775
2016-03-23,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-0.5916597185171757,-0.5833388046938737,0.0,0.2769103258667049,-0.5297512271835603,1,61.0,1,1,-0.9164410043055728,-0.9164410043055728
2016-03-24,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-0.8035665204089162,-0.7317619563822698,0.0,0.17161730354273902,-0.7479917284923215,1,43.0,1,1,-0.976122752430469,-0.976122752430469
2016-03-25,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-0.8742021210394962,-0.8002649494692218,0.0,0.9086684598105007,-0.9547458876269374,1,65.0,1,1,-0.3706704650698205,-0.3706704650698205
2016-03-26,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-0.732930919778336,-0.5262529771214136,0.0,0.8560219486485179,-0.9892049141493735,1,49.0,1,1,-0.3765116574394912,-0.3765116574394912
2016-03-27,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-0.6505227190426591,-0.48058431506344557,0.0,1.4614568270113226,-0.9777185719752279,1,49.0,1,1,-0.9359963004996877,-0.9359963004996877
2016-03-28,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-0.3208899160999517,-0.0238976944837653,0.0,1.1982242712014075,-0.48380585848697905,1,44.0,1,1,-1.053582042550015,-1.053582042550015
2016-03-29,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-0.426843317045822,-0.26365817028809757,0.0,1.3561638046873565,-0.6790736754474496,1,43.0,1,1,-0.7780301416329414,-0.7780301416329414
2016-03-30,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-0.1678461147336946,0.010353802059710801,0.0,0.7507289263245518,-0.26556535717821783,1,41.0,1,1,-0.8636163080928988,-0.8636163080928988
2016-03-31,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-0.10898311420821111,0.13594262271912264,0.0,1.645719616078263,-0.3689424367455258,1,44.0,1,1,-0.8278072592179612,-0.8278072592179612
2016-04-01,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-0.46216111736111193,-0.4006641564620016,0.0,0.6454359040005859,-0.3919151210938164,1,53.0,1,1,-0.6203179476518329,-0.6203179476518329
2016-04-02,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-0.5563419182018856,-0.8801851080706657,0.0,-1.3814547757357596,-0.31151072587479917,1,28.0,1,1,-0.6375875598752071,-0.6375875598752071
2016-04-03,air_3bb99a1fe0583897,0,0,0,1,0,0,0,0.1971044885243029,0.3186172709509949,0.0,0.14529404796174739,-0.035838513695311325,1,15.0,1,1,-1.1638028029168446,-1.1638028029168446
2016-04-04,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-0.33266251620504833,-0.4006641564620016,0.0,-1.3814547757357596,-0.24259267282992716,1,6.0,1,1,-1.2768171770256904,-1.2768171770256904
2016-04-05,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-0.3797529166254352,-0.2750753358025896,0.0,1.4088103158493392,-0.4378604897903977,1,20.0,1,1,-1.0716135494303027,-1.0716135494303027
2016-04-06,air_3bb99a1fe0583897,0,0,0,0,0,0,1,0.008742886842755837,0.2843657744075188,0.0,1.7246893828212375,-0.34596975239723515,1,65.0,1,1,-1.004312854736271,-1.004312854736271
2016-04-07,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-0.30911731599485504,-0.5947559702083656,0.0,-1.3814547757357596,-0.1277292510884739,1,45.0,1,1,-1.120628772358409,-1.120628772358409
2016-04-08,air_3bb99a1fe0583897,1,0,0,0,0,0,0,0.1735592883141096,-0.0238976944837653,0.0,-0.5917571083060146,0.12497027674272328,1,43.0,1,1,-0.5598743048700232,-0.5598743048700232
2016-04-09,air_3bb99a1fe0583897,0,0,1,0,0,0,0,0.4207838905211402,0.763886726016183,0.0,1.6193963604972714,-0.17367461978505525,1,39.0,1,1,-0.46717712161220576,-0.46717712161220576
2016-04-10,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-0.2149365151540814,-0.25224100477360545,0.0,0.22426381470472184,-0.07029754021774738,1,18.0,1,1,-1.0492646394941716,-1.0492646394941716
2016-04-11,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-0.7211583196732393,-0.7888477839547299,0.0,0.5401428816766198,-0.6790736754474496,1,35.0,1,1,-1.2991660869618218,-1.2991660869618218
2016-04-12,air_3bb99a1fe0583897,0,0,0,0,0,1,0,-0.5092515177814988,-0.34357832888954154,0.0,1.6983661272402457,-0.7594780706664669,1,9.0,1,1,-1.1351047708397668,-1.1351047708397668
2016-04-13,air_3bb99a1fe0583897,0,0,0,0,0,0,1,0.02051548694785249,0.19302845029158266,0.0,0.9349917153914926,-0.3804287789196711,1,35.0,1,1,-1.046724990637793,-1.046724990637793
2016-04-14,air_3bb99a1fe0583897,0,0,0,0,1,0,0,0.20887708862939958,0.3186172709509949,0.0,-0.5391105971440315,0.29726540935490314,1,33.0,1,1,-1.0134555906192337,-1.0134555906192337
2016-04-15,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-0.13252831441840462,-0.2750753358025896,0.0,1.487780082592314,0.056052223697851365,1,41.0,1,1,-0.5878104422901873,-0.5878104422901873
2016-04-16,air_3bb99a1fe0583897,0,0,1,0,0,0,0,-0.15607351462859792,-0.17232084617216145,0.0,1.5141033381733053,-0.3804287789196711,1,46.0,1,1,-0.3711783948410962,-0.3711783948410962
2016-04-17,air_3bb99a1fe0583897,0,0,0,1,0,0,0,0.1971044885243029,0.3186172709509949,0.0,-0.8549896641159296,0.021593197175415305,1,30.0,1,1,-1.0860895479116606,-1.0860895479116606
2016-04-18,air_3bb99a1fe0583897,0,1,0,0,0,0,0,0.4325564906262368,0.46704042263939105,0.0,-0.30220129691510816,0.22834735631003125,1,44.0,1,1,-1.3890696564776226,-1.3890696564776226
2016-04-19,air_3bb99a1fe0583897,0,0,0,0,0,1,0,0.06760588736823932,0.14735978823361479,0.0,0.8560219486485179,-0.02435217152116604,1,41.0,1,1,-1.0705976898877514,-1.0705976898877514
2016-04-20,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-0.19139131494388809,0.07885679514666259,0.0,1.1455777600394244,-0.3804287789196711,1,27.0,1,1,-0.9362502653853256,-0.9362502653853256
2016-04-21,air_3bb99a1fe0583897,0,0,0,0,1,0,0,0.07937848747333597,0.1131082916901387,0.0,-1.0392524531828702,-0.13921559326261929,1,36.0,1,1,-1.0431694822388629,-1.0431694822388629
2016-04-22,air_3bb99a1fe0583897,1,0,0,0,0,0,0,0.1500140881039161,0.15877695374810655,0.0,-1.3288082645737764,0.331724435877339,1,47.0,1,1,-0.5415888331040976,-0.5415888331040976
2016-04-23,air_3bb99a1fe0583897,0,0,1,0,0,0,0,0.1264688878937228,-0.0010633634547813678,0.0,-0.3548478080770911,0.22834735631003125,1,57.0,1,1,-0.443812352133523,-0.443812352133523
2016-04-24,air_3bb99a1fe0583897,0,0,0,1,0,0,0,0.35014828989056,0.626880739842279,0.0,0.6454359040005859,0.17091564543930463,1,14.0,1,1,-1.0645025326324429,-1.0645025326324429
2016-04-25,air_3bb99a1fe0583897,0,1,0,0,0,0,0,0.11469628778862613,0.25011427786404267,0.0,1.8299824051452032,-0.07029754021774738,1,17.0,1,1,-1.2514206884619048,-1.2514206884619048
2016-04-26,air_3bb99a1fe0583897,0,0,0,0,0,1,0,0.2912852893650765,0.546960581240835,0.0,1.59307310491628,0.056052223697851365,1,45.0,1,1,-0.9733291386884526,-0.9733291386884526
2016-04-27,air_3bb99a1fe0583897,0,0,0,0,0,0,1,-0.06189271378782429,-0.0238976944837653,0.0,0.48749637051463685,0.06753856587199665,1,45.0,1,1,-0.9537738424943377,-0.9537738424943377
2016-04-28,air_3bb99a1fe0583897,0,0,0,0,1,0,0,-0.25025431546937155,-0.38924699094750964,0.0,-1.3814547757357596,-0.058811198043601895,1,31.0,1,1,-0.7104754820532717,-0.7104754820532717
2016-04-29,air_3bb99a1fe0583897,1,0,0,0,0,0,0,-0.10898311420821111,-0.11523501859970144,1.0,0.14529404796174739,-0.07029754021774738,1,27.0,1,1,-0.5365095353913404,-0.5365095353913404
2016-04-30,air_3bb99a1fe0583897,0,0,1,0,0,0,0,0.008742886842755837,0.15877695374810655,0.0,1.06660799329645,-0.26556535717821783,1,45.0,1,1,-0.5809533903779652,-0.5809533903779652
2016-05-01,air_3bb99a1fe0583897,0,0,0,1,0,0,0,-0.20316391504898476,-0.46916714954895355,0.0,-1.3551315201547682,0.09051125022028722,1,14.0,1,1,-0.8631083783216231,-0.8631083783216231
2016-05-02,air_3bb99a1fe0583897,0,1,0,0,0,0,0,-0.20316391504898476,-0.4577499840344616,0.0,-1.3814547757357596,0.03307953934956059,1,25.0,1,1,-1.0035509600793575,-1.0035509600793575
2016-05-03,air_3bb99a1fe0583897,0,0,0,0,0,1,0,0.3148304895752699,0.46704042263939105,1.0,0.961314970972484,0.09051125022028722,1,21.0,1,1,-0.7160627095373046,-0.7160627095373046
2016-05-04,air_3bb99a1fe0583897,0,0,0,0,0,0,1,0.39723869031094666,0.43278892609591496,1.0,-0.8549896641159296,0.572937621534391,1,34.0,1,1,-0.7732048088058221,-0.7732048088058221
2016-05-05,air_3bb99a1fe0583897,0,0,0,0,1,0,0,0.620918092307784,0.4784575881538828,1.0,-0.3548478080770911,0.5499649371861003,1,22.0,1,1,-0.9667260516618683,-0.9667260516618683
2016-05-06,air_3bb99a1fe0583897,1,0,0,0,0,0,0,0.4207838905211402,0.661132236385755,0.0,0.6980824151625691,0.17091564543930463,1,44.0,1,1,-1.122406526557874,-1.122406526557874
2016-05-07,air_3bb99a1fe0583897,0,0,1,0,0,0,0,0.6091454922026872,0.9693957052770391,0.0,0.11897079238075597,0.5959103058826816,1,31.0,1,1,-0.6916820805160704,-0.6916820805160704
2016-05-08,air_3bb99a1fe0583897,0,0,0,1,0,0,0,0.6797810928332676,0.7753038915306751,0.0,2.1458614721171014,0.4810468841412283,1,25.0,1,1,-1.0355505356697272,-1.0355505356697272
2016-05-09,air_3bb99a1fe0583897,0,1,0,0,0,0,0,0.38546609020585,0.5127090846973589,0.0,1.540426593754297,0.18240198761344992,1,28.0,1,1,-1.467798771025358,-1.467798771025358
2016-05-10,air_3bb99a1fe0583897,0,0,0,0,0,1,0,0.2324222888395931,-0.04673202551274923,0.0,-1.3814547757357596,0.5384785950119549,1,11.0,1,1,-1.3037374549033032,-1.3037374549033032
2016-05-11,air_3bb99a1fe0583897,0,0,0,0,0,0,1,0.22064968873449622,0.17019411926259873,0.0,-1.3814547757357596,0.4925332263153736,1,26.0,1,1,-1.111740001361084,-1.111740001361084
2016-05-12,air_3bb99a1fe0583897,0,0,0,0,1,0,0,0.6797810928332676,0.706800898443723,0.0,2.1458614721171014,0.5614512793602455,1,25.0,1,1,-0.990090821140551,-0.990090821140551
