visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,total_genre_visitors
2016-07-29,air_2a24aec099333f39,1,0,0,0,0,0,0,1.1763279529537358,1.1620536305442972,0.0,0.7355781567340353,1.133635208941888,1,3.0,1,7137018.0
2016-07-30,air_2a24aec099333f39,0,0,1,0,0,0,0,1.2612681185707086,1.3920142270298277,0.0,1.7806189398015353,1.2927766765415873,1,15.0,1,7288066.0
2016-07-31,air_2a24aec099333f39,0,0,0,1,0,0,0,1.2825031599749517,1.342022793011234,0.0,1.3956039144608774,1.2927766765415873,1,24.0,1,5005138.0
2016-08-01,air_2a24aec099333f39,0,1,0,0,0,0,0,1.3355907634855597,1.3020296457963594,0.0,1.3406017679836406,1.2715578141949608,1,7.0,1,4057264.0
2016-08-02,air_2a24aec099333f39,0,0,0,0,0,1,0,1.2825031599749517,1.2620364985814845,0.0,0.1855566919616672,1.3246049700615272,1,4.0,1,4511364.0
2016-08-05,air_2a24aec099333f39,1,0,0,0,0,0,0,1.356825804889803,1.4420056610484213,0.0,1.0380899623588382,1.3882615571014068,1,7.0,1,6602614.0
2016-08-06,air_2a24aec099333f39,0,0,1,0,0,0,0,1.3249732427834384,1.501995381870734,0.0,0.4330663511092328,1.4200898506213466,1,6.0,1,6290958.0
2016-08-07,air_2a24aec099333f39,0,0,0,1,0,0,0,1.3780608462940465,1.491997095067015,0.0,1.5331092806539695,1.3139955388882139,1,8.0,1,4751320.0
2016-08-08,air_2a24aec099333f39,0,1,0,0,0,0,0,1.4311484498046543,1.4420056610484213,0.0,1.8356210862787719,1.3776521259280936,1,3.0,1,4081164.0
2016-08-09,air_2a24aec099333f39,0,0,0,0,0,1,0,1.3674433255919247,1.342022793011234,0.0,1.3406017679836406,1.3882615571014068,1,3.0,1,5151884.0
2016-08-11,air_2a24aec099333f39,0,0,0,0,1,0,0,1.2294155564643439,1.4320073742447033,1.0,1.9181243059946274,1.0487597595553815,1,4.0,1,6044310.0
2016-08-13,air_2a24aec099333f39,0,0,1,0,0,0,0,1.3249732427834384,1.3620193666186717,1.0,1.753117866562917,1.2609483830216472,1,3.0,1,5701106.0
2016-08-14,air_2a24aec099333f39,0,0,0,1,0,0,0,1.2931206806770734,1.3620193666186717,1.0,1.0380899623588382,1.2821672453682738,1,4.0,1,4367008.0
2016-08-15,air_2a24aec099333f39,0,1,0,0,0,0,0,1.2718856392728304,1.3620193666186717,1.0,-0.03445189394728009,1.3139955388882139,1,4.0,1,3690160.0
2016-08-16,air_2a24aec099333f39,0,0,0,0,0,1,0,1.3143557220813167,1.342022793011234,0.0,0.7905803032112724,1.1972917959817677,1,5.0,1,3841686.0
2016-08-19,air_2a24aec099333f39,1,0,0,0,0,0,0,1.4205309291025325,1.6219748235153588,0.0,0.5705717173023249,1.3988709882747201,1,2.0,1,6555292.0
2016-08-20,air_2a24aec099333f39,0,0,1,0,0,0,0,1.4842360533152623,1.5719833894967652,0.0,1.3406017679836406,1.3776521259280936,1,8.0,1,6404244.0
2016-08-21,air_2a24aec099333f39,0,0,0,1,0,0,0,1.4523834912088975,1.501995381870734,0.0,1.5056082074153512,1.4306992817946602,1,17.0,1,4504194.0
2016-08-22,air_2a24aec099333f39,0,1,0,0,0,0,0,1.4311484498046543,1.4420056610484213,0.0,0.6255738637795617,1.5155747311811665,1,3.0,1,2976984.0
2016-08-23,air_2a24aec099333f39,0,0,0,0,0,1,0,1.3462082841876815,1.4020125138335466,0.0,-0.006950820708661772,1.3988709882747201,1,4.0,1,4759924.0
2016-08-25,air_2a24aec099333f39,0,0,0,0,1,0,0,1.2825031599749517,1.4020125138335466,0.0,0.9005845961657462,1.2503389518483343,1,1.0,1,5170526.0
2016-08-26,air_2a24aec099333f39,1,0,0,0,0,0,0,1.2931206806770734,1.342022793011234,0.0,1.230597475029167,1.2715578141949608,1,11.0,1,6938170.0
2016-08-27,air_2a24aec099333f39,0,0,1,0,0,0,0,1.0489177045282767,1.0320759020959542,0.0,0.15805561872304863,1.1442446401152013,1,10.0,1,7018952.0
2016-08-28,air_2a24aec099333f39,0,0,0,1,0,0,0,0.9639775389113038,1.0220776152922353,0.0,-0.7219787249127406,0.985103172515502,1,6.0,1,5210678.0
2016-09-02,air_2a24aec099333f39,1,0,0,0,0,0,0,1.1126228287410065,1.2220433513666098,0.0,1.478107134176733,0.9532748789955621,1,2.0,1,6316770.0
2016-09-03,air_2a24aec099333f39,0,0,1,0,0,0,0,1.2081805150601006,1.2020467777591721,0.0,-0.006950820708661772,1.1442446401152013,1,6.0,1,7063406.0
2016-09-04,air_2a24aec099333f39,0,0,0,1,0,0,0,1.2400330771664656,1.2920313589926404,0.0,0.5705717173023249,1.1972917959817677,1,14.0,1,4590234.0
2016-09-05,air_2a24aec099333f39,0,1,0,0,0,0,0,1.0489177045282767,0.9820844680773603,0.0,-0.8044819446285958,1.1442446401152013,1,1.0,1,3825912.0
2016-09-06,air_2a24aec099333f39,0,0,0,0,0,1,0,1.038300183826155,1.1120621965257038,0.0,-0.4744690657651749,1.1548540712885145,1,1.0,1,4725986.0
2016-09-08,air_2a24aec099333f39,0,0,0,0,1,0,0,0.9427424975070606,0.6921341507695173,0.0,-1.2169980432078722,0.9957126036888151,1,1.0,1,5038598.0
2016-09-09,air_2a24aec099333f39,1,0,0,0,0,0,0,0.8365672904858447,0.8321101660215794,0.0,0.1855566919616672,0.9108371543023086,1,6.0,1,6723070.0
2016-09-10,air_2a24aec099333f39,0,0,1,0,0,0,0,0.8365672904858447,0.952089607666204,0.0,1.5606103538925877,0.7092579620093563,1,8.0,1,7374106.0
2016-09-11,air_2a24aec099333f39,0,0,0,1,0,0,0,0.9958301010176687,1.1120621965257038,0.0,0.4330663511092328,0.9108371543023086,1,4.0,1,5152362.0
2016-09-12,air_2a24aec099333f39,0,1,0,0,0,0,0,1.0489177045282767,0.9320930340587666,0.0,-1.1344948234920167,1.0063220348621285,1,2.0,1,3853158.0
2016-09-13,air_2a24aec099333f39,0,0,0,0,0,1,0,0.772862166273115,0.44217698067654926,0.0,-1.5195098488326746,0.9744937413421886,1,4.0,1,4515666.0
2016-09-16,air_2a24aec099333f39,1,0,0,0,0,0,0,0.9108899354006958,0.9420913208624855,0.0,-0.419466919287938,0.8790088607823691,1,5.0,1,6636074.0
2016-09-17,air_2a24aec099333f39,0,0,1,0,0,0,0,1.1020053080388847,0.9720861812736417,0.0,-0.44696799252655645,1.1442446401152013,1,4.0,1,7227360.0
2016-09-18,air_2a24aec099333f39,0,0,0,1,0,0,0,0.8365672904858447,0.6021495695360486,0.0,-1.5195098488326746,0.9426654478222486,1,2.0,1,5720704.0
2016-09-19,air_2a24aec099333f39,0,1,0,0,0,0,0,0.6773044799540207,0.45217526748026776,1.0,-1.5195098488326746,0.6986485308360428,1,4.0,1,3849334.0
2016-09-20,air_2a24aec099333f39,0,0,0,0,0,1,0,0.401248941698859,0.052243795331518815,0.0,-1.5195098488326746,0.6243825126228499,1,2.0,1,3230324.0
2016-09-22,air_2a24aec099333f39,0,0,0,0,1,0,0,0.5817467936349264,0.5021667014988614,1.0,-1.3820044826395825,0.7623051178759227,1,2.0,1,5134676.0
2016-09-23,air_2a24aec099333f39,1,0,0,0,0,0,0,0.5711292729328047,0.482170127891424,0.0,-1.07949267701478,0.7198673931826697,1,8.0,1,5750340.0
2016-09-24,air_2a24aec099333f39,0,0,1,0,0,0,0,0.5180416694221968,0.3621906862467994,0.0,-1.1894969699692537,0.6137730814495368,1,11.0,1,6937692.0
2016-09-25,air_2a24aec099333f39,0,0,0,1,0,0,0,0.879037373294331,0.882101600040173,0.0,-0.3919658460493197,0.8577899984357422,1,7.0,1,5028082.0
2016-09-26,air_2a24aec099333f39,0,1,0,0,0,0,0,0.8365672904858447,0.8321101660215794,0.0,-0.749479798151359,0.8471805672624292,1,8.0,1,4145216.0
2016-09-27,air_2a24aec099333f39,0,0,0,0,0,1,0,1.0595352252303984,1.0620707625071102,0.0,-0.44696799252655645,0.9320560166489356,1,5.0,1,4942998.0
2016-09-30,air_2a24aec099333f39,1,0,0,0,0,0,0,0.5392767108264398,0.6121478563397675,0.0,-0.3094626263334643,0.5182882008897169,1,7.0,1,7025166.0
2016-10-01,air_2a24aec099333f39,0,0,1,0,0,0,0,0.7091570420603855,0.5821529959286112,0.0,-0.9969894572989247,0.7304768243559828,1,7.0,1,7068664.0
2016-10-02,air_2a24aec099333f39,0,0,0,1,0,0,0,0.9852125803155469,0.9320930340587666,0.0,0.3505631313933776,1.0063220348621285,1,10.0,1,4956382.0
2016-10-03,air_2a24aec099333f39,0,1,0,0,0,0,0,0.6666869592518989,0.5721547091248927,0.0,-1.5195098488326746,0.6880390996627298,1,3.0,1,3573050.0
2016-10-04,air_2a24aec099333f39,0,0,0,0,0,1,0,0.6560694385497776,0.7021324375732358,0.0,-0.9969894572989247,0.7198673931826697,1,2.0,1,4649984.0
2016-10-06,air_2a24aec099333f39,0,0,0,0,1,0,0,0.6773044799540207,0.6921341507695173,0.0,0.845582449688509,0.6243825126228499,1,1.0,1,5035730.0
2016-10-07,air_2a24aec099333f39,1,0,0,0,0,0,0,0.4968066280179536,0.5721547091248927,0.0,0.708077083495417,0.3167090085967646,1,3.0,1,6536172.0
2016-10-08,air_2a24aec099333f39,0,0,1,0,0,0,0,0.9215074561028176,0.9220947472550481,0.0,-0.33696369957208283,0.7941334113958627,1,6.0,1,6857388.0
2016-10-09,air_2a24aec099333f39,0,0,0,1,0,0,0,0.4331015038052239,0.5321615619100176,0.0,-0.5844733587196486,0.3273184397700777,1,11.0,1,5942018.0
2016-10-10,air_2a24aec099333f39,0,1,0,0,0,0,0,0.10395836203945454,0.09223694254639392,1.0,0.9555867426429828,0.15756754099706527,1,9.0,1,4524270.0
2016-10-11,air_2a24aec099333f39,0,0,0,0,0,1,0,0.09334084133733278,0.0022523613129251945,0.0,-0.44696799252655645,0.1257392474771253,1,6.0,1,4025238.0
2016-10-13,air_2a24aec099333f39,0,0,0,0,1,0,0,-0.03406940708812633,-0.04773907270566843,0.0,-0.6944776516741222,0.14695810982375182,1,1.0,1,4973112.0
2016-10-14,air_2a24aec099333f39,1,0,0,0,0,0,0,0.008400675720359916,0.06224208213523768,0.0,-0.4744690657651749,0.030254366917305656,1,6.0,1,6735976.0
2016-10-15,air_2a24aec099333f39,0,0,1,0,0,0,0,0.12519340344369764,0.30220096542448693,0.0,1.3681028412222591,-0.09705880716245376,1,8.0,1,7327262.0
2016-10-16,air_2a24aec099333f39,0,0,0,1,0,0,0,0.4437190245073456,0.5721547091248927,0.0,0.3505631313933776,0.3273184397700777,1,9.0,1,4915274.0
2016-10-17,air_2a24aec099333f39,0,1,0,0,0,0,0,0.4437190245073456,0.45217526748026776,0.0,-0.44696799252655645,0.475850476196464,1,6.0,1,3744174.0
2016-10-18,air_2a24aec099333f39,0,0,0,0,0,1,0,0.560511752230683,0.6621392903583612,0.0,0.10305347224581199,0.5288976320630304,1,5.0,1,4763270.0
2016-10-21,air_2a24aec099333f39,1,0,0,0,0,0,0,0.09334084133733278,0.0022523613129251945,0.0,-0.7219787249127406,0.17878640334369175,1,2.0,1,6765612.0
2016-10-22,air_2a24aec099333f39,0,0,1,0,0,0,0,-0.012834365683883206,-0.15772022754657417,0.0,-1.4645077023554378,0.030254366917305656,1,5.0,1,7461102.0
2016-10-23,air_2a24aec099333f39,0,0,0,1,0,0,0,0.09334084133733278,-0.11772708033169943,0.0,-1.2995012629237275,0.14695810982375182,1,4.0,1,5253698.0
2016-10-24,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.10839205200297744,0.022248934920362926,0.0,1.3681028412222591,-0.09705880716245376,1,6.0,1,3955450.0
2016-10-28,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.1190095727050992,-0.15772022754657417,0.0,-1.4920087755940563,-0.06523051364251399,1,4.0,1,6641332.0
2016-10-29,air_2a24aec099333f39,0,0,1,0,0,0,0,-0.03406940708812633,-0.027742499098230695,0.0,0.6530749370181803,-0.1501059630290202,1,19.0,1,7691498.0
2016-10-30,air_2a24aec099333f39,0,0,0,1,0,0,0,-0.2995074246411663,-0.23770652197632405,0.0,0.6805760102567986,-0.4047323111885392,1,9.0,1,5359336.0
2016-10-31,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.27827238323692316,-0.1977133747614493,0.0,-0.8044819446285958,-0.37290401766859926,1,6.0,1,4171028.0
2016-11-01,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.3525950281517743,-0.21770994836888666,0.0,-0.19945833337899074,-0.2986379994554063,1,4.0,1,4531440.0
2016-11-04,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.36321254885389603,-0.3176928164060739,0.0,1.1205931820746933,-0.4683888982284189,1,6.0,1,5569656.0
2016-11-05,air_2a24aec099333f39,0,0,1,0,0,0,0,-0.33135998674753114,-0.15772022754657417,0.0,1.2580985482677853,-0.5214360540949854,1,11.0,1,7092564.0
2016-11-06,air_2a24aec099333f39,0,0,0,1,0,0,0,-0.45877023517299026,-0.5476534128916046,0.0,-0.9694883840603064,-0.4896077605750456,1,14.0,1,4846920.0
2016-11-07,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.469387755875112,-0.3576859636209487,0.0,1.1480942553133116,-0.648749228174745,1,6.0,1,3866064.0
2016-11-08,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.43753519376874717,-0.6576345677325104,0.0,-1.5195098488326746,-0.2774191371087798,1,3.0,1,4095026.0
2016-11-09,air_2a24aec099333f39,0,0,0,0,0,0,1,-0.7666783355345167,-0.8076088697882913,0.0,0.10305347224581199,-0.7230152463879379,1,1.0,1,4484118.0
2016-11-11,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.36321254885389603,-0.3376893900135113,0.0,0.7355781567340353,-0.4683888982284189,1,10.0,1,6014674.0
2016-11-12,air_2a24aec099333f39,0,0,1,0,0,0,0,-0.28888990393904473,-0.22770823517260516,0.0,1.0930921088360748,-0.39412288001522594,1,6.0,1,7770368.0
2016-11-13,air_2a24aec099333f39,0,0,0,1,0,0,0,-0.1720971762157072,-0.027742499098230695,0.0,0.5705717173023249,-0.33046629297534624,1,10.0,1,5018522.0
2016-11-14,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.19333221761995031,-0.29769624279863655,0.0,-1.4370066291168195,0.019644935743992405,1,4.0,1,3726966.0
2016-11-15,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.12962709340722095,-0.0677356463131058,0.0,-1.07949267701478,-0.1925436877222734,1,2.0,1,4358882.0
2016-11-17,air_2a24aec099333f39,0,0,0,0,1,0,0,-0.5649454421942063,-0.3376893900135113,0.0,0.7905803032112724,-0.7230152463879379,1,1.0,1,5155230.0
2016-11-18,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.4056826316623823,-0.22770823517260516,0.0,0.9830878158816011,-0.6699680905213715,1,5.0,1,6785210.0
2016-11-19,air_2a24aec099333f39,0,0,1,0,0,0,0,-0.1402446141093423,-0.2776996691911988,0.0,-1.4920087755940563,-0.06523051364251399,1,8.0,1,7423340.0
2016-11-20,air_2a24aec099333f39,0,0,0,1,0,0,0,-0.023451886386004955,-0.14772194074285566,0.0,-1.1894969699692537,0.030254366917305656,1,12.0,1,5334958.0
2016-11-21,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.20394973832207205,-0.4576688316581359,0.0,-1.5195098488326746,-0.054621082469200555,1,4.0,1,3856982.0
2016-11-22,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.012834365683883206,-0.0677356463131058,0.0,0.46056742434785136,0.04086379809061891,1,3.0,1,6356444.0
2016-11-25,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.7560608148323951,-0.707626001751104,0.0,0.5980727905409434,-0.8185001269477575,1,6.0,1,6614564.0
2016-11-26,air_2a24aec099333f39,0,0,1,0,0,0,0,-0.628650566406936,-0.48766369206929217,0.0,0.5430706440637065,-0.7866718334278177,1,11.0,1,7826294.0
2016-11-27,air_2a24aec099333f39,0,0,0,1,0,0,0,-0.5967980043005712,-0.8775968774143225,0.0,-1.5195098488326746,-0.33046629297534624,1,7.0,1,4871298.0
2016-11-28,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.6498856078111791,-0.7276225753585416,0.0,-0.8594840911058327,-0.4683888982284189,1,9.0,1,3915298.0
2016-11-29,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.7666783355345167,-0.7376208621622602,0.0,-0.08945404042451698,-0.648749228174745,1,4.0,1,4738414.0
2016-12-02,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.628650566406936,-0.6676328545362292,0.0,1.0105888891202195,-0.6275303658281183,1,1.0,1,6951076.0
2016-12-03,air_2a24aec099333f39,0,0,1,0,0,0,0,-0.681738169917544,-0.5276568392841668,0.0,1.0380899623588382,-0.8821567139876373,1,12.0,1,8399416.0
2016-12-04,air_2a24aec099333f39,0,0,0,1,0,0,0,-0.6180330457048142,-0.6176414205176356,0.0,-0.7769808713899774,-0.6381397970014315,1,12.0,1,5127028.0
2016-12-05,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.2676548625348016,-0.3876808240321049,0.0,0.5155695708250883,-0.2137625500688999,1,5.0,1,3999426.0
2016-12-06,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.6392680871090576,-0.6976277149473853,0.0,-0.08945404042451698,-0.8185001269477575,1,7.0,1,4614612.0
2016-12-07,air_2a24aec099333f39,0,0,0,0,0,0,1,-0.8940885839599759,-0.8675985906106037,0.0,1.0655910355974565,-0.9988604568940834,1,1.0,1,5304366.0
2016-12-09,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.6711206492154222,-0.5376551260878858,0.0,-0.19945833337899074,-0.7760624022545044,1,3.0,1,7749336.0
2016-12-10,air_2a24aec099333f39,0,0,1,0,0,0,0,-0.9577937081727055,-0.9575831718440722,0.0,0.048051325768575105,-0.9564227322008303,1,8.0,1,8681914.0
2016-12-11,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.1276740394066511,-1.0875609002924156,0.0,0.1855566919616672,-1.0837359062805898,1,11.0,1,5764680.0
2016-12-12,air_2a24aec099333f39,0,1,0,0,0,0,0,-1.1382915601087726,-1.1975420551333216,0.0,-0.5294712122424117,-1.1792207868404094,1,2.0,1,4250376.0
2016-12-13,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.947176187470584,-1.1275540475072905,0.0,-1.5195098488326746,-0.7654529710811911,1,2.0,1,4993188.0
2016-12-16,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.265701808534232,-1.36751293079654,0.0,0.2680599116775224,-1.168611355667096,1,10.0,1,7968260.0
2016-12-17,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.0639689151939216,-0.967581458647791,0.0,0.07555239900719343,-1.2853150985735424,1,8.0,1,9248822.0
2016-12-18,air_2a24aec099333f39,0,0,0,1,0,0,0,-0.9896462702790703,-0.8975934510217598,0.0,0.9830878158816011,-1.126173630973843,1,4.0,1,5892306.0
2016-12-19,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.8728535425557327,-0.707626001751104,0.0,0.9280856694043644,-1.0306887504140234,1,7.0,1,4939174.0
2016-12-20,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.7985308976408816,-0.9075917378254785,0.0,-1.2720001896851088,-0.6805775216946848,1,2.0,1,5857890.0
2016-12-23,air_2a24aec099333f39,1,0,0,0,0,0,0,-0.628650566406936,-0.677631141339948,1.0,-0.749479798151359,-0.6381397970014315,1,3.0,1,7360722.0
2016-12-24,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.000263790981192,-1.0775626134886969,0.0,-0.44696799252655645,-0.871547282814324,1,9.0,1,7666164.0
2016-12-25,air_2a24aec099333f39,0,0,0,1,0,0,0,-0.9790287495769486,-0.9275883114329161,0.0,0.6530749370181803,-0.9564227322008303,1,4.0,1,5528070.0
2016-12-26,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.8516185011514895,-0.8975934510217598,0.0,-1.4370066291168195,-0.9245944386808905,1,3.0,1,5356946.0
2016-12-27,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.7772958562366382,-0.8376037301994474,0.0,-1.4370066291168195,-0.8821567139876373,1,5.0,1,6333500.0
2016-12-28,air_2a24aec099333f39,0,0,0,0,0,0,1,-1.3294069327469615,-1.4175043648151335,0.0,-0.22695940661760905,-1.200439649187036,1,1.0,1,7824382.0
2016-12-29,air_2a24aec099333f39,0,0,0,0,1,0,0,-1.2763193292363535,-1.327519783581665,1.0,-0.611974431958267,-1.274705667400229,1,9.0,1,7283764.0
2016-12-30,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.2232317257257455,-1.2375352023481965,1.0,-0.061952967185898655,-1.1580019244937827,1,7.0,1,6296694.0
2017-01-06,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.1382915601087726,-1.107557473899853,0.0,0.5155695708250883,-1.05190761276065,1,1.0,1,5513252.0
2017-01-07,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.1807616429172592,-1.0975591870961343,0.0,0.5430706440637065,-1.3701905479600487,1,6.0,1,6527090.0
2017-01-08,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.1913791636193807,-1.4474992252262897,0.0,-1.5195098488326746,-0.9245944386808905,1,5.0,1,5093090.0
2017-01-09,air_2a24aec099333f39,0,1,0,0,0,0,0,-0.9153236253642191,-0.967581458647791,1.0,-0.8869851643444512,-0.9245944386808905,1,12.0,1,3954016.0
2017-01-10,air_2a24aec099333f39,0,0,0,0,0,1,0,-0.8516185011514895,-0.8875951642180411,0.0,0.5705717173023249,-0.871547282814324,1,4.0,1,4048660.0
2017-01-13,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.159526601513016,-1.147550621114728,0.0,0.3505631313933776,-1.0306887504140234,1,3.0,1,6458258.0
2017-01-14,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.4886697432787854,-1.4674957988337272,0.0,0.6255738637795617,-1.5081131532131216,1,8.0,1,7036160.0
2017-01-15,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.658550074512731,-1.6774598217118206,0.0,0.5155695708250883,-1.5823791714263145,1,3.0,1,4482684.0
2017-01-16,air_2a24aec099333f39,0,1,0,0,0,0,0,-1.4461996604702991,-1.4974906592448833,0.0,0.07555239900719343,-1.423237703826615,1,3.0,1,3792930.0
2017-01-17,air_2a24aec099333f39,0,0,0,0,0,1,0,-1.286936849938475,-1.3375180703853837,0.0,0.020550252529956545,-1.2216585115336625,1,3.0,1,4464998.0
2017-01-19,air_2a24aec099333f39,0,0,0,0,1,0,0,-1.1807616429172592,-1.1575489079184467,0.0,-0.44696799252655645,-1.168611355667096,1,1.0,1,4988886.0
2017-01-20,air_2a24aec099333f39,1,0,0,0,0,0,0,-1.3718770155554478,-1.2375352023481965,0.0,-0.9969894572989247,-1.3595811167867353,1,4.0,1,6504146.0
2017-01-21,air_2a24aec099333f39,0,0,1,0,0,0,0,-1.3294069327469615,-1.357514643992821,0.0,0.1305545454844303,-1.232267942706976,1,16.0,1,7671900.0
2017-01-22,air_2a24aec099333f39,0,0,0,1,0,0,0,-1.4249646190660559,-1.5074889460486018,0.0,-1.1894969699692537,-1.3701905479600487,1,5.0,1,4865084.0
2017-01-23,air_2a24aec099333f39,0,1,0,0,0,0,0,-1.6160799917042445,-1.7074546821229764,0.0,-1.2169980432078722,-1.4338471349999282,1,6.0,1,3772854.0
