visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Taitō-ku Higashiueno,total_area_visitors,total_genre_visitors
2016-08-12,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,1.1801803118126453,1.2873821052793801,0.0,0.1521179978509211,1.235429611226727,1,25.0,1,1,-0.03358223326452256,-0.03358223326452256
2016-08-13,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,1.156980718014727,1.2757277298507086,1.0,0.6017628006587752,1.1361453690142822,1,10.0,1,1,0.13387208165056363,0.13387208165056363
2016-08-15,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,1.1685805149136863,1.1591839755639906,1.0,-1.1174673277241962,1.2574927761628258,1,18.0,1,1,-1.4421464929529433,-1.4421464929529433
2016-08-16,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,1.2033799056105636,1.4272346104234421,0.0,-0.7471716077647871,1.1802716988864799,1,10.0,1,1,-1.323392538080276,-1.323392538080276
2016-08-17,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,1.4121762497918295,1.5670871155675032,0.0,1.3423542405775937,1.1030506216101337,1,18.0,1,1,-0.816534175484948,-0.816534175484948
2016-08-18,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,1.2033799056105636,1.252418978993365,0.0,-1.0116685505929366,1.3457454359072214,1,7.0,1,1,-0.5385675050889883,-0.5385675050889883
2016-08-19,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,1.2845784839032783,1.3339996069940672,0.0,0.5224137178103304,1.3236822709711227,1,24.0,1,1,0.803314723156736,0.803314723156736
2016-08-20,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,1.064182342823053,1.065948972134616,0.0,-0.8794200791788618,1.2243980287586778,1,6.0,1,1,0.684935386438241,0.684935386438241
2016-08-22,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,1.064182342823053,0.8678245898471955,0.0,-1.302615187703901,1.1251137865462326,1,19.0,1,1,-2.001076778978242,-2.001076778978242
2016-08-23,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,1.1917801087116047,1.112566473849303,0.0,-0.8529703848960468,1.235429611226727,1,23.0,1,1,-0.603751063914995,-0.603751063914995
2016-08-24,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,1.156980718014727,1.2058014772786776,0.0,-0.800070996330417,1.158208533950381,1,13.0,1,1,-0.41232118713287186,-0.41232118713287186
2016-08-25,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,1.330977671499115,1.380617108708755,0.0,1.8448984319510777,1.158208533950381,1,25.0,1,1,-0.2819540694808585,-0.2819540694808585
2016-08-26,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,1.3657770621959928,1.3922714841374262,0.0,1.3952536291432234,1.2133664462906282,1,26.0,1,1,1.1033838646488703,1.1033838646488703
2016-08-27,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,0.9017851862376243,0.7163177092744619,0.0,-1.302615187703901,0.9486084670574418,1,10.0,1,1,1.1666943327040147,1.1666943327040147
2016-08-29,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,1.052582545924094,1.077603347563288,0.0,-0.6149231363507123,1.003766379397689,1,12.0,1,1,-1.4271617667860452,-1.4271617667860452
2016-08-30,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,0.994583561429298,0.8445158389898519,0.0,-1.1439170220070114,1.0478927092698866,1,21.0,1,1,-0.6303489528612392,-0.6303489528612392
2016-08-31,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,1.1917801087116047,1.194147101850006,0.0,1.6862002662541882,1.0478927092698866,1,16.0,1,1,-0.1984142211004016,-0.1984142211004016
2016-09-01,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,1.214979702509523,1.3573083578514111,0.0,1.3688039348604084,0.9927347969296394,1,29.0,1,1,-0.5940109919065113,-0.5940109919065113
2016-09-02,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,1.1801803118126453,1.0426402212772725,0.0,-0.006580167845968485,1.1030506216101337,1,24.0,1,1,0.6163802642246823,0.6163802642246823
2016-09-03,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,1.2381792963074414,1.3573083578514111,0.0,0.6546621892244051,1.279555941098925,1,5.0,1,1,1.2015338210420528,1.2015338210420528
2016-09-05,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,1.3773768590949518,1.4155802349947701,0.0,1.2365554634463338,1.3016191060350237,1,25.0,1,1,-1.335754937167967,-1.335754937167967
2016-09-06,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,1.423776046690789,1.3456539824227391,0.0,1.2365554634463338,1.4229665131835674,1,9.0,1,1,-0.6303489528612392,-0.6303489528612392
2016-09-07,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,1.2265794994084824,1.1009120984206315,0.0,-0.6942722191991572,1.3678086008433201,1,16.0,1,1,-0.533322850930574,-0.533322850930574
2016-09-08,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,1.1453809211157675,1.112566473849303,0.0,-0.9587691620273067,1.2905875235669741,1,8.0,1,1,-0.3853486800324553,-0.3853486800324553
2016-09-09,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,1.214979702509523,1.3573083578514111,0.0,0.09921860928529115,1.0589242917379362,1,24.0,1,1,0.9348056952712668,0.9348056952712668
2016-09-10,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,1.1685805149136863,1.2058014772786776,0.0,-0.21817772210848824,1.1361453690142822,1,6.0,1,1,1.4450356212541469,1.4450356212541469
2016-09-11,air_2d78d9a1f4dd02ca,0,0,0,1,0,0,0,0.7741874203490727,0.49488457612969783,0.0,-1.249715799138271,0.8603558073130462,1,11.0,1,1,-0.29618955933941166,-0.29618955933941166
2016-09-12,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,0.948184373833461,0.7978983372751645,0.0,-1.223266104855456,1.0478927092698866,1,10.0,1,1,-1.314401702380137,-1.314401702380137
2016-09-13,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,0.7045886389553178,0.35503207098563583,0.0,-1.302615187703901,0.9265453021213426,1,8.0,1,1,-0.7951809406971182,-0.7951809406971182
2016-09-14,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,0.7625876234501138,0.6697002075597749,0.0,-1.223266104855456,0.8382926423769474,1,18.0,1,1,-0.39920955173683603,-0.39920955173683603
2016-09-15,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,0.8785855924397059,0.6463914567024309,0.0,-1.276165493421086,1.0147979618657381,1,31.0,1,1,-0.07366637576097496,-0.07366637576097496
2016-09-16,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,0.7393880296521951,0.41330394812899485,0.0,-1.302615187703901,0.9817032144615898,1,15.0,1,1,0.8666251912118804,0.8666251912118804
2016-09-17,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,1.0177831552272165,0.996022719562585,0.0,0.09921860928529115,0.9486084670574418,1,19.0,1,1,1.330027847923204,1.330027847923204
2016-09-18,air_2d78d9a1f4dd02ca,0,0,0,1,0,0,0,0.936584576934502,0.7046633338457899,0.0,-1.302615187703901,1.0147979618657381,1,3.0,1,1,0.1492314259716342,0.1492314259716342
2016-09-19,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,0.5537912792688479,0.2384883166989178,1.0,-1.302615187703901,0.6838504878242551,1,21.0,1,1,-1.3173986476135167,-1.3173986476135167
2016-09-20,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,0.2985957474917452,-0.0878341953038924,0.0,-1.302615187703901,0.5073451683354642,1,8.0,1,1,-1.8025291572668425,-1.8025291572668425
2016-09-21,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,0.41459371648133736,0.2734514429849333,0.0,-1.276165493421086,0.5073451683354642,1,19.0,1,1,0.3575191196915177,0.3575191196915177
2016-09-22,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,0.33339513818862254,0.005400808125481698,1.0,-1.302615187703901,0.5625030806757114,1,1.0,1,1,-0.3100504310437924,-0.3100504310437924
2016-09-23,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,0.4957922947740518,0.1452533132695437,0.0,-1.302615187703901,0.7059136527603538,1,13.0,1,1,0.17245775153032622,0.17245775153032622
2016-09-24,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,0.611790263763644,0.35503207098563583,0.0,-1.302615187703901,0.8603558073130462,1,5.0,1,1,1.103009246494698,1.103009246494698
2016-09-26,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,1.0293829521261755,1.077603347563288,0.0,-0.4826746649366376,0.9817032144615898,1,21.0,1,1,-1.0855100101807686,-1.0855100101807686
2016-09-27,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,1.052582545924094,1.0426402212772725,0.0,-0.6942722191991572,1.080987456674035,1,22.0,1,1,-0.4602723108669458,-0.4602723108669458
2016-09-28,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,1.156980718014727,1.135875224706647,0.0,-0.7471716077647871,1.2133664462906282,1,15.0,1,1,-0.34488991938183045,-0.34488991938183045
2016-09-29,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,0.936584576934502,0.821207088132508,0.0,-1.1174673277241962,0.959640049525491,1,17.0,1,1,-0.22313901927578345,-0.22313901927578345
2016-09-30,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,0.5653910761678068,0.44826707441501035,0.0,-0.6678225249163422,0.6397241579520574,1,11.0,1,1,1.1715643687082566,1.1715643687082566
2016-10-01,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,0.3681945288855003,0.11029018698352819,0.0,-1.302615187703901,0.5073451683354642,1,16.0,1,1,1.2056546207379497,1.2056546207379497
2016-10-03,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,0.7161884358542767,0.6580458321311029,0.0,-1.302615187703901,0.7831347300367002,1,11.0,1,1,-1.5339279407251942,-1.5339279407251942
2016-10-04,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,0.9713839676313794,1.299036480708052,0.0,0.33726585783062574,0.7390084001645022,1,15.0,1,1,-0.6899132393746591,-0.6899132393746591
2016-10-05,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,0.8669857955407466,0.6463914567024309,0.0,-1.1174673277241962,0.9375768845893921,1,17.0,1,1,-0.8599898813689525,-0.8599898813689525
2016-10-06,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,1.0989817335199308,1.2174558527073496,0.0,0.8927094377697398,0.9265453021213426,1,8.0,1,1,-0.38759638895749005,-0.38759638895749005
2016-10-07,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,0.5653910761678068,0.47157582527235387,0.0,0.2314670806993659,0.6617873228881562,1,13.0,1,1,0.7883299969898379,0.7883299969898379
2016-10-08,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,0.5421914823698885,0.5181933269870413,0.0,-1.249715799138271,0.5735346631437607,1,9.0,1,1,1.0400733965937259,1.0400733965937259
2016-10-09,air_2d78d9a1f4dd02ca,0,0,0,1,0,0,0,0.66978924825844,0.5648108287017284,0.0,-1.302615187703901,0.6176609930159586,1,2.0,1,1,0.3226796313534796,0.3226796313534796
2016-10-10,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,0.2173971691990304,-0.14610607244725143,1.0,-1.302615187703901,0.485282003399365,1,17.0,1,1,-0.7884378139220141,-0.7884378139220141
2016-10-11,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,0.12459879400735703,-0.0878341953038924,0.0,-1.249715799138271,0.35290301378277183,1,16.0,1,1,-1.1795391668780544,-1.1795391668780544
2016-10-12,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,0.15939818470423434,0.2734514429849333,0.0,0.8662597434869245,0.07711345208153586,1,8.0,1,1,-0.47076161918377446,-0.47076161918377446
2016-10-13,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,-0.0029989718811944907,-0.30926732844865695,0.0,-1.302615187703901,0.25361877157032703,1,10.0,1,1,-0.4366713671540813,-0.4366713671540813
2016-10-14,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,-0.10739714397182745,-0.1577604478759234,0.0,-0.2446274163913031,-0.04423395506700794,1,12.0,1,1,0.944920385433923,0.944920385433923
2016-10-15,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,0.020200621916723855,0.21517956584157424,0.0,1.5539517948401134,-0.13248661481140334,1,17.0,1,1,1.4083230421452466,1.4083230421452466
2016-10-17,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,0.11299899710839766,-0.1577604478759234,0.0,-1.302615187703901,0.29774510144252464,1,3.0,1,1,-1.3998146415314563,-1.3998146415314563
2016-10-18,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,0.5073920916730108,0.6347370812737594,0.0,0.25791677498218096,0.40806092612301903,1,27.0,1,1,-0.6011287368357878,-0.6011287368357878
2016-10-19,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,0.4957922947740518,0.35503207098563583,0.0,-0.800070996330417,0.5955978280798594,1,30.0,1,1,-0.4647677287170152,-0.4647677287170152
2016-10-20,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,0.6233900606626029,0.7978983372751645,0.0,1.3423542405775937,0.44115567352716745,1,17.0,1,1,-0.24524149037195814,-0.24524149037195814
2016-10-21,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,0.19419757540111207,0.06367268526884072,0.0,-0.006580167845968485,0.26465035403837645,1,26.0,1,1,0.9681467109926151,0.9681467109926151
2016-10-22,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,0.020200621916723855,-0.29761295301998497,0.0,-1.276165493421086,0.18742927676203025,1,1.0,1,1,1.5132161253135332,1.5132161253135332
2016-10-24,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,-0.18859572226454188,-0.20437794959061045,0.0,1.289454852011964,-0.12145503234335393,1,7.0,1,1,-1.2342334173872322,-1.2342334173872322
2016-10-25,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,-0.29299389435517487,-0.425811082735375,0.0,-0.6678225249163422,-0.33105509923629334,1,14.0,1,1,-0.5644161577268876,-0.5644161577268876
2016-10-26,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,0.2985957474917452,0.5648108287017284,0.0,1.2365554634463338,-0.04423395506700794,1,16.0,1,1,-0.17443865923336463,-0.17443865923336463
2016-10-27,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,0.2869959505927859,0.28510581841360527,0.0,0.7075615777900348,0.02195553974128866,1,9.0,1,1,-0.16095240568315636,-0.16095240568315636
2016-10-28,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,-0.5017902385364408,-0.7055160930234982,0.0,-1.302615187703901,-0.3200235167682439,1,20.0,1,1,0.8707459909077774,0.8707459909077774
2016-10-29,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,-0.11899694087078663,-0.006253567303189858,0.0,-1.302615187703901,-0.15454977974750234,1,29.0,1,1,1.6937820756246553,1.6937820756246553
2016-10-31,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,-0.2581945036582971,-0.20437794959061045,0.0,-0.27107711067411805,-0.3531182641723921,1,10.0,1,1,-1.0652806298554562,-1.0652806298554562
2016-11-01,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,-0.36259267574893006,-0.5190460861647495,0.0,-0.42977527637100776,-0.14351819727945292,1,14.0,1,1,-0.7828185416094272,-0.7828185416094272
2016-11-02,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,-0.6525875982229105,-1.0085298541689651,0.0,-1.302615187703901,-0.4854972537889855,1,10.0,1,1,0.36501148277496676,0.36501148277496676
2016-11-03,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,-0.42059166024372613,-0.16941482330459537,1.0,1.2101057691635189,-0.5075604187250843,1,4.0,1,1,-0.09726731947383946,-0.09726731947383946
2016-11-04,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,-0.29299389435517487,-0.23934107587662595,0.0,1.130756686315074,-0.4965288362570349,1,12.0,1,1,0.030852089253139245,0.030852089253139245
2016-11-05,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,-0.2233951129614196,-0.1577604478759234,0.0,0.49596402352751534,-0.19867610961970011,1,11.0,1,1,1.2243855284465723,1.2243855284465723
2016-11-07,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,-0.6409878013239513,-0.7521335947381853,0.0,0.9191591320525546,-0.5296235836611833,1,26.0,1,1,-1.304287012217481,-1.304287012217481
2016-11-08,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,-0.7685855672125026,-0.8453685981675598,0.0,-0.826520690613232,-0.7612868154902215,1,11.0,1,1,-1.1248449163688763,-1.1248449163688763
2016-11-09,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,-0.7105865827177065,-0.7288248438808418,0.0,0.2843664692649958,-0.5627183310653315,1,20.0,1,1,-0.8199057388725001,-0.8199057388725001
2016-11-10,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,-0.8033849579093802,-0.9152948507395907,0.0,-1.1703667162898261,-0.59581307846948,1,14.0,1,1,-0.5580476491059558,-0.5580476491059558
2016-11-11,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,-0.8729837393031356,-1.0201842295976369,0.0,-1.302615187703901,-0.8054131453624191,1,11.0,1,1,0.37962159078769236,0.37962159078769236
2016-11-12,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,-0.33939308195101175,-0.23934107587662595,0.0,0.3637155521134406,-0.33105509923629334,1,4.0,1,1,1.75559407106311,1.75559407106311
2016-11-14,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,-0.3277932850520526,-0.484082959878734,0.0,-1.302615187703901,-0.16558136221555173,1,21.0,1,1,-1.4133008950816646,-1.4133008950816646
2016-11-15,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,-0.14219653466870497,-0.1810691987332669,0.0,-0.8794200791788618,-0.033202372598958536,1,17.0,1,1,-0.9180556952656825,-0.9180556952656825
2016-11-16,air_2d78d9a1f4dd02ca,0,0,0,0,0,0,1,-0.4669908478395631,-0.7055160930234982,0.0,-1.1439170220070114,-0.2538340219599473,1,9.0,1,1,-0.3430168286109682,-0.3430168286109682
2016-11-17,air_2d78d9a1f4dd02ca,0,0,0,0,1,0,0,-0.4553910509406039,-0.29761295301998497,0.0,0.8398100492041096,-0.573749913533381,1,7.0,1,1,-0.2939418504143769,-0.2939418504143769
2016-11-18,air_2d78d9a1f4dd02ca,1,0,0,0,0,0,0,-0.6061884106270735,-0.600626714165452,0.0,1.0778572977494443,-0.7612868154902215,1,8.0,1,1,0.9835060553136856,0.9835060553136856
2016-11-19,air_2d78d9a1f4dd02ca,0,0,1,0,0,0,0,-0.7801853641114618,-1.0318386050263086,0.0,-1.302615187703901,-0.5627183310653315,1,2.0,1,1,1.4836212911339095,1.4836212911339095
2016-11-21,air_2d78d9a1f4dd02ca,0,1,0,0,0,0,0,-0.4553910509406039,-0.71717046845217,0.0,-1.302615187703901,-0.3089919343001945,1,18.0,1,1,-1.3114047571467575,-1.3114047571467575
2016-11-22,air_2d78d9a1f4dd02ca,0,0,0,0,0,1,0,-0.29299389435517487,-0.1810691987332669,0.0,0.4695143292447005,-0.2979603518321449,1,11.0,1,1,0.6474735710209958,0.6474735710209958
