visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-27,air_e2208a79e2678432,0,0,0,0,0,0,1,1.2679982818997806,1.3565362454122518,0.0,0.9230376645634849,1.168420991117094,1,38.0,1,1,-0.16284351036314898,-0.16284351036314898
2016-07-29,air_e2208a79e2678432,1,0,0,0,0,0,0,1.4048502100503415,1.4782861376689262,0.0,1.1628041827087554,1.3118274248602793,1,41.0,1,1,1.2285898737692797,1.2285898737692797
2016-07-30,air_e2208a79e2678432,0,0,1,0,0,0,0,1.3706372280127013,1.43401344957559,0.0,0.7898340433716681,1.366983745530735,1,33.0,1,1,1.3442072677702914,1.3442072677702914
2016-07-31,air_e2208a79e2678432,0,0,0,1,0,0,0,1.3820415553585814,1.4450816215989242,0.0,1.6423372189992962,1.3007961607261878,1,36.0,1,1,-0.4032252440931005,-0.4032252440931005
2016-08-01,air_e2208a79e2678432,0,1,0,0,0,0,0,1.4048502100503415,1.522558825762263,0.0,1.6423372189992962,1.3559524813966437,1,46.0,1,1,-1.1287609792323605,-1.1287609792323605
2016-08-02,air_e2208a79e2678432,0,0,0,0,0,1,0,1.3706372280127013,1.43401344957559,0.0,1.2427263554238457,1.3780150096648258,1,45.0,1,1,-0.7811770415710912,-0.7811770415710912
2016-08-03,air_e2208a79e2678432,0,0,0,0,0,0,1,1.3136155912833007,1.3454680733889175,0.0,0.39022317979621773,1.3559524813966437,1,39.0,1,1,-0.3402942574849549,-0.3402942574849549
2016-08-05,air_e2208a79e2678432,1,0,0,0,0,0,0,1.2679982818997806,1.43401344957559,0.0,0.8963969403251216,1.2677023683239144,1,34.0,1,1,0.8195384608163332,0.8195384608163332
2016-08-06,air_e2208a79e2678432,0,0,1,0,0,0,0,1.17676366313274,1.5668315138555995,0.0,0.8431154918483951,1.047077085642091,1,46.0,1,1,0.5809861162319674,0.5809861162319674
2016-08-07,air_e2208a79e2678432,0,0,0,1,0,0,0,1.302211263937421,1.5557633418322652,0.0,0.629989697941488,1.1132646704466382,1,41.0,1,1,-0.5975063713542942,-0.5975063713542942
2016-08-08,air_e2208a79e2678432,0,1,0,0,0,0,0,1.3592329006668213,1.400808933505588,0.0,1.8288222886678396,1.32285868899437,1,42.0,1,1,-1.1104670877765044,-1.1104670877765044
2016-08-09,air_e2208a79e2678432,0,0,0,0,0,1,0,1.3364242459750613,1.3454680733889175,0.0,1.8821037371445666,1.3449212172625524,1,42.0,1,1,-0.29090075055414294,-0.29090075055414294
2016-08-10,air_e2208a79e2678432,0,0,0,0,0,0,1,1.3250199186291811,1.43401344957559,0.0,2.0153073583363836,1.3007961607261878,1,41.0,1,1,0.6980670215494476,0.6980670215494476
2016-08-11,air_e2208a79e2678432,0,0,0,0,1,0,0,1.3934458827044618,1.4450816215989242,1.0,1.9353851856212931,1.2566711041898233,1,24.0,1,1,0.39219315640753055,0.39219315640753055
2016-08-12,air_e2208a79e2678432,1,0,0,0,0,0,0,1.439063192087982,1.5336269977855967,0.0,1.9353851856212931,1.2787336324580056,1,30.0,1,1,-0.03405451451392078,-0.03405451451392078
2016-08-13,air_e2208a79e2678432,0,0,1,0,0,0,0,1.4732761741256222,1.5668315138555995,1.0,1.8554630129062029,1.366983745530735,1,24.0,1,1,0.12949287510143437,0.12949287510143437
2016-08-14,air_e2208a79e2678432,0,0,0,1,0,0,0,1.484680501471502,1.511490653738929,1.0,1.8288222886678396,1.4331713303352818,1,27.0,1,1,-0.8916721459644632,-0.8916721459644632
2016-08-15,air_e2208a79e2678432,0,1,0,0,0,0,0,1.4732761741256222,1.4893543096922603,1.0,1.0029598372785753,1.3780150096648258,1,30.0,1,1,-1.409755151994313,-1.409755151994313
2016-08-16,air_e2208a79e2678432,0,0,0,0,0,1,0,1.2908069365915407,1.2901272132722472,0.0,-0.27579492616286655,1.32285868899437,1,39.0,1,1,-1.2937718801641842,-1.2937718801641842
2016-08-17,air_e2208a79e2678432,0,0,0,0,0,0,1,1.3136155912833007,1.323331729342249,0.0,1.269367079662209,1.3449212172625524,1,43.0,1,1,-0.7987391773687132,-0.7987391773687132
2016-08-19,air_e2208a79e2678432,1,0,0,0,0,0,0,1.4048502100503415,1.3454680733889175,0.0,1.1894449069471187,1.4111088020670994,1,46.0,1,1,0.7833165557337378,0.7833165557337378
2016-08-20,air_e2208a79e2678432,0,0,1,0,0,0,0,1.302211263937421,1.279059041248913,0.0,1.562415046284206,1.3780150096648258,1,40.0,1,1,0.6676991617327261,0.6676991617327261
2016-08-21,air_e2208a79e2678432,0,0,0,1,0,0,0,1.3136155912833007,1.3454680733889175,0.0,1.562415046284206,1.2677023683239144,1,36.0,1,1,-0.7866652090078481,-0.7866652090078481
2016-08-22,air_e2208a79e2678432,0,1,0,0,0,0,0,1.3136155912833007,1.3122635573189148,0.0,1.722259391714386,1.3559524813966437,1,38.0,1,1,-1.9556448730370644,-1.9556448730370644
2016-08-23,air_e2208a79e2678432,0,0,0,0,0,1,0,1.2679982818997806,1.3897407614822537,0.0,1.9087444613829299,1.245639840055732,1,39.0,1,1,-0.590920570430186,-0.590920570430186
2016-08-24,air_e2208a79e2678432,0,0,0,0,0,0,1,1.2908069365915407,1.3786725894589196,0.0,1.3759299766156625,1.1132646704466382,1,55.0,1,1,-0.40395699975133476,-0.40395699975133476
2016-08-26,air_e2208a79e2678432,1,0,0,0,0,0,0,1.1881679904786202,1.2901272132722472,0.0,-0.1159505807326864,1.168420991117094,1,39.0,1,1,1.0763846968565554,1.0763846968565554
2016-08-27,air_e2208a79e2678432,0,0,1,0,0,0,0,0.9714857709068985,0.9691502245955583,0.0,-0.7553279624534073,1.1132646704466382,1,44.0,1,1,1.1382180499773495,1.1382180499773495
2016-08-28,air_e2208a79e2678432,0,0,0,1,0,0,0,0.7205905692975368,0.6039005478255333,0.0,-1.3947053441741282,0.7382016898875384,1,28.0,1,1,-0.2458977775727365,-0.2458977775727365
2016-08-29,air_e2208a79e2678432,0,1,0,0,0,0,0,0.45829104034229495,0.38253710735885144,0.0,-0.7819686866917707,0.5286076713398065,1,50.0,1,1,-1.395120038829628,-1.395120038829628
2016-08-30,air_e2208a79e2678432,0,0,0,0,0,1,0,0.6293559505304961,0.6481732359188698,0.0,0.6033489737031247,0.3962325017307126,1,39.0,1,1,-0.6168978962975018,-0.6168978962975018
2016-08-31,air_e2208a79e2678432,0,0,0,0,0,0,1,0.9486771162151384,0.8695366763855517,0.0,1.429211425092389,0.8926393877648149,1,37.0,1,1,-0.19504075932545603,-0.19504075932545603
2016-09-02,air_e2208a79e2678432,1,0,0,0,0,0,0,0.6407602778763763,0.28292355914884476,0.0,-1.3947053441741282,0.8705768594966327,1,34.0,1,1,0.6007435190042921,0.6007435190042921
2016-09-03,air_e2208a79e2678432,0,0,1,0,0,0,0,0.8574424974480978,0.6813777519888722,0.0,-1.3947053441741282,0.8705768594966327,1,46.0,1,1,1.1722446880852424,1.1722446880852424
2016-09-04,air_e2208a79e2678432,0,0,0,1,0,0,0,0.9372727888692586,0.7477867841288764,0.0,-1.3147831714590381,1.0250145573739087,1,34.0,1,1,-0.7208071997667655,-0.7208071997667655
2016-09-05,air_e2208a79e2678432,0,1,0,0,0,0,0,0.9486771162151384,0.9359457085255559,0.0,-0.24915420192450324,0.969858236703453,1,47.0,1,1,-1.3058458485250493,-1.3058458485250493
2016-09-06,air_e2208a79e2678432,0,0,0,0,0,1,0,0.9828900982527787,1.0023547406655606,0.0,0.49678607674967107,1.047077085642091,1,34.0,1,1,-0.6168978962975018,-0.6168978962975018
2016-09-07,air_e2208a79e2678432,0,0,0,0,0,0,1,0.9258684615233783,0.8806048484088854,0.0,-1.0750166533137677,0.7382016898875384,1,39.0,1,1,-0.5221355385561663,-0.5221355385561663
2016-09-09,air_e2208a79e2678432,1,0,0,0,0,0,0,0.8460381701022178,0.8916730204322197,0.0,1.2960078039005722,0.7712954822898119,1,38.0,1,1,0.9117396737538489,0.9117396737538489
2016-09-10,air_e2208a79e2678432,0,0,1,0,0,0,0,0.8802511521398582,0.8584685043622173,0.0,0.017253040459130457,0.7823267464239033,1,45.0,1,1,1.410065277011374,1.410065277011374
2016-09-11,air_e2208a79e2678432,0,0,0,1,0,0,0,0.9372727888692586,0.8806048484088854,0.0,0.2836602828427642,0.9147019160329972,1,55.0,1,1,-0.2905348727250258,-0.2905348727250258
2016-09-12,air_e2208a79e2678432,0,1,0,0,0,0,0,0.4696953676881752,0.4489461394988561,0.0,-1.3947053441741282,0.6058265202784445,1,21.0,1,1,-1.2849908122653733,-1.2849908122653733
2016-09-13,air_e2208a79e2678432,0,0,0,0,0,1,0,0.7205905692975368,0.6813777519888722,0.0,0.2836602828427642,0.7602642181557211,1,27.0,1,1,-0.7778841411090371,-0.7778841411090371
2016-09-14,air_e2208a79e2678432,0,0,0,0,0,0,1,0.7433992239892969,0.5374915156855289,0.0,-1.3414238956974014,0.9147019160329972,1,37.0,1,1,-0.39115127573223535,-0.39115127573223535
2016-09-16,air_e2208a79e2678432,1,0,0,0,0,0,0,0.891655479485738,0.8695366763855517,0.0,0.04389376469749397,0.9257331801670885,1,40.0,1,1,0.845149908854532,0.845149908854532
2016-09-17,air_e2208a79e2678432,0,0,1,0,0,0,0,1.0741247170198194,1.168377321015572,0.0,0.04389376469749397,1.0691396139102733,1,42.0,1,1,1.2977407834724164,1.2977407834724164
2016-09-18,air_e2208a79e2678432,0,0,0,1,0,0,0,0.7205905692975368,0.4932188275921923,0.0,-1.3947053441741282,0.9257331801670885,1,41.0,1,1,0.1444938660952365,0.1444938660952365
2016-09-19,air_e2208a79e2678432,0,1,0,0,0,0,0,0.5495256591093357,0.293991731172179,1.0,-1.3947053441741282,0.6609828409489004,1,42.0,1,1,-1.2879178348983102,-1.2879178348983102
2016-09-20,air_e2208a79e2678432,0,0,0,0,0,1,0,0.3898650762670147,0.028355602612160608,0.0,-1.3947053441741282,0.5837639920102623,1,56.0,1,1,-1.7617296236049877,-1.7617296236049877
2016-09-21,air_e2208a79e2678432,0,0,0,0,0,0,1,0.5153126770716954,0.48215065556885844,0.0,-0.4356392715930468,0.5286076713398065,1,34.0,1,1,0.34792193908435837,0.34792193908435837
2016-09-22,air_e2208a79e2678432,0,0,0,0,1,0,0,0.4925040223799353,0.3161280752188471,1.0,-1.3947053441741282,0.5396389354738979,1,21.0,1,1,-0.30407235240235947,-0.30407235240235947
2016-09-23,air_e2208a79e2678432,1,0,0,0,0,0,0,0.6293559505304961,0.6260368918722017,0.0,0.6033489737031247,0.6720141050829916,1,45.0,1,1,0.1671782915004983,0.1671782915004983
2016-09-24,air_e2208a79e2678432,0,0,1,0,0,0,0,0.6977819146057768,0.7035140960355403,0.0,0.9230376645634849,0.7161391616193562,1,44.0,1,1,1.0760188190274382,1.0760188190274382
2016-09-25,air_e2208a79e2678432,0,0,0,1,0,0,0,0.7662078786810574,0.670309579965538,0.0,-1.1282981017904945,0.7602642181557211,1,46.0,1,1,-0.38566310829547845,-0.38566310829547845
2016-09-26,air_e2208a79e2678432,0,1,0,0,0,0,0,1.0513160623280593,1.0576956007822311,0.0,0.39022317979621773,0.9588269725693617,1,42.0,1,1,-1.0614394586748095,-1.0614394586748095
2016-09-27,air_e2208a79e2678432,0,0,0,0,0,1,0,1.0627203896739392,1.1019682888755673,0.0,0.6566304221798515,0.969858236703453,1,41.0,1,1,-0.45078936187832686,-0.45078936187832686
2016-09-28,air_e2208a79e2678432,0,0,0,0,0,0,1,0.7548035513351772,0.3604007633121833,0.0,-1.3947053441741282,0.9367644443011794,1,43.0,1,1,-0.33809899051025216,-0.33809899051025216
2016-09-30,air_e2208a79e2678432,1,0,0,0,0,0,0,0.5723343138010958,0.5485596877088628,0.0,-1.2881424472206746,0.6499515768148094,1,44.0,1,1,1.1429744617558724,1.1429744617558724
2016-10-01,air_e2208a79e2678432,0,0,1,0,0,0,0,0.6749732599140167,0.7035140960355403,0.0,-0.6754057897383171,0.8043892746920855,1,44.0,1,1,1.1762693442055308,1.1762693442055308
2016-10-02,air_e2208a79e2678432,0,0,0,1,0,0,0,0.8688468247939779,0.9580820525722245,0.0,0.33694173131949096,0.8595455953625414,1,47.0,1,1,-0.4405447826630473,-0.4405447826630473
2016-10-03,air_e2208a79e2678432,0,1,0,0,0,0,0,1.0056987529445387,1.1462409769689035,0.0,-0.1425913049710497,1.0029520291057266,1,26.0,1,1,-1.4993952201280087,-1.4993952201280087
2016-10-04,air_e2208a79e2678432,0,0,0,0,0,1,0,0.9828900982527787,0.803127644245547,0.0,-1.1282981017904945,1.0801708780443646,1,27.0,1,1,-0.6750724711271249,-0.6750724711271249
2016-10-05,air_e2208a79e2678432,0,0,0,0,0,0,1,0.9030598068316182,0.8363321603155492,0.0,-0.4356392715930468,0.8705768594966327,1,43.0,1,1,-0.8411810055462998,-0.8411810055462998
2016-10-07,air_e2208a79e2678432,1,0,0,0,0,0,0,0.6179516231846163,0.6039005478255333,0.0,-0.7286872382150439,0.6168577844125359,1,37.0,1,1,0.7686814425690528,0.7686814425690528
2016-10-08,air_e2208a79e2678432,0,0,1,0,0,0,0,0.6749732599140167,0.5928323758021994,0.0,-1.3147831714590381,0.5947952561443536,1,41.0,1,1,1.0145513437357612,1.0145513437357612
2016-10-09,air_e2208a79e2678432,0,0,0,1,0,0,0,0.25301314811645387,0.23865087105550856,0.0,0.4701453525113078,0.3190136527920746,1,45.0,1,1,0.3138953009764657,0.3138953009764657
2016-10-10,air_e2208a79e2678432,0,1,0,0,0,0,0,0.1389698746576531,0.19437818296217196,1.0,1.429211425092389,0.08735710597616003,1,45.0,1,1,-0.7712983401849288,-0.7712983401849288
2016-10-11,air_e2208a79e2678432,0,0,0,0,0,1,0,0.12756554731177286,0.1611736668921696,0.0,-0.7553279624534073,0.13148216251252454,1,41.0,1,1,-1.153274793783208,-1.153274793783208
2016-10-12,air_e2208a79e2678432,0,0,0,0,0,0,1,0.2302044934246934,0.2497190430788424,0.0,-0.0626691322559596,0.24179480385343613,1,35.0,1,1,-0.46103394109360635,-0.46103394109360635
2016-10-14,air_e2208a79e2678432,1,0,0,0,0,0,0,0.17318285669529299,0.23865087105550856,0.0,-0.3557170988779567,0.19766974731707165,1,45.0,1,1,0.9216183751400113,0.9216183751400113
2016-10-15,air_e2208a79e2678432,0,0,1,0,0,0,0,0.16177852934941317,0.30505990319551285,0.0,0.2037381101276741,-0.12223691257157208,1,49.0,1,1,1.3742092497578957,1.3742092497578957
2016-10-16,air_e2208a79e2678432,0,0,0,1,0,0,0,0.16177852934941317,0.028355602612160608,0.0,-1.3947053441741282,0.1756072190488894,1,34.0,1,1,-0.47201027596712014,-0.47201027596712014
2016-10-17,air_e2208a79e2678432,0,1,0,0,0,0,0,0.4696953676881752,0.48215065556885844,0.0,-0.1159505807326864,0.5175764072057152,1,30.0,1,1,-1.368410957304078,-1.368410957304078
2016-10-18,air_e2208a79e2678432,0,0,0,0,0,1,0,0.4810996950340554,0.4932188275921923,0.0,0.7365525948949415,0.5175764072057152,1,38.0,1,1,-0.588359425626366,-0.588359425626366
2016-10-19,air_e2208a79e2678432,0,0,0,0,0,0,1,0.3898650762670147,0.17224183891550385,0.0,-1.3947053441741282,0.5947952561443536,1,47.0,1,1,-0.45517989582773233,-0.45517989582773233
2016-10-21,air_e2208a79e2678432,1,0,0,0,0,0,0,0.16177852934941317,-0.1265988057145165,0.0,-1.3947053441741282,0.36313870932843906,1,33.0,1,1,0.944302800545273,0.944302800545273
2016-10-22,air_e2208a79e2678432,0,0,1,0,0,0,0,0.08194823792825269,-0.20407600987785504,0.0,-1.3947053441741282,0.26385733212161877,1,47.0,1,1,1.4766550419106907,1.4766550419106907
2016-10-23,air_e2208a79e2678432,0,0,0,1,0,0,0,0.12756554731177286,0.017287430588826754,0.0,-1.2881424472206746,0.3079823886579833,1,32.0,1,1,-0.21296877295219518,-0.21296877295219518
2016-10-24,air_e2208a79e2678432,0,1,0,0,0,0,0,0.024926601198852306,0.1169009787988334,0.0,1.3759299766156625,0.0652945777079778,1,43.0,1,1,-1.2066929568343083,-1.2066929568343083
2016-10-25,air_e2208a79e2678432,0,0,0,0,0,1,0,0.298630457499974,0.2054463549855062,0.0,-0.9151723078835875,0.18663848318298032,1,33.0,1,1,-0.5525033983728878,-0.5525033983728878
2016-10-26,air_e2208a79e2678432,0,0,0,0,0,0,1,0.33284343953761436,0.2607872151021767,0.0,-1.0750166533137677,0.3741699734625304,1,35.0,1,1,-0.17162457826196,-0.17162457826196
2016-10-28,air_e2208a79e2678432,1,0,0,0,0,0,0,0.18458718404117325,0.23865087105550856,0.0,-1.3414238956974014,0.2197322755852539,1,47.0,1,1,0.8491745649748204,0.8491745649748204
2016-10-29,air_e2208a79e2678432,0,0,1,0,0,0,0,0.024926601198852306,-0.049121601551177944,0.0,0.7099118706565782,0.0763258418420689,1,54.0,1,1,1.6530081555451452,1.6530081555451452
2016-10-30,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.16894696368110934,-0.11553063369118265,0.0,0.33694173131949096,-0.14429944083975432,1,49.0,1,1,-0.13210977271731045,-0.13210977271731045
2016-10-31,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.31720321917755023,-0.49184848248454155,0.0,-1.3947053441741282,-0.15533070497384543,1,40.0,1,1,-1.0416820559024846,-1.0416820559024846
2016-11-01,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.4768638020198714,-0.6357347187878848,0.0,-0.1425913049710497,-0.5414249496670361,1,42.0,1,1,-0.765810172748172,-0.765810172748172
2016-11-02,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.6365243848621923,-0.5582575146245462,0.0,0.4435046282729445,-0.6186437986056743,1,43.0,1,1,0.3552394956667009,0.3552394956667009
2016-11-03,air_e2208a79e2678432,0,0,0,0,1,0,0,-0.5110767840575114,-0.4475757943912054,1.0,0.9763191130402119,-0.6076125344715833,1,20.0,1,1,-0.09625374546383213,-0.09625374546383213
2016-11-04,air_e2208a79e2678432,1,0,0,0,0,0,0,-0.4768638020198714,-0.3258259021345302,0.0,1.1361634584703921,-0.6076125344715833,1,38.0,1,1,0.028876472094224823,0.028876472094224823
2016-11-05,air_e2208a79e2678432,0,0,1,0,0,0,0,-0.22596860041050973,0.03942377463549485,0.0,0.8431154918483951,-0.4862686289965803,1,42.0,1,1,1.194563235661387,1.194563235661387
2016-11-06,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.1575426363352291,0.028355602612160608,0.0,0.4701453525113078,-0.22151828977839258,1,40.0,1,1,-0.5243308055308691,-0.5243308055308691
2016-11-07,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.44265081998223105,-0.3036895580878621,0.0,1.1894449069471187,-0.42008104419203335,1,43.0,1,1,-1.2751121108792107,-1.2751121108792107
2016-11-08,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.431246492636351,-0.6910755789045553,0.0,-1.3947053441741282,-0.35389345938748645,1,39.0,1,1,-1.0998566307321076,-1.0998566307321076
2016-11-09,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.4768638020198714,-0.5361211705778778,0.0,0.2037381101276741,-0.40904978005794224,1,49.0,1,1,-0.8020320778307674,-0.8020320778307674
2016-11-11,air_e2208a79e2678432,1,0,0,0,0,0,0,-0.3856291832528307,-0.3479622461811983,0.0,0.15045666165094732,-0.3980185159238511,1,42.0,1,1,0.3695087310022688,0.3695087310022688
2016-11-12,air_e2208a79e2678432,0,0,1,0,0,0,0,-0.4540551473281111,-0.3036895580878621,0.0,0.15045666165094732,-0.5745187420693096,1,50.0,1,1,1.7133779973494712,1.7133779973494712
2016-11-13,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.13473398164346903,0.017287430588826754,0.0,0.09717521317422052,-0.42008104419203335,1,43.0,1,1,-0.39298066487782096,-0.39298066487782096
2016-11-14,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.0663080175681884,-0.2594168699945255,0.0,-1.3947053441741282,0.05426331357388647,1,34.0,1,1,-1.3815825591522943,-1.3815825591522943
2016-11-15,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.054903690222308565,-0.20407600987785504,0.0,-1.0750166533137677,-0.10017438430338964,1,28.0,1,1,-0.8978920690594543,-0.8978920690594543
2016-11-16,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.431246492636351,-0.3700985902278664,0.0,1.0828820099936656,-0.4862686289965803,1,33.0,1,1,-0.33626960136466655,-0.33626960136466655
2016-11-18,air_e2208a79e2678432,1,0,0,0,0,0,0,-0.31720321917755023,-0.1930078378545212,0.0,-0.6487650654999538,-0.5083311572647627,1,41.0,1,1,0.9593037915390752,0.9593037915390752
2016-11-19,air_e2208a79e2678432,0,0,1,0,0,0,0,0.19599151138705348,0.017287430588826754,0.0,-1.234860998743948,0.2197322755852539,1,51.0,1,1,1.4477506934104378,1.4477506934104378
2016-11-20,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.00928638083878801,-0.09339428964451414,0.0,-1.1282981017904945,-0.05604932776702515,1,36.0,1,1,-0.15076954200228385,-0.15076954200228385
2016-11-21,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.19175561837286942,-0.31475773011119595,0.0,-1.2082202745055846,-0.19945576151021013,1,48.0,1,1,-1.2820637896324363,-1.2820637896324363
2016-11-22,air_e2208a79e2678432,0,0,0,0,0,1,0,-0.14613830898934888,-0.11553063369118265,0.0,-0.24915420192450324,-0.1332681767056632,1,31.0,1,1,0.6311113788210135,0.6311113788210135
2016-11-23,air_e2208a79e2678432,0,0,0,0,0,0,1,-0.4768638020198714,-0.7132119229512234,1.0,-1.2615017229823113,-0.3097684028511217,1,52.0,1,1,-0.2115052616357267,-0.2115052616357267
2016-11-25,air_e2208a79e2678432,1,0,0,0,0,0,0,-1.012867187276235,-0.9899162235345756,0.0,-0.5422021685465003,-1.0268005715670472,1,38.0,1,1,0.8286854065442614,0.8286854065442614
2016-11-26,air_e2208a79e2678432,0,0,1,0,0,0,0,-0.8646109317797939,-0.7353482669978915,0.0,-0.4089985473546834,-0.9826755150306827,1,34.0,1,1,1.7561857033561747,1.7561857033561747
2016-11-27,air_e2208a79e2678432,0,0,0,1,0,0,0,-0.6707373668998327,-0.9456435354412392,0.0,-1.3947053441741282,-0.4642061007283981,1,56.0,1,1,-0.5056710362458957,-0.5056710362458957
2016-11-28,air_e2208a79e2678432,0,1,0,0,0,0,0,-0.7733763130127533,-0.9567117074645732,0.0,-1.1815795502672213,-0.8282378171534064,1,32.0,1,1,-1.2374266944801469,-1.2374266944801469
