visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-01-15,air_63a88d81295195ed,1,0,0,0,0,0,0,-1.2056233197729538,-1.1727750003561819,0.0,0.8828169408985335,-1.1230718337674248,1,51.0,1,1,-0.7941470684546925,-0.7941470684546925
2016-01-16,air_63a88d81295195ed,0,0,1,0,0,0,0,-1.1700213454847608,-1.090897975092154,0.0,-0.06887224361619773,-1.1464034442839774,1,24.0,1,1,-0.6469134227472759,-0.6469134227472759
2016-01-17,air_63a88d81295195ed,0,0,0,1,0,0,0,-1.110684721671106,-1.2078651540407654,0.0,-0.6198501925457789,-1.1580692495422538,1,13.0,1,1,-1.2487721293825849,-1.2487721293825849
2016-01-20,air_63a88d81295195ed,0,0,0,0,0,0,1,-1.4548371397903042,-1.313135615094516,0.0,0.6073279664337425,-1.496377602032266,1,26.0,1,1,-1.170973972356463,-1.170973972356463
2016-01-21,air_63a88d81295195ed,0,0,0,0,1,0,0,-1.3005619178748014,-1.313135615094516,0.0,-0.6448946447698506,-1.286393107383293,1,25.0,1,1,-1.0493351600680636,-1.0493351600680636
2016-01-22,air_63a88d81295195ed,1,0,0,0,0,0,0,-1.2886945931120706,-1.2897421793047936,0.0,-0.018783339168053945,-1.1464034442839774,1,65.0,1,1,-0.7419437448475878,-0.7419437448475878
2016-01-23,air_63a88d81295195ed,0,0,1,0,0,0,0,-1.3955005159766491,-1.4885863835174336,0.0,-1.346139307043863,-1.286393107383293,1,59.0,1,1,-0.6689604574745482,-0.6689604574745482
2016-01-24,air_63a88d81295195ed,0,0,0,1,0,0,0,-2.0244687284013905,-2.0500288424707693,0.0,0.1064389219523054,-1.9163465913302127,1,8.0,1,1,-1.3635687584797618,-1.3635687584797618
2016-01-25,air_63a88d81295195ed,0,1,0,0,0,0,0,-1.763387583621309,-1.6406437161506287,0.0,0.6323724186578148,-1.9980072281381465,1,5.0,1,1,-1.388149935129709,-1.388149935129709
2016-01-27,air_63a88d81295195ed,0,0,0,0,0,0,1,-1.0632154226201822,-1.1493815645664596,0.0,-0.2942723136328446,-1.041411196959491,1,6.0,1,1,-1.0650468399886486,-1.0650468399886486
2016-01-28,air_63a88d81295195ed,0,0,0,0,1,0,0,-0.9682768245183345,-0.9973242319332644,0.0,-0.77011690589021,-1.0764086127343198,1,12.0,1,1,-1.0706219522185334,-1.0706219522185334
2016-01-29,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.837736252128294,-1.114291410881876,0.0,-1.4463171159401504,-0.6097764024032682,1,48.0,1,1,-0.9282031761641992,-0.9282031761641992
2016-01-30,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.8852055511792177,-1.0792012571972927,0.0,-1.2960504025957194,-0.6914370392112023,1,34.0,1,1,-0.6279073583272134,-0.6279073583272134
2016-01-31,air_63a88d81295195ed,0,0,0,1,0,0,0,-0.9801441492810655,-0.9856275140384032,0.0,0.8076835842263177,-0.924753144376728,1,18.0,1,1,-1.1806037116626278,-1.1806037116626278
2016-02-01,air_63a88d81295195ed,0,1,0,0,0,0,0,-1.0038787988065274,-1.114291410881876,0.0,-1.1958725936994319,-0.8547583128270703,1,18.0,1,1,-1.4340179039301264,-1.4340179039301264
2016-02-02,air_63a88d81295195ed,0,0,0,0,0,1,0,-1.1344193711965682,-1.1727750003561819,0.0,-0.21913895696062885,-0.9947479759263858,1,2.0,1,1,-1.2865308440304422,-1.2865308440304422
2016-02-03,air_63a88d81295195ed,0,0,0,0,0,0,1,-1.2768272683493396,-1.2078651540407654,0.0,0.08139446972823339,-1.286393107383293,1,27.0,1,1,-1.2120270715037977,-1.2120270715037977
2016-02-04,air_63a88d81295195ed,0,0,0,0,1,0,0,-1.15815402072203,-1.1610782824613208,0.0,0.2817500875208085,-1.1814008600588064,1,4.0,1,1,-1.1745217710482079,-1.1745217710482079
2016-02-05,air_63a88d81295195ed,1,0,0,0,0,0,0,-1.0276134483319894,-1.0090209498281257,0.0,0.8076835842263177,-1.0180795864429384,1,27.0,1,1,-0.802002908414985,-0.802002908414985
2016-02-06,air_63a88d81295195ed,0,0,1,0,0,0,0,-1.122552046433837,-1.1493815645664596,0.0,-0.26922786140877264,-1.0297453917012145,1,9.0,1,1,-0.5797586617963888,-0.5797586617963888
2016-02-07,air_63a88d81295195ed,0,0,0,1,0,0,0,-1.3836331912139184,-1.3716192045688218,0.0,-0.5196723836494913,-1.251395691608464,1,57.0,1,1,-1.1879527232383853,-1.1879527232383853
2016-02-08,air_63a88d81295195ed,0,1,0,0,0,0,0,-1.2530926188238778,-1.1259881287767375,0.0,1.1082170109151799,-1.4263827704826084,1,9.0,1,1,-1.3828282370920917,-1.3828282370920917
2016-02-10,air_63a88d81295195ed,0,0,0,0,0,0,1,-1.2649599435866086,-1.1961684361459044,0.0,-0.018783339168053945,-1.2047324705753588,1,35.0,1,1,-0.8433094217545872,-0.8433094217545872
2016-02-11,air_63a88d81295195ed,0,0,0,0,1,0,0,-1.110684721671106,-1.032414385617848,1.0,1.1082170109151799,-1.2397298863501878,1,34.0,1,1,-0.9162927091276268,-0.9162927091276268
2016-02-12,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.5173184835345578,-0.33061131192617793,0.0,0.4069723486411679,-0.7497660655025837,1,45.0,1,1,-0.8602881726365097,-0.8602881726365097
2016-02-13,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.18503339017809095,-0.17855397929298267,0.0,-1.4463171159401504,-0.10814677629738795,1,10.0,1,1,-0.6712411852049558,-0.6712411852049558
2016-02-14,air_63a88d81295195ed,0,0,0,1,0,0,0,-0.09009479207624316,-0.003103210870065167,0.0,-0.3443612180809882,-0.2947996604298085,1,31.0,1,1,-1.2054383025048427,-1.2054383025048427
2016-02-15,air_63a88d81295195ed,0,1,0,0,0,0,0,-1.1700213454847608,-1.0558078214075701,0.0,-0.9955169759068568,-1.1930666653170825,1,7.0,1,1,-1.3863760357838366,-1.3863760357838366
2016-02-17,air_63a88d81295195ed,0,0,0,0,0,0,1,-1.2293579692984158,-1.2195618719356267,0.0,0.006261113056017833,-1.1464034442839774,1,22.0,1,1,-1.0582046567974261,-1.0582046567974261
2016-02-18,air_63a88d81295195ed,0,0,0,0,1,0,0,-1.2174906445356848,-1.1376848466715985,0.0,1.1082170109151799,-1.333056328416398,1,53.0,1,1,-1.067834396103591,-1.067834396103591
2016-02-19,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.7783996283146392,-0.6698161308771519,0.0,0.5822835142096707,-0.9480847548932806,1,13.0,1,1,-0.7500529990001478,-0.7500529990001478
2016-02-20,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.7427976540264462,-0.8569636171949304,0.0,-1.4463171159401504,-0.49311834982050534,1,25.0,1,1,-0.7840105007639926,-0.7840105007639926
2016-02-21,air_63a88d81295195ed,0,0,0,1,0,0,0,-1.0038787988065274,-0.9856275140384032,0.0,0.33183899196895206,-0.924753144376728,1,8.0,1,1,-1.151207665359598,-1.151207665359598
2016-02-22,air_63a88d81295195ed,0,1,0,0,0,0,0,-1.1818886702474918,-1.383315922463683,0.0,-1.0456058803550006,-1.1580692495422538,1,6.0,1,1,-1.3734519119781943,-1.3734519119781943
2016-02-23,air_63a88d81295195ed,0,0,0,0,0,1,0,-0.9564094997556036,-1.1727750003561819,0.0,-1.2209170459235035,-0.76143187076086,1,48.0,1,1,-1.1580498485508204,-1.1580498485508204
2016-02-24,air_63a88d81295195ed,0,0,0,0,0,0,1,-1.2886945931120706,-1.3482257687790995,0.0,0.031305565280089834,-1.1347376390257011,1,20.0,1,1,-1.1142091932885432,-1.1142091932885432
2016-02-25,air_63a88d81295195ed,0,0,0,0,1,0,0,-1.3955005159766491,-1.313135615094516,0.0,1.0330836542429644,-1.3563879389329507,1,19.0,1,1,-1.0103093744588687,-1.0103093744588687
2016-02-26,air_63a88d81295195ed,1,0,0,0,0,0,0,-1.2649599435866086,-1.1961684361459044,0.0,0.5822835142096707,-1.2980589126415691,1,38.0,1,1,-0.6018056965236611,-0.6018056965236611
2016-02-27,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.9564094997556036,-0.7750865919309023,0.0,0.006261113056017833,-1.1347376390257011,1,73.0,1,1,-0.4342989154348446,-0.4342989154348446
2016-02-28,air_63a88d81295195ed,0,0,0,1,0,0,0,-0.6834610302127914,-0.5996358235079848,0.0,0.9829947497948206,-0.8780899233436229,1,25.0,1,1,-1.0156310724964863,-1.0156310724964863
2016-02-29,air_63a88d81295195ed,0,1,0,0,0,0,0,-0.8733382264164867,-0.8101767456154858,0.0,-0.9955169759068568,-1.3680537441912268,1,14.0,1,1,-1.3258100438319045,-1.3258100438319045
2016-03-01,air_63a88d81295195ed,0,0,0,0,0,1,0,-1.5260410883666897,-1.523676537202017,0.0,-0.018783339168053945,-1.449714380999161,1,17.0,1,1,-1.2170953553491477,-1.2170953553491477
2016-03-02,air_63a88d81295195ed,0,0,0,0,0,0,1,-1.15815402072203,-1.032414385617848,0.0,1.158305915363324,-1.2747273021250167,1,7.0,1,1,-1.087600703100456,-1.087600703100456
2016-03-03,air_63a88d81295195ed,0,0,0,0,1,0,0,-0.7783996283146392,-0.6464226950874293,0.0,1.2334392720355392,-1.0297453917012145,1,16.0,1,1,-1.1043260397901107,-1.1043260397901107
2016-03-04,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.5291858082972888,-0.3657014656107615,0.0,0.23166118307266473,-0.7730976760191363,1,41.0,1,1,-0.7325674197336904,-0.7325674197336904
2016-03-05,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.06636014255078132,-0.03819336455464875,0.0,0.6574168708818865,-0.21313902362187437,1,9.0,1,1,-0.5100697589228267,-0.5100697589228267
2016-03-06,air_63a88d81295195ed,0,0,0,1,0,0,0,0.09978240412745244,-0.014799928764926501,0.0,-1.1207392370272162,0.031842886801927636,1,29.0,1,1,-1.142591582822503,-1.142591582822503
2016-03-07,air_63a88d81295195ed,0,1,0,0,0,0,0,0.17098635270383797,0.13725740386826876,0.0,-0.6949835492179944,0.23016157619262445,1,60.0,1,1,-1.4299632768538464,-1.4299632768538464
2016-03-08,air_63a88d81295195ed,0,0,0,0,0,1,0,-0.14943141588989797,-0.08498023613409325,0.0,0.08139446972823339,-0.10814677629738795,1,46.0,1,1,-1.095203128868481,-1.095203128868481
2016-03-09,air_63a88d81295195ed,0,0,0,0,0,0,1,-0.79026695307737,-0.7166030024565966,0.0,-1.4463171159401504,-0.7381002602443074,1,47.0,1,1,-1.1415779260534331,-1.1415779260534331
2016-03-10,air_63a88d81295195ed,0,0,0,0,1,0,0,-1.0276134483319894,-1.1493815645664596,0.0,-1.17082814147536,-0.8547583128270703,1,52.0,1,1,-1.0212061847263711,-1.0212061847263711
2016-03-11,air_63a88d81295195ed,1,0,0,0,0,0,0,-1.0632154226201822,-0.8920537708795141,0.0,-0.04382779139212595,-0.9014215338601754,1,73.0,1,1,-0.6828982380492606,-0.6828982380492606
2016-03-12,air_63a88d81295195ed,0,0,1,0,0,0,0,-1.0869500721456442,-1.102594692987015,0.0,1.4087504376040425,-1.088074417992596,1,31.0,1,1,-0.4930910080409043,-0.4930910080409043
2016-03-13,air_63a88d81295195ed,0,0,0,1,0,0,0,-0.8614709016537558,-0.8452668993000694,0.0,-0.44453902697727576,-0.9130873391184517,1,15.0,1,1,-1.0924155727535383,-1.0924155727535383
2016-03-14,air_63a88d81295195ed,0,1,0,0,0,0,0,-1.0750827473829132,-1.2897421793047936,0.0,-1.3962282114920066,-0.843092507568794,1,32.0,1,1,-1.3212485883710896,-1.3212485883710896
2016-03-15,air_63a88d81295195ed,0,0,0,0,0,1,0,-0.9326748502301416,-0.8101767456154858,0.0,0.932905845346677,-0.8897557286018991,1,14.0,1,1,-1.0465476039531212,-1.0465476039531212
2016-03-16,air_63a88d81295195ed,0,0,0,0,0,0,1,-0.837736252128294,-0.6347259771925683,0.0,-0.24418340918470086,-1.0297453917012145,1,18.0,1,1,-0.9573458082749616,-0.9573458082749616
2016-03-17,air_63a88d81295195ed,0,0,0,0,1,0,0,-0.42237988543271027,-0.17855397929298267,0.0,1.3837059853799707,-0.7031028444694786,1,24.0,1,1,-0.9099573543209394,-0.9099573543209394
2016-03-18,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.14943141588989797,-0.061586800344371,0.0,-0.44453902697727576,-0.21313902362187437,1,114.0,1,1,-0.5349043497650415,-0.5349043497650415
2016-03-19,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.26810466351720763,-0.412488337190206,0.0,-1.2459614981475755,-0.3297970762046373,1,17.0,1,1,-0.5174187704985841,-0.5174187704985841
2016-03-20,air_63a88d81295195ed,0,0,0,1,0,0,0,-0.6003897568736747,-0.4475784908747896,1.0,0.7325502275541018,-0.49311834982050534,1,33.0,1,1,-0.7295264494264804,-0.7295264494264804
2016-03-21,air_63a88d81295195ed,0,1,0,0,0,0,0,-0.766532303551908,-0.611332541402846,1.0,1.4588393420521861,-0.7031028444694786,1,10.0,1,1,-1.1745217710482079,-1.1745217710482079
2016-03-22,air_63a88d81295195ed,0,0,0,0,0,1,0,-0.7427976540264462,-0.5879391056131236,0.0,1.3336170809318268,-0.9947479759263858,1,19.0,1,1,-1.0424929768768412,-1.0424929768768412
2016-03-23,air_63a88d81295195ed,0,0,0,0,0,0,1,-0.3986452359072482,-0.1434638256083991,0.0,1.0330836542429644,-0.5397815708536106,1,44.0,1,1,-0.9413807141621092,-0.9413807141621092
2016-03-24,air_63a88d81295195ed,0,0,0,0,1,0,0,-0.837736252128294,-0.8452668993000694,0.0,-0.2942723136328446,-0.8314267023105177,1,11.0,1,1,-1.0009330493449713,-1.0009330493449713
2016-03-25,air_63a88d81295195ed,1,0,0,0,0,0,0,-1.0750827473829132,-1.0207176677229868,0.0,-0.3443612180809882,-0.9830821706681095,1,89.0,1,1,-0.3967936149792548,-0.3967936149792548
2016-03-26,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.9682768245183345,-0.9739307961435422,0.0,1.3837059853799707,-1.0764086127343198,1,16.0,1,1,-0.4026221414014073,-0.4026221414014073
2016-03-27,air_63a88d81295195ed,0,0,0,1,0,0,0,-0.766532303551908,-0.6698161308771519,0.0,-0.36940567030506016,-0.8197608970522414,1,20.0,1,1,-0.9608936069667066,-0.9608936069667066
2016-03-28,air_63a88d81295195ed,0,1,0,0,0,0,0,-0.6834610302127914,-0.6347259771925683,0.0,0.6323724186578148,-0.6447738181780972,1,24.0,1,1,-1.0782243779865583,-1.0782243779865583
2016-03-29,air_63a88d81295195ed,0,0,0,0,0,1,0,-0.5054511587718269,-0.4826686445593732,0.0,0.38192789641709585,-0.7264344549860311,1,31.0,1,1,-0.8032699793763225,-0.8032699793763225
2016-03-30,air_63a88d81295195ed,0,0,0,0,0,0,1,-0.19690071494082187,-0.1434638256083991,0.0,0.2567056352967365,-0.2947996604298085,1,58.0,1,1,-0.8886705621704695,-0.8886705621704695
2016-03-31,air_63a88d81295195ed,0,0,0,0,1,0,0,-0.018890843499857205,0.031986942814518415,0.0,0.43201680086523964,-0.14314419207221668,1,23.0,1,1,-0.8529391610607522,-0.8529391610607522
2016-04-01,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.10196211683897408,-0.3540047477159002,0.0,-1.371183759267935,0.14850093938469053,1,85.0,1,1,-0.6458997659782059,-0.6458997659782059
2016-04-02,air_63a88d81295195ed,0,0,1,0,0,0,0,0.135384378415645,0.13725740386826876,0.0,0.9579502975707488,0.16016674464296676,1,34.0,1,1,-0.6631319310523958,-0.6631319310523958
2016-04-03,air_63a88d81295195ed,0,0,0,1,0,0,0,0.20658832699203095,0.17234755755285233,0.0,-1.371183759267935,0.3468196287753875,1,26.0,1,1,-1.1882061374306527,-1.1882061374306527
2016-04-04,air_63a88d81295195ed,0,1,0,0,0,0,0,-0.007023518737126495,-0.014799928764926501,0.0,-1.1958725936994319,0.02017708154365139,1,63.0,1,1,-1.3009754529896898,-1.3009754529896898
2016-04-05,air_63a88d81295195ed,0,0,0,0,0,1,0,-0.22063536446628373,-0.2721277224518721,0.0,-0.16905005251248528,-0.03815194474773005,1,17.0,1,1,-1.0962167856375509,-1.0962167856375509
2016-04-06,air_63a88d81295195ed,0,0,0,0,0,0,1,0.004843806025604639,0.020290224919657086,0.0,0.33183899196895206,-0.21313902362187437,1,36.0,1,1,-1.0290620246866637,-1.0290620246866637
2016-04-07,air_63a88d81295195ed,0,0,0,0,1,0,0,0.11164972889018315,0.04368366070937934,0.0,-1.4463171159401504,0.031842886801927636,1,27.0,1,1,-1.145125724745178,-1.145125724745178
2016-04-08,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.09009479207624316,-0.24873428666214983,0.0,-0.6448946447698506,-0.03815194474773005,1,76.0,1,1,-0.5855871882185413,-0.5855871882185413
2016-04-09,air_63a88d81295195ed,0,0,1,0,0,0,0,0.040445780313797614,0.09047053228882425,0.0,0.4821057053133834,-0.09648097103911149,1,33.0,1,1,-0.4930910080409043,-0.4930910080409043
2016-04-10,air_63a88d81295195ed,0,0,0,1,0,0,0,0.12351705365291428,0.160650839657991,0.0,-1.3210948548197912,0.14850093938469053,1,9.0,1,1,-1.073916336718011,-1.073916336718011
2016-04-11,air_63a88d81295195ed,0,1,0,0,0,0,0,-0.6003897568736747,-0.4475784908747896,0.0,0.7826391320022459,-0.679771233952926,1,10.0,1,1,-1.3232759019092295,-1.3232759019092295
2016-04-12,air_63a88d81295195ed,0,0,0,0,0,1,0,-0.5173184835345578,-0.43588177297992825,0.0,1.1833503675873958,-0.7964292865356889,1,17.0,1,1,-1.1595703337044254,-1.1595703337044254
2016-04-13,air_63a88d81295195ed,0,0,0,0,0,0,1,0.004843806025604639,-0.08498023613409325,0.0,-1.4463171159401504,0.07850610783503283,1,37.0,1,1,-1.071382194795336,-1.071382194795336
2016-04-14,air_63a88d81295195ed,0,0,0,0,1,0,0,0.2777922755684169,0.5934294017678541,0.0,0.15652782640044918,0.27682479722572967,1,8.0,1,1,-1.0381849356082937,-1.0381849356082937
2016-04-15,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.09009479207624316,-0.003103210870065167,0.0,1.533972698724402,-0.1198125815556642,1,45.0,1,1,-0.6134627493679661,-0.6134627493679661
2016-04-16,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.007023518737126495,0.12556068597340742,0.0,1.4588393420521861,-0.318131270946361,1,30.0,1,1,-0.39730044336378983,-0.39730044336378983
2016-04-17,air_63a88d81295195ed,0,0,0,1,0,0,0,0.4676694717721121,0.5934294017678541,0.0,0.5071501575374552,0.49847509713297894,1,23.0,1,1,-1.1106613945967982,-1.1106613945967982
2016-04-18,air_63a88d81295195ed,0,1,0,0,0,0,0,-0.03075816826258834,-0.20194741508270492,0.0,-1.3962282114920066,0.031842886801927636,1,25.0,1,1,-1.412984525971924,-1.412984525971924
2016-04-19,air_63a88d81295195ed,0,0,0,0,0,1,0,-0.09009479207624316,0.11386396807854651,0.0,1.3586615331558987,-0.2831338551715323,1,32.0,1,1,-1.095203128868481,-1.095203128868481
2016-04-20,air_63a88d81295195ed,0,0,0,0,0,0,1,-0.05449281778805019,0.07877381439396292,0.0,1.5590171509484736,-0.3414628814629137,1,56.0,1,1,-0.9611470211589741,-0.9611470211589741
2016-04-21,air_63a88d81295195ed,0,0,0,0,1,0,0,0.01671113078833535,-0.15516054350326042,0.0,-1.4463171159401504,0.11350352360986157,1,28.0,1,1,-1.067834396103591,-1.067834396103591
2016-04-22,air_63a88d81295195ed,1,0,0,0,0,0,0,0.3608635489075336,0.26592130071174175,0.0,1.158305915363324,0.37015123929194005,1,67.0,1,1,-0.5673413663752813,-0.5673413663752813
2016-04-23,air_63a88d81295195ed,0,0,1,0,0,0,0,0.24219030128022392,0.30101145439632493,0.0,-0.2942723136328446,0.2884906024840059,1,7.0,1,1,-0.4697769023522944,-0.4697769023522944
2016-04-24,air_63a88d81295195ed,0,0,0,1,0,0,0,0.1828536774665691,0.13725740386826876,0.0,-0.2942723136328446,0.25349318670917714,1,32.0,1,1,-1.0891211882540608,-1.0891211882540608
2016-04-25,air_63a88d81295195ed,0,1,0,0,0,0,0,0.2896596003311476,0.48815894071410376,0.0,0.15652782640044918,0.05517449731848013,1,1.0,1,1,-1.2756340337629397,-1.2756340337629397
2016-04-26,air_63a88d81295195ed,0,0,0,0,0,1,0,0.4676694717721121,0.5349458122935483,0.0,1.483883794276258,0.4401460708415975,1,47.0,1,1,-0.9981454932300289,-0.9981454932300289
2016-04-27,air_63a88d81295195ed,0,0,0,0,0,0,1,0.30152692509387874,0.10216725018368518,0.0,-1.4463171159401504,0.47514348661642647,1,21.0,1,1,-0.9786326004254315,-0.9786326004254315
2016-04-28,air_63a88d81295195ed,0,0,0,0,1,0,0,0.028578455551066483,-0.061586800344371,0.0,-1.4463171159401504,-0.026486139489453806,1,75.0,1,1,-0.7358618042331679,-0.7358618042331679
2016-04-29,air_63a88d81295195ed,1,0,0,0,0,0,0,-0.33930861209359336,-0.22534085087242758,1.0,0.08139446972823339,-0.24813643939670332,1,32.0,1,1,-0.5622730825299314,-0.5622730825299314
2016-04-30,air_63a88d81295195ed,0,0,1,0,0,0,0,-0.14943141588989797,-0.10837367192381592,0.0,1.7343283165169765,-0.43478932352912386,1,52.0,1,1,-0.6066205661767436,-0.6066205661767436
2016-05-01,air_63a88d81295195ed,0,0,0,1,0,0,0,0.3845981984329954,0.6285195554524377,0.0,0.8577724886744612,0.24182738145090069,1,16.0,1,1,-0.8881637337859345,-0.8881637337859345
2016-05-02,air_63a88d81295195ed,0,1,0,0,0,0,0,0.503271446060305,0.9209375028239669,0.0,1.4087504376040425,0.31182221300055857,1,25.0,1,1,-1.0283017821098612,-1.0283017821098612
2016-05-03,air_63a88d81295195ed,0,0,0,0,0,1,0,0.5151387708230362,0.38288847966035344,1.0,-1.2960504025957194,0.405148655066769,1,21.0,1,1,-0.7414369164630529,-0.7414369164630529
2016-05-04,air_63a88d81295195ed,0,0,0,0,0,0,1,0.4320674974839191,0.558339248083271,1.0,1.7343283165169765,0.3351538235171111,1,26.0,1,1,-0.7984551097232401,-0.7984551097232401
2016-05-05,air_63a88d81295195ed,0,0,0,0,1,0,0,0.5507407451112287,0.49985565860896514,1.0,1.3336170809318268,0.533472512907808,1,5.0,1,1,-0.9915567242310739,-0.9915567242310739
2016-05-06,air_63a88d81295195ed,1,0,0,0,0,0,0,0.20658832699203095,0.13725740386826876,0.0,-1.4463171159401504,0.3468196287753875,1,25.0,1,1,-1.1468996240910505,-1.1468996240910505
2016-05-07,air_63a88d81295195ed,0,0,1,0,0,0,0,0.3489962241448024,0.47646222281924244,0.0,-0.5447168358735632,0.37015123929194005,1,13.0,1,1,-0.717109154005373,-0.717109154005373
2016-05-08,air_63a88d81295195ed,0,0,0,1,0,0,0,0.3845981984329954,0.4530687870295202,0.0,1.4087504376040425,0.16016674464296676,1,55.0,1,1,-1.060231970335566,-1.060231970335566
2016-05-10,air_63a88d81295195ed,0,0,0,0,0,1,0,0.31339424985660946,0.18404427544771326,0.0,-1.4463171159401504,0.37015123929194005,1,16.0,1,1,-1.3278373573700446,-1.3278373573700446
2016-05-11,air_63a88d81295195ed,0,0,0,0,0,0,1,0.3845981984329954,0.289314736501464,0.0,-1.371183759267935,0.2884906024840059,1,17.0,1,1,-1.1362562280158155,-1.1362562280158155
2016-05-12,air_63a88d81295195ed,0,0,0,0,1,0,0,0.30152692509387874,0.3244048901860476,0.0,1.8845950298614083,0.05517449731848013,1,20.0,1,1,-1.0148708299196838,-1.0148708299196838
2016-05-13,air_63a88d81295195ed,1,0,0,0,0,0,0,0.5388734203484981,0.7922736059804943,0.0,1.483883794276258,0.45181187609987394,1,44.0,1,1,-0.6550226768998358,-0.6550226768998358
2016-05-14,air_63a88d81295195ed,0,0,1,0,0,0,0,0.6694139927385384,0.8156670417702165,0.0,1.483883794276258,0.5101409023912554,1,23.0,1,1,-0.4930910080409043,-0.4930910080409043
2016-05-15,air_63a88d81295195ed,0,0,0,1,0,0,0,0.7050159670267314,0.6870031449267435,0.0,1.3336170809318268,0.6851279812653998,1,29.0,1,1,-1.1129421223272058,-1.1129421223272058
2016-05-16,air_63a88d81295195ed,0,1,0,0,0,0,0,0.5863427193994217,0.558339248083271,0.0,-1.371183759267935,0.27682479722572967,1,3.0,1,1,-1.4299632768538464,-1.4299632768538464
2016-05-17,air_63a88d81295195ed,0,0,0,0,0,1,0,0.1947210022292998,0.49985565860896514,0.0,1.3837059853799707,0.008511276285374935,1,2.0,1,1,-1.2563745551506098,-1.2563745551506098
2016-05-18,air_63a88d81295195ed,0,0,0,0,0,0,1,0.3608635489075336,0.5349458122935483,0.0,1.8345061254132642,0.05517449731848013,1,38.0,1,1,-1.0518693019907386,-1.0518693019907386
2016-05-19,air_63a88d81295195ed,0,0,0,0,1,0,0,0.6100773689248836,0.8390604775599388,0.0,1.3586615331558987,0.4284802655833215,1,30.0,1,1,-1.0432532194536437,-1.0432532194536437
