visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-07-26,air_d477b6339b8ce69f,0,0,0,0,0,1,0,1.2127988791713311,1.2202054144380379,0.0,1.4863674924491694,1.1142937474161543,1,4.0,1,1,-0.483842449196996,-0.483842449196996
2016-07-27,air_d477b6339b8ce69f,0,0,0,0,0,0,1,1.077148245316078,0.7804501946676585,0.0,-1.1602456722451606,1.288473765523163,1,5.0,1,1,-0.26669928460318965,-0.26669928460318965
2016-07-28,air_d477b6339b8ce69f,0,0,0,0,1,0,0,1.2761025083037827,1.110266609495443,0.0,-1.0816334000265173,1.3984821980118005,1,10.0,1,1,-0.026362190826251117,-0.026362190826251117
2016-07-29,air_d477b6339b8ce69f,1,0,0,0,0,0,0,1.3122760106651834,1.1948349209897466,0.0,-1.1602456722451606,1.462653783630172,1,9.0,1,1,1.2541026582149422,1.2541026582149422
2016-07-30,air_d477b6339b8ce69f,0,0,1,0,0,0,0,1.4388832689300866,1.3639715439783542,0.0,-0.662367948193752,1.5818295854928626,1,13.0,1,1,1.380469582729938,1.380469582729938
2016-07-31,air_d477b6339b8ce69f,0,0,0,1,0,0,0,1.5112302736528882,1.5331081669669615,0.0,0.2809793184299696,1.4901558917523314,1,18.0,1,1,-0.529430516901773,-0.529430516901773
2016-08-02,air_d477b6339b8ce69f,0,0,0,0,0,1,0,1.4841001468818378,1.4316261931737972,0.0,1.2505306757932388,1.563494846744756,1,10.0,1,1,-0.9425223935599718,-0.9425223935599718
2016-08-03,air_d477b6339b8ce69f,0,0,0,0,0,0,1,1.4750567712914875,1.4908240112198097,0.0,-0.29551067784008256,1.6184990629890748,1,4.0,1,1,-0.4606485200138638,-0.4606485200138638
2016-08-04,air_d477b6339b8ce69f,0,0,0,0,1,0,0,1.4660133957011372,1.4569966866220883,0.0,0.7264488610022827,1.5359927386225969,1,5.0,1,1,-0.3242842122302764,-0.3242842122302764
2016-08-05,air_d477b6339b8ce69f,1,0,0,0,0,0,0,1.339406137436234,1.2371190767368985,0.0,0.8050611332209261,1.3343106123934285,1,6.0,1,1,0.8070196784435324,0.8070196784435324
2016-08-06,air_d477b6339b8ce69f,0,0,1,0,0,0,0,1.3122760106651834,1.473910348920949,0.0,2.1676738516774128,1.1784653330345258,1,8.0,1,1,0.5462879227986673,0.5462879227986673
2016-08-07,air_d477b6339b8ce69f,0,0,0,1,0,0,0,1.5564471516046394,1.634590140760126,0.0,2.3248983961147,1.3343106123934285,1,18.0,1,1,-0.7417749375266555,-0.7417749375266555
2016-08-09,air_d477b6339b8ce69f,0,0,0,0,0,1,0,1.294189259484483,1.177921258690886,0.0,0.9884897683977606,1.3159758736453224,1,3.0,1,1,-0.40666265036347,-0.40666265036347
2016-08-10,air_d477b6339b8ce69f,0,0,0,0,0,0,1,1.2308856303520315,1.1271802717943036,0.0,1.696000218365552,1.3434779817674818,1,13.0,1,1,0.6742544286366379,0.6742544286366379
2016-08-11,air_d477b6339b8ce69f,0,0,0,0,1,0,0,1.3303627618458838,1.406255699725506,1.0,1.7484083998446476,1.1968000717826321,1,7.0,1,1,0.33994193213493973,0.33994193213493973
2016-08-12,air_d477b6339b8ce69f,1,0,0,0,0,0,0,1.3936663909783356,1.4908240112198097,0.0,1.4601634017096217,1.288473765523163,1,19.0,1,1,-0.12593612818142197,-0.12593612818142197
2016-08-13,air_d477b6339b8ce69f,0,0,1,0,0,0,0,1.4027097665686856,1.4992808423692403,1.0,2.2200820331565088,1.352645351141535,1,7.0,1,1,0.05281708466099319,0.05281708466099319
2016-08-14,air_d477b6339b8ce69f,0,0,0,1,0,0,0,1.420796517749386,1.3977988685760756,1.0,2.2200820331565088,1.2976411348972163,1,5.0,1,1,-1.0632907834445566,-1.0632907834445566
2016-08-16,air_d477b6339b8ce69f,0,0,0,0,0,1,0,1.4027097665686856,1.245575907886329,0.0,-0.7933884018914912,1.4993232611263845,1,8.0,1,1,-1.5027757519318368,-1.5027757519318368
2016-08-17,air_d477b6339b8ce69f,0,0,0,0,0,0,1,1.2218422547616812,0.9242163242079748,0.0,-1.1602456722451606,1.4259843061339594,1,5.0,1,1,-0.9617173694356674,-0.9617173694356674
2016-08-18,air_d477b6339b8ce69f,0,0,0,0,1,0,0,1.4298398933397363,1.4316261931737972,0.0,0.6216324980440913,1.3893148286377472,1,9.0,1,1,-0.664995034023873,-0.664995034023873
2016-08-19,air_d477b6339b8ce69f,1,0,0,0,0,0,0,1.411753142159036,1.2794032324840503,0.0,-1.1078374907660649,1.462653783630172,1,6.0,1,1,0.7674300406999102,0.7674300406999102
2016-08-20,air_d477b6339b8ce69f,0,0,1,0,0,0,0,1.3303627618458838,1.2032917521391773,0.0,-1.1078374907660649,1.5268253692485438,1,11.0,1,1,0.6410631161849143,0.6410631161849143
2016-08-21,air_d477b6339b8ce69f,0,0,0,1,0,0,0,1.4479266445204364,1.406255699725506,0.0,0.045142501774039105,1.5359927386225969,1,8.0,1,1,-0.9485208235211267,-0.9485208235211267
2016-08-23,air_d477b6339b8ce69f,0,0,0,0,0,1,0,1.2670591327134324,1.177921258690886,0.0,-0.19069431488189115,1.352645351141535,1,10.0,1,1,-0.7345768215732696,-0.7345768215732696
2016-08-24,air_d477b6339b8ce69f,0,0,0,0,0,0,1,1.3032326350748333,1.3724283751277846,0.0,1.696000218365552,1.1784653330345258,1,6.0,1,1,-0.5302303075632603,-0.5302303075632603
2016-08-25,air_d477b6339b8ce69f,0,0,0,0,1,0,0,1.3574928886169344,1.4147125308749364,0.0,1.9580411257610304,1.2243021799047915,1,3.0,1,1,-0.3910667324644673,-0.3910667324644673
2016-08-26,air_d477b6339b8ce69f,1,0,0,0,0,0,0,1.0681048697257276,1.0426119603,0.0,-1.1340415815056129,1.0959590086680482,1,10.0,1,1,1.0877462006255803,1.0877462006255803
2016-08-27,air_d477b6339b8ce69f,0,0,1,0,0,0,0,1.0500181185450272,1.0087846357022785,0.0,2.1152656701983172,0.9217789905610391,1,16.0,1,1,1.1553285115212586,1.1553285115212586
2016-08-28,air_d477b6339b8ce69f,0,0,0,1,0,0,0,1.0681048697257276,1.1525507652425948,0.0,1.5387756739282652,0.8942768824388797,1,14.0,1,1,-0.357475524682,-0.357475524682
2016-08-29,air_d477b6339b8ce69f,0,1,0,0,0,0,0,1.5474037760142891,1.6515038030589866,0.0,1.8794288535423866,1.288473765523163,1,8.0,1,1,-1.61354675854783,-1.61354675854783
2016-08-30,air_d477b6339b8ce69f,0,0,0,0,0,1,0,1.6649676586888422,1.5753923227141133,0.0,0.2547752276904219,1.6826706486074463,1,6.0,1,1,-0.7629693900560693,-0.7629693900560693
2016-08-31,air_d477b6339b8ce69f,0,0,0,0,0,0,1,1.3936663909783356,1.338601050530063,0.0,0.22857113695087392,1.4993232611263845,1,4.0,1,1,-0.3018900737086315,-0.3018900737086315
2016-09-01,air_d477b6339b8ce69f,0,0,0,0,1,0,0,1.5474037760142891,1.583849153863544,0.0,1.1981224943141433,1.4993232611263845,1,12.0,1,1,-0.7241795429739345,-0.7241795429739345
2016-09-02,air_d477b6339b8ce69f,1,0,0,0,0,0,0,1.4027097665686856,1.516194504668101,0.0,-0.11208204266324773,1.4168169367599066,1,19.0,1,1,0.5678822706588248,0.5678822706588248
2016-09-03,air_d477b6339b8ce69f,0,0,1,0,0,0,0,1.339406137436234,1.177921258690886,0.0,0.1761629554717782,1.5084906305004375,1,3.0,1,1,1.1925187772804187,1.1925187772804187
2016-09-04,air_d477b6339b8ce69f,0,0,0,1,0,0,0,1.2761025083037827,1.177921258690886,0.0,-0.0858779519237,1.4534864142561188,1,8.0,1,1,-0.8765396639872682,-0.8765396639872682
2016-09-06,air_d477b6339b8ce69f,0,0,0,0,0,1,0,1.3213193862555337,1.0764392848977216,0.0,-1.1602456722451606,1.5268253692485438,1,9.0,1,1,-0.7629693900560693,-0.7629693900560693
2016-09-07,air_d477b6339b8ce69f,0,0,0,0,0,0,1,1.2580157571230823,1.2963168947829111,0.0,0.20236704621132617,1.2976411348972163,1,3.0,1,1,-0.6593964993934619,-0.6593964993934619
2016-09-08,air_d477b6339b8ce69f,0,0,0,0,1,0,0,0.8872373579187232,0.7381660389205067,0.0,-1.0554293092869693,0.903444251812933,1,6.0,1,1,-0.5014378437497169,-0.5014378437497169
2016-09-09,air_d477b6339b8ce69f,1,0,0,0,0,0,0,0.8329771043766218,0.7381660389205067,0.0,-1.1602456722451606,0.8209379274464552,1,2.0,1,1,0.9077933017909342,0.9077933017909342
2016-09-10,air_d477b6339b8ce69f,0,0,1,0,0,0,0,0.8962807335090736,0.8396480127136711,0.0,-0.819592492631039,1.0042853149275173,1,10.0,1,1,1.4524507422637964,1.4524507422637964
2016-09-11,air_d477b6339b8ce69f,0,0,0,1,0,0,0,0.8691506067380228,0.8058206881159494,0.0,0.9884897683977606,0.9492810986831984,1,11.0,1,1,-0.4062627550327263,-0.4062627550327263
2016-09-13,air_d477b6339b8ce69f,0,0,0,0,0,1,0,0.923410860280124,0.7889070258170887,0.0,-0.819592492631039,1.086791639293995,1,4.0,1,1,-0.9389233355832789,-0.9389233355832789
2016-09-14,air_d477b6339b8ce69f,0,0,0,0,0,0,1,0.959584362641525,0.8734753373113925,0.0,-0.3217147685796303,1.0409547924237295,1,4.0,1,1,-0.5162339709872323,-0.5162339709872323
2016-09-15,air_d477b6339b8ce69f,0,0,0,0,1,0,0,1.004801240593276,1.0087846357022785,0.0,0.2547752276904219,1.0409547924237295,1,3.0,1,1,-0.1687249285709934,-0.1687249285709934
2016-09-16,air_d477b6339b8ce69f,1,0,0,0,0,0,0,1.1133217476774786,1.2032917521391773,0.0,1.093306131355952,0.9217789905610391,1,12.0,1,1,0.8350123515955884,0.8350123515955884
2016-09-17,air_d477b6339b8ce69f,0,0,1,0,0,0,0,0.8510638555573224,0.7973638569665192,0.0,-0.216898405621439,0.8026031886983487,1,17.0,1,1,1.3296828757254935,1.3296828757254935
2016-09-18,air_d477b6339b8ce69f,0,0,0,1,0,0,0,0.5978493390275162,0.49291793558702574,0.0,-1.1078374907660649,0.6559252787134993,1,16.0,1,1,0.06921279322148317,0.06921279322148317
2016-09-19,air_d477b6339b8ce69f,0,1,0,0,0,0,0,0.5616758366661154,0.5690294159318993,1.0,0.12375477399268277,0.5734189543470213,1,16.0,1,1,-1.4963774266399383,-1.4963774266399383
2016-09-20,air_d477b6339b8ce69f,0,0,0,0,0,1,0,0.6701963437503181,0.81427751926538,0.0,0.8574693147000217,0.3809041974919063,1,5.0,1,1,-2.0142418799529755,-2.0142418799529755
2016-09-21,air_d477b6339b8ce69f,0,0,0,0,0,0,1,0.6882830949310185,0.7804501946676585,0.0,1.827020672063291,0.5917536930951276,1,11.0,1,1,0.29155459711495707,0.29155459711495707
2016-09-22,air_d477b6339b8ce69f,0,0,0,0,1,0,0,0.6973264705213685,0.6535977274262029,1.0,-0.3479188593191781,0.5459168462248621,1,11.0,1,1,-0.4210588822702417,-0.4210588822702417
2016-09-23,air_d477b6339b8ce69f,1,0,0,0,0,0,0,0.6882830949310185,0.4590906109893043,0.0,-1.1602456722451606,0.903444251812933,1,12.0,1,1,0.09400630372758997,0.09400630372758997
2016-09-24,air_d477b6339b8ce69f,0,0,1,0,0,0,0,0.8962807335090736,1.000327804552848,0.0,0.8050611332209261,0.7200968643318709,1,16.0,1,1,1.0873463052948367,1.0873463052948367
2016-09-25,air_d477b6339b8ce69f,0,0,0,1,0,0,0,1.1042783720871283,1.2032917521391773,0.0,1.4601634017096217,0.9951179455534639,1,6.0,1,1,-0.5102355410260774,-0.5102355410260774
2016-09-27,air_d477b6339b8ce69f,0,0,0,0,0,1,0,1.013844616183626,1.1863780898403162,0.0,0.6216324980440913,0.830105296820508,1,4.0,1,1,-0.5814169098984485,-0.5814169098984485
2016-09-28,air_d477b6339b8ce69f,0,0,0,0,0,0,1,0.9324542358704743,0.9073026619091141,0.0,-0.9244088555892302,0.9401137293091452,1,10.0,1,1,-0.45824914802940186,-0.45824914802940186
2016-09-29,air_d477b6339b8ce69f,0,0,0,0,1,0,0,0.6701963437503181,0.58594307823076,0.0,0.12375477399268277,0.7475989724540303,1,7.0,1,1,-0.328283165537713,-0.328283165537713
2016-09-30,air_d477b6339b8ce69f,1,0,0,0,0,0,0,0.7154132217020692,0.8565616750125318,0.0,1.512571583188717,0.3809041974919063,1,13.0,1,1,1.160527150820926,1.160527150820926
2016-10-01,air_d477b6339b8ce69f,0,0,1,0,0,0,0,0.8058469776055713,0.932673155357405,0.0,1.564979764667813,0.6834273868356586,1,11.0,1,1,1.196917625918599,1.196917625918599
2016-10-02,air_d477b6339b8ce69f,0,0,0,1,0,0,0,0.8781939823283729,1.0426119603,0.0,1.1719184035745958,0.6192558012172868,1,16.0,1,1,-0.5702198406376261,-0.5702198406376261
2016-10-04,air_d477b6339b8ce69f,0,0,0,0,0,1,0,0.6159360902082166,0.6874250520239243,0.0,0.7526529517418303,0.6284231705913399,1,3.0,1,1,-0.826552747644311,-0.826552747644311
2016-10-05,air_d477b6339b8ce69f,0,0,0,0,0,0,1,0.4169818272205119,0.3829791306444308,0.0,0.49061204434635214,0.4909126299805434,1,9.0,1,1,-1.0081052278019318,-1.0081052278019318
2016-10-06,air_d477b6339b8ce69f,0,0,0,0,1,0,0,0.36272157367841046,0.33223814374784877,0.0,0.1761629554717782,0.32589998124758773,1,4.0,1,1,-0.5038372157341788,-0.5038372157341788
2016-10-07,air_d477b6339b8ce69f,1,0,0,0,0,0,0,0.19994081305210665,0.19692884535696267,0.0,-0.24310249636098685,0.29839787312542837,1,7.0,1,1,0.7514342274701639,0.7514342274701639
2016-10-08,air_d477b6339b8ce69f,0,0,1,0,0,0,0,0.4169818272205119,0.3491518060467094,0.0,-1.1340415815056129,0.37173682811785325,1,8.0,1,1,1.0201638897299021,1.0201638897299021
2016-10-09,air_d477b6339b8ce69f,0,0,0,1,0,0,0,0.38080832485911104,0.36606546834557013,0.0,0.385795681388161,0.3442347199956939,1,20.0,1,1,0.2543643313557969,0.2543643313557969
2016-10-10,air_d477b6339b8ce69f,0,1,0,0,0,0,0,0.037160052425802656,-0.13288756947082173,1.0,-0.8982047648496824,0.1608873325146319,1,10.0,1,1,-0.9317252196298931,-0.9317252196298931
2016-10-12,air_d477b6339b8ce69f,0,0,0,0,0,0,1,0.13663718391965501,0.04470588466721606,0.0,-0.19069431488189115,0.29839787312542837,1,5.0,1,1,-0.5926139791592709,-0.5926139791592709
2016-10-13,air_d477b6339b8ce69f,0,0,0,0,1,0,0,0.18185406187140613,0.20538567650639317,0.0,0.43820386286725643,0.1975568100108443,1,5.0,1,1,-0.5562235040615982,-0.5562235040615982
2016-10-14,air_d477b6339b8ce69f,1,0,0,0,0,0,0,0.17281068628105592,0.1631015207592413,0.0,1.5387756739282652,0.11505048564436639,1,5.0,1,1,0.9185904757210129,0.9185904757210129
2016-10-15,air_d477b6339b8ce69f,0,0,1,0,0,0,0,0.23611431541350755,0.5098315978858864,0.0,1.4077552202305261,-0.05912953246264245,1,11.0,1,1,1.413260999850918,1.413260999850918
2016-10-16,air_d477b6339b8ce69f,0,0,0,1,0,0,0,0.588805963437166,0.8481048438631013,0.0,1.093306131355952,0.3075652424994814,1,6.0,1,1,-0.6046108390815808,-0.6046108390815808
2016-10-18,air_d477b6339b8ce69f,0,0,0,0,0,1,0,0.3536781980880603,0.2645834945524057,0.0,1.0671020406164042,0.21589154875895053,1,7.0,1,1,-0.731777554258064,-0.731777554258064
2016-10-19,air_d477b6339b8ce69f,0,0,0,0,0,0,1,0.25420106659420794,0.48446110443759555,0.0,1.4601634017096217,0.03254416127788854,1,5.0,1,1,-0.5862156538673725,-0.5862156538673725
2016-10-20,air_d477b6339b8ce69f,0,0,0,0,1,0,0,-0.08040383024875017,0.15464468960981081,0.0,-0.9768170370683258,-0.4074895686766602,1,5.0,1,1,-0.3518769900515888,-0.3518769900515888
2016-10-21,air_d477b6339b8ce69f,1,0,0,0,0,0,0,-0.29744484441715535,-0.4119629974020241,0.0,-1.0030211278078738,-0.32498324431018233,1,12.0,1,1,0.9433839862271198,0.9433839862271198
2016-10-22,air_d477b6339b8ce69f,0,0,1,0,0,0,0,-0.12562070820050125,-0.22591271211455594,0.0,-1.1602456722451606,0.014209422529782327,1,15.0,1,1,1.5252316924591423,1.5252316924591423
2016-10-23,air_d477b6339b8ce69f,0,0,0,1,0,0,0,-0.19796771292330298,-0.18362855636740408,0.0,-0.05967386118415204,-0.15080322620317343,1,15.0,1,1,-0.3214849449150708,-0.3214849449150708
2016-10-25,air_d477b6339b8ce69f,0,0,0,0,0,1,0,-0.02614357670664881,0.01933539121892489,0.0,0.4119997721277087,-0.3066485055620761,1,5.0,1,1,-0.6925878118451855,-0.6925878118451855
2016-10-26,air_d477b6339b8ce69f,0,0,0,0,0,0,1,0.16376731069070574,0.45063377983987385,0.0,0.3071834091695173,0.06004626940004782,1,10.0,1,1,-0.2762967725410374,-0.2762967725410374
2016-10-27,air_d477b6339b8ce69f,0,0,0,0,1,0,0,-0.1889243373329528,-0.18362855636740408,0.0,0.045142501774039105,-0.10496637933290795,1,6.0,1,1,-0.2619005406342657,-0.2619005406342657
2016-10-28,air_d477b6339b8ce69f,1,0,0,0,0,0,0,-0.04423032788734934,-0.08214658257423953,0.0,-0.505143403756465,0.03254416127788854,1,6.0,1,1,0.8394112002337687,0.8394112002337687
2016-10-29,air_d477b6339b8ce69f,0,0,1,0,0,0,0,-0.3969219759110078,-0.5219018023446189,0.0,0.43820386286725643,-0.20580744244749205,1,26.0,1,1,1.7179812418775855,1.7179812418775855
2016-10-30,air_d477b6339b8ce69f,0,0,0,1,0,0,0,-0.5144858585855606,-0.6994952564826568,0.0,-1.1602456722451606,-0.41665693805071335,1,30.0,1,1,-0.23310807682072235,-0.23310807682072235
2016-10-31,air_d477b6339b8ce69f,0,1,0,0,0,0,0,-0.3969219759110078,-0.3358515170571507,0.0,-1.0816334000265173,-0.4441590461728726,1,7.0,1,1,-1.2272478690494564,-1.2272478690494564
2016-11-01,air_d477b6339b8ce69f,0,0,0,0,0,1,0,-0.5416159853566113,-0.7248657499309478,0.0,-1.1602456722451606,-0.33415061368423543,1,8.0,1,1,-0.9257267896687382,-0.9257267896687382
2016-11-02,air_d477b6339b8ce69f,0,0,0,0,0,0,1,-0.5235292341759108,-0.5219018023446189,0.0,-0.4527352222773694,-0.4441590461728726,1,5.0,1,1,0.2995525037298302,0.2995525037298302
2016-11-03,air_d477b6339b8ce69f,0,0,0,0,1,0,0,-0.5687461121276619,-0.7333225810803783,1.0,-1.1602456722451606,-0.43499167679881956,1,12.0,1,1,-0.19391833440784387,-0.19391833440784387
2016-11-04,air_d477b6339b8ce69f,1,0,0,0,0,0,0,-0.5325726097662611,-0.6994952564826568,0.0,-1.0816334000265173,-0.389154829928554,1,23.0,1,1,-0.05715413129351279,-0.05715413129351279
2016-11-05,air_d477b6339b8ce69f,0,0,1,0,0,0,0,-0.6230063656697633,-0.6910384253332265,0.0,-1.1602456722451606,-0.43499167679881956,1,10.0,1,1,1.2169123924557819,1.2169123924557819
2016-11-06,air_d477b6339b8ce69f,0,0,0,1,0,0,0,-0.7043967459829151,-0.7248657499309478,0.0,-0.4527352222773694,-0.572502217409616,1,19.0,1,1,-0.6617958713779238,-0.6617958713779238
2016-11-08,air_d477b6339b8ce69f,0,0,0,0,0,1,0,-0.2884014688268052,-0.14980123176968255,0.0,-1.1340415815056129,-0.32498324431018233,1,3.0,1,1,-1.290831226637698,-1.290831226637698
2016-11-09,air_d477b6339b8ce69f,0,0,0,0,0,0,1,-0.7948305018864174,-0.7756067368275301,0.0,-0.7933884018914912,-0.6550085417760939,1,7.0,1,1,-0.9653164274123603,-0.9653164274123603
2016-11-10,air_d477b6339b8ce69f,0,0,0,0,1,0,0,-0.7405702483443161,-0.7840635679769605,0.0,-0.0858779519237,-0.6550085417760939,1,4.0,1,1,-0.6857895912225433,-0.6857895912225433
2016-11-11,air_d477b6339b8ce69f,1,0,0,0,0,0,0,-0.6320497412601135,-0.6318406072872137,0.0,0.8050611332209261,-0.7833517130128373,1,5.0,1,1,0.3151484216288329,0.3151484216288329
2016-11-12,air_d477b6339b8ce69f,0,0,1,0,0,0,0,-0.3336183467785563,-0.14980123176968255,0.0,0.6216324980440913,-0.36165272180639474,1,11.0,1,1,1.783963971450289,1.783963971450289
2016-11-13,air_d477b6339b8ce69f,0,0,0,1,0,0,0,-0.16179421056190207,-0.14980123176968255,0.0,-0.8457965833705867,-0.3066485055620761,1,10.0,1,1,-0.5182334476409506,-0.5182334476409506
2016-11-15,air_d477b6339b8ce69f,0,0,0,0,0,1,0,-0.26127134205575453,0.02779222236835523,0.0,-1.0292252185474215,-0.3799874605545009,1,6.0,1,1,-1.0700890040671986,-1.0700890040671986
2016-11-16,air_d477b6339b8ce69f,0,0,0,0,0,0,1,-0.7224834971636156,-0.8348045548735427,0.0,-0.6885720389332999,-0.5266653705393506,1,4.0,1,1,-0.45624967137568356,-0.45624967137568356
2016-11-17,air_d477b6339b8ce69f,0,0,0,0,1,0,0,-0.7405702483443161,-0.8009772302758211,0.0,-0.11208204266324773,-0.6275064336539347,1,5.0,1,1,-0.40386338304826436,-0.40386338304826436
2016-11-18,air_d477b6339b8ce69f,1,0,0,0,0,0,0,-0.32457497118820605,-0.18362855636740408,0.0,-0.4527352222773694,-0.6091716949058283,1,4.0,1,1,0.9597796947876097,0.9597796947876097
2016-11-19,air_d477b6339b8ce69f,0,0,1,0,0,0,0,0.06429017919685337,0.180015183058102,0.0,-0.0858779519237,0.04171153065194161,1,11.0,1,1,1.4936399613303932,1.4936399613303932
2016-11-20,air_d477b6339b8ce69f,0,0,0,1,0,0,0,-0.22509783969435362,-0.056776089125948496,0.0,-0.662367948193752,-0.4716611542950319,1,5.0,1,1,-0.2535027386886489,-0.2535027386886489
2016-11-22,air_d477b6339b8ce69f,0,0,0,0,0,1,0,-0.776743750705717,-0.8601750483218339,0.0,-1.1602456722451606,-0.6733432805242001,1,6.0,1,1,0.6010735831105485,0.6010735831105485
2016-11-23,air_d477b6339b8ce69f,0,0,0,0,0,0,1,-1.2560426569942786,-1.1899914631496182,1.0,-0.505143403756465,-1.131711749226855,1,17.0,1,1,-0.3198853635920962,-0.3198853635920962
