visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-08-02,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,1.1697561415106985,1.0677500131700153,0.0,-0.9619156657281824,1.1373681264573663,1,7.0,1,1,-0.8195822299862342,-0.8195822299862342
2016-08-03,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,1.2735034134209273,1.3673028572329458,0.0,-0.3131294555883313,1.2364715330434668,1,20.0,1,1,-0.35771926968670936,-0.35771926968670936
2016-08-04,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,1.4233605839579244,1.482515489564842,0.0,0.876311929668063,1.3465864292502452,1,16.0,1,1,-0.22701780125339985,-0.22701780125339985
2016-08-05,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,1.4925254318980765,1.5286005424976004,0.0,1.4980653810520874,1.3686094084916012,1,12.0,1,1,0.857306111350215,0.857306111350215
2016-08-06,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,1.538635330524845,1.620770648363118,0.0,0.9574102059355446,1.500747283939735,1,6.0,1,1,0.6074018373956173,0.6074018373956173
2016-08-07,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,1.4809979572413847,1.55164306896398,0.0,1.6061964160753956,1.357597918870923,1,2.0,1,1,-0.6271712705917434,-0.6271712705917434
2016-08-08,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,1.4694704825846925,1.5055580160312216,0.0,-0.17796566180919554,1.445689835836346,1,9.0,1,1,-1.1645421173468753,-1.1645421173468753
2016-08-09,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,1.8614046209122228,2.024014861524755,0.0,0.7681808946447544,1.4897357943190572,1,9.0,1,1,-0.30597528658261325,-0.30597528658261325
2016-08-10,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,1.538635330524845,1.5977281218967383,0.0,-0.09686738554171394,1.5227702631810909,1,24.0,1,1,0.7300542417905118,0.7300542417905118
2016-08-12,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,1.261975938764235,1.355781593999756,0.0,0.06532916699324881,1.3245634500088896,1,2.0,1,1,-0.036906574441313254,-0.036906574441313254
2016-08-17,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,1.4925254318980765,1.6322919115963068,0.0,1.28180331100547,1.1924255745607555,1,2.0,1,1,-0.8379800906454684,-0.8379800906454684
2016-08-18,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,1.2850308880776191,1.3212178043001874,0.0,-1.1241122182631451,1.434678346215668,1,31.0,1,1,-0.5535798279548066,-0.5535798279548066
2016-08-19,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,1.365723210674464,1.4018666469325143,0.0,0.4437877895748289,1.4126553669743123,1,16.0,1,1,0.8193605237405445,0.8193605237405445
2016-08-20,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,1.1467011921973145,1.1368775925691532,0.0,-0.9889484244840097,1.313551960388212,1,12.0,1,1,0.698241274400586,0.698241274400586
2016-08-22,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,1.1467011921973145,0.9410161176049295,0.0,-1.421472564577244,1.2144485538021113,1,5.0,1,1,-2.0499391615725204,-2.0499391615725204
2016-08-23,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,1.2735034134209273,1.1829626455019115,0.0,-0.9619156657281824,1.3245634500088896,1,23.0,1,1,-0.6202720728445306,-0.6202720728445306
2016-08-24,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,1.238920989450851,1.2751327513674287,0.0,-0.9078501482165282,1.2474830226641447,1,25.0,1,1,-0.4244115145764333,-0.4244115145764333
2016-08-25,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,1.4118331093012322,1.4479516998652735,0.0,1.7954257273661858,1.2474830226641447,1,16.0,1,1,-0.29102702479698545,-0.29102702479698545
2016-08-28,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,0.7893494778398605,0.5147293779769133,0.0,-1.421472564577244,1.0052302510092324,1,44.0,1,1,-0.2588307686433256,-0.2588307686433256
2016-08-29,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,1.1351737175406227,1.148398855802343,0.0,-0.7186208369257382,1.0933221679746552,1,4.0,1,1,-1.4627407755319626,-1.4627407755319626
2016-08-31,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,1.2735034134209273,1.2636114881342393,0.0,1.633229174831223,1.1373681264573663,1,8.0,1,1,-0.2055536304842933,-0.2055536304842933
2016-09-01,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,1.2965583627343114,1.424909173398894,0.0,1.308836069761297,1.082310678353977,1,8.0,1,1,-0.6103065649874454,-0.6103065649874454
2016-09-02,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,1.261975938764235,1.113835066102774,0.0,-0.09686738554171394,1.1924255745607555,1,26.0,1,1,0.6280994306372557,0.6280994306372557
2016-09-03,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,1.3196133120476954,1.424909173398894,0.0,0.5789515833539646,1.3686094084916012,1,8.0,1,1,1.226796479589835,1.226796479589835
2016-09-04,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,1.261975938764235,1.355781593999756,0.0,-0.2049984205650226,1.3025404707675339,1,12.0,1,1,-0.7563395839701167,-0.7563395839701167
2016-09-05,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,1.4579430079280002,1.482515489564842,0.0,1.1736722759821614,1.3906323877329567,1,11.0,1,1,-1.3692183171808556,-1.3692183171808556
2016-09-06,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,1.5040529065547688,1.413387910165704,0.0,1.1736722759821614,1.5117587735604128,1,5.0,1,1,-0.6474855750696478,-0.6474855750696478
2016-09-07,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,1.3080858373910036,1.1714413822687222,0.0,-0.7997191131932198,1.4567013254570236,1,10.0,1,1,-0.54821378526253,-0.54821378526253
2016-09-08,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,1.2273935147941588,1.1829626455019115,0.0,-1.070046700751491,1.3796208981122788,1,3.0,1,1,-0.396814723587582,-0.396814723587582
2016-09-09,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,1.2965583627343114,1.424909173398894,0.0,0.011263649481594482,1.1483796160780444,1,33.0,1,1,0.9538948798111945,0.9538948798111945
2016-09-10,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,1.2504484641075433,1.2751327513674287,0.0,-0.3131294555883313,1.2254600434227891,1,16.0,1,1,1.4759341760169644,1.4759341760169644
2016-09-12,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,1.0314264456303937,0.8718885382057916,0.0,-1.3403742883097625,1.1373681264573663,1,14.0,1,1,-1.347370857648015,-1.347370857648015
2016-09-13,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,0.7893494778398605,0.43408053534458557,0.0,-1.421472564577244,1.01624174062991,1,8.0,1,1,-0.8161326311126278,-0.8161326311126278
2016-09-14,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,0.8469868511233208,0.7451546426407059,0.0,-1.3403742883097625,0.9281498236644876,1,16.0,1,1,-0.4109964078457417,-0.4109964078457417
2016-09-15,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,0.9622615976902416,0.7221121161743262,0.0,-1.394439805821417,1.1043336575953329,1,3.0,1,1,-0.07791847216085612,-0.07791847216085612
2016-09-16,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,0.8239319018099365,0.4916868515105337,0.0,-1.421472564577244,1.0712991887332992,1,30.0,1,1,0.8841363248115982,0.8841363248115982
2016-09-17,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,1.1005912935705464,1.0677500131700153,0.0,0.011263649481594482,1.038264719871266,1,4.0,1,1,1.3582645255506125,1.3582645255506125
2016-09-18,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,1.0198989709737019,0.7797184323402745,0.0,-1.421472564577244,1.1043336575953329,1,8.0,1,1,0.15013834226090098,0.15013834226090098
2016-09-20,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,0.38588786485563814,-0.0037274675166200587,0.0,-1.421472564577244,0.5978051350441524,1,4.0,1,1,-1.8467961167934763,-1.8467961167934763
2016-09-21,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,0.5011626114225588,0.3534316927122582,0.0,-1.394439805821417,0.5978051350441524,1,14.0,1,1,0.36324689489703027,0.36324689489703027
2016-09-23,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,0.5818549340194032,0.22669779714717253,0.0,-1.421472564577244,0.7960119482163532,1,15.0,1,1,0.1739022456124118,0.1739022456124118
2016-09-24,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,0.697129680586324,0.43408053534458557,0.0,-1.421472564577244,0.9501728029058432,1,11.0,1,1,1.125991534727781,1.125991534727781
2016-09-26,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,1.1121187682272382,1.148398855802343,0.0,-0.5834570431466025,1.0712991887332992,1,15.0,1,1,-1.1131814230065131,-1.1131814230065131
2016-09-27,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,1.1351737175406227,1.113835066102774,0.0,-0.7997191131932198,1.1704025953194,1,29.0,1,1,-0.4734724763343911,-0.4734724763343911
2016-09-28,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,1.238920989450851,1.2060051719682912,0.0,-0.853784630704874,1.3025404707675339,1,4.0,1,1,-0.35541953710430507,-0.35541953710430507
2016-09-30,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,0.6510197819595553,0.5262506412101027,0.0,-0.7726863544373925,0.7299430104922864,1,12.0,1,1,1.1961333784911112,1.1961333784911112
2016-10-01,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,0.4550527127957903,0.19213400744760356,0.0,-1.421472564577244,0.5978051350441524,1,9.0,1,1,1.2310126559909094,1.2310126559909094
2016-10-02,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,0.8469868511233208,0.8603672749726021,0.0,1.0385084822030257,0.7079200312509308,1,2.0,1,1,-0.4627403909498379,-0.4627403909498379
2016-10-03,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,0.8008769524965523,0.733633379407516,0.0,-1.421472564577244,0.8730923755610984,1,1.0,1,1,-1.5719780731961657,-1.5719780731961657
2016-10-04,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,1.054481394943778,1.3673028572329458,0.0,0.2545584782840388,0.8290464170783868,1,6.0,1,1,-0.708428488503361,-0.708428488503361
2016-10-05,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,0.9507341230335493,0.7221121161743262,0.0,-1.2322432532864538,1.027253230250588,1,16.0,1,1,-0.8824415872386178,-0.8824415872386178
2016-10-06,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,1.1812836161673907,1.2866540146006185,0.0,0.8222464121564089,1.01624174062991,1,26.0,1,1,-0.3991144561699863,-0.3991144561699863
2016-10-07,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,0.6510197819595553,0.5492931676764818,0.0,0.14642744326073018,0.751965989733642,1,14.0,1,1,0.8040289731911826,0.8040289731911826
2016-10-08,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,0.6279648326461713,0.5953782206092406,0.0,-1.3674070470655895,0.6638740727682192,1,6.0,1,1,1.0615990224204612,1.0615990224204612
2016-10-09,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,0.7547670538697843,0.641463273541999,0.0,-1.421472564577244,0.7079200312509308,1,10.0,1,1,0.3276010398697641,0.3276010398697641
2016-10-10,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,0.30519554225879336,-0.061333783682568206,1.0,-1.421472564577244,0.5757821558027965,1,9.0,1,1,-0.809233433365415,-0.809233433365415
2016-10-11,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,0.21297574500525712,-0.0037274675166200587,0.0,-1.3674070470655895,0.4436442803546624,1,17.0,1,1,-1.2093869027037585,-1.2093869027037585
2016-10-12,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,0.247558168975333,0.3534316927122582,0.0,0.7952136534005814,0.1683570398377164,1,4.0,1,1,-0.4842045617189444,-0.4842045617189444
2016-10-13,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,0.0861735237816442,-0.22263146894722327,0.0,-1.421472564577244,0.344540873768562,1,1.0,1,1,-0.44932528421914625,-0.44932528421914625
2016-10-14,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,-0.017573748128584466,-0.072855046915758,0.0,-0.3401622143441583,0.04723065401026022,1,18.0,1,1,0.9642436764320137,0.9642436764320137
2016-10-15,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,0.10922847309502826,0.2958253765463101,0.0,1.4980653810520874,-0.040861262955162375,1,20.0,1,1,1.438371877171028,1.438371877171028
2016-10-16,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,0.18992079569187265,0.31886790301268925,0.0,-0.015769109274232564,0.05824214363093802,1,7.0,1,1,-0.4957032246309658,-0.4957032246309658
2016-10-17,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,0.20144827034856488,-0.072855046915758,0.0,-1.421472564577244,0.3885868322512732,1,7.0,1,1,-1.4347606957793773,-1.4347606957793773
2016-10-18,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,0.593382408676095,0.7105908529411369,0.0,0.17346020201655746,0.4987017284580516,1,16.0,1,1,-0.6175890514983923,-0.6175890514983923
2016-10-19,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,0.5818549340194032,0.43408053534458557,0.0,-0.9078501482165282,0.6858970520095748,1,1.0,1,1,-0.4780719414991997,-0.4780719414991997
2016-10-20,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,0.7086571552430158,0.8718885382057916,0.0,1.28180331100547,0.5317361973200853,1,1.0,1,1,-0.25346472595104896,-0.25346472595104896
2016-10-21,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,0.2821405929454093,0.14604895451484481,0.0,-0.09686738554171394,0.3555523633892398,1,28.0,1,1,0.9880075797835245,0.9880075797835245
2016-10-22,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,0.10922847309502826,-0.21111020571403347,0.0,-1.394439805821417,0.2784719360444948,1,20.0,1,1,1.5456927310165607,1.5456927310165607
2016-10-24,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,-0.09826607072542887,-0.11894009984851636,0.0,1.227737793493816,-0.029849773334484575,1,36.0,1,1,-1.2653470622089291,-1.2653470622089291
2016-10-25,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,-0.2020133426356575,-0.33784410127911957,0.0,-0.7726863544373925,-0.23906807612736355,1,12.0,1,1,-0.5800267526524557,-0.5800267526524557
2016-10-26,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,0.38588786485563814,0.641463273541999,0.0,1.1736722759821614,0.04723065401026022,1,13.0,1,1,-0.18102314960531438,-0.18102314960531438
2016-10-27,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,0.3743603901989459,0.364952955945448,0.0,0.6330171008656187,0.11329959173432722,1,9.0,1,1,-0.16722475411088875,-0.16722475411088875
2016-11-01,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,-0.2711781905758099,-0.4300142071446367,0.0,-0.5293915256349483,-0.05187275257584037,1,23.0,1,1,-0.8034841019094043,-0.8034841019094043
2016-11-02,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,-0.5593650569931116,-0.913907262938601,0.0,-1.421472564577244,-0.39322893081685334,1,31.0,1,1,0.3709126701717112,0.3709126701717112
2016-11-03,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,-0.32881556385927024,-0.0843763101489478,1.0,1.1466395172263344,-0.41525191005820894,1,4.0,1,1,-0.102065664276101,-0.102065664276101
2016-11-04,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,-0.2020133426356575,-0.15350388954808533,0.0,1.0655412409588527,-0.40424042043753117,1,24.0,1,1,0.029019092920942575,0.029019092920942575
2016-11-05,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,-0.13284849469550516,-0.072855046915758,0.0,0.41675503081900156,-0.10693020067922956,1,13.0,1,1,1.2501770941776116,1.2501770941776116
2016-11-06,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,-0.1097935453821209,0.07692137511570726,0.0,1.1466395172263344,-0.25007956574804135,1,7.0,1,1,-0.5505135178449343,-0.5505135178449343
2016-11-07,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,-0.5478375823364195,-0.6604394718084291,0.0,0.8492791709122359,-0.43727488929956476,1,17.0,1,1,-1.3370220610271957,-1.3370220610271957
2016-11-08,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,-0.6746398035600323,-0.7526095776739462,0.0,-0.9348829069723554,-0.6685161713337994,1,14.0,1,1,-1.1534267431985878,-1.1534267431985878
2016-11-09,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,-0.617002430276572,-0.6373969453420499,0.0,0.20049296077238452,-0.47030935816159813,1,9.0,1,1,-0.8414296895190748,-0.8414296895190748
2016-11-10,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,-0.7092222275301086,-0.8217371570730839,0.0,-1.2863087707981082,-0.5033438270236318,1,21.0,1,1,-0.573510843668977,-0.573510843668977
2016-11-11,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,-0.778387075470261,-0.9254285261717906,0.0,-1.421472564577244,-0.7125621298165107,1,32.0,1,1,0.38586093195733895,0.38586093195733895
2016-11-12,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,-0.24812324126242585,-0.15350388954808533,0.0,0.2815912370398659,-0.23906807612736355,1,6.0,1,1,1.7936805611524882,1.7936805611524882
2016-11-13,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,-0.24812324126242585,-0.1765464160144645,0.0,0.6330171008656187,-0.33817148271346414,1,14.0,1,1,-0.41291285166441194,-0.41291285166441194
2016-11-14,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,-0.2365957666057338,-0.3954504174450677,0.0,-1.421472564577244,-0.07389573181719597,1,8.0,1,1,-1.448559091273803,-1.448559091273803
2016-11-15,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,-0.05215617209866055,-0.09589757338213718,0.0,-0.9889484244840097,0.05824214363093802,1,8.0,1,1,-0.9418513456173948,-0.9418513456173948
2016-11-16,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,-0.37492546248603853,-0.6143544188756705,0.0,-1.2592760120422812,-0.16198764878261876,1,17.0,1,1,-0.3535030932856349,-0.3535030932856349
2016-11-17,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,-0.3633979878293465,-0.21111020571403347,0.0,0.7681808946447544,-0.4813208477822761,1,18.0,1,1,-0.3032922652364749,-0.3032922652364749
2016-11-18,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,-0.5132551583663433,-0.510663049776964,0.0,1.0114757234471987,-0.6685161713337994,1,30.0,1,1,1.0037224190966203,1.0037224190966203
2016-11-19,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,-0.6861672782167243,-0.9369497894049802,0.0,-1.421472564577244,-0.47030935816159813,1,20.0,1,1,1.5154129186815712,1.5154129186815712
2016-11-22,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,-0.2020133426356575,-0.09589757338213718,0.0,0.38972227206317456,-0.20603360726532996,1,32.0,1,1,0.6599123980271815,0.6599123980271815
2016-11-23,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,-0.5017276837096513,-0.6258756821088604,1.0,-1.394439805821417,-0.40424042043753117,1,5.0,1,1,-0.22280162485232535,-0.22280162485232535
2016-11-24,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,-1.4930905041851694,-1.3286727393334277,0.0,-1.421472564577244,-1.241113631609047,1,16.0,1,1,-1.161859096000737,-1.161859096000737
2016-11-25,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,-1.1703212137977914,-1.0752049482032557,0.0,1.0925739997146804,-1.3071825693331138,1,30.0,1,1,0.8668883304435662,0.8668883304435662
2016-11-26,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,-0.8590793980671053,-0.8102158938398943,0.0,0.3356567545515202,-0.9878493703334568,1,24.0,1,1,1.8385253465093716,1.8385253465093716
2016-11-28,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,-0.5363101076797275,-0.7065245247411877,0.0,-0.5293915256349483,-0.30513701385143055,1,6.0,1,1,-1.297543318362589,-1.297543318362589
2016-11-29,air_f6bfd27e2e174d16,0,0,0,0,0,1,0,-0.60547495561988,-0.6719607350416187,0.0,0.11939468450490313,-0.5143553166443096,1,26.0,1,1,-0.6375200672125626,-0.6375200672125626
2016-11-30,air_f6bfd27e2e174d16,0,0,0,0,0,0,1,-0.801442024783645,-0.9599923158713594,0.0,-0.09686738554171394,-0.8116655364026113,1,13.0,1,1,-0.39298183595024155,-0.39298183595024155
2016-12-01,air_f6bfd27e2e174d16,0,0,0,0,1,0,0,-0.6631123289033403,-0.41849294391144687,0.0,-0.5834570431466025,-0.6905391505751549,1,4.0,1,1,-0.5003026897957743,-0.5003026897957743
2016-12-02,air_f6bfd27e2e174d16,1,0,0,0,0,0,0,-0.49020020905295925,-0.5337055762433431,0.0,0.876311929668063,-0.38221744119617557,1,39.0,1,1,1.136723620112334,1.136723620112334
2016-12-03,air_f6bfd27e2e174d16,0,0,1,0,0,0,0,-0.5708925316498037,-0.48762052331058464,0.0,0.38972227206317456,-0.7125621298165107,1,41.0,1,1,2.298088574226492,2.298088574226492
2016-12-04,air_f6bfd27e2e174d16,0,0,0,1,0,0,0,-0.47867273439626723,-0.47609926007739506,0.0,0.5248860658423102,-0.5363782958856652,1,12.0,1,1,-0.3259063022967836,-0.3259063022967836
2016-12-05,air_f6bfd27e2e174d16,0,1,0,0,0,0,0,-0.3518705131726545,-0.21111020571403347,0.0,0.6330171008656187,-0.44828637892024253,1,4.0,1,1,-1.230084495945397,-1.230084495945397
