visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Ōsaka-fu Ōsaka-shi Kyōmachibori,total_area_visitors,total_genre_visitors
2016-08-04,air_26f10355d9b4d82a,0,0,0,0,1,0,0,1.3437364138570624,1.4376441522448187,0.0,1.1296780685655023,1.2440736703432203,1,25.0,1,1,-0.4585145096778717,-0.4585145096778717
2016-08-05,air_26f10355d9b4d82a,1,0,0,0,0,0,0,1.3437364138570624,1.4275486230156913,0.0,0.9942316245931336,1.3831143384628608,1,35.0,1,1,0.7230341606997444,0.7230341606997442
2016-08-06,air_26f10355d9b4d82a,0,0,1,0,0,0,0,1.3115738063770652,1.4881217983904553,0.0,0.3982672711147117,1.4152006464904705,1,30.0,1,1,0.45072248410511523,0.45072248410511523
2016-08-07,air_26f10355d9b4d82a,0,0,0,1,0,0,0,1.365178152177061,1.478026269161328,0.0,1.4818388228936603,1.308246286398439,1,16.0,1,1,-0.8945473169858361,-0.8945473169858361
2016-08-09,air_26f10355d9b4d82a,0,0,0,0,0,1,0,1.3544572830170616,1.326593330724418,0.0,1.2922138013323445,1.3831143384628608,1,28.0,1,1,-0.5445516344915122,-0.5445516344915122
2016-08-10,air_26f10355d9b4d82a,0,0,0,0,0,0,1,1.2365277222570712,1.3164978014952913,0.0,1.7256424220439237,1.2012919263064075,1,36.0,1,1,0.5843723867282461,0.5843723867282461
2016-08-11,air_26f10355d9b4d82a,0,0,0,0,1,0,0,1.215085983937073,1.4174530937865644,1.0,1.8610888660162923,1.0408603861683605,1,11.0,1,1,0.23521201612531675,0.23521201612531675
2016-08-12,air_26f10355d9b4d82a,1,0,0,0,0,0,0,1.2579694605770697,1.3366888599535454,0.0,1.9423567323997135,1.137119310251189,1,33.0,1,1,-0.25135716061201896,-0.25135716061201896
2016-08-13,air_26f10355d9b4d82a,0,0,1,0,0,0,0,1.3115738063770652,1.346784389182673,1.0,1.6985531332494501,1.2547691063524233,1,15.0,1,1,-0.06466495288533305,-0.06466495288533307
2016-08-16,air_26f10355d9b4d82a,0,0,0,0,0,1,0,1.300852937217066,1.326593330724418,0.0,0.7504280254428701,1.1905964902972046,1,17.0,1,1,-1.6893465816477673,-1.6893465816477673
2016-08-17,air_26f10355d9b4d82a,0,0,0,0,0,0,1,1.1829233764570755,1.1549693338292537,0.0,-0.7123935694587104,1.1905964902972046,1,17.0,1,1,-1.1242580871193422,-1.1242580871193422
2016-08-18,air_26f10355d9b4d82a,0,0,0,0,1,0,0,1.3330155446970635,1.3972620353283096,0.0,0.15446367196444846,1.2761599783708295,1,28.0,1,1,-0.8143573754119576,-0.8143573754119576
2016-08-19,air_26f10355d9b4d82a,1,0,0,0,0,0,0,1.4080616288170573,1.6092681491399836,0.0,0.5337137150870803,1.3938097744720641,1,33.0,1,1,0.6816862220757132,0.6816862220757132
2016-08-20,air_26f10355d9b4d82a,0,0,1,0,0,0,0,1.4723868437770522,1.558790502994347,0.0,1.2922138013323445,1.372418902453658,1,26.0,1,1,0.5497069432353715,0.5497069432353715
2016-08-21,air_26f10355d9b4d82a,0,0,0,1,0,0,0,1.4402242362970548,1.4881217983904553,0.0,1.4547495340991865,1.4258960824996736,1,19.0,1,1,-1.1104754409113318,-1.1104754409113318
2016-08-23,air_26f10355d9b4d82a,0,0,0,0,0,1,0,1.3330155446970635,1.387166506099182,0.0,-0.03516134959686758,1.3938097744720641,1,18.0,1,1,-0.887029509963285,-0.887029509963285
2016-08-24,air_26f10355d9b4d82a,0,0,0,0,0,0,1,1.2365277222570712,1.346784389182673,0.0,-0.468589970308447,1.2761599783708295,1,16.0,1,1,-0.6736073217119729,-0.6736073217119729
2016-08-25,air_26f10355d9b4d82a,0,0,0,0,1,0,0,1.2686903297370686,1.387166506099182,0.0,0.8587851806207651,1.2440736703432203,1,31.0,1,1,-0.5282630526093182,-0.5282630526093182
2016-08-26,air_26f10355d9b4d82a,1,0,0,0,0,0,0,1.2794111988970678,1.326593330724418,0.0,1.1838566461544495,1.2654645423616266,1,9.0,1,1,1.0162286345792375,1.0162286345792375
2016-08-27,air_26f10355d9b4d82a,0,0,1,0,0,0,0,1.0328312082170878,1.0136319246214713,0.0,0.1273743831699746,1.137119310251189,1,25.0,1,1,1.0868124894020785,1.0868124894020785
2016-08-28,air_26f10355d9b4d82a,0,0,0,1,0,0,0,0.9470642549370948,1.0035363953923437,0.0,-0.7394828582531842,0.9766877701131418,1,12.0,1,1,-0.4931799531707463,-0.4931799531707463
2016-08-30,air_26f10355d9b4d82a,0,0,0,0,0,1,0,0.7326468717371123,0.6098107554563778,0.0,1.210945934948923,0.7093018698830632,1,19.0,1,1,-0.9166830821077921,-0.9166830821077921
2016-08-31,air_26f10355d9b4d82a,0,0,0,0,0,0,1,1.0435520773770872,0.9631542784758343,0.0,1.8069102884273451,1.0943375662143762,1,18.0,1,1,-0.43512577671882385,-0.43512577671882385
2016-09-01,air_26f10355d9b4d82a,0,0,0,0,1,0,0,1.0864355540170836,1.0540140415379804,0.0,1.3193030901268181,0.9659923341039385,1,13.0,1,1,-0.8761704553751556,-0.8761704553751556
2016-09-02,air_26f10355d9b4d82a,1,0,0,0,0,0,0,1.0971564231770827,1.2054469799748904,0.0,1.427660245304713,0.9446014620855323,1,11.0,1,1,0.4732759051727686,0.4732759051727685
2016-09-03,air_26f10355d9b4d82a,0,0,1,0,0,0,0,1.1936442456170748,1.1852559215166354,0.0,-0.03516134959686758,1.137119310251189,1,18.0,1,1,1.125654492351926,1.1256544923519258
2016-09-04,air_26f10355d9b4d82a,0,0,0,1,0,0,0,1.2258068530970723,1.2761156845787813,0.0,0.5337137150870803,1.1905964902972046,1,20.0,1,1,-1.0352973706858208,-1.0352973706858208
2016-09-06,air_26f10355d9b4d82a,0,0,0,0,0,1,0,1.0221103390570887,1.0943961584544897,0.0,-0.4956792591029207,1.1478147462603918,1,19.0,1,1,-0.9166830821077921,-0.9166830821077921
2016-09-07,air_26f10355d9b4d82a,0,0,0,0,0,0,1,1.1722025072970765,1.2660201553496546,0.0,0.7504280254428701,1.0836421302051733,1,15.0,1,1,-0.8085101921721957,-0.8085101921721957
2016-09-08,air_26f10355d9b4d82a,0,0,0,0,1,0,0,0.9256225166170966,0.6703839308311419,0.0,-1.2270900565537108,0.9873832061223446,1,13.0,1,1,-0.6435360936217684,-0.6435360936217684
2016-09-09,air_26f10355d9b4d82a,1,0,0,0,0,0,0,0.8184138250171054,0.8117213400389244,0.0,0.15446367196444846,0.9018197180487195,1,13.0,1,1,0.8282834590154599,0.8282834590154599
2016-09-10,air_26f10355d9b4d82a,0,0,1,0,0,0,0,0.8184138250171054,0.9328676907884522,0.0,1.508928111688134,0.6986064338738599,1,15.0,1,1,1.3971308570551604,1.3971308570551604
2016-09-11,air_26f10355d9b4d82a,0,0,0,1,0,0,0,0.9792268624170922,1.0943961584544897,0.0,0.3982672711147117,0.9018197180487195,1,24.0,1,1,-0.5441339785458149,-0.5441339785458149
2016-09-13,air_26f10355d9b4d82a,0,0,0,0,0,1,0,0.7540886100571105,0.4179957001029587,0.0,-1.5250722332929219,0.9659923341039385,1,20.0,1,1,-1.100451698214597,-1.100451698214597
2016-09-14,air_26f10355d9b4d82a,0,0,0,0,0,0,1,0.7862512175371079,0.5997152262272507,0.0,-1.2812686341426582,0.9446014620855323,1,27.0,1,1,-0.658989363612568,-0.658989363612568
2016-09-15,air_26f10355d9b4d82a,0,0,0,0,1,0,0,0.7862512175371079,0.6199062846855052,0.0,-1.0103757461979213,0.8911242820395165,1,18.0,1,1,-0.29604634680162834,-0.29604634680162834
2016-09-16,air_26f10355d9b4d82a,1,0,0,0,0,0,0,0.8934599091370992,0.9227721615593252,0.0,-0.44150068151397326,0.8697334100211104,1,17.0,1,1,0.7522700768985542,0.7522700768985542
2016-09-17,air_26f10355d9b4d82a,0,0,1,0,0,0,0,1.0864355540170836,0.9530587492467072,0.0,-0.468589970308447,1.137119310251189,1,27.0,1,1,1.2689104817260943,1.2689104817260943
2016-09-18,air_26f10355d9b4d82a,0,0,0,1,0,0,0,0.8184138250171054,0.5795241677689957,0.0,-1.5250722332929219,0.933906026076329,1,39.0,1,1,-0.04754105911174442,-0.04754105911174443
2016-09-20,air_26f10355d9b4d82a,0,0,0,0,0,1,0,0.37885818945714106,0.02427006016699266,0.0,-1.5250722332929219,0.6130429458002348,1,22.0,1,1,-2.223528536194593,-2.223528536194593
2016-09-21,air_26f10355d9b4d82a,0,0,0,0,0,0,1,0.5289503576971291,0.4583778170194679,0.0,-1.4708936557039742,0.6451292538278443,1,10.0,1,1,0.1846756466959454,0.1846756466959454
2016-09-22,air_26f10355d9b4d82a,0,0,0,0,1,0,0,0.5611129651771265,0.4785688754777225,1.0,-1.3896257893205533,0.7520836139198757,1,38.0,1,1,-0.5595872485366145,-0.5595872485366145
2016-09-23,air_26f10355d9b4d82a,1,0,0,0,0,0,0,0.5503920960171272,0.4583778170194679,0.0,-1.0916436125813422,0.7093018698830632,1,21.0,1,1,-0.02164639047851282,-0.021646390478512828
2016-09-24,air_26f10355d9b4d82a,0,0,1,0,0,0,0,0.4967877502171316,0.33723146626994,0.0,-1.2000007677592373,0.6023475097910318,1,11.0,1,1,1.0158109786335403,1.0158109786335403
2016-09-25,air_26f10355d9b4d82a,0,0,0,1,0,0,0,0.8612973016571017,0.862198986184561,0.0,-0.41441139271949967,0.8483425380027038,1,9.0,1,1,-0.6527245244271087,-0.6527245244271087
2016-09-27,air_26f10355d9b4d82a,0,0,0,0,0,1,0,1.0435520773770872,1.043918512308853,0.0,-0.468589970308447,0.923210590067126,1,24.0,1,1,-0.7270672827612252,-0.7270672827612252
2016-09-28,air_26f10355d9b4d82a,0,0,0,0,0,0,1,0.9041807782970984,0.7410526354350332,0.0,-1.3896257893205533,1.0087740781407508,1,29.0,1,1,-0.5984292514864619,-0.5984292514864619
2016-09-29,air_26f10355d9b4d82a,0,0,0,0,1,0,0,0.5503920960171272,0.4179957001029587,0.0,-1.5250722332929219,0.6451292538278443,1,45.0,1,1,-0.4626910691348446,-0.4626910691348446
2016-09-30,air_26f10355d9b4d82a,1,0,0,0,0,0,0,0.5182294885371298,0.5896196969981232,0.0,-0.3331435263360783,0.5060885857082033,1,19.0,1,1,1.0922420166961433,1.0922420166961433
2016-10-01,air_26f10355d9b4d82a,0,0,1,0,0,0,0,0.6897633950971159,0.5593331093107412,0.0,-1.0103757461979213,0.7199973058922662,1,74.0,1,1,1.130248707754596,1.130248707754596
2016-10-02,air_26f10355d9b4d82a,0,0,0,1,0,0,0,0.968505993257093,0.9126766323301977,0.0,0.3169994047312906,0.998078642131548,1,30.0,1,1,-0.7153729162817013,-0.7153729162817013
2016-10-04,air_26f10355d9b4d82a,0,0,0,0,0,1,0,0.6361590492971203,0.680479460060269,0.0,-1.0103757461979213,0.7093018698830632,1,20.0,1,1,-0.9830903774736602,-0.9830903774736602
2016-10-05,air_26f10355d9b4d82a,0,0,0,0,0,0,1,0.7648094792171097,0.6905749892893965,0.0,-1.308357922937132,0.6665201258462504,1,25.0,1,1,-1.1727061768202272,-1.1727061768202272
2016-10-06,air_26f10355d9b4d82a,0,0,0,0,1,0,0,0.6576007876171185,0.6703839308311419,0.0,0.8046066030318174,0.6130429458002348,1,24.0,1,1,-0.6460420292959522,-0.6460420292959522
2016-10-07,air_26f10355d9b4d82a,1,0,0,0,0,0,0,0.47534601189713344,0.549237580081614,0.0,0.6691601590594488,0.30287530153334374,1,17.0,1,1,0.6649799842478219,0.6649799842478218
2016-10-08,air_26f10355d9b4d82a,0,0,1,0,0,0,0,0.9041807782970984,0.9025811031010705,0.0,-0.36023281513055216,0.7841699219474851,1,19.0,1,1,0.9456447797563966,0.9456447797563966
2016-10-09,air_26f10355d9b4d82a,0,0,0,1,0,0,0,0.41102079693713856,0.5088554631651045,0.0,-0.6040364142808156,0.31357073754254666,1,43.0,1,1,0.145833643746098,0.145833643746098
2016-10-11,air_26f10355d9b4d82a,0,0,0,0,0,1,0,0.06795298381716658,-0.026207585978643987,0.0,-0.468589970308447,0.1103574533676871,1,33.0,1,1,-1.5289666985000103,-1.5289666985000103
2016-10-12,air_26f10355d9b4d82a,0,0,0,0,0,0,1,0.11083646045716293,0.28675382012430334,0.0,0.3982672711147117,0.06757570933087449,1,22.0,1,1,-0.7387616492407492,-0.7387616492407492
2016-10-13,air_26f10355d9b4d82a,0,0,0,0,1,0,0,-0.06069744610282285,-0.07668523212428063,0.0,-0.7123935694587104,0.13174832538609332,1,38.0,1,1,-0.7007549581822964,-0.7007549581822964
2016-10-14,air_26f10355d9b4d82a,1,0,0,0,0,0,0,-0.0178139694628265,0.03436558939612013,0.0,-0.4956792591029207,0.014098529284858784,1,36.0,1,1,0.8395601695492865,0.8395601695492865
2016-10-15,air_26f10355d9b4d82a,0,0,1,0,0,0,0,0.10011559129716403,0.27665829089517585,0.0,1.3193030901268181,-0.11424670282557885,1,31.0,1,1,1.3562005743768266,1.3562005743768266
2016-10-16,air_26f10355d9b4d82a,0,0,0,1,0,0,0,0.4217416660971378,0.549237580081614,0.0,0.3169994047312906,0.31357073754254666,1,34.0,1,1,-0.7512913276116677,-0.7512913276116677
2016-10-18,air_26f10355d9b4d82a,0,0,0,0,0,1,0,0.539671226857128,0.6400973431437599,0.0,0.07319580558102737,0.5167840217174066,1,21.0,1,1,-0.884105918343404,-0.884105918343404
2016-10-19,air_26f10355d9b4d82a,0,0,0,0,0,0,1,0.5503920960171272,0.4785688754777225,0.0,-0.22478637115818362,0.4953931496990004,1,29.0,1,1,-0.7320791541095927,-0.7320791541095927
2016-10-20,air_26f10355d9b4d82a,0,0,0,0,1,0,0,0.5289503576971291,0.5088554631651045,0.0,0.37117798232023813,0.4953931496990004,1,33.0,1,1,-0.48733276993098434,-0.48733276993098434
2016-10-21,air_26f10355d9b4d82a,1,0,0,0,0,0,0,0.06795298381716658,-0.026207585978643987,0.0,-0.7394828582531842,0.16383463341370283,1,24.0,1,1,0.8654548381825181,0.8654548381825181
2016-10-22,air_26f10355d9b4d82a,0,0,1,0,0,0,0,-0.039255707782824674,-0.18773605364468104,0.0,-1.4708936557039742,0.014098529284858784,1,29.0,1,1,1.4731442391720662,1.4731442391720662
2016-10-23,air_26f10355d9b4d82a,0,0,0,1,0,0,0,0.06795298381716658,-0.14735393672817185,0.0,-1.308357922937132,0.13174832538609332,1,42.0,1,1,-0.45559091805799073,-0.45559091805799073
2016-10-25,air_26f10355d9b4d82a,0,0,0,0,0,1,0,-0.14646439938281594,-0.22811817056119058,0.0,-1.3354472117316056,-0.17841931888079765,1,25.0,1,1,-0.8431756356650701,-0.8431756356650701
2016-10-26,air_26f10355d9b4d82a,0,0,0,0,0,0,1,0.33597471281714475,0.36751805395732207,0.0,-0.468589970308447,0.29217986552414044,1,32.0,1,1,-0.4083957961941977,-0.4083957961941977
2016-10-27,air_26f10355d9b4d82a,0,0,0,0,1,0,0,0.04651124549716841,0.10503429400001137,0.0,0.9671423357986596,-0.03937865076115693,1,67.0,1,1,-0.39336018214909546,-0.39336018214909546
2016-10-28,air_26f10355d9b4d82a,1,0,0,0,0,0,0,-0.14646439938281594,-0.18773605364468104,0.0,-1.497982944498448,-0.08216039479796954,1,16.0,1,1,0.7568642923012243,0.7568642923012243
2016-10-29,air_26f10355d9b4d82a,0,0,1,0,0,0,0,-0.06069744610282285,-0.05649417366602569,0.0,0.6149815814705016,-0.16772388287159457,1,23.0,1,1,1.674454404998157,1.674454404998157
2016-10-30,air_26f10355d9b4d82a,0,0,0,1,0,0,0,-0.328719175102801,-0.2685002874776997,0.0,0.6420708702649752,-0.42441434709247,1,36.0,1,1,-0.363288954058891,-0.363288954058891
2016-11-01,air_26f10355d9b4d82a,0,0,0,0,0,1,0,-0.38232352090279664,-0.24830922901944516,0.0,-0.22478637115818362,-0.3174599870004386,1,20.0,1,1,-1.0866690520065867,-1.0866690520065867
2016-11-02,air_26f10355d9b4d82a,0,0,0,0,0,0,1,-0.4466487358627915,-0.3189779336233364,0.0,1.2922138013323445,-0.574150451221314,1,29.0,1,1,0.19302876560989107,0.19302876560989107
2016-11-03,air_26f10355d9b4d82a,0,0,0,0,1,0,0,-0.4144861283827941,-0.4199332259146097,1.0,0.7775173142373438,-0.4137189110832669,1,49.0,1,1,-0.3223586713805572,-0.3223586713805572
2016-11-04,air_26f10355d9b4d82a,1,0,0,0,0,0,0,-0.3930443900627959,-0.34926452131071845,0.0,1.0754994909765545,-0.48858696314768885,1,30.0,1,1,-0.1795203379520861,-0.17952033795208613
2016-11-05,air_26f10355d9b4d82a,0,0,1,0,0,0,0,-0.36088178258279846,-0.18773605364468104,0.0,1.210945934948923,-0.5420641431937046,1,34.0,1,1,1.1511315050394602,1.1511315050394602
2016-11-06,air_26f10355d9b4d82a,0,0,0,1,0,0,0,-0.4895322125027879,-0.581461693580647,0.0,-0.9832864574034476,-0.5099778351660952,1,42.0,1,1,-0.8110161278463793,-0.8110161278463793
2016-11-08,air_26f10355d9b4d82a,0,0,0,0,0,1,0,-0.4680904741827897,-0.6925125151010475,0.0,-1.5250722332929219,-0.29606911498203237,1,33.0,1,1,-1.4679889304282068,-1.4679889304282068
2016-11-09,air_26f10355d9b4d82a,0,0,0,0,0,0,1,-0.8004374181427626,-0.8439454535379574,0.0,0.07319580558102737,-0.7452774273685643,1,42.0,1,1,-1.1280169906306177,-1.1280169906306177
2016-11-10,air_26f10355d9b4d82a,0,0,0,0,1,0,0,-0.83260002562276,-0.9348052166001034,0.0,-1.2270900565537108,-0.8201454794329863,1,36.0,1,1,-0.8360754845882163,-0.8360754845882163
2016-11-11,air_26f10355d9b4d82a,1,0,0,0,0,0,0,-0.3930443900627959,-0.36945557976897303,0.0,0.6962494478539225,-0.48858696314768885,1,34.0,1,1,0.20931734749208517,0.20931734749208514
2016-11-12,air_26f10355d9b4d82a,0,0,1,0,0,0,0,-0.31799830594280193,-0.2584047582485723,0.0,1.048410202182081,-0.4137189110832669,1,8.0,1,1,1.7433676360382089,1.7433676360382087
2016-11-13,air_26f10355d9b4d82a,0,0,0,1,0,0,0,-0.20006874518281156,-0.05649417366602569,0.0,0.5337137150870803,-0.34954629502804807,1,16.0,1,1,-0.6610776433410545,-0.6610776433410545
2016-11-15,air_26f10355d9b4d82a,0,0,0,0,0,1,0,-0.1571852685428152,-0.09687629058253522,0.0,-1.0916436125813422,-0.21050562690840716,1,20.0,1,1,-1.2374428484033062,-1.2374428484033062
2016-11-16,air_26f10355d9b4d82a,0,0,0,0,0,0,1,-0.6074617732627784,-0.6319393397262836,0.0,0.7233387366483965,-0.5313687071845015,1,12.0,1,1,-0.5963409717579754,-0.5963409717579754
2016-11-17,air_26f10355d9b4d82a,0,0,0,0,1,0,0,-0.5967409041027791,-0.36945557976897303,0.0,0.7504280254428701,-0.7452774273685643,1,13.0,1,1,-0.5416280428716312,-0.5416280428716312
2016-11-18,air_26f10355d9b4d82a,1,0,0,0,0,0,0,-0.43592786670279227,-0.2584047582485723,0.0,0.940053047004186,-0.6918002473225485,1,41.0,1,1,0.8825787319561067,0.8825787319561067
2016-11-19,air_26f10355d9b4d82a,0,0,1,0,0,0,0,-0.1679061377028141,-0.3088824043942089,0.0,-1.497982944498448,-0.08216039479796954,1,46.0,1,1,1.4401494194619806,1.4401494194619806
2016-11-20,air_26f10355d9b4d82a,0,0,0,1,0,0,0,-0.04997657694282395,-0.17764052441555392,0.0,-1.2000007677592373,0.014098529284858784,1,33.0,1,1,-0.3845894072894525,-0.3845894072894525
2016-11-22,air_26f10355d9b4d82a,0,0,0,0,0,1,0,-0.039255707782824674,-0.09687629058253522,0.0,0.4253565599091856,0.024793965294061887,1,37.0,1,1,0.5079413486656431,0.5079413486656431
2016-11-23,air_26f10355d9b4d82a,0,0,0,0,0,0,1,-0.7146704648627696,-0.6622259274136656,1.0,-1.5250722332929219,-0.6276276312673298,1,36.0,1,1,-0.45392029427520164,-0.45392029427520164
2016-11-24,air_26f10355d9b4d82a,0,0,0,0,1,0,0,-0.8754835022627566,-0.7328946320175568,0.0,-0.6311257030752893,-0.8629272234697988,1,27.0,1,1,-1.477177361233547,-1.477177361233547
2016-11-25,air_26f10355d9b4d82a,1,0,0,0,0,0,0,-0.7897165489827634,-0.7429901612466842,0.0,0.5608030038815541,-0.8415363514513926,1,44.0,1,1,0.7334755593421765,0.7334755593421763
2016-11-26,air_26f10355d9b4d82a,0,0,1,0,0,0,0,-0.661066119062774,-0.520888518205883,0.0,0.5066244262926066,-0.8094500434237831,1,35.0,1,1,1.792233381684791,1.792233381684791
2016-11-27,air_26f10355d9b4d82a,0,0,0,1,0,0,0,-0.6289035115827766,-0.9146141581418488,0.0,-1.5250722332929219,-0.34954629502804807,1,36.0,1,1,-0.7897156746158178,-0.7897156746158178
2016-11-29,air_26f10355d9b4d82a,0,0,0,0,0,1,0,-0.8004374181427626,-0.7732767489340662,0.0,-0.11642921598028866,-0.6704093753041424,1,30.0,1,1,-0.9058240275196627,-0.9058240275196627
2016-11-30,air_26f10355d9b4d82a,0,0,0,0,0,0,1,-0.8111582873027616,-0.9247096873709761,0.0,0.04610651678655351,-0.7345819913593612,1,33.0,1,1,-0.6393595341647956,-0.6393595341647956
2016-12-01,air_26f10355d9b4d82a,0,0,0,0,1,0,0,-0.4573696050227906,-0.6016527520389017,0.0,-1.3625365005260797,-0.42441434709247,1,29.0,1,1,-0.7563031989600352,-0.7563031989600352
