visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawachō,total_area_visitors,total_genre_visitors
2016-09-21,air_152c1f08d7d20e07,0,0,0,0,0,0,1,0.9133718235554529,0.8232651409314364,0.0,-1.1284772696197691,0.9706458029083859,1,18.0,1,1,-0.09389615945882189,-0.09389615945882171
2016-09-22,air_152c1f08d7d20e07,0,0,0,0,1,0,0,0.8540969559500842,0.5717673482642622,1.0,-1.3285757146646102,1.074643567505713,1,15.0,1,1,-0.8275737508932449,-0.8275737508932448
2016-09-23,air_152c1f08d7d20e07,1,0,0,0,0,0,0,1.0911964263715588,1.2424281287100607,0.0,0.15786987709706626,1.074643567505713,1,5.0,1,1,-0.29728377459271915,-0.297283774592719
2016-09-24,air_152c1f08d7d20e07,0,0,1,0,0,0,0,1.1504712939769273,1.2184759579798536,0.0,0.9868491494256934,1.0861988746831936,1,26.0,1,1,0.7254183225582946,0.725418322558295
2016-09-25,air_152c1f08d7d20e07,0,0,0,1,0,0,0,1.0793414528504848,1.0508107628684042,0.0,-1.014135301022717,1.2133072536354825,1,9.0,1,1,-0.919386378777575,-0.9193863787775749
2016-09-28,air_152c1f08d7d20e07,0,0,0,0,0,0,1,1.340150870314107,1.0029064214079897,0.0,-1.3285757146646102,1.5484111617824252,1,3.0,1,1,-0.8658633221633916,-0.8658633221633915
2016-09-29,air_152c1f08d7d20e07,0,0,0,0,1,0,0,0.9489367441186741,0.7514086287408154,0.0,-1.3285757146646102,1.0284223387957898,1,2.0,1,1,-0.7320556806279328,-0.7320556806279327
2016-09-30,air_152c1f08d7d20e07,1,0,0,0,0,0,0,0.8066770618657895,0.6076956043595729,0.0,-1.3285757146646102,0.9822011100858667,1,5.0,1,1,0.8007623176382607,0.800762317638261
2016-10-01,air_152c1f08d7d20e07,0,0,1,0,0,0,0,0.9845016646818954,0.7154803726455047,0.0,-1.271404730366084,1.1208647962156362,1,22.0,1,1,0.8382284572681892,0.8382284572681894
2016-10-02,air_152c1f08d7d20e07,0,0,0,1,0,0,0,1.3757157908773279,1.422069409186614,0.0,0.4151393064404332,1.294194403877848,1,2.0,1,1,-0.9811437517939406,-0.9811437517939405
2016-10-04,air_152c1f08d7d20e07,0,0,0,0,0,1,0,1.3757157908773279,1.2184759579798536,0.0,-1.2428192382168213,1.5137452402499831,1,9.0,1,1,-1.2450535924838761,-1.2450535924838761
2016-10-05,air_152c1f08d7d20e07,0,0,0,0,0,0,1,1.2216011351033698,1.314284640900682,0.0,-1.0713062853212432,1.190196639280521,1,2.0,1,1,-1.4319725748134093,-1.4319725748134091
2016-10-07,air_152c1f08d7d20e07,1,0,0,0,0,0,0,0.7592571677814943,0.6555999458199869,0.0,-0.0993995522463009,0.6933184306488471,1,6.0,1,1,0.37957703366664747,0.3795770336666477
2016-10-08,air_152c1f08d7d20e07,0,0,1,0,0,0,0,0.8896618765133054,0.7873368848361262,0.0,-1.3285757146646102,0.8782033454885398,1,33.0,1,1,0.6562500647799653,0.6562500647799655
2016-10-09,air_152c1f08d7d20e07,0,0,0,1,0,0,0,0.6762723531339784,0.6675760311850907,0.0,0.014942416350751237,0.6355418947614432,1,20.0,1,1,-0.13218573072896855,-0.13218573072896836
2016-10-12,air_152c1f08d7d20e07,0,0,0,0,0,0,1,0.4510278562335778,0.679552116550194,0.0,0.3579683221419074,0.2773273722595389,1,2.0,1,1,-1.0041998377200505,-1.0041998377200503
2016-10-13,air_152c1f08d7d20e07,0,0,0,0,1,0,0,0.4154629356703565,0.416078238517916,0.0,-0.75686587167935,0.5315441301641163,1,2.0,1,1,-0.966733698090122,-0.9667336980901219
2016-10-14,air_152c1f08d7d20e07,1,0,0,0,0,0,0,0.4154629356703565,0.7035042872804009,0.0,0.5866522593360114,0.3235486009694621,1,13.0,1,1,0.5516742464722529,0.5516742464722532
2016-10-15,air_152c1f08d7d20e07,0,0,1,0,0,0,0,0.4154629356703565,0.6555999458199869,0.0,1.1583621023212713,0.16177430048473104,1,25.0,1,1,1.0609667159472143,1.0609667159472145
2016-10-16,air_152c1f08d7d20e07,0,0,0,1,0,0,0,0.4510278562335778,0.416078238517916,0.0,-1.271404730366084,0.48532290145419293,1,2.0,1,1,-1.0165513123233236,-1.0165513123233234
2016-10-18,air_152c1f08d7d20e07,0,0,0,0,0,1,0,1.0556315058083374,1.158595531154336,0.0,0.47231029073895925,1.0630882603282321,1,10.0,1,1,-1.1474769431180185,-1.1474769431180185
2016-10-19,air_152c1f08d7d20e07,0,0,0,0,0,0,1,0.901516850034379,0.6555999458199869,0.0,-1.2999902225153472,0.9822011100858667,1,6.0,1,1,-0.9976123845983048,-0.9976123845983046
2016-10-20,air_152c1f08d7d20e07,0,0,0,0,1,0,0,0.8066770618657895,0.8352412262965402,0.0,0.7295797200823264,0.7742055808912126,1,6.0,1,1,-0.7563469140143699,-0.7563469140143698
2016-10-21,air_152c1f08d7d20e07,1,0,0,0,0,0,0,0.5221576973600198,0.3082934702319842,0.0,-1.2999902225153472,0.6239865875839623,1,25.0,1,1,0.5772006273190173,0.5772006273190176
2016-10-22,air_152c1f08d7d20e07,0,0,1,0,0,0,0,0.20207341229102943,-0.15877385900705446,0.0,-1.3285757146646102,0.46221228709923146,1,27.0,1,1,1.1762471455777634,1.1762471455777637
2016-10-23,air_152c1f08d7d20e07,0,0,0,1,0,0,0,0.40360796214928263,0.18853261658094872,0.0,-1.1284772696197691,0.5084335158091546,1,8.0,1,1,-0.725056511686078,-0.7250565116860779
2016-10-25,air_152c1f08d7d20e07,0,0,0,0,0,1,0,0.3206231475017667,0.3082934702319842,0.0,-0.8997933324256651,0.13866368612976934,1,13.0,1,1,-1.1071287927473263,-1.1071287927473263
2016-10-26,air_152c1f08d7d20e07,0,0,0,0,0,0,1,0.6762723531339784,0.5478151775340552,0.0,-1.1570627617690323,0.8435374239560974,1,4.0,1,1,-0.6785326240137493,-0.6785326240137491
2016-10-28,air_152c1f08d7d20e07,1,0,0,0,0,0,0,0.17836346524888208,-0.11086951754664001,0.0,-1.3285757146646102,0.34665921532442356,1,14.0,1,1,0.47015451409065034,0.47015451409065057
2016-10-29,air_152c1f08d7d20e07,0,0,1,0,0,0,0,0.29691320045961933,0.176556531215845,0.0,0.1864553692463292,0.20799552919465422,1,41.0,1,1,1.3746941708703515,1.3746941708703517
2016-10-30,air_152c1f08d7d20e07,0,0,0,1,0,0,0,0.07166870355921852,0.176556531215845,0.0,0.8439216886793783,0.011555307177480744,1,6.0,1,1,-0.6340673154419662,-0.6340673154419659
2016-11-02,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-0.22470563446762457,-0.12284560291174372,0.0,-0.07081406009703774,-0.35821452250190433,1,9.0,1,1,-0.08566184305663982,-0.08566184305663962
2016-11-03,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-0.29583547559406687,-0.09889343218153672,1.0,1.1011911180227454,-0.34665921532442356,1,12.0,1,1,-0.5937191650712739,-0.5937191650712738
2016-11-04,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.24841558150977214,-0.02703691999091525,0.0,1.4442170238139014,-0.46221228709923146,1,7.0,1,1,-0.4529123545939604,-0.4529123545939603
2016-11-05,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-0.11801087277796102,0.14062827512053427,0.0,1.4728025159631648,-0.35821452250190433,1,27.0,1,1,0.8588142482736443,0.8588142482736446
2016-11-06,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.08244595221473996,0.10470001902522354,0.0,1.0440201337242196,-0.11555307177480786,1,12.0,1,1,-1.0754266745989254,-1.0754266745989254
2016-11-09,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-0.426240184325878,-0.42224773703933244,0.0,0.5866522593360114,-0.5315441301641161,1,2.0,1,1,-1.3879189820617353,-1.387918982061735
2016-11-10,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-0.6396297077052049,-0.6497933589763,0.0,-1.0998917774705061,-0.5546547445190777,1,6.0,1,1,-1.1001296238054716,-1.1001296238054714
2016-11-11,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.2128506609465509,0.08074784829501652,0.0,0.27221184569411816,-0.2888826794370196,1,17.0,1,1,-0.06960492607238478,-0.06960492607238458
2016-11-12,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-0.1417208198201086,0.14062827512053427,0.0,1.1869475944705348,-0.31199329379198115,1,24.0,1,1,1.4426272811883536,1.4426272811883538
2016-11-13,air_152c1f08d7d20e07,0,0,0,1,0,0,0,0.00053886243277622,0.008891336104395482,0.0,0.0721134006492773,-0.10399776459732711,1,10.0,1,1,-0.9276206951797571,-0.927620695179757
2016-11-15,air_152c1f08d7d20e07,0,0,0,0,0,1,0,0.2257833593331768,0.3801499824226052,0.0,-0.24232701299261594,0.13866368612976934,1,11.0,1,1,-1.4957885269303204,-1.4957885269303204
2016-11-16,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-0.22470563446762457,-0.0749412614513297,0.0,1.4156315316646384,-0.31199329379198115,1,2.0,1,1,-0.863804743062846,-0.8638047430628459
2016-11-18,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.20099568742547722,-0.27853471265808993,0.0,-1.1284772696197691,-0.21955083637213496,1,11.0,1,1,0.5940809759434906,0.5940809759434909
2016-11-19,air_152c1f08d7d20e07,0,0,1,0,0,0,0,0.23763833285425068,0.3082934702319842,0.0,-0.9569643167241911,0.18488491483969252,1,21.0,1,1,1.1437215957891442,1.1437215957891445
2016-11-20,air_152c1f08d7d20e07,0,0,0,1,0,0,0,0.34433309454391403,0.3082934702319842,0.0,-1.0427207931719802,0.4044357512118275,1,11.0,1,1,-0.6550648222675304,-0.6550648222675303
2016-11-22,air_152c1f08d7d20e07,0,0,0,0,0,1,0,0.23763833285425068,0.2843412995017768,0.0,0.7867507043808525,0.1964402220171733,1,7.0,1,1,0.22477188530562445,0.22477188530562467
2016-11-24,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-0.46180510488909904,-0.5060803345950572,0.0,-0.27091250514187887,-0.2542167579045772,1,4.0,1,1,-1.7321134076729459,-1.7321134076729459
2016-11-25,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.5447899195366153,-0.5300325053252645,0.0,1.1869475944705348,-0.49687820863167376,1,25.0,1,1,0.44709842816454054,0.44709842816454076
2016-11-26,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-0.59220981362091,-0.5060803345950572,0.0,0.6438232436345375,-0.7973161952461743,1,34.0,1,1,1.4907980321411187,1.490798032141119
2016-11-27,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.40253023728373044,-0.7815302979924389,0.0,-1.3285757146646102,-0.11555307177480786,1,18.0,1,1,-1.054429167773361,-1.054429167773361
2016-11-29,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-0.6514846812262786,-0.4821281638648502,0.0,0.21504086139559234,-0.7973161952461743,1,3.0,1,1,-1.168886165763692,-1.1688861657636918
2016-11-30,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-0.5803548400998363,-0.7216498711669211,0.0,-0.8712078402764021,-0.5430994373415969,1,17.0,1,1,-0.9062114725340837,-0.9062114725340836
2016-12-02,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.44995013136802536,-0.4581759931346432,0.0,1.2727040709183235,-0.4506569799217507,1,18.0,1,1,0.7369463655213496,0.7369463655213498
2016-12-03,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-0.5447899195366153,-0.3623673102138147,0.0,0.9868491494256934,-0.6817631234713664,1,25.0,1,1,1.9844453004519342,1.9844453004519345
2016-12-04,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.5447899195366153,-0.8773389809132673,0.0,-1.2999902225153472,-0.36976982967938504,1,17.0,1,1,-0.8341612040149905,-0.8341612040149904
2016-12-06,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-0.4973700254523203,-0.6258411882460927,0.0,0.3007973378433813,-0.58932066605152,1,11.0,1,1,-1.2755205631719497,-1.2755205631719497
2016-12-07,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-0.7107595488316472,-0.5899129321507822,0.0,0.6152377514852743,-0.8550927311335782,1,3.0,1,1,-0.681414634754513,-0.6814146347545129
2016-12-08,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-0.7107595488316472,-0.6617694443414034,0.0,1.1869475944705348,-0.7510949665362511,1,13.0,1,1,-0.49820109480596186,-0.4982010948059617
2016-12-11,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.8174543105213107,-0.6617694443414034,0.0,0.5294812750374853,-0.8204268096011358,1,58.0,1,1,-0.2849322999894461,-0.2849322999894459
2016-12-13,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-0.6040647871419839,-0.8414107248179566,0.0,-1.3285757146646102,-0.38132513685686603,1,4.0,1,1,-0.9494416336455396,-0.9494416336455395
2016-12-14,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-0.6870496017894998,-0.8174585540877497,0.0,-0.699694887380824,-0.7742055808912127,1,7.0,1,1,-0.23017409591493526,-0.23017409591493507
2016-12-15,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-1.1375385955903012,-1.464167163803341,0.0,-1.3285757146646102,-0.866648038311059,1,9.0,1,1,-0.11942254030558633,-0.11942254030558615
2016-12-16,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-1.2086684367167437,-1.2725497979616844,0.0,-0.24232701299261594,-1.17864133210304,1,23.0,1,1,1.6130776307135226,1.6130776307135228
2016-12-17,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-1.1731035161535224,-1.0689563467549241,0.0,-0.24232701299261594,-1.2826390967003671,1,36.0,1,1,2.7160643127858117,2.716064312785812
2016-12-18,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.9834239398163429,-0.7935063833575424,0.0,1.2441185787690605,-1.1208647962156362,1,6.0,1,1,-0.17500417602031534,-0.17500417602031518
2016-12-20,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-0.35511034319943546,-0.39829556630912544,0.0,-0.642523903082298,-0.21955083637213496,1,16.0,1,1,-0.2046477150681708,-0.20464771506817064
2016-12-21,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-0.30769044911514076,-0.4821281638648502,0.0,-0.499596442335983,-0.20799552919465422,1,13.0,1,1,0.42486577387864893,0.42486577387864916
2016-12-22,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-0.09430092573581365,0.10470001902522354,0.0,-1.3285757146646102,-0.1271083789522886,1,24.0,1,1,1.6303696951581048,1.6303696951581053
2016-12-23,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.5447899195366153,-0.757578127262232,1.0,-0.6711093952315611,-0.4044357512118275,1,17.0,1,1,1.0897868233548516,1.0897868233548518
2016-12-24,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-0.6633396547473525,-0.757578127262232,0.0,0.12928438494780312,-0.5777653588740392,1,15.0,1,1,1.352873232404569,1.3528732324045691
2016-12-25,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.6277747341841312,-0.6258411882460927,0.0,-0.27091250514187887,-0.5430994373415969,1,17.0,1,1,-0.48873163094345246,-0.4887316309434523
2016-12-27,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-0.5684998665787626,-0.5420085906903679,0.0,-0.842622348127139,-0.6702078162938856,1,44.0,1,1,0.20500952594038746,0.20500952594038768
2016-12-28,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-1.1731035161535224,-1.4282389077080306,0.0,-0.75686587167935,-0.9475351885534243,1,22.0,1,1,1.4891511688606822,1.4891511688606827
2016-12-29,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-1.232378383758891,-1.2725497979616844,1.0,-1.0713062853212432,-1.1670860249255592,1,21.0,1,1,1.0235005763172857,1.0235005763172862
2017-01-08,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.7700344164370158,-1.0210520052945098,0.0,-1.271404730366084,-0.5546547445190777,1,13.0,1,1,-0.8633930272427369,-0.8633930272427368
2017-01-10,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-0.8648742046056057,-0.6018890175158856,0.0,1.2727040709183235,-0.9013139598435013,1,4.0,1,1,-1.7629920941811288,-1.7629920941811288
2017-01-12,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-1.0071338868584905,-1.1288367735804419,0.0,-0.2137415208433529,-0.9937564172633475,1,7.0,1,1,-1.4216796793106816,-1.4216796793106816
2017-01-13,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-1.10197367502708,-1.3563823955174092,0.0,-0.842622348127139,-1.1555307177480785,1,2.0,1,1,0.3124673549888636,0.3124673549888638
2017-01-14,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-1.5524626688278818,-1.655784529644998,0.0,-0.18515602869408987,-1.5253005474274637,1,20.0,1,1,0.8102317815007701,0.8102317815007704
2017-01-17,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-1.327218171927481,-1.2725497979616844,0.0,0.27221184569411816,-1.3750815541202135,1,3.0,1,1,-1.4043876148660994,-1.4043876148660992
2017-01-20,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-1.279798277843186,-1.1288367735804419,0.0,-0.29949799729114185,-1.1670860249255592,1,17.0,1,1,0.35199207371933755,0.3519920737193378
2017-01-21,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-1.2560883308010384,-1.3084780540569951,0.0,-0.1279850443955638,-1.17864133210304,1,23.0,1,1,1.3578138222458782,1.3578138222458784
2017-01-23,air_152c1f08d7d20e07,0,1,0,0,0,0,0,-1.4813328277014395,-1.5959041028194803,0.0,0.7867507043808525,-1.3288603254102904,1,13.0,1,1,-2.000552122384082,-2.0005521223840814
2017-01-24,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-1.5050427747435868,-1.4521910784382377,0.0,0.3865538142911703,-1.4213027828301368,1,16.0,1,1,-1.2755205631719497,-1.2755205631719497
2017-01-25,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-1.2679433043221122,-1.2485976272314774,0.0,0.15786987709706626,-1.1670860249255592,1,2.0,1,1,-0.8539235633802276,-0.8539235633802275
2017-01-27,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.9952789133374166,-0.8294346394528531,0.0,-0.499596442335983,-1.2133072536354825,1,5.0,1,1,0.8411104680089528,0.8411104680089532
2017-01-28,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-0.9952789133374166,-0.7336259565320247,0.0,1.4728025159631648,-1.1555307177480785,1,18.0,1,1,1.6456031805021416,1.645603180502142
2017-01-29,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-1.0901187015060065,-1.4042867369778234,0.0,-1.2999902225153472,-0.9706458029083861,1,11.0,1,1,-0.6373610420028389,-0.6373610420028388
2017-01-31,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-1.0782637279849325,-1.0809324321200275,0.0,1.1583621023212713,-1.0053117244408283,1,2.0,1,1,-1.2454653083039853,-1.245465308303985
2017-02-02,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-1.0545537809427852,-0.8174585540877497,0.0,1.0440201337242196,-1.2017519464580018,1,2.0,1,1,-1.0647220632760888,-1.0647220632760885
2017-02-03,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.9952789133374166,-0.6857216150716104,0.0,1.5299735002616905,-1.236417867990444,1,11.0,1,1,0.32193681885137293,0.32193681885137315
2017-02-04,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-0.9004391251688268,-0.7815302979924389,0.0,0.5866522593360114,-1.074643567505713,1,17.0,1,1,1.4533318925111902,1.4533318925111904
2017-02-05,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.8411642575634583,-1.0929085174851312,0.0,-1.3285757146646102,-0.6124312804064816,1,5.0,1,1,-1.1717681765044556,-1.1717681765044556
2017-02-07,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-1.1256836220692277,-1.1408128589455453,0.0,-0.528181934485246,-0.9822011100858667,1,4.0,1,1,-1.3755675074584621,-1.375567507458462
2017-02-09,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-1.1138286485481539,-1.0450041760247168,0.0,-0.556767426634509,-1.0515329531507516,1,7.0,1,1,-1.208822600314275,-1.208822600314275
2017-02-10,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-1.5050427747435868,-1.6438084442798944,0.0,0.12928438494780312,-1.351970939765252,1,11.0,1,1,0.6336056946739645,0.6336056946739648
2017-02-11,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-1.5524626688278818,-1.5000954198986518,1.0,0.5008957828882225,-1.4675240115400596,1,18.0,1,1,1.294409585949076,1.2944095859490765
2017-02-14,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-1.2679433043221122,-1.1647650296757524,0.0,-0.24232701299261594,-1.1670860249255592,1,4.0,1,1,-1.0848961384614348,-1.0848961384614346
2017-02-15,air_152c1f08d7d20e07,0,0,0,0,0,0,1,-1.1375385955903012,-0.9851237491991992,0.0,1.6443154688587427,-1.3057497110553289,1,6.0,1,1,-0.494907368245089,-0.49490736824508885
2017-02-16,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-0.853019231084532,-0.4821281638648502,0.0,1.5299735002616905,-1.2017519464580018,1,8.0,1,1,-0.47843873544072485,-0.4784387354407247
2017-02-17,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.5329349460155414,-0.4821281638648502,0.0,-1.014135301022717,-0.5315441301641161,1,17.0,1,1,0.781823389913242,0.7818233899132422
2017-02-18,air_152c1f08d7d20e07,0,0,1,0,0,0,0,-0.6989045753105735,-0.5420085906903679,0.0,0.8725071808286414,-0.6586525091164048,1,19.0,1,1,1.5467913836759568,1.546791383675957
2017-02-19,air_152c1f08d7d20e07,0,0,0,1,0,0,0,-0.8885841516477532,-0.9252433223736815,0.0,1.6443154688587427,-0.9359798813759436,1,10.0,1,1,-0.6332438838017479,-0.6332438838017478
2017-02-21,air_152c1f08d7d20e07,0,0,0,0,0,1,0,-1.0308438339006378,-0.9851237491991992,0.0,1.1297766101720084,-0.9475351885534243,1,8.0,1,1,-1.0321965134874695,-1.0321965134874693
2017-02-23,air_152c1f08d7d20e07,0,0,0,0,1,0,0,-0.6989045753105735,-0.6737455297065069,0.0,-0.75686587167935,-0.647097201938924,1,7.0,1,1,-0.5949543125316012,-0.5949543125316011
2017-02-24,air_152c1f08d7d20e07,1,0,0,0,0,0,0,-0.9952789133374166,-1.0090759199294064,0.0,0.21504086139559234,-0.866648038311059,1,9.0,1,1,0.936628538274265,0.9366285382742652
