visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Taitō-ku Asakusa,total_area_visitors,total_genre_visitors
2016-07-12,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.2538921953371311,1.2907387447785235,0.0,0.3114320574302249,1.315354576667968,1,3.0,1,1,-0.4413330958557583,-0.4413330958557586
2016-07-14,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.1149974959498872,1.4186661778057224,0.0,-0.33018386560747215,0.9510131844593968,1,9.0,1,1,-0.1732162091583669,-0.17321620915836713
2016-07-15,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,0.686738839505886,0.3836169469492922,0.0,-1.3728097405437298,0.917891239713163,1,6.0,1,1,0.9281898312539341,0.928189831253934
2016-07-16,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,0.906655446869022,0.813918312586235,0.0,-0.9450657918519317,0.818525405474462,1,25.0,1,1,1.3493669432571185,1.3493669432571185
2016-07-17,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,1.1149974959498872,0.9418457456134345,0.0,-1.3460757437504927,1.2049480941805222,1,19.0,1,1,0.4881852655684881,0.48818526556848796
2016-07-18,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,1.4390851278534558,1.4884447776387404,1.0,0.6322400189490736,1.359517169662946,1,10.0,1,1,-0.9315442046939018,-0.9315442046939021
2016-07-19,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.2770413119016717,1.3488875779727045,0.0,0.28469806063698766,1.2159887424292664,1,18.0,1,1,-0.768372939447635,-0.7683729394476352
2016-07-21,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,0.640440606376805,0.4185062468658012,0.0,-1.3728097405437298,0.9068505914644183,1,6.0,1,1,-0.1153392219128962,-0.11533922191289642
2016-07-22,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,0.5941423732477236,0.23242998064442025,0.0,-1.3728097405437298,0.8516473502206954,1,11.0,1,1,0.9874614446980908,0.9874614446980907
2016-07-23,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,0.7098879560704265,0.7441397127532176,0.0,-0.9985337854384065,0.7854034607282281,1,21.0,1,1,1.281378916071174,1.281378916071174
2016-07-24,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.8835063303044811,0.965105278891107,0.0,0.5787720253625988,0.6970782747382714,1,15.0,1,1,-0.3799695431135725,-0.3799695431135727
2016-07-25,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,0.9761027965626436,0.8371778458639075,0.0,-1.1589377661978308,0.9289318879619077,1,16.0,1,1,-0.9786128388995556,-0.978612838899556
2016-07-26,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,0.8719317720222111,0.7790290126697261,0.0,-1.3460757437504927,0.9620538327081412,1,17.0,1,1,-0.2983839104904391,-0.29838391049043933
2016-07-27,air_ea6d0c3acf00b22a,0,0,0,0,0,0,1,0.9529536799981031,0.76739924603089,0.0,-1.2926077501640179,1.072460315195587,1,16.0,1,1,-0.10906340401880901,-0.10906340401880922
2016-07-28,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.184444845643509,1.2093303783066693,0.0,0.01735809270461386,1.1718261494342883,1,10.0,1,1,0.10047918233376868,0.10047918233376847
2016-07-29,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,1.265466753619401,1.3605173446115408,0.0,1.7015998906785685,1.1276635564393098,1,8.0,1,1,1.2168774543819447,1.2168774543819445
2016-07-30,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,1.265466753619401,1.4186661778057224,0.0,1.5144619131259072,1.0393383704493535,1,59.0,1,1,1.327052924078142,1.3270529240781417
2016-07-31,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,1.3001904284662122,1.1744410783901604,0.0,0.4718360381896493,1.2932732801704785,1,27.0,1,1,-0.3381307571529913,-0.3381307571529915
2016-08-01,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,1.2886158701839416,1.2558494448620143,0.0,-0.8648638014722196,1.315354576667968,1,1.0,1,1,-1.0295166951515962,-1.0295166951515964
2016-08-02,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.1149974959498872,1.011624345446452,0.0,-0.9183317950586943,1.0835009634443316,1,6.0,1,1,-0.6982929729636614,-0.6982929729636617
2016-08-04,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.3696377781598341,1.4302959444445589,0.0,0.8995799868814472,1.2932732801704785,1,9.0,1,1,-0.1592699471715065,-0.15926994717150672
2016-08-05,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,1.4390851278534558,1.4768150109999039,0.0,1.5144619131259072,1.315354576667968,1,10.0,1,1,0.8270794318491961,0.827079431849196
2016-08-06,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,1.485383360982537,1.5698531441105947,0.0,0.9797819772611596,1.4478423556529028,1,69.0,1,1,0.5997553614633714,0.5997553614633713
2016-08-07,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,1.4275105695711856,1.500074544277577,0.0,1.6213979002988563,1.3043139284192231,1,20.0,1,1,-0.5232673850285633,-0.5232673850285635
2016-08-08,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,1.4159360112889152,1.4535554777222317,0.0,-0.14304588805481055,1.3926391144091799,1,5.0,1,1,-1.0120838676680206,-1.012083867668021
2016-08-09,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.8094709928861052,1.9768949764698651,0.0,0.7926439997084976,1.436801707404158,1,15.0,1,1,-0.2310931964038376,-0.23109319640383783
2016-08-11,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.2770413119016717,1.3256280446950324,1.0,-0.06284389767509822,1.381598466160435,1,17.0,1,1,0.4198485818328721,0.41984858183287194
2016-08-12,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,1.2075939622080496,1.3023685114173595,0.0,0.09756008308432594,1.2711919836729892,1,10.0,1,1,0.013663701465562611,0.013663701465562407
2016-08-13,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,1.184444845643509,1.2907387447785235,1.0,0.5520380285693615,1.1718261494342883,1,19.0,1,1,0.1695131791687277,0.16951317916872752
2016-08-14,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,1.1265720542321576,1.127922011834815,1.0,-0.35691786240070955,1.1939074459317773,1,28.0,1,1,-0.8035872509644575,-0.8035872509644578
2016-08-15,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,1.1960194039257797,1.1744410783901604,1.0,-1.1856717629910682,1.2932732801704785,1,9.0,1,1,-1.2972849252993162,-1.2972849252993164
2016-08-16,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.2307430787725901,1.4419257110833954,0.0,-0.8113958078857448,1.2159887424292664,1,7.0,1,1,-1.1867607990534474,-1.1867607990534477
2016-08-18,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.2307430787725901,1.2674792115008509,0.0,-1.0787357758181189,1.381598466160435,1,17.0,1,1,-0.4563253274916333,-0.4563253274916335
2016-08-19,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,1.3117649867484826,1.3488875779727045,0.0,0.4718360381896493,1.359517169662946,1,7.0,1,1,0.7925624334317166,0.7925624334317165
2016-08-20,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,1.0918483793853466,1.08140294527947,0.0,-0.9450657918519317,1.260151335424245,1,27.0,1,1,0.6823869637355193,0.6823869637355192
2016-08-21,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,1.3464886615952931,1.4884447776387404,0.0,0.7391760061220232,1.1939074459317773,1,12.0,1,1,-0.7035228212087341,-0.7035228212087343
2016-08-22,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,1.0918483793853466,0.883696912419253,0.0,-1.3728097405437298,1.1607855011855435,1,5.0,1,1,-1.8174804974092094,-1.8174804974092098
2016-08-23,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.2191685204903202,1.127922011834815,0.0,-0.9183317950586943,1.2711919836729892,1,11.0,1,1,-0.516991567134476,-0.5169915671344762
2016-08-24,air_ea6d0c3acf00b22a,0,0,0,0,0,0,1,1.184444845643509,1.2209601449455054,0.0,-0.8648638014722196,1.1939074459317773,1,16.0,1,1,-0.3388280702523343,-0.3388280702523345
2016-08-25,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.3580632198775637,1.3954066445280504,0.0,1.8085358778515181,1.1939074459317773,1,18.0,1,1,-0.21749559096664872,-0.21749559096664894
2016-08-26,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,1.3927868947243747,1.407036411166886,0.0,1.3540579323664825,1.2491106871755002,1,20.0,1,1,1.0718363297185964,1.0718363297185962
2016-08-27,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,0.9298045634335625,0.7325099461143811,0.0,-1.3728097405437298,0.9841351292056306,1,46.0,1,1,1.1307592866130816,1.1307592866130816
2016-08-28,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.7330370726349675,0.45339554678231014,0.0,-1.3728097405437298,0.9510131844593968,1,37.0,1,1,-0.18820844079424184,-0.18820844079424207
2016-08-29,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,1.0802738211030767,1.0930327119183065,0.0,-0.677725823919558,1.0393383704493535,1,20.0,1,1,-1.2833386633124557,-1.283338663312456
2016-08-30,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.022401029691725,0.8604373791415805,0.0,-1.2124057597843056,1.0835009634443316,1,28.0,1,1,-0.5417461821611533,-0.5417461821611536
2016-09-01,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.2423176370548605,1.3721471112503774,0.0,1.3273239355732451,1.0282977222006087,1,2.0,1,1,-0.5079264968430168,-0.507926496843017
2016-09-02,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,1.2075939622080496,1.0581434120017974,0.0,-0.06284389767509822,1.1387042046880544,1,13.0,1,1,0.618582815145633,0.6185828151456328
2016-09-03,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,1.265466753619401,1.3721471112503774,0.0,0.6055060221558363,1.315354576667968,1,29.0,1,1,1.1631843457325322,1.163184345732532
2016-09-04,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,1.2075939622080496,1.3023685114173595,0.0,-0.16977988484804785,1.2491106871755002,1,29.0,1,1,-0.6407646422678622,-0.6407646422678624
2016-09-05,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,1.4043614530066446,1.4302959444445589,0.0,1.1936539516070583,1.337435873165457,1,5.0,1,1,-1.1982664651926072,-1.1982664651926074
2016-09-06,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.4506596861357262,1.3605173446115408,0.0,1.1936539516070583,1.4588830039016472,1,12.0,1,1,-0.5417461821611533,-0.5417461821611536
2016-09-08,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.1728702873612387,1.127922011834815,0.0,-1.025267782231644,1.3263952249167121,1,6.0,1,1,-0.31372479867598557,-0.3137247986759858
2016-09-09,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,1.2423176370548605,1.3721471112503774,0.0,0.04409208949785114,1.0945416116930764,1,13.0,1,1,0.9149408823664167,0.9149408823664166
2016-09-10,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,1.1960194039257797,1.2209601449455054,0.0,-0.27671587202099746,1.1718261494342883,1,32.0,1,1,1.3898111030190137,1.3898111030190137
2016-09-11,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.8024844223285891,0.5115443799764916,0.0,-1.319341746957255,0.8958099432156739,1,25.0,1,1,-0.2307445398541661,-0.23074453985416632
2016-09-12,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,0.9761027965626436,0.813918312586235,0.0,-1.2926077501640179,1.0835009634443316,1,14.0,1,1,-1.178393041861331,-1.1783930418613313
2016-09-13,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,0.7330370726349675,0.37198718031045575,0.0,-1.3728097405437298,0.9620538327081412,1,7.0,1,1,-0.6951550640166179,-0.6951550640166181
2016-09-15,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,0.906655446869022,0.6627313462813631,0.0,-1.3460757437504927,1.050379018698098,1,15.0,1,1,-0.02364254934928899,-0.023642549349289197
2016-09-16,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,0.767760747481778,0.4301360135046372,0.0,-1.3728097405437298,1.017257073951864,1,16.0,1,1,0.8514853903262019,0.8514853903262017
2016-09-17,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,1.0455501462562655,1.011624345446452,0.0,0.04409208949785114,0.9841351292056306,1,31.0,1,1,1.28277354226986,1.28277354226986
2016-09-18,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.9645282382803736,0.7208801794755446,0.0,-1.3728097405437298,1.050379018698098,1,35.0,1,1,0.18380809770525963,0.18380809770525944
2016-09-19,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,0.5825678149654535,0.25568951392209277,1.0,-1.3728097405437298,0.7191595712357606,1,25.0,1,1,-1.1811822942587031,-1.1811822942587034
2016-09-20,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,0.3279275327555069,-0.0699439519653232,0.0,-1.3728097405437298,0.5425091992558475,1,23.0,1,1,-1.632692526083309,-1.6326925260833094
2016-09-22,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,0.3626512076023175,0.02309418114536684,1.0,-1.3728097405437298,0.5977124404995704,1,9.0,1,1,-0.243644832192012,-0.24364483219201222
2016-09-23,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,0.5246950235541019,0.16265138081140273,0.0,-1.3728097405437298,0.7412408677332496,1,9.0,1,1,0.20542480378489328,0.20542480378489308
2016-09-24,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,0.640440606376805,0.37198718031045575,0.0,-1.3728097405437298,0.8958099432156739,1,27.0,1,1,1.071487673168925,1.0714876731689247
2016-09-25,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.8487826554576705,0.895326679058089,0.0,-0.463853849573659,0.840606701971951,1,45.0,1,1,-0.3213952427687588,-0.321395242768759
2016-09-26,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,1.0571247045385357,1.0930327119183065,0.0,-0.5440558399533711,1.017257073951864,1,4.0,1,1,-0.9653638900120383,-0.9653638900120386
2016-09-27,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,1.0802738211030767,1.0581434120017974,0.0,-0.7579278142992703,1.1166229081905654,1,12.0,1,1,-0.3834561086102876,-0.38345610861028784
2016-09-29,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,0.9645282382803736,0.8371778458639075,0.0,-1.1856717629910682,0.9951757774543749,1,16.0,1,1,-0.1627565126682216,-0.1627565126682218
2016-09-30,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,0.5941423732477236,0.46502531342114617,0.0,-0.7311938175060329,0.6749969782407824,1,25.0,1,1,1.1352918217588113,1.135291821758811
2016-10-01,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,0.3973748824491285,0.12776208089489374,0.0,-1.3728097405437298,0.5425091992558475,1,32.0,1,1,1.1670195677789186,1.1670195677789186
2016-10-02,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.790909864046319,0.8022885459473991,0.0,1.0599839676408715,0.6529156817432933,1,36.0,1,1,-0.37369372521948535,-0.3736937252194856
2016-10-03,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,0.7446116309172376,0.6743611129201996,0.0,-1.3728097405437298,0.818525405474462,1,8.0,1,1,-1.382705779968836,-1.3827057799688365
2016-10-04,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,0.9992519131271841,1.3139982780561958,0.0,0.28469806063698766,0.7743628124794834,1,12.0,1,1,-0.5971825735589235,-0.5971825735589237
2016-10-06,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,1.1265720542321576,1.232589911584342,0.0,0.8461119932949727,0.9620538327081412,1,15.0,1,1,-0.3158167379740146,-0.3158167379740148
2016-10-07,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,0.5941423732477236,0.4882848466988187,0.0,0.17776207346403802,0.6970782747382714,1,12.0,1,1,0.7786161714448562,0.7786161714448561
2016-10-08,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,0.570993256683183,0.5348039132541641,0.0,-1.319341746957255,0.6087530887483148,1,29.0,1,1,1.012913372824111,1.0129133728241109
2016-10-09,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.6983133977881565,0.5813229798095092,0.0,-1.3728097405437298,0.6529156817432933,1,34.0,1,1,0.3452360802031689,0.3452360802031687
2016-10-10,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,0.24690562477961445,-0.12809278515950467,1.0,-1.3728097405437298,0.520427902758358,1,19.0,1,1,-0.6888792461225306,-0.6888792461225309
2016-10-11,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,0.15430915852145236,-0.0699439519653232,0.0,-1.319341746957255,0.38794012377342324,1,6.0,1,1,-1.0528766839795873,-1.0528766839795876
2016-10-13,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,0.026989017416478873,-0.2909095181032131,0.0,-1.3728097405437298,0.2885742895347222,1,8.0,1,1,-0.36149074598098246,-0.3614907459809827
2016-10-14,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,-0.07718200712395389,-0.13972255179834114,0.0,-0.30344986881423475,-0.009523213181381468,1,10.0,1,1,0.9243546092075475,0.9243546092075473
2016-10-15,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,0.0501381339810194,0.23242998064442025,0.0,1.5144619131259072,-0.09784839917133796,1,15.0,1,1,1.3556427611512056,1.3556427611512056
2016-10-16,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.13116004195691144,0.25568951392209277,0.0,0.01735809270461386,0.0015174350673630695,1,38.0,1,1,-0.4036781884912352,-0.40367818849123543
2016-10-17,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,0.14273460023918189,-0.13972255179834114,0.0,-1.3728097405437298,0.33273688252970035,1,12.0,1,1,-1.2578867351864353,-1.2578867351864358
2016-10-18,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,0.5362695818363721,0.6511015796425271,0.0,0.20449607025727556,0.44314336501714613,1,9.0,1,1,-0.5145509712867755,-0.5145509712867757
2016-10-20,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,0.652015164659075,0.813918312586235,0.0,1.300589938780008,0.47626530976337994,1,10.0,1,1,-0.1833272490988407,-0.18332724909884093
2016-10-21,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,0.22375650821507392,0.08124301433954832,0.0,-0.06284389767509822,0.29961493778346676,1,21.0,1,1,0.9459713152871811,0.945971315287181
2016-10-22,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,0.0501381339810194,-0.2792797514643766,0.0,-1.3460757437504927,0.2223304000422546,1,34.0,1,1,1.4532665950592287,1.4532665950592285
2016-10-23,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,0.21218194993280387,0.18591091408907523,0.0,-0.08957789446833575,0.2223304000422546,1,47.0,1,1,-0.15682935132380593,-0.15682935132380613
2016-10-24,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,-0.15820391509984594,-0.18624161835368616,0.0,1.2471219451935334,-0.08680775092259342,1,12.0,1,1,-1.1037805402316279,-1.103780540231628
2016-10-25,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,-0.2623749396402787,-0.40720718449157606,0.0,-0.7311938175060329,-0.2965800676487404,1,6.0,1,1,-0.4803826294189675,-0.4803826294189677
2016-10-27,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,0.31635297447323646,0.3022085804774382,0.0,0.6589740157423107,0.05672067631108595,1,5.0,1,1,-0.10487952542275089,-0.1048795254227511
2016-10-28,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,-0.4707169887211442,-0.6863215838236469,0.0,-1.3728097405437298,-0.2855394193999959,1,11.0,1,1,0.8553206123725885,0.8553206123725883
2016-10-29,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,-0.08875656540622415,0.011464414506530789,0.0,-1.3728097405437298,-0.11992969566882723,1,42.0,1,1,1.6213190520008967,1.6213190520008964
2016-10-30,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,-0.505440663567955,-0.8375085501285189,0.0,-1.3728097405437298,-0.3407426606437188,1,30.0,1,1,-0.07977625384640215,-0.07977625384640236
2016-10-31,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,-0.2276512647934677,-0.18624161835368616,0.0,-0.33018386560747215,-0.3186613641462295,1,12.0,1,1,-0.9465364363297768,-0.946536436329777
2016-11-01,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,-0.33182228933390046,-0.5002453176022665,0.0,-0.4905878463668964,-0.1088890474200827,1,8.0,1,1,-0.6836493978774579,-0.6836493978774583
2016-11-03,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,-0.389695080745252,-0.1513523184371776,1.0,1.1669199548138212,-0.4732304396286536,1,19.0,1,1,-0.04560791197859414,-0.045607911978594345
2016-11-04,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,-0.2623749396402787,-0.22113091827019513,0.0,1.0867179644341087,-0.46218979137990907,1,15.0,1,1,0.07363262800906238,0.07363262800906219
2016-11-05,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,-0.19292758994665693,-0.13972255179834114,0.0,0.4451020413964118,-0.16409228866380557,1,31.0,1,1,1.1844523952624941,1.1844523952624941
2016-11-06,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,-0.16977847338211619,0.011464414506530789,0.0,1.1669199548138212,-0.30762071589748496,1,60.0,1,1,-0.4535360750942612,-0.4535360750942614
2016-11-07,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,-0.6096116881083877,-0.7328406503789923,0.0,0.87284599008821,-0.4953117361261429,1,19.0,1,1,-1.1689793150202004,-1.1689793150202006
2016-11-08,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,-0.7369318292133611,-0.8258787834896827,0.0,-0.891597798265457,-0.7271653493497789,1,7.0,1,1,-1.0019728277275468,-1.0019728277275473
2016-11-10,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,-0.771655504060172,-0.8956573833227004,0.0,-1.239139756577543,-0.5615556256186103,1,9.0,1,1,-0.4744554680745518,-0.474455468074552
2016-11-11,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,-0.8411028537537938,-1.0003252830722271,0.0,-1.3728097405437298,-0.7713279423447572,1,20.0,1,1,0.3982318757532385,0.39823187575323826
2016-11-12,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,-0.30867317276935996,-0.22113091827019513,0.0,0.3114320574302249,-0.2965800676487404,1,29.0,1,1,1.6788473826966959,1.6788473826966956
2016-11-13,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,-0.30867317276935996,-0.24439045154786765,0.0,0.6589740157423107,-0.3959459018874416,1,18.0,1,1,-0.32836837376218897,-0.3283683737621892
2016-11-14,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,-0.2970986144870897,-0.4653560176857575,0.0,-1.3728097405437298,-0.13097034391757176,1,7.0,1,1,-1.2704383709746099,-1.27043837097461
2016-11-15,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,-0.11190568197076467,-0.16298208507601367,0.0,-0.9450657918519317,0.0015174350673630695,1,13.0,1,1,-0.8095144123088732,-0.8095144123088734
2016-11-17,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,-0.424418755592063,-0.2792797514643766,0.0,0.7926439997084976,-0.5394743291211211,1,8.0,1,1,-0.22865260055613704,-0.22865260055613726
2016-11-18,air_ea6d0c3acf00b22a,1,0,0,0,0,0,0,-0.5748880132615768,-0.5816536840741205,0.0,1.0332499708476341,-0.7271653493497789,1,18.0,1,1,0.960266233823713,0.9602662338237129
2016-11-19,air_ea6d0c3acf00b22a,0,0,1,0,0,0,0,-0.7485063874956314,-1.0119550497110634,0.0,-1.3728097405437298,-0.5284336808723765,1,24.0,1,1,1.4257227276351794,1.4257227276351792
2016-11-20,air_ea6d0c3acf00b22a,0,0,0,1,0,0,0,-0.30867317276935996,-0.035054652048814645,0.0,0.4718360381896493,-0.4180271983849307,1,28.0,1,1,-0.09755773787964918,-0.09755773787964939
2016-11-21,air_ea6d0c3acf00b22a,0,1,0,0,0,0,0,-0.424418755592063,-0.6979513504624835,0.0,-1.3728097405437298,-0.2744987711512513,1,12.0,1,1,-1.175603789463959,-1.1756037894639593
2016-11-22,air_ea6d0c3acf00b22a,0,0,0,0,0,1,0,-0.2623749396402787,-0.16298208507601367,0.0,0.4183680446031745,-0.2634581229025066,1,34.0,1,1,0.6475213087683683,0.6475213087683681
2016-11-24,air_ea6d0c3acf00b22a,0,0,0,0,1,0,0,-1.5587254672545525,-1.4073671154314975,0.0,-1.3728097405437298,-1.3012790582844969,1,6.0,1,1,-1.00964327182032,-1.0096432718203203
