visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-01-19,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-1.26868311317612,-1.3826442092650995,0.0,0.924055671634254,-1.2506891387163361,1,15.0,1,1,-1.3744918681599716,-1.3744918681599716
2016-01-20,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-1.3934125925282101,-1.3205321550343199,0.0,0.9487730354034944,-1.4396684542827431,1,13.0,1,1,-1.2528722886687516,-1.2528722886687516
2016-01-21,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-1.2312642693704932,-1.2708425116496962,0.0,0.5038604875571647,-1.238877931493436,1,19.0,1,1,-1.1342190403846344,-1.1342190403846344
2016-01-22,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-1.1813724776296572,-1.1714632248804489,0.0,0.6768820339418484,-1.0026537870354273,1,23.0,1,1,-0.83437239419998,-0.83437239419998
2016-01-23,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-1.418358488398628,-1.6559372478805294,0.0,-1.2757897038281552,-1.049898615927029,1,25.0,1,1,-0.7631804452295098,-0.7631804452295098
2016-01-26,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-1.430831436333837,-1.2584201008035403,0.0,0.8004688527880512,-1.5105356976201458,1,13.0,1,1,-1.2968728682407782,-1.2968728682407782
2016-01-27,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-1.1190077379536123,-0.7863684886496154,0.0,0.9982077629419758,-1.4869132831743448,1,17.0,1,1,-1.1495450849546662,-1.1495450849546662
2016-01-28,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-0.9319135189254774,-0.71183402357268,0.0,0.9982077629419758,-1.1089546520415312,1,28.0,1,1,-1.154983358834355,-1.154983358834355
2016-01-29,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-1.2312642693704932,-1.4820234960343466,0.0,-1.3252244313666361,-1.049898615927029,1,14.0,1,1,-1.0160601806350344,-1.0160601806350344
2016-01-30,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-1.493196176009882,-1.8298509997267123,0.0,-1.3252244313666361,-1.1798218953789337,1,25.0,1,1,-0.7231349739336203,-0.7231349739336203
2016-02-02,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-1.1564265817592392,-1.1217735814958252,0.0,0.7757514890188107,-1.049898615927029,1,22.0,1,1,-1.3655928745386627,-1.3655928745386627
2016-02-03,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-1.281156061111329,-1.308109744188164,0.0,0.42970839624944296,-1.1798218953789337,1,21.0,1,1,-1.292917759964641,-1.292917759964641
2016-02-04,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-1.26868311317612,-1.2708425116496962,0.0,0.13310003101855647,-1.2270667242705355,1,17.0,1,1,-1.2563330084103717,-1.2563330084103717
2016-02-05,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-0.9693323627311043,-0.7987908994957713,0.0,0.8993383078650136,-1.2861227603850376,1,23.0,1,1,-0.8929574355402629,-0.8929574355402629
2016-02-06,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-1.0691159462127762,-1.2211528682650725,0.0,-1.0780507936742307,-0.8372968859148211,1,22.0,1,1,-0.6761680631544905,-0.6761680631544905
2016-02-09,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-1.0815888941479852,-0.6248771476495887,0.0,0.8004688527880512,-1.2861227603850376,1,19.0,1,1,-1.24792840332358,-1.24792840332358
2016-02-10,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-1.1564265817592392,-1.1093511706496693,0.0,1.1217945817881785,-1.1680106881560333,1,30.0,1,1,-0.933250101103411,-0.933250101103411
2016-02-12,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-1.0067512065367312,-0.9727046513419542,0.0,-0.732007700904863,-1.1798218953789337,1,23.0,1,1,-0.9498121170097357,-0.9498121170097357
2016-02-13,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-0.15859074694251993,0.25711402242748155,0.0,-0.18822569798157088,-0.3766598042217042,1,37.0,1,1,-0.7654051936348369,-0.7654051936348369
2016-02-14,air_5ed3198e4a5eed0f,0,0,0,1,0,0,0,0.40269191014188466,0.40618295258135245,0.0,-0.23766042552005182,0.42650228693552505,1,44.0,1,1,-1.286490709015918,-1.286490709015918
2016-02-16,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-1.206318373500075,-1.2087304574189166,0.0,0.9982077629419758,-1.2152555170476351,1,15.0,1,1,-1.3070078331983799,-1.3070078331983799
2016-02-17,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-1.1314806858888211,-0.7863684886496154,0.0,0.7757514890188107,-1.2034443098247345,1,23.0,1,1,-1.1428708397386846,-1.1428708397386846
2016-02-18,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-1.1314806858888211,-1.1217735814958252,0.0,0.3555563049417213,-1.2270667242705355,1,2.0,1,1,-1.1522642218945105,-1.1522642218945105
2016-02-19,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-0.6949275081565066,-0.40127375241878205,0.0,0.9734903991727354,-1.0735210303728298,1,21.0,1,1,-0.8422826107522545,-0.8422826107522545
2016-02-23,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-1.0691159462127762,-1.2087304574189166,0.0,-1.3005070675973958,-0.7782408498003189,1,22.0,1,1,-1.240265381038564,-1.240265381038564
2016-02-24,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-1.1813724776296572,-1.4944459068805027,0.0,-1.3005070675973958,-1.0617098231499293,1,26.0,1,1,-1.1975007728028302,-1.1975007728028302
2016-02-25,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-1.430831436333837,-1.4074890309574113,0.0,-0.8308771559818251,-1.3097451748308384,1,28.0,1,1,-1.0961511232268135,-1.0961511232268135
2016-02-26,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-1.1813724776296572,-1.0348167055727338,0.0,1.270098764403622,-1.3451787964995399,1,37.0,1,1,-0.6976739644059867,-0.6976739644059867
2016-02-27,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-0.9319135189254774,-0.8981701862650187,0.0,1.270098764403622,-1.0380874087041283,1,22.0,1,1,-0.5342785537480671,-0.5342785537480671
2016-02-28,air_5ed3198e4a5eed0f,0,0,0,1,0,0,0,-0.8196569875085965,-0.5876099151111208,0.0,1.097077218018938,-0.9199753364751242,1,17.0,1,1,-1.1013422028392437,-1.1013422028392437
2016-03-02,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-1.1190077379536123,-0.9105925971111746,0.0,0.8251862165572916,-1.2270667242705355,1,16.0,1,1,-1.1715453747406797,-1.1715453747406797
2016-03-03,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-0.7572922478325516,-0.41369616326493813,0.0,1.3442508557113437,-1.0853322375957304,1,18.0,1,1,-1.1878601963797457,-1.1878601963797457
2016-03-04,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-0.6076168726100435,-0.4758082174957175,0.0,1.0723598542496973,-0.6955623992400161,1,17.0,1,1,-0.8252262063114126,-0.8252262063114126
2016-03-05,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-0.5701980288044167,-0.42611857411109383,0.0,-0.6825729733663818,-0.4475270475591069,1,13.0,1,1,-0.6081896396583817,-0.6081896396583817
2016-03-08,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.065922315891242,0.1328899139659224,0.0,0.6768820339418484,0.14303331358591465,1,8.0,1,1,-1.1789612027584369,-1.1789612027584369
2016-03-09,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-0.8196569875085965,-0.6000323259572766,0.0,-1.3252244313666361,-0.9081641292522238,1,26.0,1,1,-1.2241977536667565,-1.2241977536667565
2016-03-10,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-1.1439536338240301,-1.3950666201112554,0.0,-1.3252244313666361,-0.9317865436980246,1,31.0,1,1,-1.1067804767189322,-1.1067804767189322
2016-03-11,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-1.3310478528521652,-1.6932044804189974,0.0,-1.3252244313666361,-1.0026537870354273,1,19.0,1,1,-0.7767761299287315,-0.7767761299287315
2016-03-12,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-1.1813724776296572,-1.4074890309574113,0.0,-0.9791813385972685,-1.0144649942583277,1,49.0,1,1,-0.591627623752057,-0.591627623752057
2016-03-15,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-0.8944946751198504,-0.6994116127265241,0.0,1.492555038326787,-0.8845417148064229,1,21.0,1,1,-1.1314999034447901,-1.1314999034447901
2016-03-16,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-0.8196569875085965,-0.7242564344188358,0.0,-0.732007700904863,-1.0144649942583277,1,27.0,1,1,-1.0444875213697709,-1.0444875213697709
2016-03-17,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-0.27084727835940087,0.08320027058129847,0.0,1.492555038326787,-0.6010727414568124,1,25.0,1,1,-0.9982621933924168,-0.9982621933924168
2016-03-18,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-0.0588071634608479,0.20742437904285763,0.0,0.5532952150956457,-0.45933825478200735,1,31.0,1,1,-0.6324146778497223,-0.6324146778497223
2016-03-19,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-0.046334215525638954,-0.3764289307264703,0.0,-0.8555945197510657,0.24933417859201856,1,27.0,1,1,-0.6153582734088805,-0.6153582734088805
2016-03-22,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-0.5327791849987896,-0.2770496439572229,0.0,0.8499035803265326,-0.7191848136858168,1,25.0,1,1,-1.1275447951686528,-1.1275447951686528
2016-03-23,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-0.4704144453227447,-0.21493758972644333,0.0,0.13310003101855647,-0.47114946200490776,1,49.0,1,1,-1.0289142825324804,-1.0289142825324804
2016-03-24,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-1.1190077379536123,-1.2708425116496962,0.0,-0.9544639748280279,-0.8727305075835224,1,45.0,1,1,-1.087004935338246,-1.087004935338246
2016-03-25,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-0.8944946751198504,-0.6621443801880562,0.0,0.9487730354034944,-1.0617098231499293,1,43.0,1,1,-0.49769380219379766,-0.49769380219379766
2016-03-29,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-0.28332022629460984,-0.14040312464950766,0.0,1.097077218018938,-0.48296066922780817,1,44.0,1,1,-0.8941934068765558,-0.8941934068765558
2016-03-30,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-0.046334215525638954,0.033510627196675,0.0,-0.43539933567397626,-0.24673652476979951,1,56.0,1,1,-0.9774978749426964,-0.9774978749426964
2016-03-31,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-0.046334215525638954,0.058355448888986736,0.0,0.924055671634254,-0.3057925608843017,1,24.0,1,1,-0.942643483259237,-0.942643483259237
2016-04-01,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,-0.3082661221650277,-0.16524794634181983,0.0,-0.2623777892892925,-0.4002822186675052,1,21.0,1,1,-0.7406857669089792,-0.7406857669089792
2016-04-02,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,-0.5951439246748346,-0.7987908994957713,0.0,-1.3252244313666361,-0.4475270475591069,1,28.0,1,1,-0.7574949770825624,-0.7574949770825624
2016-04-05,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-0.5577250808692076,-0.8609029537265509,0.0,-1.3252244313666361,-0.28217014643850086,1,17.0,1,1,-1.1799499798274713,-1.1799499798274713
2016-04-06,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-0.08375305933126602,0.058355448888986736,0.0,0.7263167614803299,-0.49477187645070864,1,29.0,1,1,-1.1144434990039482,-1.1144434990039482
2016-04-07,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-0.1835366428129378,0.04593303804283109,0.0,-1.2016376125204333,0.03673244857981091,1,44.0,1,1,-1.2276584734083766,-1.2276584734083766
2016-04-08,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.10334115969686906,0.39376054173519637,0.0,-0.23766042552005182,0.001298826911109531,1,26.0,1,1,-0.6818535313014378,-0.6818535313014378
2016-04-09,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,0.22807063904895897,0.46829500681213204,0.0,0.5285778513264052,-0.06956841642629302,1,50.0,1,1,-0.591627623752057,-0.591627623752057
2016-04-12,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,-0.5951439246748346,-0.5751875042649649,0.0,1.492555038326787,-0.7546184353545182,1,18.0,1,1,-1.2417485466421156,-1.2417485466421156
2016-04-13,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-0.1086989552016839,-0.09071348126488417,0.0,-1.1522028849819523,-0.10500203809499441,1,37.0,1,1,-1.1557249416361306,-1.1557249416361306
2016-04-14,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-0.03386126759043001,-0.2646272331110668,0.0,-1.3252244313666361,0.1902781424775164,1,29.0,1,1,-1.1233424926252569,-1.1233424926252569
2016-04-16,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,0.065922315891242,0.14531232481207806,0.0,-0.36124724436625466,-0.16405807420949656,1,31.0,1,1,-0.49818819072831483,-0.49818819072831483
2016-04-19,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.11581410763207779,0.26953643327363724,0.0,1.5419897658652677,0.060354863025611695,1,25.0,1,1,-1.1789612027584369,-1.1789612027584369
2016-04-20,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,-0.046334215525638954,-0.053446248726416325,0.0,1.492555038326787,-0.19949169587819773,1,72.0,1,1,-1.0481954353786496,-1.0481954353786496
2016-04-21,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.15323295143770485,0.058355448888986736,0.0,-1.3252244313666361,0.2139005569233174,1,57.0,1,1,-1.1522642218945105,-1.1522642218945105
2016-04-22,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.25301653491937687,0.49313982850444377,0.0,0.7757514890188107,0.20208934970041678,1,56.0,1,1,-0.6640555440588202,-0.6640555440588202
2016-04-23,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,0.32785422253063057,0.3316484875044168,0.0,-0.8061597922125846,0.2965790074836203,1,29.0,1,1,-0.568885751164268,-0.568885751164268
2016-04-26,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.4900025456883475,0.6670535803506269,0.0,1.3689682194805841,0.32020142192942114,1,32.0,1,1,-1.0842857983984018,-1.0842857983984018
2016-04-27,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.35280011840104886,0.25711402242748155,0.0,-1.2510723400589145,0.43831349415842547,1,30.0,1,1,-1.0652518398194912,-1.0652518398194912
2016-04-28,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,-0.1086989552016839,-0.537920271726497,0.0,-1.3252244313666361,0.2139005569233174,1,52.0,1,1,-0.8284397317857741,-0.8284397317857741
2016-04-29,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.065922315891242,0.20742437904285763,1.0,0.9982077629419758,-0.010512380311790859,1,31.0,1,1,-0.6591116587136486,-0.6591116587136486
2016-04-30,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,0.0908682117616599,0.24469161158132546,0.0,1.3936855832498245,-0.11681324531789479,1,33.0,1,1,-0.7023706554838998,-0.7023706554838998
2016-05-03,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.6396779209108553,0.617363936966003,1.0,0.15781739478779694,0.6627264313935339,1,46.0,1,1,-0.8338780056654629,-0.8338780056654629
2016-05-04,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.8517180358094085,0.9030793864275891,1.0,0.9487730354034944,0.8517057469599406,1,28.0,1,1,-0.8894967157986428,-0.8894967157986428
2016-05-06,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.35280011840104886,0.34407089835057286,0.0,-1.3005070675973958,0.43831349415842547,1,14.0,1,1,-1.2293888332791867,-1.2293888332791867
2016-05-10,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.3902189622066755,0.356493309196729,0.0,-1.3005070675973958,0.5446143591645296,1,14.0,1,1,-1.4058855401018109,-1.4058855401018109
2016-05-11,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.7644074002629452,0.9155017972737451,0.0,-0.9050292472895468,0.532803151941629,1,31.0,1,1,-1.2190066740543264,-1.2190066740543264
2016-05-12,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.8018262440685723,1.0273034948891482,0.0,1.9127502224038762,0.7099712602851355,1,17.0,1,1,-1.1006006200374678,-1.1006006200374678
2016-05-13,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.7394615043925273,0.8409673321968095,0.0,1.418402947019065,0.5918591880561311,1,19.0,1,1,-0.749584760530288,-0.749584760530288
2016-05-14,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,0.5648402332996016,0.629786347812159,0.0,0.8746209440957731,0.3438238363752221,1,27.0,1,1,-0.591627623752057,-0.591627623752057
2016-05-17,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.37774601427146676,0.09562268142745457,0.0,-1.3252244313666361,0.4028798724897243,1,24.0,1,1,-1.3361767567348921,-1.3361767567348921
2016-05-18,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.5897861291700195,0.9776138515045247,0.0,1.986902313711598,0.1902781424775164,1,28.0,1,1,-1.13669098305722,-1.13669098305722
2016-05-19,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.5024754936235567,0.6670535803506269,0.0,1.5419897658652677,0.3910686652668239,1,26.0,1,1,-1.1282863779704286,-1.1282863779704286
2016-05-20,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.2405435869841677,0.1328899139659224,0.0,-0.9050292472895468,0.3438238363752221,1,22.0,1,1,-0.7490903719957709,-0.7490903719957709
2016-05-21,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,0.4775295977531388,0.8161225105044978,0.0,1.6655765847114705,0.15484452080881522,1,27.0,1,1,-0.47865984361488717,-0.47865984361488717
2016-05-24,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,1.013866358967125,1.1887948358891753,0.0,0.8251862165572916,0.7690272963996376,1,13.0,1,1,-1.289457040223021,-1.289457040223021
2016-05-25,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.8641909837446172,0.5925191152736912,0.0,-1.3252244313666361,1.0643074769721483,1,25.0,1,1,-1.088240906674539,-1.088240906674539
2016-05-26,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.9639745672262893,0.9279242081199008,0.0,-0.43539933567397626,1.0406850625263477,1,26.0,1,1,-1.0528921264565625,-1.0528921264565625
2016-05-27,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.5149484415587654,0.3316484875044168,0.0,-1.2510723400589145,0.43831349415842547,1,21.0,1,1,-0.7651579993675783,-0.7651579993675783
2016-05-28,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,0.5024754936235567,0.5428294718890677,0.0,-1.2757897038281552,0.42650228693552505,1,26.0,1,1,-0.5738296365094395,-0.5738296365094395
2016-05-31,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.6396779209108553,0.6422087586583147,0.0,-0.18822569798157088,0.5682367736103303,1,21.0,1,1,-1.1626463811193708,-1.1626463811193708
2016-06-01,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.7768803481981544,0.8285449213506534,0.0,0.08366530348007534,0.7690272963996376,1,44.0,1,1,-1.1834106995690912,-1.1834106995690912
2016-06-02,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.6770967647164824,0.7788552779660299,0.0,1.8880328586346355,0.5682367736103303,1,55.0,1,1,-1.123836881159774,-1.123836881159774
2016-06-03,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.5149484415587654,0.5552518827352234,0.0,1.8138807673269137,0.32020142192942114,1,48.0,1,1,-0.8217654865697925,-0.8217654865697925
2016-06-04,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,0.8018262440685723,0.9279242081199008,0.0,0.652164670172608,0.5682367736103303,1,30.0,1,1,-0.6512014421613742,-0.6512014421613742
2016-06-07,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.5398943374291837,0.14531232481207806,0.0,-1.3252244313666361,0.8162721252912392,1,17.0,1,1,-1.2709174701786277,-1.2709174701786277
2016-06-08,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.8267721399389901,0.940346618966057,0.0,0.08366530348007534,0.5918591880561311,1,54.0,1,1,-1.1094996136587767,-1.1094996136587767
2016-06-09,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.7394615043925273,0.49313982850444377,0.0,-1.3252244313666361,0.9580066119660448,1,17.0,1,1,-1.158938467110492,-1.158938467110492
2016-06-10,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,1.026339306902334,1.1266827816583957,0.0,1.1959466730958999,0.9343841975202435,1,21.0,1,1,-0.7288204420805675,-0.7288204420805675
2016-06-11,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,1.026339306902334,1.1639500141968635,0.0,1.3195334919421027,0.757216089176737,1,22.0,1,1,-0.5713576938368538,-0.5713576938368538
2016-06-12,air_5ed3198e4a5eed0f,0,0,0,1,0,0,0,1.07623109864317,1.0645707274276162,0.0,0.25668684986475926,1.052496269749248,1,55.0,1,1,-1.187613002112487,-1.187613002112487
2016-06-13,air_5ed3198e4a5eed0f,0,1,0,0,0,0,0,0.5648402332996016,0.36891572004288464,0.0,-1.3252244313666361,0.804460918068339,1,30.0,1,1,-1.473122380796144,-1.473122380796144
2016-06-14,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.8641909837446172,0.8037000996583417,0.0,-0.03992151536612743,0.8162721252912392,1,18.0,1,1,-1.1979951613373474,-1.1979951613373474
2016-06-15,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.6895697126516915,0.30680366581210505,0.0,-1.3252244313666361,0.9580066119660448,1,38.0,1,1,-1.139162925729806,-1.139162925729806
2016-06-16,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.8517180358094085,0.5800967044275351,0.0,-1.3252244313666361,0.9698178191889449,1,20.0,1,1,-1.2088717090967247,-1.2088717090967247
2016-06-17,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,1.1136499424487971,1.1763724250430192,0.0,0.7015993977110889,0.9343841975202435,1,31.0,1,1,-0.6588644644463901,-0.6588644644463901
2016-06-18,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,1.4254736408290218,1.648424037196944,0.0,1.9621849499423574,1.1351747203095512,1,35.0,1,1,-0.568885751164268,-0.568885751164268
2016-06-21,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.9265557234206622,0.7415880454275621,0.0,-0.7072903371356224,1.1469859275324514,1,23.0,1,1,-1.2318607759517723,-1.2318607759517723
2016-06-22,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.9265557234206622,0.5179846501967555,0.0,-1.3252244313666361,1.1351747203095512,1,28.0,1,1,-1.1705565976716452,-1.1705565976716452
2016-06-23,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.9639745672262893,0.890656975581433,0.0,-0.509551426981698,1.1706083419782523,1,22.0,1,1,-1.1663542951282495,-1.1663542951282495
2016-06-24,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,0.9265557234206622,0.6918984020429386,0.0,-1.3252244313666361,1.11155230586375,1,19.0,1,1,-0.6803703656978863,-0.6803703656978863
2016-06-25,air_5ed3198e4a5eed0f,0,0,1,0,0,0,0,1.2633253176713048,1.1142603708122396,0.0,-1.3252244313666361,1.2296643780927543,1,26.0,1,1,-0.5201884805143282,-0.5201884805143282
2016-06-28,air_5ed3198e4a5eed0f,0,0,0,0,0,1,0,0.4775295977531388,0.3813381308890407,0.0,-1.3252244313666361,0.6627264313935339,1,17.0,1,1,-1.2452092663837355,-1.2452092663837355
2016-06-29,air_5ed3198e4a5eed0f,0,0,0,0,0,0,1,0.7768803481981544,0.5552518827352234,0.0,-1.3252244313666361,0.8989505758515426,1,27.0,1,1,-1.07069011369918,-1.07069011369918
2016-06-30,air_5ed3198e4a5eed0f,0,0,0,0,1,0,0,0.9639745672262893,0.9155017972737451,0.0,-1.176920248751193,1.017062648080547,1,34.0,1,1,-1.0464650755078395,-1.0464650755078395
2016-07-01,air_5ed3198e4a5eed0f,1,0,0,0,0,0,0,1.2882712135417231,1.3502861768892023,0.0,-0.23766042552005182,1.241475585315655,1,16.0,1,1,1.4860401925562858,1.4860401925562858
