visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-07-13,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.0460929292207188,0.7652229343334241,0.0,-1.3634530650184582,1.2161409774135872,1,10.0,1,1,-0.5312097407264862,-0.5312097407264862
2016-07-15,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,0.7055446081874733,0.3447516990801846,0.0,-1.3634530650184582,0.9898446671755103,1,15.0,1,1,0.8753539337817434,0.8753539337817434
2016-07-16,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,0.9142677726917207,0.7762879668400885,0.0,-1.1213778472083924,0.9075550998162095,1,26.0,1,1,1.3302746617083676,1.3302746617083676
2016-07-17,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,1.1559472263282173,0.986523584466708,0.0,-1.2289668329017551,1.195568585573762,1,21.0,1,1,0.4000973455007833,0.4000973455007833
2016-07-18,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,1.397626679964714,1.4512549497466045,1.0,0.3579707060753426,1.298430544772888,1,32.0,1,1,-1.1333771612187644,-1.1333771612187644
2016-07-19,air_57c9eea1a2b66e65,0,0,0,0,0,1,0,1.320728671989465,1.3184745596666338,0.0,0.08899824184193622,1.298430544772888,1,9.0,1,1,-0.9571330381478538,-0.9571330381478538
2016-07-20,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.1559472263282173,1.0529137795066934,0.0,-0.7179191508582831,1.2058547814936749,1,23.0,1,1,-0.4735914697225347,-0.4735914697225347
2016-07-22,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,0.5847048813692252,0.22303634150687868,0.0,-1.3634530650184582,0.8458379242967342,1,18.0,1,1,0.9393742348972451,0.9393742348972451
2016-07-23,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,0.6945591784767237,0.48859712166681923,0.0,-1.3365558185951179,0.7635483569374334,1,18.0,1,1,1.2568396104288215,1.2568396104288215
2016-07-24,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.8593406241379714,0.8869382919067303,0.0,0.3310734596520018,0.7018311814179576,1,30.0,1,1,-0.5376117708380365,-0.5376117708380365
2016-07-25,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,0.9911657806669696,0.875873259400066,0.0,-1.2558640793250957,0.928127491656035,1,10.0,1,1,-1.1842168121046042,-1.1842168121046042
2016-07-26,air_57c9eea1a2b66e65,0,0,0,0,0,1,0,0.8813114835594711,0.7652229343334241,0.0,-1.3365558185951179,0.9692722753356852,1,13.0,1,1,-0.4494897093025811,-0.4494897093025811
2016-07-27,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,0.9032823429809707,0.6988327392934388,0.0,-1.3634530650184582,0.9795584712555979,1,22.0,1,1,-0.24500133573953725,-0.24500133573953725
2016-07-29,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,1.2767869531464657,1.3959297872132836,0.0,1.1917853451989022,1.154423801894112,1,19.0,1,1,1.187170459214893,1.187170459214893
2016-07-30,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,1.2987578125679653,1.5065801122799254,0.0,1.783524766512396,1.051561842694986,1,32.0,1,1,1.306172901288414,1.306172901288414
2016-07-31,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,1.2658015234357158,1.1967592020933275,0.0,0.3848679524986831,1.2881443488529758,1,26.0,1,1,-0.4924209700506234,-0.4924209700506234
2016-08-01,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,1.243830664014216,1.0861088770266856,0.0,-0.9599943686683488,1.3190029366127132,1,18.0,1,1,-1.2391989530626233,-1.2391989530626233
2016-08-03,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.1998889451712165,1.2299542996133201,0.0,-0.637227411588261,1.1441376059741992,1,18.0,1,1,-0.4276474889219981,-0.4276474889219981
2016-08-04,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,1.3646703908324642,1.4401899172399402,0.0,0.68073766315543,1.277858152933063,1,14.0,1,1,-0.29923029668443285,-0.29923029668443285
2016-08-05,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,1.4305829690969636,1.5951003723332386,0.0,1.003504620235518,1.2675719570131503,1,17.0,1,1,0.7661428318788286,0.7661428318788286
2016-08-06,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,1.5074809770722124,1.6172304373465674,0.0,0.5193541846153863,1.4218648958118392,1,22.0,1,1,0.5206061476005513,0.5206061476005513
2016-08-07,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,1.4415683988077135,1.4401899172399402,0.0,1.5414495487023308,1.3910063080521016,1,13.0,1,1,-0.6923902635349259,-0.6923902635349259
2016-08-09,air_57c9eea1a2b66e65,0,0,0,0,0,1,0,1.793102149551708,1.8606611524931793,0.0,1.0304018666588586,1.3910063080521016,1,9.0,1,1,-0.37680783803615847,-0.37680783803615847
2016-08-10,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.4745246879399627,1.462319982253268,0.0,0.5731486774620677,1.473295875411402,1,22.0,1,1,0.6411149497003193,0.6411149497003193
2016-08-11,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,1.2658015234357158,1.2520843646266486,1.0,-0.1530769759681296,1.3807201121321888,1,29.0,1,1,0.3262857042146754,0.3262857042146754
2016-08-12,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,1.1889035154604668,1.263149397133313,0.0,-0.5565356723182392,1.2675719570131503,1,23.0,1,1,-0.11244165342979245,-0.11244165342979245
2016-08-13,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,1.1998889451712165,1.263149397133313,1.0,-0.3951521937781953,1.2572857610932378,1,23.0,1,1,0.055894079503320974,0.055894079503320974
2016-08-14,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,1.1229909371959677,1.1193039745466782,1.0,-0.6103301651649206,1.1852823896538498,1,22.0,1,1,-0.9951686288105931,-0.9951686288105931
2016-08-15,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,1.177918085749717,1.2188892671066562,1.0,-1.1213778472083924,1.2469995651733252,1,18.0,1,1,-1.5284200781020665,-1.5284200781020665
2016-08-17,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.4745246879399627,1.683620632386552,0.0,1.353168823738946,1.133851410054287,1,6.0,1,1,-0.8995147671439022,-0.8995147671439022
2016-08-18,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,1.1449617966174672,1.0086536494800362,0.0,-1.2827613257484365,1.349861524372451,1,9.0,1,1,-0.6200849822750651,-0.6200849822750651
2016-08-19,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,1.309743242278715,1.3516696571866262,0.0,0.5193541846153863,1.3190029366127132,1,15.0,1,1,0.7288604212292129,0.7288604212292129
2016-08-20,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,1.0241220697992193,0.9422634544400513,0.0,-1.1751723400550738,1.2058547814936749,1,16.0,1,1,0.609857979155692,0.609857979155692
2016-08-21,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,1.3426995314109647,1.5397752097999178,0.0,0.7076349095787708,1.1647099978140243,1,11.0,1,1,-0.8870872969273637,-0.8870872969273637
2016-08-22,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,1.0460929292207188,0.7873529993467524,0.0,-1.3634530650184582,1.133851410054287,1,7.0,1,1,-2.0902923678922347,-2.0902923678922347
2016-08-24,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.1449617966174672,1.1967592020933275,0.0,-0.4758439330482173,1.1441376059741992,1,21.0,1,1,-0.493174150063747,-0.493174150063747
2016-08-25,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,1.3426995314109647,1.4401899172399402,0.0,0.7883266488487927,1.195568585573762,1,10.0,1,1,-0.3621208277802493,-0.3621208277802493
2016-08-26,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,1.397626679964714,1.495515079773261,0.0,1.7028330272423744,1.195568585573762,1,17.0,1,1,1.0305090164851947,1.0305090164851947
2016-08-27,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,0.8373697647164718,0.7873529993467524,0.0,-1.3634530650184582,0.8664103161365593,1,17.0,1,1,1.0941527275941347,1.0941527275941347
2016-08-28,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.6506174596337241,0.4000768616135056,0.0,-1.3634530650184582,0.8355517283768215,1,24.0,1,1,-0.3304872672290602,-0.3304872672290602
2016-08-29,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,1.0131366400884692,1.0750438445200217,0.0,-0.6103301651649206,0.9898446671755103,1,14.0,1,1,-1.5133564778395954,-1.5133564778395954
2016-08-31,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.1669326560389672,1.3184745596666338,0.0,1.8642165057824183,0.7944069446971712,1,11.0,1,1,-0.27814125631697345,-0.27814125631697345
2016-09-01,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,1.1889035154604668,1.3184745596666338,0.0,1.2455798380455834,0.8458379242967342,1,17.0,1,1,-0.6758203032462078,-0.6758203032462078
2016-09-02,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,1.177918085749717,1.1856941695866636,0.0,0.5462514310387269,1.0824204304547238,1,17.0,1,1,0.5409420079548871,0.5409420079548871
2016-09-03,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,1.2328452343034662,1.2742144296399773,0.0,0.6538404167320895,1.2675719570131503,1,18.0,1,1,1.1291755982043796,1.1291755982043796
2016-09-04,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,1.1998889451712165,1.3074095271599695,0.0,0.03520374899525489,1.174996193733937,1,17.0,1,1,-0.8193010957462441,-0.8193010957462441
2016-09-05,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,1.3866412502539642,1.495515079773261,0.0,1.3262715773156055,1.277858152933063,1,22.0,1,1,-1.4214685162385223,-1.4214685162385223
2016-09-07,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.2767869531464657,1.263149397133313,0.0,-0.5565356723182392,1.3395753284525387,1,10.0,1,1,-0.6148127221832003,-0.6148127221832003
2016-09-08,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,1.112005507485218,1.0307837144933647,0.0,-1.1213778472083924,1.1852823896538498,1,10.0,1,1,-0.4660596695912992,-0.4660596695912992
2016-09-09,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,1.243830664014216,1.263149397133313,0.0,-0.4758439330482173,1.1132790182144614,1,15.0,1,1,0.8610435135323959,0.8610435135323959
2016-09-10,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,1.177918085749717,1.152499072066671,0.0,0.2234844739586394,1.2058547814936749,1,20.0,1,1,1.3739591024695335,1.3739591024695335
2016-09-11,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.9032823429809707,0.6988327392934388,0.0,-1.1482750936317332,1.030989450855161,1,28.0,1,1,-0.3764312480295967,-0.3764312480295967
2016-09-12,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,0.9911657806669696,0.875873259400066,0.0,-0.8793026293983269,1.0927066263746363,1,19.0,1,1,-1.400002885864501,-1.400002885864501
2016-09-14,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,0.7714571864519726,0.6656376417734465,0.0,-1.1213778472083924,0.8561241202166465,1,17.0,1,1,-0.47999349983408485,-0.47999349983408485
2016-09-15,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,0.8593406241379714,0.6545726092667822,0.0,-1.3634530650184582,1.0618480386148983,1,5.0,1,1,-0.15273678413190236,-0.15273678413190236
2016-09-16,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,0.7714571864519726,0.45540202414682657,0.0,-1.3634530650184582,0.9692722753356852,1,4.0,1,1,0.7925041323381529,0.7925041323381529
2016-09-17,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,1.0351074995099687,1.041848747000029,0.0,-0.2875632080848328,0.9795584712555979,1,22.0,1,1,1.2583459704550686,1.2583459704550686
2016-09-18,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.8483551944272214,0.6988327392934388,0.0,-1.3634530650184582,1.030989450855161,1,17.0,1,1,0.07133426977235376,0.07133426977235376
2016-09-19,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,0.5627340219477256,0.23410137401354264,1.0,-1.3634530650184582,0.7429759650976082,1,18.0,1,1,-1.4030156059169954,-1.4030156059169954
2016-09-21,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,0.4638651545509767,0.300491569053528,0.0,-1.3365558185951179,0.5783968303790066,1,16.0,1,1,0.28071831342070064,0.28071831342070064
2016-09-22,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,0.37598171686497783,0.01280072388025873,1.0,-1.3634530650184582,0.6195416140586572,1,16.0,1,1,-0.39036507827238237,-0.39036507827238237
2016-09-23,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,0.5407631625262256,0.15664614646689334,0.0,-1.3634530650184582,0.773834552857346,1,13.0,1,1,0.0946828501791838,0.0946828501791838
2016-09-24,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,0.6396320299229744,0.33368666657352064,0.0,-1.3634530650184582,0.8664103161365593,1,21.0,1,1,1.030132426478633,1.030132426478633
2016-09-25,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.8483551944272214,0.9201333894267226,0.0,-0.2337687152381515,0.8149793365369963,1,15.0,1,1,-0.4743446497356582,-0.4743446497356582
2016-09-26,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,1.0241220697992193,1.0307837144933647,0.0,-0.3951521937781953,1.000130863095423,1,15.0,1,1,-1.1699063918552566,-1.1699063918552566
2016-09-28,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,1.1229909371959677,1.1635641045733354,0.0,-0.6641246580116017,1.1852823896538498,1,26.0,1,1,-0.4253879488826275,-0.4253879488826275
2016-09-29,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,0.9582094915347199,0.8205480968667451,0.0,-1.2558640793250957,1.0824204304547238,1,7.0,1,1,-0.3029961967500506,-0.3029961967500506
2016-09-30,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,0.6396320299229744,0.4000768616135056,0.0,-0.8793026293983269,0.8149793365369963,1,11.0,1,1,1.0990483976794376,1.0990483976794376
2016-10-01,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,0.4748505842617267,0.13451608145356503,0.0,-1.3634530650184582,0.6606863977383074,1,12.0,1,1,1.1333180882765592,1.1333180882765592
2016-10-02,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.7934280458734722,0.875873259400066,0.0,1.2186825916222428,0.6709725936582202,1,28.0,1,1,-0.5308331507199244,-0.5308331507199244
2016-10-03,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,0.6945591784767237,0.4775320891601549,0.0,-1.3634530650184582,0.8664103161365593,1,15.0,1,1,-1.6206846297097013,-1.6206846297097013
2016-10-05,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,0.7714571864519726,0.5771173817201328,0.0,-1.1751723400550738,0.8149793365369963,1,16.0,1,1,-0.9431992079050681,-0.9431992079050681
2016-10-06,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,1.101020077774468,1.152499072066671,0.0,0.8421211416954738,0.8458379242967342,1,13.0,1,1,-0.4683192096306698,-0.4683192096306698
2016-10-07,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,0.5737194516584752,0.45540202414682657,0.0,0.2503817203819799,0.6812587895781326,1,13.0,1,1,0.7137968209667419,0.7137968209667419
2016-10-08,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,0.3430254277327286,0.37794679660017727,0.0,-1.3365558185951179,0.4961072630197058,1,20.0,1,1,0.9668653053762547,0.9668653053762547
2016-10-09,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.6835737487659737,0.5549873167068046,0.0,-1.2827613257484365,0.6298278099785696,1,18.0,1,1,0.24569544281045558,0.24569544281045558
2016-10-10,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,0.2331711306252301,-0.14210973121303985,1.0,-1.309658572171777,0.48582106709979345,1,11.0,1,1,-0.871270516651769,-0.871270516651769
2016-10-12,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,0.16725855236073084,0.31155660156019194,0.0,0.7345321560021114,0.12580420990285268,1,17.0,1,1,-0.5519221910873838,-0.5519221910873838
2016-10-13,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,0.046418825542482334,-0.28595515379967446,0.0,-1.3634530650184582,0.3418143242210171,1,11.0,1,1,-0.5176525004902623,-0.5176525004902623
2016-10-14,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,-0.09639176069726559,-0.17530482873303252,0.0,-0.2875632080848328,-0.038774924815748936,1,11.0,1,1,0.8712114437095638,0.8712114437095638
2016-10-15,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,-0.03047918243276653,0.23410137401354264,0.0,1.3800660701622864,-0.2239264513741755,1,13.0,1,1,1.3370532818264795,1.3370532818264795
2016-10-16,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.09036054438548197,0.3226216340668563,0.0,0.16968998111195807,-0.11077829625513701,1,21.0,1,1,-0.5632198912842371,-0.5632198912842371
2016-10-17,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,0.14528769293923122,-0.18636986123969687,0.0,-1.3634530650184582,0.3623867160608422,1,12.0,1,1,-1.485865407360586,-1.485865407360586
2016-10-19,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,0.5407631625262256,0.43327195913349825,0.0,-0.12617972954478907,0.6401140058984823,1,15.0,1,1,-0.5458967509823954,-0.5458967509823954
2016-10-20,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,0.6506174596337241,0.8648082268934016,0.0,1.3262715773156055,0.4652486752599683,1,9.0,1,1,-0.3252150071371953,-0.3252150071371953
2016-10-21,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,0.2441565603359797,0.13451608145356503,0.0,0.062100995418595435,0.33152812830110456,1,17.0,1,1,0.8945600241163939,0.8945600241163939
2016-10-22,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,0.013462536410233098,-0.3191502513196671,0.0,-1.3634530650184582,0.21837997318206587,1,22.0,1,1,1.4424984836637764,1.4424984836637764
2016-10-23,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,0.20021484149298047,0.17877621148022166,0.0,-0.018590743851426433,0.21837997318206587,1,29.0,1,1,-0.2965941666385004,-0.2965941666385004
2016-10-24,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,-0.12934804982951503,-0.16423979622636817,0.0,0.976607373812177,-0.10049210033522446,1,11.0,1,1,-1.3194126244602813,-1.3194126244602813
2016-10-26,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,0.3540108574434782,0.6545726092667822,0.0,1.2724770844689244,0.012656054783814024,1,16.0,1,1,-0.25403949589701985,-0.25403949589701985
2016-10-27,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,0.29908370888972896,0.21197130900021433,0.0,0.7614294024254522,0.043514642543551876,1,16.0,1,1,-0.24048225566079595,-0.24048225566079595
2016-10-28,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,-0.5138380897057597,-0.7396214865729064,0.0,-1.3634530650184582,-0.25478503913391337,1,7.0,1,1,0.7966466224103324,0.7966466224103324
2016-10-29,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,-0.008508323011266717,0.15664614646689334,0.0,-1.0675833543617113,-0.11077829625513701,1,20.0,1,1,1.6240148668265522,1.6240148668265522
2016-10-30,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,-0.5138380897057597,-0.7949466491062274,0.0,-1.3634530650184582,-0.25478503913391337,1,19.0,1,1,-0.21336777518834815,-0.21336777518834815
2016-10-31,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,-0.28314406578001294,-0.2748901212930101,0.0,-0.422049440201536,-0.33707460649321397,1,16.0,1,1,-1.1495705315009208,-1.1495705315009208
2016-11-02,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,-0.579750667970259,-0.9719871692128546,0.0,-1.3634530650184582,-0.3473608024131267,1,8.0,1,1,0.28825011355193614,0.28825011355193614
2016-11-03,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,-0.3270857846230124,-0.09784960118638322,1.0,1.0304018666588586,-0.3782193901728644,1,15.0,1,1,-0.1764619545452942,-0.1764619545452942
2016-11-04,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,-0.3051149252015128,-0.21956495875968915,0.0,1.11109360592888,-0.3782193901728644,1,10.0,1,1,-0.04766817230116715,-0.04766817230116715
2016-11-05,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,-0.20624605780476407,-0.009329341133069583,0.0,0.4924569381920458,-0.17249547177461252,1,26.0,1,1,1.152147588604648,1.152147588604648
2016-11-06,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,-0.16230433896176466,-0.07571953617305491,0.0,1.1648880987755617,-0.33707460649321397,1,18.0,1,1,-0.6170722622225709,-0.6170722622225709
2016-11-07,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,-0.5907360976810088,-0.7285564540662423,0.0,0.465559691768705,-0.5942295044910288,1,15.0,1,1,-1.3898349556873333,-1.3898349556873333
2016-11-09,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,-0.6236923868132582,-0.7506865190795706,0.0,0.3579707060753426,-0.47079515345207773,1,15.0,1,1,-0.9029040772029582,-0.9029040772029582
2016-11-10,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,-0.7225612542100069,-0.9830522017195189,0.0,-1.2558640793250957,-0.47079515345207773,1,13.0,1,1,-0.6396676626162774,-0.6396676626162774
2016-11-11,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,-0.7774884027637562,-1.0051822667328472,0.0,-1.3634530650184582,-0.6868052677702422,1,12.0,1,1,0.3029371238078454,0.3029371238078454
2016-11-12,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,-0.28314406578001294,-0.10891463369304719,0.0,0.9497101273888364,-0.285643626893651,1,23.0,1,1,1.686152217909245,1.686152217909245
2016-11-13,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,-0.2941294954907628,-0.08678456867971887,0.0,0.8690183881188148,-0.40907797793260225,1,24.0,1,1,-0.4818764498668937,-0.4818764498668937
2016-11-14,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,-0.2392023469370135,-0.44086560889297305,0.0,-1.309658572171777,-0.0490611207356615,1,11.0,1,1,-1.4994226475968098,-1.4994226475968098
2016-11-16,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,-0.4149692223090113,-0.6400361940129287,0.0,-1.309658572171777,-0.15192307993478743,1,18.0,1,1,-0.42350499884981857,-0.42350499884981857
2016-11-17,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,-0.42595465201976107,-0.30808521881300277,0.0,0.7614294024254522,-0.5942295044910288,1,10.0,1,1,-0.3741717079902261,-0.3741717079902261
2016-11-18,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,-0.6017215273917587,-0.46299567390630175,0.0,0.9228128809654959,-0.71766385552998,1,12.0,1,1,0.9100002143854267,0.9100002143854267
2016-11-19,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,-0.7225612542100069,-0.994117234226183,0.0,-1.3634530650184582,-0.45022276161225255,1,16.0,1,1,1.4127478731453962,1.4127478731453962
2016-11-20,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,-0.3380712143337622,0.0017356913735947705,0.0,-0.34135770093151413,-0.45022276161225255,1,18.0,1,1,-0.23257386552299866,-0.23257386552299866
2016-11-23,air_57c9eea1a2b66e65,0,0,0,0,0,0,1,-0.5577798085487592,-0.7174914215595781,1.0,-1.3365558185951179,-0.43993656569233996,1,20.0,1,1,-0.2950878066122533,-0.2950878066122533
2016-11-24,air_57c9eea1a2b66e65,0,0,0,0,1,0,0,-1.513512193383996,-1.4145884694794224,0.0,-1.3634530650184582,-1.2011150637658718,1,8.0,1,1,-1.217733322688602,-1.217733322688602
2016-11-25,air_57c9eea1a2b66e65,1,0,0,0,0,0,0,-1.3377453180119987,-1.17115775433281,0.0,1.0304018666588586,-1.3554080025645607,1,12.0,1,1,0.775557582042873,0.775557582042873
2016-11-26,air_57c9eea1a2b66e65,0,0,1,0,0,0,0,-0.9752261375572535,-0.8945319416662052,0.0,0.5193541846153863,-1.1291116923264837,1,22.0,1,1,1.7302132486769726,1.7302132486769726
2016-11-27,air_57c9eea1a2b66e65,0,0,0,1,0,0,0,-0.6566486759455079,-0.8392067791328842,0.0,-1.0944806007850518,-0.45022276161225255,1,18.0,1,1,-0.5978661718879205,-0.5978661718879205
2016-11-28,air_57c9eea1a2b66e65,0,1,0,0,0,0,0,-0.5577798085487592,-0.761751551586235,0.0,-0.36825494735485464,-0.3473608024131267,1,9.0,1,1,-1.3510461850114703,-1.3510461850114703
