visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,total_area_visitors,total_genre_visitors
2016-07-16,air_9387ff95e886ebc7,0,0,1,0,0,0,0,1.0388431098407842,1.0244865409772306,0.0,-0.5176824783111508,1.1595538111503993,1,55.0,1,1,1.336488261197284,1.3364882611972841
2016-07-18,air_9387ff95e886ebc7,0,1,0,0,0,0,0,0.987107262940678,0.9346633425781389,1.0,0.3308819389619627,1.180491805081663,1,9.0,1,1,-1.2556617855011016,-1.2556617855011012
2016-07-19,air_9387ff95e886ebc7,0,0,0,0,0,1,0,0.9664129241806356,0.8947419210674318,0.0,0.6802908166626566,1.1281468202535045,1,7.0,1,1,-1.0702251878467384,-1.070225187846738
2016-07-20,air_9387ff95e886ebc7,0,0,0,0,0,0,1,0.9043299079005079,0.7749776565353099,0.0,0.9049108094702454,1.138615817219136,1,6.0,1,1,-0.5614632404360493,-0.5614632404360491
2016-07-21,air_9387ff95e886ebc7,0,0,0,0,1,0,0,0.9353714160405717,0.8049187226683401,0.0,0.3059241619833418,1.065332838459714,1,5.0,1,1,-0.32808256518301526,-0.328082565183015
2016-07-22,air_9387ff95e886ebc7,1,0,0,0,0,0,0,1.0388431098407842,0.984565119466523,0.0,1.9032218886150851,1.0025188566659236,1,1.0,1,1,0.9251993971690168,0.9251993971690169
2016-07-23,air_9387ff95e886ebc7,0,0,1,0,0,0,0,1.0181487710807418,1.1043293839986448,0.0,1.953137442572327,0.91876688094087,1,18.0,1,1,1.2592230121746326,1.2592230121746326
2016-07-25,air_9387ff95e886ebc7,0,1,0,0,0,0,0,1.2043978199211245,1.21411329315309,0.0,0.6802908166626566,1.211898795978558,1,8.0,1,1,-1.3091531117475526,-1.3091531117475521
2016-07-26,air_9387ff95e886ebc7,0,0,0,0,0,1,0,1.0284959404607632,0.814899078046017,0.0,-1.0417957948621916,1.2747127777723486,1,12.0,1,1,-0.5361043894747689,-0.5361043894747686
2016-07-27,air_9387ff95e886ebc7,0,0,0,0,0,0,1,1.0491902792208057,1.034466896354907,0.0,-0.7672602480973607,1.054863841494082,1,20.0,1,1,-0.32095038835015516,-0.3209503883501549
2016-07-28,air_9387ff95e886ebc7,0,0,0,0,1,0,0,1.4113412075215497,1.4237007560843034,0.0,0.18113527709023688,1.4108097383255611,1,22.0,1,1,-0.08281492854188095,-0.08281492854188072
2016-07-29,air_9387ff95e886ebc7,1,0,0,0,0,0,0,1.4320355462815921,1.4436614668396566,0.0,2.0529685504868107,1.3794027474286659,1,30.0,1,1,1.1859200836146813,1.1859200836146815
2016-07-31,air_9387ff95e886ebc7,0,0,0,1,0,0,0,1.3906468687615072,1.3837793345735963,0.0,-0.26810470852494095,1.5259687049475097,1,51.0,1,1,-0.5812748427495497,-0.5812748427495494
2016-08-03,air_9387ff95e886ebc7,0,0,0,0,0,0,1,1.2147449893011455,1.0943490286209683,0.0,-0.043484715717352095,1.337526759566139,1,32.0,1,1,-0.5131229307911085,-0.5131229307911083
2016-08-04,air_9387ff95e886ebc7,0,0,0,0,1,0,0,1.2457864974412094,1.1542311608870288,0.0,1.853306334657843,1.2851817747379803,1,19.0,1,1,-0.37800780301303616,-0.3780078030130359
2016-08-06,air_9387ff95e886ebc7,0,0,1,0,0,0,0,1.3285638524813794,1.2839757807968277,0.0,2.202715212358537,1.2328367899098218,1,55.0,1,1,0.484589361716769,0.4845893617167692
2016-08-07,air_9387ff95e886ebc7,0,0,0,1,0,0,0,1.5975902563619322,1.6233078636378397,0.0,2.1777574353799154,1.4945617140506149,1,5.0,1,1,-0.7916740593189234,-0.7916740593189231
2016-08-11,air_9387ff95e886ebc7,0,0,0,0,1,0,0,1.100926126120912,1.0943490286209683,1.0,1.129530802277834,1.1176778232878726,1,50.0,1,1,0.2801336258414454,0.28013362584144563
2016-08-12,air_9387ff95e886ebc7,1,0,0,0,0,0,0,1.183703481161082,1.2340740039084435,0.0,2.2526307663157787,0.8873598900439748,1,17.0,1,1,-0.1814767080631127,-0.18147670806311245
2016-08-13,air_9387ff95e886ebc7,0,0,1,0,0,0,0,1.3182166831013582,1.3538382684405654,1.0,2.227672989337157,1.253774783841085,1,16.0,1,1,-0.004360983380419581,-0.004360983380419344
2016-08-14,air_9387ff95e886ebc7,0,0,0,1,0,0,0,1.307869513721337,1.3638186238182424,1.0,0.9548263634274874,1.3270577626005071,1,1.0,1,1,-1.110244624520009,-1.1102446245200086
2016-08-15,air_9387ff95e886ebc7,0,1,0,0,0,0,0,1.0802317873608696,0.9745847640888464,1.0,-0.46776692435390893,1.253774783841085,1,32.0,1,1,-1.6713092020383389,-1.6713092020383384
2016-08-16,air_9387ff95e886ebc7,0,0,0,0,0,1,0,1.4837713931816983,1.7430721281699613,0.0,1.553813010914391,1.2433057868754533,1,29.0,1,1,-1.5457036433707467,-1.5457036433707463
2016-08-18,air_9387ff95e886ebc7,0,0,0,0,1,0,0,1.2354393280611884,1.1342704501316754,0.0,1.678601895807496,1.1909608020472946,1,29.0,1,1,-0.715597506435082,-0.7155975064350818
2016-08-19,air_9387ff95e886ebc7,1,0,0,0,0,0,0,1.4113412075215497,1.273995425419151,0.0,1.828348557679222,1.4631547231537196,1,19.0,1,1,0.7037056833040829,0.703705683304083
2016-08-20,air_9387ff95e886ebc7,0,0,1,0,0,0,0,1.6182845951219746,1.7530524835476382,0.0,0.9049108094702454,1.4631547231537196,1,8.0,1,1,0.5784963566827607,0.5784963566827608
2016-08-21,air_9387ff95e886ebc7,0,0,0,1,0,0,0,1.5044657319417407,1.5035435991057178,0.0,1.7784330037219802,1.4212787352911924,1,81.0,1,1,-0.996526027240517,-0.9965260272405166
2016-08-24,air_9387ff95e886ebc7,0,0,0,0,0,0,1,1.2457864974412094,1.1442508055093523,0.0,1.453981902999907,1.2014297990129266,1,25.0,1,1,-0.5820673068420897,-0.5820673068420894
2016-08-25,air_9387ff95e886ebc7,0,0,0,0,1,0,0,1.4630770544216558,1.4436614668396566,0.0,1.7784330037219802,1.368933750463034,1,42.0,1,1,-0.4441785547401273,-0.444178554740127
2016-08-26,air_9387ff95e886ebc7,1,0,0,0,0,0,0,1.194050650541103,1.1043293839986448,0.0,-0.8920491329904656,1.2223677929441898,1,23.0,1,1,1.0210875523663585,1.0210875523663585
2016-08-28,air_9387ff95e886ebc7,0,0,0,1,0,0,0,1.100926126120912,1.3338775576852118,0.0,1.453981902999907,0.8768908930783429,1,32.0,1,1,-0.41089506285344674,-0.41089506285344646
2016-08-29,air_9387ff95e886ebc7,0,1,0,0,0,0,0,1.5148129013217622,1.5734060867494557,0.0,1.853306334657843,1.4003407413599291,1,42.0,1,1,-1.6554599201875386,-1.6554599201875382
2016-08-30,air_9387ff95e886ebc7,0,0,0,0,0,1,0,0.8732883997604445,0.9646044087111694,0.0,-1.0417957948621916,0.9501738718377649,1,32.0,1,1,-0.8126743577712338,-0.8126743577712334
2016-08-31,air_9387ff95e886ebc7,0,0,0,0,0,0,1,1.1526619730210181,1.3039364915521812,0.0,2.003052996529569,0.9292358779065015,1,20.0,1,1,-0.35581880842191577,-0.3558188084219155
2016-09-02,air_9387ff95e886ebc7,1,0,0,0,0,0,0,1.2354393280611884,1.1841722270200594,0.0,1.478939679978528,1.0129878536315553,1,75.0,1,1,0.5059858922153494,0.5059858922153496
2016-09-03,air_9387ff95e886ebc7,0,0,1,0,0,0,0,1.4320355462815921,1.5634257313717788,0.0,1.653644118828875,1.3794027474286659,1,26.0,1,1,1.1249003484891003,1.1249003484891005
2016-09-04,air_9387ff95e886ebc7,0,0,0,1,0,0,0,1.4734242238016768,1.643268574393193,0.0,1.653644118828875,1.4631547231537196,1,5.0,1,1,-0.9252042589119157,-0.9252042589119154
2016-09-07,air_9387ff95e886ebc7,0,0,0,0,0,0,1,1.1630091424010394,1.0943490286209683,0.0,0.10626194615437373,1.253774783841085,1,41.0,1,1,-0.710050257787302,-0.7100502577873017
2016-09-08,air_9387ff95e886ebc7,0,0,0,0,1,0,0,1.1733563117810606,1.2440543592861206,0.0,-0.8171758020546027,1.3165887656348754,1,26.0,1,1,-0.5535385995106492,-0.5535385995106489
2016-09-10,air_9387ff95e886ebc7,0,0,1,0,0,0,0,0.9146770772805293,0.8348597888013707,0.0,1.0296996943633505,1.0234568505971873,1,35.0,1,1,1.3824511785646048,1.382451178564605
2016-09-11,air_9387ff95e886ebc7,0,0,0,1,0,0,0,0.9664129241806356,0.8448401441790476,0.0,0.0064308382398899225,0.9501738718377649,1,34.0,1,1,-0.4592353724983876,-0.4592353724983873
2016-09-13,air_9387ff95e886ebc7,0,0,0,0,0,1,0,0.8732883997604445,0.8747812103120781,0.0,-1.0417957948621916,0.9292358779065015,1,4.0,1,1,-0.9870164581300368,-0.9870164581300365
2016-09-14,air_9387ff95e886ebc7,0,0,0,0,0,0,1,0.976760093560657,0.9646044087111694,0.0,-0.39289359341804586,1.0443948445284505,1,29.0,1,1,-0.5681991852226395,-0.5681991852226392
2016-09-16,air_9387ff95e886ebc7,1,0,0,0,0,0,0,0.8732883997604445,0.8448401441790476,0.0,-0.19323137758907805,0.8559528991470795,1,32.0,1,1,0.7706688991237141,0.7706688991237142
2016-09-17,air_9387ff95e886ebc7,0,0,1,0,0,0,0,0.7905110447202743,0.8248794334236941,0.0,-0.9669224639263286,0.9082978839752381,1,4.0,1,1,1.2608079403597126,1.2608079403597128
2016-09-18,air_9387ff95e886ebc7,0,0,0,1,0,0,0,0.6042619958798917,0.3558027306728831,0.0,-1.0417957948621916,0.8350149052158161,1,46.0,1,1,0.011884530516650704,0.01188453051665094
2016-09-19,air_9387ff95e886ebc7,0,1,0,0,0,0,0,0.6973865203000829,0.3957241521835906,1.0,-1.0417957948621916,0.7512629294907623,1,17.0,1,1,-1.5393639306304265,-1.539363930630426
2016-09-21,air_9387ff95e886ebc7,0,0,0,0,0,0,1,0.6973865203000829,0.6951348135138953,0.0,0.3308819389619627,0.6884489476969718,1,37.0,1,1,0.23218954824277457,0.2321895482427748
2016-09-23,air_9387ff95e886ebc7,1,0,0,0,0,0,0,0.48009596331963666,0.26597953227379184,0.0,-1.0417957948621916,0.5942279750062864,1,40.0,1,1,0.036450917385391135,0.03645091738539137
2016-09-25,air_9387ff95e886ebc7,0,0,0,1,0,0,0,0.9457185854205932,1.0544276071102607,0.0,1.578770787893012,0.8664218961127114,1,36.0,1,1,-0.5622557045285894,-0.5622557045285891
2016-09-27,air_9387ff95e886ebc7,0,0,0,0,0,1,0,1.0078016017007205,1.0244865409772306,0.0,-0.39289359341804586,1.0129878536315553,1,20.0,1,1,-0.6327850087646506,-0.6327850087646503
2016-09-28,air_9387ff95e886ebc7,0,0,0,0,0,0,1,0.8215525528603381,0.5753705489817734,0.0,-1.0417957948621916,1.065332838459714,1,49.0,1,1,-0.5107455385134885,-0.5107455385134881
2016-09-29,air_9387ff95e886ebc7,0,0,0,0,1,0,0,0.4387072857995514,0.32586166453985294,0.0,-0.8670913560118446,0.37437903872802025,1,21.0,1,1,-0.3819701234757362,-0.38197012347573595
2016-09-30,air_9387ff95e886ebc7,1,0,0,0,0,0,0,0.3248884226193179,0.3558027306728831,0.0,0.6802908166626566,0.08124712369033188,1,12.0,1,1,1.0932017847874997,1.0932017847874997
2016-10-01,air_9387ff95e886ebc7,0,0,1,0,0,0,0,0.5628733183598068,0.5055080613380354,0.0,1.229361910192318,0.5837589780406546,1,85.0,1,1,1.1292589009980702,1.1292589009980705
2016-10-02,air_9387ff95e886ebc7,0,0,0,1,0,0,0,0.7077336896801042,0.6751741027585417,0.0,1.4040663490426653,0.6884489476969718,1,16.0,1,1,-0.6216905114690904,-0.6216905114690902
2016-10-04,air_9387ff95e886ebc7,0,0,0,0,0,1,0,0.8008582141002953,0.7051151688915719,0.0,1.229361910192318,0.6256349659031817,1,21.0,1,1,-0.8756752531281649,-0.8756752531281645
2016-10-05,air_9387ff95e886ebc7,0,0,0,0,0,0,1,0.7284280284401466,0.755016945779956,0.0,-0.7922180250759817,0.47906900838433747,1,18.0,1,1,-1.055564602134748,-1.0555646021347478
2016-10-07,air_9387ff95e886ebc7,1,0,0,0,0,0,0,0.3352355919993389,0.2360384661407613,0.0,0.8300374785343825,0.37437903872802025,1,58.0,1,1,0.6878564014532825,0.6878564014532828
2016-10-08,air_9387ff95e886ebc7,0,0,1,0,0,0,0,0.5007903020796791,0.48554735058268184,0.0,-1.0417957948621916,0.4476620174874422,1,31.0,1,1,0.9541243365467272,0.9541243365467273
2016-10-11,air_9387ff95e886ebc7,0,0,0,0,0,1,0,-0.016568166921383607,0.03643135858722485,0.0,0.2560086080260998,-0.18047780045046125,1,22.0,1,1,-1.393550537603064,-1.3935505376030637
2016-10-12,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.1407341994816386,-0.1232543274556041,0.0,-0.9170069099690866,-0.002504852034721803,1,19.0,1,1,-0.6438795060602108,-0.6438795060602105
2016-10-13,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-0.0786511832015111,-0.0034900629234823027,0.0,-0.043484715717352095,-0.07578783079414399,1,26.0,1,1,-0.6078223898496402,-0.6078223898496399
2016-10-14,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-0.026915336301404826,0.1861366892523772,0.0,1.6037285648716328,-0.2014157943817246,1,15.0,1,1,0.8534813967941455,0.8534813967941456
2016-10-20,air_9387ff95e886ebc7,0,0,0,0,1,0,0,0.29384691447925404,0.4755669952050052,0.0,-0.26810470852494095,0.22781308120917607,1,71.0,1,1,-0.4053478142056666,-0.40534781420566635
2016-10-21,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-0.0786511832015111,-0.1132739720779275,0.0,0.45567082385506763,-0.1386018125879343,1,28.0,1,1,0.8780477836628859,0.878047783662886
2016-10-22,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.15108136886166,0.03643135858722485,0.0,0.4057552698978256,-0.40032673672872743,1,39.0,1,1,1.454565410985746,1.4545654109857462
2016-10-23,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-0.10969269134157493,-0.26297930274307985,0.0,-1.0168380178835708,0.01843314189654157,1,48.0,1,1,-0.3752341786891461,-0.3752341786891458
2016-10-25,air_9387ff95e886ebc7,0,0,0,0,0,1,0,-0.17177570762170244,0.04641171396490181,0.0,0.20609305406885778,-0.5468926942475716,1,14.0,1,1,-0.7429375176277125,-0.7429375176277122
2016-10-27,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-0.0786511832015111,-0.013470418301159267,0.0,0.5055863778123096,-0.30610576403804185,1,49.0,1,1,-0.31619560379491507,-0.3161956037949148
2016-10-28,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-0.3683719258421063,-0.302900724253787,0.0,-1.0417957948621916,-0.36891974583183224,1,14.0,1,1,0.775027451632684,0.7750274516326843
2016-10-30,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-0.3890662646021487,-0.302900724253787,0.0,0.7551641475985196,-0.4631407185225177,1,34.0,1,1,-0.28766689646347454,-0.28766689646347426
2016-11-02,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.4304549421222338,-0.3528025011421711,0.0,0.9298685864488665,-0.5050167063850447,1,18.0,1,1,0.2401141891681747,0.24011418916817492
2016-11-03,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-0.316636078942,-0.3228614350091407,1.0,-0.4927247013325298,-0.27469877314114677,1,58.0,1,1,-0.24883615592901387,-0.24883615592901362
2016-11-04,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-0.2855945708019362,-0.29292036887611017,0.0,0.18113527709023688,-0.17000880348482955,1,14.0,1,1,-0.1133247961046715,-0.11332479610467125
2016-11-05,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.1407341994816386,0.10629384623096254,0.0,1.379108572064044,-0.5154857033506763,1,13.0,1,1,1.1490705033115707,1.149070503311571
2016-11-06,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-0.37871909522212754,-0.26297930274307985,0.0,-0.4927247013325298,-0.28516777010677846,1,26.0,1,1,-0.712427650064922,-0.7124276500649217
2016-11-09,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.7719115316629351,-0.8817613361590427,0.0,-0.0684424926959731,-0.6411136669382571,1,24.0,1,1,-1.0131677731838573,-1.0131677731838569
2016-11-10,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-0.7512171929028927,-0.8618006254036892,0.0,-0.7173446941401188,-0.7458036365945743,1,26.0,1,1,-0.7362015728411224,-0.7362015728411221
2016-11-11,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-0.47184361964231886,-0.29292036887611017,0.0,-0.6923869171614978,-0.6515826639038889,1,7.0,1,1,0.255567238972705,0.25556723897270517
2016-11-12,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.18212287700172364,-0.08333290594489695,0.0,-0.0684424926959731,-0.3584507488662005,1,28.0,1,1,1.7109275449224406,1.7109275449224406
2016-11-14,air_9387ff95e886ebc7,0,1,0,0,0,0,0,-0.03726250568142604,0.22605811076308469,0.0,0.9548263634274874,-0.3270437579693054,1,20.0,1,1,-1.6407993344755483,-1.6407993344755478
2016-11-15,air_9387ff95e886ebc7,0,0,0,0,0,1,0,-0.18212287700172364,-0.20309717047701875,0.0,-0.9918802409049495,-0.2118847913473563,1,41.0,1,1,-1.116980569306599,-1.1169805693065988
2016-11-16,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.6270511603426376,-0.642232807094799,0.0,-0.34297803946080396,-0.6411136669382571,1,19.0,1,1,-0.5087643782821384,-0.5087643782821382
2016-11-18,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-0.6684398378627228,-0.3428221457644943,0.0,1.2792774641495603,-1.0494045485978942,1,11.0,1,1,0.8942932975599562,0.8942932975599563
2016-11-19,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.4304549421222338,-0.5224685425626772,0.0,-1.0417957948621916,-0.37938874279746393,1,59.0,1,1,1.4232630793304155,1.4232630793304155
2016-11-20,air_9387ff95e886ebc7,0,0,0,1,0,0,0,0.08690352687882894,0.01647064783187127,0.0,-0.5426402552897718,0.007964144930909885,1,13.0,1,1,-0.3078747308232449,-0.3078747308232446
2016-11-23,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.9167719029832327,-1.091348799090256,1.0,-1.0417957948621916,-0.7039276487320475,1,24.0,1,1,-0.37364925050406606,-0.3736492505040658
2016-11-24,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-1.0202435967834453,-0.981564889935811,0.0,-0.46776692435390893,-0.9447145789415771,1,42.0,1,1,-1.3444177638655832,-1.3444177638655828
2016-11-26,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.6994813460027863,-0.5623899640733845,0.0,0.7302063706198985,-0.8819005971477867,1,61.0,1,1,1.7572866943360312,1.7572866943360315
2016-11-27,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-0.5546209746824888,-0.752016716249244,0.0,-1.0417957948621916,-0.40032673672872743,1,10.0,1,1,-0.6922198157051517,-0.6922198157051513
2016-11-30,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.8029530398029989,-0.92168275766975,0.0,-0.8171758020546027,-0.8086176183883647,1,58.0,1,1,-0.5495762790479491,-0.5495762790479488
2016-12-01,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-0.3476775870820637,-0.22305788123237233,0.0,-1.0168380178835708,-0.4840787124537812,1,23.0,1,1,-0.660521252003551,-0.6605212520035508
2016-12-03,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.6063568215825951,-0.49252747642964667,0.0,-0.11835804665321502,-0.5154857033506763,1,58.0,1,1,2.2323689178137696,2.2323689178137696
2016-12-04,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-0.4925379584023613,-0.26297930274307985,0.0,0.5305441547909305,-0.6620516608695205,1,4.0,1,1,-0.4802356709506979,-0.48023567095069764
2016-12-05,air_9387ff95e886ebc7,0,1,0,0,0,0,0,-0.27524740142191495,-0.20309717047701875,0.0,-0.7173446941401188,-0.2537607792098832,1,10.0,1,1,-1.4149470681016443,-1.414947068101644
2016-12-06,air_9387ff95e886ebc7,0,0,0,0,0,1,0,-0.7408700235228715,-0.3927239226528784,0.0,-0.6674291401828768,-0.7772106274914694,1,10.0,1,1,-0.9049964245521454,-0.904996424552145
2016-12-07,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.968507749883339,-1.0514273775795486,0.0,-0.16827360061045704,-0.829555612319628,1,6.0,1,1,-0.33323358178452533,-0.3332335817845251
2016-12-09,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-0.8443417173230839,-0.8917416915367196,0.0,-1.0417957948621916,-0.8819005971477867,1,37.0,1,1,1.6934933348865602,1.6934933348865604
2016-12-10,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.9581605805033178,-1.0214863114465182,0.0,-0.043484715717352095,-0.9342455819759453,1,41.0,1,1,2.466542057159344,2.466542057159344
2016-12-11,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-1.0926737824435941,-1.1412505759786402,0.0,-0.26810470852494095,-1.0075285607353675,1,88.0,1,1,0.04833787877349134,0.04833787877349158
2016-12-14,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.9478134111232965,-0.9416434684251037,0.0,-1.0417957948621916,-0.9656525728728406,1,14.0,1,1,0.10103674092740227,0.1010367409274025
2016-12-15,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-1.1547567987237217,-1.2310737743777316,0.0,0.15617750011161574,-1.1122185303916847,1,21.0,1,1,0.20762316137403414,0.20762316137403436
2016-12-16,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.2996171700440193,-1.380779105042884,0.0,-0.4927247013325298,-1.1540945182542115,1,73.0,1,1,1.8749676120782235,1.8749676120782235
2016-12-17,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.8857303948431691,-1.0514273775795486,0.0,-1.0168380178835708,-0.9551835759072089,1,1.0,1,1,2.936473264035572,2.936473264035572
2016-12-18,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-0.7926058704229777,-0.6023113855840917,0.0,-0.8670913560118446,-1.028466554666631,1,55.0,1,1,0.1541318351275832,0.1541318351275834
2016-12-19,air_9387ff95e886ebc7,0,1,0,0,0,0,0,-0.5132322971624039,-0.4126846334082322,0.0,-0.4927247013325298,-0.5468926942475716,1,9.0,1,1,-0.6359548651348107,-0.6359548651348104
2016-12-21,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-0.5339266359224464,-0.22305788123237233,0.0,0.9797841404061083,-0.6306446699726254,1,38.0,1,1,0.7314419265429833,0.7314419265429835
2016-12-22,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-0.37871909522212754,-0.21307752585469572,0.0,-0.9918802409049495,-0.7772106274914694,1,22.0,1,1,1.8916093580215636,1.8916093580215638
2016-12-23,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-0.5753153134425314,-0.43264534416358574,1.0,-0.5426402552897718,-0.7353346396289426,1,71.0,1,1,1.3713566812690445,1.3713566812690448
2016-12-24,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-1.082326613063573,-1.211113063622378,0.0,-1.0417957948621916,-0.986590566804104,1,11.0,1,1,1.624548958835579,1.624548958835579
2016-12-28,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-1.1547567987237217,-1.3109166173991462,0.0,-0.8920491329904656,-1.0389355516322625,1,57.0,1,1,1.7557017661509513,1.7557017661509513
2016-12-30,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.175451137483764,-1.251034485133085,1.0,-0.4428091473752879,-1.0494045485978942,1,81.0,1,1,0.48934414627200906,0.4893441462720093
2017-01-06,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.2582284925239342,-1.3907594604205606,0.0,-1.0417957948621916,-1.1436255212885797,1,20.0,1,1,-0.16008017756453233,-0.16008017756453205
2017-01-07,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-1.1547567987237217,-1.0214863114465182,0.0,-0.9419646869477076,-1.0808115394947895,1,4.0,1,1,0.6803279925741524,0.6803279925741527
2017-01-08,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-0.9374662417432753,-0.8817613361590427,0.0,-0.11835804665321502,-0.986590566804104,1,29.0,1,1,-0.5083681462358685,-0.5083681462358681
2017-01-09,air_9387ff95e886ebc7,0,1,0,0,0,0,0,-0.8753832254631478,-0.9117024022920733,1.0,-0.9419646869477076,-0.7562726335602061,1,16.0,1,1,-1.452589112497295,-1.4525891124972947
2017-01-11,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-1.3099643394240403,-1.5105237249526826,0.0,-1.0417957948621916,-1.101749533426053,1,6.0,1,1,-1.0309982152660075,-1.0309982152660073
