visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,total_area_visitors,total_genre_visitors
2016-02-04,air_7831b00996701c0f,0,0,0,0,1,0,0,-0.8069861793561006,-0.8214281280927908,0.0,-0.13984297756526778,-0.8440086357573335,1,8.0,1,1,-1.2164788541197167,-1.2164788541197167
2016-02-05,air_7831b00996701c0f,1,0,0,0,0,0,0,-1.0041536223583547,-1.0761072822178828,0.0,-0.6229369000634658,-0.9944497132267388,1,21.0,1,1,-0.8453192208625432,-0.8453192208625431
2016-02-06,air_7831b00996701c0f,0,0,1,0,0,0,0,-1.2506129261111723,-1.2216382274322208,0.0,-0.5466589123005924,-1.2050672216839062,1,17.0,1,1,-0.6238858886404063,-0.6238858886404063
2016-02-08,air_7831b00996701c0f,0,1,0,0,0,0,0,-1.1125957160095945,-1.2125425433563248,0.0,1.1568828144035794,-1.074684954543755,1,10.0,1,1,-1.4240252612880138,-1.4240252612880135
2016-02-10,air_7831b00996701c0f,0,0,0,0,0,0,1,-0.9351450173075657,-0.9942461255348174,0.0,-1.0551788307197483,-0.8239498254280796,1,23.0,1,1,-0.8864750169311957,-0.8864750169311957
2016-02-11,air_7831b00996701c0f,0,0,0,0,1,0,0,-0.9450033894576785,-0.9851504414589213,1.0,0.3686769408538879,-0.9743909028974848,1,15.0,1,1,-0.9591920063040297,-0.9591920063040297
2016-02-12,air_7831b00996701c0f,1,0,0,0,0,0,0,-0.7478359464554244,-0.6486101306507641,0.0,-0.39410293677484565,-1.114802575202263,1,9.0,1,1,-0.903391816542237,-0.9033918165422369
2016-02-13,air_7831b00996701c0f,0,0,1,0,0,0,0,-0.29435082755024006,-0.2938784516908148,0.0,-0.953474847035917,-0.15197967939806958,1,27.0,1,1,-0.7150346149028822,-0.7150346149028822
2016-02-15,air_7831b00996701c0f,0,1,0,0,0,0,0,-1.3294799033120739,-1.1306813866732595,0.0,-0.6737888919053813,-1.3053612733301763,1,4.0,1,1,-1.427560114938082,-1.4275601149380819
2016-02-17,air_7831b00996701c0f,0,0,0,0,0,0,1,-1.2013210653606088,-1.3489778044947667,0.0,-1.0297528347987903,-0.984420308062112,1,10.0,1,1,-1.1005861523067624,-1.1005861523067624
2016-02-18,air_7831b00996701c0f,0,0,0,0,1,0,0,-0.826702923656326,-0.9123849688517521,0.0,-0.826344867431128,-0.9342732822389769,1,10.0,1,1,-1.1101807550712337,-1.1101807550712335
2016-02-19,air_7831b00996701c0f,1,0,0,0,0,0,0,-0.5210933870028323,-0.503079185436426,0.0,-0.2161209653281412,-0.5832441014770312,1,24.0,1,1,-0.7935588638436856,-0.7935588638436856
2016-02-20,air_7831b00996701c0f,0,0,1,0,0,0,0,-0.6196771085039593,-0.6486101306507641,0.0,0.012712997960478848,-0.5732146963124042,1,31.0,1,1,-0.8273924630657681,-0.8273924630657681
2016-02-23,air_7831b00996701c0f,0,0,0,0,0,1,0,-0.9548617616077912,-0.9851504414589213,0.0,-0.9026228551940013,-0.9242438770743497,1,15.0,1,1,-1.2000670336015424,-1.2000670336015422
2016-02-24,air_7831b00996701c0f,0,0,0,0,0,0,1,-1.4379219969633137,-1.4490303293296243,0.0,-0.9026228551940013,-1.2953318681655492,1,9.0,1,1,-1.1563863420685552,-1.1563863420685552
2016-02-25,air_7831b00996701c0f,0,0,0,0,1,0,0,-1.3984885083628629,-1.2580209637358053,0.0,-0.1906949694071834,-1.5360375921165978,1,9.0,1,1,-1.0528656280308402,-1.0528656280308402
2016-02-26,air_7831b00996701c0f,1,0,0,0,0,0,0,-1.3196215311619612,-1.3307864363429744,0.0,-0.9789008429568747,-1.2953318681655492,1,30.0,1,1,-0.6458524791801166,-0.6458524791801166
2016-02-27,air_7831b00996701c0f,0,0,1,0,0,0,0,-1.2308961818109467,-1.1761598070527401,0.0,0.13984297756526778,-1.3254200836594303,1,19.0,1,1,-0.4789568889876052,-0.47895688898760513
2016-02-28,air_7831b00996701c0f,0,0,0,1,0,0,0,-1.1027373438594819,-1.1306813866732595,0.0,1.2331608021664526,-1.144890790696144,1,16.0,1,1,-1.0581679085059426,-1.0581679085059426
2016-02-29,air_7831b00996701c0f,0,1,0,0,0,0,0,-0.6985440857048608,-0.42121802875336073,0.0,-0.8517708633520858,-0.8941556615804686,1,13.0,1,1,-1.367215113340487,-1.367215113340487
2016-03-02,air_7831b00996701c0f,0,0,0,0,0,0,1,-1.092878971709369,-1.0124374936866096,0.0,-0.13984297756526778,-1.1348613855315173,1,12.0,1,1,-1.1298749396930428,-1.1298749396930428
2016-03-03,air_7831b00996701c0f,0,0,0,0,1,0,0,-1.1027373438594819,-1.0579159140660903,0.0,-1.1823088103245372,-1.034567333885247,1,11.0,1,1,-1.1465392497576505,-1.1465392497576505
2016-03-04,air_7831b00996701c0f,1,0,0,0,0,0,0,-1.0140119945084674,-0.9487677051553367,0.0,-0.2161209653281412,-1.0847143597083821,1,17.0,1,1,-0.7761370851397774,-0.7761370851397774
2016-03-05,air_7831b00996701c0f,0,0,1,0,0,0,0,-0.8562780401066642,-0.7759497077133101,0.0,1.4111427736131572,-1.104773170037636,1,30.0,1,1,-0.5544512633712071,-0.5544512633712071
2016-03-08,air_7831b00996701c0f,0,0,0,0,0,1,0,-0.46194315410215603,-0.3939309765256723,0.0,-0.2161209653281412,-0.46289123950150707,1,2.0,1,1,-1.1374496260860463,-1.1374496260860463
2016-03-09,air_7831b00996701c0f,0,0,0,0,0,0,1,-0.826702923656326,-0.8396194962445831,0.0,0.41952893269580355,-0.7437145841110635,1,4.0,1,1,-1.183655213083368,-1.183655213083368
2016-03-11,air_7831b00996701c0f,1,0,0,0,0,0,0,-1.0041536223583547,-0.9578633892312328,0.0,0.3686769408538879,-0.9342732822389769,1,36.0,1,1,-0.726649134038821,-0.7266491340388209
2016-03-12,air_7831b00996701c0f,0,0,1,0,0,0,0,-0.9647201337579039,-0.9578633892312328,0.0,0.11441698164431008,-0.9944497132267388,1,24.0,1,1,-0.5375344637601659,-0.5375344637601659
2016-03-14,air_7831b00996701c0f,0,1,0,0,0,0,0,-0.5605268756032831,-0.3666439242979839,0.0,0.41952893269580355,-0.6735087479586743,1,8.0,1,1,-1.362670301504685,-1.362670301504685
2016-03-15,air_7831b00996701c0f,0,0,0,0,0,1,0,-0.6689689692545228,-0.7486626554856218,0.0,0.6229369000634658,-0.5932735066416582,1,12.0,1,1,-1.0889716331708237,-1.0889716331708237
2016-03-16,air_7831b00996701c0f,0,0,0,0,0,0,1,-0.23520059464956378,-0.04829498164161916,0.0,0.8009188715101704,-0.7537439892756905,1,6.0,1,1,-1.0000953128262489,-1.0000953128262489
2016-03-17,air_7831b00996701c0f,0,0,0,0,1,0,0,0.011258709103253805,0.17000143617988817,0.0,1.5382727532179463,-0.3024207568674748,1,9.0,1,1,-0.9528797676431934,-0.9528797676431934
2016-03-18,air_7831b00996701c0f,1,0,0,0,0,0,0,0.06055056985381732,0.13361869987630356,0.0,-0.8009188715101703,0.06866723422372473,1,24.0,1,1,-0.5791952389216853,-0.5791952389216853
2016-03-19,air_7831b00996701c0f,0,0,1,0,0,0,0,-0.2056254781992257,-0.13925182240058054,0.0,-1.207734806245495,-0.12189146390418851,1,43.0,1,1,-0.5617734602177772,-0.5617734602177772
2016-03-20,air_7831b00996701c0f,0,0,0,1,0,0,0,-0.6591105971044101,-0.7486626554856218,1.0,-0.6992148878263391,-0.5732146963124042,1,30.0,1,1,-0.773107210582576,-0.773107210582576
2016-03-21,air_7831b00996701c0f,0,1,0,0,0,0,0,-0.7576943186055372,-0.7577583395615177,1.0,0.5212329163796345,-0.6434205324647934,1,13.0,1,1,-1.2164788541197167,-1.2164788541197167
2016-03-22,air_7831b00996701c0f,0,0,0,0,0,1,0,-0.5309517591529449,-0.439409396905153,0.0,0.3686769408538879,-0.7136263686171824,1,21.0,1,1,-1.0849318004278885,-1.0849318004278885
2016-03-23,air_7831b00996701c0f,0,0,0,0,0,0,1,-0.5901019920536211,-0.5849403421194913,0.0,-0.11441698164431008,-0.5732146963124042,1,19.0,1,1,-0.9841884714009413,-0.9841884714009413
2016-03-24,air_7831b00996701c0f,0,0,0,0,1,0,0,-0.6689689692545228,-0.6486101306507641,0.0,-0.13984297756526778,-0.6835381531233014,1,6.0,1,1,-1.0435235148128024,-1.0435235148128024
2016-03-25,air_7831b00996701c0f,1,0,0,0,0,0,0,-0.6689689692545228,-0.6668014988025565,0.0,-0.724640883747297,-0.5230676704892692,1,26.0,1,1,-0.4415884361154544,-0.44158843611545434
2016-03-26,air_7831b00996701c0f,0,0,1,0,0,0,0,-0.4422264098019306,-0.4757921332087376,0.0,0.7246408837472968,-0.43280302400762605,1,31.0,1,1,-0.44739569568342374,-0.44739569568342374
2016-03-27,air_7831b00996701c0f,0,0,0,1,0,0,0,-0.1267585009983241,-0.0028165612621384776,0.0,1.4111427736131572,-0.45286183433688,1,12.0,1,1,-1.0036301664763172,-1.0036301664763172
2016-03-28,air_7831b00996701c0f,0,1,0,0,0,0,0,-0.2056254781992257,-0.30297413576671106,0.0,1.3348647858502838,-0.25227373104433976,1,11.0,1,1,-1.1205328264750052,-1.1205328264750052
2016-03-29,air_7831b00996701c0f,0,0,0,0,0,1,0,-0.13661687314843673,0.17909712025578425,0.0,1.0043268388778324,-0.43280302400762605,1,19.0,1,1,-0.8465816685947104,-0.8465816685947104
2016-03-30,air_7831b00996701c0f,0,0,0,0,0,0,1,-0.11690012884821141,-0.19382592685595731,0.0,-0.7500668796682547,-0.11186205873956152,1,15.0,1,1,-0.9316706457427835,-0.9316706457427835
2016-03-31,air_7831b00996701c0f,0,0,0,0,1,0,0,-0.18590873389900026,-0.11196477017289205,0.0,1.080604826640706,-0.4027148085137449,1,6.0,1,1,-0.8960696196956669,-0.8960696196956668
2016-04-01,air_7831b00996701c0f,1,0,0,0,0,0,0,-0.07746664024776057,0.11542733172451136,0.0,1.7162547246646505,-0.19209730005657763,1,20.0,1,1,-0.6897856602595371,-0.689785660259537
2016-04-02,air_7831b00996701c0f,0,0,1,0,0,0,0,-0.3042091997003527,-0.3848352924497762,0.0,0.7246408837472968,-0.09180324841030749,1,20.0,1,1,-0.7069549494170118,-0.7069549494170118
2016-04-04,air_7831b00996701c0f,0,1,0,0,0,0,0,-0.07746664024776057,0.14271438395219968,0.0,0.9280488511149593,-0.11186205873956152,1,24.0,1,1,-1.342471137790009,-1.342471137790009
2016-04-05,air_7831b00996701c0f,0,0,0,0,0,1,0,0.07040894200392998,0.3155323813942263,0.0,1.4619947654550727,-0.27233254137359375,1,5.0,1,1,-1.1384595842717802,-1.1384595842717802
2016-04-07,air_7831b00996701c0f,0,0,0,0,1,0,0,0.04083382555359181,0.04266185911734221,0.0,-1.0297528347987903,-0.051685627751799426,1,2.0,1,1,-1.1871900667334363,-1.1871900667334363
2016-04-08,air_7831b00996701c0f,1,0,0,0,0,0,0,0.09998405845426817,0.2973410132424341,0.0,-0.012712997960478848,0.0786966393883518,1,24.0,1,1,-0.6296931482083756,-0.6296931482083756
2016-04-10,air_7831b00996701c0f,0,0,0,1,0,0,0,-0.3436426883008036,-0.3120698198426072,0.0,0.9789008429568746,-0.25227373104433976,1,10.0,1,1,-1.1162405041856365,-1.1162405041856365
2016-04-11,air_7831b00996701c0f,0,1,0,0,0,0,0,-0.5506685034531703,-0.5576532898918027,0.0,-0.2923989530910145,-0.43280302400762605,1,7.0,1,1,-1.3646902178761526,-1.3646902178761526
2016-04-12,air_7831b00996701c0f,0,0,0,0,0,1,0,-0.08732501239787323,-0.04829498164161916,0.0,1.2840127940083683,-0.23221492071508568,1,18.0,1,1,-1.201581970880143,-1.201581970880143
2016-04-14,air_7831b00996701c0f,0,0,0,0,1,0,0,0.3168682457567476,0.35191511769781086,0.0,-0.9280488511149592,0.3093729581747731,1,3.0,1,1,-1.0806394781385198,-1.0806394781385198
2016-04-15,air_7831b00996701c0f,1,0,0,0,0,0,0,-0.3042091997003527,-0.3393568720702956,0.0,-1.1568828144035792,-0.12189146390418851,1,18.0,1,1,-0.6574669983160553,-0.6574669983160553
2016-04-16,air_7831b00996701c0f,0,0,1,0,0,0,0,0.021117081253366473,0.11542733172451136,0.0,0.7246408837472968,-0.1820678948919506,1,24.0,1,1,-0.4420934152083213,-0.44209341520832124
2016-04-17,air_7831b00996701c0f,0,0,0,1,0,0,0,0.09998405845426817,0.006279122813757627,0.0,-1.207734806245495,0.269255337516265,1,16.0,1,1,-1.1528514884184868,-1.1528514884184868
2016-04-18,air_7831b00996701c0f,0,1,0,0,0,0,0,-0.09718338454798599,0.06994891134503069,0.0,0.1652689734862257,-0.17203848972732358,1,11.0,1,1,-1.4540715173135945,-1.4540715173135943
2016-04-19,air_7831b00996701c0f,0,0,0,0,0,1,0,-0.3337843161506908,-0.4666964491328414,0.0,-1.207734806245495,-0.1620090845626966,1,20.0,1,1,-1.1374496260860463,-1.1374496260860463
2016-04-20,air_7831b00996701c0f,0,0,0,0,0,0,1,0.18870940780528236,0.4246805903049799,0.0,0.9026228551940015,-0.06171503291642645,1,17.0,1,1,-1.0038826560227505,-1.0038826560227505
2016-04-21,air_7831b00996701c0f,0,0,0,0,1,0,0,0.5929026659599034,0.8521777418720983,0.0,1.6145507409808193,0.32943176850402717,1,8.0,1,1,-1.1101807550712337,-1.1101807550712335
2016-04-22,air_7831b00996701c0f,1,0,0,0,0,0,0,0.6224777824102413,0.8703691100238907,0.0,1.0043268388778324,0.46984344080880536,1,19.0,1,1,-0.6115139008651671,-0.6115139008651671
2016-04-23,air_7831b00996701c0f,0,0,1,0,0,0,0,0.168992663505057,0.26095827693884954,0.0,-0.13984297756526778,0.25922593235163804,1,25.0,1,1,-0.5143054254882884,-0.5143054254882884
2016-04-24,air_7831b00996701c0f,0,0,0,1,0,0,0,0.1985677799553952,0.3428194336219148,0.0,1.4619947654550727,0.0385790187298437,1,11.0,1,1,-1.1313898769716435,-1.1313898769716435
2016-04-25,air_7831b00996701c0f,0,1,0,0,0,0,0,0.24785964070595873,0.4428719584567721,0.0,1.2585867980874101,0.13887307037611385,1,8.0,1,1,-1.3172221831466637,-1.3172221831466637
2016-04-26,air_7831b00996701c0f,0,0,0,0,0,1,0,0.07040894200392998,0.23367122471116106,0.0,-0.08899098572335216,0.1589318807053679,1,1.0,1,1,-1.0407461298020344,-1.0407461298020344
2016-04-28,air_7831b00996701c0f,0,0,0,0,1,0,0,-0.018316407347084375,0.09723596357271899,0.0,-0.24154696124909902,-0.06171503291642645,1,20.0,1,1,-0.7794194492434123,-0.7794194492434123
2016-04-29,air_7831b00996701c0f,1,0,0,0,0,0,0,-0.29435082755024006,-0.5394619217400106,1.0,-1.207734806245495,-0.11186205873956152,1,12.0,1,1,-0.6064641099364981,-0.6064641099364981
2016-04-30,air_7831b00996701c0f,0,0,1,0,0,0,0,-0.3436426883008036,-0.4848878172846337,0.0,-1.0043268388778326,-0.22218551555045865,1,39.0,1,1,-0.6506497805623521,-0.6506497805623521
2016-05-02,air_7831b00996701c0f,0,1,0,0,0,0,0,0.20842615210550788,0.49744606291214905,0.0,1.3348647858502838,-0.27233254137359375,1,21.0,1,1,-1.0707923858276152,-1.0707923858276152
2016-05-03,air_7831b00996701c0f,0,0,0,0,0,1,0,0.8492203418628335,1.143239632300775,1.0,1.1823088103245372,0.5199904666319404,1,2.0,1,1,-0.7849742192649483,-0.7849742192649483
2016-05-06,air_7831b00996701c0f,1,0,0,0,0,0,0,0.36616010650731107,0.3155323813942263,0.0,-0.8771968592730437,0.3093729581747731,1,16.0,1,1,-1.1889574935584704,-1.1889574935584704
2016-05-07,air_7831b00996701c0f,0,0,1,0,0,0,0,0.4647438280084381,0.4337762743808761,0.0,-0.5466589123005924,0.6002257079489566,1,25.0,1,1,-0.760735222807337,-0.7607352228073369
2016-05-08,air_7831b00996701c0f,0,0,0,1,0,0,0,0.730919876061481,0.7066467966577602,0.0,1.5636987491389038,0.6102551131135836,1,10.0,1,1,-1.1026060686782302,-1.10260606867823
2016-05-10,air_7831b00996701c0f,0,0,0,0,0,1,0,0.7900701089621575,0.82489068964441,0.0,-0.953474847035917,0.7406373802537348,1,2.0,1,1,-1.3692350297119547,-1.3692350297119547
2016-05-11,air_7831b00996701c0f,0,0,0,0,0,0,1,0.3563017343571984,0.18819280433168037,0.0,-1.207734806245495,0.5300198717965674,1,9.0,1,1,-1.1783529326082656,-1.1783529326082656
2016-05-12,air_7831b00996701c0f,0,0,0,0,1,0,0,0.2577180128560714,0.17909712025578425,0.0,-0.41952893269580344,0.45981403564417833,1,11.0,1,1,-1.0574104398666422,-1.0574104398666422
2016-05-13,air_7831b00996701c0f,1,0,0,0,0,0,0,0.7703533646619319,1.1523353163766707,0.0,1.792532712427524,0.3595199839979082,1,10.0,1,1,-0.6988752839311413,-0.6988752839311413
2016-05-14,air_7831b00996701c0f,0,0,1,0,0,0,0,0.6619112710106922,0.82489068964441,0.0,2.07221866755806,0.4798728459734323,1,21.0,1,1,-0.5375344637601659,-0.5375344637601659
2016-05-15,air_7831b00996701c0f,0,0,0,1,0,0,0,0.6816280153109175,0.633881324050591,0.0,0.5466589123005925,0.6604021389367186,1,7.0,1,1,-1.155123894336388,-1.155123894336388
2016-05-18,air_7831b00996701c0f,0,0,0,0,0,0,1,0.8097868532623828,0.8430820577962023,0.0,1.9959406797951862,0.8409314319000051,1,10.0,1,1,-1.0942739136459263,-1.094273913645926
2016-05-19,air_7831b00996701c0f,0,0,0,0,1,0,0,0.9675208076641861,1.143239632300775,0.0,1.9450886879532707,0.7807550009122428,1,2.0,1,1,-1.0856892690671889,-1.0856892690671889
2016-05-20,air_7831b00996701c0f,1,0,0,0,0,0,0,1.1153963899158768,1.4615885749571398,0.0,2.07221866755806,0.7105491647598537,1,15.0,1,1,-0.6983703048382744,-0.6983703048382744
2016-05-21,air_7831b00996701c0f,0,0,1,0,0,0,0,1.194263367116778,1.652597940550958,0.0,2.1739226512418908,0.79078440607687,1,57.0,1,1,-0.4221467410400786,-0.4221467410400786
2016-05-24,air_7831b00996701c0f,0,0,0,0,0,1,0,0.8985122026133969,1.0977612119212943,0.0,-0.24154696124909902,0.8910784577231402,1,7.0,1,1,-1.250312453341799,-1.250312453341799
2016-05-25,air_7831b00996701c0f,0,0,0,0,0,0,1,0.8985122026133969,0.7521252170372409,0.0,0.13984297756526778,0.9412254835462752,1,13.0,1,1,-1.0447859625449698,-1.0447859625449696
2016-05-26,air_7831b00996701c0f,0,0,0,0,1,0,0,1.1844049949666655,1.1978137367561514,0.0,-1.1568828144035792,1.1618723971680696,1,2.0,1,1,-1.0086799574049863,-1.008679957404986
2016-05-27,air_7831b00996701c0f,1,0,0,0,0,0,0,0.937945691213848,0.9613259507828521,0.0,1.2840127940083683,0.860990242229259,1,26.0,1,1,-0.7147821253564488,-0.7147821253564487
2016-05-28,air_7831b00996701c0f,0,0,1,0,0,0,0,0.7604949925118192,1.0613784756177094,0.0,1.5891247450598616,0.6102551131135836,1,31.0,1,1,-0.5193552164169574,-0.5193552164169574
2016-05-30,air_7831b00996701c0f,0,1,0,0,0,0,0,0.829503597562608,0.8521777418720983,0.0,1.4619947654550727,0.8710196473938858,1,16.0,1,1,-1.3487833764508452,-1.3487833764508452
2016-05-31,air_7831b00996701c0f,0,0,0,0,0,1,0,0.7210615039113684,0.7339338488854488,0.0,-0.03813899388143677,0.7406373802537348,1,7.0,1,1,-1.1207853160214385,-1.1207853160214385
2016-06-01,air_7831b00996701c0f,0,0,0,0,0,0,1,0.3858768508075364,0.5065417469880453,0.0,-0.7754928755892124,0.46984344080880536,1,4.0,1,1,-1.1419944379218485,-1.1419944379218485
2016-06-02,air_7831b00996701c0f,0,0,0,0,1,0,0,0.29715150145652225,0.09723596357271899,0.0,-0.39410293677484565,0.42972582015029726,1,14.0,1,1,-1.0811444572313866,-1.0811444572313866
2016-06-03,air_7831b00996701c0f,1,0,0,0,0,0,0,0.34644336220708577,0.09723596357271899,0.0,-1.1314568184826215,0.5199904666319404,1,19.0,1,1,-0.7726022314897091,-0.7726022314897091
2016-06-04,air_7831b00996701c0f,0,0,1,0,0,0,0,0.5534691773594524,0.5793072195952141,0.0,-1.080604826640706,0.5901963027843297,1,20.0,1,1,-0.5983844444506277,-0.5983844444506277
2016-06-05,air_7831b00996701c0f,0,0,0,1,0,0,0,0.43516871155809994,0.39739353807729155,0.0,1.6654027328227352,0.5701374924550755,1,4.0,1,1,-1.1882000249191702,-1.18820002491917
2016-06-06,air_7831b00996701c0f,0,1,0,0,0,0,0,0.6816280153109175,0.9613259507828521,0.0,1.0043268388778324,0.3996376046564163,1,8.0,1,1,-1.3765572265585249,-1.3765572265585249
2016-06-07,air_7831b00996701c0f,0,0,0,0,0,1,0,1.066104529165313,1.2341964730597363,0.0,1.6145507409808193,0.9412254835462752,1,3.0,1,1,-1.2313757373592904,-1.2313757373592902
2016-06-08,air_7831b00996701c0f,0,0,0,0,0,0,1,0.9280873190637351,0.8157950055685138,0.0,-1.1823088103245372,1.0314901300279182,1,37.0,1,1,-1.0665000635382464,-1.0665000635382464
2016-06-09,air_7831b00996701c0f,0,0,0,0,1,0,0,0.8689370861630591,0.7157424807336562,0.0,-0.953474847035917,0.9412254835462752,1,5.0,1,1,-1.1169979728249368,-1.1169979728249368
2016-06-10,air_7831b00996701c0f,1,0,0,0,0,0,0,0.6914863874610304,0.5611158514434219,0.0,-0.3686769408538879,0.8710196473938858,1,41.0,1,1,-0.6776661620307314,-0.6776661620307314
2016-06-11,air_7831b00996701c0f,0,0,1,0,0,0,0,0.730919876061481,0.7339338488854488,0.0,1.0297528347987905,0.881049052558513,1,28.0,1,1,-0.5168303209526229,-0.5168303209526228
2016-06-12,air_7831b00996701c0f,0,0,0,1,0,0,0,0.8196452254124956,0.7339338488854488,0.0,0.8771968592730435,0.8710196473938858,1,20.0,1,1,-1.1462867602112172,-1.1462867602112172
2016-06-13,air_7831b00996701c0f,0,1,0,0,0,0,0,0.8590787140129462,0.5429244832916297,0.0,-1.207734806245495,1.0515489403571723,1,2.0,1,1,-1.4379121863418536,-1.4379121863418534
