visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Fukuoka-ken Fukuoka-shi Tenjin,total_area_visitors,total_genre_visitors
2016-08-30,air_4b380b4db9d37883,0,0,0,0,0,1,0,0.6332874708587843,0.6529089109310257,0.0,0.592764742536474,0.3979691473316234,1,10.0,1,1,-0.5993044747668342,-0.5993044747668341
2016-08-31,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.9532300765500865,0.8739361484841633,0.0,1.4130475175556623,0.8953727707542392,1,20.0,1,1,-0.16500821398671875,-0.16500821398671864
2016-09-01,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.8389648602317643,0.5976521015427413,0.0,-1.391790358316401,0.9727466677310904,1,6.0,1,1,-0.5627678422467378,-0.5627678422467377
2016-09-02,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.6447139924906168,0.28821396896834844,0.0,-1.391790358316401,0.8732659430465675,1,16.0,1,1,0.6542410203556501,0.6542410203556501
2016-09-03,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.8618179034954287,0.6860629965639964,0.0,-1.391790358316401,0.8732659430465675,1,25.0,1,1,1.242593803823595,1.242593803823595
2016-09-04,air_4b380b4db9d37883,0,0,0,1,0,0,0,0.9418035549182545,0.7523711678299375,0.0,-1.312408154282286,1.02801373700027,1,29.0,1,1,-0.7062777081246424,-0.7062777081246423
2016-09-05,air_4b380b4db9d37883,0,1,0,0,0,0,0,0.9532300765500865,0.9402443197501045,0.0,-0.25397876716075274,0.9727466677310904,1,19.0,1,1,-1.3085671452342735,-1.3085671452342735
2016-09-06,air_4b380b4db9d37883,0,0,0,0,0,1,0,0.9875096414455833,1.006552491016046,0.0,0.4869218038243206,1.0501205647079417,1,10.0,1,1,-0.5993044747668342,-0.5993044747668341
2016-09-07,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.9303770332864222,0.88498751036182,0.0,-1.074261542179941,0.7406249768005363,1,13.0,1,1,-0.5017478992750304,-0.5017478992750303
2016-09-08,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.7246996439134422,0.7081657203193101,0.0,1.307204578843509,0.6300908382621772,1,12.0,1,1,-0.35296470499216337,-0.35296470499216326
2016-09-09,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.8503913818635968,0.8960388722394771,0.0,1.2807438441654706,0.7737852183620441,1,17.0,1,1,0.9744073877997942,0.9744073877997943
2016-09-10,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.8846709467590934,0.8628847866065064,0.0,0.010628579619630629,0.7848386322158801,1,38.0,1,1,1.4874269083397051,1.4874269083397054
2016-09-11,air_4b380b4db9d37883,0,0,0,1,0,0,0,0.9418035549182545,0.88498751036182,0.0,0.275235926400014,0.9174795984619109,1,36.0,1,1,-0.26331812210780303,-0.26331812210780287
2016-09-12,air_4b380b4db9d37883,0,1,0,0,0,0,0,0.4733161680131335,0.4539843971332017,0.0,-1.391790358316401,0.6079840105545055,1,18.0,1,1,-1.287097165299784,-1.2870971652997838
2016-09-13,air_4b380b4db9d37883,0,0,0,0,0,1,0,0.7246996439134422,0.6860629965639964,0.0,0.275235926400014,0.7627318045082083,1,11.0,1,1,-0.7650376532085089,-0.7650376532085088
2016-09-14,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.7475526871771065,0.5423952921544568,0.0,-1.3388688889603244,0.9174795984619109,1,24.0,1,1,-0.36690135863384965,-0.36690135863384954
2016-09-15,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.8161118169681,0.7855252534629082,0.0,-0.042292889736446085,0.8953727707542392,1,10.0,1,1,-0.03957833121154228,-0.03957833121154217
2016-09-16,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.8960974683909254,0.8739361484841633,0.0,0.0370893142976691,0.9285330123157469,1,12.0,1,1,0.9058541185352834,0.9058541185352834
2016-09-17,air_4b380b4db9d37883,0,0,1,0,0,0,0,1.078921814500241,1.1723229191808993,0.0,0.0370893142976691,1.0722273924156134,1,35.0,1,1,1.371790349745173,1.371790349745173
2016-09-18,air_4b380b4db9d37883,0,0,0,1,0,0,0,0.7246996439134422,0.4981898446438291,0.0,-1.391790358316401,0.9285330123157469,1,40.0,1,1,0.18453812599935862,0.18453812599935873
2016-09-19,air_4b380b4db9d37883,0,1,0,0,0,0,0,0.5533018194359589,0.2992653308460055,1.0,-1.391790358316401,0.663251079823685,1,33.0,1,1,-1.2901104958169052,-1.2901104958169052
2016-09-20,air_4b380b4db9d37883,0,0,0,0,0,1,0,0.39333051659030804,0.03403264578224001,0.0,-1.391790358316401,0.5858771828468338,1,9.0,1,1,-1.7778933732759248,-1.7778933732759248
2016-09-21,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.5190222545404622,0.48713848276617244,0.0,-0.43920390990702096,0.5306101135776542,1,16.0,1,1,0.3939645969392929,0.393964596939293
2016-09-22,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.49616921127679786,0.3213680546013192,1.0,-1.391790358316401,0.5416635274314903,1,31.0,1,1,-0.27725477574948926,-0.27725477574948915
2016-09-23,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.6332874708587843,0.630806187175712,0.0,0.592764742536474,0.6743044936775211,1,20.0,1,1,0.20789143750704914,0.20789143750704925
2016-09-24,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.7018466006497779,0.7081657203193101,0.0,0.9102935586729338,0.7185181490928645,1,17.0,1,1,1.1435305630732304,1.1435305630732304
2016-09-25,air_4b380b4db9d37883,0,0,0,1,0,0,0,0.7704057304407713,0.6750116346863394,0.0,-1.1271830115360177,0.7627318045082083,1,83.0,1,1,-0.3612513639142471,-0.361251363914247
2016-09-26,air_4b380b4db9d37883,0,1,0,0,0,0,0,1.0560687712365766,1.0618093004043303,0.0,0.38107886511216743,0.9616932538772544,1,6.0,1,1,-1.0569540470546404,-1.0569540470546401
2016-09-27,air_4b380b4db9d37883,0,0,0,0,0,1,0,1.0674952928684087,1.1060147479149578,0.0,0.6456862118925507,0.9727466677310904,1,12.0,1,1,-0.4282979679201973,-0.42829796792019714
2016-09-28,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.7589792088089389,0.36557350211194656,0.0,-1.391790358316401,0.9395864261695827,1,22.0,1,1,-0.31228474301102505,-0.31228474301102493
2016-09-29,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.48474268964496586,0.18875171206943664,0.0,-1.391790358316401,0.663251079823685,1,14.0,1,1,-0.18986819075296993,-0.18986819075296982
2016-09-30,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.5761548626996232,0.5534466540321135,0.0,-1.2859474196042475,0.6521976659698493,1,34.0,1,1,1.2124604986523815,1.2124604986523815
2016-10-01,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.6789935573861134,0.7081657203193101,0.0,-0.677350522009366,0.8069454599235518,1,31.0,1,1,1.2467371332846369,1.2467371332846369
2016-10-02,air_4b380b4db9d37883,0,0,0,1,0,0,0,0.8732444251272611,0.9623470435054186,0.0,0.3281573957560907,0.8622125291927314,1,35.0,1,1,-0.4177513111102725,-0.4177513111102724
2016-10-03,air_4b380b4db9d37883,0,1,0,0,0,0,0,1.0103626847092475,1.150220195425585,0.0,-0.1481358284485993,1.0059069092925983,1,10.0,1,1,-1.5078236256789233,-1.5078236256789233
2016-10-04,air_4b380b4db9d37883,0,0,0,0,0,1,0,0.9875096414455833,0.8076279772182219,0.0,-1.1271830115360177,1.0832808062694494,1,15.0,1,1,-0.6591944187946213,-0.6591944187946212
2016-10-05,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.9075239900227579,0.8407820628511926,0.0,-0.43920390990702096,0.8732659430465675,1,5.0,1,1,-0.8302009256412582,-0.8302009256412581
2016-10-06,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.6447139924906168,0.6087034634203979,0.0,0.7250684159266657,0.6853579075313567,1,21.0,1,1,-0.3552247028800044,-0.3552247028800043
2016-10-07,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.6218609492269523,0.6087034634203979,0.0,-0.7302719913654427,0.6190374244083415,1,25.0,1,1,0.827130858775488,0.827130858775488
2016-10-08,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.6789935573861134,0.5976521015427413,0.0,-1.312408154282286,0.5969305967006698,1,33.0,1,1,1.0802506222136818,1.080250622213682
2016-10-09,air_4b380b4db9d37883,0,0,0,1,0,0,0,0.25621225700832156,0.24400852145772106,0.0,0.4604610691462824,0.32059525035477215,1,43.0,1,1,0.35893462967775713,0.35893462967775724
2016-10-10,air_4b380b4db9d37883,0,1,0,0,0,0,0,0.14194704068999936,0.19980307394709326,1.0,1.4130475175556623,0.08847355942421795,1,40.0,1,1,-0.7582576595449858,-0.7582576595449857
2016-10-11,air_4b380b4db9d37883,0,0,0,0,0,1,0,0.130520519058167,0.16664898831412253,0.0,-0.7567327260434811,0.13268721483956142,1,6.0,1,1,-1.151497292029323,-1.1514972920293227
2016-10-12,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.2333592137446568,0.2550598833353777,0.0,-0.06875362441448432,0.24322135337792047,1,16.0,1,1,-0.43884462473012203,-0.4388446247301219
2016-10-13,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.130520519058167,-0.13173778238261327,0.0,-1.391790358316401,0.2984884226471,1,30.0,1,1,-0.4045679900978666,-0.4045679900978665
2016-10-14,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.1762266055854957,0.24400852145772106,0.0,-0.359821705872906,0.199007697962577,1,10.0,1,1,0.9845773782950789,0.9845773782950789
2016-10-15,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.16480008395366372,0.31031669272366214,0.0,0.195853722365899,-0.12154130379866432,1,54.0,1,1,1.4505136095049687,1.4505136095049687
2016-10-16,air_4b380b4db9d37883,0,0,0,1,0,0,0,0.16480008395366372,0.03403264578224001,0.0,-1.391790358316401,0.17690087025490528,1,29.0,1,1,-0.4501446141693271,-0.450144614169327
2016-10-17,air_4b380b4db9d37883,0,1,0,0,0,0,0,0.4733161680131335,0.48713848276617244,0.0,-0.12167509377056104,0.5195566997238181,1,12.0,1,1,-1.3729770850377425,-1.3729770850377425
2016-10-18,air_4b380b4db9d37883,0,0,0,0,0,1,0,0.48474268964496586,0.4981898446438291,0.0,0.7250684159266657,0.5195566997238181,1,23.0,1,1,-0.5699245022249011,-0.5699245022249009
2016-10-19,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.39333051659030804,0.17770035019177957,0.0,-1.391790358316401,0.5969305967006698,1,17.0,1,1,-0.4328179636958793,-0.4328179636958792
2016-10-20,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.3247713867993146,0.26611124521303475,0.0,-0.4921253792630977,0.32059525035477215,1,24.0,1,1,-0.21209150331673995,-0.21209150331673984
2016-10-21,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.16480008395366372,-0.12068642050495622,0.0,-1.391790358316401,0.3648089057701156,1,17.0,1,1,1.0079306898027693,1.0079306898027693
2016-10-22,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.08481443253083829,-0.19804595364855435,0.0,-1.391790358316401,0.2653281810855926,1,32.0,1,1,1.5559801776042161,1.5559801776042161
2016-10-23,air_4b380b4db9d37883,0,0,0,1,0,0,0,0.130520519058167,0.022981283904583358,0.0,-1.2859474196042475,0.3095418365009361,1,45.0,1,1,-0.18346486340408705,-0.18346486340408694
2016-10-24,air_4b380b4db9d37883,0,1,0,0,0,0,0,0.0276818243716772,0.12244354080349516,0.0,1.3601260481995858,0.06636673171654621,1,16.0,1,1,-1.2064905739667877,-1.2064905739667875
2016-10-25,air_4b380b4db9d37883,0,0,0,0,0,1,0,0.3019183435356502,0.2108544358247503,0.0,-0.9154971341117111,0.18795428410874093,1,9.0,1,1,-0.5330112033901644,-0.5330112033901643
2016-10-26,air_4b380b4db9d37883,0,0,0,0,0,0,1,0.336197908431147,0.26611124521303475,0.0,-1.074261542179941,0.37586231962395167,1,6.0,1,1,-0.1409015698497479,-0.14090156984974778
2016-10-27,air_4b380b4db9d37883,0,0,0,0,1,0,0,0.22193269211282482,0.16664898831412253,0.0,-0.28043950183879096,0.199007697962577,1,20.0,1,1,-0.12734158252270178,-0.12734158252270167
2016-10-28,air_4b380b4db9d37883,1,0,0,0,0,0,0,0.18765312721732808,0.24400852145772106,0.0,-1.3388688889603244,0.22111452567024872,1,11.0,1,1,0.9099974479963252,0.9099974479963253
2016-10-29,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.0276818243716772,-0.043326887361358105,0.0,0.6986076812486275,0.07742014557038207,1,18.0,1,1,1.7375333412607779,1.7375333412607779
2016-10-30,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.16656904336947082,-0.10963505862729957,0.0,0.3281573957560907,-0.14364813150633604,1,113.0,1,1,-0.10022160786860958,-0.10022160786860947
2016-10-31,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.3151138245832895,-0.48538136246763347,0.0,-1.391790358316401,-0.15470154536017192,1,26.0,1,1,-1.0366140660640712,-1.036614066064071
2016-11-01,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.4750851274289406,-0.6290490668771731,0.0,-0.1481358284485993,-0.5415710302444287,1,11.0,1,1,-0.7526076648253833,-0.7526076648253832
2016-11-02,air_4b380b4db9d37883,0,0,0,0,0,0,1,-0.6350564302745915,-0.551689533733575,0.0,0.4340003344682441,-0.6189449272212801,1,13.0,1,1,0.4014979232320963,0.4014979232320964
2016-11-03,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.5093646923244372,-0.4411759149570061,1.0,0.9632150280290108,-0.6078915133674442,1,29.0,1,1,-0.06330830903387295,-0.06330830903387286
2016-11-04,air_4b380b4db9d37883,1,0,0,0,0,0,0,-0.4750851274289406,-0.3196109343027802,0.0,1.1219794360972408,-0.6078915133674442,1,20.0,1,1,0.06551157057306504,0.06551157057306514
2016-11-05,air_4b380b4db9d37883,0,0,1,0,0,0,0,-0.2237016515286319,0.04508400765989705,0.0,0.8309113546388192,-0.4863039609752491,1,29.0,1,1,1.2655704490166453,1.2655704490166453
2016-11-06,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.15514252173763843,0.03403264578224001,0.0,0.4604610691462824,-0.2210220284831875,1,70.0,1,1,-0.5040078971628714,-0.5040078971628712
2016-11-07,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.44080556253344383,-0.2975082105474665,0.0,1.1749009054533173,-0.4199834778522337,1,4.0,1,1,-1.2769271748044992,-1.2769271748044992
2016-11-08,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.42937904090161166,-0.6843058762654575,0.0,-1.391790358316401,-0.3536629947292183,1,10.0,1,1,-1.0965040100918582,-1.096504010091858
2016-11-09,air_4b380b4db9d37883,0,0,0,0,0,0,1,-0.4750851274289406,-0.5295868099782609,0.0,0.195853722365899,-0.4089300639983978,1,18.0,1,1,-0.7898976299747601,-0.78989762997476
2016-11-10,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.7378951249610815,-0.9937440088398501,0.0,-1.391790358316401,-0.5415710302444287,1,13.0,1,1,-0.5266078760412816,-0.5266078760412815
