visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,total_area_visitors,total_genre_visitors
2016-01-16,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-1.1023278464823527,-0.993210512846777,0.0,0.9613737350215342,-1.1683648546197276,1,13.0,1,1,-0.6400922575037624,-0.6400922575037624
2016-01-18,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-1.568260911360715,-1.6944153740785013,0.0,-0.9388801988722235,-1.3609555681867498,1,12.0,1,1,-1.5226897107784843,-1.522689710778484
2016-01-19,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-1.2786268440038953,-1.3938990049791908,0.0,0.9613737350215342,-1.2766971310011774,1,5.0,1,1,-1.287313535184452,-1.287313535184452
2016-01-20,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-1.4045546993764255,-1.3312914280835013,0.0,0.9860523575396348,-1.4692878445681994,1,4.0,1,1,-1.1629256958801946,-1.1629256958801946
2016-01-21,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-1.240848487392136,-1.2812053665669494,0.0,0.5418371522138216,-1.2646602114032388,1,12.0,1,1,-1.0415717063150653,-1.0415717063150651
2016-01-22,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-1.190477345243124,-1.181033243533846,0.0,0.7145875098405267,-1.0239218194444613,1,27.0,1,1,-0.7349000618515197,-0.7349000618515197
2016-01-23,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-1.4297402704509314,-1.6693723433202254,0.0,-1.2350236690894325,-1.0720694978362169,1,5.0,1,1,-0.6620876681124421,-0.6620876681124421
2016-01-25,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-1.555668125823462,-1.4189420357374667,0.0,1.084766847612038,-1.6979893169290379,1,13.0,1,1,-1.3795931314162693,-1.379593131416269
2016-01-26,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-1.4423330559881846,-1.2686838511878116,0.0,0.8379806224310304,-1.541509362155833,1,9.0,1,1,-1.20792780034393,-1.20792780034393
2016-01-27,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-1.1275134175568589,-0.79286626678057,0.0,1.0354096025758366,-1.517435522959955,1,12.0,1,1,-1.0572465966338944,-1.0572465966338944
2016-01-28,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-0.9386216344980632,-0.7177371745057425,0.0,1.0354096025758366,-1.132254095825911,1,17.0,1,1,-1.0628086544889628,-1.0628086544889628
2016-01-29,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-1.240848487392136,-1.4940711280122942,0.0,-1.2843809141256342,-1.0720694978362169,1,15.0,1,1,-0.920723358373124,-0.9207233583731239
2016-01-30,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-1.5052969836744499,-1.8446735586281564,0.0,-1.2843809141256342,-1.2044756134135444,1,23.0,1,1,-0.6211306966342109,-0.6211306966342109
2016-01-31,air_7c7774c66fb237f7,0,0,0,1,0,0,0,-1.1526989886313648,-1.0683396051216048,0.0,-0.025771165702495852,-1.228549452609422,1,2.0,1,1,-1.1725328867207674,-1.1725328867207672
2016-02-01,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-1.328997986152907,-1.6318077971828118,0.0,-1.2843809141256342,-1.0720694978362169,1,10.0,1,1,-1.4253536983147868,-1.4253536983147865
2016-02-02,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-1.1652917741686177,-1.1309471820172943,0.0,0.8133019999129297,-1.0720694978362169,1,3.0,1,1,-1.2782119859670673,-1.2782119859670673
2016-02-03,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-1.2912196295411482,-1.3187699127043633,0.0,0.46780128465951915,-1.2044756134135444,1,10.0,1,1,-1.2038826673584258,-1.2038826673584255
2016-02-04,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-1.2786268440038953,-1.2812053665669494,0.0,0.17165781444231032,-1.2526232918053,1,8.0,1,1,-1.166465187242511,-1.1664651872425107
2016-02-05,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-0.9763999911098223,-0.805387782159708,0.0,0.9366951125034335,-1.3128078897949942,1,20.0,1,1,-0.7948185941993023,-0.7948185941993022
2016-02-06,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-1.0771422754078464,-1.2311193050503977,0.0,-1.0375946889446266,-0.8554049450733171,1,28.0,1,1,-0.5730947424313473,-0.5730947424313473
2016-02-08,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-1.3667763427646664,-1.3062483973252252,0.0,0.07294332436990723,-1.228549452609422,1,3.0,1,1,-1.3742838943727949,-1.3742838943727946
2016-02-09,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-1.0897350609450998,-0.6300865668517771,0.0,0.8379806224310304,-1.3128078897949942,1,6.0,1,1,-1.157869279648314,-1.157869279648314
2016-02-10,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-1.1652917741686177,-1.1184256666381562,0.0,1.1588027151663403,-1.1924386938156055,1,5.0,1,1,-0.8360283864891275,-0.8360283864891275
2016-02-11,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-1.1652917741686177,-1.0307750589841909,1.0,1.1588027151663403,-1.1804017742176667,1,22.0,1,1,-0.908840780228205,-0.908840780228205
2016-02-12,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-1.0141783477215813,-0.980688997467639,0.0,-0.6920939736912161,-1.2044756134135444,1,12.0,1,1,-0.8529673808659268,-0.8529673808659267
2016-02-13,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-0.15786893118837508,0.2589410250670163,0.0,-0.1491642782929996,-0.3859650807537012,1,15.0,1,1,-0.6643630554167883,-0.6643630554167883
2016-02-14,air_7c7774c66fb237f7,0,0,0,1,0,0,0,0.4088064179880115,0.4091992096166714,0.0,-0.19852152332920092,0.43254545190614185,1,2.0,1,1,-1.1973093262569812,-1.1973093262569812
2016-02-15,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-0.9008432778863041,-0.5299144438186736,0.0,-1.1856664240532309,-0.9998479802485835,1,6.0,1,1,-1.377823385735111,-1.377823385735111
2016-02-16,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-1.21566291631763,-1.2185977896712599,0.0,1.0354096025758366,-1.2405863722073611,1,7.0,1,1,-1.2182934536192849,-1.2182934536192846
2016-02-17,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-1.1401062030941116,-0.79286626678057,0.0,0.8133019999129297,-1.228549452609422,1,3.0,1,1,-1.0504204347208559,-1.0504204347208559
2016-02-18,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-1.1401062030941116,-1.1309471820172943,0.0,0.39376541710521695,-1.2526232918053,1,12.0,1,1,-1.0600276255614287,-1.0600276255614285
2016-02-19,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-0.6993587092902557,-0.4046992900272942,0.0,1.010730980057736,-1.0961433370320945,1,11.0,1,1,-0.7429903278225284,-0.7429903278225283
2016-02-20,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-0.9134360634235571,-1.0683396051216048,0.0,-1.1363091790170297,-0.6026296335166009,1,5.0,1,1,-0.776868316576127,-0.7768683165761269
2016-02-21,air_7c7774c66fb237f7,0,0,0,1,0,0,0,-0.7245442803647616,-0.5048714130603977,0.0,-0.3465932584378056,-0.6387403923104175,1,5.0,1,1,-1.143205672575861,-1.143205672575861
2016-02-22,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-1.0771422754078464,-1.2436408204295355,0.0,-1.1609878015351303,-0.7952203470836228,1,11.0,1,1,-1.364929524343816,-1.364929524343816
2016-02-23,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-1.0771422754078464,-1.2185977896712599,0.0,-1.2597022916075333,-0.7952203470836228,1,6.0,1,1,-1.1500318344888996,-1.1500318344888996
2016-02-24,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-1.190477345243124,-1.5065926433914323,0.0,-1.2597022916075333,-1.0841064174341557,1,10.0,1,1,-1.1062938340831343,-1.106293834083134
2016-02-25,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-1.4423330559881846,-1.4189420357374667,0.0,-0.790808463763619,-1.3368817289908719,1,10.0,1,1,-1.0026373013295862,-1.0026373013295862
2016-02-26,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-1.190477345243124,-1.0432965743633287,0.0,1.3068744502749448,-1.3729924877846886,1,29.0,1,1,-0.595090153040027,-0.595090153040027
2016-02-27,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-0.9386216344980632,-0.9055599051928115,0.0,1.3068744502749448,-1.0600325782382778,1,16.0,1,1,-0.4279755965763802,-0.4279755965763802
2016-02-28,air_7c7774c66fb237f7,0,0,0,1,0,0,0,-0.825286564662786,-0.5925220207143632,0.0,1.1341240926482397,-0.9396633822588892,1,2.0,1,1,-1.0079465383730606,-1.0079465383730606
2016-02-29,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-0.875657706811798,-0.617565051472639,0.0,-0.7661298412455183,-0.8072572666815617,1,2.0,1,1,-1.3173992117641404,-1.3173992117641402
2016-03-01,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-1.266034058466642,-1.181033243533846,0.0,1.4055889403473478,-1.132254095825911,1,5.0,1,1,-1.208939083590306,-1.208939083590306
2016-03-02,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-1.1275134175568589,-0.9180814205719494,0.0,0.862659244949131,-1.2526232918053,1,13.0,1,1,-1.0797476488657622,-1.079747648865762
2016-03-03,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-0.7623226369765208,-0.4172208054064323,0.0,1.3809103178292472,-1.1081802566300336,1,9.0,1,1,-1.0964338224309675,-1.0964338224309673
2016-03-04,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-0.6112092105294843,-0.47982838230212177,0.0,1.1094454701301386,-0.7109619098980507,1,13.0,1,1,-0.725545691822541,-0.725545691822541
2016-03-05,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-0.5734308539177253,-0.42974232078557,0.0,-0.6427367286550145,-0.4581865983413344,1,24.0,1,1,-0.503569019242992,-0.503569019242992
2016-03-07,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-0.1452761456511221,-0.5299144438186736,0.0,-1.2843809141256342,0.155696301153548,1,15.0,1,1,-1.4213085653292823,-1.4213085653292823
2016-03-08,air_7c7774c66fb237f7,0,0,0,0,0,1,0,0.06880120848217962,0.13372587127563695,0.0,0.7145875098405267,0.14365938155560895,1,5.0,1,1,-1.0873322732135828,-1.0873322732135826
2016-03-09,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-0.825286564662786,-0.6050435360935011,0.0,-1.2843809141256342,-0.9276264626609504,1,3.0,1,1,-1.1335984817352882,-1.1335984817352882
2016-03-10,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-1.1526989886313648,-1.4064205203583289,0.0,-1.2843809141256342,-0.9517003018568282,1,10.0,1,1,-1.0135085962281292,-1.013508596228129
2016-03-11,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-1.3415907716901603,-1.7069368894576393,0.0,-1.2843809141256342,-1.0239218194444613,1,11.0,1,1,-0.6759928127501132,-0.6759928127501131
2016-03-12,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-1.190477345243124,-1.4189420357374667,0.0,-0.9388801988722235,-1.0359587390424,1,15.0,1,1,-0.48663002486619267,-0.48663002486619267
2016-03-14,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-1.2030701307803768,-1.6067647664245357,0.0,-1.2843809141256342,-0.9155895430630114,1,6.0,1,1,-1.312848437155448,-1.3128484371554479
2016-03-16,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-0.825286564662786,-0.7302586898848804,0.0,-0.6920939736912161,-1.0359587390424,1,3.0,1,1,-0.9497977517064362,-0.9497977517064361
2016-03-17,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-0.27120400102365244,0.08363980975908496,0.0,1.5289820529378517,-0.6146665531145397,1,6.0,1,1,-0.9025202599383546,-0.9025202599383545
2016-03-18,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-0.05712664689035072,0.2088549635504643,0.0,0.5911943972500229,-0.47022351793927336,1,16.0,1,1,-0.5283454587792059,-0.5283454587792059
2016-03-19,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-0.04453386135309773,-0.37965625926901847,0.0,-0.8154870862817198,0.2519916579370588,1,11.0,1,1,-0.5109008227792186,-0.5109008227792186
2016-03-21,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-0.7245442803647616,-0.7427802052640183,1.0,-0.17384290081110026,-0.5544819551248453,1,6.0,1,1,-1.166465187242511,-1.1664651872425107
2016-03-22,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-0.5356524973059661,-0.2794841362359149,0.0,0.8873378674672322,-0.7350357490939284,1,11.0,1,1,-1.0347455444020268,-1.0347455444020266
2016-03-23,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-0.47268856961970096,-0.21687655934022523,0.0,0.17165781444231032,-0.4822604375372122,1,5.0,1,1,-0.933870040576013,-0.933870040576013
2016-03-24,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-1.1275134175568589,-1.2812053665669494,0.0,-0.9142015763541228,-0.8915157038671337,1,1.0,1,1,-0.9932829313006075,-0.9932829313006075
2016-03-25,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-0.9008432778863041,-0.6676511129891908,0.0,0.9860523575396348,-1.0841064174341557,1,15.0,1,1,-0.3905581164604653,-0.39055811646046534
2016-03-26,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-0.9134360634235571,-0.9055599051928115,0.0,0.24569368199661254,-0.7711465078877451,1,20.0,1,1,-0.39637299512712776,-0.39637299512712776
2016-03-27,air_7c7774c66fb237f7,0,0,0,1,0,0,0,-0.6112092105294843,-0.45478535154384575,0.0,-0.0010925431843949683,-0.6628142315062953,1,2.0,1,1,-0.9533372430687524,-0.9533372430687524
2016-03-28,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-0.49787414069420693,-0.3671347438898803,0.0,-0.5933794836188131,-0.30170664356812915,1,9.0,1,1,-1.0703932788367834,-1.0703932788367834
2016-03-29,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-0.2837967865609054,-0.14174746706539745,0.0,1.1341240926482397,-0.494297357135151,1,13.0,1,1,-0.7960826982572724,-0.7960826982572724
2016-03-30,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-0.04453386135309773,0.03355374824253341,0.0,-0.395950503474007,-0.2535589651763736,1,2.0,1,1,-0.881283311764457,-0.8812833117644568
2016-03-31,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-0.04453386135309773,0.05859677900080919,0.0,0.9613737350215342,-0.313743563166068,1,7.0,1,1,-0.8456355773297002,-0.8456355773297002
2016-04-01,air_7c7774c66fb237f7,1,0,0,0,0,0,0,-0.30898235763541143,-0.1667904978236737,0.0,-0.2232001458473018,-0.41003891994957903,1,12.0,1,1,-0.6390809742573864,-0.6390809742573863
2016-04-02,air_7c7774c66fb237f7,0,0,1,0,0,0,0,-0.5986164249922313,-0.805387782159708,0.0,-1.2843809141256342,-0.4581865983413344,1,13.0,1,1,-0.6562727894457797,-0.6562727894457797
2016-04-03,air_7c7774c66fb237f7,0,0,0,1,0,0,0,-0.27120400102365244,-0.3420917131316046,0.0,-1.2843809141256342,-0.2415220455784348,1,4.0,1,1,-1.180117511068588,-1.1801175110685878
2016-04-04,air_7c7774c66fb237f7,0,1,0,0,0,0,0,0.04361563740767342,0.2714625404461539,0.0,-1.1116305564989288,-0.21744820638255716,1,10.0,1,1,-1.2926227722279264,-1.2926227722279264
2016-04-05,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-0.5608380683804721,-0.8679953590553976,0.0,-1.2843809141256342,-0.2896697239701903,1,7.0,1,1,-1.0883435564599588,-1.0883435564599588
2016-04-06,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-0.08231221796485692,0.05859677900080919,0.0,0.7639447548767284,-0.50633427673309,1,1.0,1,1,-1.0213460413875437,-1.0213460413875437
2016-04-07,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-0.18305450226288106,0.04607526362167152,0.0,-1.1609878015351303,0.03532710517415929,1,14.0,1,1,-1.1371379730976046,-1.1371379730976046
2016-04-08,air_7c7774c66fb237f7,1,0,0,0,0,0,0,0.10657956509393882,0.3966776942375333,0.0,-0.19852152332920092,-0.0007836536196574072,1,8.0,1,1,-0.5789096210980098,-0.5789096210980097
2016-04-09,air_7c7774c66fb237f7,0,0,1,0,0,0,0,0.23250742046646916,0.471806786512361,0.0,0.5665157747319223,-0.07300517120729058,1,17.0,1,1,-0.48663002486619267,-0.48663002486619267
2016-04-10,air_7c7774c66fb237f7,0,0,0,1,0,0,0,0.24510020600372193,0.5218928480289126,0.0,-0.24787876836540249,0.08347478356591459,1,4.0,1,1,-1.0660953250396852,-1.066095325039685
2016-04-11,air_7c7774c66fb237f7,0,1,0,0,0,0,0,-0.46009578408244795,-0.32957019775246643,0.0,0.24569368199661254,-0.494297357135151,1,5.0,1,1,-1.3148710036482003,-1.3148710036482
2016-04-12,air_7c7774c66fb237f7,0,0,0,0,0,1,0,-0.5986164249922313,-0.5800005053352253,0.0,1.5289820529378517,-0.7711465078877451,1,13.0,1,1,-1.1515487593584637,-1.1515487593584637
2016-04-13,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-0.1074977890393629,-0.09166140554884591,0.0,-1.1116305564989288,-0.10911593000110728,1,11.0,1,1,-1.0635671169237448,-1.0635671169237448
2016-04-14,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-0.031941075815844745,-0.2669626208567768,0.0,-1.2843809141256342,0.19180705994736447,1,5.0,1,1,-1.0304475906049284,-1.0304475906049284
2016-04-15,air_7c7774c66fb237f7,1,0,0,0,0,0,0,0.1317651361684448,0.2088549635504643,0.0,1.7017324105645568,-0.06096825160935176,1,14.0,1,1,-0.6067199103733519,-0.6067199103733519
2016-04-16,air_7c7774c66fb237f7,0,0,1,0,0,0,0,0.06880120848217962,0.14624738665477463,0.0,-0.3219146359197048,-0.1693005279908016,1,7.0,1,1,-0.39106375808365335,-0.39106375808365335
2016-04-17,air_7c7774c66fb237f7,0,0,0,1,0,0,0,0.4969559167487826,0.4217207249958095,0.0,-0.5440222385826116,0.6130992458752251,1,4.0,1,1,-1.102754342720818,-1.102754342720818
2016-04-18,air_7c7774c66fb237f7,0,1,0,0,0,0,0,0.45917756013702343,0.8850167940239129,0.0,0.41844403962331783,0.27606549713293665,1,8.0,1,1,-1.404369570952483,-1.404369570952483
2016-04-19,air_7c7774c66fb237f7,0,0,0,0,0,1,0,0.11917235063119158,0.2714625404461539,0.0,1.578339297974053,0.05940094437003694,1,15.0,1,1,-1.0873322732135828,-1.0873322732135826
2016-04-20,air_7c7774c66fb237f7,0,0,0,0,0,0,1,-0.04453386135309773,-0.054096859411432024,0.0,1.5289820529378517,-0.2054112867846181,1,20.0,1,1,-0.9535900638803465,-0.9535900638803464
2016-04-21,air_7c7774c66fb237f7,0,0,0,0,1,0,0,0.15695070724295077,0.05859677900080919,0.0,-1.2843809141256342,0.21588089914324232,1,12.0,1,1,-1.0600276255614287,-1.0600276255614285
2016-04-22,air_7c7774c66fb237f7,1,0,0,0,0,0,0,0.25769299154097514,0.4968498172706368,0.0,0.8133019999129297,0.20384397954530328,1,6.0,1,1,-0.5607065226632404,-0.5607065226632404
2016-04-23,air_7c7774c66fb237f7,0,0,1,0,0,0,0,0.33324970476449306,0.3340701173418436,0.0,-0.7661298412455183,0.30013933632881434,1,20.0,1,1,-0.4633705101995429,-0.4633705101995429
2016-04-24,air_7c7774c66fb237f7,0,0,0,1,0,0,0,0.05620842294492641,-0.07913989016970781,0.0,-0.988237443908425,0.07143786396797577,1,4.0,1,1,-1.0812645737353264,-1.0812645737353261
2016-04-25,air_7c7774c66fb237f7,0,1,0,0,0,0,0,0.3584352758389995,0.4217207249958095,0.0,0.862659244949131,0.23995473833911998,1,4.0,1,1,-1.2673406910685245,-1.2673406910685245
2016-04-26,air_7c7774c66fb237f7,0,0,0,0,0,1,0,0.4969559167487826,0.6721510325785681,0.0,1.4055889403473478,0.324213175524692,1,9.0,1,1,-0.9905019023730733,-0.9905019023730732
2016-04-27,air_7c7774c66fb237f7,0,0,0,0,0,0,1,0.3584352758389995,0.2589410250670163,0.0,-1.210345046571332,0.4445823715040807,1,17.0,1,1,-0.9710346998803339,-0.9710346998803338
2016-04-28,air_7c7774c66fb237f7,0,0,0,0,1,0,0,-0.1074977890393629,-0.5424359591978114,0.0,-1.2843809141256342,0.21588089914324232,1,11.0,1,1,-0.7288323623732632,-0.7288323623732632
2016-04-29,air_7c7774c66fb237f7,1,0,0,0,0,0,0,0.06880120848217962,0.2088549635504643,1.0,1.0354096025758366,-0.012820573217596234,1,11.0,1,1,-0.5556501064313599,-0.5556501064313599
2016-04-30,air_7c7774c66fb237f7,0,0,1,0,0,0,0,0.0939867795566856,0.24641950968787818,0.0,1.4302675628654486,-0.1211528495990461,1,13.0,1,1,-0.5998937484603134,-0.5998937484603134
2016-05-02,air_7c7774c66fb237f7,0,1,0,0,0,0,0,0.27028577707822793,0.2088549635504643,0.0,-0.4206291259921078,0.20384397954530328,1,13.0,1,1,-1.0205875789527616,-1.0205875789527616
2016-05-03,air_7c7774c66fb237f7,0,0,0,0,0,1,0,0.6480693431958189,0.6220649710620162,1.0,0.196336436960411,0.6732838438649195,1,16.0,1,1,-0.7343944202283317,-0.7343944202283317
2016-05-04,air_7c7774c66fb237f7,0,0,0,0,0,0,1,0.8621466973291209,0.9100598247821887,1.0,0.9860523575396348,0.8658745574319411,1,22.0,1,1,-0.791279102836986,-0.791279102836986
2016-05-05,air_7c7774c66fb237f7,0,0,0,0,1,0,0,0.8621466973291209,0.9601458862987402,1.0,1.7510896556007585,0.6732838438649195,1,8.0,1,1,-0.9839285612716289,-0.9839285612716288
2016-05-06,air_7c7774c66fb237f7,1,0,0,0,0,0,0,0.3584352758389995,0.3465916327209817,0.0,-1.2597022916075333,0.4445823715040807,1,9.0,1,1,-1.1389077187787626,-1.1389077187787626
2016-05-07,air_7c7774c66fb237f7,0,0,1,0,0,0,0,0.7488116274938433,0.8349307325073609,0.0,1.5536606754559523,0.46865621069995855,1,8.0,1,1,-0.7101236223153058,-0.7101236223153058
2016-05-09,air_7c7774c66fb237f7,0,1,0,0,0,0,0,0.4088064179880115,0.2589410250670163,0.0,-1.2843809141256342,0.5649515674834694,1,14.0,1,1,-1.482744022546629,-1.4827440225466288
2016-05-10,air_7c7774c66fb237f7,0,0,0,0,0,1,0,0.39621363245075825,0.35911314810011985,0.0,-1.2597022916075333,0.5529146478855308,1,12.0,1,1,-1.3194217782568927,-1.3194217782568924
2016-05-11,air_7c7774c66fb237f7,0,0,0,0,0,0,1,0.7739971985683493,0.9225813401613268,0.0,-0.8648443313179213,0.5408777282875917,1,11.0,1,1,-1.1282892446918138,-1.1282892446918138
2016-05-12,air_7c7774c66fb237f7,0,0,0,0,1,0,0,0.8117755551801085,1.035274978573568,0.0,1.9485186357455642,0.7214315222566747,1,7.0,1,1,-1.0071880759382785,-1.0071880759382785
2016-05-13,air_7c7774c66fb237f7,1,0,0,0,0,0,0,0.7488116274938433,0.847452247886499,0.0,1.4549461853835493,0.6010623262772861,1,12.0,1,1,-0.6481825234747711,-0.648182523474771
2016-05-14,air_7c7774c66fb237f7,0,0,1,0,0,0,0,0.572512629972301,0.6345864864411542,0.0,0.9120164899853329,0.34828701472056983,1,18.0,1,1,-0.48663002486619267,-0.48663002486619267
2016-05-16,air_7c7774c66fb237f7,0,1,0,0,0,0,0,0.4717703456742766,0.4467637557540853,0.0,-0.8401657087998206,0.324213175524692,1,7.0,1,1,-1.4213085653292823,-1.4213085653292823
2016-05-17,air_7c7774c66fb237f7,0,0,0,0,0,1,0,0.38362084691350545,0.09616132513822308,0.0,-1.2843809141256342,0.4084716127102642,1,11.0,1,1,-1.2481263093873791,-1.248126309387379
2016-05-18,air_7c7774c66fb237f7,0,0,0,0,0,0,1,0.5976982010468069,0.9851889170570164,0.0,2.0225545032998666,0.19180705994736447,1,9.0,1,1,-1.0440999144310055,-1.0440999144310055
2016-05-19,air_7c7774c66fb237f7,0,0,0,0,1,0,0,0.5095487022860358,0.6721510325785681,0.0,1.578339297974053,0.3964346931123254,1,6.0,1,1,-1.0355040068368089,-1.0355040068368087
2016-05-20,air_7c7774c66fb237f7,1,0,0,0,0,0,0,0.24510020600372193,0.13372587127563695,0.0,-0.8648443313179213,0.34828701472056983,1,20.0,1,1,-0.647676881851583,-0.647676881851583
2016-05-21,air_7c7774c66fb237f7,0,0,1,0,0,0,0,0.48436313121152985,0.8224092171282232,0.0,1.7017324105645568,0.155696301153548,1,20.0,1,1,-0.3710909139677258,-0.37109091396772587
2016-05-22,air_7c7774c66fb237f7,0,0,0,1,0,0,0,0.8999250539408796,1.1980546785023611,0.0,1.9485186357455642,0.6492100046690413,1,5.0,1,1,-1.1090748630106684,-1.1090748630106684
