visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,total_area_visitors,total_genre_visitors
2016-07-29,air_67483104fa38ef6c,1,0,0,0,0,0,0,1.2962725922264688,1.33837763064442,0.0,1.553485692182603,1.2401690295022096,1,29.0,1,1,1.2131522836904007,1.2131522836904007
2016-07-30,air_67483104fa38ef6c,0,0,1,0,0,0,0,1.2962725922264688,1.252913756001124,0.0,1.3625322652305802,1.250022638178577,1,31.0,1,1,1.3271456479303054,1.3271456479303054
2016-07-31,air_67483104fa38ef6c,0,0,0,1,0,0,0,1.2755451853801238,1.3063286776531837,0.0,0.7351138623882191,1.309144290236783,1,58.0,1,1,-0.3957414014677463,-0.3957414014677463
2016-08-01,air_67483104fa38ef6c,0,1,0,0,0,0,0,1.306636295649641,1.3490606149748312,0.0,1.553485692182603,1.1810473774440036,1,24.0,1,1,-1.1110858359225906,-1.1110858359225906
2016-08-02,air_67483104fa38ef6c,0,0,0,0,0,1,0,1.1615444477252292,1.1994988343490645,0.0,0.8169510453676576,1.2106082034731065,1,20.0,1,1,-0.7683842662140167,-0.7683842662140167
2016-08-03,air_67483104fa38ef6c,0,0,0,0,0,0,1,1.234090371687435,1.2635967403315362,0.0,0.8715091673539497,1.1613401600912683,1,10.0,1,1,-0.33369438042577293,-0.33369438042577293
2016-08-05,air_67483104fa38ef6c,1,0,0,0,0,0,0,1.34809110934233,1.4558904582789507,0.0,1.553485692182603,1.250022638178577,1,17.0,1,1,0.8098466469175738,0.8098466469175738
2016-08-06,air_67483104fa38ef6c,0,0,1,0,0,0,0,1.4102733298813634,1.6268182075655417,0.0,1.6353228751620414,1.27958346420768,1,19.0,1,1,0.574645148549163,0.574645148549163
2016-08-07,air_67483104fa38ef6c,0,0,0,1,0,0,0,1.3895459230350191,1.3811095679660677,0.0,1.1442997772854109,1.338705116265886,1,40.0,1,1,-0.5872935420101176,-0.5872935420101176
2016-08-08,air_67483104fa38ef6c,0,1,0,0,0,0,0,1.358454812765502,1.3490606149748312,0.0,0.7896719843745116,1.27958346420768,1,25.0,1,1,-1.0930489112010866,-1.0930489112010866
2016-08-09,air_67483104fa38ef6c,0,0,0,0,0,1,0,1.420637033304536,1.4772564269397748,0.0,1.2534160212579957,1.2598762468549447,1,22.0,1,1,-0.2849946836777124,-0.2849946836777124
2016-08-10,air_67483104fa38ef6c,0,0,0,0,0,0,1,1.306636295649641,1.3811095679660677,0.0,2.0445087900592336,1.1711937687676361,1,24.0,1,1,0.6900814667667879,0.6900814667667879
2016-08-12,air_67483104fa38ef6c,1,0,0,0,0,0,0,1.3273637024959852,1.487939411270187,0.0,1.962671607079795,1.141632942738533,1,40.0,1,1,-0.031756260587797784,-0.031756260587797784
2016-08-13,air_67483104fa38ef6c,0,0,1,0,0,0,0,1.3688185161886746,1.5199883642614223,1.0,1.8535553631072108,1.1810473774440036,1,37.0,1,1,0.129493846422447,0.129493846422447
2016-08-14,air_67483104fa38ef6c,0,0,0,1,0,0,0,1.4620918469972248,1.56272030158307,1.0,1.798997241120918,1.2894370728840479,1,41.0,1,1,-0.8773272915319001,-0.8773272915319001
2016-08-15,air_67483104fa38ef6c,0,1,0,0,0,0,0,1.4413644401508803,1.402475536626891,1.0,0.462323252456758,1.4569484203822978,1,35.0,1,1,-1.3881329996448903,-1.3881329996448903
2016-08-16,air_67483104fa38ef6c,0,0,0,0,0,1,0,1.3377274059191577,1.2849627089923603,0.0,-0.41060669932391824,1.3879731596477243,1,25.0,1,1,-1.2737788969105557,-1.2737788969105557
2016-08-17,air_67483104fa38ef6c,0,0,0,0,0,0,1,1.358454812765502,1.33837763064442,0.0,-0.055978906413018586,1.338705116265886,1,29.0,1,1,-0.7856997139466604,-0.7856997139466604
2016-08-19,air_67483104fa38ef6c,1,0,0,0,0,0,0,1.420637033304536,1.4772564269397748,0.0,0.8715091673539497,1.3189978989131508,1,20.0,1,1,0.774133535968996,0.774133535968996
2016-08-22,air_67483104fa38ef6c,0,1,0,0,0,0,0,1.3377274059191577,1.5306713485918344,0.0,0.5168813744430503,1.309144290236783,1,24.0,1,1,-1.9263548333345664,-1.9263548333345664
2016-08-23,air_67483104fa38ef6c,0,0,0,0,0,1,0,1.3377274059191577,1.3490606149748312,0.0,1.553485692182603,1.141632942738533,1,19.0,1,1,-0.5808002491103762,-0.5808002491103762
2016-08-24,air_67483104fa38ef6c,0,0,0,0,0,0,1,1.3688185161886746,1.5093053799310103,0.0,0.27136982550473504,1.2992906815604153,1,36.0,1,1,-0.39646287845660644,-0.39646287845660644
2016-08-26,air_67483104fa38ef6c,1,0,0,0,0,0,0,1.2548177785337795,1.4345244896181273,0.0,0.8169510453676576,1.27958346420768,1,13.0,1,1,1.0630850700074883,1.0630850700074883
2016-08-27,air_67483104fa38ef6c,0,0,1,0,0,0,0,1.0889985237630233,0.9644731790800021,0.0,-1.4744900780566175,1.2401690295022096,1,35.0,1,1,1.1240498755661714,1.1240498755661714
2016-08-28,air_67483104fa38ef6c,0,0,0,1,0,0,0,1.0579074134935065,0.9858391477408258,0.0,-1.2016994681251558,1.052950464651224,1,43.0,1,1,-0.24062384886281285,-0.24062384886281285
2016-08-29,air_67483104fa38ef6c,0,1,0,0,0,0,0,0.8817244552995781,0.8790093044367066,0.0,-0.8197926142211102,0.9445607692111802,1,23.0,1,1,-1.3737034598676872,-1.3737034598676872
2016-08-30,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.767723717644683,0.6546666334980562,0.0,0.5168813744430503,0.6785133349492537,1,27.0,1,1,-0.6064126822149117,-0.6064126822149117
2016-08-31,air_67483104fa38ef6c,0,0,0,0,0,0,1,0.9957251929544728,0.9003752730975306,0.0,1.2534160212579957,0.8164638564184007,1,21.0,1,1,-0.19048119813703202,-0.19048119813703202
2016-09-02,air_67483104fa38ef6c,1,0,0,0,0,0,0,1.0579074134935065,1.2208648030098885,0.0,0.489602313449904,0.8460246824475036,1,18.0,1,1,0.5941250272483872,0.5941250272483872
2016-09-03,air_67483104fa38ef6c,0,0,1,0,0,0,0,1.2133629648410906,1.2101818186794766,0.0,-0.028699845419872312,1.0825112906803271,1,31.0,1,1,1.1575985555481687,1.1575985555481687
2016-09-04,air_67483104fa38ef6c,0,0,0,1,0,0,0,1.2029992614179181,1.2315477873403007,0.0,-1.256257590111448,1.3781195509713564,1,38.0,1,1,-0.7088624146330539,-0.7088624146330539
2016-09-06,air_67483104fa38ef6c,0,0,0,0,0,1,0,1.2133629648410906,1.2315477873403007,0.0,0.5714394964293423,1.1810473774440036,1,21.0,1,1,-0.6064126822149117,-0.6064126822149117
2016-09-07,air_67483104fa38ef6c,0,0,0,0,0,0,1,1.2029992614179181,1.2849627089923603,0.0,-0.792513553227964,1.2598762468549447,1,27.0,1,1,-0.5129814121575216,-0.5129814121575216
2016-09-10,air_67483104fa38ef6c,0,0,1,0,0,0,0,0.8920881587227502,0.8896922887671186,0.0,0.680555740401927,0.8066102477420328,1,33.0,1,1,1.3920785769277193,1.3920785769277193
2016-09-11,air_67483104fa38ef6c,0,0,0,1,0,0,0,1.0475437100703342,1.0819860067145335,0.0,1.2261369602648495,1.052950464651224,1,43.0,1,1,-0.28463394518328233,-0.28463394518328233
2016-09-12,air_67483104fa38ef6c,0,1,0,0,0,0,0,0.923179268992267,0.6867155864892921,0.0,-1.5017691390497634,1.141632942738533,1,24.0,1,1,-1.2651211730442338,-1.2651211730442338
2016-09-13,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.8609970484532332,0.7401305081413517,0.0,-0.21965327237189528,0.9642679865639153,1,20.0,1,1,-0.765137619764146,-0.765137619764146
2016-09-14,air_67483104fa38ef6c,0,0,0,0,0,0,1,0.8920881587227502,0.7187645394805275,0.0,-1.2835366511045945,1.0923648993566948,1,18.0,1,1,-0.3838370311515537,-0.3838370311515537
2016-09-16,air_67483104fa38ef6c,1,0,0,0,0,0,0,1.006088896377645,0.9751561634104141,0.0,-0.16509515038560296,1.0825112906803271,1,19.0,1,1,0.8350983415276791,0.8350983415276791
2016-09-17,air_67483104fa38ef6c,0,0,1,0,0,0,0,1.0682711169166785,1.1460839126970048,0.0,-0.08325796740616462,1.11207211670943,1,23.0,1,1,1.2813318591376854,1.2813318591376854
2016-09-18,air_67483104fa38ef6c,0,0,0,1,0,0,0,0.9335429724154394,0.5692027588547607,0.0,-1.5017691390497634,1.1909009861203714,1,37.0,1,1,0.1442841246940802,0.1442841246940802
2016-09-19,air_67483104fa38ef6c,0,1,0,0,0,0,0,0.7366326073751661,0.67603260215888,1.0,-1.4744900780566175,0.7474885956838272,1,37.0,1,1,-1.2680070809996744,-1.2680070809996744
2016-09-20,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.456812614949515,0.35554307224652204,0.0,-1.5017691390497634,0.6489525089201507,1,25.0,1,1,-1.7351634312866253,-1.7351634312866253
2016-09-21,air_67483104fa38ef6c,0,0,0,0,0,0,1,0.5915407594507545,0.4303239625594055,0.0,-1.5017691390497634,0.5602700308328417,1,25.0,1,1,0.3448547275972034,0.3448547275972034
2016-09-23,air_67483104fa38ef6c,1,0,0,0,0,0,0,0.612268166297099,0.6119346961764083,0.0,-0.3833276383307722,0.7770494217129302,1,26.0,1,1,0.16664991134874502,0.16664991134874502
2016-09-24,air_67483104fa38ef6c,0,0,1,0,0,0,0,0.7573600142215106,0.7401305081413517,0.0,0.5441604354361963,0.7277813783310919,1,22.0,1,1,1.0627243315130583,1.0627243315130583
2016-09-26,air_67483104fa38ef6c,0,1,0,0,0,0,0,0.8299059381837167,0.7401305081413517,0.0,-1.2289785291183022,0.9741215952402832,1,21.0,1,1,-1.0447099529474564,-1.0447099529474564
2016-09-27,air_67483104fa38ef6c,0,0,0,0,0,1,0,1.0371800066471621,1.0499370537232975,0.0,0.462323252456758,0.9149999431820771,1,25.0,1,1,-0.4426374057436564,-0.4426374057436564
2016-09-28,air_67483104fa38ef6c,0,0,0,0,0,0,1,1.006088896377645,0.836277367115059,0.0,-1.419931956070325,1.2303154208258418,1,27.0,1,1,-0.33152994945919245,-0.33152994945919245
2016-09-30,air_67483104fa38ef6c,1,0,0,0,0,0,0,0.44644891152634253,0.24871322894240275,0.0,-1.5017691390497634,0.6292452915674155,1,18.0,1,1,1.1287394759937626,1.1287394759937626
2016-10-01,air_67483104fa38ef6c,0,0,1,0,0,0,0,0.6433592765666158,0.515787837202701,0.0,-1.3926528950771788,0.8066102477420328,1,21.0,1,1,1.1615666789868997,1.1615666789868997
2016-10-02,air_67483104fa38ef6c,0,0,0,1,0,0,0,0.9749977861081284,0.8790093044367066,0.0,0.7623929233813656,0.9544143778875476,1,32.0,1,1,-0.4325367278996142,-0.4325367278996142
2016-10-03,air_67483104fa38ef6c,0,1,0,0,0,0,0,0.9749977861081284,0.8683263201062948,0.0,-1.2289785291183022,1.141632942738533,1,20.0,1,1,-1.4765139307802595,-1.4765139307802595
2016-10-04,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.923179268992267,0.9003752730975306,0.0,-1.17442040713201,0.9839752039166506,1,17.0,1,1,-0.6637701028292942,-0.6637701028292942
2016-10-05,air_67483104fa38ef6c,0,0,0,0,0,0,1,0.8817244552995781,0.9965221320712379,0.0,-1.256257590111448,0.9347071605348124,1,17.0,1,1,-0.8275453793005494,-0.8275453793005494
2016-10-07,air_67483104fa38ef6c,1,0,0,0,0,0,0,0.3946303944104812,0.40895799389858173,0.0,-0.46516482131021053,0.32378342260001824,1,21.0,1,1,0.759703996191793,0.759703996191793
2016-10-11,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.07335558829214113,-0.02904436364830759,0.0,-1.3653738340840327,0.15627207510176833,1,27.0,1,1,-1.1352553150494058,-1.1352553150494058
2016-10-12,air_67483104fa38ef6c,0,0,0,0,0,0,1,0.18735632594703586,0.3341771035856983,0.0,0.5714394964293423,0.12671124907266532,1,36.0,1,1,-0.45273808358769857,-0.45273808358769857
2016-10-14,air_67483104fa38ef6c,1,0,0,0,0,0,0,0.03190077459945184,0.19529830729034311,0.0,-0.028699845419872312,0.02817516230898885,1,17.0,1,1,0.9104926868635654,0.9104926868635654
2016-10-15,air_67483104fa38ef6c,0,0,1,0,0,0,0,0.07335558829214113,0.39827500956816964,0.0,1.062462594305973,-0.19845783724746713,1,40.0,1,1,1.3567262044735717,1.3567262044735717
2016-10-16,air_67483104fa38ef6c,0,0,0,1,0,0,0,0.3324481738714478,0.35554307224652204,0.0,-1.419931956070325,0.24495455318907702,1,36.0,1,1,-0.46356023842060096,-0.46356023842060096
2016-10-17,air_67483104fa38ef6c,0,1,0,0,0,0,0,0.46717631837268736,0.40895799389858173,0.0,-1.2016994681251558,0.6785133349492537,1,29.0,1,1,-1.3473695497742915,-1.3473695497742915
2016-10-18,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.6848140902593047,0.6439836491676442,0.0,0.10769545954585834,0.668659726272886,1,18.0,1,1,-0.5782750796493656,-0.5782750796493656
2016-10-19,air_67483104fa38ef6c,0,0,0,0,0,0,1,0.5293585389117208,0.36622605657693413,0.0,-1.3108157120977404,0.6390989002437829,1,19.0,1,1,-0.44696626767681735,-0.44696626767681735
2016-10-21,air_67483104fa38ef6c,1,0,0,0,0,0,0,0.2080837327933807,0.013687573673340362,0.0,-1.3653738340840327,0.27451537921818003,1,23.0,1,1,0.9328584735182303,0.9328584735182303
2016-10-22,air_67483104fa38ef6c,0,0,1,0,0,0,0,-0.06137255620909842,-0.5204616428472562,0.0,-1.5017691390497634,0.21539372715997418,1,41.0,1,1,1.4577329829139936,1.4577329829139936
2016-10-24,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.009554039093237082,0.06710249532540001,0.0,1.3625322652305802,-0.09992175048379064,1,27.0,1,1,-1.1879231352361972,-1.1879231352361972
2016-10-25,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.08371929171531317,0.21666427595116688,0.0,0.2168117035184427,-0.1787506198947317,1,31.0,1,1,-0.5429227071952181,-0.5429227071952181
2016-10-26,air_67483104fa38ef6c,0,0,0,0,0,0,1,0.4360852081031705,0.3128111349248745,0.0,-1.3108157120977404,0.4912947700982682,1,20.0,1,1,-0.16739393449350704,-0.16739393449350704
2016-10-29,air_67483104fa38ef6c,0,0,1,0,0,0,0,0.05262818144579667,0.12051741697745967,0.0,-0.2742113943581876,-0.02109288107284939,1,25.0,1,1,1.631608937229291,1.631608937229291
2016-10-30,air_67483104fa38ef6c,0,0,0,1,0,0,0,-0.2582829212493715,-0.2320210659261341,0.0,0.8715091673539497,-0.21816505460020233,1,53.0,1,1,-0.12843417709505864,-0.12843417709505864
2016-10-31,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.19610070071033797,-0.1465571912828386,0.0,-0.9289088581936946,-0.257579489305673,1,25.0,1,1,-1.025230074248232,-1.025230074248232
2016-11-01,air_67483104fa38ef6c,0,0,0,0,0,1,0,-0.2582829212493715,-0.2427040502565462,0.0,-0.0014207844267262802,-0.3068475326875112,1,22.0,1,1,-0.7532332494479534,-0.7532332494479534
2016-11-02,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.37228365890426646,-0.4456807525343727,0.0,-0.3833276383307722,-0.39553001077482,1,28.0,1,1,0.352069497485805,0.352069497485805
2016-11-04,air_67483104fa38ef6c,1,0,0,0,0,0,0,-0.5173755068286782,-0.2854359875781938,0.0,1.1442997772854109,-0.6911382710658494,1,18.0,1,1,0.030290760454175596,0.030290760454175596
2016-11-05,air_67483104fa38ef6c,0,0,1,0,0,0,0,-0.33082884521157735,-0.02904436364830759,0.0,1.1988578992717036,-0.5334805322439671,1,34.0,1,1,1.1796036037084034,1.1796036037084034
2016-11-06,air_67483104fa38ef6c,0,0,0,1,0,0,0,-0.29973773494206063,-0.03972734797871929,0.0,0.29864888649788107,-0.4250908368039229,1,57.0,1,1,-0.515145843124102,-0.515145843124102
2016-11-07,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.5173755068286782,-0.3388509092302534,0.0,1.1715788382785575,-0.6911382710658494,1,14.0,1,1,-1.2553812336946217,-1.2553812336946217
2016-11-08,air_67483104fa38ef6c,0,0,0,0,0,1,0,-0.26864662467254374,-0.3388509092302534,0.0,-1.419931956070325,-0.257579489305673,1,23.0,1,1,-1.0825874948626144,-1.0825874948626144
2016-11-09,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.66246735475309,-0.5418276115080799,0.0,0.02585827656641975,-0.7009918797422171,1,28.0,1,1,-0.7889463603965311,-0.7889463603965311
2016-11-11,air_67483104fa38ef6c,1,0,0,0,0,0,0,-0.45519328628964467,-0.26407001891737,0.0,-0.24693233336504156,-0.49406609753849645,1,17.0,1,1,0.36613829876857806,0.36613829876857806
2016-11-12,air_67483104fa38ef6c,0,0,1,0,0,0,0,-0.4344658794433,-0.1679231599436624,0.0,0.9806254113265342,-0.6221630103312759,1,37.0,1,1,1.6911307888102538,1.6911307888102538
2016-11-13,air_67483104fa38ef6c,0,0,0,1,0,0,0,-0.22719181097985466,-0.15724017561325068,0.0,-0.0014207844267262802,-0.31670114136387884,1,49.0,1,1,-0.3856407236237041,-0.3856407236237041
2016-11-14,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.0924636664786153,-0.40294881521272513,0.0,-1.5017691390497634,0.11685764039629772,1,35.0,1,1,-1.3603561355737743,-1.3603561355737743
2016-11-15,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.021537071176279794,0.17393233862951932,0.0,-0.6015601262759411,-0.23787227195293756,1,18.0,1,1,-0.8834598459372115,-0.8834598459372115
2016-11-16,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.5484666170981949,-0.5204616428472562,0.0,1.1442997772854109,-0.5236269235675993,1,31.0,1,1,-0.32972625698704205,-0.32972625698704205
2016-11-18,air_67483104fa38ef6c,1,0,0,0,0,0,0,-0.35155625205792196,-0.3602168778910772,0.0,-0.19237421137874924,-0.45465166283302594,1,31.0,1,1,0.9476487517898635,0.9476487517898635
2016-11-19,air_67483104fa38ef6c,0,0,1,0,0,0,0,0.08371929171531317,0.013687573673340362,0.0,-1.4744900780566175,0.15627207510176833,1,44.0,1,1,1.4292346418540174,1.4292346418540174
2016-11-20,air_67483104fa38ef6c,0,0,0,1,0,0,0,0.04226447802262426,0.07778547965581172,0.0,-1.256257590111448,0.08729681436719469,1,36.0,1,1,-0.1468318403109926,-0.1468318403109926
2016-11-21,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.13391848017130423,-0.381582846551901,0.0,-1.4744900780566175,0.047882379661724074,1,25.0,1,1,-1.2622352650887931,-1.2622352650887931
2016-11-22,air_67483104fa38ef6c,0,0,0,0,0,1,0,0.0008096643299353334,0.09915144831663589,0.0,0.8987882283470962,-0.11962896783652587,1,21.0,1,1,0.6240663222860837,0.6240663222860837
2016-11-23,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.4655569897128169,-0.6807064078034352,1.0,-1.5017691390497634,-0.24772588062930534,1,34.0,1,1,-0.20671443038638554,-0.20671443038638554
2016-11-25,air_67483104fa38ef6c,1,0,0,0,0,0,0,-0.7142858718689513,-0.5952425331601398,0.0,0.489602313449904,-0.6615774450367464,1,33.0,1,1,0.8188651092783257,0.8188651092783257
2016-11-26,air_67483104fa38ef6c,0,0,1,0,0,0,0,-0.7039221684457789,-0.6486574548121995,0.0,0.24409076451158898,-0.9177712706223052,1,35.0,1,1,1.733337192658573,1.733337192658573
2016-11-28,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.66246735475309,-0.7875362511075544,0.0,-1.010746041173133,-0.5926021843021729,1,22.0,1,1,-1.2182251687683237,-1.2182251687683237
2016-11-29,air_67483104fa38ef6c,0,0,0,0,0,1,0,-0.7868317958311571,-0.5845595488297279,0.0,-0.3014904553513336,-0.8192351838586288,1,24.0,1,1,-0.5970334813597297,-0.5970334813597297
2016-11-30,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.7661043889848127,-0.9584640003941455,0.0,-0.9289088581936946,-0.8093815751822612,1,23.0,1,1,-0.3668823219133401,-0.3668823219133401
2016-12-02,air_67483104fa38ef6c,1,0,0,0,0,0,0,-0.7350132787152958,-0.6593404391426113,0.0,0.9260672893402422,-0.7108454884185847,1,20.0,1,1,1.0728250093571006,1.0728250093571006
2016-12-03,air_67483104fa38ef6c,0,0,1,0,0,0,0,-0.7661043889848127,-0.6059255174905517,0.0,0.8442301063608036,-0.8882104445932023,1,48.0,1,1,2.1658626474802363,2.1658626474802363
2016-12-04,air_67483104fa38ef6c,0,0,0,1,0,0,0,-0.7661043889848127,-1.0866598123590885,0.0,-1.0653041631594253,-0.7404063144476877,1,43.0,1,1,-0.30375308538807644,-0.30375308538807644
2016-12-05,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.48628439655916134,-0.3922658308823131,0.0,0.18953264252529667,-0.5433341409203347,1,33.0,1,1,-1.15473519374863,-1.15473519374863
2016-12-06,air_67483104fa38ef6c,0,0,0,0,0,1,0,-0.7039221684457789,-0.6913893921338472,0.0,-0.21965327237189528,-0.8586496185640994,1,21.0,1,1,-0.6904647514171198,-0.6904647514171198
2016-12-07,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.9319236437555689,-0.7875362511075544,0.0,0.35320700848417336,-1.06557540076782,1,24.0,1,1,-0.1699191039545176,-0.1699191039545176
2016-12-09,air_67483104fa38ef6c,1,0,0,0,0,0,0,-0.6831947615994345,-0.43499776820396063,0.0,-0.2742113943581876,-0.7206990970949523,1,24.0,1,1,1.6752582950553305,1.6752582950553305
2016-12-10,air_67483104fa38ef6c,0,0,1,0,0,0,0,-0.8490140163701907,-0.87300012575085,0.0,-0.13781608939245693,-0.8783568359168348,1,32.0,1,1,2.3790590976884123,2.3790590976884123
2016-12-11,air_67483104fa38ef6c,0,0,0,1,0,0,0,-0.9215599403323966,-0.7768532667771425,0.0,1.062462594305973,-0.9966001400332465,1,61.0,1,1,0.17747206618164735,0.17747206618164735
2016-12-12,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.9941058642946025,-1.182806671332796,0.0,-1.1198622851457178,-1.0163073573859818,1,26.0,1,1,-0.9653474841728392,-0.9653474841728392
2016-12-13,air_67483104fa38ef6c,0,0,0,0,0,1,0,-0.745376982138468,-1.193489655663208,0.0,-1.5017691390497634,-0.4152372281275553,1,32.0,1,1,-0.40475986382849827,-0.40475986382849827
2016-12-14,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.9008325334860521,-1.193489655663208,0.0,-1.17442040713201,-0.9571857053277759,1,31.0,1,1,0.2254502859408477,0.2254502859408477
2016-12-16,air_67483104fa38ef6c,1,0,0,0,0,0,0,-1.2324710430275647,-1.182806671332796,0.0,-0.13781608939245693,-1.1444042701787613,1,18.0,1,1,1.840476525504306,1.840476525504306
