visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-09-29,air_1d25ca6c76df48b4,0,0,0,0,1,0,0,0.5808870079306712,0.4530817165802161,0.0,-1.5020695462983846,0.6701675280109465,1,43.0,1,1,-0.21608812253135226,-0.21608812253135226
2016-09-30,air_1d25ca6c76df48b4,1,0,0,0,0,0,0,0.5489891137217122,0.6236627376436364,0.0,-0.3141666314287197,0.532337116259929,1,33.0,1,1,1.2097831661777532,1.2097831661777532
2016-10-01,air_1d25ca6c76df48b4,0,0,1,0,0,0,0,0.7191112161694935,0.5935602045147975,0.0,-0.9891114694228476,0.7443839035691865,1,55.0,1,1,1.2446352444137265,1.2446352444137265
2016-10-02,air_1d25ca6c76df48b4,0,0,0,1,0,0,0,0.9955596326471375,0.9447564243512512,0.0,0.33378041304564277,1.0200447270712214,1,55.0,1,1,-0.44779699431996595,-0.44779699431996595
2016-10-03,air_1d25ca6c76df48b4,0,1,0,0,0,0,0,0.6765806905575479,0.5835260268051847,0.0,-1.5020695462983846,0.7019745461073351,1,57.0,1,1,-1.5561696801980618,-1.5561696801980618
2016-10-04,air_1d25ca6c76df48b4,0,0,0,0,0,1,0,0.6659480591545618,0.713970337030153,0.0,-0.9891114694228476,0.7337815642037239,1,39.0,1,1,-0.6932935014546789,-0.6932935014546789
2016-10-05,air_1d25ca6c76df48b4,0,0,0,0,0,0,1,0.7935396359903976,0.7240045147397661,0.0,-1.2860871981402637,0.691372206741872,1,20.0,1,1,-0.8671709027638205,-0.8671709027638205
2016-10-06,air_1d25ca6c76df48b4,0,0,0,0,1,0,0,0.6872133219605344,0.7039361593205402,0.0,0.8197406964014147,0.6383605099145577,1,18.0,1,1,-0.38422067577961905,-0.38422067577961905
2016-10-07,air_1d25ca6c76df48b4,1,0,0,0,0,0,0,0.5064585881097671,0.5835260268051847,0.0,0.6847517288025892,0.3308926683161344,1,9.0,1,1,0.8179845284260974,0.8179845284260974
2016-10-08,air_1d25ca6c76df48b4,0,0,1,0,0,0,0,0.9317638442292199,0.9347222466416385,0.0,-0.341164424948485,0.8079979397619639,1,54.0,1,1,1.0753537215532847,1.0753537215532847
2016-10-09,air_1d25ca6c76df48b4,0,0,0,1,0,0,0,0.44266279969184896,0.5433893159667327,0.0,-0.5841445666263709,0.3414950076815971,1,82.0,1,1,0.34192811911494553,0.34192811911494553
2016-10-10,air_1d25ca6c76df48b4,0,1,0,0,0,0,0,0.11305122619927332,0.10188549674376239,1.0,0.9277318704804752,0.17185757783419126,1,75.0,1,1,-0.7940198374553491,-0.7940198374553491
2016-10-11,air_1d25ca6c76df48b4,0,0,0,0,0,1,0,0.10241859479628684,0.011577897357245508,0.0,-0.44915559902754537,0.14005055973780253,1,49.0,1,1,-1.1938612624922296,-1.1938612624922296
2016-10-12,air_1d25ca6c76df48b4,0,0,0,0,0,0,1,0.14494912040823196,0.3226374063552475,0.0,0.41477379360493805,0.09764120227595098,1,29.0,1,1,-0.4692444270805649,-0.4692444270805649
2016-10-13,air_1d25ca6c76df48b4,0,0,0,0,1,0,0,-0.025172982039548906,-0.03859299119081931,0.0,-0.6921357407054314,0.16125523846872822,1,43.0,1,1,-0.4343923488445916,-0.4343923488445916
2016-10-14,air_1d25ca6c76df48b4,1,0,0,0,0,0,0,0.01735754357239622,0.07178296361492344,0.0,-0.47615339254731054,0.0446295054486366,1,46.0,1,1,0.9780742943891395,0.9780742943891395
2016-10-15,air_1d25ca6c76df48b4,0,0,1,0,0,0,0,0.13431648900524587,0.31260322864563445,0.0,1.332698773276952,-0.08259856693691786,1,52.0,1,1,1.4518327644759415,1.4518327644759415
2016-10-16,air_1d25ca6c76df48b4,0,0,0,1,0,0,0,0.45329543109483544,0.5835260268051847,0.0,0.33378041304564277,0.3414950076815971,1,46.0,1,1,-0.48073412320231435,-0.48073412320231435
2016-10-17,air_1d25ca6c76df48b4,0,1,0,0,0,0,0,0.45329543109483544,0.4631158942898289,0.0,-0.44915559902754537,0.4899277587980776,1,48.0,1,1,-1.4190593064785186,-1.4190593064785186
2016-10-18,air_1d25ca6c76df48b4,0,0,0,0,0,1,0,0.5702543765276847,0.6738336261917013,0.0,0.09080027136775694,0.5429394556253919,1,33.0,1,1,-0.6025249020928584,-0.6025249020928584
2016-10-19,air_1d25ca6c76df48b4,0,0,0,0,0,0,1,0.5808870079306712,0.5132867828378938,0.0,-0.20617545734965942,0.5217347768944662,1,11.0,1,1,-0.4631165891489652,-0.4631165891489652
2016-10-20,air_1d25ca6c76df48b4,0,0,0,0,1,0,0,0.5596217451246986,0.5433893159667327,0.0,0.38777600008517304,0.5217347768944662,1,15.0,1,1,-0.23868452490412614,-0.23868452490412614
2016-10-21,air_1d25ca6c76df48b4,1,0,0,0,0,0,0,0.10241859479628684,0.011577897357245508,0.0,-0.7191335342251964,0.1930622565651169,1,46.0,1,1,1.0018196663740884,1.0018196663740884
2016-10-22,air_1d25ca6c76df48b4,0,0,1,0,0,0,0,-0.003907719233576344,-0.1489689459965617,0.0,-1.4480739592588543,0.0446295054486366,1,53.0,1,1,1.5590699282789362,1.5590699282789362
2016-10-23,air_1d25ca6c76df48b4,0,0,0,1,0,0,0,0.10241859479628684,-0.10883223515810998,0.0,-1.2860871981402637,0.16125523846872822,1,62.0,1,1,-0.20957729472902756,-0.20957729472902756
2016-10-24,air_1d25ca6c76df48b4,0,1,0,0,0,0,0,-0.09960140186045306,0.03164625277647172,0.0,1.332698773276952,-0.08259856693691786,1,35.0,1,1,-1.2497777836180768,-1.2497777836180768
2016-10-25,air_1d25ca6c76df48b4,0,0,0,0,0,1,0,-0.11023403326343953,-0.18910565683501376,0.0,-1.313084991660029,-0.14621260312969508,1,12.0,1,1,-0.5649918947618102,-0.5649918947618102
2016-10-26,air_1d25ca6c76df48b4,0,0,0,0,0,0,1,0.3682343798709448,0.40291082803215134,0.0,-0.44915559902754537,0.3202903289506714,1,55.0,1,1,-0.16629943933710467,-0.16629943933710467
2016-10-27,air_1d25ca6c76df48b4,0,0,0,0,1,0,0,0.08115333199031428,0.14202220758221412,0.0,0.9817274575200052,-0.008382191378677793,1,48.0,1,1,-0.15251180399100536,-0.15251180399100536
2016-10-28,air_1d25ca6c76df48b4,1,0,0,0,0,0,0,-0.11023403326343953,-0.1489689459965617,0.0,-1.4750717527786197,-0.05079154884052934,1,31.0,1,1,0.9022422999855932,0.9022422999855932
2016-10-29,air_1d25ca6c76df48b4,0,0,1,0,0,0,0,-0.025172982039548906,-0.0185246357715931,0.0,0.6307561417630592,-0.13561026376423224,1,18.0,1,1,1.743671045968377,1.743671045968377
2016-10-30,air_1d25ca6c76df48b4,0,0,0,1,0,0,0,-0.2909887671142069,-0.22924236767346548,0.0,0.6577539352828241,-0.39006640853534136,1,44.0,1,1,-0.1249365332988067,-0.1249365332988067
2016-10-31,air_1d25ca6c76df48b4,0,1,0,0,0,0,0,-0.26972350430823433,-0.18910565683501376,0.0,-0.8001269147844917,-0.35825939043895266,1,9.0,1,1,-1.0770493519211102,-1.0770493519211102
2016-11-01,air_1d25ca6c76df48b4,0,0,0,0,0,1,0,-0.3441519241291385,-0.20917401225423962,0.0,-0.20617545734965942,-0.2840430148807126,1,47.0,1,1,-0.7882749893944744,-0.7882749893944744
2016-11-02,air_1d25ca6c76df48b4,0,0,0,0,0,0,1,-0.40794771254705653,-0.2794132562215303,0.0,1.3057009797571868,-0.5384991596518217,1,44.0,1,1,0.38520597450686844,0.38520597450686844
2016-11-03,air_1d25ca6c76df48b4,0,0,0,0,1,0,0,-0.37604981833809753,-0.3797550333176599,1.0,0.7927429028816497,-0.3794640691698785,1,45.0,1,1,-0.08740352596775854,-0.08740352596775854
2016-11-04,air_1d25ca6c76df48b4,1,0,0,0,0,0,0,-0.35478455553212496,-0.3095157893503693,0.0,1.089718631599066,-0.4536804447281186,1,30.0,1,1,0.04357900982018508,0.04357900982018508
2016-11-05,air_1d25ca6c76df48b4,0,0,1,0,0,0,0,-0.3228866613231659,-0.1489689459965617,0.0,1.2247075991978913,-0.506692141555433,1,47.0,1,1,1.2637847379499756,1.2637847379499756
2016-11-06,air_1d25ca6c76df48b4,0,0,0,1,0,0,0,-0.4504782381590017,-0.5403018766714676,0.0,-0.9621136759030825,-0.47488512345904443,1,50.0,1,1,-0.5355016747159866,-0.5355016747159866
2016-11-07,air_1d25ca6c76df48b4,0,1,0,0,0,0,0,-0.46111086956198816,-0.349652500188821,0.0,1.1167164251188308,-0.6339202139409876,1,45.0,1,1,-1.3213968894436483,-1.3213968894436483
2016-11-08,air_1d25ca6c76df48b4,0,0,0,0,0,1,0,-0.4292129753530291,-0.6506778314772099,0.0,-1.5020695462983846,-0.2628383361497869,1,36.0,1,1,-1.1379447413663824,-1.1379447413663824
2016-11-09,air_1d25ca6c76df48b4,0,0,0,0,0,0,1,-0.758824548845605,-0.8011904971214043,0.0,0.09080027136775694,-0.7081365894992276,1,12.0,1,1,-0.8261909865962475,-0.8261909865962475
2016-11-10,air_1d25ca6c76df48b4,0,0,0,0,1,0,0,-0.790722443054564,-0.8914980965079211,0.0,-1.2050938175809685,-0.7823529650574679,1,17.0,1,1,-0.5584810669594855,-0.5584810669594855
