visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-01-29,air_9d93d95720f2e831,1,0,0,0,0,0,0,-1.2535025312336958,-1.5128366800246327,0.0,-1.2856811578768417,-1.074351237385034,1,15.0,1,1,-0.9322861031512507,-0.9322861031512508
2016-01-30,air_9d93d95720f2e831,0,0,1,0,0,0,0,-1.5227455475953413,-1.8705643442550959,0.0,-1.2856811578768417,-1.2081462614641183,1,13.0,1,1,-0.6398951448368401,-0.6398951448368402
2016-02-01,air_9d93d95720f2e831,0,1,0,0,0,0,0,-1.3432502033542442,-1.653372548115172,0.0,-1.2856811578768417,-1.074351237385034,1,15.0,1,1,-1.4247859789280977,-1.4247859789280977
2016-02-02,air_9d93d95720f2e831,0,0,0,0,0,1,0,-1.1765759551303685,-1.142333027785939,0.0,0.7986273112046989,-1.074351237385034,1,8.0,1,1,-1.2811813057306403,-1.2811813057306403
2016-02-03,air_9d93d95720f2e831,0,0,0,0,0,0,1,-1.3047869153025806,-1.3339728479094013,0.0,0.4553294457089156,-1.2081462614641183,1,7.0,1,1,-1.2086387388576978,-1.208638738857698
2016-02-04,air_9d93d95720f2e831,0,0,0,0,1,0,0,-1.2919658192853594,-1.2956448838847088,0.0,0.16107413242681595,-1.2567989974928762,1,11.0,1,1,-1.1721207119964887,-1.172120711996489
2016-02-05,air_9d93d95720f2e831,1,0,0,0,0,0,0,-0.9842595148720504,-0.8101573395719374,0.0,0.9212336917389071,-1.3176149175288236,1,10.0,1,1,-0.8094078776317769,-0.8094078776317769
2016-02-06,air_9d93d95720f2e831,0,0,1,0,0,0,0,-1.08682828300982,-1.2445409318517855,0.0,-1.0404683968084252,-0.8554139252556231,1,16.0,1,1,-0.5930138941366393,-0.5930138941366393
2016-02-08,air_9d93d95720f2e831,0,1,0,0,0,0,0,-1.3817134914059077,-1.3211968599011703,0.0,0.06298902799944926,-1.2324726294784971,1,4.0,1,1,-1.374943807131042,-1.374943807131042
2016-02-10,air_9d93d95720f2e831,0,0,0,0,0,0,1,-1.1765759551303685,-1.129557039777708,0.0,1.141925176700482,-1.195983077456929,1,9.0,1,1,-0.8496270558640545,-0.8496270558640545
2016-02-11,air_9d93d95720f2e831,0,0,0,0,1,0,0,-1.1765759551303685,-1.0401251237200924,1.0,1.141925176700482,-1.1838198934497393,1,2.0,1,1,-0.9206891621885694,-0.9206891621885696
2016-02-12,air_9d93d95720f2e831,1,0,0,0,0,0,0,-1.022722802923714,-0.989021171687169,0.0,-0.697170531312642,-1.2081462614641183,1,15.0,1,1,-0.8661588653214938,-0.8661588653214938
2016-02-13,air_9d93d95720f2e831,0,0,1,0,0,0,0,-0.15088827375267216,0.27580164112768263,0.0,-0.15770245696212568,-0.38104974897523314,1,15.0,1,1,-0.6820882704670209,-0.6820882704670209
2016-02-16,air_9d93d95720f2e831,0,0,0,0,0,1,0,-1.2278603391992533,-1.2317649438435547,0.0,1.0193187961662737,-1.2446358134856867,1,6.0,1,1,-1.2227031140677582,-1.2227031140677582
2016-02-17,air_9d93d95720f2e831,0,0,0,0,0,0,1,-1.150933763095926,-0.7973813515637066,0.0,0.7986273112046989,-1.2324726294784971,1,9.0,1,1,-1.058865480041793,-1.0588654800417932
2016-02-19,air_9d93d95720f2e831,1,0,0,0,0,0,0,-0.702195402493184,-0.4013257233085511,0.0,0.9947975200594322,-1.0986776053994127,1,9.0,1,1,-0.7588254755605076,-0.7588254755605076
2016-02-20,air_9d93d95720f2e831,0,0,1,0,0,0,0,-0.9201540347859445,-1.0784530877447849,0.0,-1.1385535012357917,-0.599987061104644,1,17.0,1,1,-0.791889094475386,-0.7918890944753861
2016-02-22,air_9d93d95720f2e831,0,1,0,0,0,0,0,-1.08682828300982,-1.2573169198600163,0.0,-1.1630747773426333,-0.7945980052196757,1,11.0,1,1,-1.3658143004157397,-1.36581430041574
2016-02-23,air_9d93d95720f2e831,0,0,0,0,0,1,0,-1.08682828300982,-1.2317649438435547,0.0,-1.26115988177,-0.7945980052196757,1,4.0,1,1,-1.1560823893885253,-1.1560823893885255
2016-02-24,air_9d93d95720f2e831,0,0,0,0,0,0,1,-1.202218147164811,-1.5256126680328637,0.0,-1.26115988177,-1.0865144213922233,1,10.0,1,1,-1.1133957769088687,-1.113395776908869
2016-02-25,air_9d93d95720f2e831,0,0,0,0,1,0,0,-1.4586400675092352,-1.4361807519752476,0.0,-0.7952556357400086,-1.3419412855432025,1,14.0,1,1,-1.0122309727663301,-1.0122309727663301
2016-02-26,air_9d93d95720f2e831,1,0,0,0,0,0,0,-1.202218147164811,-1.0529011117283231,0.0,1.2890528333415319,-1.3784308375647711,1,14.0,1,1,-0.6144805720888366,-0.6144805720888366
2016-02-27,air_9d93d95720f2e831,0,0,1,0,0,0,0,-0.9457962268203869,-0.912365243637784,0.0,1.2890528333415319,-1.0621880533778445,1,7.0,1,1,-0.4513831683370851,-0.4513831683370851
2016-02-29,air_9d93d95720f2e831,0,1,0,0,0,0,0,-0.8816907467342807,-0.618517519448475,0.0,-0.7707343596331668,-0.8067611892268652,1,6.0,1,1,-1.3194265365650146,-1.3194265365650149
2016-03-02,air_9d93d95720f2e831,0,0,0,0,0,0,1,-1.1381126670787052,-0.9251412316460148,0.0,0.8476698634183819,-1.2567989974928762,1,6.0,1,1,-1.0874877173113893,-1.0874877173113895
2016-03-03,air_9d93d95720f2e831,0,0,0,0,1,0,0,-0.7663008825792901,-0.41410171131678214,0.0,1.362616661662057,-1.1108407894066024,1,15.0,1,1,-1.1037727833440907,-1.1037727833440907
2016-03-04,air_9d93d95720f2e831,1,0,0,0,0,0,0,-0.6124477303726354,-0.477981651357936,0.0,1.0928826244867984,-0.7094557171693494,1,13.0,1,1,-0.7418001792535925,-0.7418001792535925
2016-03-05,air_9d93d95720f2e831,0,0,1,0,0,0,0,-0.573984442320972,-0.4268776993250127,0.0,-0.6481279790989586,-0.4540288530183701,1,11.0,1,1,-0.525159452333717,-0.525159452333717
2016-03-07,air_9d93d95720f2e831,0,1,0,0,0,0,0,-0.138067177735451,-0.5290856033908593,0.0,-1.2856811578768417,0.16629353134829375,1,6.0,1,1,-1.4208380841322912,-1.4208380841322914
2016-03-08,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.07989145455730963,0.14804176104537436,0.0,0.7005422067773321,0.1541303473411041,1,15.0,1,1,-1.0948900200535263,-1.0948900200535263
2016-03-09,air_9d93d95720f2e831,0,0,0,0,0,0,1,-0.8304063626653961,-0.6057415314402442,0.0,-1.2856811578768417,-0.9283930292987601,1,12.0,1,1,-1.1400440667805618,-1.140044066780562
2016-03-10,air_9d93d95720f2e831,0,0,0,0,1,0,0,-1.1637548591131475,-1.4234047639670169,0.0,-1.2856811578768417,-0.952719397313139,1,8.0,1,1,-1.0228409400300598,-1.0228409400300598
2016-03-11,air_9d93d95720f2e831,1,0,0,0,0,0,0,-1.3560712993714654,-1.7300284761645568,0.0,-1.2856811578768417,-1.025698501356276,1,9.0,1,1,-0.6934384680049642,-0.6934384680049642
2016-03-12,air_9d93d95720f2e831,0,0,1,0,0,0,0,-1.202218147164811,-1.4361807519752476,0.0,-0.9423832923810584,-1.0378616853634655,1,14.0,1,1,-0.5086276428762777,-0.5086276428762777
2016-03-14,air_9d93d95720f2e831,0,1,0,0,0,0,0,-1.215039243182032,-1.62782057209871,0.0,-1.2856811578768417,-0.9162298452915706,1,9.0,1,1,-1.3149851549197324,-1.3149851549197327
2016-03-15,air_9d93d95720f2e831,0,0,0,0,0,1,0,-0.9073329387687233,-0.7079494355060909,0.0,1.5097443183031067,-0.9040666612843811,1,9.0,1,1,-1.0475152825038496,-1.0475152825038498
2016-03-16,air_9d93d95720f2e831,0,0,0,0,0,0,1,-0.8304063626653961,-0.7335014115225524,0.0,-0.697170531312642,-1.0378616853634655,1,4.0,1,1,-0.9606615969961091,-0.9606615969961092
2016-03-17,air_9d93d95720f2e831,0,0,0,0,1,0,0,-0.266278137907663,0.0969378090124508,0.0,1.5097443183031067,-0.6121502451118334,1,6.0,1,1,-0.914520576570122,-0.914520576570122
2016-03-18,air_9d93d95720f2e831,1,0,0,0,0,0,0,-0.048319505614902426,0.22469768909475904,0.0,0.5779358262431239,-0.46619203702555967,1,9.0,1,1,-0.5493403079580311,-0.5493403079580311
2016-03-19,air_9d93d95720f2e831,0,0,1,0,0,0,0,-0.03549840959768127,-0.37577374729208957,0.0,-0.8197769118468502,0.2635990034058095,1,13.0,1,1,-0.532315011651116,-0.532315011651116
2016-03-22,air_9d93d95720f2e831,0,0,0,0,0,1,0,-0.5355211542693084,-0.2735658432262429,0.0,0.872191139525224,-0.7337820851837282,1,6.0,1,1,-1.0435673877080434,-1.0435673877080434
2016-03-23,air_9d93d95720f2e831,0,0,0,0,0,0,1,-0.4714156741832023,-0.20968590318508876,0.0,0.16107413242681595,-0.4783552210327491,1,9.0,1,1,-0.9451167612376214,-0.9451167612376216
2016-03-24,air_9d93d95720f2e831,0,0,0,0,1,0,0,-1.1381126670787052,-1.2956448838847088,0.0,-0.9178620162742168,-0.8919034772771917,1,10.0,1,1,-1.0031014660510278,-1.0031014660510278
2016-03-25,air_9d93d95720f2e831,1,0,0,0,0,0,0,-0.9073329387687233,-0.6696214714813984,0.0,0.9702762439525903,-1.0865144213922233,1,7.0,1,1,-0.414865141475876,-0.414865141475876
2016-03-26,air_9d93d95720f2e831,0,0,1,0,0,0,0,-0.9201540347859445,-0.912365243637784,0.0,0.23463796074734086,-0.7702716372052968,1,16.0,1,1,-0.4205402402448477,-0.42054024024484765
2016-03-28,air_9d93d95720f2e831,0,1,0,0,0,0,0,-0.4970578662176446,-0.3629977592838586,0.0,-0.5990854268852753,-0.2959074609249068,1,15.0,1,1,-1.0783582105960872,-1.0783582105960872
2016-03-29,air_9d93d95720f2e831,0,0,0,0,0,1,0,-0.2790992339248842,-0.13302997513570364,0.0,1.1174039005936405,-0.49051840503993854,1,6.0,1,1,-0.8106415947554664,-0.8106415947554665
2016-03-30,air_9d93d95720f2e831,0,0,0,0,0,0,1,-0.03549840959768127,0.045833856979527694,0.0,-0.4029152180305421,-0.2472547248961488,1,14.0,1,1,-0.8937941288921385,-0.8937941288921385
2016-03-31,air_9d93d95720f2e831,0,0,0,0,1,0,0,-0.03549840959768127,0.07138583299598925,0.0,0.9457549678457486,-0.30807064493209624,1,6.0,1,1,-0.8590033060040947,-0.8590033060040947
2016-04-01,air_9d93d95720f2e831,1,0,0,0,0,0,0,-0.3047414259593265,-0.15858195115216567,0.0,-0.2312662852826506,-0.40537611698961223,1,10.0,1,1,-0.657413927993231,-0.657413927993231
2016-04-02,air_9d93d95720f2e831,0,0,1,0,0,0,0,-0.5996266343554143,-0.8101573395719374,0.0,-1.2856811578768417,-0.4540288530183701,1,10.0,1,1,-0.6741924808754082,-0.6741924808754082
2016-04-04,air_9d93d95720f2e831,0,1,0,0,0,0,0,0.054249262522867076,0.28857762913591317,0.0,-1.11403222512895,-0.2107651728745805,1,3.0,1,1,-1.2952456809407005,-1.2952456809407007
2016-04-06,air_9d93d95720f2e831,0,0,0,0,0,0,1,-0.07396169764934497,0.07138583299598925,0.0,0.7495847589910157,-0.5026815890471281,1,7.0,1,1,-1.0304899861969345,-1.0304899861969348
2016-04-07,air_9d93d95720f2e831,0,0,0,0,1,0,0,-0.17653046578711448,0.0586098449877587,0.0,-1.1630747773426333,0.04466169127639889,1,9.0,1,1,-1.1434984747268924,-1.1434984747268926
2016-04-08,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.11835474260897333,0.4163375092182214,0.0,-0.20674500917580882,0.00817213925483035,1,14.0,1,1,-0.598688992905611,-0.598688992905611
2016-04-09,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.24656570278118536,0.4929934372676065,0.0,0.5534145501362823,-0.06480696478830653,1,13.0,1,1,-0.5086276428762777,-0.5086276428762777
2016-04-11,air_9d93d95720f2e831,0,1,0,0,0,0,0,-0.4585945781659811,-0.324669795259166,0.0,0.23463796074734086,-0.49051840503993854,1,9.0,1,1,-1.3169591023176357,-1.3169591023176357
2016-04-12,air_9d93d95720f2e831,0,0,0,0,0,1,0,-0.5996266343554143,-0.5801895554237827,0.0,1.5097443183031067,-0.7702716372052968,1,11.0,1,1,-1.1575628499369528,-1.1575628499369528
2016-04-13,air_9d93d95720f2e831,0,0,0,0,0,0,1,-0.09960388968378729,-0.08192602310278053,0.0,-1.11403222512895,-0.10129651680987507,1,15.0,1,1,-1.0716961381281638,-1.0716961381281638
2016-04-14,air_9d93d95720f2e831,0,0,0,0,1,0,0,-0.022677313580460105,-0.2607898552180119,0.0,-1.2856811578768417,0.2027830833698621,1,15.0,1,1,-1.039372749487499,-1.0393727494874991
2016-04-15,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.14399693464341565,0.22469768909475904,0.0,1.6813932510509981,-0.05264378078111708,1,6.0,1,1,-0.6258307696267799,-0.6258307696267799
2016-04-16,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.07989145455730963,0.16081774905360494,0.0,-0.3293513897100172,-0.1621124368458225,1,15.0,1,1,-0.4153586283253518,-0.4153586283253518
2016-04-19,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.13117583862619425,0.28857762913591317,0.0,1.55878687051679,0.06898805929077778,1,4.0,1,1,-1.0948900200535263,-1.0948900200535263
2016-04-20,air_9d93d95720f2e831,0,0,0,0,0,0,1,-0.03549840959768127,-0.043598059078087975,0.0,1.5097443183031067,-0.19860198886739083,1,15.0,1,1,-0.9643627483671776,-0.9643627483671777
2016-04-21,air_9d93d95720f2e831,0,0,0,0,1,0,0,0.16963912667785797,0.07138583299598925,0.0,-1.2856811578768417,0.22710945138424118,1,8.0,1,1,-1.0682417301818332,-1.0682417301818332
2016-04-22,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.2722078948156277,0.5185454132840681,0.0,0.7986273112046989,0.21494626737705153,1,16.0,1,1,-0.5809234663244822,-0.5809234663244822
2016-04-23,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.34913447091895466,0.3524575691770673,0.0,-0.7707343596331668,0.3122517394345675,1,18.0,1,1,-0.485927247800391,-0.485927247800391
2016-04-25,air_9d93d95720f2e831,0,1,0,0,0,0,0,0.3747766629533974,0.4418894852346834,0.0,0.8476698634183819,0.2514358193986201,1,15.0,1,1,-1.2705713384669106,-1.2705713384669106
2016-04-26,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.5158087191428304,0.6974092453992998,0.0,1.3871379377688986,0.3365781074489464,1,16.0,1,1,-1.0003872883789109,-1.0003872883789109
2016-04-27,air_9d93d95720f2e831,0,0,0,0,0,0,1,0.3747766629533974,0.27580164112768263,0.0,-1.2121173295563168,0.45820994752084127,1,8.0,1,1,-0.9813880446740927,-0.9813880446740927
2016-04-28,air_9d93d95720f2e831,0,0,0,0,1,0,0,-0.09960388968378729,-0.5418615913990901,0.0,-1.2856811578768417,0.22710945138424118,1,18.0,1,1,-0.7450078437751853,-0.7450078437751853
2016-04-29,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.07989145455730963,0.22469768909475904,1.0,1.0193187961662737,-0.0039910447523590934,1,14.0,1,1,-0.5759885978297242,-0.5759885978297242
2016-04-30,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.10553364659175195,0.2630256531194516,0.0,1.4116592138757402,-0.11345970081706451,1,12.0,1,1,-0.6191686971588566,-0.6191686971588566
2016-05-02,air_9d93d95720f2e831,0,1,0,0,0,0,0,0.2850289908328486,0.22469768909475904,0.0,-0.42743649413738377,0.21494626737705153,1,8.0,1,1,-1.0297497559227209,-1.0297497559227209
2016-05-03,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.6696618713494847,0.6463052933663763,1.0,0.18559540853365752,0.6893104436574418,1,15.0,1,1,-0.750436199119419,-0.7504361991194191
2016-05-04,air_9d93d95720f2e831,0,0,0,0,0,0,1,0.8876205036422457,0.9401530175556854,1.0,0.9702762439525903,0.8839213877724732,1,6.0,1,1,-0.8059534696854463,-0.8059534696854463
2016-05-05,air_9d93d95720f2e831,0,0,0,0,1,0,0,0.8876205036422457,0.9912569695886084,1.0,1.7304358032646818,0.6893104436574418,1,9.0,1,1,-0.9939719593357256,-0.9939719593357256
2016-05-06,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.3747766629533974,0.36523355718529826,0.0,-1.26115988177,0.45820994752084127,1,14.0,1,1,-1.1452256787000579,-1.1452256787000579
2016-05-07,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.7722306394872545,0.8634970895063002,0.0,1.5342655944099484,0.48253631553522036,1,13.0,1,1,-0.7267488303445807,-0.7267488303445807
2016-05-09,air_9d93d95720f2e831,0,1,0,0,0,0,0,0.4260610470222821,0.27580164112768263,0.0,-1.2856811578768417,0.5798417875927361,1,2.0,1,1,-1.4807967363436008,-1.480796736343601
2016-05-10,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.41323995100506067,0.3780095451935293,0.0,-1.26115988177,0.5676786035855469,1,8.0,1,1,-1.3214004839629179,-1.3214004839629179
2016-05-11,air_9d93d95720f2e831,0,0,0,0,0,0,1,0.7978728315216969,0.9529290055639164,0.0,-0.8688194640605335,0.5555154195783573,1,10.0,1,1,-1.134862454861066,-1.1348624548610662
2016-05-12,air_9d93d95720f2e831,0,0,0,0,1,0,0,0.8363361195733605,1.0679128976379935,0.0,1.9266060121194146,0.7379631796861995,1,8.0,1,1,-1.0166723544116123,-1.0166723544116123
2016-05-13,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.7722306394872545,0.8762730775145312,0.0,1.4361804899825816,0.6163313396143046,1,13.0,1,1,-0.6662966912837953,-0.6662966912837953
2016-05-14,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.5927352952461579,0.6590812813746073,0.0,0.8967124156320655,0.3609044754633255,1,11.0,1,1,-0.5086276428762777,-0.5086276428762777
2016-05-16,air_9d93d95720f2e831,0,1,0,0,0,0,0,0.4901665271083881,0.46744146125114494,0.0,-0.8442981879536919,0.3365781074489464,1,5.0,1,1,-1.4208380841322912,-1.4208380841322914
2016-05-17,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.40041885498783975,0.10971379702068182,0.0,-1.2856811578768417,0.4217203954992729,1,9.0,1,1,-1.2518188381868303,-1.2518188381868303
2016-05-18,air_9d93d95720f2e831,0,0,0,0,0,0,1,0.6183774872806002,1.0168089456050704,0.0,2.00016984043994,0.2027830833698621,1,13.0,1,1,-1.0526968944233455,-1.0526968944233457
2016-05-19,air_9d93d95720f2e831,0,0,0,0,1,0,0,0.5286298151600518,0.6974092453992998,0.0,1.55878687051679,0.40955721149208346,1,2.0,1,1,-1.044307617982257,-1.044307617982257
2016-05-20,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.2593867987984063,0.14804176104537436,0.0,-0.8688194640605335,0.3609044754633255,1,10.0,1,1,-0.6658032044343195,-0.6658032044343195
2016-05-21,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.5029876231256095,0.8507211014980697,0.0,1.6813932510509981,0.16629353134829375,1,13.0,1,1,-0.3958658977710578,-0.39586589777105774
2016-05-24,air_9d93d95720f2e831,0,0,0,0,0,1,0,1.054294751866121,1.2340007417449943,0.0,0.8476698634183819,0.7987790997221469,1,5.0,1,1,-1.2051843309113672,-1.2051843309113675
2016-05-25,air_9d93d95720f2e831,0,0,0,0,0,0,1,0.9004415996594666,0.6207533173499148,0.0,-1.2856811578768417,1.1028586999018841,1,4.0,1,1,-1.0043351831747174,-1.0043351831747174
2016-05-26,air_9d93d95720f2e831,0,0,0,0,1,0,0,1.0030103677972362,0.9657049935721469,0.0,-0.4029152180305421,1.0785323318875053,1,10.0,1,1,-0.9690508734371978,-0.9690508734371978
2016-05-27,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.5414509111772727,0.3524575691770673,0.0,-1.2121173295563168,0.45820994752084127,1,10.0,1,1,-0.681841527042283,-0.681841527042283
2016-05-28,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.5286298151600518,0.5696493653169916,0.0,-1.2366386056631582,0.4460467635136518,1,10.0,1,1,-0.490862116295149,-0.490862116295149
2016-05-30,air_9d93d95720f2e831,0,1,0,0,0,0,0,0.2850289908328486,0.2119217010865285,0.0,-1.2856811578768417,0.48253631553522036,1,8.0,1,1,-1.301414266559148,-1.3014142665591482
2016-05-31,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.6696618713494847,0.6718572693828379,0.0,-0.15770245696212568,0.5920049715999257,1,15.0,1,1,-1.078604954020825,-1.0786049540208251
2016-06-02,air_9d93d95720f2e831,0,0,0,0,1,0,0,0.7081251594011485,0.812393137473377,0.0,1.9020847360125732,0.5920049715999257,1,2.0,1,1,-1.0398662363369748,-1.0398662363369748
2016-06-03,air_9d93d95720f2e831,1,0,0,0,0,0,0,0.5414509111772727,0.5824253533252222,0.0,1.8285209076920481,0.3365781074489464,1,9.0,1,1,-0.7383457713072619,-0.738345771307262
2016-06-04,air_9d93d95720f2e831,0,0,1,0,0,0,0,0.8363361195733605,0.9657049935721469,0.0,0.6760209306704905,0.5920049715999257,1,12.0,1,1,-0.5680928082381115,-0.5680928082381115
2016-06-06,air_9d93d95720f2e831,0,1,0,0,0,0,0,0.6183774872806002,0.5440973893005296,0.0,-1.1630747773426333,0.5920049715999257,1,10.0,1,1,-1.328556043280317,-1.328556043280317
2016-06-07,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.5670931032117155,0.16081774905360494,0.0,-1.2856811578768417,0.8474318357509047,1,14.0,1,1,-1.1866785740560248,-1.1866785740560248
2016-06-08,air_9d93d95720f2e831,0,0,0,0,0,0,1,0.8619783116078028,0.9784809815803779,0.0,0.11203158021313261,0.6163313396143046,1,9.0,1,1,-1.0255551177021767,-1.0255551177021767
2016-06-09,air_9d93d95720f2e831,0,0,0,0,1,0,0,0.7722306394872545,0.5185454132840681,0.0,-1.2856811578768417,0.9933900438371789,1,8.0,1,1,-1.0749038026497564,-1.0749038026497566
2016-06-10,air_9d93d95720f2e831,1,0,0,0,0,0,0,1.0671158478833422,1.1701208017038403,0.0,1.2154890050210068,0.9690636758227996,1,8.0,1,1,-0.6455702436058118,-0.6455702436058118
2016-06-11,air_9d93d95720f2e831,0,0,1,0,0,0,0,1.0671158478833422,1.2084487657285328,0.0,1.338095385555215,0.7866159157149573,1,8.0,1,1,-0.48839468204777,-0.48839468204777
2016-06-13,air_9d93d95720f2e831,0,1,0,0,0,0,0,0.5927352952461579,0.39078553320175985,0.0,-1.2856811578768417,0.8352686517437155,1,12.0,1,1,-1.3885146954916263,-1.3885146954916265
2016-06-14,air_9d93d95720f2e831,0,0,0,0,0,1,0,0.9004415996594666,0.8379451134898387,0.0,-0.010574800321075646,0.8474318357509047,1,11.0,1,1,-1.1138892637583446,-1.1138892637583446
2016-06-15,air_9d93d95720f2e831,0,0,0,0,0,0,1,0.7209462554183699,0.3269055931606057,0.0,-1.2856811578768417,0.9933900438371789,1,11.0,1,1,-1.0551643286707246,-1.0551643286707246
2016-06-16,air_9d93d95720f2e831,0,0,0,0,1,0,0,0.8876205036422457,0.6079773293416837,0.0,-1.2856811578768417,1.0055532278443682,1,7.0,1,1,-1.1247459744468122,-1.1247459744468122
