visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-09-26,air_51281cd059d7b89b,0,1,0,0,0,0,0,1.2710103844864415,1.408397438894942,0.0,0.29994572013021653,1.1686256662411119,1,10.0,1,1,-1.0978069184857702,-1.09780691848577
2016-09-27,air_51281cd059d7b89b,0,0,0,0,0,1,0,1.3917573027018375,1.4218125223187332,0.0,0.35396971475029304,1.3824210201726752,1,1.0,1,1,-0.4795713858386909,-0.47957138583869074
2016-09-28,air_51281cd059d7b89b,0,0,0,0,0,0,1,1.2978430329787516,1.1937561041142868,0.0,-1.4288221077122307,1.4830305984934102,1,4.0,1,1,-0.36548118568572485,-0.3654811856857247
2016-09-29,air_51281cd059d7b89b,0,0,0,0,1,0,0,1.3515083299633721,1.408397438894942,0.0,-0.4834022018608923,1.3572686255924908,1,21.0,1,1,-0.24509379916067944,-0.2450937991606793
2016-09-30,air_51281cd059d7b89b,1,0,0,0,0,0,0,0.9892675753171851,0.7108131008578127,0.0,-1.374798113092154,1.1434732716609282,1,12.0,1,1,1.1339900163246865,1.1339900163246868
2016-10-01,air_51281cd059d7b89b,0,0,1,0,0,0,0,1.0295165480556498,0.8852091853670951,0.0,-1.455834105022269,1.1560494689510203,1,9.0,1,1,1.1676984845516991,1.1676984845516993
2016-10-02,air_51281cd059d7b89b,0,0,0,1,0,0,0,1.1368471420248907,1.0193600196050048,0.0,-1.347786115782116,1.2943876391420313,1,12.0,1,1,-0.46919954946114856,-0.4691995494611484
2016-10-03,air_51281cd059d7b89b,0,1,0,0,0,0,0,0.9490186025787197,0.8047186848243493,0.0,-1.4828461023323072,1.0680160879203768,1,15.0,1,1,-1.5412029236257065,-1.5412029236257063
2016-10-04,air_51281cd059d7b89b,0,0,0,0,0,1,0,1.3112593572249067,1.4888879394376882,0.0,-0.15925823414043336,1.1057446797906523,1,11.0,1,1,-0.706640517961315,-0.7066405179613148
2016-10-05,air_51281cd059d7b89b,0,0,0,0,0,0,1,1.1636797905172007,1.1535108538429142,0.0,-0.8615701642014277,1.2315066526915717,1,6.0,1,1,-0.8748124363686092,-0.874812436368609
2016-10-06,air_51281cd059d7b89b,0,0,0,0,1,0,0,1.2575940602402866,1.2340013543856596,0.0,1.0832936421213255,1.2692352445618476,1,16.0,1,1,-0.40770937665143303,-0.4077093766514329
2016-10-07,air_51281cd059d7b89b,1,0,0,0,0,0,0,0.9490186025787197,1.0193600196050048,0.0,-0.4834022018608923,1.0680160879203768,1,26.0,1,1,0.7550475658166206,0.7550475658166208
2016-10-08,air_51281cd059d7b89b,0,0,1,0,0,0,0,1.0429328723018052,0.8449639350957222,0.0,-1.1316901373018102,1.0805922852104686,1,26.0,1,1,1.0039716388776374,1.0039716388776376
2016-10-09,air_51281cd059d7b89b,0,0,0,1,0,0,0,0.8819369813479444,0.6303226003150668,0.0,-1.2667501238520014,0.841644536698722,1,3.0,1,1,0.2946121151992932,0.29461211519929337
2016-10-10,air_51281cd059d7b89b,0,1,0,0,0,0,0,0.6136104964248429,0.5766622666199032,1.0,-0.7265101776512365,0.6781539719275267,1,2.0,1,1,-0.8040616953646593,-0.8040616953646592
2016-10-11,air_51281cd059d7b89b,0,0,0,0,0,1,0,0.5733615236863775,0.5900773500436939,0.0,-0.45639020455085416,0.6907301692176189,1,12.0,1,1,-1.190783023155882,-1.1907830231558818
2016-10-12,air_51281cd059d7b89b,0,0,0,0,0,0,1,0.6538594691633082,1.0059449361812136,0.0,0.38098171206033143,0.6404253800572508,1,1.0,1,1,-0.48994322221623327,-0.4899432222162331
2016-10-14,air_51281cd059d7b89b,1,0,0,0,0,0,0,0.3452840115017413,0.2815304312965023,0.0,-0.8345581668913895,0.4014776315455043,1,18.0,1,1,0.9098842660242175,0.9098842660242176
2016-10-15,air_51281cd059d7b89b,0,0,1,0,0,0,0,0.39894930848636145,0.6169075168912761,0.0,1.272377623291593,0.049344107422930106,1,6.0,1,1,1.3680971802749287,1.3680971802749287
2016-10-16,air_51281cd059d7b89b,0,0,0,1,0,0,0,0.6538594691633082,0.8181337682481404,0.0,1.1373176367414017,0.48951101257614776,1,12.0,1,1,-0.5010559040493144,-0.5010559040493142
2016-10-17,air_51281cd059d7b89b,0,1,0,0,0,0,0,0.6001941721786875,0.3620209318392478,0.0,-1.4018101104021925,0.7158825637978026,1,12.0,1,1,-1.4085915870842718,-1.4085915870842718
2016-10-18,air_51281cd059d7b89b,0,0,0,0,0,1,0,1.0161002238094952,1.3144918549284057,0.0,1.380425612531746,0.7033063665077105,1,11.0,1,1,-0.6188503314799741,-0.618850331479974
2016-10-19,air_51281cd059d7b89b,0,0,0,0,0,0,1,0.9490186025787197,0.912039352214677,0.0,0.32695771744025487,0.9925589041798251,1,10.0,1,1,-0.4840164585719234,-0.4840164585719232
2016-10-20,air_51281cd059d7b89b,0,0,0,0,1,0,0,1.0295165480556498,1.1132656035715414,0.0,1.0292696475012493,0.841644536698722,1,19.0,1,1,-0.2669487400990723,-0.26694874009907216
2016-10-21,air_51281cd059d7b89b,1,0,0,0,0,0,0,0.5867778479325328,0.48275668265336663,0.0,-0.9966301507516189,0.7410349583779864,1,3.0,1,1,0.9328504751459183,0.9328504751459186
2016-10-22,air_51281cd059d7b89b,0,0,1,0,0,0,0,0.5465288751940675,0.38885109868682954,0.0,-0.8885821615114659,0.5901205908968833,1,13.0,1,1,1.4718155440503524,1.4718155440503524
2016-10-23,air_51281cd059d7b89b,0,0,0,1,0,0,0,0.5867778479325328,0.5364170163485302,0.0,-0.8345581668913895,0.6278491827671592,1,4.0,1,1,-0.23879661278860015,-0.2387966127886
2016-10-24,air_51281cd059d7b89b,0,1,0,0,0,0,0,0.13062282356325988,-0.0538466542982715,0.0,-1.2127261292319247,0.27571565864458497,1,5.0,1,1,-1.24486474141021,-1.24486474141021
2016-10-26,air_51281cd059d7b89b,0,0,0,0,0,0,1,0.7880227116248589,1.0059449361812136,0.0,0.9752456528811725,0.6026967881869749,1,8.0,1,1,-0.1969388445506613,-0.19693884455066113
2016-10-27,air_51281cd059d7b89b,0,0,0,0,1,0,0,0.7209410903940836,0.7108131008578127,0.0,0.786161671710905,0.6655777746374346,1,9.0,1,1,-0.18360362635096397,-0.1836036263509638
2016-10-28,air_51281cd059d7b89b,1,0,0,0,0,0,0,0.3587003357478961,-0.040431570874480835,0.0,-1.4828461023323072,0.6655777746374346,1,9.0,1,1,0.8365405659258821,0.8365405659258822
2016-10-29,air_51281cd059d7b89b,0,0,1,0,0,0,0,0.5733615236863775,0.6571527671626486,0.0,0.8401856663309812,0.43920622341578,1,18.0,1,1,1.650359298835189,1.650359298835189
2016-10-30,air_51281cd059d7b89b,0,0,0,1,0,0,0,-0.08403836437522129,-0.12092207141722626,0.0,-1.1046781399917718,0.09964889658329788,1,5.0,1,1,-0.1569331899515693,-0.15693318995156913
2016-10-31,air_51281cd059d7b89b,0,1,0,0,0,0,0,0.07695752657863977,0.21445501417754756,0.0,0.5430536959205607,-0.06384166818789734,1,11.0,1,1,-1.0778040911862241,-1.077804091186224
2016-11-01,air_51281cd059d7b89b,0,0,0,0,0,1,0,-0.03037306739060094,0.1205494302110105,0.0,-0.13224623683039521,-0.02611307631762145,1,23.0,1,1,-0.7985053544481189,-0.7985053544481187
2016-11-02,air_51281cd059d7b89b,0,0,0,0,0,0,1,-0.1645363098521517,-0.2550729056551358,0.0,-0.9696181534415806,-0.0009606817374376725,1,17.0,1,1,0.33646988343723205,0.3364698834372322
2016-11-03,air_51281cd059d7b89b,0,0,0,0,1,0,0,-0.08403836437522129,-0.14775223826480854,1.0,1.272377623291593,-0.05126547089780545,1,10.0,1,1,-0.120631762630171,-0.12063176263017085
2016-11-04,air_51281cd059d7b89b,1,0,0,0,0,0,0,-0.13770366135984166,-0.013601404026899022,0.0,1.1913416313614786,-0.126722654638357,1,6.0,1,1,0.006052810266953671,0.006052810266953831
2016-11-05,air_51281cd059d7b89b,0,0,1,0,0,0,0,0.023292229594019418,0.16079468048238346,0.0,1.2453656259815549,-0.126722654638357,1,17.0,1,1,1.1862196209401676,1.1862196209401679
2016-11-06,air_51281cd059d7b89b,0,0,0,1,0,0,0,0.2379534175325006,0.41568126553441187,0.0,1.1913416313614786,-0.101570260058173,1,6.0,1,1,-0.5540263541203344,-0.5540263541203342
2016-11-07,air_51281cd059d7b89b,0,1,0,0,0,0,0,-0.2316179310829271,-0.24165782223134513,0.0,0.6240896878506754,-0.23990843024918443,1,5.0,1,1,-1.3141337915030824,-1.3141337915030822
2016-11-08,air_51281cd059d7b89b,0,0,0,0,0,1,0,-0.17795263409830675,-0.20141257195997217,0.0,-0.8885821615114659,-0.16445124650863266,1,2.0,1,1,-1.136701304901554,-1.1367013049015537
2016-11-09,air_51281cd059d7b89b,0,0,0,0,0,0,1,-0.567026037236804,-0.577034907826119,0.0,1.1913416313614786,-0.5417371652113907,1,12.0,1,1,-0.8351772044972865,-0.8351772044972863
2016-11-10,air_51281cd059d7b89b,0,0,0,0,1,0,0,-0.593858685729114,-0.7514309923354012,0.0,-1.4828461023323072,-0.5543133625014827,1,8.0,1,1,-0.5762517177864965,-0.5762517177864964
2016-11-11,air_51281cd059d7b89b,1,0,0,0,0,0,0,0.023292229594019418,0.18762484732996526,0.0,0.5430536959205607,0.06192030471302199,1,1.0,1,1,0.3509163698202375,0.35091636982023766
2016-11-12,air_51281cd059d7b89b,0,0,1,0,0,0,0,-0.01695674314444591,0.1473795970585928,0.0,1.1913416313614786,-0.038689273607713334,1,14.0,1,1,1.711479048917135,1.7114790489171352
2016-11-13,air_51281cd059d7b89b,0,0,0,1,0,0,0,0.09037385082479456,0.294945514720293,0.0,0.6511016851607138,-0.05126547089780545,1,16.0,1,1,-0.4210445948511304,-0.4210445948511302
2016-11-14,air_51281cd059d7b89b,0,1,0,0,0,0,0,-0.03037306739060094,-0.37580865646925465,0.0,-1.4828461023323072,0.2254108694842172,1,18.0,1,1,-1.421926805283969,-1.421926805283969
2016-11-15,air_51281cd059d7b89b,0,0,0,0,0,1,0,0.27820239027096594,0.4022661821106207,0.0,0.46201770399044606,0.2002584749040332,1,2.0,1,1,-0.9322279591728615,-0.9322279591728614
2016-11-16,air_51281cd059d7b89b,0,0,0,0,0,0,1,-0.19136895834446177,-0.040431570874480835,0.0,0.38098171206033143,-0.22733223295909233,1,18.0,1,1,-0.363629072046878,-0.36362907204687783
2016-11-17,air_51281cd059d7b89b,0,0,0,0,1,0,0,-0.13770366135984166,0.05347401309205574,0.0,0.8671976636410195,-0.2776370221194601,1,18.0,1,1,-0.31510369470909044,-0.3151036947090903
2016-11-18,air_51281cd059d7b89b,1,0,0,0,0,0,0,-0.21820160683677206,-0.17458240511239037,0.0,0.19189773089006368,-0.4033989950203794,1,7.0,1,1,0.9480378069844626,0.9480378069844627
2016-11-19,air_51281cd059d7b89b,0,0,1,0,0,0,0,0.023292229594019418,-0.17458240511239037,0.0,-1.1046781399917718,0.13737748845357353,1,10.0,1,1,1.442552148556572,1.4425521485565722
2016-11-20,air_51281cd059d7b89b,0,0,0,1,0,0,0,0.38553298424020666,0.41568126553441187,0.0,0.6511016851607138,0.14995368574366566,1,4.0,1,1,-0.17582474906780718,-0.17582474906780704
2016-11-21,air_51281cd059d7b89b,0,1,0,0,0,0,0,0.13062282356325988,0.013228762820683264,0.0,-1.4828461023323072,0.250563264064401,1,4.0,1,1,-1.3211718233307004,-1.3211718233307004
2016-11-22,air_51281cd059d7b89b,0,0,0,0,0,1,0,0.21112076904019053,0.2681153478727112,0.0,0.8671976636410195,0.17510608032384942,1,7.0,1,1,0.6157686201753373,0.6157686201753375
2016-11-23,air_51281cd059d7b89b,0,0,0,0,0,0,1,-0.25845057957523715,-0.46971424043579124,1.0,-0.5104141991709306,-0.20217983837890854,1,10.0,1,1,-0.23731492187752268,-0.2373149218775225
2016-11-24,air_51281cd059d7b89b,0,0,0,0,1,0,0,-1.0500137100983868,-1.2746192458632484,0.0,-1.4828461023323072,-0.7555325191429536,1,9.0,1,1,-1.14485060491248,-1.14485060491248
2016-11-25,air_51281cd059d7b89b,1,0,0,0,0,0,0,-0.902434143390681,-0.7111857420640285,0.0,0.29994572013021653,-0.9567516757844245,1,12.0,1,1,0.8157968931707974,0.8157968931707975
2016-11-26,air_51281cd059d7b89b,0,0,1,0,0,0,0,-0.6072750099752694,-0.536789657554746,0.0,0.8131736690209431,-0.9315992812042406,1,12.0,1,1,1.7548185080661514,1.7548185080661514
2016-11-27,air_51281cd059d7b89b,0,0,0,1,0,0,0,-0.2986995523137025,-0.48312932385958235,0.0,-1.4018101104021925,-0.07641786547798922,1,5.0,1,1,-0.5351347950040964,-0.5351347950040963
2016-11-28,air_51281cd059d7b89b,0,1,0,0,0,0,0,-0.4731117675137186,-0.6709404917926555,0.0,-0.45639020455085416,-0.4033989950203794,1,2.0,1,1,-1.2759802505428373,-1.275980250542837
2016-11-29,air_51281cd059d7b89b,0,0,0,0,0,1,0,-0.6206913342214244,-0.5233745741309549,0.0,1.1373176367414017,-0.6046181516618504,1,3.0,1,1,-0.6381123133239814,-0.6381123133239813
2016-11-30,air_51281cd059d7b89b,0,0,0,0,0,0,1,-0.6206913342214244,-0.7916762426067742,0.0,-0.9696181534415806,-0.5668895597915746,1,9.0,1,1,-0.40178261300712315,-0.401782613007123
2016-12-01,air_51281cd059d7b89b,0,0,0,0,1,0,0,-0.11087101286753136,-0.18799748853618103,0.0,-0.4834022018608923,-0.0009606817374376725,1,13.0,1,1,-0.5055009767825468,-0.5055009767825467
2016-12-02,air_51281cd059d7b89b,1,0,0,0,0,0,0,-0.4865280917598736,-0.6306952415212825,0.0,1.0292696475012493,-0.5165847706312069,1,16.0,1,1,1.076574493520434,1.0765744935204342
2016-12-03,air_51281cd059d7b89b,0,0,1,0,0,0,0,-0.6609403069598895,-0.4026388233168365,0.0,1.0292696475012493,-0.9693278730745164,1,33.0,1,1,2.1989553586616264,2.1989553586616264
2016-12-04,air_51281cd059d7b89b,0,0,0,1,0,0,0,-0.43286279477525325,-0.22824273880755397,0.0,0.35396971475029304,-0.5920419543717584,1,4.0,1,1,-0.3369586356474833,-0.33695863564748313
2016-12-05,air_51281cd059d7b89b,0,1,0,0,0,0,0,-0.19136895834446177,-0.24165782223134513,0.0,0.40799370937036955,-0.13929885192844887,1,11.0,1,1,-1.210785850455428,-1.2107858504554279
2016-12-06,air_51281cd059d7b89b,0,0,0,0,0,1,0,-0.540193388744494,-0.5233745741309549,0.0,0.5970776905406373,-0.7052277299825859,1,8.0,1,1,-0.7340517998162484,-0.7340517998162482
2016-12-07,air_51281cd059d7b89b,0,0,0,0,0,0,1,-0.9829320888676114,-0.9392421602684746,0.0,1.1373176367414017,-0.9190230839141488,1,8.0,1,1,-0.19953180364504688,-0.19953180364504675
2016-12-08,air_51281cd059d7b89b,0,0,0,0,1,0,0,-0.8219361979137505,-0.5233745741309549,0.0,0.8671976636410195,-0.9190230839141488,1,4.0,1,1,-0.034693689787677076,-0.03469368978767691
2016-12-09,air_51281cd059d7b89b,1,0,0,0,0,0,0,-0.593858685729114,-0.48312932385958235,0.0,0.7321376770908282,-0.7052277299825859,1,18.0,1,1,1.6951804488952826,1.6951804488952829
2016-12-10,air_51281cd059d7b89b,0,0,1,0,0,0,0,-0.902434143390681,-1.059977911082593,0.0,1.0832936421213255,-0.7555325191429536,1,28.0,1,1,2.4178751907733242,2.4178751907733242
2016-12-11,air_51281cd059d7b89b,0,0,0,1,0,0,0,-1.1439279798214725,-1.0063175773874293,0.0,1.1103056394313637,-1.1956994242961714,1,17.0,1,1,0.1571852831968568,0.15718528319685696
2016-12-12,air_51281cd059d7b89b,0,1,0,0,0,0,0,-1.076846358590697,-0.8721667431495198,0.0,-0.5104141991709306,-1.233428016166447,1,12.0,1,1,-1.0163139183765086,-1.0163139183765084
2016-12-13,air_51281cd059d7b89b,0,0,0,0,0,1,0,-0.7146056039445098,-0.9392421602684746,0.0,-1.4828461023323072,-0.6674991381123101,1,12.0,1,1,-0.440676999422907,-0.44067699942290683
2016-12-14,air_51281cd059d7b89b,0,0,0,0,0,0,1,-0.6206913342214244,-0.6977706586402374,0.0,0.32695771744025487,-0.8435659001735971,1,18.0,1,1,0.20645150599018305,0.20645150599018322
2016-12-15,air_51281cd059d7b89b,0,0,0,0,1,0,0,-1.2378422495445578,-1.1807136618967118,0.0,0.9482336555711344,-1.1076660432655276,1,18.0,1,1,0.3060952197601437,0.30609521976014387
2016-12-16,air_51281cd059d7b89b,1,0,0,0,0,0,0,-1.3049238707753332,-1.2612041624394574,0.0,0.8131736690209431,-1.1579708324258955,1,23.0,1,1,1.8648340582136542,1.8648340582136544
2016-12-17,air_51281cd059d7b89b,0,0,1,0,0,0,0,-1.2110096010522478,-1.1941287453205027,0.0,1.1103056394313637,-1.271156608036723,1,29.0,1,1,2.8571965459077977,2.8571965459077977
2016-12-18,air_51281cd059d7b89b,0,0,0,1,0,0,0,-0.8890178191445259,-0.7380159089116103,0.0,1.0022576501912106,-1.0950898459754357,1,10.0,1,1,0.25608815151127867,0.25608815151127884
2016-12-19,air_51281cd059d7b89b,0,1,0,0,0,0,0,-0.7146056039445098,-0.5502047409785369,0.0,0.9482336555711344,-0.8561420974636891,1,11.0,1,1,-0.48253476766084585,-0.4825347676608457
2016-12-20,air_51281cd059d7b89b,0,0,0,0,0,1,0,-0.7011892796983548,-0.6843555752164464,0.0,-1.455834105022269,-0.8058373083033213,1,5.0,1,1,0.22941771511188402,0.22941771511188416
2016-12-21,air_51281cd059d7b89b,0,0,0,0,0,0,1,-0.593858685729114,-0.3355634061978817,0.0,0.7051256797807901,-0.8435659001735971,1,5.0,1,1,0.7957940658712513,0.7957940658712515
2016-12-22,air_51281cd059d7b89b,0,0,0,0,1,0,0,-0.07062204012906627,-0.0538466542982715,0.0,-1.4828461023323072,-0.06384166818789734,1,8.0,1,1,1.880391812779968,1.880391812779968
2016-12-23,air_51281cd059d7b89b,1,0,0,0,0,0,0,-0.4731117675137186,-0.3489784896216728,1.0,-0.18627023145047175,-0.5417371652113907,1,17.0,1,1,1.3940267712187846,1.3940267712187846
2016-12-24,air_51281cd059d7b89b,0,0,1,0,0,0,0,-0.915850467636836,-0.9660723271160564,0.0,0.6511016851607138,-0.8184135055934133,1,8.0,1,1,1.630726894263412,1.6307268942634123
2016-12-25,air_51281cd059d7b89b,0,0,0,1,0,0,0,-0.8621851706522157,-0.8050913260305651,0.0,0.894209660951058,-0.7303801245627698,1,6.0,1,1,-0.026173967048981554,-0.026173967048981395
2016-12-26,air_51281cd059d7b89b,0,1,0,0,0,0,0,-0.7011892796983548,-0.5502047409785369,0.0,-0.15925823414043336,-0.8435659001735971,1,1.0,1,1,-0.15878530359041615,-0.15878530359041598
2016-12-27,air_51281cd059d7b89b,0,0,0,0,0,1,0,-0.44627911902140827,-0.3489784896216728,0.0,-1.239738126541963,-0.5165847706312069,1,19.0,1,1,0.5979883292424075,0.5979883292424077
2016-12-28,air_51281cd059d7b89b,0,0,0,0,0,0,1,-1.2244259252984029,-1.2075438287442937,0.0,1.1373176367414017,-1.2837328053268147,1,14.0,1,1,1.7533368171550738,1.753336817155074
2016-12-29,air_51281cd059d7b89b,0,0,0,0,1,0,0,-1.1975932768060926,-1.2477890790156665,1.0,0.35396971475029304,-1.1831232270060794,1,5.0,1,1,1.3343887120479159,1.334388712047916
2016-12-30,air_51281cd059d7b89b,1,0,0,0,0,0,0,-1.2378422495445578,-1.2612041624394574,1.0,1.1103056394313637,-1.082513648685344,1,5.0,1,1,0.5694657792041661,0.5694657792041662
2016-12-31,air_51281cd059d7b89b,0,0,1,0,0,0,0,-1.090262682836852,-1.059977911082593,1.0,1.1103056394313637,-1.1831232270060794,1,3.0,1,1,-2.2890864109920654,-2.289086410992065
2017-01-06,air_51281cd059d7b89b,1,0,0,0,0,0,0,-1.3451728435137986,-1.4892605806439037,0.0,-1.347786115782116,-1.1831232270060794,1,12.0,1,1,-0.03765707160983204,-0.03765707160983187
2017-01-07,air_51281cd059d7b89b,0,0,1,0,0,0,0,-1.3049238707753332,-0.9660723271160564,0.0,0.894209660951058,-1.5352567511286535,1,10.0,1,1,0.7480095339890026,0.7480095339890027
2017-01-08,air_51281cd059d7b89b,0,0,0,1,0,0,0,-1.2244259252984029,-1.4356002469487397,0.0,-1.4828461023323072,-1.0950898459754357,1,8.0,1,1,-0.3632586493191086,-0.36325864931910845
2017-01-09,air_51281cd059d7b89b,0,1,0,0,0,0,0,-0.8085198736675955,-0.8319214928781469,1.0,0.6240896878506754,-0.7555325191429536,1,6.0,1,1,-1.2459760095935182,-1.2459760095935182
2017-01-10,air_51281cd059d7b89b,0,0,0,0,0,1,0,-0.902434143390681,-0.9660723271160564,0.0,1.1103056394313637,-0.9315992812042406,1,18.0,1,1,-1.172632309495183,-1.1726323094951827
2017-01-11,air_51281cd059d7b89b,0,0,0,0,0,0,1,-1.2780912222830232,-1.408770080101158,0.0,0.4350057066804077,-0.9693278730745164,1,10.0,1,1,-0.8518462272469082,-0.851846227246908
2017-01-12,air_51281cd059d7b89b,0,0,0,0,1,0,0,-1.3854218162522636,-1.663656665153186,0.0,-0.4023662099307776,-1.1831232270060794,1,7.0,1,1,-0.8655518681743749,-0.8655518681743747
2017-01-13,air_51281cd059d7b89b,1,0,0,0,0,0,0,-1.3585891677599535,-1.4490153303725308,0.0,-0.15925823414043336,-1.2837328053268147,1,15.0,1,1,0.6946686611902132,0.6946686611902134
2017-01-14,air_51281cd059d7b89b,0,0,1,0,0,0,0,-1.9086584618523117,-2.052694084443124,0.0,-0.9966301507516189,-1.6987473158998485,1,25.0,1,1,1.142509739063382,1.1425097390633823
2017-01-15,air_51281cd059d7b89b,0,0,0,1,0,0,0,-2.0294053800677077,-2.0929393347144964,0.0,0.6240896878506754,-1.8370854860908599,1,6.0,1,1,-0.8362884726805946,-0.8362884726805945
