visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-10-29,air_1f34e9beded2231a,0,0,1,0,0,0,0,-0.5460935890543415,-0.6683656575595504,0.0,0.33999073994999723,-0.35783198045731535,1,9.0,1,1,1.4120398911070506,1.4120398911070506
2016-11-02,air_1f34e9beded2231a,0,0,0,0,0,0,1,-0.6747812063425334,-0.6683656575595504,0.0,-0.525212689076131,-0.5977987969500436,1,4.0,1,1,0.14005967898814062,0.14005967898814062
2016-11-07,air_1f34e9beded2231a,0,1,0,0,0,0,0,-0.7758929056403984,-0.8921891231189775,0.0,0.03462482382312859,-0.6531757546022117,1,2.0,1,1,-1.4578945993320913,-1.4578945993320913
2016-11-12,air_1f34e9beded2231a,0,0,1,0,0,0,0,-0.4817497804102455,-0.28958748507436605,0.0,0.5181208576906707,-0.5147333604717915,1,22.0,1,1,1.4712101011435943,1.4712101011435943
2016-11-15,air_1f34e9beded2231a,0,0,0,0,0,1,0,-0.4082139991027073,-0.10880699366098263,0.0,-1.0850502019753905,-0.5331923463558476,1,2.0,1,1,-1.0881704384370825,-1.0881704384370825
2016-11-16,air_1f34e9beded2231a,0,0,0,0,0,0,1,-0.8770046049382636,-0.9868836662402736,0.0,-0.7542371261712827,-0.6808642334282957,1,11.0,1,1,-0.5377081814304497,-0.5377081814304497
2016-11-18,air_1f34e9beded2231a,1,0,0,0,0,0,0,-0.4725578077468032,-0.324021864391201,0.0,-0.525212689076131,-0.7639296699065478,1,4.0,1,1,0.7321203866871314,0.7321203866871314
2016-11-19,air_1f34e9beded2231a,0,0,1,0,0,0,0,-0.07730298321878518,0.046147713264774654,0.0,-0.16895245359478414,-0.10863567102255915,1,15.0,1,1,1.2108611769828024,1.2108611769828024
2016-11-21,air_1f34e9beded2231a,0,1,0,0,0,0,0,-0.8494286869479367,-0.9610578817526474,0.0,-0.27074109230374027,-0.7177822051964077,1,6.0,1,1,-1.4647081386696328,-1.4647081386696328
2016-11-22,air_1f34e9beded2231a,0,0,0,0,0,1,0,-0.9321564409189173,-1.0127094507278998,0.0,-1.2122860003615858,-0.8285361205007438,1,7.0,1,1,0.4104496084884671,0.4104496084884671
2016-11-25,air_1f34e9beded2231a,1,0,0,0,0,0,0,-1.125187866851205,-1.0987953990199872,0.0,0.2127549415638019,-1.0777324299355,1,4.0,1,1,0.6040975686080644,0.6040975686080644
2016-11-29,air_1f34e9beded2231a,0,0,0,0,0,1,0,-1.0148841948898977,-1.0729696145323608,0.0,-0.39797689068993564,-0.9023720640369679,1,2.0,1,1,-0.8034362155945637,-0.8034362155945637
2016-11-30,air_1f34e9beded2231a,0,0,0,0,0,0,1,-0.9873082768995709,-1.0815782093615696,0.0,-0.32163541165821846,-0.8562245993268278,1,5.0,1,1,-0.5746447367865951,-0.5746447367865951
2016-12-02,air_1f34e9beded2231a,1,0,0,0,0,0,0,-0.8402367142844944,-0.8577547438021426,0.0,-1.2122860003615858,-0.7547001769645197,1,8.0,1,1,0.8565571314306504,0.8565571314306504
2016-12-03,air_1f34e9beded2231a,0,0,1,0,0,0,0,-0.6104373976984374,-0.5220195454630018,0.0,0.899828252849257,-0.6624052475442397,1,13.0,1,1,1.9431373521017237,1.9431373521017237
2016-12-05,air_1f34e9beded2231a,0,1,0,0,0,0,0,-0.36225413578549587,-0.4445421920001232,0.0,-1.0850502019753905,-0.35783198045731535,1,2.0,1,1,-1.3578431532702995,-1.3578431532702995
2016-12-07,air_1f34e9beded2231a,0,0,0,0,0,0,1,-1.4009470467544733,-1.4173134077007101,0.0,0.5944623367223879,-1.2807812746601164,1,6.0,1,1,-0.378845132665669,-0.378845132665669
2016-12-08,air_1f34e9beded2231a,0,0,0,0,1,0,0,-1.1711477301684166,-1.2881844852625792,0.0,-0.7796842858485217,-1.197715838181864,1,5.0,1,1,-0.2192648692337787,-0.2192648692337787
2016-12-09,air_1f34e9beded2231a,1,0,0,0,0,0,0,-0.9689243315726863,-1.0299266403863172,0.0,-1.2122860003615858,-0.8746835852108837,1,9.0,1,1,1.4554313784671826,1.4554313784671826
2016-12-10,air_1f34e9beded2231a,0,0,1,0,0,0,0,-1.1803397028318587,-1.2107071317997007,0.0,-1.2122860003615858,-1.12387989464564,1,8.0,1,1,2.155074286232616,2.155074286232616
2016-12-15,air_1f34e9beded2231a,0,0,0,0,1,0,0,-1.354987183437262,-1.3398360542378316,0.0,0.1873077818865629,-1.2161748240659203,1,3.0,1,1,0.11065387763664623,0.11065387763664623
2016-12-16,air_1f34e9beded2231a,1,0,0,0,0,0,0,-1.4285229647448003,-1.425922002529919,0.0,-0.14350529391754493,-1.4930596123267603,1,8.0,1,1,1.6196735372352855,1.6196735372352855
2016-12-17,air_1f34e9beded2231a,0,0,1,0,0,0,0,-1.2722594294662815,-1.3742704335546665,0.0,-0.6778956471395654,-1.3638467111383683,1,14.0,1,1,2.5803825838286207,2.5803825838286207
2016-12-19,air_1f34e9beded2231a,0,1,0,0,0,0,0,-0.8494286869479367,-0.7888859851684727,0.0,0.8489339334947786,-0.8746835852108837,1,6.0,1,1,-0.6528211355015436,-0.6528211355015436
2016-12-20,air_1f34e9beded2231a,0,0,0,0,0,1,0,-0.9505403862458017,-0.9180149076066038,0.0,-1.1359445213298687,-1.0777324299355,1,8.0,1,1,0.036422159590800626,0.036422159590800626
2016-12-21,air_1f34e9beded2231a,0,0,0,0,0,0,1,-0.693165151669418,-0.7888859851684727,0.0,-1.0087087229436733,-0.5701103181239596,1,9.0,1,1,0.5847327725961047,0.5847327725961047
2016-12-22,air_1f34e9beded2231a,0,0,0,0,1,0,0,-0.9137724955920326,-0.969666476581856,0.0,-1.2122860003615858,-0.7177822051964077,1,9.0,1,1,1.6347350452445875,1.6347350452445875
2016-12-26,air_1f34e9beded2231a,0,1,0,0,0,0,0,-0.8218527689576097,-0.7200172265348028,0.0,-1.0850502019753905,-0.9116015569789958,1,4.0,1,1,-0.3393983259746399,-0.3393983259746399
2016-12-27,air_1f34e9beded2231a,0,0,0,0,0,1,0,-1.1711477301684166,-1.1848813473120745,0.0,-1.2122860003615858,-1.2992402605441724,1,8.0,1,1,0.3932364564778363,0.3932364564778363
2016-12-28,air_1f34e9beded2231a,0,0,0,0,0,0,1,-1.5296346640426652,-1.4947907611635889,0.0,-0.7287899664940436,-1.4007646829064802,1,14.0,1,1,1.5117327298352876,1.5117327298352876
2017-01-10,air_1f34e9beded2231a,0,0,0,0,0,1,0,-1.3274112654469352,-1.2365329162873269,0.0,-0.42342405036717473,-1.3823056970224243,1,5.0,1,1,-1.320906597914154,-1.320906597914154
2017-01-13,air_1f34e9beded2231a,1,0,0,0,0,0,0,-1.6858981993211841,-1.615311088772511,0.0,0.08551914317760655,-1.7237969358774605,1,14.0,1,1,0.4868329705356416,0.4868329705356416
2017-01-14,air_1f34e9beded2231a,0,0,1,0,0,0,0,-1.649130308667415,-1.6325282784309285,0.0,-0.0417166552085888,-1.7053379499934045,1,12.0,1,1,0.9203892368034066,0.9203892368034066
2017-01-17,air_1f34e9beded2231a,0,0,0,0,0,1,0,-1.217107593485628,-1.2279243214581181,0.0,-0.49976552939889196,-1.2900107676021442,1,8.0,1,1,-1.0085596103879149,-1.0085596103879149
2017-01-18,air_1f34e9beded2231a,0,0,0,0,0,0,1,-1.1619557575049742,-1.2107071317997007,0.0,-1.2122860003615858,-1.059273444051444,1,3.0,1,1,-0.6062021821394183,-0.6062021821394183
2017-01-21,air_1f34e9beded2231a,0,0,1,0,0,0,0,-1.3917550740910312,-1.3570532438962493,0.0,-0.09261097456306676,-1.4930596123267603,1,31.0,1,1,1.3973369904313033,1.3973369904313033
2017-01-25,air_1f34e9beded2231a,0,0,0,0,0,0,1,-1.446906910071685,-1.3914876232130842,0.0,-0.19439961327202313,-1.4653711335006765,1,7.0,1,1,-0.5291016054251343,-0.5291016054251343
2017-01-26,air_1f34e9beded2231a,0,0,0,0,1,0,0,-1.1619557575049742,-1.1160125886784045,0.0,0.5181208576906707,-1.133109387587668,1,7.0,1,1,-0.40000296534540275,-0.40000296534540275
2017-01-27,air_1f34e9beded2231a,1,0,0,0,0,0,0,-0.8770046049382636,-0.7974945799976813,0.0,-1.1613916810071077,-1.133109387587668,1,2.0,1,1,0.9472847868200173,0.9472847868200173
2017-01-28,air_1f34e9beded2231a,0,0,1,0,0,0,0,-1.3366032381103776,-1.3914876232130842,0.0,-1.2122860003615858,-1.1700273593557802,1,15.0,1,1,1.6480035165861153,1.6480035165861153
2017-01-30,air_1f34e9beded2231a,0,1,0,0,0,0,0,-1.2354915388125123,-1.3054016749209967,0.0,-1.1359445213298687,-1.059273444051444,1,9.0,1,1,-1.439964232654351,-1.439964232654351
2017-02-02,air_1f34e9beded2231a,0,0,0,0,1,0,0,-1.649130308667415,-1.6927884422353898,0.0,-0.6524484874623263,-1.4653711335006765,1,7.0,1,1,-0.7127085602051968,-0.7127085602051968
2017-02-03,air_1f34e9beded2231a,1,0,0,0,0,0,0,-1.3641791561007042,-1.3570532438962493,0.0,-0.29618825198097937,-1.3823056970224243,1,7.0,1,1,0.4950809392074022,0.4950809392074022
2017-02-04,air_1f34e9beded2231a,0,0,1,0,0,0,0,-0.9505403862458017,-1.0127094507278998,0.0,-0.37252973101269665,-0.8746835852108837,1,4.0,1,1,1.4805338918160194,1.4805338918160194
2017-02-07,air_1f34e9beded2231a,0,0,0,0,0,1,0,-1.22629956614907,-1.365661838725458,0.0,-0.9578144035891951,-1.059273444051444,1,8.0,1,1,-0.9834570970390781,-0.9834570970390781
2017-02-10,air_1f34e9beded2231a,1,0,0,0,0,0,0,-1.0792280035339936,-1.0901868041907783,0.0,-0.6015541681078482,-0.976208007573192,1,11.0,1,1,0.7665466907083932,0.7665466907083932
2017-02-13,air_1f34e9beded2231a,0,1,0,0,0,0,0,-0.8494286869479367,-0.9782750714110648,0.0,-0.7796842858485217,-0.6347167687181556,1,3.0,1,1,-1.3370439279241204,-1.3370439279241204
2017-02-14,air_1f34e9beded2231a,0,0,0,0,0,1,0,-0.9597323589092439,-1.0987953990199872,0.0,-1.1868388406843469,-0.7177822051964077,1,9.0,1,1,-0.7302803195493824,-0.7302803195493824
2017-02-15,air_1f34e9beded2231a,0,0,0,0,0,0,1,-0.9965002495630131,-0.9266235024358123,0.0,-0.6015541681078482,-0.9854375005152199,1,4.0,1,1,-0.21639601056534022,-0.21639601056534022
2017-02-23,air_1f34e9beded2231a,0,0,0,0,1,0,0,-0.8494286869479367,-0.9180149076066038,0.0,-0.881472924557478,-0.8100771346166877,1,2.0,1,1,-0.30353759261915897,-0.30353759261915897
2017-02-25,air_1f34e9beded2231a,0,0,1,0,0,0,0,-1.1068039215243206,-1.0643610197031521,0.0,0.11096630285484575,-1.0961914158195563,1,8.0,1,1,1.8721331000578714,1.8721331000578714
2017-02-27,air_1f34e9beded2231a,0,1,0,0,0,0,0,-1.419330992081358,-1.2279243214581181,0.0,0.899828252849257,-1.6407314993992086,1,2.0,1,1,-1.1857116331639908,-1.1857116331639908
2017-02-28,air_1f34e9beded2231a,0,0,0,0,0,1,0,-1.0332681402167823,-0.8491461489729338,0.0,0.5690151770451489,-1.4192236687905364,1,9.0,1,1,-0.5746447367865951,-0.5746447367865951
