visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-01-27,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-1.083935453918361,-0.9964209069680972,0.0,0.042061896373080075,-1.1088639918822976,1,23.0,1,1,-1.0390606201569974,-1.0390606201569974
2016-01-28,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-1.1766737323348624,-1.4029606370110808,0.0,-1.3068576100194926,-1.1201982064500895,1,6.0,1,1,-1.0446577257230294,-1.0446577257230294
2016-01-29,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.9448280362936087,-1.2984218492857422,0.0,-1.3068576100194926,-0.6781638383062093,1,16.0,1,1,-0.9016771198998513,-0.9016771198998513
2016-01-30,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-0.8057206186688567,-1.054498011259952,0.0,-1.3068576100194926,-0.6441611946028339,1,11.0,1,1,-0.6001966610022249,-0.6001966610022249
2016-01-31,air_b60cc7d6aee68194,0,0,0,1,0,0,0,-0.9911971755018595,-1.1125751155518069,0.0,-0.45753792080935435,-0.9615192025010042,1,13.0,1,1,-1.1550733537074764,-1.1550733537074764
2016-02-01,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-1.002789460303922,-1.2054984824187747,0.0,-1.3068576100194926,-0.7688375548485437,1,7.0,1,1,-1.409487243072562,-1.409487243072562
2016-02-02,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-1.083935453918361,-1.1241905364101776,0.0,-0.23271800307725893,-1.1201982064500895,1,5.0,1,1,-1.2614183594620823,-1.2614183594620823
2016-02-03,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-1.0955277387204236,-1.1590367989852908,0.0,-0.13279803964077197,-0.9501849879332125,1,7.0,1,1,-1.1866206759887472,-1.1866206759887472
2016-02-04,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-1.153489162730737,-1.077728852976694,0.0,0.5166817226963926,-1.2902114249669663,1,9.0,1,1,-1.1489674203627145,-1.1489674203627145
2016-02-05,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-1.1650814475327997,-1.1125751155518069,0.0,0.042061896373080075,-1.1882034938568402,1,12.0,1,1,-0.7749790029960387,-0.7749790029960387
2016-02-06,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-1.292596580355489,-1.1358059572685488,0.0,0.11700186895044518,-1.256208781263591,1,17.0,1,1,-0.5518580220228586,-0.5518580220228586
2016-02-07,air_b60cc7d6aee68194,0,0,0,1,0,0,0,-1.2578197259493011,-1.2519601658522586,0.0,0.24190182324605375,-1.1542008501534646,1,20.0,1,1,-1.162451356499064,-1.162451356499064
2016-02-08,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-1.1650814475327997,-1.1474213781269198,0.0,-0.10781804878165034,-1.256208781263591,1,7.0,1,1,-1.3580956374208148,-1.3580956374208148
2016-02-09,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.9332357514915461,-0.9615746443929843,0.0,0.6166016861328795,-0.9615192025010042,1,7.0,1,1,-1.1403173481243016,-1.1403173481243016
2016-02-10,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-1.0955277387204236,-0.8105741732341618,0.0,1.2660814484700442,-1.2902114249669663,1,17.0,1,1,-0.8164484669625476,-0.8164484669625476
2016-02-11,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-0.9448280362936087,-0.752497068942307,1.0,1.1911414758926788,-1.1542008501534646,1,12.0,1,1,-0.8897196670996923,-0.8897196670996923
2016-02-12,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.7361669098564806,-0.740881648083936,0.0,-1.2069376465830057,-0.8708454859586698,1,11.0,1,1,-0.8334941975500083,-0.8334941975500083
2016-02-13,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-0.4347675050028508,-0.7641124898006778,0.0,-1.3068576100194926,-0.2021268264589539,1,17.0,1,1,-0.6437014360836545,-0.6437014360836545
2016-02-14,air_b60cc7d6aee68194,0,0,0,1,0,0,0,-0.3652137961904747,-0.4272652849079199,0.0,-1.1070176831465188,-0.3608058304080389,1,12.0,1,1,-1.1800059148652549,-1.1800059148652549
2016-02-15,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-1.2114505867410506,-1.2868064284273713,0.0,-0.057858067063406876,-1.1201982064500895,1,13.0,1,1,-1.3616574318719261,-1.3616574318719261
2016-02-16,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-1.3157811499596146,-1.3332681118608551,0.0,-0.057858067063406876,-1.2902114249669663,1,7.0,1,1,-1.201122267682557,-1.201122267682557
2016-02-17,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-1.199858301938988,-1.2751910075690003,0.0,-0.0828380579225285,-1.199537708424632,1,17.0,1,1,-1.0321914451441403,-1.0321914451441403
2016-02-18,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-1.2694120107513638,-1.089344273835065,0.0,1.2660814484700442,-1.4602246434838433,1,4.0,1,1,-1.0418591729400135,-1.0418591729400135
2016-02-19,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.8868666122832953,-0.740881648083936,0.0,-0.0078980853451634,-1.1655350647212566,1,13.0,1,1,-0.7228241556761962,-0.7228241556761962
2016-02-20,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-0.8984588970853581,-1.2171139032771454,0.0,-1.281877619160371,-0.5874901217638749,1,16.0,1,1,-0.7569156168511176,-0.7569156168511176
2016-02-21,air_b60cc7d6aee68194,0,0,0,1,0,0,0,-1.083935453918361,-1.1358059572685488,0.0,0.8664015947240964,-1.029524489907755,1,36.0,1,1,-1.1255613425411266,-1.1255613425411266
2016-02-22,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-1.1418968779286744,-1.1590367989852908,0.0,-0.9321577471326669,-1.2108719229924236,1,4.0,1,1,-1.3486823235143066,-1.3486823235143066
2016-02-23,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.9911971755018595,-0.8918821192427584,0.0,-0.9571377379917886,-0.8255086276875027,1,8.0,1,1,-1.132430517553984,-1.132430517553984
2016-02-24,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-1.2346351563451756,-1.4610377413029356,0.0,-1.281877619160371,-1.0975297773145056,1,12.0,1,1,-1.088416914693824,-1.088416914693824
2016-02-25,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-1.3273734347616772,-1.3332681118608551,0.0,-0.0078980853451634,-1.2335403521280073,1,6.0,1,1,-0.984107220054139,-0.984107220054139
2016-02-26,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-1.2578197259493011,-1.1125751155518069,0.0,1.0412615307379487,-1.426221999780468,1,11.0,1,1,-0.573992030397621,-0.573992030397621
2016-02-27,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-1.0491585995121728,-0.9964209069680972,0.0,-0.7572978111188149,-1.0521929190433388,1,28.0,1,1,-0.4058244495272995,-0.4058244495272995
2016-02-28,air_b60cc7d6aee68194,0,0,0,1,0,0,0,-0.6897977706482299,-0.5550349143500006,0.0,-0.18275802135901545,-0.7235006965773765,1,15.0,1,1,-0.9894499117308059,-0.9894499117308059
2016-02-29,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-1.1071200235224863,-1.1241905364101776,0.0,-0.5574578842458412,-1.3582167123737172,1,4.0,1,1,-1.3008525123136705,-1.3008525123136705
2016-03-01,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-1.5360345611988053,-1.728192421045468,0.0,-1.0570577014282754,-1.3468824978059253,1,4.0,1,1,-1.1917089537760488,-1.1917089537760488
2016-03-02,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-1.1766737323348624,-0.9034975401011296,0.0,1.3909814027656529,-1.3922193560770926,1,10.0,1,1,-1.0617034563104901,-1.0617034563104901
2016-03-03,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-0.8752743274812327,-0.6014965977834843,0.0,1.4159613936247744,-1.199537708424632,1,12.0,1,1,-1.0784947730085859,-1.0784947730085859
2016-03-04,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.5854672074296657,-0.5318040726332586,0.0,-1.0320777105691537,-0.5761559071960831,1,20.0,1,1,-0.7052695973100053,-0.7052695973100053
2016-03-05,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-0.16814495455540923,0.014120707710176829,0.0,0.2918618049642972,-0.4061426886792061,1,17.0,1,1,-0.48189420244746006,-0.48189420244746006
2016-03-06,air_b60cc7d6aee68194,0,0,0,1,0,0,0,0.04051617188171908,-0.12526434259027508,0.0,-1.181957655723884,0.16056803971038372,1,26.0,1,1,-1.1169112703027138,-1.1169112703027138
2016-03-07,air_b60cc7d6aee68194,0,1,0,0,0,0,0,0.15643901990234568,0.2928908083110798,0.0,1.1661614850335573,0.14923382514259195,1,5.0,1,1,-1.4054166208427208,-1.4054166208427208
2016-03-08,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.19132952415953453,-0.3575727597576943,0.0,-1.1070176831465188,-0.02077939337428499,1,9.0,1,1,-1.0693358729914426,-1.0693358729914426
2016-03-09,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-0.7245746250544177,-0.8338050149509036,0.0,-1.281877619160371,-0.5534874780604996,1,3.0,1,1,-1.1158936147452534,-1.1158936147452534
2016-03-10,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-0.794128333866794,-0.9731900652513553,0.0,-1.007097719710032,-0.5874901217638749,1,3.0,1,1,-0.9950470172968378,-0.9950470172968378
2016-03-11,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.9216434666894835,-0.9267283818178714,0.0,-0.0078980853451634,-0.8368428422552945,1,17.0,1,1,-0.6554044749944484,-0.6554044749944484
2016-03-12,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-0.9796048906997968,-0.8918821192427584,0.0,1.1911414758926788,-1.0635271336111305,1,36.0,1,1,-0.46484847185999933,-0.46484847185999933
2016-03-13,air_b60cc7d6aee68194,0,0,0,1,0,0,0,-0.8984588970853581,-0.9731900652513553,0.0,-0.9571377379917886,-0.8368428422552945,1,17.0,1,1,-1.0665373202084267,-1.0665373202084267
2016-03-14,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-0.8404974730750445,-0.7292662272255651,0.0,-0.43255792995023257,-0.7235006965773765,1,7.0,1,1,-1.296273062305099,-1.296273062305099
2016-03-15,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.7593514794606059,-0.5898811769251134,0.0,1.5158813570612613,-0.8481770568230862,1,18.0,1,1,-1.0204884062333464,-1.0204884062333464
2016-03-16,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-0.6202440618358538,-0.438880705766291,0.0,0.24190182324605375,-0.7121664820095847,1,13.0,1,1,-0.9309347171768362,-0.9309347171768362
2016-03-17,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-0.3652137961904747,-0.09041808001516209,0.0,1.4159613936247744,-0.7235006965773765,1,24.0,1,1,-0.8833593198655652,-0.8833593198655652
2016-03-18,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.39999065059666283,-0.6828045437920812,0.0,-1.3068576100194926,-0.1454557536199949,1,5.0,1,1,-0.5068267636052385,-0.5068267636052385
2016-03-19,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-0.13336810014922112,0.10704407457714421,0.0,-0.5324778933867195,-0.1227873244844112,1,8.0,1,1,-0.4892722052390476,-0.4892722052390476
2016-03-20,air_b60cc7d6aee68194,0,0,0,1,0,0,0,-0.4927289290131642,-0.1833414468821299,1.0,1.4659213753430176,-0.42881111781478987,1,13.0,1,1,-0.7022166306376242,-0.7022166306376242
2016-03-21,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-0.6550209162420417,-0.3343419180409521,1.0,1.6407813113568699,-0.802840198551919,1,17.0,1,1,-1.1489674203627145,-1.1489674203627145
2016-03-22,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.5738749226276031,-0.2994956554658395,0.0,1.5908213296386262,-0.9388507733654207,1,3.0,1,1,-1.016417784003505,-1.016417784003505
2016-03-23,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-0.4115829353987255,-0.22980313031561359,0.0,0.7914616221467315,-0.6101585508994586,1,4.0,1,1,-0.9149066421468357,-0.9149066421468357
2016-03-24,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-0.7129823402523551,-0.5898811769251134,0.0,0.9913015490197049,-0.6441611946028339,1,8.0,1,1,-0.9746939061476309,-0.9746939061476309
2016-03-25,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.8752743274812327,-0.6711891229337102,0.0,1.0412615307379487,-0.9955218462043797,1,18.0,1,1,-0.36817119390126685,-0.36817119390126685
2016-03-26,air_b60cc7d6aee68194,0,0,1,0,0,0,0,-0.8520897578771074,-0.740881648083936,0.0,1.540861347920383,-1.1201982064500895,1,9.0,1,1,-0.3740227133566638,-0.3740227133566638
2016-03-27,air_b60cc7d6aee68194,0,0,0,1,0,0,0,-0.7593514794606059,-0.6711891229337102,0.0,0.24190182324605375,-0.6554954091706257,1,19.0,1,1,-0.9344965116279473,-0.9344965116279473
2016-03-28,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-0.6086517770337909,-0.4504961266246617,0.0,0.8913815855832184,-0.8821797005264617,1,11.0,1,1,-1.0522901424039819,-1.0522901424039819
2016-03-29,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.4927289290131642,-0.34595733889932323,0.0,0.21692183238693188,-0.8708454859586698,1,19.0,1,1,-0.7762510724428641,-0.7762510724428641
2016-03-30,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-0.17973723935747188,-0.11364892173190394,0.0,0.16696185066868865,-0.37214004497583086,1,2.0,1,1,-0.861988553158898,-0.861988553158898
2016-03-31,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-0.1565526697533466,-0.11364892173190394,0.0,-0.40757793909111084,-0.24746368473012093,1,8.0,1,1,-0.8261161947584209,-0.8261161947584209
2016-04-01,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.0406298217327198,-0.20657228859887172,0.0,-1.2568976283012492,0.12656539600700825,1,10.0,1,1,-0.618260047147146,-0.618260047147146
2016-04-02,air_b60cc7d6aee68194,0,0,1,0,0,0,0,0.16803130470440852,0.16512117886899902,0.0,0.6665616678511229,0.1152311814392165,1,15.0,1,1,-0.6355601916239718,-0.6355601916239718
2016-04-03,air_b60cc7d6aee68194,0,0,0,1,0,0,0,0.1332544502982204,0.04896697028528939,0.0,-1.2319176374421275,0.29657861452388523,1,11.0,1,1,-1.1627057703884291,-1.1627057703884291
2016-04-04,air_b60cc7d6aee68194,0,1,0,0,0,0,0,0.075293026287907,0.1535057580106283,0.0,-1.1070176831465188,0.1152311814392165,1,32.0,1,1,-1.2759199511558923,-1.2759199511558923
2016-04-05,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.1565526697533466,-0.2762648137490973,0.0,0.24190182324605375,-0.2021268264589539,1,3.0,1,1,-1.070353528548903,-1.070353528548903
2016-04-06,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-0.06381439133684508,0.08381323286040236,0.0,0.46672174097814906,-0.3041347575690799,1,7.0,1,1,-1.0029338478671554,-1.0029338478671554
2016-04-07,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-0.07540667613890771,0.11865949543551534,0.0,-1.3068576100194926,-0.0434478225098687,1,5.0,1,1,-1.1194554091963647,-1.1194554091963647
2016-04-08,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.017445252128594317,-0.04395639658167799,0.0,0.042061896373080075,-0.03211360794207695,1,3.0,1,1,-0.5577095414782556,-0.5577095414782556
2016-04-09,air_b60cc7d6aee68194,0,0,1,0,0,0,0,0.12166216549615796,0.18835202058574127,0.0,1.1911414758926788,-0.05478203707766046,1,13.0,1,1,-0.46484847185999933,-0.46484847185999933
2016-04-10,air_b60cc7d6aee68194,0,0,0,1,0,0,0,0.08688531108996984,0.199967441444112,0.0,-0.9571377379917886,0.04722589403246576,1,15.0,1,1,-1.0479651062847755,-1.0479651062847755
2016-04-11,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-0.17973723935747188,-0.11364892173190394,0.0,1.2910614393291657,-0.4061426886792061,1,11.0,1,1,-1.2983083734200198,-1.2983083734200198
2016-04-12,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.45795207460697623,-0.2994956554658395,0.0,0.8414216038649748,-0.7121664820095847,1,11.0,1,1,-1.1339570008901745,-1.1339570008901745
2016-04-13,air_b60cc7d6aee68194,0,0,0,0,0,0,1,-0.0985912457430332,-0.04395639658167799,0.0,-0.657377847682328,-0.25879789929791286,1,8.0,1,1,-1.0454209673911246,-1.0454209673911246
2016-04-14,air_b60cc7d6aee68194,0,0,0,0,1,0,0,0.4694307095580384,0.7458922217875472,0.0,1.341021421047409,0.3305812582272607,1,7.0,1,1,-1.0120927478842985,-1.0120927478842985
2016-04-15,air_b60cc7d6aee68194,1,0,0,0,0,0,0,0.1912158743085338,0.3974295960364183,0.0,1.5908213296386262,0.16056803971038372,1,2.0,1,1,-0.585695069308415,-0.585695069308415
2016-04-16,air_b60cc7d6aee68194,0,0,1,0,0,0,0,0.11006988069409512,0.28127538745270864,0.0,1.016281539878827,-0.21346104102674565,1,34.0,1,1,-0.36868002167999697,-0.36868002167999697
2016-04-17,air_b60cc7d6aee68194,0,0,0,1,0,0,0,0.38828471594359926,0.46712212118664426,0.0,1.2660814484700442,0.3305812582272607,1,27.0,1,1,-1.084855120242713,-1.084855120242713
2016-04-18,air_b60cc7d6aee68194,0,1,0,0,0,0,0,-0.0985912457430332,-0.11364892173190394,0.0,-1.281877619160371,-0.1227873244844112,1,11.0,1,1,-1.38837089025526,-1.38837089025526
2016-04-19,air_b60cc7d6aee68194,0,0,0,0,0,1,0,-0.13336810014922112,0.17673659972737016,0.0,1.241101457610922,-0.5081506197893323,1,18.0,1,1,-1.0693358729914426,-1.0693358729914426
2016-04-20,air_b60cc7d6aee68194,0,0,0,0,0,0,1,0.05210845668378172,0.3509679126029346,0.0,1.440941384483896,-0.39480847411141434,1,13.0,1,1,-0.9347509255173124,-0.9347509255173124
2016-04-21,air_b60cc7d6aee68194,0,0,0,0,1,0,0,-0.029037536930656957,-0.22980313031561359,0.0,-1.3068576100194926,0.1719022542781755,1,23.0,1,1,-1.0418591729400135,-1.0418591729400135
2016-04-22,air_b60cc7d6aee68194,1,0,0,0,0,0,0,0.365100146339474,0.4322758586115313,0.0,1.7157212839342348,0.251241756252718,1,36.0,1,1,-0.5393917414439694,-0.5393917414439694
2016-04-23,air_b60cc7d6aee68194,0,0,1,0,0,0,0,0.17962358950647137,0.2464291248775961,0.0,-0.6323978568232063,0.251241756252718,1,20.0,1,1,-0.44144239403841146,-0.44144239403841146
2016-04-24,air_b60cc7d6aee68194,0,0,0,1,0,0,0,0.23758501351678477,0.2928908083110798,0.0,-0.03287807620428525,0.22857332711713446,1,23.0,1,1,-1.0632299396466807,-1.0632299396466807
2016-04-25,air_b60cc7d6aee68194,0,1,0,0,0,0,0,0.1912158743085338,0.3974295960364183,0.0,-0.0828380579225285,0.04722589403246576,1,10.0,1,1,-1.2504785622193837,-1.2504785622193837
2016-04-26,air_b60cc7d6aee68194,0,0,0,0,0,1,0,0.43465385515185023,0.6761996966373217,0.0,1.091221512456192,0.09256275230363298,1,6.0,1,1,-0.971895353364615,-0.971895353364615
2016-04-27,air_b60cc7d6aee68194,0,0,0,0,0,0,1,0.3071387223291606,-0.09041808001516209,0.0,-1.3068576100194926,0.534597120447513,1,34.0,1,1,-0.9523054838835033,-0.9523054838835033
2016-04-28,air_b60cc7d6aee68194,0,0,0,0,1,0,0,0.11006988069409512,0.1535057580106283,0.0,-1.2069376465830057,0.06989432316804926,1,15.0,1,1,-0.7085769778717513,-0.7085769778717513
2016-04-29,air_b60cc7d6aee68194,1,0,0,0,0,0,0,-0.05222210653478244,0.13027491629388646,1.0,1.4909013662021393,-0.2701321138657046,1,12.0,1,1,-0.5343034636566677,-0.5343034636566677
2016-04-30,air_b60cc7d6aee68194,0,0,1,0,0,0,0,0.075293026287907,0.3625833334613057,0.0,1.8156412473707217,-0.37214004497583086,1,12.0,1,1,-0.5788258942955576,-0.5788258942955576
2016-05-01,air_b60cc7d6aee68194,0,0,0,1,0,0,0,0.4230615703497874,0.6645842757789505,0.0,1.7656812656524785,0.05856010860025751,1,25.0,1,1,-0.8614797253801678,-0.8614797253801678
2016-05-02,air_b60cc7d6aee68194,0,1,0,0,0,0,0,0.5389844183704142,0.7458922217875472,0.0,1.8156412473707217,0.22857332711713446,1,9.0,1,1,-1.00217060619906,-1.00217060619906
2016-05-03,air_b60cc7d6aee68194,0,0,0,0,0,1,0,0.3419155767353487,0.11865949543551534,1.0,-1.3068576100194926,0.5232629058797214,1,31.0,1,1,-0.7141740834377832,-0.7141740834377832
2016-05-04,air_b60cc7d6aee68194,0,0,0,0,0,0,1,0.5389844183704142,0.7342768009291765,1.0,1.6657613022159916,0.30791282909167694,1,34.0,1,1,-0.7714172085449275,-0.7714172085449275
2016-05-05,air_b60cc7d6aee68194,0,0,0,0,1,0,0,0.5389844183704142,0.5251992254784991,1.0,1.1411814941744356,0.30791282909167694,1,13.0,1,1,-0.9652805922411227,-0.9652805922411227
2016-05-06,air_b60cc7d6aee68194,1,0,0,0,0,0,0,0.08688531108996984,-0.2530339720323554,0.0,-1.3068576100194926,0.3532496873628442,1,11.0,1,1,-1.1212363064219202,-1.1212363064219202
2016-05-07,air_b60cc7d6aee68194,0,0,1,0,0,0,0,0.365100146339474,0.46712212118664426,0.0,-0.2826779847955024,0.3985865456340114,1,24.0,1,1,-0.689750350058735,-0.689750350058735
2016-05-08,air_b60cc7d6aee68194,0,0,0,1,0,0,0,0.4694307095580384,0.6761996966373217,0.0,0.8414216038649748,0.16056803971038372,1,5.0,1,1,-1.0342267562590608,-1.0342267562590608
2016-05-12,air_b60cc7d6aee68194,0,0,0,0,1,0,0,0.26076958312091003,0.5832763297703539,0.0,2.0154811742436958,-0.15678996818778668,1,12.0,1,1,-0.9886866700627106,-0.9886866700627106
