visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-01-19,air_722297e7f26db91d,0,0,0,0,0,1,0,-1.5656047311341539,-1.6803045153645828,0.0,-0.39616354947828947,-1.3931557664271437,1,9.0,1,1,-1.3088850457507337,-1.3088850457507337
2016-01-20,air_722297e7f26db91d,0,0,0,0,0,0,1,-1.4610804167134326,-1.5048900635948443,0.0,-1.0840957343015314,-1.3931557664271437,1,2.0,1,1,-1.182199422331004,-1.1821994223310042
2016-01-21,air_722297e7f26db91d,0,0,0,0,1,0,0,-1.344942289579298,-1.3952560312387579,0.0,-0.47260045890309405,-1.3009412475733155,1,3.0,1,1,-1.058603692165414,-1.0586036921654143
2016-01-22,air_722297e7f26db91d,1,0,0,0,0,0,0,-1.3333284768658844,-1.2198415794690194,0.0,0.29176863534495245,-1.1971999138627587,1,18.0,1,1,-0.746266982392788,-0.7462669823927881
2016-01-25,air_722297e7f26db91d,0,1,0,0,0,0,0,-1.6933566709817018,-1.5925972894797136,0.0,0.826827001318585,-1.8888088052664707,1,8.0,1,1,-1.4028692988974842,-1.4028692988974845
2016-01-26,air_722297e7f26db91d,0,0,0,0,0,1,0,-1.344942289579298,-1.3623658215319319,0.0,0.34272657496148895,-1.4046825812838724,1,4.0,1,1,-1.2280328389340769,-1.228032838934077
2016-01-27,air_722297e7f26db91d,0,0,0,0,0,0,1,-0.9733002827500671,-1.077317337406107,0.0,0.3682055447697571,-0.8052882087339887,1,14.0,1,1,-1.0745681406451362,-1.0745681406451364
2016-01-28,air_722297e7f26db91d,0,0,0,0,1,0,0,-0.9849140954634805,-0.9457564985788032,0.0,-0.6254742777527034,-1.1971999138627587,1,6.0,1,1,-1.0802329449443924,-1.0802329449443926
2016-01-29,air_722297e7f26db91d,1,0,0,0,0,0,0,-1.0313693463171345,-1.3185122085894971,0.0,-1.4917592512338227,-0.7130736898801604,1,12.0,1,1,-0.9355229442088475,-0.9355229442088476
2016-01-30,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.9849140954634805,-1.1321343535841502,0.0,-1.1350536739180677,-0.7361273195936174,1,23.0,1,1,-0.6303959853625475,-0.6303959853625476
2016-01-31,air_722297e7f26db91d,0,0,0,1,0,0,0,-0.95007265732324,-1.0115369179924552,0.0,0.8523059711268531,-0.9205563573012739,1,8.0,1,1,-1.1919840843024465,-1.1919840843024467
2016-02-01,air_722297e7f26db91d,0,1,0,0,0,0,0,-1.0778245971707883,-1.2417683859402366,0.0,-1.160532643726336,-0.8744490978743599,1,3.0,1,1,-1.4494751888140922,-1.4494751888140924
2016-02-02,air_722297e7f26db91d,0,0,0,0,0,1,0,-1.2055765370183364,-1.1759879665265849,0.0,0.06245790707053842,-1.0588781355820165,1,14.0,1,1,-1.2996153659883145,-1.2996153659883145
2016-02-03,air_722297e7f26db91d,0,0,0,0,0,0,1,-1.3565561022927113,-1.2417683859402366,0.0,-0.44712148909482596,-1.3009412475733155,1,9.0,1,1,-1.2239129812618907,-1.2239129812618907
2016-02-04,air_722297e7f26db91d,0,0,0,0,1,0,0,-1.2520317878719902,-1.1650245632909761,0.0,0.6484742126607076,-1.439263025854058,1,9.0,1,1,-1.1858042977941672,-1.1858042977941672
2016-02-05,air_722297e7f26db91d,1,0,0,0,0,0,0,-1.124279848024442,-1.0882807406417156,0.0,0.826827001318585,-1.1395658395791162,1,23.0,1,1,-0.807292374162048,-0.8072923741620481
2016-02-06,air_722297e7f26db91d,0,0,1,0,0,0,0,-1.193962724304923,-1.1869513697621934,0.0,-0.2178107608204119,-1.1280390247223875,1,12.0,1,1,-0.5814726755053349,-0.581472675505335
2016-02-07,air_722297e7f26db91d,0,0,0,1,0,0,0,-1.3797837277195384,-1.3514024182963231,0.0,0.13889481649534324,-1.2548339881464015,1,18.0,1,1,-1.1994513263332842,-1.1994513263332844
2016-02-08,air_722297e7f26db91d,0,1,0,0,0,0,0,-1.2868732260122306,-1.0553905309348897,0.0,1.1325746390178038,-1.5430043595646148,1,1.0,1,1,-1.3974619857027397,-1.39746198570274
2016-02-09,air_722297e7f26db91d,0,0,0,0,0,1,0,-0.9733002827500671,-1.0225003212280637,0.0,-0.11589488158733892,-0.9551368018714597,1,11.0,1,1,-1.177049600240771,-1.1770496002407713
2016-02-10,air_722297e7f26db91d,0,0,0,0,0,0,1,-1.2055765370183364,-1.2417683859402366,0.0,0.3682055447697571,-1.0358245058685593,1,14.0,1,1,-0.8492634241974463,-0.8492634241974464
2016-02-11,air_722297e7f26db91d,0,0,0,0,1,0,0,-1.1010522225976151,-0.8470858694583253,1.0,1.1070956692095353,-1.3355216921435011,1,9.0,1,1,-0.9234208622968002,-0.9234208622968003
2016-02-12,air_722297e7f26db91d,1,0,0,0,0,0,0,-0.671341152201317,-0.4304765465051966,0.0,0.29176863534495245,-0.8513954681609028,1,13.0,1,1,-0.8665153281997265,-0.8665153281997267
2016-02-13,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.3577682089391533,-0.2989157076778925,0.0,-1.160532643726336,-0.2404742807542905,1,13.0,1,1,-0.6744269642340389,-0.674426964234039
2016-02-18,air_722297e7f26db91d,0,0,0,0,1,0,0,-1.2055765370183364,-1.0225003212280637,0.0,1.18353257863434,-1.3816289515704152,1,8.0,1,1,-1.0774005427947644,-1.0774005427947644
2016-02-19,air_722297e7f26db91d,1,0,0,0,0,0,0,-0.7874792793354517,-0.6935982241598041,0.0,0.5720373032359027,-1.0473513207252878,1,8.0,1,1,-0.7545066977371607,-0.7545066977371608
2016-02-20,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.8803897810427592,-1.1869513697621934,0.0,-1.4917592512338227,-0.5401714670292325,1,14.0,1,1,-0.7890105057417212,-0.7890105057417213
2016-02-21,air_722297e7f26db91d,0,0,0,1,0,0,0,-0.9849140954634805,-0.9896101115212377,0.0,0.3172476051532206,-0.9205563573012739,1,13.0,1,1,-1.1621151161790957,-1.162115116179096
2016-02-22,air_722297e7f26db91d,0,1,0,0,0,0,0,-1.1591212861646825,-1.3185122085894971,0.0,-1.2879274927676772,-1.1280390247223875,1,2.0,1,1,-1.3879348148358088,-1.387934814835809
2016-02-23,air_722297e7f26db91d,0,0,0,0,0,1,0,-0.9616864700366536,-1.2088781762334107,0.0,-1.1095747041097994,-0.770707764163803,1,6.0,1,1,-1.16906737600091,-1.1690673760009103
2016-02-24,air_722297e7f26db91d,0,0,0,0,0,0,1,-1.2636456005854038,-1.2965854021182799,0.0,-0.24328973062868,-1.1510926544358446,1,14.0,1,1,-1.1245214149203955,-1.1245214149203955
2016-02-25,air_722297e7f26db91d,0,0,0,0,1,0,0,-1.3565561022927113,-1.2965854021182799,0.0,1.158053608826072,-1.2778876178598584,1,3.0,1,1,-1.0189500620706207,-1.0189500620706209
2016-02-26,air_722297e7f26db91d,1,0,0,0,0,0,0,-1.298487038725644,-1.2308049827046281,0.0,0.5975162730441709,-1.3009412475733155,1,22.0,1,1,-0.603874401597848,-0.6038744015978481
2016-02-27,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.9849140954634805,-0.759378643573456,0.0,0.06245790707053842,-1.2317803584329443,1,23.0,1,1,-0.43367278151565025,-0.43367278151565036
2016-02-28,air_722297e7f26db91d,0,0,0,1,0,0,0,-0.6945687776281438,-0.5510739820968915,0.0,1.030658759784731,-0.8398686533041743,1,15.0,1,1,-1.0243573752653652,-1.0243573752653654
2016-02-29,air_722297e7f26db91d,0,1,0,0,0,0,0,-0.9616864700366536,-0.9676833050500204,0.0,-1.3643644021924817,-1.312468062430044,1,6.0,1,1,-1.3395264871876196,-1.3395264871876196
2016-03-01,air_722297e7f26db91d,0,0,0,0,0,1,0,-1.5307632929939134,-1.482963257123627,0.0,0.21533172592014788,-1.3931557664271437,1,7.0,1,1,-1.2290628033521236,-1.2290628033521236
2016-03-02,air_722297e7f26db91d,0,0,0,0,0,0,1,-1.1475074734512691,-1.0663539341704984,0.0,1.285448457867413,-1.3701021367136867,1,6.0,1,1,-1.0974848489466726,-1.0974848489466729
2016-03-03,air_722297e7f26db91d,0,0,0,0,1,0,0,-0.8803897810427592,-0.7045616273954127,0.0,1.285448457867413,-1.1856730990060302,1,14.0,1,1,-1.1144792618444412,-1.1144792618444415
2016-03-04,air_722297e7f26db91d,1,0,0,0,0,0,0,-0.5087477742135285,-0.28795230444228403,0.0,0.9797008201681942,-0.8283418384474457,1,29.0,1,1,-0.7367398115258571,-0.7367398115258572
2016-03-05,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.10226432924405712,-0.0577208364945022,0.0,0.4191634843862936,-0.19436702132737654,1,26.0,1,1,-0.5106626217646323,-0.5106626217646324
2016-03-06,air_722297e7f26db91d,0,0,0,1,0,0,0,0.013873797890077748,-0.0029038203164589407,0.0,-0.5999953079444351,-0.27505472532447617,1,14.0,1,1,-1.1533604186256998,-1.1533604186256998
2016-03-07,air_722297e7f26db91d,0,1,0,0,0,0,0,0.0835566741705583,-0.0029038203164589407,0.0,-0.9567008852601901,0.20907149865812208,1,7.0,1,1,-1.4453553311419058,-1.445355331141906
2016-03-08,air_722297e7f26db91d,0,0,0,0,0,1,0,-0.17194720552453788,-0.06868423973011101,0.0,-0.2687687004369484,-0.1252061321870052,1,3.0,1,1,-1.105209582082022,-1.1052095820820222
2016-03-09,air_722297e7f26db91d,0,0,0,0,0,0,1,-0.8687759683293459,-0.8799760791651511,0.0,-1.4917592512338227,-0.6900200601667033,1,7.0,1,1,-1.1523304542076531,-1.1523304542076533
2016-03-10,air_722297e7f26db91d,0,0,0,0,1,0,0,-1.0545969717439612,-1.143097756819759,0.0,-0.9057429456436538,-0.8398686533041743,1,12.0,1,1,-1.0300221795646214,-1.0300221795646216
2016-03-11,air_722297e7f26db91d,1,0,0,0,0,0,0,-1.0894384098842018,-0.9457564985788032,0.0,-0.013979002354266188,-0.989717246441645,1,26.0,1,1,-0.6862715550415746,-0.6862715550415747
2016-03-12,air_722297e7f26db91d,0,0,1,0,0,0,0,-1.1010522225976151,-0.9347930953431943,0.0,1.2344905182508763,-1.162619469292573,1,30.0,1,1,-0.49341071776235207,-0.4934107177623521
2016-03-13,air_722297e7f26db91d,0,0,0,1,0,0,0,-0.9152312191829998,-0.7155250306310214,0.0,-0.8547850060271174,-1.0127708761551022,1,10.0,1,1,-1.1023771799323938,-1.102377179932394
2016-03-14,air_722297e7f26db91d,0,1,0,0,0,0,0,-1.1475074734512691,-1.3623658215319319,0.0,-1.4917592512338227,-0.8975027275878169,1,2.0,1,1,-1.3348916473064099,-1.33489164730641
2016-03-15,air_722297e7f26db91d,0,0,0,0,0,1,0,-0.9152312191829998,-0.7813054500446734,0.0,1.1325746390178038,-0.8513954681609028,1,13.0,1,1,-1.055771290015786,-1.055771290015786
2016-03-17,air_722297e7f26db91d,0,0,0,0,1,0,0,-0.3926096470793938,-0.07964764296571943,0.0,1.387364337100486,-0.770707764163803,1,12.0,1,1,-0.9169835846840091,-0.9169835846840092
2016-03-18,air_722297e7f26db91d,1,0,0,0,0,0,0,-0.23001626909160522,-0.12350125590815426,0.0,-0.5745163381361669,-0.4249033184619472,1,24.0,1,1,-0.5358967500067736,-0.5358967500067737
2016-03-19,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.2648577072318457,-0.4304765465051966,0.0,-1.3643644021924817,-0.2404742807542905,1,22.0,1,1,-0.51812986379547,-0.5181298637954701
2016-03-20,air_722297e7f26db91d,0,0,0,1,0,0,0,-0.6016582759208361,-0.5072203691544571,1.0,0.4191634843862936,-0.4364301333186757,1,28.0,1,1,-0.7336499182717174,-0.7336499182717175
2016-03-21,air_722297e7f26db91d,0,1,0,0,0,0,0,-0.775865466622038,-0.6716714176885868,1.0,1.2344905182508763,-0.7476541344503459,1,13.0,1,1,-1.1858042977941672,-1.1858042977941672
2016-03-22,air_722297e7f26db91d,0,0,0,0,0,1,0,-0.671341152201317,-0.441439949740805,0.0,1.3618853672922175,-0.9781904315849166,1,11.0,1,1,-1.0516514323435997,-1.0516514323436
2016-03-23,air_722297e7f26db91d,0,0,0,0,0,0,1,-0.46229252335987453,-0.13446465914376268,0.0,1.1070956692095353,-0.5862787264561465,1,18.0,1,1,-0.9489124816434531,-0.9489124816434532
2016-03-24,air_722297e7f26db91d,0,0,0,0,1,0,0,-0.8687759683293459,-0.8141956597514992,0.0,-0.44712148909482596,-0.770707764163803,1,11.0,1,1,-1.0094228912036898,-1.00942289120369
2016-03-25,air_722297e7f26db91d,1,0,0,0,0,0,0,-1.0313693463171345,-0.9347930953431943,0.0,0.826827001318585,-0.9551368018714597,1,12.0,1,1,-0.3955640980479267,-0.3955640980479268
2016-03-26,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.95007265732324,-0.7374518371022387,0.0,1.1070956692095353,-1.0819317652954734,1,26.0,1,1,-0.40148639345169457,-0.4014863934516947
2016-03-27,air_722297e7f26db91d,0,0,0,1,0,0,0,-0.7526378411952112,-0.573000788568109,0.0,-0.0904159117790708,-0.9551368018714597,1,21.0,1,1,-0.9687392966908498,-0.9687392966908499
2016-03-28,air_722297e7f26db91d,0,1,0,0,0,0,0,-0.6829549649147304,-0.6278178047461522,0.0,0.47012142400283,-0.6900200601667033,1,13.0,1,1,-1.0879576780797418,-1.087957678079742
2016-03-29,air_722297e7f26db91d,0,0,0,0,0,1,0,-0.5087477742135285,-0.4633667562120223,0.0,0.44464245419456166,-0.7937613938772601,1,4.0,1,1,-0.8085798296846063,-0.8085798296846064
2016-03-30,air_722297e7f26db91d,0,0,0,0,0,0,1,-0.16033339281112446,-0.21120848179302357,0.0,0.39368451457802545,-0.33268879960811887,1,11.0,1,1,-0.8953543319050309,-0.895354331905031
2016-03-31,air_722297e7f26db91d,0,0,0,0,1,0,0,0.002259985176664116,0.1286570185108448,0.0,0.5975162730441709,-0.18284020647064783,1,3.0,1,1,-0.8590480861688888,-0.859048086168889
2016-04-01,air_722297e7f26db91d,1,0,0,0,0,0,0,-0.23001626909160522,-0.48529356268323987,0.0,-1.4917592512338227,0.013115646093737117,1,9.0,1,1,-0.6486778537828743,-0.6486778537828745
2016-04-02,air_722297e7f26db91d,0,0,1,0,0,0,0,0.04871523603031781,0.07384000233280155,0.0,-0.1413738513956073,0.0361692758071941,1,23.0,1,1,-0.6661872488896663,-0.6661872488896664
2016-04-03,air_722297e7f26db91d,0,0,0,1,0,0,0,0.15323955045103926,0.18347403468888807,0.0,-1.4153223418090182,0.16296423923120812,1,22.0,1,1,-1.199708817437796,-1.1997088174377961
2016-04-04,air_722297e7f26db91d,0,1,0,0,0,0,0,-0.055809078390403215,0.08480340556841036,0.0,-1.3388854323842136,-0.02146479847644856,1,4.0,1,1,-1.3142923589454782,-1.3142923589454785
2016-04-05,air_722297e7f26db91d,0,0,0,0,0,1,0,-0.23001626909160522,-0.28795230444228403,0.0,-0.44712148909482596,-0.06757205790336253,1,22.0,1,1,-1.1062395465000685,-1.1062395465000687
2016-04-06,air_722297e7f26db91d,0,0,0,0,0,0,1,0.002259985176664116,0.16154722821767084,0.0,0.5720373032359027,-0.2520010956110192,1,5.0,1,1,-1.0380044038044824,-1.0380044038044827
2016-04-07,air_722297e7f26db91d,0,0,0,0,1,0,0,0.0835566741705583,0.18347403468888807,0.0,-1.4917592512338227,0.013115646093737117,1,5.0,1,1,-1.1559353296708161,-1.1559353296708164
2016-04-08,air_722297e7f26db91d,1,0,0,0,0,0,0,-0.055809078390403215,-0.21120848179302357,0.0,-0.9567008852601901,0.059222905520651285,1,25.0,1,1,-0.5873949709091026,-0.5873949709091028
2016-04-09,air_722297e7f26db91d,0,0,1,0,0,0,0,0.06032904874373145,0.2054008411601053,0.0,0.2662896655366844,-0.14825976190046236,1,30.0,1,1,-0.49341071776235207,-0.4934107177623521
2016-04-10,air_722297e7f26db91d,0,0,0,1,0,0,0,0.10678429959738514,0.019022986154758285,0.0,-1.4153223418090182,0.07074972037737978,1,12.0,1,1,-1.0835803293030437,-1.083580329303044
2016-04-11,air_722297e7f26db91d,0,1,0,0,0,0,0,-0.5900444632074227,-0.48529356268323987,0.0,0.6484742126607076,-0.6669664304532463,1,10.0,1,1,-1.336951576142503,-1.3369515761425033
2016-04-13,air_722297e7f26db91d,0,0,0,0,0,0,1,-0.020967640250162733,0.008059582919149478,0.0,-1.3134064625759452,0.11685697980429395,1,19.0,1,1,-1.0810054182579274,-1.0810054182579274
2016-04-14,air_722297e7f26db91d,0,0,0,0,1,0,0,0.2229224267315198,0.27118126057375735,0.0,0.8523059711268531,0.20907149865812208,1,7.0,1,1,-1.0472740835669017,-1.0472740835669019
2016-04-15,air_722297e7f26db91d,1,0,0,0,0,0,0,-0.10226432924405712,-0.013867223552067749,0.0,1.5657171257583633,-0.18284020647064783,1,13.0,1,1,-0.6157189924053837,-0.6157189924053839
2016-04-16,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.020967640250162733,0.3040714702805834,0.0,1.4892802163335586,-0.47101057788886114,1,33.0,1,1,-0.39607908025695,-0.3960790802569501
2016-04-18,air_722297e7f26db91d,0,1,0,0,0,0,0,-0.07903670381723006,-0.21120848179302357,0.0,-1.2369695531511407,-0.009937983619719865,1,8.0,1,1,-1.4281034271396256,-1.4281034271396258
2016-04-19,air_722297e7f26db91d,0,0,0,0,0,1,0,-0.1835610182379513,-0.0577208364945022,0.0,1.18353257863434,-0.27505472532447617,1,5.0,1,1,-1.105209582082022,-1.1052095820820222
2016-04-20,air_722297e7f26db91d,0,0,0,0,0,0,1,-0.07903670381723006,0.1286570185108448,0.0,1.5911960955666316,-0.3903228738917615,1,18.0,1,1,-0.9689967877953615,-0.9689967877953616
2016-04-21,air_722297e7f26db91d,0,0,0,0,1,0,0,-0.10226432924405712,-0.4524033529764138,0.0,-1.4917592512338227,0.1744910540879366,1,11.0,1,1,-1.0774005427947644,-1.0774005427947644
2016-04-22,air_722297e7f26db91d,1,0,0,0,0,0,0,0.3390605538656545,0.3259982767518006,0.0,0.4191634843862936,0.3358664620821361,1,19.0,1,1,-0.5688556113842642,-0.5688556113842643
2016-04-23,air_722297e7f26db91d,0,0,1,0,0,0,0,0.28099149029858717,0.4027420994010611,0.0,0.08793687687880677,0.1744910540879366,1,34.0,1,1,-0.4697215361472806,-0.46972153614728074
2016-04-24,air_722297e7f26db91d,0,0,0,1,0,0,0,0.17646717587786612,0.3040714702805834,0.0,-0.11589488158733892,0.25517875808503626,1,24.0,1,1,-1.0990297955737425,-1.0990297955737427
2016-04-25,air_722297e7f26db91d,0,1,0,0,0,0,0,0.2926053030120008,0.4904493252859304,0.0,0.24081069572841599,0.08227653523410827,1,8.0,1,1,-1.2885432484943138,-1.2885432484943138
2016-04-26,air_722297e7f26db91d,0,0,0,0,0,1,0,0.4784263064266164,0.7316441964693207,0.0,1.514759186141827,0.3358664620821361,1,8.0,1,1,-1.0065904890540618,-1.0065904890540618
2016-04-27,air_722297e7f26db91d,0,0,0,0,0,0,1,0.23453623944493343,-0.04675743325889378,0.0,-1.4917592512338227,0.4511346106494214,1,9.0,1,1,-0.986763674006665,-0.9867636740066652
2016-04-28,air_722297e7f26db91d,0,0,0,0,1,0,0,0.025487610603490966,-0.1563914656149803,0.0,-1.4917592512338227,0.07074972037737978,1,32.0,1,1,-0.7400871958845086,-0.7400871958845087
2016-04-29,air_722297e7f26db91d,1,0,0,0,0,0,0,-0.3577682089391533,-0.35373272385593574,1.0,0.24081069572841599,-0.2635279104677477,1,8.0,1,1,-0.5637057892940313,-0.5637057892940314
2016-04-30,air_722297e7f26db91d,0,0,1,0,0,0,0,-0.07903670381723006,0.1286570185108448,0.0,1.7440699144162408,-0.5171178373157753,1,21.0,1,1,-0.6087667325835693,-0.6087667325835694
2016-05-01,air_722297e7f26db91d,0,0,0,1,0,0,0,0.36228817929248175,0.4575591155791044,0.0,0.8523059711268531,0.059222905520651285,1,10.0,1,1,-0.8948393496960075,-0.8948393496960076
2016-05-02,air_722297e7f26db91d,0,1,0,0,0,0,0,0.548109182707097,0.9180220514746676,0.0,1.4892802163335586,0.20907149865812208,1,23.0,1,1,-1.0372319304909476,-1.0372319304909476
2016-05-03,air_722297e7f26db91d,0,0,0,0,0,1,0,0.5597229954205106,0.44659571234349554,1.0,-1.4408013116172862,0.4280809809359644,1,31.0,1,1,-0.7457520001837648,-0.7457520001837649
2016-05-04,air_722297e7f26db91d,0,0,0,0,0,0,1,0.46681249371320277,0.4685225188147132,1.0,1.7440699144162408,0.3704469066523218,1,26.0,1,1,-0.803687498698885,-0.8036874986988851
2016-05-05,air_722297e7f26db91d,0,0,0,0,1,0,0,0.5364953699936837,0.4794859220503216,1.0,1.387364337100486,0.6125100186436206,1,24.0,1,1,-0.999895720336759,-0.9998957203367591
2016-05-06,air_722297e7f26db91d,1,0,0,0,0,0,0,0.11839811231079878,0.07384000233280155,0.0,-1.4917592512338227,0.38197372150905007,1,17.0,1,1,-1.1577377674023976,-1.1577377674023979
2016-05-07,air_722297e7f26db91d,0,0,1,0,0,0,0,0.28099149029858717,0.2163642443957141,0.0,-0.6254742777527034,0.3589200917955931,1,13.0,1,1,-0.7210328541506468,-0.7210328541506469
2016-05-08,air_722297e7f26db91d,0,0,0,1,0,0,0,0.42035724285954906,0.5452663414639737,0.0,1.4128433069087543,0.11685697980429395,1,16.0,1,1,-1.069675809659415,-1.069675809659415
2016-05-11,air_722297e7f26db91d,0,0,0,0,0,0,1,0.3158329284388276,0.3808152929298439,0.0,-1.4917592512338227,0.30128601751195044,1,4.0,1,1,-1.1469231410129086,-1.1469231410129088
2016-05-12,air_722297e7f26db91d,0,0,0,0,1,0,0,0.3506743665790681,0.5891199544064081,0.0,1.8714647634575818,0.0015888312370086262,1,4.0,1,1,-1.0235849019518304,-1.0235849019518304
2016-05-13,air_722297e7f26db91d,1,0,0,0,0,0,0,0.548109182707097,0.5781565511707997,0.0,1.4892802163335586,0.4280809809359644,1,16.0,1,1,-0.6579475335452936,-0.6579475335452937
2016-05-14,air_722297e7f26db91d,0,0,1,0,0,0,0,0.6642473098412316,0.7974246158829728,0.0,1.5402381559500953,0.4626614255061497,1,14.0,1,1,-0.49341071776235207,-0.4934107177623521
2016-05-15,air_722297e7f26db91d,0,0,0,1,0,0,0,0.6874749352680585,0.7097173899981034,0.0,1.1325746390178038,0.577929574073435,1,9.0,1,1,-1.123233959397837,-1.1232339593978373
2016-05-16,air_722297e7f26db91d,0,1,0,0,0,0,0,0.6294058717009912,0.7754978094117552,0.0,-0.39616354947828947,0.09380335009083676,1,12.0,1,1,-1.4453553311419058,-1.445355331141906
2016-05-17,air_722297e7f26db91d,0,0,0,0,0,1,0,0.15323955045103926,0.3808152929298439,0.0,1.3109274276756813,-0.13673294704373387,1,6.0,1,1,-1.2689739245514287,-1.2689739245514287
2016-05-19,air_722297e7f26db91d,0,0,0,0,1,0,0,0.6526334971278184,0.81935142235419,0.0,1.5402381559500953,0.4626614255061497,1,11.0,1,1,-1.0524239056571347,-1.0524239056571347
2016-05-20,air_722297e7f26db91d,1,0,0,0,0,0,0,0.6758611225546453,0.8851318417678417,0.0,0.8777849409351217,0.7162513523541777,1,22.0,1,1,-0.6574325513362703,-0.6574325513362704
2016-05-21,air_722297e7f26db91d,0,0,1,0,0,0,0,0.7455439988351258,0.8851318417678417,0.0,1.7950278540327773,0.577929574073435,1,11.0,1,1,-0.37573728300053,-0.3757372830005301
2016-05-22,air_722297e7f26db91d,0,0,0,1,0,0,0,0.6642473098412316,0.7645344061761468,0.0,1.7950278540327773,0.4741882403628784,1,15.0,1,1,-1.1273538170700235,-1.1273538170700237
2016-05-23,air_722297e7f26db91d,0,1,0,0,0,0,0,0.9894340658168087,1.0824731000087975,0.0,1.5911960955666316,0.7393049820676347,1,3.0,1,1,-1.334119173992875,-1.334119173992875
2016-05-25,air_722297e7f26db91d,0,0,0,0,0,0,1,0.8616821259692604,0.5781565511707997,0.0,-1.4917592512338227,0.9467876494887484,1,17.0,1,1,-1.0107103467262482,-1.0107103467262482
2016-05-30,air_722297e7f26db91d,0,1,0,0,0,0,0,0.5597229954205106,0.5014127285215388,0.0,-1.4153223418090182,0.5664027592167067,1,3.0,1,1,-1.3207296365582695,-1.3207296365582695
