visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Niigata-ken Niigata-shi Teraohigashi,total_area_visitors,total_genre_visitors
2016-07-21,air_754ae581ad80cc9f,0,0,0,0,1,0,0,1.0540362656340554,0.9208453883496338,0.0,0.36144753717154754,1.192241594813141,1,2.0,1,1,-0.1966805501700225,-0.1966805501700225
2016-07-22,air_754ae581ad80cc9f,1,0,0,0,0,0,0,1.1609364954143855,1.1066255678471817,0.0,1.987156034837199,1.1269583663209464,1,2.0,1,1,0.9417112566131197,0.9417112566131196
2016-07-23,air_754ae581ad80cc9f,0,0,1,0,0,0,0,1.1395564494583197,1.2304790208455467,0.0,2.0379594253892503,1.0399140616646876,1,37.0,1,1,1.245114447608437,1.245114447608437
2016-07-24,air_754ae581ad80cc9f,0,0,0,1,0,0,0,1.2892167711507816,1.3749747160103063,0.0,1.9109509490091214,1.1813610567311084,1,9.0,1,1,-0.4698513947316428,-0.4698513947316428
2016-07-25,air_754ae581ad80cc9f,0,1,0,0,0,0,0,1.3319768630629139,1.344011352760715,0.0,0.7424729663119346,1.3445691279615946,1,3.0,1,1,-1.0878149521918563,-1.087814952191856
2016-07-27,air_754ae581ad80cc9f,0,0,0,0,0,0,1,1.1716265183924186,1.1582311732631672,0.0,-0.7308253596975621,1.1813610567311084,1,16.0,1,1,-0.19020219021994456,-0.19020219021994456
2016-07-29,air_754ae581ad80cc9f,1,0,0,0,0,0,0,1.5671573685796403,1.581397137674248,0.0,2.139566206493354,1.518657737274113,1,7.0,1,1,1.1785313036770804,1.1785313036770804
2016-07-30,air_754ae581ad80cc9f,0,0,1,0,0,0,0,1.5778473915576734,1.5710760165910513,0.0,1.6569339962488634,1.5839409657663077,1,6.0,1,1,1.29226251168956,1.2922625116895599
2016-08-04,air_754ae581ad80cc9f,0,0,0,0,1,0,0,1.3747369549750459,1.2820846262615322,0.0,1.936352644285147,1.4207328945358215,1,9.0,1,1,-0.24202906982056815,-0.24202906982056815
2016-08-05,air_754ae581ad80cc9f,1,0,0,0,0,0,0,1.385426977953079,1.344011352760715,0.0,2.3173780734255343,1.2575248233053355,1,37.0,1,1,0.7761531690000165,0.7761531690000164
2016-08-06,air_754ae581ad80cc9f,0,0,1,0,0,0,0,1.4602571387993102,1.4162592003430945,0.0,2.2919763781495086,1.3663302041256595,1,15.0,1,1,0.5414925752527485,0.5414925752527484
2016-08-07,air_754ae581ad80cc9f,0,0,0,1,0,0,0,1.7381977362281686,1.7671773171717962,0.0,2.2665746828734825,1.6383436561764697,1,3.0,1,1,-0.6177739469250894,-0.6177739469250892
2016-08-09,air_754ae581ad80cc9f,0,0,0,0,0,1,0,1.4174970468871781,1.2820846262615322,0.0,0.2852424513434699,1.4533745087819185,1,11.0,1,1,-0.31617030036034915,-0.31617030036034915
2016-08-10,air_754ae581ad80cc9f,0,0,0,0,0,0,1,1.278526748172749,1.240800141928744,0.0,0.818678052140012,1.3772107422076918,1,4.0,1,1,0.6566634188096899,0.6566634188096898
2016-08-11,air_754ae581ad80cc9f,0,0,0,0,1,0,0,1.2250766332825838,1.22015789976235,1.0,1.1997034812803986,1.246644285223303,1,6.0,1,1,0.35577959001718057,0.3557795900171805
2016-08-12,air_754ae581ad80cc9f,1,0,0,0,0,0,0,1.310596817106848,1.364653594927109,0.0,2.34277976870156,1.0072724474185901,1,16.0,1,1,-0.06351426230730906,-0.06351426230730907
2016-08-13,air_754ae581ad80cc9f,0,0,1,0,0,0,0,1.4495671158212768,1.4885070479254743,1.0,2.3173780734255343,1.3880912802897243,1,3.0,1,1,0.09736500978629341,0.09736500978629337
2016-08-14,air_754ae581ad80cc9f,0,0,0,1,0,0,0,1.4388770928432442,1.4988281690086716,1.0,1.0218916143482182,1.464255046863951,1,8.0,1,1,-0.9071406913619044,-0.9071406913619044
2016-08-15,air_754ae581ad80cc9f,0,1,0,0,0,0,0,1.2036965873265177,1.0963044467639849,1.0,-0.4260050163852525,1.3880912802897243,1,2.0,1,1,-1.41677167410137,-1.4167716741013698
2016-08-16,air_754ae581ad80cc9f,0,0,0,0,0,1,0,1.6206074834698054,1.891030770170161,0.0,1.6315323009728375,1.3772107422076918,1,9.0,1,1,-1.3026805572027749,-1.3026805572027749
2016-08-17,air_754ae581ad80cc9f,0,0,0,0,0,0,1,1.396117000931112,1.3027268684279267,0.0,0.46305431827565063,1.5077771991920805,1,18.0,1,1,-0.8157238342885823,-0.8157238342885822
2016-08-18,air_754ae581ad80cc9f,0,0,0,0,1,0,0,1.364046931997013,1.261442384095138,0.0,1.7585407773529667,1.3228080517975298,1,14.0,1,1,-0.5486714407909246,-0.5486714407909244
2016-08-19,air_754ae581ad80cc9f,1,0,0,0,0,0,0,1.5457773226235743,1.4059380792598977,0.0,1.9109509490091214,1.6057020419303725,1,2.0,1,1,0.7405221892745878,0.7405221892745877
2016-08-20,air_754ae581ad80cc9f,0,0,1,0,0,0,0,1.7595777821842347,1.9013518912533582,0.0,0.9710882237961667,1.6057020419303725,1,10.0,1,1,0.6267909812621082,0.6267909812621081
2016-08-21,air_754ae581ad80cc9f,0,0,0,1,0,0,0,1.6419875294258712,1.6433238641734307,0.0,1.86014755845707,1.5621798896022425,1,5.0,1,1,-0.8038468410467727,-0.8038468410467726
2016-08-22,air_754ae581ad80cc9f,0,1,0,0,0,0,0,1.4709471617773433,1.6949294695894161,0.0,0.05662719385923784,1.4207328945358215,1,8.0,1,1,-1.9537557321856092,-1.953755732185609
2016-08-24,air_754ae581ad80cc9f,0,0,0,0,0,0,1,1.3747369549750459,1.2717635051783354,0.0,1.5299255198687343,1.3336885898795623,1,14.0,1,1,-0.4273821461700206,-0.4273821461700206
2016-08-25,air_754ae581ad80cc9f,0,0,0,0,1,0,0,1.5992274375137394,1.581397137674248,0.0,1.86014755845707,1.5077771991920805,1,2.0,1,1,-0.30213385380184693,-0.30213385380184693
2016-08-27,air_754ae581ad80cc9f,0,0,1,0,0,0,0,0.9792061047878243,0.8692397829336483,0.0,-0.5784151880414073,1.0725556759107844,1,12.0,1,1,1.0896338088065662,1.0896338088065662
2016-08-28,air_754ae581ad80cc9f,0,0,0,1,0,0,0,1.2250766332825838,1.4678648057590802,0.0,1.5299255198687343,0.9963919093365576,1,11.0,1,1,-0.27190150736814983,-0.27190150736814983
2016-08-29,air_754ae581ad80cc9f,0,1,0,0,0,0,0,1.6526775524039043,1.7155717117558107,0.0,1.936352644285147,1.5404188134381778,1,11.0,1,1,-1.4023753186567522,-1.4023753186567522
2016-08-30,air_754ae581ad80cc9f,0,0,0,0,0,1,0,0.9898961277658574,1.0859833256807876,0.0,-1.010244007733846,1.0725556759107844,1,15.0,1,1,-0.6368491178892077,-0.6368491178892077
2016-09-02,air_754ae581ad80cc9f,1,0,0,0,0,0,0,1.364046931997013,1.3130479895111236,0.0,1.5553272151447601,1.137838904402979,1,5.0,1,1,0.5609276551029824,0.5609276551029823
2016-09-03,air_754ae581ad80cc9f,0,0,1,0,0,0,0,1.5671573685796403,1.7052505906726134,0.0,1.733139082076941,1.518657737274113,1,10.0,1,1,1.1231053352153024,1.1231053352153022
2016-09-09,air_754ae581ad80cc9f,1,0,0,0,0,0,0,1.1609364954143855,1.0550199624311962,0.0,0.8948831379680894,1.3336885898795623,1,3.0,1,1,0.8668502083011078,0.8668502083011077
2016-09-10,air_754ae581ad80cc9f,0,0,1,0,0,0,0,1.0326562196779894,0.9518087515992252,0.0,1.0980967001762958,1.1487194424850116,1,7.0,1,1,1.3570461111903396,1.3570461111903394
2016-09-11,air_754ae581ad80cc9f,0,0,0,1,0,0,0,1.0861063345681545,0.9621298726824224,0.0,0.05662719385923784,1.0725556759107844,1,1.0,1,1,-0.31581039147423373,-0.31581039147423373
2016-09-12,air_754ae581ad80cc9f,0,1,0,0,0,0,0,1.1181764035022537,1.116946688930379,0.0,-0.6546202738694847,1.137838904402979,1,4.0,1,1,-1.2940427439360043,-1.2940427439360043
2016-09-13,air_754ae581ad80cc9f,0,0,0,0,0,1,0,0.9898961277658574,0.9930932359320138,0.0,-1.010244007733846,1.0507945997467196,1,3.0,1,1,-0.7952090277800021,-0.795209027780002
2016-09-14,air_754ae581ad80cc9f,0,0,0,0,0,0,1,1.0967963575461877,1.0859833256807876,0.0,-0.34979993055717507,1.1704805186490763,1,9.0,1,1,-0.4147853351559802,-0.41478533515598015
2016-09-16,air_754ae581ad80cc9f,1,0,0,0,0,0,0,0.9898961277658574,0.9621298726824224,0.0,-0.14658636834896865,0.9746308331724929,1,10.0,1,1,0.8013467910280975,0.8013467910280974
2016-09-17,air_754ae581ad80cc9f,0,0,1,0,0,0,0,0.9043759439415933,0.9414876305160282,0.0,-0.9340389219057686,1.0290335235826549,1,6.0,1,1,1.246554083152899,1.2465540831528987
2016-09-18,air_754ae581ad80cc9f,0,0,0,1,0,0,0,0.7119555303369989,0.4563949396057644,0.0,-1.010244007733846,0.9528697570084282,1,7.0,1,1,0.11212127411702652,0.11212127411702648
2016-09-19,air_754ae581ad80cc9f,0,1,0,0,0,0,0,0.808165737139296,0.49767942393855297,1.0,-1.010244007733846,0.8658254523521689,1,3.0,1,1,-1.2969220150249279,-1.2969220150249279
2016-09-22,air_754ae581ad80cc9f,0,0,0,0,1,0,0,0.7547156222491308,0.7247440877688891,1.0,-1.010244007733846,0.9637502950904604,1,4.0,1,1,-0.32912702026050505,-0.32912702026050505
2016-09-23,air_754ae581ad80cc9f,1,0,0,0,0,0,0,0.5836752546006028,0.3635048498569906,0.0,-1.010244007733846,0.7026173811216828,1,19.0,1,1,0.1344356250561839,0.13443562505618387
2016-09-24,air_754ae581ad80cc9f,0,0,1,0,0,0,0,0.7119555303369989,0.7763496931848746,0.0,0.1582339749633409,0.5502898479732292,1,11.0,1,1,1.028449298166941,1.028449298166941
2016-09-25,air_754ae581ad80cc9f,0,0,0,1,0,0,0,1.0647262886120885,1.1788734154295613,0.0,1.6569339962488634,0.9855113712545255,1,15.0,1,1,-0.4093867018642486,-0.4093867018642485
2016-09-26,air_754ae581ad80cc9f,0,1,0,0,0,0,0,1.0433462426560225,0.8382764196840573,0.0,-1.010244007733846,1.192241594813141,1,11.0,1,1,-1.0741384145194695,-1.0741384145194695
2016-09-27,air_754ae581ad80cc9f,0,0,0,0,0,1,0,1.1288664264802863,1.1479100521799703,0.0,-0.34979993055717507,1.137838904402979,1,3.0,1,1,-0.4734504835927972,-0.4734504835927972
2016-09-28,air_754ae581ad80cc9f,0,0,0,0,0,0,1,0.9364460128756924,0.6834596034361008,0.0,-1.010244007733846,1.192241594813141,1,13.0,1,1,-0.36259854666924113,-0.36259854666924113
2016-09-29,air_754ae581ad80cc9f,0,0,0,0,1,0,0,0.5409151626884705,0.42543157635617335,0.0,-0.8324321408016654,0.4741260813990024,1,4.0,1,1,-0.24562815868172258,-0.24562815868172258
2016-09-30,air_754ae581ad80cc9f,1,0,0,0,0,0,0,0.4233249099301076,0.4563949396057644,0.0,0.7424729663119346,0.16947101510209506,1,2.0,1,1,1.094312624326067,1.0943126243260668
2016-10-01,air_754ae581ad80cc9f,0,0,1,0,0,0,0,0.669195438424867,0.6112117558537209,0.0,1.301310262384502,0.6917368430396503,1,8.0,1,1,1.1270643329625722,1.127064332962572
2016-10-03,air_754ae581ad80cc9f,0,1,0,0,0,0,0,1.1181764035022537,1.1891945365127585,0.0,-0.7816287502496138,0.8984670665982661,1,15.0,1,1,-1.5049493511996532,-1.504949351199653
2016-10-04,air_754ae581ad80cc9f,0,0,0,0,0,1,0,0.915065966919626,0.8176341775176628,0.0,1.301310262384502,0.7352589953677802,1,2.0,1,1,-0.694074630781563,-0.694074630781563
2016-10-06,air_754ae581ad80cc9f,0,0,0,0,1,0,0,0.7226455533150321,0.6112117558537209,0.0,-0.4006033211092267,0.7679006096138774,1,11.0,1,1,-0.4036281596864015,-0.4036281596864015
2016-10-07,air_754ae581ad80cc9f,1,0,0,0,0,0,0,0.43401493290814036,0.33254148660739924,0.0,0.8948831379680894,0.4741260813990024,1,3.0,1,1,0.7261258338299701,0.72612583382997
2016-10-08,air_754ae581ad80cc9f,0,0,1,0,0,0,0,0.6050553005566688,0.5905695136873267,0.0,-1.010244007733846,0.5502898479732292,1,14.0,1,1,0.967984605299547,0.9679846052995469
2016-10-09,air_754ae581ad80cc9f,0,0,0,1,0,0,0,0.4019448639740416,0.38414709202338476,0.0,-0.9848423124578202,0.5285287718091645,1,24.0,1,1,0.278759088388476,0.278759088388476
2016-10-10,air_754ae581ad80cc9f,0,1,0,0,0,0,0,0.17745438143534809,0.022907854111486308,1.0,-0.7816287502496138,0.1803515531841274,1,13.0,1,1,-0.7887306678299242,-0.7887306678299241
2016-10-11,air_754ae581ad80cc9f,0,0,0,0,0,1,0,0.07055415165501792,0.1261190649434573,0.0,0.31064414661949585,-0.10254243694871504,1,5.0,1,1,-1.1644755449344453,-1.1644755449344453
2016-10-12,air_754ae581ad80cc9f,0,0,0,0,0,0,1,-0.0577261240813782,-0.03901887238769606,0.0,-0.8832355313537169,0.08242671044583594,1,2.0,1,1,-0.4835279324040296,-0.4835279324040295
2016-10-13,air_754ae581ad80cc9f,0,0,0,0,1,0,0,0.006414013786819863,0.08483458061066905,0.0,0.005823803307186183,0.006262943871608998,1,12.0,1,1,-0.45077622376752435,-0.45077622376752435
2016-10-14,air_754ae581ad80cc9f,1,0,0,0,0,0,0,0.05986412867698494,0.28093588119141377,0.0,1.682335691524889,-0.12430351311277976,1,12.0,1,1,0.8765677482262247,0.8765677482262246
2016-10-15,air_754ae581ad80cc9f,0,0,1,0,0,0,0,0.14538431250124897,0.4460738185225675,0.0,1.5553272151447601,-0.06990082270261774,1,15.0,1,1,1.3217750403510262,1.321775040351026
2016-10-16,air_754ae581ad80cc9f,0,0,0,1,0,0,0,0.4126348869520744,0.6834596034361008,0.0,1.5553272151447601,-0.026378670374488097,1,6.0,1,1,-0.49432519898749283,-0.4943251989874928
2016-10-17,air_754ae581ad80cc9f,0,1,0,0,0,0,0,0.6478153924688007,0.5492850293545385,0.0,-0.9848423124578202,0.5611703860552615,1,19.0,1,1,-1.3761019699703252,-1.376101969970325
2016-10-18,air_754ae581ad80cc9f,0,0,0,0,0,1,0,0.5943652775786356,0.48735830285535575,0.0,-0.9848423124578202,0.5720509241372941,1,2.0,1,1,-0.6087762247722033,-0.6087762247722033
2016-10-20,air_754ae581ad80cc9f,0,0,0,0,1,0,0,0.39125484099600844,0.5802483926041299,0.0,-0.22279145417704604,0.3217985482505487,1,13.0,1,1,-0.26686278296253363,-0.26686278296253363
2016-10-21,air_754ae581ad80cc9f,1,0,0,0,0,0,0,0.006414013786819863,-0.028697751304499183,0.0,0.5138577088277023,-0.05902028462058538,1,7.0,1,1,0.8988820991653822,0.8988820991653821
2016-10-22,air_754ae581ad80cc9f,0,0,1,0,0,0,0,-0.06841614705941136,0.1261190649434573,0.0,0.46305431827565063,-0.33103373667139546,1,26.0,1,1,1.4225495284633498,1.4225495284633498
2016-10-23,air_754ae581ad80cc9f,0,0,0,1,0,0,0,-0.025656055147279262,-0.18351456755245565,0.0,-0.9848423124578202,0.10418778660990066,1,39.0,1,1,-0.23950970761776005,-0.23950970761776005
2016-10-24,air_754ae581ad80cc9f,0,1,0,0,0,0,0,-0.13255628492760943,-0.028697751304499183,0.0,0.818678052140012,-0.22222835585107142,1,16.0,1,1,-1.2170222423072998,-1.2170222423072998
2016-10-25,air_754ae581ad80cc9f,0,0,0,0,0,1,0,-0.08979619301547732,0.13644018602665453,0.0,0.2598407560674442,-0.48336126981984917,1,6.0,1,1,-0.57350515393289,-0.5735051539328899
2016-10-26,air_754ae581ad80cc9f,0,0,0,0,0,0,1,0.5302251397104377,0.3428626076905965,0.0,-0.9594406171817943,0.6046925383833914,1,1.0,1,1,-0.19884000348671516,-0.19884000348671516
2016-10-27,air_754ae581ad80cc9f,0,0,0,0,1,0,0,0.006414013786819863,0.0745134595274718,0.0,0.564661099379754,-0.2331088939331038,1,19.0,1,1,-0.18588328358655926,-0.18588328358655926
2016-10-28,air_754ae581ad80cc9f,1,0,0,0,0,0,0,-0.29290662959810465,-0.2247990518852439,0.0,-1.010244007733846,-0.2983921224252983,1,2.0,1,1,0.8053057887753673,0.8053057887753672
2016-10-29,air_754ae581ad80cc9f,0,0,1,0,0,0,0,-0.26083656066400557,-0.3280102627172149,0.0,-0.9086372266297428,-0.14606458927684468,1,11.0,1,1,1.5960256115709928,1.5960256115709925
2016-10-30,air_754ae581ad80cc9f,0,0,0,1,0,0,0,-0.3142866755541706,-0.2247990518852439,0.0,0.818678052140012,-0.39631696516358983,1,12.0,1,1,-0.15996984378624743,-0.15996984378624746
2016-10-31,air_754ae581ad80cc9f,0,1,0,0,0,0,0,-0.21807646875187345,-0.05966111455409055,0.0,-0.6546202738694847,-0.4616001936557843,1,11.0,1,1,-1.0547033346692356,-1.0547033346692356
2016-11-01,air_754ae581ad80cc9f,0,0,0,0,0,1,0,-0.3677367904443357,-0.46218483679877725,0.0,-1.010244007733846,-0.2983921224252983,1,13.0,1,1,-0.7833320345381926,-0.7833320345381924
2016-11-02,air_754ae581ad80cc9f,0,0,0,0,0,0,1,-0.35704676746630276,-0.2764046573012294,0.0,0.9964899190721926,-0.4398391174917195,1,2.0,1,1,0.31942879251952094,0.3194287925195209
2016-11-03,air_754ae581ad80cc9f,0,0,0,0,1,0,0,-0.2394565147079396,-0.24544129405163823,1.0,-0.45140671166127827,-0.2004672796870067,1,6.0,1,1,-0.12469877294693416,-0.12469877294693417
2016-11-04,air_754ae581ad80cc9f,1,0,0,0,0,0,0,-0.20738644577384047,-0.21447793080204686,0.0,0.23443906079141852,-0.09166189886668268,1,17.0,1,1,-0.001609933895453073,-0.001609933895453099
2016-11-06,air_754ae581ad80cc9f,0,0,0,1,0,0,0,-0.30359665257613766,-0.18351456755245565,0.0,-0.45140671166127827,-0.21134781776903908,1,5.0,1,1,-0.545792169702001,-0.545792169702001
2016-11-07,air_754ae581ad80cc9f,0,1,0,0,0,0,0,-0.44256695129056695,-0.46218483679877725,0.0,1.428318738764631,-0.4507196555737519,1,16.0,1,1,-1.2843252040108875,-1.2843252040108872
2016-11-08,air_754ae581ad80cc9f,0,0,0,0,0,1,0,-0.35704676746630276,-0.04933999347089331,0.0,-0.7562270549735879,-0.4289585794096871,1,2.0,1,1,-1.111928847561591,-1.1119288475615907
2016-11-09,air_754ae581ad80cc9f,0,0,0,0,0,0,1,-0.7098175257413922,-0.8234240747106757,0.0,-0.019577891968839644,-0.5812861125581408,1,2.0,1,1,-0.8189630142636213,-0.8189630142636212
2016-11-10,air_754ae581ad80cc9f,0,0,0,0,1,0,0,-0.6884374797853262,-0.8027818325442816,0.0,-0.6800219691455105,-0.6900914933784648,1,16.0,1,1,-0.5673867028689275,-0.5673867028689275
2016-11-11,air_754ae581ad80cc9f,1,0,0,0,0,0,0,-0.39980685937843485,-0.21447793080204686,0.0,-0.6546202738694847,-0.5921666506401732,1,14.0,1,1,0.33346523907802317,0.3334652390780231
2016-11-12,air_754ae581ad80cc9f,0,0,1,0,0,0,0,-0.1004862159935103,0.0022656119450921853,0.0,-0.019577891968839644,-0.2875115843432658,1,28.0,1,1,1.6554105777800407,1.6554105777800405
2016-11-13,air_754ae581ad80cc9f,0,0,0,1,0,0,0,-0.1004862159935103,0.2190091546922314,0.0,1.3521136529365538,-0.4616001936557843,1,5.0,1,1,-0.4165848795865574,-0.4165848795865574
2016-11-14,air_754ae581ad80cc9f,0,1,0,0,0,0,0,0.04917410569895197,0.32222036552420236,0.0,1.0218916143482182,-0.2548699700971687,1,19.0,1,1,-1.389058689870481,-1.3890586898704809
2016-11-16,air_754ae581ad80cc9f,0,0,0,0,0,0,1,-0.5601572040489301,-0.5757171687139453,0.0,-0.2989965400051235,-0.5812861125581408,1,5.0,1,1,-0.36079900223866396,-0.3607990022386639
2016-11-17,air_754ae581ad80cc9f,0,0,0,0,1,0,0,-0.6991275027633593,-0.8027818325442816,0.0,-1.010244007733846,-0.5595250363940759,1,5.0,1,1,-0.3136509381575411,-0.3136509381575411
2016-11-18,air_754ae581ad80cc9f,1,0,0,0,0,0,0,-0.6029172959610622,-0.2660835362180323,0.0,1.3521136529365538,-1.0056270977574044,1,8.0,1,1,0.9136383634961153,0.9136383634961152
2016-11-19,air_754ae581ad80cc9f,0,0,1,0,0,0,0,-0.35704676746630276,-0.4518637157155802,0.0,-1.010244007733846,-0.30927266050733065,1,6.0,1,1,1.39411672646023,1.3941167264602299
2016-11-20,air_754ae581ad80cc9f,0,0,0,1,0,0,0,0.17745438143534809,0.10547682277706318,0.0,-0.5022101022133298,0.0933072485278683,1,21.0,1,1,-0.17832519697813498,-0.17832519697813498
2016-11-21,air_754ae581ad80cc9f,0,1,0,0,0,0,0,-0.1860063998177745,-0.2970468994676237,0.0,0.793276356863986,-0.2875115843432658,1,14.0,1,1,-1.2911634728470809,-1.2911634728470807
2016-11-22,air_754ae581ad80cc9f,0,0,0,0,0,1,0,-0.16462635386170837,-0.09062447780368155,0.0,0.36144753717154754,-0.5160028840659463,1,8.0,1,1,0.590800092650564,0.590800092650564
2016-11-23,air_754ae581ad80cc9f,0,0,0,0,0,0,1,-0.8594778474338545,-1.0401676174578147,1.0,-1.010244007733846,-0.6465693410503353,1,17.0,1,1,-0.2380700720732983,-0.2380700720732983
2016-11-24,air_754ae581ad80cc9f,0,0,0,0,1,0,0,-0.9663780772141846,-0.9266352855426466,0.0,-0.4260050163852525,-0.8968217169370806,1,16.0,1,1,-1.1198468430561306,-1.1198468430561306
2016-11-25,air_754ae581ad80cc9f,1,0,0,0,0,0,0,-1.0198281921043497,-1.0401676174578147,0.0,-0.6546202738694847,-1.0056270977574044,1,14.0,1,1,0.7851508911529026,0.7851508911529025
2016-11-26,air_754ae581ad80cc9f,0,0,1,0,0,0,0,-0.6349873648951612,-0.4931482000483686,0.0,0.793276356863986,-0.831538488444886,1,38.0,1,1,1.6975199174555473,1.697519917455547
2016-11-27,air_754ae581ad80cc9f,0,0,0,1,0,0,0,-0.48532704320269887,-0.6892495006291134,0.0,-1.010244007733846,-0.33103373667139546,1,16.0,1,1,-0.5274368165101134,-0.5274368165101134
2016-11-28,air_754ae581ad80cc9f,0,1,0,0,0,0,0,-0.5067070891587651,-0.6582861373795221,0.0,-0.5784151880414073,-0.34191427475342784,1,23.0,1,1,-1.247254588740997,-1.247254588740997
2016-11-30,air_754ae581ad80cc9f,0,0,0,0,0,0,1,-0.7418875946754913,-0.8647085590434641,0.0,-0.7816287502496138,-0.7553747218706592,1,8.0,1,1,-0.39786961750855443,-0.39786961750855443
2016-12-01,air_754ae581ad80cc9f,0,0,0,0,1,0,0,-0.2715265836420385,-0.14223008321966704,0.0,-0.9848423124578202,-0.4180780413276547,1,7.0,1,1,-0.49864410562087813,-0.4986441056208781
2016-12-02,air_754ae581ad80cc9f,1,0,0,0,0,0,0,-0.517397112136798,-0.6892495006291134,0.0,-0.7816287502496138,-0.34191427475342784,1,16.0,1,1,1.0385267469781736,1.0385267469781734
2016-12-03,air_754ae581ad80cc9f,0,0,1,0,0,0,0,-0.538777158092864,-0.42090035246598884,0.0,-0.07038128252089118,-0.4507196555737519,1,44.0,1,1,2.129050671907962,2.1290506719079616
