visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Toshima-ku Minamiikebukuro,total_area_visitors,total_genre_visitors
2016-07-25,air_10393f12e9069760,0,1,0,0,0,0,0,0.9675920152320047,0.8330270101074901,0.0,-1.1353870547942408,0.9185469501102478,1,8.0,1,1,-1.0351369754467872,-1.0351369754467872
2016-07-26,air_10393f12e9069760,0,0,0,0,0,1,0,0.8629714980077746,0.7747733730370362,0.0,-1.3220384046320444,0.9518102737600891,1,12.0,1,1,-0.3205470525307947,-0.32054705253079485
2016-07-27,air_10393f12e9069760,0,0,0,0,0,0,1,0.944343011404398,0.7631226456229457,0.0,-1.268709447535529,1.0626880192595616,1,12.0,1,1,-0.1216632349278301,-0.12166323492783032
2016-07-28,air_10393f12e9069760,0,0,0,0,1,0,0,1.176833049680465,1.2058502873583952,0.0,0.03785000132909474,1.162477990209087,1,2.0,1,1,0.09846415803604046,0.09846415803604021
2016-07-29,air_10393f12e9069760,1,0,0,0,0,0,0,1.2582045630770884,1.3573097437415749,0.0,1.717712149869325,1.1181268920092977,1,36.0,1,1,1.2712560253743326,1.2712560253743321
2016-07-30,air_10393f12e9069760,0,0,1,0,0,0,0,1.2582045630770884,1.4155633808120287,0.0,1.531060800031522,1.0294246956097202,1,15.0,1,1,1.3869968842371996,1.3869968842371991
2016-07-31,air_10393f12e9069760,0,0,0,1,0,0,0,1.2930780688184986,1.1708981051161227,0.0,0.49114613664947443,1.2844435102585063,1,12.0,1,1,-0.3623016661711961,-0.36230166617119625
2016-08-01,air_10393f12e9069760,0,1,0,0,0,0,0,1.2814535669046951,1.252453197014758,0.0,-0.8420777907634069,1.306619059358401,1,13.0,1,1,-1.0886121823897574,-1.0886121823897574
2016-08-02,air_10393f12e9069760,0,0,0,0,0,1,0,1.1070860381976448,1.0077879213188516,0.0,-0.8954067478599221,1.073775793809509,1,4.0,1,1,-0.7406570687197457,-0.7406570687197458
2016-08-03,air_10393f12e9069760,0,0,0,0,0,0,1,1.2117065554218753,1.310706834085212,0.0,-0.2554592627017393,1.1735657647590338,1,14.0,1,1,-0.2993034771698887,-0.2993034771698889
2016-08-04,air_10393f12e9069760,0,0,0,0,1,0,0,1.3628250803013189,1.4272141082261196,0.0,0.9177777934215964,1.2844435102585063,1,11.0,1,1,-0.17440590478938978,-0.17440590478938997
2016-08-05,air_10393f12e9069760,1,0,0,0,0,0,0,1.4325720917841387,1.4738170178824825,0.0,1.531060800031522,1.306619059358401,1,11.0,1,1,0.8617677968658345,0.8617677968658342
2016-08-06,air_10393f12e9069760,0,0,1,0,0,0,0,1.4790700994393524,1.5670228371952093,0.0,0.9977712290663694,1.4396723539577678,1,14.0,1,1,0.6229607083259949,0.6229607083259946
2016-08-07,air_10393f12e9069760,0,0,0,1,0,0,0,1.4209475898703356,1.4971184727106646,0.0,1.637718714224552,1.2955312848084537,1,10.0,1,1,-0.5567902612856973,-0.5567902612856975
2016-08-08,air_10393f12e9069760,0,1,0,0,0,0,0,1.4093230879565322,1.4505155630543016,0.0,-0.12213686996045116,1.3842334812080317,1,11.0,1,1,-1.0702987553544936,-1.0702987553544936
2016-08-09,air_10393f12e9069760,0,0,0,0,0,1,0,1.804556153025846,1.9747982966883864,0.0,0.8111198792285658,1.4285845794078205,1,14.0,1,1,-0.2498572241746765,-0.2498572241746767
2016-08-10,air_10393f12e9069760,0,0,0,0,0,0,1,1.4790700994393524,1.5437213823670275,0.0,-0.042143434315678095,1.4618479030576623,1,18.0,1,1,0.7401666413516831,0.7401666413516828
2016-08-11,air_10393f12e9069760,0,0,0,0,1,0,0,1.2698290649908919,1.3223575614993028,1.0,-0.042143434315678095,1.3731457066580843,1,10.0,1,1,0.4339661413220728,0.4339661413220725
2016-08-12,air_10393f12e9069760,1,0,0,0,0,0,0,1.2000820535080716,1.299056106671121,0.0,0.11784343697386757,1.2622679611586118,1,8.0,1,1,0.007263291400426867,0.007263291400426624
2016-08-13,air_10393f12e9069760,0,0,1,0,0,0,0,1.176833049680465,1.2874053792570306,1.0,0.5711395722942473,1.162477990209087,1,6.0,1,1,0.170985329095685,0.17098532909568473
2016-08-14,air_10393f12e9069760,0,0,0,1,0,0,0,1.1187105401114483,1.1242951954597593,1.0,-0.33545269834651215,1.1846535393089812,1,20.0,1,1,-0.8512701680127388,-0.8512701680127389
2016-08-15,air_10393f12e9069760,0,1,0,0,0,0,0,1.1884575515942686,1.1708981051161227,1.0,-1.1620515333424983,1.2844435102585063,1,11.0,1,1,-1.369906421651409,-1.369906421651409
2016-08-16,air_10393f12e9069760,0,0,0,0,0,1,0,1.2233310573356784,1.4388648356402107,0.0,-0.7887488336668916,1.2068290884088757,1,2.0,1,1,-1.2537992942478366,-1.2537992942478366
2016-08-17,air_10393f12e9069760,0,0,0,0,0,0,1,1.4325720917841387,1.5786735646092993,0.0,1.3177449716454608,1.129214666559245,1,11.0,1,1,-0.7582379586735989,-0.758237958673599
2016-08-18,air_10393f12e9069760,0,0,0,0,1,0,0,1.2233310573356784,1.264103924428849,0.0,-1.055393619149468,1.3731457066580843,1,8.0,1,1,-0.4864667014702845,-0.48646670147028465
2016-08-19,air_10393f12e9069760,1,0,0,0,0,0,0,1.3047025707323021,1.345659016327484,0.0,0.49114613664947443,1.3509701575581898,1,7.0,1,1,0.8255072113360122,0.8255072113360119
2016-08-20,air_10393f12e9069760,0,0,1,0,0,0,0,1.083837034370038,1.0776922858033966,0.0,-0.9220712264081798,1.251180186608665,1,25.0,1,1,0.7097663524731452,0.7097663524731449
2016-08-21,air_10393f12e9069760,0,0,0,1,0,0,0,1.339576076473712,1.4854677452965734,0.0,0.7577909221320507,1.1846535393089812,1,4.0,1,1,-0.7461510968303248,-0.7461510968303249
2016-08-22,air_10393f12e9069760,0,1,0,0,0,0,0,1.083837034370038,0.8796299197638534,0.0,-1.3487028831803018,1.1513902156591396,1,2.0,1,1,-1.9163790843836799,-1.9163790843836799
2016-08-23,air_10393f12e9069760,0,0,0,0,0,1,0,1.2117065554218753,1.1242951954597593,0.0,-0.8954067478599221,1.2622679611586118,1,14.0,1,1,-0.5501974275530024,-0.5501974275530026
2016-08-24,air_10393f12e9069760,0,0,0,0,0,0,1,1.176833049680465,1.2175010147724856,0.0,-0.8420777907634069,1.1846535393089812,1,15.0,1,1,-0.3630342032526066,-0.3630342032526068
2016-08-25,air_10393f12e9069760,0,0,0,0,1,0,0,1.3512005783875154,1.3922619259838478,0.0,1.8243700640623557,1.1846535393089812,1,8.0,1,1,-0.23557275108717077,-0.235572751087171
2016-08-26,air_10393f12e9069760,1,0,0,0,0,0,0,1.3860740841289254,1.4039126533979378,0.0,1.3710739287419758,1.2400924120587176,1,14.0,1,1,1.118888312440938,1.1188883124409374
2016-08-27,air_10393f12e9069760,0,0,1,0,0,0,0,0.9210940075767914,0.7281704633806733,0.0,-1.3487028831803018,0.9739858228599839,1,15.0,1,1,1.1807876958201295,1.180787695820129
2016-08-28,air_10393f12e9069760,0,0,0,1,0,0,0,0.7234774750421346,0.44855300544249493,0.0,-1.3487028831803018,0.9407224992101422,1,15.0,1,1,-0.20480619366792763,-0.20480619366792785
2016-08-29,air_10393f12e9069760,0,1,0,0,0,0,0,1.072212532456235,1.0893430132174875,0.0,-0.6554264409256035,1.0294246956097202,1,3.0,1,1,-1.3552556800231979,-1.3552556800231979
2016-08-31,air_10393f12e9069760,0,0,0,0,0,0,1,1.2117065554218753,1.2058502873583952,0.0,1.66438319277281,1.073775793809509,1,4.0,1,1,-0.15389486650989434,-0.15389486650989456
2016-09-01,air_10393f12e9069760,0,0,0,0,1,0,0,1.2349555592494819,1.3689604711556658,0.0,1.3444094501937183,1.0183369210597728,1,3.0,1,1,-0.5406744454946653,-0.5406744454946654
2016-09-02,air_10393f12e9069760,1,0,0,0,0,0,0,1.2000820535080716,1.054390830975215,0.0,-0.042143434315678095,1.129214666559245,1,15.0,1,1,0.6427392095240798,0.6427392095240795
2016-09-03,air_10393f12e9069760,0,0,1,0,0,0,0,1.2582045630770884,1.3689604711556658,0.0,0.6244685293907626,1.306619059358401,1,14.0,1,1,1.21485067010572,1.2148506701057196
2016-09-04,air_10393f12e9069760,0,0,0,1,0,0,0,1.2000820535080716,1.299056106671121,0.0,-0.1488013485087087,1.2400924120587176,1,14.0,1,1,-0.6802227595033752,-0.6802227595033753
2016-09-05,air_10393f12e9069760,0,1,0,0,0,0,0,1.3976985860427287,1.4272141082261196,0.0,1.2110870574524302,1.3287946084582953,1,1.0,1,1,-1.2658861560911105,-1.2658861560911108
2016-09-06,air_10393f12e9069760,0,0,0,0,0,1,0,1.4441965936979422,1.3573097437415749,0.0,1.2110870574524302,1.4507601285077147,1,16.0,1,1,-0.576202493943077,-0.5762024939430771
2016-09-07,air_10393f12e9069760,0,0,0,0,0,0,1,1.2465800611632853,1.1126444680456689,0.0,-0.7354198765703766,1.3953212557579786,1,2.0,1,1,-0.4813389419004106,-0.48133894190041077
2016-09-08,air_10393f12e9069760,0,0,0,0,1,0,0,1.1652085477666616,1.1242951954597593,0.0,-1.0020646620529527,1.317706833908348,1,6.0,1,1,-0.3366628683218268,-0.336662868321827
2016-09-09,air_10393f12e9069760,1,0,0,0,0,0,0,1.2349555592494819,1.3689604711556658,0.0,0.06451447987735227,1.0848635683594563,1,13.0,1,1,0.954067469123564,0.9540674691235635
2016-09-10,air_10393f12e9069760,0,0,1,0,0,0,0,1.1884575515942686,1.2175010147724856,0.0,-0.2554592627017393,1.162477990209087,1,24.0,1,1,1.452925221564149,1.4529252215641486
2016-09-11,air_10393f12e9069760,0,0,0,1,0,0,0,0.7932244865249544,0.5068066425129488,0.0,-1.2953739260837867,0.8852836264604059,1,16.0,1,1,-0.24949095563397122,-0.24949095563397145
2016-09-12,air_10393f12e9069760,0,1,0,0,0,0,0,0.9675920152320047,0.8097255552793087,0.0,-1.268709447535529,1.073775793809509,1,8.0,1,1,-1.24500884927091,-1.24500884927091
2016-09-13,air_10393f12e9069760,0,0,0,0,0,1,0,0.7234774750421346,0.3669979135438592,0.0,-1.3487028831803018,0.9518102737600891,1,10.0,1,1,-0.7373606518533982,-0.7373606518533983
2016-09-14,air_10393f12e9069760,0,0,0,0,0,0,1,0.7815999846111513,0.6815675537243103,0.0,-1.268709447535529,0.8631080773605115,1,7.0,1,1,-0.350214804327922,-0.3502148043279222
2016-09-15,air_10393f12e9069760,0,0,0,0,1,0,0,0.8978450037491849,0.6582660988961285,0.0,-1.3220384046320444,1.040512470159667,1,14.0,1,1,-0.031927442455037605,-0.03192744245503785
2016-09-16,air_10393f12e9069760,1,0,0,0,0,0,0,0.7583509807835442,0.425251550614313,0.0,-1.3487028831803018,1.0072491465098252,1,9.0,1,1,0.8874065947152038,0.8874065947152034
2016-09-17,air_10393f12e9069760,0,0,1,0,0,0,0,1.037339026714825,1.0077879213188516,0.0,0.06451447987735227,0.9739858228599839,1,39.0,1,1,1.3404807795676295,1.3404807795676292
2016-09-18,air_10393f12e9069760,0,0,0,1,0,0,0,0.9559675133182015,0.7165197359665824,0.0,-1.3487028831803018,1.040512470159667,1,18.0,1,1,0.1860023392646013,0.18600233926460102
2016-09-19,air_10393f12e9069760,0,1,0,0,0,0,0,0.5723589501626909,0.25049063940295146,1.0,-1.3487028831803018,0.7078792336612499,1,6.0,1,1,-1.2479389975965522,-1.2479389975965522
2016-09-20,air_10393f12e9069760,0,0,0,0,0,1,0,0.3166199080590172,-0.07572972819158987,0.0,-1.3487028831803018,0.5304748408620944,1,7.0,1,1,-1.722256757809884,-1.722256757809884
2016-09-21,air_10393f12e9069760,0,0,0,0,0,0,1,0.4328649271970507,0.28544282164522383,0.0,-1.3220384046320444,0.5304748408620944,1,10.0,1,1,0.38964764789673445,0.3896476478967342
2016-09-22,air_10393f12e9069760,0,0,0,0,1,0,0,0.3514934138004269,0.017476091121135993,1.0,-1.3487028831803018,0.5859137136118306,1,14.0,1,1,-0.26304289164006645,-0.2630428916400666
2016-09-23,air_10393f12e9069760,1,0,0,0,0,0,0,0.5142364405936741,0.1572848200902256,0.0,-1.3487028831803018,0.7300547827611443,1,19.0,1,1,0.20871098878832836,0.2087109887883281
2016-09-24,air_10393f12e9069760,0,0,1,0,0,0,0,0.6304814597317077,0.3669979135438592,0.0,-1.3487028831803018,0.8852836264604059,1,12.0,1,1,1.1185220439002326,1.1185220439002321
2016-09-25,air_10393f12e9069760,0,0,0,1,0,0,0,0.8397224941801681,0.891280647177944,0.0,-0.4421106125395426,0.8298447537106698,1,8.0,1,1,-0.3447207762173429,-0.34472077621734304
2016-09-26,air_10393f12e9069760,0,1,0,0,0,0,0,1.048963528628628,1.0893430132174875,0.0,-0.5221040481843154,1.0072491465098252,1,7.0,1,1,-1.0212187708999867,-1.0212187708999867
2016-09-27,air_10393f12e9069760,0,0,0,0,0,1,0,1.072212532456235,1.054390830975215,0.0,-0.7354198765703766,1.1070391174593508,1,15.0,1,1,-0.4099165764628819,-0.4099165764628821
2016-09-28,air_10393f12e9069760,0,0,0,0,0,0,1,1.176833049680465,1.1475966502879413,0.0,-0.7887488336668916,1.2400924120587176,1,4.0,1,1,-0.297105865925657,-0.29710586592565724
2016-09-29,air_10393f12e9069760,0,0,0,0,1,0,0,0.9559675133182015,0.8330270101074901,0.0,-1.1620515333424983,0.985073597409931,1,23.0,1,1,-0.17806859019644253,-0.17806859019644275
2016-09-30,air_10393f12e9069760,1,0,0,0,0,0,0,0.5839834520764939,0.46020373285658545,0.0,-0.7087553980221188,0.6635281354614612,1,23.0,1,1,1.185549186849298,1.1855491868492976
2016-10-01,air_10393f12e9069760,0,0,1,0,0,0,0,0.38636691954183705,0.1223326378479532,0.0,-1.3487028831803018,0.5304748408620944,1,12.0,1,1,1.218879624053478,1.2188796240534776
2016-10-02,air_10393f12e9069760,0,0,0,1,0,0,0,0.7815999846111513,0.7980748278652181,0.0,1.077764664711142,0.6413525863615668,1,2.0,1,1,-0.3996610573231342,-0.39966105732313434
2016-10-03,air_10393f12e9069760,0,1,0,0,0,0,0,0.7351019769559376,0.6699168263102194,0.0,-1.3487028831803018,0.8076692046107754,1,10.0,1,1,-1.4596422141242014,-1.4596422141242014
2016-10-04,air_10393f12e9069760,0,0,0,0,0,1,0,0.9908410190596113,1.310706834085212,0.0,0.30449478681167097,0.7633181064109862,1,2.0,1,1,-0.6344391919152157,-0.6344391919152159
2016-10-05,air_10393f12e9069760,0,0,0,0,0,0,1,0.8862205018353813,0.6582660988961285,0.0,-1.1620515333424983,0.9628980483100366,1,20.0,1,1,-0.8007251093954109,-0.800725109395411
2016-10-06,air_10393f12e9069760,0,0,0,0,1,0,0,1.1187105401114483,1.2291517421865765,0.0,0.8644488363250813,0.9518102737600891,1,2.0,1,1,-0.33886047956605847,-0.33886047956605864
2016-10-07,air_10393f12e9069760,1,0,0,0,0,0,0,0.5839834520764939,0.4835051876847669,0.0,0.19783687261864039,0.6857036845613556,1,22.0,1,1,0.8108564697078012,0.8108564697078009
2016-10-08,air_10393f12e9069760,0,0,1,0,0,0,0,0.5607344482488873,0.5301080973411303,0.0,-1.2953739260837867,0.5970014881617776,1,13.0,1,1,1.0569889290617462,1.056988929061746
2016-10-09,air_10393f12e9069760,0,0,0,1,0,0,0,0.6886039693007244,0.5767110069974932,0.0,-1.3487028831803018,0.6413525863615668,1,26.0,1,1,0.3555846736111438,0.35558467361114354
2016-10-10,air_10393f12e9069760,0,1,0,0,0,0,0,0.2352483946623934,-0.1339833652620437,1.0,-1.3487028831803018,0.5082992917621996,1,6.0,1,1,-0.7307678181207032,-0.7307678181207033
2016-10-11,air_10393f12e9069760,0,0,0,0,0,1,0,0.1422523793519669,-0.07572972819158987,0.0,-1.2953739260837867,0.37524599716283286,1,10.0,1,1,-1.1131521746170108,-1.1131521746170108
2016-10-12,air_10393f12e9069760,0,0,0,0,0,0,1,0.17712588509337665,0.28544282164522383,0.0,0.8377843577768233,0.0980516334141519,1,10.0,1,1,-0.4201720956026296,-0.4201720956026298
2016-10-13,air_10393f12e9069760,0,0,0,0,1,0,0,0.014382858300129874,-0.2970935490593148,0.0,-1.3487028831803018,0.2754560262133079,1,6.0,1,1,-0.38684165839844953,-0.38684165839844975
2016-10-14,air_10393f12e9069760,1,0,0,0,0,0,0,-0.09023765892410034,-0.14563409267613467,0.0,-0.28212374124999684,-0.023913886635267664,1,22.0,1,1,0.9639567197226063,0.963956719722606
2016-10-15,air_10393f12e9069760,0,0,1,0,0,0,0,0.0376318621277365,0.22718918457477,0.0,1.531060800031522,-0.11261608303484545,1,12.0,1,1,1.4170309045750322,1.4170309045750318
2016-10-16,air_10393f12e9069760,0,0,0,1,0,0,0,0.11900337552435988,0.25049063940295146,0.0,0.03785000132909474,-0.012826112085320467,1,8.0,1,1,-0.43116015182378786,-0.43116015182378803
2016-10-17,air_10393f12e9069760,0,1,0,0,0,0,0,0.1306278774381634,-0.14563409267613467,0.0,-1.3487028831803018,0.31980712441309667,1,8.0,1,1,-1.3285180765517128,-1.3285180765517128
2016-10-18,air_10393f12e9069760,0,0,0,0,0,1,0,0.5258609425074772,0.646615371482038,0.0,0.22450135116689818,0.43068486991256905,1,14.0,1,1,-0.5476335477680655,-0.5476335477680656
2016-10-19,air_10393f12e9069760,0,0,0,0,0,0,1,0.5142364405936741,0.3669979135438592,0.0,-0.8420777907634069,0.619177037261672,1,8.0,1,1,-0.4143117989513452,-0.4143117989513454
2016-10-20,air_10393f12e9069760,0,0,0,0,1,0,0,0.6421059616455107,0.8097255552793087,0.0,1.3177449716454608,0.46394819356241085,1,9.0,1,1,-0.19967843409805378,-0.199678434098054
2016-10-21,air_10393f12e9069760,1,0,0,0,0,0,0,0.21199939083478678,0.07572972819158987,0.0,-0.042143434315678095,0.2865438007632551,1,22.0,1,1,0.9866653692463334,0.9866653692463331
2016-10-22,air_10393f12e9069760,0,0,1,0,0,0,0,0.0376318621277365,-0.28544282164522383,0.0,-1.3220384046320444,0.2089293789136243,1,22.0,1,1,1.5195860959725092,1.519586095972509
2016-10-23,air_10393f12e9069760,0,0,0,1,0,0,0,0.20037488892098368,0.18058627491840706,0.0,-0.06880791286393587,0.2089293789136243,1,12.0,1,1,-0.17184202500445284,-0.17184202500445306
2016-10-24,air_10393f12e9069760,0,1,0,0,0,0,0,-0.17160917232072373,-0.19223700233249758,0.0,1.2644160145489456,-0.10152830848489824,1,2.0,1,1,-1.166627381559981,-1.166627381559981
2016-10-25,air_10393f12e9069760,0,0,0,0,0,1,0,-0.2762296895449539,-0.4136008232002225,0.0,-0.7087553980221188,-0.3121960249338958,1,4.0,1,1,-0.5117392307789485,-0.5117392307789487
2016-10-26,air_10393f12e9069760,0,0,0,0,0,0,1,0.3166199080590172,0.5767110069974932,0.0,1.2110870574524302,-0.023913886635267664,1,12.0,1,1,-0.1304536799047567,-0.13045367990475693
2016-10-27,air_10393f12e9069760,0,0,0,0,1,0,0,0.3049954061452137,0.2970935490593148,0.0,0.6777974864872777,0.04261276066441572,1,22.0,1,1,-0.11726801243936678,-0.11726801243936702
2016-10-28,air_10393f12e9069760,1,0,0,0,0,0,0,-0.48547072399341434,-0.6932182811384009,0.0,-1.3487028831803018,-0.3011082503839486,1,14.0,1,1,0.8914355486629618,0.8914355486629615
2016-10-29,air_10393f12e9069760,0,0,1,0,0,0,0,-0.10186216083790364,0.005825363707045469,0.0,-1.3487028831803018,-0.13479163213474005,1,27.0,1,1,1.696127532592452,1.6961275325924516
2016-10-30,air_10393f12e9069760,0,0,0,1,0,0,0,-0.5203442297348243,-0.844677737521581,0.0,-1.3487028831803018,-0.3565471231336848,1,6.0,1,1,-0.09089667750858696,-0.09089667750858718
2016-10-31,air_10393f12e9069760,0,1,0,0,0,0,0,-0.2413561838035438,-0.19223700233249758,0.0,-0.3087882197982545,-0.3343715740337902,1,18.0,1,1,-1.0014402697019018,-1.0014402697019018
2016-11-01,air_10393f12e9069760,0,0,0,0,0,1,0,-0.345976701027774,-0.5068066425129488,0.0,-0.46877509108780024,-0.12370385758479284,1,5.0,1,1,-0.725273790010124,-0.7252737900101243
2016-11-02,air_10393f12e9069760,0,0,0,0,0,0,1,-0.6365892488728578,-0.9961371939047612,0.0,-1.3487028831803018,-0.4674248686331572,1,35.0,1,1,0.39697301871083995,0.3969730187108397
2016-11-03,air_10393f12e9069760,0,0,0,0,1,0,0,-0.40409921059679077,-0.1572848200902256,1.0,1.1844225789041727,-0.4896004177330516,1,19.0,1,1,-0.05500236051946996,-0.055002360519470196
2016-11-04,air_10393f12e9069760,1,0,0,0,0,0,0,-0.2762296895449539,-0.22718918457477,0.0,1.1044291432593996,-0.4785126431831044,1,4.0,1,1,0.07026148040173424,0.070261480401734
2016-11-05,air_10393f12e9069760,0,0,1,0,0,0,0,-0.20648267806213386,-0.14563409267613467,0.0,0.46448165810121667,-0.17914273033452904,1,26.0,1,1,1.237193051088742,1.2371930510887414
2016-11-06,air_10393f12e9069760,0,0,0,1,0,0,0,-0.18323367423452702,0.005825363707045469,0.0,1.1844225789041727,-0.323283799483843,1,16.0,1,1,-0.4835365531446423,-0.48353655314464244
2016-11-08,air_10393f12e9069760,0,0,0,0,0,1,0,-0.7528342680108914,-0.8330270101074903,0.0,-0.8687422693116646,-0.7446192323818381,1,2.0,1,1,-1.0596769676740405,-1.0596769676740407
2016-11-09,air_10393f12e9069760,0,0,0,0,0,0,1,-0.6947117584418746,-0.7165197359665826,0.0,0.2511658297151557,-0.5450392904827878,1,5.0,1,1,-0.7615343755399463,-0.7615343755399465
2016-11-10,air_10393f12e9069760,0,0,0,0,1,0,0,-0.7877077737523015,-0.9029313745920349,0.0,-1.2153804904390137,-0.5783026141326295,1,10.0,1,1,-0.5055126655869587,-0.505512665586959
2016-11-11,air_10393f12e9069760,1,0,0,0,0,0,0,-0.8574547852351215,-1.0077879213188519,0.0,-1.3487028831803018,-0.788970330581627,1,20.0,1,1,0.4112574917983457,0.4112574917983454
2016-11-12,air_10393f12e9069760,0,0,1,0,0,0,0,-0.32272769720016736,-0.22718918457477,0.0,0.3311592653599285,-0.3121960249338958,1,12.0,1,1,1.7565618418088225,1.756561841808822
2016-11-13,air_10393f12e9069760,0,0,0,1,0,0,0,-0.32272769720016736,-0.25049063940295146,0.0,0.6777974864872777,-0.411985995883421,1,15.0,1,1,-0.3520461470314484,-0.35204614703144854
2016-11-14,air_10393f12e9069760,0,1,0,0,0,0,0,-0.31110319528636404,-0.4718544602706764,0.0,-1.3487028831803018,-0.14587940668468724,1,4.0,1,1,-1.3417037440171027,-1.3417037440171027
