visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-01-30,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-1.3677543646275392,-1.693949942602302,0.0,-1.326754357231114,-1.0528576335262896,1,16.0,1,1,-0.6262130429737407,-0.6262130429737407
2016-01-31,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-1.058454331694682,-0.9907287012508804,0.0,0.13529910661178093,-1.1092987735545028,1,13.0,1,1,-1.1767322115493821,-1.1767322115493821
2016-02-01,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-1.2250005032739126,-1.5415853403094941,0.0,-1.326754357231114,-0.917398897458578,1,2.0,1,1,-1.4291481531246417,-1.4291481531246417
2016-02-02,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-1.0941427970330884,-1.119652595498641,0.0,0.4882085634014453,-0.894822441447293,1,2.0,1,1,-1.2822420751278407,-1.2822420751278407
2016-02-03,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-1.2012081930483083,-1.318898613881544,0.0,-0.09157125846728886,-1.075434089537575,1,1.0,1,1,-1.2080317883047142,-1.2080317883047142
2016-02-04,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-1.2131043481611106,-1.154813657566212,0.0,0.16050692495389993,-1.1205870015601453,1,5.0,1,1,-1.170674228951576,-1.170674228951576
2016-02-05,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-0.9870774010178686,-0.779762328845454,0.0,0.967157111901704,-1.2899104216447848,1,17.0,1,1,-0.7996227948359441,-0.7996227948359441
2016-02-06,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-0.998973556130671,-1.1899747196337833,0.0,-1.125091810494163,-0.917398897458578,1,8.0,1,1,-0.5782540140744414,-0.5782540140744414
2016-02-07,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-1.2487928134995172,-1.318898613881544,0.0,1.0427805669280608,-1.1092987735545028,1,15.0,1,1,-1.1840522738550647,-1.1840522738550647
2016-02-08,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-1.3082735890635282,-1.3540596759491148,0.0,-0.06636344012517006,-1.09801054554886,1,6.0,1,1,-1.3781601329264392,-1.3781601329264392
2016-02-09,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-1.0703504868074842,-0.5570756024175038,0.0,0.8915336568753476,-1.3350633336673552,1,2.0,1,1,-1.1620920869380171,-1.1620920869380171
2016-02-10,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-1.0822466419202863,-1.08449153343107,0.0,1.1436118402965363,-0.9738400374867912,1,1.0,1,1,-0.8407665933127114,-0.8407665933127114
2016-02-11,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-1.0822466419202863,-1.0727711794085464,1.0,1.1436118402965363,-0.9738400374867912,1,4.0,1,1,-0.9134623844863863,-0.9134623844863863
2016-02-12,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-0.9632850907922643,-0.8266437449355486,0.0,-0.46968853359907214,-1.1431634575714305,1,9.0,1,1,-0.8576784613982539,-0.8576784613982539
2016-02-13,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-0.1067619226705058,0.21646776306906,0.0,-0.26802598686212104,-0.3304110411651619,1,13.0,1,1,-0.6693761689831101,-0.6693761689831101
2016-02-14,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,0.5118381431952086,0.6384005078799131,0.0,0.08488346992754311,0.4823413752411069,1,15.0,1,1,-1.2014689738237576,-1.2014689738237576
2016-02-15,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-0.83242738455144,-0.5219145403499326,0.0,-1.2511309022047574,-0.9286871254642208,1,11.0,1,1,-1.3816939561084929,-1.3816939561084929
2016-02-16,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-1.1893120379355062,-1.0962118874535935,0.0,1.1436118402965363,-1.244757509622214,1,3.0,1,1,-1.2224194969745041,-1.2224194969745041
2016-02-18,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-1.1536235725970996,-0.9790083472283567,0.0,0.9923649302438227,-1.2899104216447848,1,12.0,1,1,-1.0644071175483916,-1.0644071175483916
2016-02-19,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-0.7253619885362202,-0.35782958403460086,0.0,1.0679883852701795,-1.1657399135827158,1,16.0,1,1,-0.7478775268130159,-0.7478775268130159
2016-02-20,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-0.8681158498898467,-1.0493304713634988,0.0,-1.2763387205468761,-0.5561756012780144,1,10.0,1,1,-0.7817012629841007,-0.7817012629841007
2016-02-21,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-0.6301927476338025,-0.5570756024175038,0.0,-0.26802598686212104,-0.5787520572892995,1,16.0,1,1,-1.147451962326652,-1.147451962326652
2016-02-22,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-0.9632850907922643,-1.1782543656112594,0.0,-0.9234292637572119,-0.6577696533287979,1,7.0,1,1,-1.3688207430881547,-1.3688207430881547
2016-02-23,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-0.9751812459050665,-1.1782543656112594,0.0,-1.3015465388889953,-0.714210793357011,1,7.0,1,1,-1.1542671927491839,-1.1542671927491839
2016-02-24,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-1.0822466419202863,-1.4009410920392096,0.0,-1.326754357231114,-0.9738400374867912,1,3.0,1,1,-1.110599234856664,-1.110599234856664
2016-02-25,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-1.3558582095147371,-1.4361021541067809,0.0,-0.9990527187835686,-1.1770281415883583,1,4.0,1,1,-1.0071086988108076,-1.0071086988108076
2016-02-26,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-1.117935107258693,-0.967287993205833,0.0,1.2444431136650116,-1.2334692816165715,1,19.0,1,1,-0.600214200991489,-0.600214200991489
2016-02-27,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-0.8681158498898467,-0.7211605587328356,0.0,1.2192352953228927,-0.894822441447293,1,14.0,1,1,-0.43336726361024236,-0.43336726361024236
2016-02-28,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-0.7729466089874291,-0.5570756024175038,0.0,0.9923649302438227,-0.9964164934980766,1,9.0,1,1,-1.012409433583888,-1.012409433583888
2016-02-29,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-0.83242738455144,-0.48675347828236165,0.0,-0.8225979903887365,-0.714210793357011,1,17.0,1,1,-1.3213665460720059,-1.3213665460720059
2016-03-01,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-1.2012081930483083,-1.2368561357238779,0.0,1.2696509320071308,-1.0189929495093617,1,6.0,1,1,-1.2130801071362194,-1.2130801071362194
2016-03-03,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-0.7134658334234181,-0.27578710587693506,0.0,1.2696509320071308,-1.1431634575714305,1,6.0,1,1,-1.1007550131352288,-1.1007550131352288
2016-03-04,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-0.5707119720697915,-0.4164313541472193,0.0,0.6898711101383963,-0.7593637053795814,1,13.0,1,1,-0.730460826844323,-0.730460826844323
2016-03-05,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-0.49933504139297835,-0.3812702920796482,0.0,-0.6461432619939043,-0.35298749717644706,1,18.0,1,1,-0.508839630141245,-0.508839630141245
2016-03-06,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-0.15434654312171445,-0.11170214956160354,0.0,-0.7469745353623799,-0.24010521712002086,1,11.0,1,1,-1.1388698203130931,-1.1388698203130931
2016-03-07,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-0.21382731868572546,-0.510194186327409,0.0,-1.326754357231114,0.14369453507182828,1,6.0,1,1,-1.4251094980594377,-1.4251094980594377
2016-03-08,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,0.10736886935993392,0.20474740904653654,0.0,-0.04115562178305128,0.09854162304925775,1,13.0,1,1,-1.0916680392385196,-1.0916680392385196
2016-03-09,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-0.7134658334234181,-0.48675347828236165,0.0,-1.326754357231114,-0.7819401613908668,1,3.0,1,1,-1.137860156546792,-1.137860156546792
2016-03-10,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-1.0346620214690774,-1.2837375518139726,0.0,-1.326754357231114,-0.7932283893965093,1,5.0,1,1,-1.0179625842985438,-1.0179625842985438
2016-03-11,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-1.2487928134995172,-1.5884667563995887,0.0,-1.326754357231114,-0.9061106694529355,1,9.0,1,1,-0.6809873022955721,-0.6809873022955721
2016-03-12,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-1.0822466419202863,-1.3540596759491148,0.0,-1.2007152655205195,-0.860957757430365,1,14.0,1,1,-0.4919277620557026,-0.4919277620557026
2016-03-13,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-0.9870774010178686,-1.272017197791449,0.0,-1.326754357231114,-0.7367872493682962,1,9.0,1,1,-1.0888914638811917,-1.0888914638811917
2016-03-14,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-1.117935107258693,-1.4829835701968757,0.0,-1.326754357231114,-0.7706519333852241,1,4.0,1,1,-1.3168230591236512,-1.3168230591236512
2016-03-15,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-0.8205312294386379,-0.7328809127553592,0.0,1.4461056604019626,-0.7706519333852241,1,4.0,1,1,-1.0432041784560697,-1.0432041784560697
2016-03-16,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-0.7848427641002312,-0.6391180805751695,0.0,-0.9234292637572119,-0.9964164934980766,1,5.0,1,1,-0.9543537670215784,-0.9543537670215784
2016-03-18,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-0.03538499199369242,0.25162882513663115,0.0,0.3873772900329697,-0.5223109172610864,1,8.0,1,1,-0.5335763924156204,-0.5335763924156204
2016-03-19,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,0.04788809379592291,-0.170303919674222,0.0,-0.6713510803360232,0.13240630706618547,1,20.0,1,1,-0.5161596924469275,-0.5161596924469275
2016-03-20,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-0.13055423289611012,-0.1937446277192693,1.0,0.16050692495389993,-0.03691711301845382,1,13.0,1,1,-0.7274318355454199,-0.7274318355454199
2016-03-21,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-0.5826081271825939,-0.6625587886202171,1.0,-0.34364944188847774,-0.40942863720466016,1,13.0,1,1,-1.170674228951576,-1.170674228951576
2016-03-23,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-0.47554273116737406,-0.18202427369674545,0.0,-0.19240253183576447,-0.5674638292836569,1,3.0,1,1,-0.938451562702337,-0.938451562702337
2016-03-24,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-1.0108697112434732,-1.154813657566212,0.0,-0.721766717020261,-0.7367872493682962,1,3.0,1,1,-0.997769308972523,-0.997769308972523
2016-03-25,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-0.8562196947770444,-0.8266437449355486,0.0,0.8663258385332283,-0.9964164934980766,1,7.0,1,1,-0.3960097042571039,-0.3960097042571039
2016-03-26,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-0.7848427641002312,-0.7446012667778829,0.0,0.23613037998025654,-0.6126167413062275,1,9.0,1,1,-0.4018152709133349,-0.4018152709133349
2016-03-27,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-0.5231273516185829,-0.4398720621922668,0.0,-0.34364944188847774,-0.5110226892554438,1,17.0,1,1,-0.9578875902036319,-0.9578875902036319
2016-03-28,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-0.40416580049056083,-0.39299064610217205,0.0,-0.6209354436517854,-0.2513934451256635,1,8.0,1,1,-1.0747561711529772,-1.0747561711529772
2016-03-29,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-0.27330809424973646,-0.07654108749403236,0.0,1.0175727485859418,-0.5787520572892995,1,13.0,1,1,-0.8008848745438204,-0.8008848745438204
2016-03-30,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-0.011592681768088099,0.0875438688212996,0.0,-0.5201041702833098,-0.17237584908616518,1,4.0,1,1,-0.8859490468546829,-0.8859490468546829
2016-03-31,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,0.012199628457516222,0.14614563893391805,0.0,1.0427805669280608,-0.3078345851538766,1,5.0,1,1,-0.8503583990925714,-0.8503583990925714
2016-04-01,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,-0.2614119391369343,-0.0648207334715085,0.0,-0.7973901720466176,-0.24010521712002086,1,9.0,1,1,-0.6441345748255842,-0.6441345748255842
2016-04-02,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,-0.4636465760545719,-0.779762328845454,0.0,-1.326754357231114,-0.18366407709180776,1,5.0,1,1,-0.6612988588527018,-0.6612988588527018
2016-04-03,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,-0.14245038800891227,-0.15858356565169815,0.0,-1.2259230838626385,-0.14979939307488002,1,10.0,1,1,-1.1843046897966398,-1.1843046897966398
2016-04-04,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,0.00030347334471406156,0.1813067010014888,0.0,-1.1755074471784008,-0.11593470905795208,1,9.0,1,1,-1.2966297837976304,-1.2966297837976304
2016-04-05,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-0.4636465760545719,-0.7094402047103117,0.0,-1.326754357231114,-0.18366407709180776,1,6.0,1,1,-1.0926777030048207,-1.0926777030048207
2016-04-06,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-0.02348883688089026,0.2750695331816784,0.0,0.9167414752174663,-0.477158005238516,1,3.0,1,1,-1.0257874784873768,-1.0257874784873768
2016-04-07,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-0.23761962891132998,-0.4984738323048853,0.0,-1.326754357231114,0.042100483021044646,1,11.0,1,1,-1.1413939797288457,-1.1413939797288457
2016-04-08,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,0.2501227307135603,0.21646776306906,0.0,-0.44448071525695326,0.12111807906054291,1,10.0,1,1,-0.5840595807306723,-0.5840595807306723
2016-04-09,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,0.285811196051967,0.486035905587105,0.0,0.4882085634014453,-0.025628885012811038,1,17.0,1,1,-0.4919277620557026,-0.4919277620557026
2016-04-10,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,0.285811196051967,0.4977562596096289,0.0,-0.39406507857271544,0.13240630706618547,1,22.0,1,1,-1.0704651001461978,-1.0704651001461978
2016-04-11,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,-0.40416580049056083,-0.3461092300120774,0.0,0.3873772900329697,-0.4207168652103028,1,4.0,1,1,-1.3188423866562533,-1.3188423866562533
2016-04-12,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,-0.5112311965057805,-0.4281517081697432,0.0,1.4461056604019626,-0.6577696533287979,1,3.0,1,1,-1.1557816883986356,-1.1557816883986356
2016-04-13,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,-0.04728114710649479,0.16958634697896535,0.0,-1.0242605371256874,-0.0482053410240964,1,6.0,1,1,-1.0679409407304452,-1.0679409407304452
2016-04-14,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,0.05978424890872507,-0.15858356565169815,0.0,-1.3015465388889953,0.27915327113953964,1,7.0,1,1,-1.0348744523840863,-1.0348744523840863
2016-04-15,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,0.16684964492394494,0.017221744686157264,0.0,1.7233916621652703,-0.11593470905795208,1,9.0,1,1,-0.6118253343039509,-0.6118253343039509
2016-04-16,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,0.05978424890872507,0.22818811709158385,0.0,-0.19240253183576447,-0.2739699011369488,1,13.0,1,1,-0.39651453614025445,-0.39651453614025445
2016-04-17,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,0.5713189187592197,0.6266801538573893,0.0,-0.34364944188847774,0.7081059353539593,1,13.0,1,1,-1.1070654116746104,-1.1070654116746104
2016-04-18,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,0.464253522744,0.8493668802853397,0.0,-0.16719471349364567,0.414612007207251,1,2.0,1,1,-1.4081976299738952,-1.4081976299738952
2016-04-20,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,0.035991938683120756,0.052382806753728424,0.0,1.6981838438231516,-0.1046464810523095,1,6.0,1,1,-0.9581400061452072,-0.9581400061452072
2016-04-21,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,0.11926502447273608,0.16958634697896535,0.0,-1.326754357231114,0.15498276307747086,1,11.0,1,1,-1.0644071175483916,-1.0644071175483916
2016-04-22,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,0.30960350627757127,0.5094766136321524,0.0,0.7654945651647531,0.2565768151282545,1,12.0,1,1,-0.5658856329372537,-0.5658856329372537
2016-04-23,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,0.35718812672878036,0.4391544894970104,0.0,-1.0746761738099253,0.39203555119596584,1,11.0,1,1,-0.4687054954307787,-0.4687054954307787
2016-04-24,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,0.14305733469834062,-0.017939317381413904,0.0,-0.8225979903887365,0.20013567510004138,1,8.0,1,1,-1.0856100566407134,-1.0856100566407134
2016-04-25,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,0.41666890229279135,0.45087484351953383,0.0,0.8159102018489907,0.33559441116775274,1,5.0,1,1,-1.2713881896401045,-1.2713881896401045
2016-04-26,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,0.5356304534208134,0.7790447561501974,0.0,1.5217291154283195,0.3468826391733953,1,2.0,1,1,-0.9949927336151951,-0.9949927336151951
2016-04-27,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,0.41666890229279135,0.3102305952492496,0.0,-1.2511309022047574,0.5162060592580346,1,7.0,1,1,-0.9755567061139001,-0.9755567061139001
2016-04-28,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,-0.03538499199369242,-0.48675347828236165,0.0,-1.326754357231114,0.3130179551564676,1,12.0,1,1,-0.7337422340848013,-0.7337422340848013
2016-04-29,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,0.14305733469834062,0.0875438688212996,1.0,1.7738072988495084,0.13240630706618547,1,13.0,1,1,-0.5608373141057484,-0.5608373141057484
2016-04-30,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,0.16684964492394494,0.3571120113393442,0.0,1.748599480507389,-0.11593470905795208,1,13.0,1,1,-0.605010103881419,-0.605010103881419
2016-05-01,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,0.464253522744,0.8845279423529104,0.0,1.0931962036122982,0.008235799004116702,1,7.0,1,1,-0.8854442149715325,-0.8854442149715325
2016-05-02,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,0.38098043695438466,0.22818811709158385,0.0,-0.9738449004414498,0.3017297271508248,1,7.0,1,1,-1.025030230662651,-1.025030230662651
2016-05-06,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,0.4285650574055933,0.3102305952492496,0.0,-1.150299628836282,0.53878251526932,1,7.0,1,1,-1.1431608913198725,-1.1431608913198725
2016-05-07,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,0.8925151068048794,0.8610872343078632,0.0,1.5973525704546758,0.7419706193708873,1,5.0,1,1,-0.7150634544082322,-0.7150634544082322
2016-05-08,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,0.7735535556768575,0.8962482963754344,0.0,1.5469369337704384,0.7758353033878148,1,7.0,1,1,-1.0568346393011336,-1.0568346393011336
2016-05-09,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,0.4523573676311976,0.29851024122672576,0.0,-1.326754357231114,0.6065118833031756,1,2.0,1,1,-1.4864465718622257,-1.4864465718622257
2016-05-11,air_efc80d3f96b3aff7,0,0,0,0,0,0,1,0.7140727801128464,0.9900111285556239,0.0,-0.9486370820993308,0.5839354272918903,1,4.0,1,1,-1.1325594217737116,-1.1325594217737116
2016-05-12,air_efc80d3f96b3aff7,0,0,0,0,1,0,0,0.8687227965792748,1.0368925446457185,0.0,1.9502620272443403,0.7645470753821724,1,6.0,1,1,-1.0116521857591623,-1.0116521857591623
2016-05-13,air_efc80d3f96b3aff7,1,0,0,0,0,0,0,0.7616574005640551,0.9782907745331001,0.0,1.2948587503492495,0.6065118833031756,1,23.0,1,1,-0.6532215487222935,-0.6532215487222935
2016-05-14,air_efc80d3f96b3aff7,0,0,1,0,0,0,0,0.6307996943232307,0.6384005078799131,0.0,0.9419492935595851,0.45976491922982154,1,16.0,1,1,-0.4919277620557026,-0.4919277620557026
2016-05-15,air_efc80d3f96b3aff7,0,0,0,1,0,0,0,0.35718812672878036,0.5329173216771996,0.0,1.420897842059844,0.2565768151282545,1,12.0,1,1,-1.1093371551487878,-1.1093371551487878
2016-05-16,air_efc80d3f96b3aff7,0,1,0,0,0,0,0,0.5594227636464177,0.5329173216771996,0.0,-0.5201041702833098,0.5839354272918903,1,8.0,1,1,-1.4251094980594377,-1.4251094980594377
2016-05-17,air_efc80d3f96b3aff7,0,0,0,0,0,1,0,0.3928765920671866,0.1109845768663469,0.0,-1.326754357231114,0.5049178312523921,1,5.0,1,1,-1.2522045780803848,-1.2522045780803848
