visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-23,air_3c938075889fc059,0,0,1,0,0,0,0,1.111638795602757,1.1623132775232654,0.0,1.9348595446312615,0.9225866106325797,1,6.0,1,1,1.2709264233354223,1.2709264233354223
2016-07-24,air_3c938075889fc059,0,0,0,1,0,0,0,1.2841120279415923,1.2512219604873396,0.0,0.19910556960525577,1.288836166779974,1,15.0,1,1,-0.5080873867126009,-0.5080873867126009
2016-07-25,air_3c938075889fc059,0,1,0,0,0,0,0,1.272613812452337,1.24010837511683,0.0,0.48839789877625667,1.3221315809751917,1,6.0,1,1,-1.149129718685834,-1.149129718685834
2016-07-27,air_3c938075889fc059,0,0,0,0,0,0,1,1.295610243430848,1.3845849849334515,0.0,0.9354860438587126,1.188949924194321,1,41.0,1,1,-0.21799426385692117,-0.21799426385692117
2016-07-28,air_3c938075889fc059,0,0,0,0,1,0,0,1.3760977518556379,1.4512664971565066,0.0,1.1721797677258954,1.29993463817838,1,14.0,1,1,0.006389219844833682,0.006389219844833682
2016-07-29,air_3c938075889fc059,1,0,0,0,0,0,0,1.4335888293019163,1.5068344240090532,0.0,1.1721797677258954,1.3332300523735978,1,57.0,1,1,1.201856632179308,1.201856632179308
2016-07-30,air_3c938075889fc059,0,0,1,0,0,0,0,1.3990941828341492,1.4623800825270161,0.0,0.8039895305991667,1.3887224093656272,1,35.0,1,1,1.3198353024784004,1.3198353024784004
2016-07-31,air_3c938075889fc059,0,0,0,1,0,0,0,1.410592398323405,1.4734936678975254,0.0,1.6455672154602607,1.3221315809751917,1,21.0,1,1,-0.46328536001674303,-0.46328536001674303
2016-08-01,air_3c938075889fc059,0,1,0,0,0,0,0,1.4335888293019163,1.551288765491091,0.0,1.6455672154602607,1.3776239379672213,1,54.0,1,1,-1.2036388511657945,-1.2036388511657945
2016-08-03,air_3c938075889fc059,0,0,0,0,0,0,1,1.3416031053878708,1.373471399562942,0.0,0.4094999908205292,1.3776239379672213,1,34.0,1,1,-0.3990691217526801,-0.3990691217526801
2016-08-04,air_3c938075889fc059,0,0,0,0,1,0,0,1.3875959673448937,1.5401751801205816,0.0,1.408873491593078,1.3332300523735978,1,47.0,1,1,-0.2717566958919506,-0.2717566958919506
2016-08-05,air_3c938075889fc059,1,0,0,0,0,0,0,1.295610243430848,1.4623800825270161,0.0,0.9091867412068034,1.288836166779974,1,26.0,1,1,0.7844510834628988,0.7844510834628988
2016-08-06,air_3c938075889fc059,0,0,1,0,0,0,0,1.2036245195168025,1.595743106973128,0.0,0.8565881359029853,1.0668667388118562,1,34.0,1,1,0.5410267384154043,0.5410267384154043
2016-08-08,air_3c938075889fc059,0,1,0,0,0,0,0,1.3875959673448937,1.4290393264154886,0.0,1.8296623340236249,1.3443285237720035,1,48.0,1,1,-1.1849713400425204,-1.1849713400425204
2016-08-09,air_3c938075889fc059,0,0,0,0,0,1,0,1.3645995363663823,1.373471399562942,0.0,1.8822609393274434,1.3665254665688151,1,32.0,1,1,-0.34866684171983997,-0.34866684171983997
2016-08-10,air_3c938075889fc059,0,0,0,0,0,0,1,1.3531013208771265,1.4623800825270161,0.0,2.0137574525869892,1.3221315809751917,1,60.0,1,1,0.6604988096043587,0.6604988096043587
2016-08-12,air_3c938075889fc059,1,0,0,0,0,0,0,1.4680834757696835,1.5624023508615996,0.0,1.9348595446312615,1.29993463817838,1,15.0,1,1,-0.0865749855490714,-0.0865749855490714
2016-08-13,air_3c938075889fc059,0,0,1,0,0,0,0,1.5025781222374506,1.595743106973128,1.0,1.8559616366755338,1.3887224093656272,1,17.0,1,1,0.08031256389299918,0.08031256389299918
2016-08-14,air_3c938075889fc059,0,0,0,1,0,0,0,1.514076337726706,1.5401751801205816,1.0,1.8296623340236249,1.4553132377560623,1,25.0,1,1,-0.9617079070081619,-0.9617079070081619
2016-08-15,air_3c938075889fc059,0,1,0,0,0,0,0,1.5025781222374506,1.5179480093795625,1.0,1.0143839518144402,1.3998208807640329,1,23.0,1,1,-1.4903718220192848,-1.4903718220192848
2016-08-16,air_3c938075889fc059,0,0,0,0,0,1,0,1.3186066744093594,1.3179034727103955,0.0,-0.24798257547720037,1.3443285237720035,1,7.0,1,1,-1.372019801497727,-1.372019801497727
2016-08-17,air_3c938075889fc059,0,0,0,0,0,0,1,1.3416031053878708,1.351244228821923,0.0,1.277376978333532,1.3665254665688151,1,25.0,1,1,-0.8668769505019294,-0.8668769505019294
2016-08-18,air_3c938075889fc059,0,0,0,0,1,0,0,1.3760977518556379,1.4734936678975254,0.0,1.566669307504533,1.2666392239831623,1,8.0,1,1,-0.5898510854325415,-0.5898510854325415
2016-08-19,air_3c938075889fc059,1,0,0,0,0,0,0,1.4335888293019163,1.373471399562942,0.0,1.1984790703778043,1.4331162949592506,1,44.0,1,1,0.747489411438816,0.747489411438816
2016-08-20,air_3c938075889fc059,0,0,1,0,0,0,0,1.3301048898986152,1.306789887339886,0.0,1.566669307504533,1.3998208807640329,1,21.0,1,1,0.6295107411397236,0.6295107411397236
2016-08-21,air_3c938075889fc059,0,0,0,1,0,0,0,1.3416031053878708,1.373471399562942,0.0,1.566669307504533,1.288836166779974,1,12.0,1,1,-0.8545563931605685,-0.8545563931605685
2016-08-22,air_3c938075889fc059,0,1,0,0,0,0,0,1.3416031053878708,1.3401306434514135,0.0,1.724465123415988,1.3776239379672213,1,20.0,1,1,-2.0474103539377846,-2.0474103539377846
2016-08-24,air_3c938075889fc059,0,0,0,0,0,0,1,1.3186066744093594,1.4068121556744695,0.0,1.382574188941169,1.1334575672022917,1,7.0,1,1,-0.464032060461674,-0.464032060461674
2016-08-25,air_3c938075889fc059,0,0,0,0,1,0,0,1.4220906138126608,1.6401974484551651,0.0,0.5146972014281658,1.3665254665688151,1,36.0,1,1,-0.33410618304368617,-0.33410618304368617
2016-08-26,air_3c938075889fc059,1,0,0,0,0,0,0,1.2151227350060585,1.3179034727103955,0.0,-0.09018675956574537,1.188949924194321,1,57.0,1,1,1.0465429396336674,1.0465429396336674
2016-08-27,air_3c938075889fc059,0,0,1,0,0,0,0,0.9966566407102001,0.9956094969656254,0.0,-0.7213700232115657,1.1334575672022917,1,26.0,1,1,1.1096391272303339,1.1096391272303339
2016-08-28,air_3c938075889fc059,0,0,0,1,0,0,0,0.7436958999465751,0.6288611797388184,0.0,-1.352553286857386,0.7561095396564914,1,6.0,1,1,-0.30274476435658565,-0.30274476435658565
2016-08-29,air_3c938075889fc059,0,1,0,0,0,0,0,0.4792369436936943,0.4065894723286323,0.0,-0.7476693258634749,0.5452385830867797,1,52.0,1,1,-1.4754378131206656,-1.4754378131206656
2016-08-31,air_3c938075889fc059,0,0,0,0,0,0,1,0.9736602097316889,0.8955872286310419,0.0,1.435172794244987,0.911488139234174,1,22.0,1,1,-0.2508490834338836,-0.2508490834338836
2016-09-01,air_3c938075889fc059,0,0,0,0,1,0,0,0.8586780548391321,0.6177475943683093,0.0,-1.352553286857386,0.9891774390230151,1,13.0,1,1,-0.645106918357433,-0.645106918357433
2016-09-02,air_3c938075889fc059,1,0,0,0,0,0,0,0.6632083915217855,0.3065672039940487,0.0,-1.352553286857386,0.8892911964373623,1,48.0,1,1,0.5611876504285404,0.5611876504285404
2016-09-03,air_3c938075889fc059,0,0,1,0,0,0,0,0.8816744858176433,0.7066562773323838,0.0,-1.352553286857386,0.8892911964373623,1,23.0,1,1,1.1443606979196237,1.1443606979196237
2016-09-04,air_3c938075889fc059,0,0,0,1,0,0,0,0.9621619942424334,0.7733377895554394,0.0,-1.2736553789016585,1.0446697960150446,1,16.0,1,1,-0.7873533531167817,-0.7873533531167817
2016-09-05,air_3c938075889fc059,0,1,0,0,0,0,0,0.9736602097316889,0.9622687408540974,0.0,-0.22168327282529127,0.9891774390230151,1,29.0,1,1,-1.384340358839088,-1.384340358839088
2016-09-07,air_3c938075889fc059,0,0,0,0,0,0,1,0.9506637787531775,0.9067008140015509,0.0,-1.0369616550344758,0.7561095396564914,1,45.0,1,1,-0.5846241823180248,-0.5846241823180248
2016-09-08,air_3c938075889fc059,0,0,0,0,1,0,0,0.7436958999465751,0.7288834480734023,0.0,1.3299755836373504,0.6451248256724326,1,8.0,1,1,-0.4371508444441593,-0.4371508444441593
2016-09-09,air_3c938075889fc059,1,0,0,0,0,0,0,0.8701762703283878,0.9178143993720603,0.0,1.3036762809854412,0.7894049538517092,1,34.0,1,1,0.8785353395242003,0.8785353395242003
2016-09-10,air_3c938075889fc059,0,0,1,0,0,0,0,0.904670916796155,0.8844736432605323,0.0,0.041309753693800536,0.8005034252501152,1,51.0,1,1,1.3870383425221873,1.3870383425221873
2016-09-11,air_3c938075889fc059,0,0,0,1,0,0,0,0.9621619942424334,0.9067008140015509,0.0,0.30430278021289237,0.9336850820309858,1,32.0,1,1,-0.3482934914973745,-0.3482934914973745
2016-09-12,air_3c938075889fc059,0,1,0,0,0,0,0,0.4907351591829502,0.47327098455168826,0.0,-1.352553286857386,0.6229278828756208,1,30.0,1,1,-1.3630593961585553,-1.3630593961585553
2016-09-14,air_3c938075889fc059,0,0,0,0,0,0,1,0.7666923309250865,0.5621796675157628,0.0,-1.2999546815535676,0.9336850820309858,1,49.0,1,1,-0.45096480267538214,-0.45096480267538214
2016-09-15,air_3c938075889fc059,0,0,0,0,1,0,0,0.8356816238606207,0.8066785456669674,0.0,-0.011288851610017874,0.911488139234174,1,32.0,1,1,-0.126523459352878,-0.126523459352878
2016-09-16,air_3c938075889fc059,1,0,0,0,0,0,0,0.9161691322854104,0.8955872286310419,0.0,0.06760905634570985,0.9447835534293918,1,64.0,1,1,0.8105855990354826,0.8105855990354826
2016-09-17,air_3c938075889fc059,0,0,1,0,0,0,0,1.1001405801135016,1.195654033634793,0.0,0.06760905634570985,1.089063681608668,1,33.0,1,1,1.2724198242252842,1.2724198242252842
2016-09-18,air_3c938075889fc059,0,0,0,1,0,0,0,0.7436958999465751,0.5177253260337253,0.0,-1.352553286857386,0.9447835534293918,1,21.0,1,1,0.09561992301408395,0.09561992301408395
2016-09-20,air_3c938075889fc059,0,0,0,0,0,1,0,0.41024765075816044,0.05095474047233464,0.0,-1.352553286857386,0.6007309400788092,1,2.0,1,1,-1.8495347360310788,-1.8495347360310788
2016-09-21,air_3c938075889fc059,0,0,0,0,0,0,1,0.5367280211399728,0.5066117406632162,0.0,-0.40577839138865546,0.5452385830867797,1,22.0,1,1,0.3032026467048921,0.3032026467048921
2016-09-22,air_3c938075889fc059,0,0,0,0,1,0,0,0.5137315901614614,0.33990796010557667,1.0,-1.352553286857386,0.5563370544851858,1,21.0,1,1,-0.3621074497285973,-0.3621074497285973
2016-09-23,air_3c938075889fc059,1,0,0,0,0,0,0,0.6517101760325296,0.6510883504798373,0.0,0.6198944120358025,0.6895187112660563,1,16.0,1,1,0.11876763680694385,0.11876763680694385
2016-09-24,air_3c938075889fc059,0,0,1,0,0,0,0,0.7206994689680639,0.7288834480734023,0.0,0.9354860438587126,0.7339125968596797,1,12.0,1,1,1.0461695894112018,1.0461695894112018
2016-09-25,air_3c938075889fc059,0,0,0,1,0,0,0,0.7896887619035982,0.6955426919618743,0.0,-1.0895602603382941,0.7783064824533035,1,11.0,1,1,-0.44536454933839986,-0.44536454933839986
2016-09-26,air_3c938075889fc059,0,1,0,0,0,0,0,1.0771441491349902,1.0845181799297,0.0,0.4094999908205292,0.9780789676246091,1,45.0,1,1,-1.1349424102321457,-1.1349424102321457
2016-09-27,air_3c938075889fc059,0,0,0,0,0,1,0,1.0886423646242458,1.128972521411737,0.0,0.672493017339621,0.9891774390230151,1,43.0,1,1,-0.5118208889372557,-0.5118208889372557
2016-09-28,air_3c938075889fc059,0,0,0,0,0,0,1,0.7781905464143423,0.38436230158761375,0.0,-1.352553286857386,0.9558820248277974,1,36.0,1,1,-0.3968290204178872,-0.3968290204178872
2016-09-29,air_3c938075889fc059,0,0,0,0,1,0,0,0.502233374672206,0.20654493565946513,0.0,-1.352553286857386,0.6784202398676503,1,26.0,1,1,-0.27549019811660547,-0.27549019811660547
2016-09-30,air_3c938075889fc059,1,0,0,0,0,0,0,0.5942190985862512,0.5732932528862719,0.0,-1.247356076249749,0.6673217684692446,1,39.0,1,1,1.1144926801223851,1.1144926801223851
2016-10-01,air_3c938075889fc059,0,0,1,0,0,0,0,0.6977030379895526,0.7288834480734023,0.0,-0.642472115255838,0.8227003680469269,1,16.0,1,1,1.148467550366744,1.148467550366744
2016-10-02,air_3c938075889fc059,0,0,0,1,0,0,0,0.8931727013068992,0.9844959115951164,0.0,0.35690138551671075,0.8781927250389563,1,7.0,1,1,-0.5013670827082223,-0.5013670827082223
2016-10-03,air_3c938075889fc059,0,1,0,0,0,0,0,1.0311512871779673,1.173426862893774,0.0,-0.11648606221765445,1.022472853218233,1,27.0,1,1,-1.581842626523328,-1.581842626523328
2016-10-05,air_3c938075889fc059,0,0,0,0,0,0,1,0.9276673477746663,0.8622464725195139,0.0,-0.40577839138865546,0.8892911964373623,1,17.0,1,1,-0.9101855763079253,-0.9101855763079253
2016-10-06,air_3c938075889fc059,0,0,0,0,1,0,0,0.6632083915217855,0.6288611797388184,0.0,0.7513909252953485,0.700617182664462,1,35.0,1,1,-0.43939094577895216,-0.43939094577895216
2016-10-07,air_3c938075889fc059,1,0,0,0,0,0,0,0.6402119605432741,0.6288611797388184,0.0,-0.6950707205596565,0.6340263542740269,1,53.0,1,1,0.7325554025401967,0.7325554025401967
2016-10-08,air_3c938075889fc059,0,0,1,0,0,0,0,0.6977030379895526,0.6177475943683093,0.0,-1.2736553789016585,0.6118294114772153,1,46.0,1,1,0.9834467520370008,0.9834467520370008
2016-10-09,air_3c938075889fc059,0,0,0,1,0,0,0,0.2722690648870923,0.26211286251201166,0.0,0.48839789877625667,0.3343676265170681,1,32.0,1,1,0.2684810760156022,0.2684810760156022
2016-10-10,air_3c938075889fc059,0,1,0,0,0,0,0,0.15728690999453546,0.21765852102997418,1.0,1.435172794244987,0.10129972715054433,1,17.0,1,1,-0.8388756838170183,-0.8388756838170183
2016-10-12,air_3c938075889fc059,0,0,0,0,0,0,1,0.2492726339085806,0.2732264478825207,0.0,-0.03758815426192696,0.25667832672822655,1,8.0,1,1,-0.5222746951662892,-0.5222746951662892
2016-10-13,air_3c938075889fc059,0,0,0,0,1,0,0,0.1457886945052796,-0.11574904008530491,0.0,-1.352553286857386,0.312170683720256,1,27.0,1,1,-0.48829982492193036,-0.48829982492193036
2016-10-14,air_3c938075889fc059,1,0,0,0,0,0,0,0.1917815564623022,0.26211286251201166,0.0,-0.32688048343292797,0.21228444113460318,1,71.0,1,1,0.8886157955307683,0.8886157955307683
2016-10-15,air_3c938075889fc059,0,0,1,0,0,0,0,0.18028334097304674,0.32879437473506723,0.0,0.22540487225716485,-0.10957122941916753,1,44.0,1,1,1.3504500207205699,1.3504500207205699
2016-10-16,air_3c938075889fc059,0,0,0,1,0,0,0,0.18028334097304674,0.05095474047233464,0.0,-1.352553286857386,0.19008749833779148,1,29.0,1,1,-0.5334752018402537,-0.5334752018402537
2016-10-17,air_3c938075889fc059,0,1,0,0,0,0,0,0.4907351591829502,0.5066117406632162,0.0,-0.09018675956574537,0.5341401116883737,1,13.0,1,1,-1.4481832468806852,-1.4481832468806852
2016-10-19,air_3c938075889fc059,0,0,0,0,0,0,1,0.41024765075816044,0.19543135028895567,0.0,-1.352553286857386,0.6118294114772153,1,45.0,1,1,-0.5163010916068416,-0.5163010916068416
2016-10-20,air_3c938075889fc059,0,0,0,0,1,0,0,0.34125835782262615,0.28434003325303014,0.0,-0.4583769966924739,0.3343676265170681,1,8.0,1,1,-0.2975178612420689,-0.2975178612420689
2016-10-21,air_3c938075889fc059,1,0,0,0,0,0,0,0.18028334097304674,-0.10463545471479545,0.0,-1.352553286857386,0.3787615121106915,1,56.0,1,1,0.9117635093236283,0.9117635093236283
2016-10-22,air_3c938075889fc059,0,0,1,0,0,0,0,0.09979583254825702,-0.1824305523083605,0.0,-1.352553286857386,0.27887526952503866,1,59.0,1,1,1.454988083010905,1.454988083010905
2016-10-23,air_3c938075889fc059,0,0,0,1,0,0,0,0.1457886945052796,0.03984115510182557,0.0,-1.247356076249749,0.32326915511866205,1,4.0,1,1,-0.2691432443346922,-0.2691432443346922
2016-10-24,air_3c938075889fc059,0,1,0,0,0,0,0,0.0423047551019786,0.13986342343640915,0.0,1.382574188941169,0.07910278435373264,1,5.0,1,1,-1.283162448550942,-1.283162448550942
2016-10-25,air_3c938075889fc059,0,0,0,0,0,1,0,0.31826192684411486,0.22877210640048365,0.0,-0.8791658391230208,0.20118596973619715,1,13.0,1,1,-0.6156122507826598,-0.6156122507826598
2016-10-26,air_3c938075889fc059,0,0,0,0,0,0,1,0.35275657331188204,0.28434003325303014,0.0,-1.0369616550344758,0.3898599835090975,1,41.0,1,1,-0.22695466919609275,-0.22695466919609275
2016-10-27,air_3c938075889fc059,0,0,0,0,1,0,0,0.23777441841932517,0.1843177649184462,0.0,-0.24798257547720037,0.21228444113460318,1,2.0,1,1,-0.21351406118733537,-0.21351406118733537
2016-10-28,air_3c938075889fc059,1,0,0,0,0,0,0,0.20327977195155802,0.26211286251201166,0.0,-1.2999546815535676,0.23448138393141488,1,62.0,1,1,0.8146924514826028,0.8146924514826028
2016-10-29,air_3c938075889fc059,0,0,1,0,0,0,0,0.0423047551019786,-0.026840357121230403,0.0,0.7250916226434394,0.09020125575213848,1,13.0,1,1,1.6349428902392675,1.6349428902392675
2016-10-30,air_3c938075889fc059,0,0,0,1,0,0,0,-0.15316490821536838,-0.09352186934428638,0.0,0.35690138551671075,-0.13176817221597922,1,17.0,1,1,-0.18663284516982065,-0.18663284516982065
2016-10-31,air_3c938075889fc059,0,1,0,0,0,0,0,-0.3026417095756922,-0.4713837719416025,0.0,-1.352553286857386,-0.14286664361438506,1,72.0,1,1,-1.1147814982190096,-1.1147814982190096
2016-11-02,air_3c938075889fc059,0,0,0,0,0,0,1,-0.6245917432748512,-0.5380652841646585,0.0,0.46209859612434756,-0.6090024423474324,1,50.0,1,1,0.31066965115420175,0.31066965115420175
2016-11-03,air_3c938075889fc059,0,0,0,0,1,0,0,-0.49811137289303875,-0.4269294304595655,1.0,0.9880846491625312,-0.5979039709490265,1,5.0,1,1,-0.1500445233682034,-0.1500445233682034
2016-11-04,air_3c938075889fc059,1,0,0,0,0,0,0,-0.4636167264252718,-0.304679991383963,0.0,1.1458804650739862,-0.5979039709490265,1,23.0,1,1,-0.022358747285008453,-0.022358747285008453
2016-11-05,air_3c938075889fc059,0,0,1,0,0,0,0,-0.2106559856616468,0.0620683258428441,0.0,0.8565881359029853,-0.47582078556656165,1,30.0,1,1,1.1671350614900182,1.1671350614900182
2016-11-06,air_3c938075889fc059,0,0,0,1,0,0,0,-0.14166669272611254,0.05095474047233464,0.0,0.48839789877625667,-0.20945747200482054,1,26.0,1,1,-0.5868642836528177,-0.5868642836528177
2016-11-07,air_3c938075889fc059,0,1,0,0,0,0,0,-0.4291220799575047,-0.28245282064294447,0.0,1.1984790703778043,-0.40922995717612637,1,23.0,1,1,-1.3529789401519874,-1.3529789401519874
2016-11-09,air_3c938075889fc059,0,0,0,0,0,0,1,-0.4636167264252718,-0.5158381134236396,0.0,0.22540487225716485,-0.3981314857777205,1,21.0,1,1,-0.8702371025041188,-0.8702371025041188
2016-11-10,air_3c938075889fc059,0,0,0,0,1,0,0,-0.7280756826781525,-0.9826086989850304,0.0,-1.352553286857386,-0.5313131425585911,1,5.0,1,1,-0.6092652970007466,-0.6092652970007466
2016-11-11,air_3c938075889fc059,1,0,0,0,0,0,0,-0.3716310025112262,-0.3269071621249815,0.0,0.17280626695334644,-0.38703301437931464,1,27.0,1,1,0.32523030983035556,0.32523030983035556
2016-11-12,air_3c938075889fc059,0,0,1,0,0,0,0,-0.4406202954467603,-0.28245282064294447,0.0,0.17280626695334644,-0.5646085567538088,1,19.0,1,1,1.696545676946072,1.696545676946072
2016-11-13,air_3c938075889fc059,0,0,0,1,0,0,0,-0.11867026174760124,0.03984115510182557,0.0,0.12020766164952804,-0.40922995717612637,1,4.0,1,1,-0.45283155378770956,-0.45283155378770956
2016-11-14,air_3c938075889fc059,0,1,0,0,0,0,0,-0.04968096881206697,-0.23799847916090702,0.0,-1.352553286857386,0.06800431295532659,1,57.0,1,1,-1.4616238548894427,-1.4616238548894427
2016-11-16,air_3c938075889fc059,0,0,0,0,0,0,1,-0.417623864468249,-0.34913433286600004,0.0,1.0932818597701681,-0.47582078556656165,1,8.0,1,1,-0.3949622693055598,-0.3949622693055598
2016-11-17,air_3c938075889fc059,0,0,0,0,1,0,0,-0.4291220799575047,-0.24911206453141646,0.0,0.041309753693800536,-0.6201009137458382,1,35.0,1,1,-0.3460533901625816,-0.3460533901625816
2016-11-18,air_3c938075889fc059,1,0,0,0,0,0,0,-0.3026417095756922,-0.17131696693785142,0.0,-0.616172812603929,-0.49801772836337355,1,44.0,1,1,0.927070868444713,0.927070868444713
2016-11-19,air_3c938075889fc059,0,0,1,0,0,0,0,0.2147779874408139,0.03984115510182557,0.0,-1.194757470945931,0.23448138393141488,1,23.0,1,1,1.4254934154361318,1.4254934154361318
2016-11-20,air_3c938075889fc059,0,0,0,1,0,0,0,0.007810108634211458,-0.07129469860326745,0.0,-1.0895602603382941,-0.042980401028732254,1,21.0,1,1,-0.20567370651556025,-0.20567370651556025
2016-11-21,air_3c938075889fc059,0,1,0,0,0,0,0,-0.17616133919387966,-0.2935664060134535,0.0,-1.1684581682940216,-0.18726052920800865,1,21.0,1,1,-1.3600725943788314,-1.3600725943788314
2016-11-22,air_3c938075889fc059,0,0,0,0,0,1,0,-0.13016847723685668,-0.09352186934428638,0.0,-0.22168327282529127,-0.12066970081757337,1,29.0,1,1,0.5921757188931754,0.5921757188931754
2016-11-23,air_3c938075889fc059,0,0,0,0,0,0,1,-0.4636167264252718,-0.6936554793517886,1.0,-1.2210567735978402,-0.2982452431920675,1,28.0,1,1,-0.26764984344483034,-0.26764984344483034
2016-11-24,air_3c938075889fc059,0,0,0,0,1,0,0,-0.9465417769740105,-1.0826309673196142,0.0,0.27800347756098326,-0.9863504698932323,1,11.0,1,1,-1.182357888485262,-1.182357888485262
2016-11-25,air_3c938075889fc059,1,0,0,0,0,0,0,-1.004032854420289,-0.9714951136145212,0.0,-0.5109756019962922,-1.0196458840884501,1,47.0,1,1,0.7937848390245358,0.7937848390245358
2016-11-26,air_3c938075889fc059,0,0,1,0,0,0,0,-0.854556053059965,-0.7158826500928072,0.0,-0.3794790887367463,-0.9752519984948267,1,55.0,1,1,1.7402276529745335,1.7402276529745335
2016-11-28,air_3c938075889fc059,0,1,0,0,0,0,0,-0.7625703291459196,-0.9381543575029933,0.0,-1.1421588656421127,-0.8198733989171442,1,27.0,1,1,-1.3145238672380426,-1.3145238672380426
2016-11-29,air_3c938075889fc059,0,0,0,0,0,1,0,-0.854556053059965,-0.7269962354633166,0.0,0.25170417490907393,-1.0085474126900442,1,24.0,1,1,-0.6716147841524821,-0.6716147841524821
2016-11-30,air_3c938075889fc059,0,0,0,0,0,0,1,-0.60159531229634,-0.5825196256466956,0.0,-0.6950707205596565,-0.742184099128303,1,18.0,1,1,-0.43341734221950445,-0.43341734221950445
2016-12-01,air_3c938075889fc059,0,0,0,0,1,0,0,-0.4636167264252718,-0.6825418939812792,0.0,-1.2210567735978402,-0.28714677179366166,1,13.0,1,1,-0.5379554045098395,-0.5379554045098395
