visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-07-14,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.129937024588162,1.195565953149566,0.0,0.6719703278082426,1.1655175495895775,1,36.0,1,1,-0.2949277186426726,-0.29492771864267264
2016-07-15,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.16613933873925,1.2295626782327789,0.0,1.1523576259860495,1.1837804459975845,1,45.0,1,1,0.8754078299705622,0.8754078299705619
2016-07-16,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,1.1932910743525655,1.2465610407743852,0.0,1.2591103589144512,1.2385691352216062,1,17.0,1,1,1.3229435509977188,1.3229435509977183
2016-07-18,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,1.2023416528903377,1.1275725029831407,1.0,-0.7425033834930788,1.220306238813599,1,5.0,1,1,-1.100714302445707,-1.100714302445707
2016-07-19,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,1.0122795035971266,0.7706068896094062,0.0,-1.142826131974585,1.1655175495895775,1,17.0,1,1,-0.9273312582067093,-0.9273312582067093
2016-07-20,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,1.0937347104370743,1.0765774153583214,0.0,0.8854757936650458,1.1381232049775667,1,46.0,1,1,-0.45163931632022825,-0.4516393163202283
2016-07-21,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.129937024588162,1.2975561283992045,0.0,0.7787230607366441,1.1015974121615526,1,25.0,1,1,-0.23342860466046397,-0.23342860466046408
2016-07-22,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.0846841318993021,1.1190733217123374,0.0,1.1523576259860495,1.1107288603655563,1,47.0,1,1,0.9383888503137878,0.9383888503137876
2016-07-23,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,1.0846841318993021,1.238061859503582,0.0,2.273261321734267,1.0468087229375311,1,21.0,1,1,1.2507006158981364,1.250700615898136
2016-07-25,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,1.1208864460503902,1.144570865524747,0.0,2.1131322223416644,1.1015974121615526,1,30.0,1,1,-1.1507286421300333,-1.1507286421300331
2016-07-26,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,1.2113922314281098,1.2295626782327789,0.0,1.5259921912354553,1.1015974121615526,1,35.0,1,1,-0.42792881454395504,-0.4279288145439551
2016-07-27,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,1.0756335533615304,0.7876052521510127,0.0,-1.1695143152066854,1.2750949280376203,1,34.0,1,1,-0.22676002603588713,-0.22676002603588724
2016-07-28,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.2747462811925134,1.1190733217123374,0.0,-1.089449765510384,1.3846723064856632,1,36.0,1,1,-0.004103595293071664,-0.004103595293071797
2016-07-29,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.310948595343601,1.2040651344203692,0.0,-1.1695143152066854,1.4485924439136881,1,37.0,1,1,1.1821624467010967,1.1821624467010963
2016-07-30,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,1.4376566948724085,1.3740487598364333,0.0,-0.6624388337967776,1.5673012705657345,1,28.0,1,1,1.2992330492214454,1.2992330492214452
2016-08-01,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,1.6096176870900756,1.6035266541481195,0.0,0.4050884954872386,1.6494843044017664,1,29.0,1,1,-1.2048182243071563,-1.2048182243071563
2016-08-02,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,1.4829095875612683,1.442042210002859,0.0,1.2857985421465516,1.5490383741577272,1,36.0,1,1,-0.8528654635656012,-0.8528654635656012
2016-08-03,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,1.4738590090234964,1.5015364788984813,0.0,-0.288804268547372,1.6038270633817486,1,27.0,1,1,-0.40644117230920745,-0.4064411723092075
2016-08-04,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.4648084304857243,1.4675397538152686,0.0,0.7520348775045438,1.5216440295457168,1,37.0,1,1,-0.2801086550325018,-0.28010865503250193
2016-08-05,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.338100330956917,1.2465610407743852,0.0,0.832099427200845,1.320752169057638,1,45.0,1,1,0.7679696187968242,0.767969618796824
2016-08-06,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,1.310948595343601,1.484538116356875,0.0,2.2198849552700657,1.1655175495895775,1,32.0,1,1,0.5264188819510411,0.5264188819510409
2016-08-08,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,1.6096176870900756,1.535533203981694,0.0,1.766185840324359,1.6038270633817486,1,38.0,1,1,-1.186294394794443,-1.1862943947944429
2016-08-09,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,1.2928474382680573,1.187066771878763,0.0,1.0189167098255476,1.3024892726496309,1,44.0,1,1,-0.3564268326248812,-0.35642683262488123
2016-08-10,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,1.2294933885036536,1.1360716842539438,0.0,1.7394976570922587,1.3298836172616417,1,62.0,1,1,0.6449713908324071,0.6449713908324068
2016-08-11,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.329049752419145,1.4165446661904493,1.0,1.7928740235564593,1.1837804459975845,1,27.0,1,1,0.33525296137983845,0.3352529613798383
2016-08-12,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.392403802183549,1.5015364788984813,0.0,1.499304008003355,1.2750949280376203,1,23.0,1,1,-0.09635226626638456,-0.09635226626638468
2016-08-17,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,1.2204428099658815,0.932091333754667,0.0,-1.1695143152066854,1.4120666510976736,1,32.0,1,1,-0.8706483398978061,-0.8706483398978061
2016-08-18,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.4286061163346366,1.442042210002859,0.0,0.6452821445761421,1.3755408582816595,1,36.0,1,1,-0.5957547099291387,-0.5957547099291388
2016-08-19,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.4105049592590928,1.2890569471284012,0.0,-1.1161379487424845,1.4485924439136881,1,56.0,1,1,0.7312924363616516,0.7312924363616514
2016-08-20,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,1.329049752419145,1.2125643156911727,0.0,-1.1161379487424845,1.512512581341713,1,30.0,1,1,0.6142218338413028,0.6142218338413026
2016-08-22,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,1.3743026451080047,1.0680782340875181,0.0,-1.1695143152066854,1.5673012705657345,1,25.0,1,1,-2.042095318281804,-2.0420953182818034
2016-08-23,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,1.2656957026547413,1.187066771878763,0.0,-0.1820515356189703,1.3390150654656454,1,26.0,1,1,-0.6602176366333815,-0.6602176366333815
2016-08-24,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,1.3018980168058294,1.3825479411072366,0.0,1.7394976570922587,1.1655175495895775,1,31.0,1,1,-0.4709040990134502,-0.47090409901345026
2016-08-25,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.3562014880324609,1.4250438474612526,0.0,2.0063794894132627,1.2111747906095953,1,38.0,1,1,-0.3419782456049647,-0.34197824560496476
2016-08-26,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.0665829748237583,1.0510798715459118,0.0,-1.142826131974585,1.0833345157535454,1,53.0,1,1,1.0280441851553208,1.0280441851553206
2016-08-27,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,1.0484818177482145,1.017083146462699,0.0,2.1665085888058653,0.9098369998774777,1,32.0,1,1,1.0906547289082922,1.090654728908292
2016-08-29,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,1.546263637325672,1.6630209230437418,0.0,1.9263149397169614,1.2750949280376203,1,26.0,1,1,-1.474525182012264,-1.474525182012264
2016-08-30,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,1.6639211583167075,1.5865282916065133,0.0,0.2716475793267366,1.6677472008097736,1,53.0,1,1,-0.6865214745414345,-0.6865214745414346
2016-08-31,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,1.392403802183549,1.3485512160240236,0.0,0.24495939609463604,1.4851182367297022,1,47.0,1,1,-0.2593619659782628,-0.2593619659782629
2016-09-01,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.546263637325672,1.5950274728773166,0.0,1.232422175682351,1.4851182367297022,1,42.0,1,1,-0.6505852452867705,-0.6505852452867705
2016-09-02,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.4014543807213207,1.527034022710891,0.0,-0.10198698592266915,1.4029352028936704,1,31.0,1,1,0.5464246178247716,0.5464246178247714
2016-09-03,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,1.338100330956917,1.187066771878763,0.0,0.1915830296304352,1.494249684933706,1,44.0,1,1,1.1251090518019393,1.1251090518019389
2016-09-05,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,1.3562014880324609,1.314554490940811,0.0,1.1790458092181504,1.3938037546896667,1,33.0,1,1,-1.3841288939902225,-1.3841288939902223
2016-09-06,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,1.3199991738813732,1.0850765966291247,0.0,-1.1695143152066854,1.512512581341713,1,28.0,1,1,-0.6865214745414345,-0.6865214745414346
2016-09-07,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,1.2566451241169696,1.3060553096700076,0.0,0.21827121286253573,1.284226376241624,1,34.0,1,1,-0.590568037665579,-0.590568037665579
2016-09-08,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,0.8855714040683192,0.7451093457969967,0.0,-1.0627615822782837,0.8915741034694705,1,45.0,1,1,-0.44422978451514283,-0.44422978451514294
2016-09-09,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,0.8312679328416874,0.7451093457969967,0.0,-1.1695143152066854,0.8093910696334385,1,37.0,1,1,0.8613297195409,0.8613297195408997
2016-09-10,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,0.8946219826060914,0.8470995210466351,0.0,-0.82256793318938,0.9920200337135099,1,37.0,1,1,1.3659188354672138,1.3659188354672136
2016-09-12,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,0.8584196684550033,0.8640978835882415,0.0,1.0722930762897487,0.8093910696334385,1,48.0,1,1,-1.3630117283457293,-1.363011728345729
2016-09-13,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,0.9217737182194069,0.7961044334218158,0.0,-0.82256793318938,1.0742030675495418,1,29.0,1,1,-0.8495311742533128,-0.8495311742533128
2016-09-14,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,0.957976032370495,0.8810962461298477,0.0,-0.3154924517794723,1.028545826529524,1,22.0,1,1,-0.4579374183545508,-0.4579374183545509
2016-09-15,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,1.0032289250593547,1.017083146462699,0.0,0.2716475793267366,1.028545826529524,1,38.0,1,1,-0.1359932614235913,-0.13599326142359142
2016-09-16,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,1.111835867512618,1.2125643156911727,0.0,1.1256694427539493,0.9098369998774777,1,34.0,1,1,0.7939029801146231,0.7939029801146228
2016-09-17,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,0.8493690899172316,0.8046036146926191,0.0,-0.20873971885107073,0.7911281732254313,1,23.0,1,1,1.2521825222591534,1.2521825222591532
2016-09-20,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,0.6683575191617924,0.8216019772342255,0.0,0.8854757936650458,0.37108155584126734,1,36.0,1,1,-1.8457427254470413,-1.845742725447041
2016-09-21,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,0.6864586762373363,0.7876052521510127,0.0,1.8729385732527608,0.5811048645333494,1,54.0,1,1,0.29042529395907196,0.29042529395907174
2016-09-22,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,0.695509254775108,0.6601175330889648,1.0,-0.34218063501157275,0.5354476235133315,1,7.0,1,1,-0.36976398987403486,-0.3697639898740349
2016-09-23,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,0.6864586762373363,0.4646363638604912,0.0,-1.1695143152066854,0.8915741034694705,1,31.0,1,1,0.10740985837346322,0.10740985837346306
2016-09-24,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,0.8946219826060914,1.0085839651918957,0.0,0.832099427200845,0.7089451393893992,1,20.0,1,1,1.0276737085650667,1.0276737085650662
2016-09-26,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,1.0484818177482145,1.144570865524747,0.0,1.7128094738601585,0.8915741034694705,1,42.0,1,1,-1.136650531700371,-1.136650531700371
2016-09-27,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,1.0122795035971266,1.195565953149566,0.0,0.6452821445761421,0.8185225178374421,1,24.0,1,1,-0.5183251025659966,-0.5183251025659966
2016-09-28,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,0.930824296757179,0.9150929712130608,0.0,-0.9293206661177816,0.9280998962854848,1,13.0,1,1,-0.40421831276768183,-0.4042183127676819
2016-09-29,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,0.6683575191617924,0.5921240829225392,0.0,0.13820666316623456,0.7363394840014099,1,40.0,1,1,-0.2838134209350445,-0.2838134209350446
2016-09-30,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,0.7136104118506522,0.8640978835882415,0.0,1.5526803744675557,0.37108155584126734,1,47.0,1,1,1.0954709245815977,1.0954709245815974
2016-10-01,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,0.8041161972283718,0.9405905150254701,0.0,1.6060567409317568,0.6724193465733851,1,26.0,1,1,1.1291842942947363,1.1291842942947359
2016-10-03,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,0.8493690899172316,0.7621077083386031,0.0,-1.1695143152066854,0.9007055516734742,1,25.0,1,1,-1.5801110102347307,-1.5801110102347304
2016-10-04,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,0.6140540479351606,0.6941142581721774,0.0,0.7787230607366441,0.6176306573493635,1,35.0,1,1,-0.7454272523918632,-0.7454272523918634
2016-10-05,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,0.4149413201041776,0.3881437324232622,0.0,0.5118412284156401,0.48065893428931006,1,30.0,1,1,-0.9136236243673013,-0.9136236243673013
2016-10-06,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,0.36063784887754574,0.3371486447984432,0.0,0.1915830296304352,0.316292866617246,1,20.0,1,1,-0.44645264405666846,-0.4464526440566685
2016-10-07,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,0.19772743519765065,0.20116174446559193,0.0,-0.23542790208317116,0.2888985220052352,1,45.0,1,1,0.7164733727514809,0.7164733727514807
2016-10-08,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,0.4149413201041776,0.35414700734004956,0.0,-1.142826131974585,0.3619501076372638,1,31.0,1,1,0.9654336414023494,0.9654336414023492
2016-10-12,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,0.1343733854332469,0.04817648159113446,0.0,-0.1820515356189703,0.2888985220052352,1,23.0,1,1,-0.5286984470931161,-0.5286984470931162
2016-10-13,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,0.17962627812210666,0.20966092573639525,0.0,0.4584648619514392,0.188452591761196,1,46.0,1,1,-0.49498507737997766,-0.4949850773799777
2016-10-14,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,0.17057569958433474,0.16716501938237927,0.0,1.5793685576996563,0.10626955792516389,1,34.0,1,1,0.8713325874777652,0.871332587477765
2016-10-15,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,0.23392974934873853,0.5156314514853102,0.0,1.4459276415391544,-0.06722795795090382,1,33.0,1,1,1.3296121296222956,1.3296121296222951
2016-10-17,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,0.6683575191617924,0.5921240829225392,0.0,-1.142826131974585,0.7728652768174242,1,42.0,1,1,-1.4474803909237024,-1.4474803909237024
2016-10-18,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,0.3515872703397738,0.2691551946320176,0.0,1.0989812595218489,0.20671548816920315,1,42.0,1,1,-0.6576243005016016,-0.6576243005016017
2016-10-19,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,0.2520309064242824,0.4901339076729008,0.0,1.499304008003355,0.024086524089131846,1,35.0,1,1,-0.5227708216490479,-0.5227708216490479
2016-10-20,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,-0.08284049947328,0.15866583811157595,0.0,-0.9826970325819824,-0.4142229897030393,1,23.0,1,1,-0.30567153976004635,-0.30567153976004646
2016-10-21,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,-0.30005438437980686,-0.41077930703223825,0.0,-1.0093852158140828,-0.33203995586700724,1,27.0,1,1,0.8943021360735299,0.8943021360735296
2016-10-22,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,-0.12809339216213977,-0.22379731907456796,0.0,-1.1695143152066854,0.005823627681124696,1,20.0,1,1,1.433345574893491,1.4333455748934905
2016-10-24,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,-0.2004980204643154,-0.2832915879701903,0.0,-0.0486106194584683,-0.1311480953789288,1,37.0,1,1,-1.2837297380313157,-1.2837297380313155
2016-10-25,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,-0.028537028246648218,0.022678937778724807,0.0,0.4317766787193389,-0.3137770594590001,1,20.0,1,1,-0.6213175946566832,-0.6213175946566833
2016-10-26,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,0.1615251210465628,0.4561371825896879,0.0,0.3250239457909372,0.051480868701142525,1,25.0,1,1,-0.2356514642019896,-0.23565146420198968
2016-10-27,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,-0.19144744192654348,-0.18130141272055197,0.0,0.05814211346993317,-0.11288519897092164,1,19.0,1,1,-0.2223143069528359,-0.22231430695283602
2016-10-28,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,-0.04663818532219222,-0.07931123747091351,0.0,-0.5023097344041751,0.024086524089131846,1,45.0,1,1,0.79797822260742,0.7979782226074198
2016-10-29,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,-0.3996107482952984,-0.5212686635526798,0.0,0.4584648619514392,-0.21333112921496086,1,13.0,1,1,1.6119152913960484,1.611915291396048
2016-10-31,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,-0.3996107482952984,-0.33428667559500946,0.0,-1.089449765510384,-0.4507487825190536,1,19.0,1,1,-1.1166447958266406,-1.1166447958266406
2016-11-01,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,-0.5444200048996497,-0.7252490140519565,0.0,-1.1695143152066854,-0.34117140407101076,1,20.0,1,1,-0.8373054467749219,-0.8373054467749219
2016-11-02,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,-0.5263188478241058,-0.5212686635526798,0.0,-0.44893336793997435,-0.4507487825190536,1,34.0,1,1,0.2978348257641573,0.29783482576415715
2016-11-03,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,-0.5715717405129656,-0.7337481953227598,1.0,-1.1695143152066854,-0.44161733431505007,1,14.0,1,1,-0.15933328660961024,-0.15933328660961035
2016-11-04,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,-0.5353694263618778,-0.699751470239547,0.0,-1.089449765510384,-0.39596009329503223,1,21.0,1,1,-0.03263029274265035,-0.03263029274265048
2016-11-05,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,-0.6258752117395974,-0.6912522889687438,0.0,-1.1695143152066854,-0.44161733431505007,1,13.0,1,1,1.1477081238074496,1.1477081238074494
2016-11-07,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,-0.6258752117395974,-0.742247376593563,0.0,0.13820666316623456,-0.505537471743075,1,28.0,1,1,-1.353008860408864,-1.353008860408864
2016-11-08,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,-0.29100380584203495,-0.14730468763733914,0.0,-1.142826131974585,-0.33203995586700724,1,18.0,1,1,-1.1755505736770693,-1.1755505736770693
2016-11-09,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,-0.7978362039572644,-0.7762441016767758,0.0,-0.7958797499572796,-0.6607720912111356,1,18.0,1,1,-0.8739826292100945,-0.8739826292100945
2016-11-10,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,-0.7435327327306327,-0.784743282947579,0.0,-0.07529880269056885,-0.6607720912111356,1,31.0,1,1,-0.6150194926223607,-0.6150194926223608
2016-11-11,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,-0.6349257902773693,-0.6317580200731213,0.0,0.832099427200845,-0.7886123660671854,1,19.0,1,1,0.3122834127840738,0.3122834127840736
2016-11-12,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,-0.33625669853089474,-0.14730468763733914,0.0,0.6452821445761421,-0.36856574868302144,1,12.0,1,1,1.6730439287880026,1.6730439287880023
2016-11-14,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,-0.18239686338877148,0.031178119049527973,0.0,0.8054112439687446,-0.5329318163550857,1,40.0,1,1,-1.460817548172856,-1.460817548172856
2016-11-15,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,-0.2638520702287191,0.031178119049527973,0.0,-1.0360733990461832,-0.3868286450910286,1,17.0,1,1,-0.9710474958567129,-0.9710474958567129
2016-11-16,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,-0.7254315756550889,-0.8357383705723982,0.0,-0.689127017028878,-0.5329318163550857,1,28.0,1,1,-0.4023659298164105,-0.40236592981641056
2016-11-17,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,-0.7435327327306327,-0.8017416454891854,0.0,-0.10198698592266915,-0.6333777465991249,1,25.0,1,1,-0.3538334964931013,-0.35383349649310136
2016-11-18,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,-0.3272061199931228,-0.18130141272055197,0.0,-0.44893336793997435,-0.6151148501911178,1,22.0,1,1,0.9094916762739549,0.9094916762739547
2016-11-19,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,0.061968757131071334,0.1841633819239856,0.0,-0.07529880269056885,0.033217972293135375,1,18.0,1,1,1.4040779242634036,1.4040779242634032
2016-11-21,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,-0.6982798400417729,-0.8102408267599885,0.0,-0.1820515356189703,-0.5694576091710999,1,37.0,1,1,-1.360047915623695,-1.3600479156236949
2016-11-22,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,-0.7797350468817206,-0.8612359143848078,0.0,-1.1695143152066854,-0.6790349876191427,1,35.0,1,1,0.5771741748158759,0.5771741748158756
2016-11-23,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,-1.2594157093836342,-1.1927039839461324,1.0,-0.5023097344041751,-1.135607397819321,1,13.0,1,1,-0.27603341253970487,-0.276033412539705
2016-11-24,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,-1.105555874241511,-1.124710533779707,0.0,0.21827121286253573,-1.0808187085952996,1,31.0,1,1,-1.183701058662663,-1.183701058662663
2016-11-25,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,-0.9697971961749317,-0.9462277270928398,0.0,0.3250239457909372,-0.9255840891272389,1,29.0,1,1,0.777231533553181,0.7772315335531808
2016-11-26,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,-0.7344821541928608,-0.8102408267599885,0.0,0.05814211346993317,-0.6425091948031284,1,26.0,1,1,1.7163896898477522,1.7163896898477518
2016-11-28,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,-0.6258752117395974,-0.6827531076979405,0.0,0.4584648619514392,-0.505537471743075,1,38.0,1,1,-1.3148497716126744,-1.3148497716126741
2016-11-29,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,-0.8611902537216682,-0.9207301832804301,0.0,-0.3154924517794723,-0.7520865732511713,1,26.0,1,1,-0.6768890831948235,-0.6768890831948237
2016-11-30,air_ca957d3a1529fbd3,0,0,0,0,0,0,1,-0.8340385181083523,-0.9292293645512333,0.0,-0.23542790208317116,-0.7064293322311535,1,30.0,1,1,-0.4405250186126002,-0.44052501861260024
2016-12-01,air_ca957d3a1529fbd3,0,0,0,0,1,0,0,-0.2638520702287191,-0.15580386890814232,0.0,-0.689127017028878,-0.505537471743075,1,33.0,1,1,-0.5442584638837954,-0.5442584638837954
2016-12-02,air_ca957d3a1529fbd3,1,0,0,0,0,0,0,-0.689229261504001,-0.7082506515103502,0.0,-1.1695143152066854,-0.6059834019871142,1,35.0,1,1,1.0380470530921861,1.038047053092186
2016-12-03,air_ca957d3a1529fbd3,0,0,1,0,0,0,0,-0.46296479805970214,-0.3767825819490254,0.0,1.0456048930576485,-0.5146689199470785,1,25.0,1,1,2.16059112156262,2.1605911215626197
2016-12-05,air_ca957d3a1529fbd3,0,1,0,0,0,0,0,-0.21859917753985933,-0.30028995051179663,0.0,-1.0360733990461832,-0.21333112921496086,1,35.0,1,1,-1.249645891727923,-1.249645891727923
2016-12-06,air_ca957d3a1529fbd3,0,0,0,0,0,1,0,-0.9788477747127036,-0.7762441016767758,0.0,-1.1695143152066854,-1.0716872603912961,1,17.0,1,1,-0.7728425200706792,-0.7728425200706792
