visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-03-20,air_1ae94f514a0bce13,0,0,0,1,0,0,0,-0.9141279450384807,-0.8163166059424527,1.0,1.3218769208401757,-0.8271150792256152,1,20.0,1,1,-0.6848908194225471,-0.6848908194225471
2016-03-21,air_1ae94f514a0bce13,0,1,0,0,0,0,0,-1.0730833785193334,-0.9449984616852161,1.0,0.8633170164340052,-1.066233103821936,1,17.0,1,1,-1.1347645451918917,-1.1347645451918917
2016-03-26,air_1ae94f514a0bce13,0,0,1,0,0,0,0,-1.097538060593311,-0.792919904898314,0.0,0.9115864800557071,-1.341218832107705,1,45.0,1,1,-0.35440271791773253,-0.35440271791773253
2016-03-27,air_1ae94f514a0bce13,0,0,0,1,0,0,0,-1.097538060593311,-1.0502836163838407,0.0,0.259948721162728,-1.042321301362304,1,19.0,1,1,-0.9187944137433965,-0.9187944137433965
2016-03-29,air_1ae94f514a0bce13,0,0,0,0,0,1,0,-0.6451264422247296,-0.5706512449789952,0.0,-0.5123626967845067,-0.8868945853746955,1,45.0,1,1,-0.7594427865061913,-0.7594427865061913
2016-04-01,air_1ae94f514a0bce13,1,0,0,0,0,0,0,-0.5473077139288204,-0.734428152287967,0.0,-1.2364046511100393,-0.3249672275733416,1,13.0,1,1,-0.600347351595734,-0.600347351595734
2016-04-04,air_1ae94f514a0bce13,0,1,0,0,0,0,0,-0.49839834978086556,-0.7812215543762445,0.0,-1.2846741147317415,-0.26518772142426145,1,50.0,1,1,-1.2626045162391029,-1.2626045162391029
2016-04-07,air_1ae94f514a0bce13,0,0,0,0,1,0,0,-0.07044141348626183,0.10785308530103006,0.0,-1.2846741147317415,-0.20540821527518122,1,25.0,1,1,-1.1050462352891333,-1.1050462352891333
2016-04-11,air_1ae94f514a0bce13,0,1,0,0,0,0,0,-0.596217078076775,-0.6174446470672731,0.0,0.6702391619471962,-0.6238647583187427,1,73.0,1,1,-1.2851494409929198,-1.2851494409929198
2016-04-14,air_1ae94f514a0bce13,0,0,0,0,1,0,0,-0.1927148238561486,-0.1963040282727745,0.0,0.5012960392712389,-0.02606969682794063,1,42.0,1,1,-0.9969330734015116,-0.9969330734015116
2016-04-16,air_1ae94f514a0bce13,0,0,1,0,0,0,0,-0.009304708301318439,0.28332834313207106,0.0,0.042736134865068165,-0.26518772142426145,1,18.0,1,1,-0.34902267905602624,-0.34902267905602624
2016-04-19,air_1ae94f514a0bce13,0,0,0,0,0,1,0,-0.4617163266698995,-0.1846056777507049,0.0,1.2736074572184735,-0.6238647583187427,1,54.0,1,1,-1.0545763469197933,-1.0545763469197933
2016-04-22,air_1ae94f514a0bce13,1,0,0,0,0,0,0,-0.045986731412284564,-0.05592382200794178,0.0,0.7667780891906006,0.06957751301058757,1,21.0,1,1,-0.5209277303038794,-0.5209277303038794
2016-04-23,air_1ae94f514a0bce13,0,0,1,0,0,0,0,-0.26607887007808084,-0.2197007293169132,0.0,-1.0191920648123796,-0.06193740051738862,1,16.0,1,1,-0.42229368450593086,-0.42229368450593086
2016-04-24,air_1ae94f514a0bce13,0,0,0,1,0,0,0,-0.27830621111506926,-0.2898908324493298,0.0,-0.4882279649736557,-0.20540821527518122,1,17.0,1,1,-1.0484277310778432,-1.0484277310778432
2016-04-25,air_1ae94f514a0bce13,0,1,0,0,0,0,0,-0.13157811867120522,0.04936133269068307,0.0,-0.7054405512713154,-0.3727908324926058,1,20.0,1,1,-1.2369852835643111,-1.2369852835643111
2016-04-28,air_1ae94f514a0bce13,0,0,0,0,1,0,0,-0.49839834978086556,-0.6408413481114118,0.0,-1.2846741147317415,-0.3010554251137094,1,29.0,1,1,-0.6912956275912451,-0.6912956275912451
2016-04-30,air_1ae94f514a0bce13,0,0,1,0,0,0,0,-0.10712343659722795,0.1546464873893075,0.0,1.7080326298137931,-0.5162616472503982,1,22.0,1,1,-0.5606375409498068,-0.5606375409498068
2016-05-01,air_1ae94f514a0bce13,0,0,0,1,0,0,0,0.13742338414254562,0.3769151473086259,0.0,1.5632242389486866,-0.10976100543665282,1,23.0,1,1,-0.845267215966744,-0.845267215966744
2016-05-03,air_1ae94f514a0bce13,0,0,0,0,0,1,0,-0.05821407244927298,-0.1612089767065662,1.0,-1.0915962602449327,-0.014113795598124632,1,29.0,1,1,-0.6969318587796993,-0.6969318587796993
2016-05-04,air_1ae94f514a0bce13,0,0,0,0,0,0,1,0.28415147658640966,0.4471052504410425,1.0,1.7563020934354951,-0.002157894368308422,1,28.0,1,1,-0.7545751322979809,-0.7545751322979809
2016-05-05,air_1ae94f514a0bce13,0,0,0,0,1,0,0,0.3208334996973758,0.45880360096311207,1.0,0.7667780891906006,0.24891603145782817,1,10.0,1,1,-0.9497936852798947,-0.9497936852798947
2016-05-06,air_1ae94f514a0bce13,1,0,0,0,0,0,0,0.01514997377265883,-0.17290732722863578,0.0,-1.2846741147317415,-0.014113795598124632,1,6.0,1,1,-1.1068395815763685,-1.1068395815763685
2016-05-07,air_1ae94f514a0bce13,0,0,1,0,0,0,0,0.08851401999459108,-0.009130419919663929,0.0,0.5012960392712389,0.10544521670003577,1,23.0,1,1,-0.6723373954118992,-0.6723373954118992
2016-05-08,air_1ae94f514a0bce13,0,0,0,1,0,0,0,0.21078743036447786,0.45880360096311207,0.0,-0.07793752418918726,-0.014113795598124632,1,11.0,1,1,-1.0192218058285805,-1.0192218058285805
2016-05-09,air_1ae94f514a0bce13,0,1,0,0,0,0,0,-0.009304708301318439,-0.2781924819272602,0.0,-1.2846741147317415,0.20109242653856418,1,25.0,1,1,-1.4552611459535374,-1.4552611459535374
2016-05-10,air_1ae94f514a0bce13,0,0,0,0,0,1,0,0.039604655846636104,0.0961547347789605,0.0,-1.2846741147317415,-0.02606969682794063,1,15.0,1,1,-1.2897609028743822,-1.2897609028743822
2016-05-13,air_1ae94f514a0bce13,1,0,0,0,0,0,0,0.11296870206856835,0.14294813686723792,0.0,1.104664334542516,0.12935701915966777,1,7.0,1,1,-0.6095702753586592,-0.6095702753586592
2016-05-14,air_1ae94f514a0bce13,0,0,1,0,0,0,0,0.07628667895760222,0.11955143582309921,0.0,1.5873589707595377,0.04566571055095557,1,17.0,1,1,-0.44586337856673935,-0.44586337856673935
2016-05-16,air_1ae94f514a0bce13,0,1,0,0,0,0,0,-0.253851529041092,0.2131382399996545,0.0,-1.2122699192991881,-0.456482141101318,1,23.0,1,1,-1.3930064105537934,-1.3930064105537934
2016-05-17,air_1ae94f514a0bce13,0,0,0,0,0,1,0,-0.1560328007451825,0.1897415389555158,0.0,1.9252452161114528,-0.6477765607783746,1,9.0,1,1,-1.2175146667314694,-1.2175146667314694
2016-05-19,air_1ae94f514a0bce13,0,0,0,0,1,0,0,0.3575155228083419,0.4354068999189729,0.0,1.177068529975069,-0.002157894368308422,1,30.0,1,1,-1.00205691993647,-1.00205691993647
2016-05-21,air_1ae94f514a0bce13,0,0,1,0,0,0,0,0.33306084073436465,0.3652167967865568,0.0,1.104664334542516,0.3565191425261728,1,17.0,1,1,-0.3287834852429407,-0.3287834852429407
2016-05-22,air_1ae94f514a0bce13,0,0,0,1,0,0,0,0.27192413554942124,0.3652167967865568,0.0,1.6597631661920906,0.14131292038948398,1,30.0,1,1,-1.0766088870201143,-1.0766088870201143
2016-05-23,air_1ae94f514a0bce13,0,1,0,0,0,0,0,0.5776076614741382,0.6927706114045,0.0,1.8287062888680485,0.3206514388367246,1,10.0,1,1,-1.2823313253986925,-1.2823313253986925
2016-05-24,air_1ae94f514a0bce13,0,0,0,0,0,1,0,0.6265170256220928,0.751262364014847,0.0,-0.8019794785147197,0.5597694634330453,1,15.0,1,1,-1.1690943169761128,-1.1690943169761128
2016-05-27,air_1ae94f514a0bce13,1,0,0,0,0,0,0,0.504243615252206,0.3769151473086259,0.0,-0.05380279237833626,0.6075930683523093,1,14.0,1,1,-0.625710391943778,-0.625710391943778
2016-05-29,air_1ae94f514a0bce13,0,0,0,1,0,0,0,0.1618780662165229,-0.2547957808831215,0.0,-1.2846741147317415,0.4521663523647012,1,23.0,1,1,-0.9400583768634738,-0.9400583768634738
2016-05-31,air_1ae94f514a0bce13,0,0,0,0,0,1,0,0.5776076614741382,0.868245869235541,0.0,1.4666853117052823,0.08153341424040378,1,22.0,1,1,-1.0376676533544307,-1.0376676533544307
2016-06-02,air_1ae94f514a0bce13,0,0,0,0,1,0,0,0.1618780662165229,0.20143988947758493,0.0,1.9735146797331549,0.009798006861507575,1,20.0,1,1,-0.9974454580550075,-0.9974454580550075
2016-06-04,air_1ae94f514a0bce13,0,0,1,0,0,0,0,0.10074136103157949,-0.03252712096380306,0.0,-1.2846741147317415,0.24891603145782817,1,16.0,1,1,-0.5076057293129876,-0.5076057293129876
2016-06-06,air_1ae94f514a0bce13,0,1,0,0,0,0,0,0.39419754591930806,0.28332834313207106,0.0,-1.0191920648123796,0.36847504375598855,1,33.0,1,1,-1.2971904803500718,-1.2971904803500718
2016-06-07,air_1ae94f514a0bce13,0,0,0,0,0,1,0,0.5286982973261832,0.45880360096311207,0.0,-0.15034171962174048,0.5956371671224936,1,7.0,1,1,-1.1498798924700189,-1.1498798924700189
2016-06-09,air_1ae94f514a0bce13,0,0,0,0,1,0,0,0.5286982973261832,0.6108821577500139,0.0,0.8150475528123027,0.6195489695821256,1,22.0,1,1,-1.0338247684532118,-1.0338247684532118
2016-06-10,air_1ae94f514a0bce13,1,0,0,0,0,0,0,0.6387443666590816,0.6459772093162222,0.0,1.6597631661920906,0.6195489695821256,1,14.0,1,1,-0.588050119911834,-0.588050119911834
2016-06-11,air_1ae94f514a0bce13,0,0,1,0,0,0,0,0.9077458694728324,0.8916425702796797,0.0,0.09100559848677037,0.8706228954082625,1,14.0,1,1,-0.42485560777341,-0.42485560777341
2016-06-12,air_1ae94f514a0bce13,0,0,0,1,0,0,0,0.5898350025111266,0.3652167967865568,0.0,-1.2846741147317415,0.7032402781908378,1,20.0,1,1,-1.0635430783559705,-1.0635430783559705
2016-06-13,air_1ae94f514a0bce13,0,1,0,0,0,0,0,0.5286982973261832,0.4938986525293199,0.0,0.6702391619471962,0.7032402781908378,1,11.0,1,1,-1.359445215749816,-1.359445215749816
2016-06-14,air_1ae94f514a0bce13,0,0,0,0,0,1,0,0.6020623435481155,0.5289937040955281,0.0,0.9115864800557071,0.7271520806504698,1,24.0,1,1,-1.074303156079383,-1.074303156079383
2016-06-15,air_1ae94f514a0bce13,0,0,0,0,0,0,1,0.7610177770289683,0.6810722608824304,0.0,0.8150475528123027,0.691284376961022,1,18.0,1,1,-1.0133293823133784,-1.0133293823133784
2016-06-16,air_1ae94f514a0bce13,0,0,0,0,1,0,0,0.6631990487330589,0.4938986525293199,0.0,-1.2846741147317415,0.7032402781908378,1,22.0,1,1,-1.0855756184562915,-1.0855756184562915
2016-06-18,air_1ae94f514a0bce13,0,0,1,0,0,0,0,0.7243357539180023,0.7278656629707079,0.0,1.4184158480835798,0.5478135622032292,1,9.0,1,1,-0.42229368450593086,-0.42229368450593086
2016-06-19,air_1ae94f514a0bce13,0,0,0,1,0,0,0,0.8588365053248779,1.0320227765445125,0.0,-0.5606321604062089,0.8108433892591824,1,21.0,1,1,-1.0568820778605246,-1.0568820778605246
2016-06-20,air_1ae94f514a0bce13,0,1,0,0,0,0,0,0.7976998001399345,0.5991838072279447,0.0,-1.2846741147317415,0.8825787966380784,1,24.0,1,1,-1.32818975188657,-1.32818975188657
2016-06-21,air_1ae94f514a0bce13,0,0,0,0,0,1,0,0.7732451180659569,0.7395640134927775,0.0,-0.0055333287566340485,0.8108433892591824,1,7.0,1,1,-1.1094015048438477,-1.1094015048438477
2016-06-22,air_1ae94f514a0bce13,0,0,0,0,0,0,1,0.6020623435481155,0.40031184835276507,0.0,-1.2846741147317415,0.7988874880293662,1,13.0,1,1,-1.045865807810364,-1.045865807810364
2016-06-24,air_1ae94f514a0bce13,1,0,0,0,0,0,0,1.0177919388057304,0.8916425702796797,0.0,-1.1640004556774861,0.8108433892591824,1,11.0,1,1,-0.537836423869242,-0.537836423869242
2016-06-25,air_1ae94f514a0bce13,0,0,1,0,0,0,0,0.4797889331782287,0.3652167967865568,0.0,-1.2846741147317415,0.5597694634330453,1,16.0,1,1,-0.37182379613659094,-0.37182379613659094
2016-06-27,air_1ae94f514a0bce13,0,1,0,0,0,0,0,0.21078743036447786,0.23653494104379322,0.0,-0.9467878693798263,0.18913652530874797,1,36.0,1,1,-1.2723398246555238,-1.2723398246555238
2016-06-28,air_1ae94f514a0bce13,0,0,0,0,0,1,0,0.23524211243845514,0.025964631646543935,0.0,-1.2846741147317415,0.34456324129635657,1,4.0,1,1,-1.1232358904882354,-1.1232358904882354
2016-06-29,air_1ae94f514a0bce13,0,0,0,0,0,0,1,0.5164709562891948,0.3535184462644872,0.0,-1.2605393829208904,0.6554166732715738,1,8.0,1,1,-0.942364107804205,-0.942364107804205
2016-06-30,air_1ae94f514a0bce13,0,0,0,0,1,0,0,0.7243357539180023,0.5874854567058752,0.0,-0.7295752830821666,0.8108433892591824,1,20.0,1,1,-0.9172572597829091,-0.9172572597829091
2016-07-02,air_1ae94f514a0bce13,0,0,1,0,0,0,0,1.3723848288784024,1.2425930859417613,0.0,0.018601403054217164,1.4923297593586966,1,23.0,1,1,1.814521520330144,1.814521520330144
2016-07-03,air_1ae94f514a0bce13,0,0,0,1,0,0,0,1.3357028057674363,1.219196384897623,0.0,-0.15034171962174048,1.4923297593586966,1,14.0,1,1,0.4774537670327582,0.4774537670327582
2016-07-04,air_1ae94f514a0bce13,0,1,0,0,0,0,0,1.421294193026357,1.429766694294872,0.0,0.40475711202783443,1.4205943519798,1,21.0,1,1,-0.0421042716120201,-0.0421042716120201
2016-07-05,air_1ae94f514a0bce13,0,0,0,0,0,1,0,1.3846121699153908,1.4180683437728023,0.0,1.2736074572184735,1.2771235372220078,1,10.0,1,1,0.40700087717708067,0.40700087717708067
2016-07-07,air_1ae94f514a0bce13,0,0,0,0,1,0,0,1.1033833260646515,1.0554194775886516,0.0,0.5737002347037921,1.1575645249238473,1,25.0,1,1,0.6713913583809323,0.6713913583809323
2016-07-09,air_1ae94f514a0bce13,0,0,1,0,0,0,0,0.8710638463618663,0.7980557661031245,0.0,-0.10207225600003826,0.9304024015573428,1,20.0,1,1,1.773274555723729,1.773274555723729
2016-07-10,air_1ae94f514a0bce13,0,0,0,1,0,0,0,0.9811099156947647,0.8565475187134715,0.0,-0.58476689221706,1.1336527224642154,1,23.0,1,1,0.5855669289203798,0.5855669289203798
2016-07-11,air_1ae94f514a0bce13,0,1,0,0,0,0,0,0.9933372567317531,0.7629607145369162,0.0,-1.2122699192991881,1.1695204261536636,1,23.0,1,1,-0.07617785106949324,-0.07617785106949324
2016-07-12,air_1ae94f514a0bce13,0,0,0,0,0,1,0,1.1278380081386288,1.195799683853484,0.0,-0.5606321604062089,1.1695204261536636,1,9.0,1,1,0.4172485702469974,0.4172485702469974
2016-07-14,air_1ae94f514a0bce13,0,0,0,0,1,0,0,1.0911559850276626,1.0671178281107203,0.0,1.0081254072991115,1.1336527224642154,1,25.0,1,1,0.6142604695161467,0.6142604695161467
2016-07-16,air_1ae94f514a0bce13,0,0,1,0,0,0,0,1.11561066710164,1.3010848385521083,0.0,0.1392750621084726,0.9662701052467906,1,18.0,1,1,1.7330523604243058,1.7330523604243058
2016-07-17,air_1ae94f514a0bce13,0,0,0,1,0,0,0,0.9933372567317531,0.8916425702796797,0.0,0.23581398935187678,1.1216968212343992,1,18.0,1,1,1.1002573133569475,1.1002573133569475
2016-07-18,air_1ae94f514a0bce13,0,1,0,0,0,0,0,0.9811099156947647,0.9618326734120959,1.0,0.6702391619471962,0.9662701052467906,1,24.0,1,1,0.05704215883942428,0.05704215883942428
2016-07-19,air_1ae94f514a0bce13,0,0,0,0,0,1,0,1.0177919388057304,0.9735310239341655,0.0,1.3701463844618778,1.0499614138555031,1,10.0,1,1,0.17694016775745006,0.17694016775745006
2016-07-22,air_1ae94f514a0bce13,1,0,0,0,0,0,0,0.8710638463618663,0.868245869235541,0.0,1.5873589707595377,0.9304024015573428,1,28.0,1,1,1.4671247252599666,1.4671247252599666
2016-07-23,air_1ae94f514a0bce13,0,0,1,0,0,0,0,1.0789286439906738,1.1139112301989986,0.0,1.732167361624644,0.9064905990977103,1,14.0,1,1,1.6830948567084618,1.6830948567084618
2016-07-24,air_1ae94f514a0bce13,0,0,0,1,0,0,0,1.262338759545504,1.2074980343755535,0.0,0.1392750621084726,1.3010353396816399,1,13.0,1,1,0.462338419754631,0.462338419754631
2016-07-25,air_1ae94f514a0bce13,0,1,0,0,0,0,0,1.2501114185085156,1.195799683853484,0.0,0.40475711202783443,1.336903043371088,1,19.0,1,1,0.022456194728455312,0.022456194728455312
2016-07-26,air_1ae94f514a0bce13,0,0,0,0,0,1,0,1.1767473722865833,1.219196384897623,0.0,0.3806223802169834,1.1695204261536636,1,16.0,1,1,0.5222874242136439,0.5222874242136439
2016-07-28,air_1ae94f514a0bce13,0,0,0,0,1,0,0,1.3601574878414135,1.4180683437728023,0.0,1.0322601391099626,1.312991240911456,1,14.0,1,1,0.8153714460132625,0.8153714460132625
2016-07-30,air_1ae94f514a0bce13,0,0,1,0,0,0,0,1.3846121699153908,1.429766694294872,0.0,0.6943738937580473,1.4086384507499843,1,42.0,1,1,1.7166560515124392,1.7166560515124392
2016-07-31,air_1ae94f514a0bce13,0,0,0,1,0,0,0,1.3968395109523797,1.4414650448169415,0.0,1.4666853117052823,1.336903043371088,1,20.0,1,1,0.49308149896438125,0.49308149896438125
2016-08-02,air_1ae94f514a0bce13,0,0,0,0,0,1,0,1.3846121699153908,1.429766694294872,0.0,1.104664334542516,1.4205943519798,1,16.0,1,1,0.22843482543378163,0.22843482543378163
2016-08-03,air_1ae94f514a0bce13,0,0,0,0,0,0,1,1.3234754647304474,1.336179890118317,0.0,0.3323529165952812,1.3966825495201682,1,24.0,1,1,0.5371465791650232,0.5371465791650232
2016-08-05,air_1ae94f514a0bce13,1,0,0,0,0,0,0,1.2745661005824929,1.429766694294872,0.0,0.7909128210014517,1.3010353396816399,1,13.0,1,1,1.3492762549559243,1.3492762549559243
2016-08-06,air_1ae94f514a0bce13,0,0,1,0,0,0,0,1.1767473722865833,1.570146900559705,0.0,0.7426433573797497,1.061917315085319,1,5.0,1,1,1.1822388579162815,1.1822388579162815
2016-08-07,air_1ae94f514a0bce13,0,0,0,1,0,0,0,1.311248123693459,1.5584485500376355,0.0,0.5495655028929408,1.1336527224642154,1,22.0,1,1,0.3570433734612366,0.3570433734612366
2016-08-08,air_1ae94f514a0bce13,0,1,0,0,0,0,0,1.3723848288784024,1.394671642728664,0.0,1.6356284343812397,1.3608148458307199,1,16.0,1,1,-0.002138268639344846,-0.002138268639344846
2016-08-09,air_1ae94f514a0bce13,0,0,0,0,0,1,0,1.3479301468044251,1.336179890118317,0.0,1.683897898002942,1.384726648290352,1,15.0,1,1,0.5717325432759922,0.5717325432759922
2016-08-11,air_1ae94f514a0bce13,0,0,0,0,1,0,0,1.4090668519893685,1.4414650448169415,1.0,1.732167361624644,1.289079438451824,1,38.0,1,1,1.0500436173143557,1.0500436173143557
2016-08-12,air_1ae94f514a0bce13,1,0,0,0,0,0,0,1.4579762161373229,1.5350518489934963,0.0,1.732167361624644,1.312991240911456,1,9.0,1,1,0.7515795566530308,0.7515795566530308
2016-08-13,air_1ae94f514a0bce13,0,0,1,0,0,0,0,1.494658239248289,1.570146900559705,1.0,1.6597631661920906,1.4086384507499843,1,9.0,1,1,0.8660975267093503,0.8660975267093503
2016-08-14,air_1ae94f514a0bce13,0,0,0,1,0,0,0,1.5068855802852774,1.511655147949358,1.0,1.6356284343812397,1.4803738581288803,1,33.0,1,1,0.1510647427559103,0.1510647427559103
2016-08-15,air_1ae94f514a0bce13,0,1,0,0,0,0,0,1.494658239248289,1.488258446905219,1.0,0.8874517482448561,1.4205943519798,1,11.0,1,1,-0.211703591919142,-0.211703591919142
2016-08-16,air_1ae94f514a0bce13,0,0,0,0,0,1,0,1.2990207826564701,1.27768813750797,0.0,-0.2710153786759959,1.3608148458307199,1,14.0,1,1,-0.13049062434005193,-0.13049062434005193
2016-08-17,air_1ae94f514a0bce13,0,0,0,0,0,0,1,1.3234754647304474,1.312783189074178,0.0,1.128799066353367,1.384726648290352,1,13.0,1,1,0.21613759374988156,0.21613759374988156
2016-08-20,air_1ae94f514a0bce13,0,0,1,0,0,0,0,1.311248123693459,1.2659897869859005,0.0,1.3942811162727289,1.4205943519798,1,18.0,1,1,1.2429564393555381,1.2429564393555381
2016-08-21,air_1ae94f514a0bce13,0,0,0,1,0,0,0,1.3234754647304474,1.336179890118317,0.0,1.3942811162727289,1.3010353396816399,1,9.0,1,1,0.22459194053256284,0.22459194053256284
2016-08-22,air_1ae94f514a0bce13,0,1,0,0,0,0,0,1.3234754647304474,1.3010848385521083,0.0,1.5390895071378352,1.3966825495201682,1,9.0,1,1,-0.5939425434270361,-0.5939425434270361
2016-08-23,air_1ae94f514a0bce13,0,0,0,0,0,1,0,1.2745661005824929,1.3829732922065945,0.0,1.7080326298137931,1.2771235372220078,1,10.0,1,1,0.36165483534269915,0.36165483534269915
