visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-01-12,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-1.4355236833696745,-1.6510287823775673,0.0,-1.3062554042913415,-1.2182388574332603,1,30.0,1,1,-1.3604696114599746,-1.3604696114599746
2016-01-13,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-1.323535501044774,-1.2044261513950232,0.0,0.8440770692832166,-1.431901234619411,1,19.0,1,1,-1.1588226771549592,-1.1588226771549592
2016-01-14,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-1.1120022677644057,-0.993530464542155,0.0,0.9429429301372194,-1.3013297818945413,1,24.0,1,1,-1.0672789818547967,-1.0672789818547967
2016-01-15,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-1.1617747932421394,-1.055558607734175,0.0,0.6957782780022127,-1.0876674047083905,1,39.0,1,1,-0.7944035284669151,-0.7944035284669151
2016-01-16,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-1.0497866109172387,-0.9439079499885389,0.0,0.9429429301372194,-1.111407668840185,1,12.0,1,1,-0.648686029920629,-0.648686029920629
2016-01-18,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-1.510182471586275,-1.6386231537391633,0.0,-0.9602248913023321,-1.3013297818945413,1,5.0,1,1,-1.524245044421635,-1.524245044421635
2016-01-19,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-1.2239904500893066,-1.3408880664174672,0.0,0.9429429301372194,-1.2182388574332603,1,28.0,1,1,-1.2907459202450564,-1.2907459202450564
2016-01-20,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-1.3484217637836406,-1.2788599232254472,0.0,0.96765939535072,-1.4081609704876163,1,24.0,1,1,-1.1673500350733303,-1.1673500350733303
2016-01-21,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-1.1866610559810062,-1.2292374086718312,0.0,0.5227630215077081,-1.2063687253673632,1,18.0,1,1,-1.0469638056375004,-1.0469638056375004
2016-01-22,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-1.1368885305032728,-1.129992379564599,0.0,0.6957782780022127,-0.968966084049418,1,42.0,1,1,-0.7427377716673713,-0.7427377716673713
2016-01-23,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-1.3733080265225075,-1.6138118964623551,0.0,-1.25682247386434,-1.0164466123130071,1,16.0,1,1,-0.6705060340058732,-0.6705060340058732
2016-01-24,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-1.447966814739108,-1.2664542945870432,0.0,0.9182264649237188,-1.4675116308171028,1,13.0,1,1,-1.3579615650133947,-1.3579615650133947
2016-01-25,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-1.4977393402168415,-1.3656993236942752,0.0,1.0665252562047227,-1.6336934797396643,1,18.0,1,1,-1.382289615545219,-1.382289615545219
2016-01-26,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-1.385751157891941,-1.2168317800334272,0.0,0.819360604069716,-1.4793817628830002,1,23.0,1,1,-1.2119932618224507,-1.2119932618224507
2016-01-27,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-1.0746728736561055,-0.7454178917740749,0.0,1.0170923257777216,-1.4556414987512054,1,28.0,1,1,-1.062513693606295,-1.062513693606295
2016-01-28,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-0.8880259031146043,-0.6709841199436509,0.0,1.0170923257777216,-1.0757972726424934,1,18.0,1,1,-1.0680313957887706,-1.0680313957887706
2016-01-29,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-1.1866610559810062,-1.4401330955246991,0.0,-1.3062554042913415,-1.0164466123130071,1,35.0,1,1,-0.9270791854909861,-0.9270791854909861
2016-01-30,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-1.447966814739108,-1.7874906974000113,0.0,-1.3062554042913415,-1.147018065037877,1,27.0,1,1,-0.6298756815712805,-0.6298756815712805
2016-01-31,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-1.0995591363949724,-1.0183417218189632,0.0,-0.0457156784028074,-1.1707583291696713,1,17.0,1,1,-1.1768806115703336,-1.1768806115703336
2016-02-01,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-1.27376297556704,-1.5765950105471433,0.0,-1.3062554042913415,-1.0164466123130071,1,19.0,1,1,-1.427685256228313,-1.427685256228313
2016-02-02,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-1.1120022677644057,-1.0803698650109832,0.0,0.7946441388562154,-1.0164466123130071,1,20.0,1,1,-1.281716953037369,-1.281716953037369
2016-02-03,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-1.23643358145874,-1.2664542945870432,0.0,0.448613625867206,-1.147018065037877,1,10.0,1,1,-1.2079803875079231,-1.2079803875079231
2016-02-04,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-1.2239904500893066,-1.2292374086718312,0.0,0.15201604330519813,-1.194498593301466,1,32.0,1,1,-1.1708613000985422,-1.1708613000985422
2016-02-05,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-0.9253552972229045,-0.7578235204124788,0.0,0.9182264649237188,-1.2538492536309522,1,26.0,1,1,-0.8021784724513124,-0.8021784724513124
2016-02-06,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-1.0249003481783716,-1.179614894118215,0.0,-1.0590907521563349,-0.8027842351268564,1,36.0,1,1,-0.5822227990862644,-0.5822227990862644
2016-02-07,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-1.23643358145874,-1.241643037310235,0.0,0.8935099997102182,-1.147018065037877,1,24.0,1,1,-1.1841539462654151,-1.1841539462654151
2016-02-08,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-1.3110923696753403,-1.254048665948639,0.0,0.05315018245119536,-1.1707583291696713,1,14.0,1,1,-1.3770227180074013,-1.3770227180074013
2016-02-09,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-1.0373434795478054,-0.5841447194748229,0.0,0.819360604069716,-1.2538492536309522,1,32.0,1,1,-1.1623339421801708,-1.1623339421801708
2016-02-10,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-1.1120022677644057,-1.067964236372579,0.0,1.1406746518452249,-1.1351479329719796,1,41.0,1,1,-0.843059629530563,-0.843059629530563
2016-02-11,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-1.1120022677644057,-0.981124835903751,1.0,1.1406746518452249,-1.1232778009060824,1,22.0,1,1,-0.9152913671920612,-0.9152913671920612
2016-02-12,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-0.9626846913312047,-0.931502321350135,0.0,-0.7130602391673254,-1.147018065037877,1,34.0,1,1,-0.8598635407226477,-0.8598635407226477
2016-02-13,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-0.11655175820973251,0.2966549138518615,0.0,-0.16929800447031074,-0.33984908455686325,1,29.0,1,1,-0.672763275807795,-0.672763275807795
2016-02-15,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-0.8506965090063041,-0.48489969036759084,0.0,-1.2073895434373387,-0.9452258199176234,1,24.0,1,1,-1.3805339830326129,-1.3805339830326129
2016-02-16,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-1.1617747932421394,-1.167209265479811,0.0,1.0170923257777216,-1.1826284612355686,1,37.0,1,1,-1.2222762522534278,-1.2222762522534278
2016-02-17,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-1.0871160050255388,-0.7454178917740749,0.0,0.7946441388562154,-1.1707583291696713,1,33.0,1,1,-1.0557419682005296,-1.0557419682005296
2016-02-18,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-1.0871160050255388,-1.0803698650109832,0.0,0.374464230226704,-1.194498593301466,1,28.0,1,1,-1.0652725446975329,-1.0652725446975329
2016-02-19,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-0.6516064070953694,-0.3608434039835508,0.0,0.992375860564221,-1.0401868764448015,1,32.0,1,1,-0.7507635202964266,-0.7507635202964266
2016-02-20,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-0.8631396403757374,-1.0183417218189632,0.0,-1.1579566130103376,-0.5535114617430139,1,25.0,1,1,-0.7843713426805958,-0.7843713426805958
2016-02-21,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-0.6764926698342362,-0.46008843309078296,0.0,-0.36702972617831603,-0.5891218579407057,1,24.0,1,1,-1.147787272790008,-1.147787272790008
2016-02-22,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-1.0249003481783716,-1.192020522756619,0.0,-1.1826730782238382,-0.74343357479737,1,15.0,1,1,-1.367742946155056,-1.367742946155056
2016-02-24,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-1.1368885305032728,-1.4525387241631031,0.0,-1.2815389390778409,-1.0283167443789043,1,29.0,1,1,-1.111169794669943,-1.111169794669943
2016-02-25,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-1.385751157891941,-1.3656993236942752,0.0,-0.811926100021328,-1.2775895177627465,1,39.0,1,1,-1.0083398903601715,-1.0083398903601715
2016-02-26,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-1.1368885305032728,-0.993530464542155,0.0,1.2889734431262287,-1.3131999139604384,1,32.0,1,1,-0.6040428031715087,-0.6040428031715087
2016-02-27,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-0.8880259031146043,-0.857068549519711,0.0,1.2889734431262287,-1.0045764802471098,1,24.0,1,1,-0.43826093305258423,-0.43826093305258423
2016-02-28,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-0.7760377207897036,-0.5469278335596108,0.0,1.1159581866317243,-0.8858751595881371,1,13.0,1,1,-1.013606787897989,-1.013606787897989
2016-03-01,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-1.2115473187198729,-1.129992379564599,0.0,1.3878393039802317,-1.0757972726424934,1,31.0,1,1,-1.2129964804010827,-1.2129964804010827
2016-03-02,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-1.0746728736561055,-0.8694741781581149,0.0,0.8440770692832166,-1.194498593301466,1,29.0,1,1,-1.0848353069808552,-1.0848353069808552
2016-03-03,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-0.7138220639425366,-0.37324903262195497,0.0,1.363122838766731,-1.0520570085106986,1,37.0,1,1,-1.1013884135282819,-1.1013884135282819
2016-03-04,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-0.5645044875093355,-0.4352771758139748,0.0,1.0912417214182233,-0.6603426503360893,1,37.0,1,1,-0.733457999815026,-0.733457999815026
2016-03-05,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-0.5271750934010353,-0.38565466126035874,0.0,-0.663627308740324,-0.41106987695224684,1,21.0,1,1,-0.5132515218053201,-0.5132515218053201
2016-03-06,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-0.21609680916519994,-0.2615983748763187,0.0,-0.5400449826728206,-0.2567581600955825,1,19.0,1,1,-1.1392599148716367,-1.1392599148716367
2016-03-07,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-0.10410862684029915,-0.48489969036759084,0.0,-1.3062554042913415,0.19430685840851336,1,10.0,1,1,-1.4236723819137853,-1.4236723819137853
2016-03-08,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,0.10742460644006904,0.17259862746782145,0.0,0.6957782780022127,0.18243672634261593,1,39.0,1,1,-1.0923594463205946,-1.0923594463205946
2016-03-09,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-0.7760377207897036,-0.5593334621980148,0.0,-1.3062554042913415,-0.87400502752224,1,17.0,1,1,-1.1382566962930047,-1.1382566962930047
2016-03-10,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-1.0995591363949724,-1.3532936950558712,0.0,-1.3062554042913415,-0.8977452916540345,1,12.0,1,1,-1.0191244900804646,-1.0191244900804646
2016-03-11,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-1.2862061069364736,-1.6510287823775673,0.0,-1.3062554042913415,-0.968966084049418,1,49.0,1,1,-0.6843002894620621,-0.6843002894620621
2016-03-12,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-1.1368885305032728,-1.3656993236942752,0.0,-0.9602248913023321,-0.9808362161153152,1,24.0,1,1,-0.4964476106132355,-0.4964476106132355
2016-03-13,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-1.0249003481783716,-1.2664542945870432,0.0,-1.2815389390778409,-0.8621348954563426,1,27.0,1,1,-1.0896005952293568,-1.0896005952293568
2016-03-14,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-1.1493316618727059,-1.5517837532703351,0.0,-1.3062554042913415,-0.8621348954563426,1,34.0,1,1,-1.3160771893555123,-1.3160771893555123
2016-03-15,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-0.8506965090063041,-0.6585784913052469,0.0,1.511421630047735,-0.8502647633904454,1,12.0,1,1,-1.0442049545462626,-1.0442049545462626
2016-03-16,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-0.7760377207897036,-0.6833897485820549,0.0,-0.7130602391673254,-0.9808362161153152,1,22.0,1,1,-0.9559217196266538,-0.9559217196266538
2016-03-17,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-0.2285399405346333,0.12297611291420517,0.0,1.511421630047735,-0.5653815938089112,1,26.0,1,1,-0.9090212510756116,-0.9090212510756116
2016-03-18,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-0.017006707254265105,0.24703239929824522,0.0,0.5721959519347093,-0.42294000901814416,1,37.0,1,1,-0.5378303769818021,-0.5378303769818021
2016-03-19,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-0.004563575884831735,-0.33603214670674286,0.0,-0.8366425652348287,0.2892679149356913,1,20.0,1,1,-0.5205248565004015,-0.5205248565004015
2016-03-22,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-0.48984569929273497,-0.23678711759951077,0.0,0.8687935344967176,-0.6840829144678837,1,18.0,1,1,-1.0401920802317348,-1.0401920802317348
2016-03-23,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-0.4276300424455679,-0.17475897440749075,0.0,0.15201604330519813,-0.43481014108404137,1,16.0,1,1,-0.9401210270132011,-0.9401210270132011
2016-03-24,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-1.0746728736561055,-1.2292374086718312,0.0,-0.9355084260888314,-0.8383946313245482,1,32.0,1,1,-0.9990601185078263,-0.9990601185078263
2016-03-25,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-0.8506965090063041,-0.6213616053900348,0.0,0.96765939535072,-1.0283167443789043,1,39.0,1,1,-0.4011418456432033,-0.4011418456432033
2016-03-26,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-0.8631396403757374,-0.857068549519711,0.0,0.2261654389457001,-0.7196933106655756,1,21.0,1,1,-0.40691035247033686,-0.40691035247033686
2016-03-27,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-0.5645044875093355,-0.41046591853716663,0.0,-0.020999213189306597,-0.6128621220725002,1,8.0,1,1,-0.9594329846518656,-0.9594329846518656
2016-03-28,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,-0.45251630518443464,-0.3236265180683387,0.0,-0.6141943783133228,-0.2567581600955825,1,20.0,1,1,-1.07555553512851,-1.07555553512851
2016-03-29,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-0.24098307190406668,-0.10032520257706655,0.0,1.1159581866317243,-0.4466802731499386,1,31.0,1,1,-0.8034324956746023,-0.8034324956746023
2016-03-30,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-0.004563575884831735,0.07335359836058933,0.0,-0.41646265660531734,-0.20927763183199344,1,20.0,1,1,-0.8879536609243414,-0.8879536609243414
2016-03-31,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-0.004563575884831735,0.09816485563739726,0.0,0.9429429301372194,-0.2686282921614797,1,27.0,1,1,-0.8525902060275663,-0.8525902060275663
2016-04-01,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,-0.2658693346429334,-0.12513645985387492,0.0,-0.2434474001108127,-0.3635893486886579,1,28.0,1,1,-0.6476828113419971,-0.6476828113419971
2016-04-02,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,-0.552061356139902,-0.7578235204124788,0.0,-1.3062554042913415,-0.41106987695224684,1,22.0,1,1,-0.6647375271787397,-0.6647375271787397
2016-04-03,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,-0.2285399405346333,-0.2988152607915308,0.0,-1.3062554042913415,-0.19740749976609623,1,18.0,1,1,-1.184404750910073,-1.184404750910073
2016-04-04,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,0.08253834370120208,0.3090605424902652,0.0,-1.1332401477968368,-0.1736672356343018,1,21.0,1,1,-1.2960128177828738,-1.2960128177828738
2016-04-05,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-0.5147319620316018,-0.8198516636044989,0.0,-1.3062554042913415,-0.2448880280296853,1,23.0,1,1,-1.0933626648992265,-1.0933626648992265
2016-04-06,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-0.04189296999313207,0.09816485563739726,0.0,0.7452112084292143,-0.4585504052158359,1,29.0,1,1,-1.026899434064862,-1.026899434064862
2016-04-07,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-0.14143802094859925,0.08575922699899352,0.0,-1.1826730782238382,0.07560553774954079,1,28.0,1,1,-1.1417679613182166,-1.1417679613182166
2016-04-08,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,0.14475400054836937,0.43311682887430525,0.0,-0.2187309348973119,0.039995141551848926,1,12.0,1,1,-0.587991305913398,-0.587991305913398
2016-04-12,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,-0.552061356139902,-0.534522204921207,0.0,1.511421630047735,-0.7196933106655756,1,34.0,1,1,-1.1560638260637213,-1.1560638260637213
2016-04-13,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-0.06677923273199882,-0.05070268802345071,0.0,-1.1332401477968368,-0.06683604704122643,1,28.0,1,1,-1.0687838097227444,-1.0687838097227444
2016-04-14,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,0.007879555484601635,-0.2243814889611066,0.0,-1.3062554042913415,0.22991725460620502,1,28.0,1,1,-1.0359284012725491,-1.0359284012725491
2016-04-15,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,0.1696402632872361,0.24703239929824522,0.0,1.6844368865422394,-0.01935551877763736,1,26.0,1,1,-0.6155798168257757,-0.6155798168257757
2016-04-16,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,0.10742460644006904,0.1850042561062252,0.0,-0.34231326096481535,-0.12618670737071272,1,43.0,1,1,-0.40164345493251924,-0.40164345493251924
2016-04-17,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,0.530491073000805,0.45792808615111363,0.0,-0.5647614478863213,0.6453718769126092,1,1.0,1,1,-1.1076585296447314,-1.1076585296447314
2016-04-18,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,0.4931616788925047,0.9169363457720617,0.0,0.39918069544020485,0.31300817906748596,1,11.0,1,1,-1.4068684707217007,-1.4068684707217007
2016-04-19,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,0.15719713191780252,0.3090605424902652,0.0,1.5608545604747361,0.09934580188133521,1,35.0,1,1,-1.0923594463205946,-1.0923594463205946
2016-04-20,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,-0.004563575884831735,-0.013485802108238607,0.0,1.511421630047735,-0.16179710356840438,1,34.0,1,1,-0.9596837892965235,-0.9596837892965235
2016-04-21,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,0.19452652602610288,0.09816485563739726,0.0,-1.3062554042913415,0.25365751873799963,1,14.0,1,1,-1.0652725446975329,-1.0652725446975329
2016-04-22,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,0.29407157698157027,0.5323618579815373,0.0,0.7946441388562154,0.24178738667210223,1,39.0,1,1,-0.5699333714980235,-0.5699333714980235
2016-04-23,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,0.3687303651981705,0.37108868568228526,0.0,-0.7872096348078274,0.3367484431992804,1,28.0,1,1,-0.47337358330470136,-0.47337358330470136
2016-04-24,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,0.09498147507063545,-0.038297059385046524,0.0,-1.0096578217293333,0.11121593394723243,1,6.0,1,1,-1.086340134848803,-1.086340134848803
2016-04-25,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,0.39361662793703767,0.45792808615111363,0.0,0.8440770692832166,0.2773977828697941,1,8.0,1,1,-1.270932353317076,-1.270932353317076
2016-04-26,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,0.530491073000805,0.7060406589191938,0.0,1.3878393039802317,0.3604887073310748,1,45.0,1,1,-0.9963012674165885,-0.9963012674165885
2016-04-27,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,0.39361662793703767,0.2966549138518615,0.0,-1.2321060086508395,0.4791900279900474,1,29.0,1,1,-0.9769893097779241,-0.9769893097779241
2016-04-28,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,-0.06677923273199882,-0.4973053190059948,0.0,-1.3062554042913415,0.25365751873799963,1,33.0,1,1,-0.7367184601955797,-0.7367184601955797
2016-04-29,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,0.10742460644006904,0.24703239929824522,1.0,1.0170923257777216,0.028125009485951712,1,24.0,1,1,-0.5649172786048638,-0.5649172786048638
2016-04-30,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,0.13231086917893578,0.2842492852134573,0.0,1.4125557691937323,-0.07870617910712364,1,32.0,1,1,-0.6088080914200102,-0.6088080914200102
2016-05-01,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,0.4060597593064708,0.6936350302807895,0.0,0.9182264649237188,0.087475669815438,1,22.0,1,1,-0.8874520516350254,-0.8874520516350254
2016-05-02,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,0.3065147083510034,0.24703239929824522,0.0,-0.441179121818818,0.24178738667210223,1,36.0,1,1,-1.026147020130888,-1.026147020130888
2016-05-04,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,0.8913418827143743,0.9417476030488696,1.0,0.96765939535072,0.8946446502964513,1,18.0,1,1,-0.7986672074261006,-0.7986672074261006
2016-05-05,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,0.8913418827143743,0.9913701176024855,1.0,1.733869816969241,0.7047225372420955,1,28.0,1,1,-0.989780346655481,-0.989780346655481
2016-05-06,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,0.39361662793703767,0.3834943143206894,0.0,-1.2815389390778409,0.4791900279900474,1,28.0,1,1,-1.1435235938308224,-1.1435235938308224
2016-05-07,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,0.7793537003894733,0.8673138312184454,0.0,1.5361380952612356,0.502930292121842,1,22.0,1,1,-0.7181589164908893,-0.7181589164908893
2016-05-09,air_25d8e5cc57dd87d9,0,1,0,0,0,0,0,0.44338915341477114,0.2966549138518615,0.0,-1.3062554042913415,0.5978913486490199,1,40.0,1,1,-1.4846179105656745,-1.4846179105656745
2016-05-10,air_25d8e5cc57dd87d9,0,0,0,0,0,1,0,0.43094602204533755,0.39589994295909364,0.0,-1.2815389390778409,0.586021216583123,1,35.0,1,1,-1.3225981101166198,-1.3225981101166198
2016-05-11,air_25d8e5cc57dd87d9,0,0,0,0,0,0,1,0.80423996312834,0.9541532316872738,0.0,-0.88607549566183,0.5741510845172255,1,29.0,1,1,-1.1329897987551873,-1.1329897987551873
2016-05-12,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,0.8415693572366404,1.0658038894329096,0.0,1.931601538677246,0.7522030655056844,1,23.0,1,1,-1.0128543739640152,-1.0128543739640152
2016-05-13,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,0.7793537003894733,0.8797194598568496,0.0,1.4372722344072328,0.6335017448467118,1,39.0,1,1,-0.6567117785496843,-0.6567117785496843
2016-05-14,air_25d8e5cc57dd87d9,0,0,1,0,0,0,0,0.6051498612174057,0.6688237730039817,0.0,0.8935099997102182,0.38422897146286944,1,25.0,1,1,-0.4964476106132355,-0.4964476106132355
2016-05-15,air_25d8e5cc57dd87d9,0,0,0,1,0,0,0,0.3314009710898706,0.5323618579815373,0.0,1.7833027473962422,0.1586964622108215,1,23.0,1,1,-1.1099157714466532,-1.1099157714466532
2016-05-19,air_25d8e5cc57dd87d9,0,0,0,0,1,0,0,0.5429342043702385,0.7060406589191938,0.0,1.5608545604747361,0.4317094997264585,1,28.0,1,1,-1.040944494165709,-1.040944494165709
2016-05-20,air_25d8e5cc57dd87d9,1,0,0,0,0,0,0,0.2816284456121367,0.17259862746782145,0.0,-0.88607549566183,0.38422897146286944,1,38.0,1,1,-0.6562101692603683,-0.6562101692603683
