visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-07-20,air_48ffd31594bc3263,0,0,0,0,0,0,1,1.0631366767715593,0.9746386281680064,0.0,-0.16448125507340747,1.0809603454969008,1,2.0,1,1,-0.5168254656237815,-0.5168254656237815
2016-07-21,air_48ffd31594bc3263,0,0,0,0,1,0,0,0.551785874341964,0.34107470465439815,0.0,-1.3932769133382197,0.8183033142753287,1,5.0,1,1,-0.2833747911737494,-0.2833747911737494
2016-07-22,air_48ffd31594bc3263,1,0,0,0,0,0,0,0.5063324696815553,0.160056440793367,0.0,-1.3932769133382197,0.7635830994375011,1,7.0,1,1,0.9702830751852511,0.9702830751852511
2016-07-23,air_48ffd31594bc3263,0,0,1,0,0,0,0,0.6199659813325765,0.6578566664112024,0.0,-1.0192956260402335,0.6979188416321085,1,14.0,1,1,1.3044068757987946,1.3044068757987946
2016-07-24,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.7904162488091083,0.8728158547461766,0.0,0.556768370429852,0.6103664978915844,1,3.0,1,1,-0.5842051169930607,-0.5842051169930607
2016-07-25,air_48ffd31594bc3263,0,1,0,0,0,0,0,0.8813230581299253,0.7483657983417177,0.0,-1.1795733205965133,0.84019140021046,1,1.0,1,1,-1.2647395958227805,-1.2647395958227805
2016-07-26,air_48ffd31594bc3263,0,0,0,0,0,1,0,0.7790528976440064,0.6917975908851455,0.0,-1.3665639642455065,0.8730235291131562,1,1.0,1,1,-0.4914590086376999,-0.4914590086376999
2016-07-27,air_48ffd31594bc3263,0,0,0,0,0,0,1,0.8585963557997212,0.6804839493938313,0.0,-1.3131380660600798,0.9824639587888111,1,6.0,1,1,-0.276240475146414,-0.276240475146414
2016-07-28,air_48ffd31594bc3263,0,0,0,0,1,0,0,1.0858633791017636,1.1104023260637799,0.0,-0.0042035605171274375,1.0809603454969008,1,3.0,1,1,-0.03803359001149165,-0.03803359001149165
2016-07-29,air_48ffd31594bc3263,1,0,0,0,0,0,0,1.1654068372574784,1.2574796654508673,0.0,1.6787122323238113,1.0371841736266385,1,3.0,1,1,1.2310819610734025,1.2310819610734025
2016-07-30,air_48ffd31594bc3263,0,0,1,0,0,0,0,1.1654068372574784,1.3140478729074394,0.0,1.4917215886748183,0.9496318298861149,1,3.0,1,1,1.3563288424421802,1.3563288424421802
2016-07-31,air_48ffd31594bc3263,0,0,0,1,0,0,0,1.1994968907527848,1.0764614015898366,0.0,0.44991657405899893,1.201344818140121,1,6.0,1,1,-0.5366430101441577,-0.5366430101441577
2016-08-01,air_48ffd31594bc3263,0,1,0,0,0,0,0,1.1881335395876824,1.1556568920290375,0.0,-0.8857308805766668,1.2232329040752523,1,1.0,1,1,-1.3226068258222792,-1.3226068258222792
2016-08-02,air_48ffd31594bc3263,0,0,0,0,0,1,0,1.0176832721111506,0.9180704207114342,0.0,-0.9391567787620934,0.9934080017563768,1,2.0,1,1,-0.9460734799351307,-0.9460734799351307
2016-08-03,air_48ffd31594bc3263,0,0,0,0,0,0,1,1.11995343259707,1.2122250994856096,0.0,-0.298046000536974,1.0919043884644661,1,2.0,1,1,-0.4684706569940635,-0.4684706569940635
2016-08-04,air_48ffd31594bc3263,0,0,0,0,1,0,0,1.2676769977433977,1.325361514398754,0.0,0.8773237595424118,1.201344818140121,1,3.0,1,1,-0.33331500336509756,-0.33331500336509756
2016-08-05,air_48ffd31594bc3263,1,0,0,0,0,0,0,1.3358571047340102,1.3706160803640117,0.0,1.4917215886748183,1.2232329040752523,1,5.0,1,1,0.7879616655977898,0.7879616655977898
2016-08-06,air_48ffd31594bc3263,0,0,1,0,0,0,0,1.381310509394419,1.4611252122945275,0.0,0.957462606820552,1.3545614196860383,1,3.0,1,1,0.5295408850520837,0.5295408850520837
2016-08-07,air_48ffd31594bc3263,0,0,0,1,0,0,0,1.3244937535689083,1.3932433633466408,0.0,1.5985733850456711,1.2122888611076867,1,4.0,1,1,-0.7471053329505534,-0.7471053329505534
2016-08-08,air_48ffd31594bc3263,0,1,0,0,0,0,0,1.313130402403806,1.3479887973813833,0.0,-0.16448125507340747,1.2998412048482106,1,1.0,1,1,-1.3027892813019029,-1.3027892813019029
2016-08-09,air_48ffd31594bc3263,0,0,0,0,0,1,0,1.6994843420172778,1.8571026644905329,0.0,0.7704719631715585,1.3436173767184725,1,2.0,1,1,-0.41496328678904765,-0.41496328678904765
2016-08-10,air_48ffd31594bc3263,0,0,0,0,0,0,1,1.381310509394419,1.4384979293118985,0.0,-0.08434240779526733,1.3764495056211692,1,6.0,1,1,0.6563731699824916,0.6563731699824916
2016-08-11,air_48ffd31594bc3263,0,0,0,0,1,0,0,1.1767701884225805,1.2235387409769243,1.0,-0.08434240779526733,1.288897161880645,1,1.0,1,1,0.325023825601801,0.325023825601801
2016-08-12,air_48ffd31594bc3263,1,0,0,0,0,0,0,1.1085900814319678,1.200911457994295,0.0,0.07593528676101245,1.17945673220499,1,3.0,1,1,-0.1367249617229653,-0.1367249617229653
2016-08-14,air_48ffd31594bc3263,0,0,0,1,0,0,0,1.029046623276253,1.0312068356245785,1.0,-0.3781848478151139,1.1028484314320317,1,8.0,1,1,-1.065771448838203,-1.065771448838203
2016-08-17,air_48ffd31594bc3263,0,0,0,0,0,0,1,1.3358571047340102,1.4724388537858415,0.0,1.2780179959331115,1.0481282165942043,1,7.0,1,1,-0.9650983226746919,-0.9650983226746919
2016-08-18,air_48ffd31594bc3263,0,0,0,0,1,0,0,1.1313167837621718,1.1669705335203522,0.0,-1.0994344733183734,1.288897161880645,1,3.0,1,1,-0.6710059619923086,-0.6710059619923086
2016-08-19,air_48ffd31594bc3263,1,0,0,0,0,0,0,1.210860241917887,1.2461660239595527,0.0,0.44991657405899893,1.2670090759455142,1,13.0,1,1,0.7487229274474448,0.7487229274474448
2016-08-20,air_48ffd31594bc3263,0,0,1,0,0,0,0,0.9949565697809465,0.9859522696593209,0.0,-0.9658697278548067,1.168512689237425,1,6.0,1,1,0.623476046078667,0.623476046078667
2016-08-21,air_48ffd31594bc3263,0,0,0,1,0,0,0,1.244950295413193,1.3819297218553261,0.0,0.7170460649861321,1.1028484314320317,1,3.0,1,1,-0.9520187432912436,-0.9520187432912436
2016-08-22,air_48ffd31594bc3263,0,1,0,0,0,0,0,0.9949565697809465,0.7936203643069756,0.0,-1.3932769133382197,1.0700163025293352,1,1.0,1,1,-2.218359838143285,-2.218359838143285
2016-08-23,air_48ffd31594bc3263,0,0,0,0,0,1,0,1.11995343259707,1.0312068356245785,0.0,-0.9391567787620934,1.17945673220499,1,1.0,1,1,-0.7399710169232179,-0.7399710169232179
2016-08-24,air_48ffd31594bc3263,0,0,0,0,0,0,1,1.0858633791017636,1.121715967555094,0.0,-0.8857308805766668,1.1028484314320317,1,2.0,1,1,-0.5374357119249727,-0.5374357119249727
2016-08-25,air_48ffd31594bc3263,0,0,0,0,1,0,0,1.2563136465782954,1.291420589924811,0.0,1.7855640286946646,1.1028484314320317,1,7.0,1,1,-0.39950560206315416,-0.39950560206315416
2016-08-26,air_48ffd31594bc3263,1,0,0,0,0,0,0,1.2904037000736017,1.3027342314161248,0.0,1.331443894118538,1.1575686462698591,1,1.0,1,1,1.0661999906638722,1.0661999906638722
2016-08-27,air_48ffd31594bc3263,0,0,1,0,0,0,0,0.835869653469517,0.6465430249198879,0.0,-1.3932769133382197,0.8949116150482874,1,5.0,1,1,1.1331832911427437,1.1331832911427437
2016-08-28,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.6426926836627811,0.3750156291283416,0.0,-1.3932769133382197,0.8620794861455908,1,8.0,1,1,-0.3662121272689221,-0.3662121272689221
2016-08-29,air_48ffd31594bc3263,0,1,0,0,0,0,0,0.9835932186158447,0.9972659111506356,0.0,-0.6987402369276736,0.9496318298861149,1,1.0,1,1,-1.6111502740389572,-1.6111502740389572
2016-08-31,air_48ffd31594bc3263,0,0,0,0,0,0,1,1.11995343259707,1.1104023260637799,0.0,1.6252863341383847,0.9934080017563768,1,2.0,1,1,-0.31111935350227615,-0.31111935350227615
2016-09-01,air_48ffd31594bc3263,0,0,0,0,1,0,0,1.1426801349272742,1.268793306942182,0.0,1.3047309450258247,0.9386877869185493,1,8.0,1,1,-0.7296658937726223,-0.7296658937726223
2016-09-02,air_48ffd31594bc3263,1,0,0,0,0,0,0,1.1085900814319678,0.9633249866766922,0.0,-0.08434240779526733,1.0481282165942043,1,1.0,1,1,0.55094383313409,0.55094383313409
2016-09-03,air_48ffd31594bc3263,0,0,1,0,0,0,0,1.1654068372574784,1.268793306942182,0.0,0.5834813195225655,1.2232329040752523,1,11.0,1,1,1.1700439239506437,1.1700439239506437
2016-09-04,air_48ffd31594bc3263,0,0,0,1,0,0,0,1.1085900814319678,1.200911457994295,0.0,-0.19119420416612068,1.1575686462698591,1,7.0,1,1,-0.8806755830178892,-0.8806755830178892
2016-09-06,air_48ffd31594bc3263,0,0,0,0,0,1,0,1.3472204558991123,1.2574796654508673,0.0,1.1711661995622582,1.3655054626536034,1,3.0,1,1,-0.7681119301421522,-0.7681119301421522
2016-09-07,air_48ffd31594bc3263,0,0,0,0,0,0,1,1.1540434860923765,1.0198931941332643,0.0,-0.7788790842058136,1.310785247815776,1,2.0,1,1,-0.6654570495266032,-0.6654570495266032
2016-09-08,air_48ffd31594bc3263,0,0,0,0,1,0,0,1.0745000279366612,1.0312068356245785,0.0,-1.0460085751329466,1.2341769470428177,1,1.0,1,1,-0.508898447815631,-0.508898447815631
2016-09-09,air_48ffd31594bc3263,1,0,0,0,0,0,0,1.1426801349272742,1.268793306942182,0.0,0.02250938857558578,1.0043520447239425,1,4.0,1,1,0.8878420899804861,0.8878420899804861
2016-09-10,air_48ffd31594bc3263,0,0,1,0,0,0,0,1.097226730266866,1.121715967555094,0.0,-0.298046000536974,1.0809603454969008,1,14.0,1,1,1.4276720027155347,1.4276720027155347
2016-09-11,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.7108727906533936,0.4315838365849137,0.0,-1.3398510151527931,0.8073592713077634,1,8.0,1,1,-0.41456693589864013,-0.41456693589864013
2016-09-13,air_48ffd31594bc3263,0,0,0,0,0,1,0,0.6426926836627811,0.2958201386891402,0.0,-1.3932769133382197,0.8730235291131562,1,1.0,1,1,-0.942506321921463,-0.942506321921463
2016-09-14,air_48ffd31594bc3263,0,0,0,0,0,0,1,0.6995094394882917,0.6012884589546302,0.0,-1.3131380660600798,0.7854711853726325,1,1.0,1,1,-0.5235634307607094,-0.5235634307607094
2016-09-15,air_48ffd31594bc3263,0,0,0,0,1,0,0,0.8131429511393129,0.5786611759720011,0.0,-1.3665639642455065,0.9605758728536802,1,9.0,1,1,-0.17913450699657044,-0.17913450699657044
2016-09-16,air_48ffd31594bc3263,1,0,0,0,0,0,0,0.6767827371580871,0.35238834614571235,0.0,-1.3932769133382197,0.9277437439509836,1,2.0,1,1,0.8157062279263165,0.8157062279263165
2016-09-17,air_48ffd31594bc3263,0,0,1,0,0,0,0,0.9495031651205382,0.9180704207114342,0.0,0.02250938857558578,0.8949116150482874,1,2.0,1,1,1.3059922793604246,1.3059922793604246
2016-09-18,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.8699597069648235,0.6352293834285733,0.0,-1.3932769133382197,0.9605758728536802,1,7.0,1,1,0.05669427279590676,0.05669427279590676
2016-09-19,air_48ffd31594bc3263,0,1,0,0,0,0,0,0.4949691185164535,0.18268372377599582,1.0,-1.3932769133382197,0.6322545838267153,1,1.0,1,1,-1.4950194631495524,-1.4950194631495524
2016-09-21,air_48ffd31594bc3263,0,0,0,0,0,0,1,0.3586089045352281,0.2166246482499392,0.0,-1.3665639642455065,0.4571498963456676,1,2.0,1,1,0.2770653678624905,0.2770653678624905
2016-09-23,air_48ffd31594bc3263,1,0,0,0,0,0,0,0.4381523626909429,0.09217459184548064,0.0,-1.3932769133382197,0.6541426697618462,1,8.0,1,1,0.08126802800117329,0.08126802800117329
2016-09-24,air_48ffd31594bc3263,0,0,1,0,0,0,0,0.551785874341964,0.2958201386891402,0.0,-1.3932769133382197,0.8073592713077634,1,6.0,1,1,1.0658036397734647,1.0658036397734647
2016-09-25,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.7563261953138023,0.8049340057982898,0.0,-0.48503664418596715,0.7526390564699359,1,2.0,1,1,-0.5176181674045965,-0.5176181674045965
2016-09-27,air_48ffd31594bc3263,0,0,0,0,0,1,0,0.9835932186158447,0.9633249866766922,0.0,-0.7788790842058136,1.0262401306590734,1,2.0,1,1,-0.5881686258971359,-0.5881686258971359
2016-09-28,air_48ffd31594bc3263,0,0,0,0,0,0,1,1.0858633791017636,1.0538341186072078,0.0,-0.8323049823912402,1.1575686462698591,1,3.0,1,1,-0.46609255165161834,-0.46609255165161834
2016-09-29,air_48ffd31594bc3263,0,0,0,0,1,0,0,0.8699597069648235,0.7483657983417177,0.0,-1.2062862696892265,0.9058556580158527,1,8.0,1,1,-0.33727851226917277,-0.33727851226917277
2016-09-30,air_48ffd31594bc3263,1,0,0,0,0,0,0,0.5063324696815553,0.3863292706196558,0.0,-0.7521661351131003,0.5884784119564535,1,1.0,1,1,1.1383358527180416,1.1383358527180416
2016-10-01,air_48ffd31594bc3263,0,0,1,0,0,0,0,0.3131554998748194,0.058233667371537255,0.0,-1.3932769133382197,0.4571498963456676,1,10.0,1,1,1.1744037837451264,1.1744037837451264
2016-10-02,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.6995094394882917,0.7144248738677746,0.0,1.0376014540986915,0.5665903260213225,1,5.0,1,1,-0.5770708009657253,-0.5770708009657253
2016-10-03,air_48ffd31594bc3263,0,1,0,0,0,0,0,0.654056034827883,0.5899748174633157,0.0,-1.3932769133382197,0.730750970534805,1,1.0,1,1,-1.7241102778051016,-1.7241102778051016
2016-10-04,air_48ffd31594bc3263,0,0,0,0,0,1,0,0.9040497604601295,1.2122250994856096,0.0,0.26292593041000567,0.6869747986645428,1,6.0,1,1,-0.8311317217169486,-0.8311317217169486
2016-10-06,air_48ffd31594bc3263,0,0,0,0,1,0,0,1.029046623276253,1.1330296090464087,0.0,0.8238978613569854,0.8730235291131562,1,1.0,1,1,-0.5112765531580762,-0.5112765531580762
2016-10-07,air_48ffd31594bc3263,1,0,0,0,0,0,0,0.5063324696815553,0.40895655360228456,0.0,0.15607413403915235,0.6103664978915844,1,2.0,1,1,0.7328688918311439,0.7328688918311439
2016-10-08,air_48ffd31594bc3263,0,0,1,0,0,0,0,0.4836057673513512,0.4542111195675425,0.0,-1.3398510151527931,0.5228141541510604,1,9.0,1,1,0.9992166901850005,0.9992166901850005
2016-10-09,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.6086026301674746,0.49946568553280013,0.0,-1.3932769133382197,0.5665903260213225,1,5.0,1,1,0.2402047350545907,0.2402047350545907
2016-10-10,air_48ffd31594bc3263,0,1,0,0,0,0,0,0.16543193472849177,-0.19066644543738026,1.0,-1.3932769133382197,0.4352618104105363,1,1.0,1,1,-0.9353720058941275,-0.9353720058941275
2016-10-12,air_48ffd31594bc3263,0,0,0,0,0,0,1,0.10861517890298117,0.2166246482499392,0.0,0.7971849122642717,0.030332220610613015,1,4.0,1,1,-0.5992664508285466,-0.5992664508285466
2016-10-13,air_48ffd31594bc3263,0,0,0,0,1,0,0,-0.05047173740844834,-0.3490574263157826,0.0,-1.3932769133382197,0.2054369080916611,1,6.0,1,1,-0.5631985198014618,-0.5631985198014618
2016-10-14,air_48ffd31594bc3263,1,0,0,0,0,0,0,-0.15274189789436746,-0.20198008692869487,0.0,-0.32475894962968727,-0.0900522520326074,1,8.0,1,1,0.8985435640214892,0.8985435640214892
2016-10-15,air_48ffd31594bc3263,0,0,1,0,0,0,0,-0.027745035078244183,0.160056440793367,0.0,1.4917215886748183,-0.17760459577313126,1,1.0,1,1,1.3888296154555972,1.3888296154555972
2016-10-16,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.05179842307747057,0.18268372377599582,0.0,-0.0042035605171274375,-0.07910820906504194,1,11.0,1,1,-0.6111569775407724,-0.6111569775407724
2016-10-18,air_48ffd31594bc3263,0,0,0,0,0,1,0,0.4495157138560447,0.5673475344806869,0.0,0.1827870831318658,0.3586535096375779,1,4.0,1,1,-0.7371965606903652,-0.7371965606903652
2016-10-19,air_48ffd31594bc3263,0,0,0,0,0,0,1,0.4381523626909429,0.2958201386891402,0.0,-0.8857308805766668,0.5447022400861913,1,5.0,1,1,-0.5929248365820262,-0.5929248365820262
2016-10-20,air_48ffd31594bc3263,0,0,0,0,1,0,0,0.5631492255070659,0.7257385153590888,0.0,1.2780179959331115,0.39148563854027446,1,1.0,1,1,-0.3606632148032167,-0.3606632148032167
2016-10-21,air_48ffd31594bc3263,1,0,0,0,0,0,0,0.1427052323982876,0.012979101406279265,0.0,-0.08434240779526733,0.21638095105922656,1,1.0,1,1,0.9231173192267558,0.9231173192267558
2016-10-22,air_48ffd31594bc3263,0,0,1,0,0,0,0,-0.027745035078244183,-0.33774378482446804,0.0,-1.3665639642455065,0.13977265028626798,1,2.0,1,1,1.4998078647697042,1.4998078647697042
2016-10-23,air_48ffd31594bc3263,0,0,0,1,0,0,0,0.13134188123318571,0.11480187482810944,0.0,-0.11105535688798078,0.13977265028626798,1,2.0,1,1,-0.33054054713224484,-0.33054054713224484
2016-10-24,air_48ffd31594bc3263,0,1,0,0,0,0,0,-0.23228535605008221,-0.24723465289395244,0.0,1.2245920977476852,-0.1666605528055658,1,1.0,1,1,-1.4070295654790819,-1.4070295654790819
2016-10-25,air_48ffd31594bc3263,0,0,0,0,0,1,0,-0.3345555165360013,-0.462193841228927,0.0,-0.7521661351131003,-0.37459736918931025,1,2.0,1,1,-0.6983541734304278,-0.6983541734304278
2016-10-26,air_48ffd31594bc3263,0,0,0,0,0,0,1,0.24497539288420692,0.49946568553280013,0.0,1.1711661995622582,-0.0900522520326074,1,4.0,1,1,-0.28575289651619457,-0.28575289651619457
2016-10-27,air_48ffd31594bc3263,0,0,0,0,1,0,0,0.23361204171910463,0.2279382897412538,0.0,0.636907217707992,-0.024387994227214466,1,10.0,1,1,-0.2714842644615237,-0.2714842644615237
2016-10-28,air_48ffd31594bc3263,1,0,0,0,0,0,0,-0.5390958375078395,-0.7337212370204733,0.0,-1.3932769133382197,-0.3636533262217448,1,2.0,1,1,0.8200660877207994,0.8200660877207994
2016-10-29,air_48ffd31594bc3263,0,0,1,0,0,0,0,-0.16410524905946952,-0.05490274754160711,0.0,-1.3932769133382197,-0.19949268170826237,1,5.0,1,1,1.690848993946131,1.690848993946131
2016-10-30,air_48ffd31594bc3263,0,0,0,1,0,0,0,-0.5731858910031458,-0.8807985764075611,0.0,-1.3932769133382197,-0.4183735410595723,1,3.0,1,1,-0.24294700035218192,-0.24294700035218192
2016-11-02,air_48ffd31594bc3263,0,0,0,0,0,0,1,-0.686819402654167,-1.0278759157946489,0.0,-1.3932769133382197,-0.5278139707352273,1,3.0,1,1,0.284992385670641,0.284992385670641
2016-11-03,air_48ffd31594bc3263,0,0,0,0,1,0,0,-0.45955237935212456,-0.21329372842000946,1.0,1.144453250469545,-0.5497020566703582,1,2.0,1,1,-0.20410461309224448,-0.20410461309224448
2016-11-04,air_48ffd31594bc3263,1,0,0,0,0,0,0,-0.3345555165360013,-0.28117557736789583,0.0,1.064314403191405,-0.5387580137027927,1,3.0,1,1,-0.06855260857287104,-0.06855260857287104
2016-11-05,air_48ffd31594bc3263,0,0,1,0,0,0,0,-0.26637540954538863,-0.20198008692869487,0.0,0.4232036249662855,-0.2432688535785244,1,2.0,1,1,1.1942213282655025,1.1942213282655025
2016-11-06,air_48ffd31594bc3263,0,0,0,1,0,0,0,-0.24364870721518428,-0.05490274754160711,0.0,1.144453250469545,-0.3855414121568757,1,4.0,1,1,-0.6678351548690484,-0.6678351548690484
2016-11-07,air_48ffd31594bc3263,0,1,0,0,0,0,0,-0.6754560514890648,-0.7789758029857311,0.0,0.8506108104496987,-0.5715901426054892,1,1.0,1,1,-1.481147181985289,-1.481147181985289
2016-11-08,air_48ffd31594bc3263,0,0,0,0,0,1,0,-0.8004529143051882,-0.8694849349162467,0.0,-0.9124438296693802,-0.8014150449243647,1,10.0,1,1,-1.2912951054800847,-1.2912951054800847
2016-11-09,air_48ffd31594bc3263,0,0,0,0,0,0,1,-0.7436361584796776,-0.7563485200031023,0.0,0.20950003222457902,-0.6044222715081856,1,2.0,1,1,-0.9686654806883597,-0.9686654806883597
2016-11-10,air_48ffd31594bc3263,0,0,0,0,1,0,0,-0.8345429678004946,-0.9373667838641332,0.0,-1.2597121678746532,-0.6372544004108822,1,69.0,1,1,-0.6916162082934999,-0.6916162082934999
2016-11-12,air_48ffd31594bc3263,0,0,1,0,0,0,0,-0.38000892119640983,-0.28117557736789583,0.0,0.2896388795027189,-0.37459736918931025,1,73.0,1,1,1.7562468908633726,1.7562468908633726
2016-11-13,air_48ffd31594bc3263,0,0,0,1,0,0,0,-0.38000892119640983,-0.3038028603505246,0.0,0.636907217707992,-0.47309375589739977,1,4.0,1,1,-0.5255451852127471,-0.5255451852127471
2016-11-15,air_48ffd31594bc3263,0,0,0,0,0,1,0,-0.18683195138967368,-0.22460736991132366,0.0,-0.9658697278548067,-0.07910820906504194,1,4.0,1,1,-1.072509413975131,-1.072509413975131
2016-11-16,air_48ffd31594bc3263,0,0,0,0,0,0,1,-0.5050057840125332,-0.7337212370204733,0.0,-1.23299921878194,-0.29798906841635187,1,2.0,1,1,-0.4641107971995807,-0.4641107971995807
2016-11-17,air_48ffd31594bc3263,0,0,0,0,1,0,0,-0.49364243284743103,-0.33774378482446804,0.0,0.7704719631715585,-0.6153663144757512,1,8.0,1,1,-0.41218883055619493,-0.41218883055619493
2016-11-25,air_48ffd31594bc3263,1,0,0,0,0,0,0,-1.2890770144045793,-1.1862668966730507,0.0,1.0910273522841185,-1.4361695370431633,1,8.0,1,1,0.797870437857978,0.797870437857978
2016-11-27,air_48ffd31594bc3263,0,0,0,1,0,0,0,-0.7209094561494734,-0.8468576519336176,0.0,-1.2597121678746532,-0.5278139707352273,1,9.0,1,1,-0.6476212594582647,-0.6476212594582647
2016-11-29,air_48ffd31594bc3263,0,0,0,0,0,1,0,-0.7322728073145754,-0.7902894444770455,0.0,0.12936118494643914,-0.6481984433784477,1,4.0,1,1,-0.7578068069915564,-0.7578068069915564
2016-11-30,air_48ffd31594bc3263,0,0,0,0,0,0,1,-0.9254497771213114,-1.0731304817599063,0.0,-0.08434240779526733,-0.9436876035027162,1,2.0,1,1,-0.5049349389115557,-0.5049349389115557
2016-12-01,air_48ffd31594bc3263,0,0,0,0,1,0,0,-0.789089563140086,-0.541389331668128,0.0,-0.5651754914641071,-0.8233031308594956,1,3.0,1,1,-0.6159131882256627,-0.6159131882256627
2016-12-02,air_48ffd31594bc3263,1,0,0,0,0,0,0,-0.6186392956635542,-0.6545257465812723,0.0,0.8773237595424118,-0.5168699277676618,1,7.0,1,1,1.0769014647048754,1.0769014647048754
2016-12-03,air_48ffd31594bc3263,0,0,1,0,0,0,0,-0.6981827538192691,-0.6092711806160145,0.0,0.39649067587357223,-0.8451912167946266,1,8.0,1,1,2.277844662639675,2.277844662639675
