visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-07-16,air_a33461f4392ec62c,0,0,1,0,0,0,0,0.9649365473854855,0.8844338116178567,0.0,-0.7645042007991755,0.9105382288439187,1,37.0,1,1,1.360546738104249,1.360546738104249
2016-07-17,air_a33461f4392ec62c,0,0,0,1,0,0,0,1.1475922450996707,1.0745797958289443,0.0,-1.2649612107249084,1.1318142788702341,1,23.0,1,1,0.34090739773481377,0.34090739773481377
2016-07-19,air_a33461f4392ec62c,0,0,0,0,0,1,0,1.1583366979063876,1.1273981247764686,0.0,1.9221597472231806,1.0369816860018135,1,12.0,1,1,-1.1468578584155689,-1.1468578584155689
2016-07-20,air_a33461f4392ec62c,0,0,0,0,0,0,1,1.136847792292954,1.1696527879344878,0.0,2.0538589603615316,1.047518640764971,1,21.0,1,1,-0.6168105252032794,-0.6168105252032794
2016-07-21,air_a33461f4392ec62c,0,0,0,0,1,0,0,1.1046144338728037,1.1696527879344878,0.0,1.1319644683930759,1.0580555955281292,1,28.0,1,1,-0.37366575942287555,-0.37366575942287555
2016-07-22,air_a33461f4392ec62c,1,0,0,0,0,0,0,1.136847792292954,1.2541621142505273,0.0,1.5534019504357983,1.0369816860018135,1,16.0,1,1,0.932050529479361,0.932050529479361
2016-07-23,air_a33461f4392ec62c,0,0,1,0,0,0,0,1.0294032642257864,1.0957071274079542,0.0,1.4480425799251182,1.0580555955281292,1,22.0,1,1,1.2800488954435043,1.2800488954435043
2016-07-24,air_a33461f4392ec62c,0,0,0,1,0,0,0,0.954192094578769,0.8949974774073614,0.0,-0.7645042007991755,1.0053708217123398,1,37.0,1,1,-0.6869881316254672,-0.6869881316254672
2016-07-26,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.8682364721250347,0.6309058326697395,0.0,-1.4756799517462698,1.0053708217123398,1,23.0,1,1,-0.5903907204325733,-0.5903907204325733
2016-07-27,air_a33461f4392ec62c,0,0,0,0,0,0,1,1.0401477170325029,0.9372521405653811,0.0,0.5261480879566623,1.1107403693439186,1,27.0,1,1,-0.3662351893311145,-0.3662351893311145
2016-07-28,air_a33461f4392ec62c,0,0,0,0,1,0,0,1.1690811507131045,1.0851434616184492,0.0,1.3163433667867672,1.226646871738655,1,13.0,1,1,-0.11813671015620329,-0.11813671015620329
2016-07-29,air_a33461f4392ec62c,1,0,0,0,0,0,0,1.1690811507131045,1.180216453723993,0.0,1.0792847831377357,1.2055729622123392,1,18.0,1,1,1.2036791472781823,1.2036791472781823
2016-07-30,air_a33461f4392ec62c,0,0,1,0,0,0,0,1.1798256035198211,1.3175441089875568,0.0,1.5270621078081283,1.226646871738655,1,26.0,1,1,1.334126933333543,1.334126933333543
2016-07-31,air_a33461f4392ec62c,0,0,0,1,0,0,0,1.1798256035198211,1.190780119513498,0.0,0.973925412627055,1.1739620979228655,1,15.0,1,1,-0.6374509976803935,-0.6374509976803935
2016-08-02,air_a33461f4392ec62c,0,0,0,0,0,1,0,1.2872701315869888,1.2858531116190417,0.0,0.6315074584673428,1.3214794646070762,1,23.0,1,1,-1.0638831590575704,-1.0638831590575704
2016-08-03,air_a33461f4392ec62c,0,0,0,0,0,0,1,1.2765256787802723,1.338671440566566,0.0,1.0529449405100657,1.2161099169754974,1,16.0,1,1,-0.566447772359121,-0.566447772359121
2016-08-04,air_a33461f4392ec62c,0,0,0,0,1,0,0,1.2657812259735552,1.328107774777061,0.0,1.3953628946697776,1.2898686003176023,1,28.0,1,1,-0.42567975006520303,-0.42567975006520303
2016-08-05,air_a33461f4392ec62c,1,0,0,0,0,0,0,1.244292320360122,1.3809261037245855,0.0,1.4217027372974476,1.1423512336333923,1,27.0,1,1,0.7421581826899114,0.7421581826899114
2016-08-06,air_a33461f4392ec62c,0,0,1,0,0,0,0,1.2550367731668384,1.4971264274091391,0.0,0.921245727371715,1.3004055550807605,1,27.0,1,1,0.4730064215883439,0.4730064215883439
2016-08-07,air_a33461f4392ec62c,0,0,0,1,0,0,0,1.3087590372004223,1.4337444326721098,0.0,1.5534019504357983,1.3320164193702337,1,30.0,1,1,-0.856652815387345,-0.856652815387345
2016-08-09,air_a33461f4392ec62c,0,0,0,0,0,1,0,1.3517368484272896,1.5182537589881493,0.0,0.18373013379695027,1.3636272836597074,1,30.0,1,1,-0.5107184966709131,-0.5107184966709131
2016-08-10,air_a33461f4392ec62c,0,0,0,0,0,0,1,1.2335478675534048,1.3914897695140904,0.0,1.6324214783188091,1.1423512336333923,1,36.0,1,1,0.605105445441874,0.605105445441874
2016-08-11,air_a33461f4392ec62c,0,0,0,0,1,0,0,1.2228034147466884,1.2541621142505273,1.0,1.685101163574149,1.0791295050544447,1,22.0,1,1,0.25999674562452657,0.25999674562452657
2016-08-12,air_a33461f4392ec62c,1,0,0,0,0,0,0,1.2013145091332544,1.1273981247764686,0.0,1.8168003767125,1.2161099169754974,1,32.0,1,1,-0.2209262630922314,-0.2209262630922314
2016-08-13,air_a33461f4392ec62c,0,0,1,0,0,0,0,1.244292320360122,1.201343785303003,1.0,1.5270621078081283,1.2793316455544443,1,30.0,1,1,-0.03640043914683155,-0.03640043914683155
2016-08-14,air_a33461f4392ec62c,0,0,0,1,0,0,0,1.244292320360122,1.1696527879344878,1.0,0.8158863568610342,1.3741642384228656,1,11.0,1,1,-1.1885516128193394,-1.1885516128193394
2016-08-16,air_a33461f4392ec62c,0,0,0,0,0,1,0,1.3087590372004223,1.3175441089875568,0.0,1.2109839962760867,1.3741642384228656,1,14.0,1,1,-1.6422291978663066,-1.6422291978663066
2016-08-17,air_a33461f4392ec62c,0,0,0,0,0,0,1,1.2872701315869888,1.1696527879344878,0.0,-0.843523728682186,1.35309032889655,1,29.0,1,1,-1.0836980126355997,-1.0836980126355997
2016-08-18,air_a33461f4392ec62c,0,0,0,0,1,0,0,1.41620356526759,1.4971264274091391,0.0,1.000265255254725,1.2687946907912868,1,31.0,1,1,-0.7773934010752269,-0.7773934010752269
2016-08-19,air_a33461f4392ec62c,1,0,0,0,0,0,0,1.426948018074307,1.5710720879356737,0.0,0.947585569999385,1.4373859670018125,1,25.0,1,1,0.7012900471852256,0.7012900471852256
2016-08-20,air_a33461f4392ec62c,0,0,1,0,0,0,0,1.4484369236877404,1.592199419514683,0.0,1.2900035241590968,1.3425533741333917,1,26.0,1,1,0.5708422611298646,0.5708422611298646
2016-08-21,air_a33461f4392ec62c,0,0,0,1,0,0,0,1.5451369989481916,1.6872724116202273,0.0,1.579741793063469,1.4689968312912862,1,17.0,1,1,-1.0700753008007045,-1.0700753008007045
2016-08-23,air_a33461f4392ec62c,0,0,0,0,0,1,0,1.4054591124608735,1.4865627616196342,0.0,0.47346840270132196,1.4163120574754968,1,17.0,1,1,-0.8492222452955839,-0.8492222452955839
2016-08-24,air_a33461f4392ec62c,0,0,0,0,0,0,1,1.3517368484272896,1.5393810905671585,0.0,0.5788277732120026,1.35309032889655,1,27.0,1,1,-0.638276616579478,-0.638276616579478
2016-08-25,air_a33461f4392ec62c,0,0,0,0,1,0,0,1.2980145843937057,1.349235106356071,0.0,1.3426832094144374,1.3741642384228656,1,22.0,1,1,-0.49461892813876407,-0.49461892813876407
2016-08-26,air_a33461f4392ec62c,1,0,0,0,0,0,0,1.2765256787802723,1.2858531116190417,0.0,0.973925412627055,1.1002034145807604,1,19.0,1,1,1.031950416268593,1.031950416268593
2016-08-27,air_a33461f4392ec62c,0,0,1,0,0,0,0,1.0508921698392197,1.1168344589869639,0.0,-0.4484260892671337,1.1002034145807604,1,24.0,1,1,1.1017152132412387,1.1017152132412387
2016-08-28,air_a33461f4392ec62c,0,0,0,1,0,0,0,1.0508921698392197,1.0006341353024102,0.0,-0.5801253024054843,1.0264447312386555,1,26.0,1,1,-0.4599429343772124,-0.4599429343772124
2016-08-30,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.760791944057867,0.6837241616172639,0.0,0.8949058847440444,0.6997991335807611,1,26.0,1,1,-0.8785317162130859,-0.8785317162130859
2016-08-31,air_a33461f4392ec62c,0,0,0,0,0,0,1,0.986425452998919,0.8844338116178567,0.0,1.685101163574149,0.9632230026597081,1,27.0,1,1,-0.40256242089083527,-0.40256242089083527
2016-09-01,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.9971699058056359,1.0534524642499346,0.0,1.2373238389037566,0.9000012740807609,1,21.0,1,1,-0.8384891996074846,-0.8384891996074846
2016-09-02,air_a33461f4392ec62c,1,0,0,0,0,0,0,1.0723810754526533,1.1379617905659736,0.0,1.5534019504357983,0.973759957422866,1,18.0,1,1,0.4952981318636271,0.4952981318636271
2016-09-03,air_a33461f4392ec62c,0,0,1,0,0,0,0,1.2228034147466884,1.359798772145576,0.0,-0.4484260892671337,1.1844990526860235,1,19.0,1,1,1.1401064920486708,1.1401064920486708
2016-09-04,air_a33461f4392ec62c,0,0,0,1,0,0,0,1.190570056326538,1.2647257800400324,0.0,0.28908950430763103,1.1528881883965498,1,13.0,1,1,-0.9957695998830939,-0.9957695998830939
2016-09-06,air_a33461f4392ec62c,0,0,0,0,0,1,0,1.0938699810660868,1.2541621142505273,0.0,0.28908950430763103,1.1107403693439186,1,18.0,1,1,-0.8785317162130859,-0.8785317162130859
2016-09-07,air_a33461f4392ec62c,0,0,0,0,0,0,1,1.190570056326538,1.2964167774085467,0.0,0.7105269863503535,1.163425143159708,1,19.0,1,1,-0.771614068781635,-0.771614068781635
2016-09-08,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.954192094578769,0.7682334879333029,0.0,-1.343980738607919,1.0264447312386555,1,10.0,1,1,-0.6085543362124337,-0.6085543362124337
2016-09-09,air_a33461f4392ec62c,1,0,0,0,0,0,0,0.8574920193183178,0.8527428142493421,0.0,0.2627496616799607,0.9105382288439187,1,17.0,1,1,0.8461861639745664,0.8461861639745664
2016-09-10,air_a33461f4392ec62c,0,0,1,0,0,0,0,0.8897253777384682,0.8738701458283517,0.0,1.4480425799251182,0.7524839073965505,1,25.0,1,1,1.4084326342511537,1.4084326342511537
2016-09-11,air_a33461f4392ec62c,0,0,0,1,0,0,0,1.007914358612353,1.0217614668814199,0.0,0.5788277732120026,0.9526860478965503,1,31.0,1,1,-0.5103056872213707,-0.5103056872213707
2016-09-13,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.9004698305451851,0.7682334879333029,0.0,-1.50201979437394,0.9632230026597081,1,16.0,1,1,-1.0601678740116898,-1.0601678740116898
2016-09-14,air_a33461f4392ec62c,0,0,0,0,0,0,1,0.8682364721250347,0.6625968300382542,0.0,-1.1332619975865577,1.0053708217123398,1,22.0,1,1,-0.6238282858454982,-0.6238282858454982
2016-09-15,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.8574920193183178,0.7365424905647883,0.0,-1.2649612107249084,0.889464319317603,1,28.0,1,1,-0.2650968741932555,-0.2650968741932555
2016-09-16,air_a33461f4392ec62c,1,0,0,0,0,0,0,0.9327031889653351,0.9372521405653811,0.0,-0.369406561384123,0.9421490931333923,1,23.0,1,1,0.7710548441578712,0.7710548441578712
2016-09-17,air_a33461f4392ec62c,0,0,1,0,0,0,0,1.0616366226459368,0.9266884747758761,0.0,-0.6591448302884949,1.1950360074491817,1,24.0,1,1,1.2817001332416733,1.2817001332416733
2016-09-18,air_a33461f4392ec62c,0,0,0,1,0,0,0,0.8360031137048843,0.6414694984592445,0.0,-1.5283596370016101,0.973759957422866,1,27.0,1,1,-0.019475251715598003,-0.019475251715598003
2016-09-20,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.524413982310098,0.31399585898459326,0.0,-1.5283596370016101,0.6997991335807611,1,8.0,1,1,-2.170212483830885,-2.170212483830885
2016-09-21,air_a33461f4392ec62c,0,0,0,0,0,0,1,0.5781362463436819,0.5147055089851861,0.0,-1.4756799517462698,0.636577405001814,1,11.0,1,1,0.21004680222991054,0.21004680222991054
2016-09-22,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.6533474159906992,0.5463965063537004,1.0,-1.343980738607919,0.8051686812123399,1,16.0,1,1,-0.5255796368544352,-0.5255796368544352
2016-09-23,air_a33461f4392ec62c,1,0,0,0,0,0,0,0.6426029631839822,0.5358328405641958,0.0,-1.3176408959802488,0.7630208621597084,1,18.0,1,1,0.006118934156023451,0.006118934156023451
2016-09-24,air_a33461f4392ec62c,0,0,1,0,0,0,0,0.6318585103772657,0.4618871800376617,0.0,-0.4747659318948037,0.6576513145281296,1,25.0,1,1,1.0315376068190507,1.0315376068190507
2016-09-25,air_a33461f4392ec62c,0,0,0,1,0,0,0,0.8789809249317513,0.842179148459837,0.0,-0.8171838860545158,0.889464319317603,1,16.0,1,1,-0.6176361441023639,-0.6176361441023639
2016-09-27,air_a33461f4392ec62c,0,0,0,0,0,1,0,1.0616366226459368,1.0534524642499346,0.0,-0.2377073482457722,0.9842969121860241,1,17.0,1,1,-0.6911162261208901,-0.6911162261208901
2016-09-28,air_a33461f4392ec62c,0,0,0,0,0,0,1,0.9327031889653351,0.916124808986371,0.0,-1.3176408959802488,1.0159077764754973,1,20.0,1,1,-0.5639709156618673,-0.5639709156618673
2016-09-29,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.6426029631839822,0.5252691747746907,0.0,-1.5283596370016101,0.6681882692912877,1,18.0,1,1,-0.4298078445606259,-0.4298078445606259
2016-09-30,air_a33461f4392ec62c,1,0,0,0,0,0,0,0.5781362463436819,0.5886511695117201,0.0,-0.5537854597778141,0.4890600383176035,1,21.0,1,1,1.1070817360852883,1.1070817360852883
2016-10-01,air_a33461f4392ec62c,0,0,1,0,0,0,0,0.7178141328309996,0.5780875037222152,0.0,-1.4230002664909294,0.7735578169228665,1,28.0,1,1,1.1446473959936359,1.1446473959936359
2016-10-02,air_a33461f4392ec62c,0,0,0,1,0,0,0,0.9434476417720521,0.8738701458283517,0.0,-0.1060081351074214,0.973759957422866,1,22.0,1,1,-0.6795575615337062,-0.6795575615337062
2016-10-04,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.6963252272175662,0.7259788247752836,0.0,-1.1069221549588877,0.7314099978702348,1,22.0,1,1,-0.9441684186903087,-0.9441684186903087
2016-10-05,air_a33461f4392ec62c,0,0,0,0,0,0,1,0.7930253024780174,0.7154151589857786,0.0,-1.50201979437394,0.710336088343919,1,20.0,1,1,-1.1315839087825044,-1.1315839087825044
2016-10-06,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.6640918687974158,0.7365424905647883,0.0,0.947585569999385,0.6049665407123402,1,35.0,1,1,-0.6110311929096874,-0.6110311929096874
2016-10-07,air_a33461f4392ec62c,1,0,0,0,0,0,0,0.556647340730248,0.6625968300382542,0.0,0.6051676158396727,0.3415426716333933,1,17.0,1,1,0.6847776692035343,0.6847776692035343
2016-10-08,air_a33461f4392ec62c,0,0,1,0,0,0,0,0.8574920193183178,0.8316154826703324,0.0,-0.7908440434268457,0.8262425907386559,1,23.0,1,1,0.9621856192959475,0.9621856192959475
2016-10-09,air_a33461f4392ec62c,0,0,0,1,0,0,0,0.4277139070496468,0.5358328405641958,0.0,-0.369406561384123,0.3520796263965513,1,32.0,1,1,0.17165552342247833,0.17165552342247833
2016-10-11,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.14835813407501086,0.07103154582598106,0.0,-0.6591448302884949,0.2045622597123408,1,15.0,1,1,-1.4837103692420706,-1.4837103692420706
2016-10-12,air_a33461f4392ec62c,0,0,0,0,0,0,1,0.18059149249516088,0.31399585898459326,0.0,0.2627496616799607,0.10972966684392003,1,18.0,1,1,-0.702674890708074,-0.702674890708074
2016-10-13,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.019424700394409255,0.018213216878456694,0.0,-0.9225432565651964,0.14134053113339376,1,13.0,1,1,-0.6651092307997263,-0.6651092307997263
2016-10-14,air_a33461f4392ec62c,1,0,0,0,0,0,0,0.051658058814559656,0.06046788003647642,0.0,-0.3957464040117933,0.06758184779128848,1,14.0,1,1,0.857332019112208,0.857332019112208
2016-10-15,air_a33461f4392ec62c,0,0,1,0,0,0,0,0.2235693037220282,0.41963251687964204,0.0,1.2109839962760867,-0.16423115699818497,1,16.0,1,1,1.3679773081960103,1.3679773081960103
2016-10-16,air_a33461f4392ec62c,0,0,0,1,0,0,0,0.48143617108323067,0.5147055089851861,0.0,0.052030920658599475,0.4258383097386564,1,33.0,1,1,-0.7150591741943424,-0.7150591741943424
2016-10-18,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.5888806991503984,0.6203421668802348,0.0,-0.2113675056181021,0.5944295859491823,1,32.0,1,1,-0.8463325791487879,-0.8463325791487879
2016-10-19,air_a33461f4392ec62c,0,0,0,0,0,0,1,0.6103696047638318,0.5780875037222152,0.0,-0.4484260892671337,0.5312078573702352,1,38.0,1,1,-0.6960699395153974,-0.6960699395153974
2016-10-20,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.5459028879235315,0.5569601721432055,0.0,0.052030920658599475,0.4890600383176035,1,24.0,1,1,-0.45416360208362044,-0.45416360208362044
2016-10-21,air_a33461f4392ec62c,1,0,0,0,0,0,0,0.13761368126829393,0.0815952116154861,0.0,-1.001562784448207,0.2361731240018145,1,30.0,1,1,0.8829262049838295,0.8829262049838295
2016-10-22,air_a33461f4392ec62c,0,0,1,0,0,0,0,0.030169153201126182,-0.16136910154312611,0.0,-1.5283596370016101,0.10972966684392003,1,24.0,1,1,1.4835639540678491,1.4835639540678491
2016-10-23,air_a33461f4392ec62c,0,0,0,1,0,0,0,0.13761368126829393,-0.03460511206906768,0.0,-1.2913010533525786,0.1834883501860251,1,26.0,1,1,-0.42279008391840706,-0.42279008391840706
2016-10-25,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.051658058814559656,-0.03460511206906768,0.0,-1.2913010533525786,-0.12208333794555341,1,27.0,1,1,-0.8058772530936443,-0.8058772530936443
2016-10-26,air_a33461f4392ec62c,0,0,0,0,0,0,1,0.4277139070496468,0.4830145116166714,0.0,-0.8698635713098561,0.46798612879128776,1,22.0,1,1,-0.3761426161201292,-0.3761426161201292
2016-10-27,air_a33461f4392ec62c,0,0,0,0,1,0,0,0.11612477565486046,0.13441354056301047,0.0,0.4998082453289922,0.08865575731760417,1,35.0,1,1,-0.3612814759366071,-0.3612814759366071
2016-10-28,air_a33461f4392ec62c,1,0,0,0,0,0,0,-0.012808658025740766,-0.1824964331221358,0.0,-1.5283596370016101,0.025434028738656928,1,14.0,1,1,0.7755957481028363,0.7755957481028363
2016-10-29,air_a33461f4392ec62c,0,0,1,0,0,0,0,-0.0880198276727585,-0.1824964331221358,0.0,-0.05332844985208126,-0.16423115699818497,1,27.0,1,1,1.6825381087472289,1.6825381087472289
2016-10-30,air_a33461f4392ec62c,0,0,0,1,0,0,0,-0.3243977894205275,-0.3303877541752039,0.0,0.6051676158396727,-0.3960441617876582,1,26.0,1,1,-0.33155919556956287,-0.33155919556956287
2016-11-01,air_a33461f4392ec62c,0,0,0,0,0,1,0,-0.31365333661381056,-0.21418743049065048,0.0,0.23640981905229064,-0.2801376593929216,1,17.0,1,1,-1.0465451621767945,-1.0465451621767945
2016-11-02,air_a33461f4392ec62c,0,0,0,0,0,0,1,-0.3888645062608281,-0.3726424173332236,0.0,1.2109839962760867,-0.37497025226134256,1,22.0,1,1,0.21830299122075617,0.21830299122075617
2016-11-03,air_a33461f4392ec62c,0,0,0,0,1,0,0,-0.37812005345411137,-0.4043334147017383,1.0,0.6841871437226834,-0.37497025226134256,1,23.0,1,1,-0.29110386951441924,-0.29110386951441924
2016-11-04,air_a33461f4392ec62c,1,0,0,0,0,0,0,-0.3566311478406777,-0.2564420936486698,0.0,0.973925412627055,-0.4592658903666055,1,28.0,1,1,-0.14992303777095897,-0.14992303777095897
2016-11-05,air_a33461f4392ec62c,0,0,1,0,0,0,0,-0.2706755253869436,-0.16136910154312611,0.0,1.1056246257654059,-0.38550720702450036,1,10.0,1,1,1.16528786847075,1.16528786847075
2016-11-06,air_a33461f4392ec62c,0,0,0,1,0,0,0,-0.39960895906754484,-0.3515150857542139,0.0,-1.185941682841898,-0.4487289356034476,1,34.0,1,1,-0.7740909254788887,-0.7740909254788887
2016-11-08,air_a33461f4392ec62c,0,0,0,0,0,1,0,-0.3566311478406777,-0.49940640680728204,0.0,-1.5283596370016101,-0.23798984034029005,1,12.0,1,1,-1.4234401896088975,-1.4234401896088975
2016-11-09,air_a33461f4392ec62c,0,0,0,0,0,0,1,-0.818642618529499,-0.837443712071438,0.0,-0.1323479777350917,-0.8280593070771313,1,17.0,1,1,-1.0874132976814803,-1.0874132976814803
2016-11-10,air_a33461f4392ec62c,0,0,0,0,1,0,0,-0.7541759016891985,-0.7634980515449039,0.0,-1.2913010533525786,-0.859670171366605,1,20.0,1,1,-0.7988594924514255,-0.7988594924514255
2016-11-11,air_a33461f4392ec62c,1,0,0,0,0,0,0,-0.2921644310003771,-0.29869675680668956,0.0,0.5261480879566623,-0.3538963427350267,1,24.0,1,1,0.23440255975290514,0.23440255975290514
2016-11-12,air_a33461f4392ec62c,0,0,1,0,0,0,0,-0.24918661977350992,-0.23531476206966015,0.0,0.947585569999385,-0.2906746141560794,1,24.0,1,1,1.7506516679217052,1.7506516679217052
2016-11-13,air_a33461f4392ec62c,0,0,0,1,0,0,0,-0.13099763889962546,-0.08742344101659205,0.0,0.34176918956297114,-0.26960070462976377,1,13.0,1,1,-0.6258923330932096,-0.6258923330932096
2016-11-15,air_a33461f4392ec62c,0,0,0,0,0,1,0,-0.09876428047947504,0.1132862089840008,0.0,-0.685484672916165,-0.2274528855771322,1,16.0,1,1,-1.195569373461558,-1.195569373461558
2016-11-16,air_a33461f4392ec62c,0,0,0,0,0,0,1,-0.5822646567817299,-0.573352067333816,0.0,0.4998082453289922,-0.501413709419237,1,32.0,1,1,-0.5619068684141559,-0.5619068684141559
2016-11-17,air_a33461f4392ec62c,0,0,0,0,1,0,0,-0.5500312983615797,-0.4360244120702526,0.0,0.44712856007365187,-0.6173202118139737,1,20.0,1,1,-0.5078288305241171,-0.5078288305241171
2016-11-18,air_a33461f4392ec62c,1,0,0,0,0,0,0,-0.34588669503396097,-0.28813309101718454,0.0,0.8949058847440444,-0.6700049856297631,1,24.0,1,1,0.899851392415063,0.899851392415063
2016-11-19,air_a33461f4392ec62c,0,0,1,0,0,0,0,-0.07727537486604157,-0.24587842785916517,0.0,-1.5283596370016101,0.025434028738656928,1,16.0,1,1,1.4509520075540088,1.4509520075540088
2016-11-20,air_a33461f4392ec62c,0,0,0,1,0,0,0,0.08389141723471005,0.06046788003647642,0.0,-1.2649612107249084,0.1308035763702357,1,26.0,1,1,-0.3526124774962192,-0.3526124774962192
2016-11-22,air_a33461f4392ec62c,0,0,0,0,0,1,0,0.019424700394409255,-0.055732443648077355,0.0,0.6051676158396727,0.14134053113339376,1,21.0,1,1,0.5295613161756364,0.5295613161756364
2016-11-23,air_a33461f4392ec62c,0,0,0,0,0,0,1,-0.6897091848488976,-0.48884274101777697,1.0,-1.5283596370016101,-0.5540984832350264,1,22.0,1,1,-0.42113884612023794,-0.42113884612023794
2016-11-24,air_a33461f4392ec62c,0,0,0,0,1,0,0,-0.7541759016891985,-0.6578613936498552,0.0,-0.4747659318948037,-0.7753745332613419,1,14.0,1,1,-1.4325219974988277,-1.4325219974988277
2016-11-25,air_a33461f4392ec62c,1,0,0,0,0,0,0,-0.7111980904623313,-0.6895523910183698,0.0,0.07837076328626955,-0.7226897594455525,1,8.0,1,1,0.7524784189284685,0.7524784189284685
2016-11-26,air_a33461f4392ec62c,0,0,1,0,0,0,0,-0.5822646567817299,-0.5099700725967871,0.0,0.36810903219064145,-0.7543006237350262,1,9.0,1,1,1.7989503735181522,1.7989503735181522
2016-11-27,air_a33461f4392ec62c,0,0,0,1,0,0,0,-0.5285423927481461,-0.8163163804924283,0.0,-1.5283596370016101,-0.26960070462976377,1,23.0,1,1,-0.7530376435522322,-0.7530376435522322
2016-11-29,air_a33461f4392ec62c,0,0,0,0,0,1,0,-0.721942543269048,-0.7212433883868844,0.0,-0.4747659318948037,-0.5646354379981843,1,19.0,1,1,-0.8677986705249866,-0.8677986705249866
2016-11-30,air_a33461f4392ec62c,0,0,0,0,0,0,1,-0.7434314488824816,-0.8691347094399526,0.0,-0.4484260892671337,-0.8491332166034469,1,18.0,1,1,-0.604426241717011,-0.604426241717011
2016-12-01,air_a33461f4392ec62c,0,0,0,0,1,0,0,-0.3888645062608281,-0.49940640680728204,0.0,-1.0542424697035473,-0.3012115689192373,1,25.0,1,1,-0.7200128875888497,-0.7200128875888497
2016-12-02,air_a33461f4392ec62c,1,0,0,0,0,0,0,-0.6252424680085971,-0.6367340620708455,0.0,0.921245727371715,-0.596246302287658,1,13.0,1,1,1.0430962714062346,1.0430962714062346
