visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-08-17,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,1.4493668717738677,1.5905270992479617,0.0,1.2534011076902105,1.1535605526319717,1,16.0,1,1,-1.221186011333804,-1.2211860113338038
2016-08-18,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,1.2419073588656144,1.2796464594283652,0.0,-1.1062677837981703,1.3960074820707629,1,16.0,1,1,-0.9055034290515814,-0.9055034290515811
2016-08-19,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,1.3225860583299354,1.360245143826038,0.0,0.43149396571111165,1.373966852121782,1,15.0,1,1,0.6184521096747273,0.6184521096747279
2016-08-20,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,1.1036010169267791,1.0954208950908262,0.0,-0.9737021157370255,1.2747840173513676,1,16.0,1,1,0.48401047085911775,0.48401047085911825
2016-08-21,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,1.357162643814644,1.4984143170791924,0.0,0.6966253018334017,1.2086621275044243,1,16.0,1,1,-1.207146219938503,-1.2071462199385028
2016-08-24,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,1.1958052448860028,1.2335900683439802,0.0,-0.8941627149003385,1.2086621275044243,1,14.0,1,1,-0.7621273775298711,-0.7621273775298709
2016-08-25,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,1.3686881723095472,1.4063015349104233,0.0,1.7571506463225617,1.2086621275044243,1,16.0,1,1,-0.6140713955430606,-0.6140713955430603
2016-08-26,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,1.403264757794256,1.4178156326815188,0.0,1.3064273749146684,1.2637637023768769,1,16.0,1,1,0.9592361371788517,0.9592361371788523
2016-08-27,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,0.9422436179981378,0.7499979619579407,0.0,-1.3979122535326896,0.9992761429891046,1,16.0,1,1,1.0311368870517568,1.0311368870517574
2016-08-28,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,0.7463096335847876,0.4736596154516325,0.0,-1.3979122535326896,0.9662151980656329,1,16.0,1,1,-0.5783337447186581,-0.5783337447186577
2016-08-30,air_7fbf7649eb13ad9b,0,0,0,0,0,1,0,1.0344478459573616,0.8766530374399988,0.0,-1.2388334518593156,1.098458977759519,1,16.0,1,1,-1.009738243956089,-1.0097382439560887
2016-08-31,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,1.2303818303707117,1.2220759705728843,0.0,1.5980718446491877,1.098458977759519,1,15.0,1,1,-0.5191964415687539,-0.5191964415687536
2016-09-01,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,1.2534328873605176,1.3832733393682306,0.0,1.2799142413024394,1.0433574028870665,1,16.0,1,1,-0.9684697662183859,-0.9684697662183857
2016-09-02,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,1.2188563018758085,1.072392699548634,0.0,-0.09876870653346835,1.1535605526319717,1,16.0,1,1,0.4061534458488122,0.4061534458488127
2016-09-03,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,1.2764839443503233,1.3832733393682306,0.0,0.5640596337722567,1.3298855922238202,1,16.0,1,1,1.0707035718930595,1.0707035718930602
2016-09-04,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,1.2188563018758085,1.3141887527416534,0.0,-0.20482124098238444,1.2637637023768769,1,16.0,1,1,-1.1305655396004974,-1.1305655396004972
2016-09-07,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,1.2649584158554208,1.1299631884041148,0.0,-0.7881101804514224,1.418048112019744,1,16.0,1,1,-0.8995471539141809,-0.8995471539141807
2016-09-08,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,1.1842797163910996,1.1414772861752107,0.0,-1.0532415165737126,1.3409059071983105,1,12.0,1,1,-0.731495105394669,-0.7314951053946687
2016-09-09,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,1.2534328873605176,1.3832733393682306,0.0,0.007283827915447501,1.1094792927340098,1,15.0,1,1,0.767784436333838,0.7677844363338385
2016-09-10,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,1.207330773380906,1.2335900683439802,0.0,-0.31087377543130057,1.1866214975554432,1,16.0,1,1,1.3472449175580794,1.34724491755808
2016-09-11,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,0.8154628045542052,0.5312301043071134,0.0,-1.3448859863082314,0.9111136231931803,1,16.0,1,1,-0.6302384280588618,-0.6302384280588614
2016-09-13,air_7fbf7649eb13ad9b,0,0,0,0,0,1,0,0.7463096335847876,0.3930609310539589,0.0,-1.3979122535326896,0.9772355130401232,1,16.0,1,1,-1.1969354625601023,-1.196935462560102
2016-09-14,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,0.8039372760593024,0.7039415708735561,0.0,-1.3183728526960026,0.8890729932441994,1,16.0,1,1,-0.7472366896863701,-0.7472366896863698
2016-09-15,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,0.919192561008332,0.6809133753313634,0.0,-1.3713991199204605,1.0653980328360475,1,16.0,1,1,-0.37752218294344375,-0.37752218294344336
2016-09-16,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,0.7808862190694962,0.45063141990943983,0.0,-1.3979122535326896,1.0323370879125757,1,16.0,1,1,0.6903528595476325,0.690352859547633
2016-09-17,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,1.0574989029471673,1.026336308464249,0.0,0.007283827915447501,0.9992761429891046,1,16.0,1,1,1.2166323127593701,1.2166323127593706
2016-09-18,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,0.9768202034828468,0.7384838641868443,0.0,-1.3979122535326896,1.0653980328360475,1,15.0,1,1,-0.12438048960392567,-0.12438048960392528
2016-09-21,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,0.45817142121221377,0.31246224665628575,0.0,-1.3713991199204605,0.5584635440094838,1,17.0,1,1,0.11216872299569121,0.11216872299569164
2016-09-22,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,0.3774927217478928,0.04763799792107349,1.0,-1.3979122535326896,0.6135651188819364,1,16.0,1,1,-0.6459800123505629,-0.6459800123505626
2016-09-23,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,0.5388501206765344,0.185807171174228,0.0,-1.3979122535326896,0.7568292135503129,1,16.0,1,1,-0.09800269970972379,-0.09800269970972339
2016-09-24,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,0.654105405625564,0.3930609310539589,0.0,-1.3979122535326896,0.9111136231931803,1,18.0,1,1,0.9588106889547516,0.9588106889547522
2016-09-25,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,0.8615649185338172,0.9111953307532871,0.0,-0.4964657107169035,0.8560120483207277,1,16.0,1,1,-0.7408549663248697,-0.7408549663248694
2016-09-27,air_7fbf7649eb13ad9b,0,0,0,0,0,1,0,1.0920754884318764,1.072392699548634,0.0,-0.7881101804514224,1.1315199226829906,1,15.0,1,1,-0.816584750214675,-0.8165847502146748
2016-09-28,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,1.1958052448860028,1.1645054817174034,0.0,-0.8411364476758805,1.2637637023768769,1,14.0,1,1,-0.6855466971918657,-0.6855466971918655
2016-09-29,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,0.9768202034828468,0.8536248418978062,0.0,-1.2123203182470863,1.010296457963595,1,15.0,1,1,-0.5472760243593559,-0.5472760243593555
2016-09-30,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,0.6080032916459519,0.48517371322272845,0.0,-0.7615970468391935,0.69070732370337,1,16.0,1,1,1.036667713965057,1.0366677139650577
2016-10-01,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,0.4120693072326017,0.15126487786093937,0.0,-1.3979122535326896,0.5584635440094838,1,16.0,1,1,1.07538350235816,1.0753835023581606
2016-10-02,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,0.8039372760593024,0.8190825485845179,0.0,1.0147829051801494,0.668666693754389,1,31.0,1,1,-0.8046721999398743,-0.8046721999398739
2016-10-05,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,0.9076670325134288,0.6809133753313634,0.0,-1.2123203182470863,0.9882558280146139,1,16.0,1,1,-1.2705380053294075,-1.2705380053294073
2016-10-06,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,1.138177602411488,1.2451041661150766,0.0,0.8026778362823177,0.9772355130401232,1,16.0,1,1,-0.7340477947392692,-0.7340477947392688
2016-10-07,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,0.6080032916459519,0.5082019087649208,0.0,0.1398494959765925,0.7127479536523509,1,16.0,1,1,0.6014341807107261,0.6014341807107266
2016-10-08,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,0.5849522346561461,0.5542582998493056,0.0,-1.3448859863082314,0.6245854338564267,1,16.0,1,1,0.8873353873059465,0.8873353873059471
2016-10-09,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,0.7117330481000788,0.6003146909336903,0.0,-1.3979122535326896,0.668666693754389,1,16.0,1,1,0.07260203815438838,0.07260203815438881
2016-10-11,air_7fbf7649eb13ad9b,0,0,0,0,0,1,0,0.17003320883963988,-0.04447478424769563,0.0,-1.3448859863082314,0.40417913436661634,1,14.0,1,1,-1.6334453404867333,-1.6334453404867333
2016-10-12,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,0.20460979432434842,0.31246224665628575,0.0,0.7761647026700884,0.12867126000435342,1,16.0,1,1,-0.8284973004894759,-0.8284973004894757
2016-10-13,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,0.043252395395707195,-0.2632426418985233,0.0,-1.3979122535326896,0.30499629959620184,1,10.0,1,1,-0.7897815120963732,-0.7897815120963728
2016-10-14,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,-0.06047736105841945,-0.11355937087427288,0.0,-0.33738690904352947,0.007447795284957753,1,16.0,1,1,0.7792715383845388,0.7792715383845393
2016-10-15,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,0.06630345238551302,0.2548917578008048,0.0,1.4655061765880428,-0.08071472451096627,1,16.0,1,1,1.3055509915962764,1.305550991596277
2016-10-16,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,0.14698215184983363,0.27791995334299713,0.0,-0.019229305696781405,0.018468110259448233,1,30.0,1,1,-0.8412607472124768,-0.8412607472124766
2016-10-19,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,0.5388501206765344,0.3930609310539589,0.0,-0.8941627149003385,0.6466260638054077,1,16.0,1,1,-0.8216901289038754,-0.8216901289038752
2016-10-20,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,0.6656309341204667,0.8305966463556138,0.0,1.2534011076902105,0.49234165416254055,1,16.0,1,1,-0.5723774695812577,-0.5723774695812573
2016-10-21,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,0.23918637980905735,0.1052084867765544,0.0,-0.09876870653346835,0.31601661457069236,1,17.0,1,1,0.8056493282787407,0.8056493282787413
2016-10-22,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,0.06630345238551302,-0.25172854412742696,0.0,-1.3713991199204605,0.23887440974925858,1,16.0,1,1,1.424676494344285,1.4246764943442856
2016-10-23,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,0.22766085131415464,0.20883536671642025,0.0,-0.1252818401456975,0.23887440974925858,1,32.0,1,1,-0.5400434045496554,-0.540043404549655
2016-10-25,air_7fbf7649eb13ad9b,0,0,0,0,0,1,0,-0.2448858169768667,-0.37838361960948513,0.0,-0.7615970468391935,-0.2790803940517957,1,16.0,1,1,-0.9348593565144835,-0.9348593565144833
2016-10-26,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,0.34291613626318423,0.6003146909336903,0.0,1.1473485732412945,0.007447795284957753,1,16.0,1,1,-0.4919677552263519,-0.49196775522635156
2016-10-27,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,0.3313906077682811,0.32397634442738205,0.0,0.6170859009967145,0.07356968513190082,1,16.0,1,1,-0.4766516191587508,-0.4766516191587505
2016-10-28,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,-0.45234532988512,-0.6547219661157933,0.0,-1.3979122535326896,-0.26806007907730517,1,18.0,1,1,0.6950327900127328,0.6950327900127333
2016-10-29,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,-0.07200288955332236,0.03612390014997755,0.0,-1.3979122535326896,-0.10275535445994742,1,16.0,1,1,1.6297425383604995,1.6297425383605002
2016-10-30,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,-0.48692191536982876,-0.8044052371400437,0.0,-1.3979122535326896,-0.32316165394975777,1,16.0,1,1,-0.4460193470235486,-0.4460193470235483
2016-11-02,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,-0.6021772003188582,-0.9540885081642941,0.0,-1.3979122535326896,-0.43336480369466296,1,15.0,1,1,0.12067768747769182,0.12067768747769225
2016-11-03,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,-0.37166663042079917,-0.12507346864536922,1.0,1.1208354396290656,-0.45540543364364394,1,16.0,1,1,-0.4043254210617456,-0.4043254210617453
2016-11-04,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,-0.2448858169768667,-0.19415805527194607,0.0,1.0412960387923784,-0.4443851186691534,1,16.0,1,1,-0.2588221284195353,-0.2588221284195349
2016-11-05,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,-0.175732646007449,-0.11355937087427288,0.0,0.4049808320988825,-0.14683661435790954,1,16.0,1,1,1.0966559135631615,1.096655913563162
2016-11-06,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,-0.15268158901764298,0.03612390014997755,0.0,1.1208354396290656,-0.29010070902628615,1,33.0,1,1,-0.9020998432587811,-0.9020998432587809
2016-11-08,air_7fbf7649eb13ad9b,0,0,0,0,0,1,0,-0.7174324852678878,-0.7928911393689476,0.0,-0.9206758485125675,-0.7088726780569259,1,16.0,1,1,-1.5713298997681289,-1.5713298997681289
2016-11-09,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,-0.659804842793373,-0.6777501616579857,0.0,0.19287576320105054,-0.5105070085160965,1,16.0,1,1,-1.2250150453507043,-1.225015045350704
2016-11-10,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,-0.7520090707525968,-0.8619757259955246,0.0,-1.2653465854715444,-0.5435679534395681,1,16.0,1,1,-0.927626736704783,-0.9276267367047827
2016-11-11,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,-0.8211622417220145,-0.9656026059353903,0.0,-1.3979122535326896,-0.752953937954888,1,16.0,1,1,0.137270168217593,0.13727016821759344
2016-11-12,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,-0.29098793095647857,-0.19415805527194607,0.0,0.2724151640377375,-0.2790803940517957,1,16.0,1,1,1.6999414953370044,1.6999414953370051
2016-11-13,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,-0.29098793095647857,-0.21718625081413834,0.0,0.6170859009967145,-0.37826322882221036,1,16.0,1,1,-0.7493639308068702,-0.74936393080687
2016-11-16,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,-0.41776874440041106,-0.6547219661157933,0.0,-1.2388334518593156,-0.20193818923036214,1,16.0,1,1,-0.6834194560713656,-0.6834194560713652
2016-11-17,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,-0.4062432159055081,-0.25172854412742696,0.0,0.7496515690578595,-0.5215273234905871,1,16.0,1,1,-0.6276857387142616,-0.6276857387142613
2016-11-18,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,-0.5560750863392464,-0.5510950861759278,0.0,0.9882697715679205,-0.7088726780569259,1,16.0,1,1,0.823092705466842,0.8230927054668424
2016-11-19,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,-0.7289580137627908,-0.9771167037064864,0.0,-1.3979122535326896,-0.5105070085160965,1,16.0,1,1,1.3910660846403824,1.391066084640383
2016-11-20,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,-0.29098793095647857,-0.009932490934407416,0.0,0.43149396571111165,-0.40030385877119135,1,16.0,1,1,-0.4677172064526502,-0.46771720645264986
2016-11-22,air_7fbf7649eb13ad9b,0,0,0,0,0,1,0,-0.2448858169768667,-0.13658756641646516,0.0,0.37846769848665357,-0.24601944912832405,1,11.0,1,1,0.44146564844911473,0.4414656484491152
2016-11-23,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,-0.5445495578443436,-0.6662360638868896,1.0,-1.3713991199204605,-0.4443851186691534,1,16.0,1,1,-0.5383416116532552,-0.5383416116532549
2016-11-24,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,-1.5357450084059976,-1.3685960279237566,0.0,-1.3979122535326896,-1.2819290567304327,1,15.0,1,1,-1.5806897606983297,-1.5806897606983294
2016-11-25,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,-1.213030210548715,-1.1152858769596405,0.0,1.0678091724046077,-1.3480509465773758,1,15.0,1,1,0.6712076894631311,0.6712076894631316
2016-11-26,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,-0.9018409411863351,-0.8504616282244285,0.0,0.32544143126219555,-1.028461812317151,1,16.0,1,1,1.7497189375567082,1.7497189375567088
2016-11-27,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,-0.6367537858035672,-0.7698629438267551,0.0,-1.2653465854715444,-0.43336480369466296,1,16.0,1,1,-0.8804019838296796,-0.8804019838296794
2016-11-30,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,-0.8442132987118204,-1.0001448992486788,0.0,-0.09876870653346835,-0.8521367727253026,1,16.0,1,1,-0.7272406231536687,-0.7272406231536684
2016-12-01,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,-0.705906956772985,-0.4589823040071583,0.0,-0.5760051115535905,-0.7309133080059068,1,16.0,1,1,-0.8463661259016771,-0.8463661259016769
2016-12-02,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,-0.5330240293494406,-0.5741232817181201,0.0,0.8557041035067755,-0.4223444887201725,1,14.0,1,1,0.9707232392295525,0.9707232392295531
2016-12-03,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,-0.6137027288137612,-0.5280668906337354,0.0,0.37846769848665357,-0.752953937954888,1,16.0,1,1,2.2598313582526446,2.259831358252645
2016-12-04,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,-0.5214985008545376,-0.5165527928626392,0.0,0.5110333665477986,-0.5766288983630397,1,16.0,1,1,-0.6527871839361634,-0.6527871839361631
2016-12-06,air_7fbf7649eb13ad9b,0,0,0,0,0,1,0,-0.6137027288137612,-0.38989771738058104,0.0,0.8557041035067755,-0.6096898432865112,1,16.0,1,1,-1.108867680171396,-1.1088676801713957
2016-12-07,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,-0.9940451691455588,-1.069229485875256,0.0,-1.0002152493492544,-0.841116457750812,1,15.0,1,1,-0.49494589279505213,-0.4949458927950518
2016-12-08,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,-0.8672643557016264,-0.758348846055659,0.0,0.8822172371190045,-1.050502442266132,1,16.0,1,1,-0.30562143307053863,-0.30562143307053824
2016-12-09,air_7fbf7649eb13ad9b,1,0,0,0,0,0,0,-0.5791261433290524,-0.3553554240672928,0.0,0.9617566379556917,-0.9623399224702077,1,16.0,1,1,1.6812217734766033,1.681221773476604
2016-12-10,air_7fbf7649eb13ad9b,0,0,1,0,0,0,0,-0.8787898841965293,-0.9540885081642941,0.0,0.9087303707312334,-0.7639742529293785,1,16.0,1,1,2.5112712586957624,2.5112712586957633
2016-12-11,air_7fbf7649eb13ad9b,0,0,0,1,0,0,0,-1.0747238686098795,-1.1037717791885444,0.0,0.9352435043434627,-0.9954008673936794,1,16.0,1,1,-0.08523925298672287,-0.08523925298672248
2016-12-14,air_7fbf7649eb13ad9b,0,0,0,0,0,0,1,-0.9248919981761411,-1.0577153881041597,0.0,-1.3183728526960026,-0.79703519785285,1,16.0,1,1,-0.028654639181418837,-0.02865463918141843
2016-12-15,air_7fbf7649eb13ad9b,0,0,0,0,1,0,0,-1.1438770395792974,-1.195884561357314,0.0,0.43149396571111165,-1.0394821272916415,1,16.0,1,1,0.08579093310148933,0.08579093310148975
