visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,total_area_visitors,total_genre_visitors
2016-11-03,air_86f7b2109e4abd65,0,0,0,0,1,0,0,-0.39713248545905055,-0.3977526553437474,1.0,0.7815313390653498,-0.3998141479223165,1,49.0,1,1,-0.2837953339820408,-0.28379533398204093
2016-11-04,air_86f7b2109e4abd65,1,0,0,0,0,0,0,-0.37582348454484005,-0.3274895351940351,0.0,1.0831193188745412,-0.4742789031017984,1,39.0,1,1,-0.1430166602960194,-0.1430166602960195
2016-11-05,air_86f7b2109e4abd65,0,0,1,0,0,0,0,-0.3438599831735241,-0.16688811770897816,0.0,1.2202047642423555,-0.5274680139442856,1,46.0,1,1,1.1684478261474431,1.1684478261474431
2016-11-06,air_86f7b2109e4abd65,0,0,0,1,0,0,0,-0.47171398865878744,-0.5583540728288043,0.0,-1.0005794507162367,-0.49555454743879335,1,42.0,1,1,-0.7654065860657983,-0.7654065860657984
2016-11-08,air_86f7b2109e4abd65,0,0,0,0,0,1,0,-0.45040498774457693,-0.6687675473497806,0.0,-1.548921232187494,-0.2827981040688449,1,23.0,1,1,-1.4129061583117388,-1.412906158311739
2016-11-09,air_86f7b2109e4abd65,0,0,0,0,0,0,1,-0.7806945019148407,-0.8193313762420213,0.0,0.06868702315271534,-0.7295866351457365,1,26.0,1,1,-1.0778364495970563,-1.0778364495970565
2016-11-10,air_86f7b2109e4abd65,0,0,0,0,1,0,0,-0.8126580032861566,-0.9096696735773658,0.0,-1.2473332523783025,-0.8040513903252186,1,29.0,1,1,-0.7901045989931704,-0.7901045989931705
2016-11-11,air_86f7b2109e4abd65,1,0,0,0,0,0,0,-0.37582348454484005,-0.34756471237966713,0.0,0.699280071844661,-0.4742789031017984,1,33.0,1,1,0.24021417362703887,0.2402141736270388
2016-11-12,air_86f7b2109e4abd65,0,0,1,0,0,0,0,-0.30124198134510294,-0.23715123785869044,0.0,1.0557022298009784,-0.3998141479223165,1,46.0,1,1,1.7521441983310055,1.7521441983310058
2016-11-13,air_86f7b2109e4abd65,0,0,0,1,0,0,0,-0.1840424763169449,-0.03639946600236944,0.0,0.5347775374032838,-0.335987214911332,1,58.0,1,1,-0.6176301420503547,-0.6176301420503548
2016-11-15,air_86f7b2109e4abd65,0,0,0,0,0,1,0,-0.1414244744885239,-0.07654982037363386,0.0,-1.1102478070104882,-0.19769552672086546,1,41.0,1,1,-1.1856844393799149,-1.185684439379915
2016-11-16,air_86f7b2109e4abd65,0,0,0,0,0,0,1,-0.5889134936869457,-0.6085420157928844,0.0,0.7266971609182242,-0.5168301917757882,1,36.0,1,1,-0.5538269419879767,-0.5538269419879768
2016-11-17,air_86f7b2109e4abd65,0,0,0,0,1,0,0,-0.5782589932298403,-0.34756471237966713,0.0,0.754114249991787,-0.7295866351457365,1,36.0,1,1,-0.49990294709654737,-0.4999029470965475
2016-11-18,air_86f7b2109e4abd65,1,0,0,0,0,0,0,-0.418441486373261,-0.23715123785869044,0.0,0.9460338735067269,-0.6763975243032495,1,29.0,1,1,0.9037674542757713,0.9037674542757713
2016-11-19,air_86f7b2109e4abd65,0,0,1,0,0,0,0,-0.15207897494562897,-0.2873391808227707,0.0,-1.5215041431139311,-0.07004166069889646,1,34.0,1,1,1.4532982419098024,1.4532982419098024
2016-11-20,air_86f7b2109e4abd65,0,0,0,1,0,0,0,-0.03487946991747109,-0.15685052911616232,0.0,-1.2199161633047395,0.025698738817580384,1,43.0,1,1,-0.3451287327516817,-0.3451287327516818
2016-11-22,air_86f7b2109e4abd65,0,0,0,0,0,1,0,-0.024224969460365658,-0.07654982037363386,0.0,0.42510918110903256,0.03633656098607777,1,34.0,1,1,0.5345321610115573,0.5345321610115573
2016-11-23,air_86f7b2109e4abd65,0,0,0,0,0,0,1,-0.6954584982579985,-0.6386547815713326,1.0,-1.548921232187494,-0.612570591292265,1,40.0,1,1,-0.4134599018507447,-0.4134599018507448
2016-11-24,air_86f7b2109e4abd65,0,0,0,0,1,0,0,-0.8552760051145778,-0.7089179017210449,0.0,-0.6441572927599193,-0.8466026789992082,1,36.0,1,1,-1.4219620963851087,-1.4219620963851087
2016-11-25,air_86f7b2109e4abd65,1,0,0,0,0,0,0,-0.7700400014577354,-0.7189554903138609,0.0,0.5621946264768469,-0.8253270346622134,1,33.0,1,1,0.7568142773579069,0.7568142773579069
2016-11-26,air_86f7b2109e4abd65,0,0,1,0,0,0,0,-0.6421859959724721,-0.49812854127190787,0.0,0.5073604483297212,-0.793413568156721,1,34.0,1,1,1.8003053235393813,1.8003053235393816
2016-11-27,air_86f7b2109e4abd65,0,0,0,1,0,0,0,-0.6102224946011562,-0.8895944963917338,0.0,-1.548921232187494,-0.335987214911332,1,42.0,1,1,-0.7444132750775319,-0.7444132750775321
2016-11-29,air_86f7b2109e4abd65,0,0,0,0,0,1,0,-0.7806945019148407,-0.7490682560923091,0.0,-0.12323260036222478,-0.6551218799662547,1,39.0,1,1,-0.858847401641023,-0.8588474016410231
2016-11-30,air_86f7b2109e4abd65,0,0,0,0,0,0,1,-0.7913490023719459,-0.8996320849845498,0.0,0.041269934079152325,-0.7189488129772392,1,46.0,1,1,-0.5962251975132988,-0.5962251975132989
2016-12-01,air_86f7b2109e4abd65,0,0,0,0,1,0,0,-0.4397504872874717,-0.5784292500144363,0.0,-1.3844186977461168,-0.4104519700908139,1,37.0,1,1,-0.711482591174369,-0.7114825911743692
2016-12-02,air_86f7b2109e4abd65,1,0,0,0,0,0,0,-0.6421859959724721,-0.6788051359425968,0.0,0.9734509625802896,-0.6338462356292597,1,1.0,1,1,1.0466042957057404,1.0466042957057404
2016-12-03,air_86f7b2109e4abd65,0,0,1,0,0,0,0,-0.6954584982579985,-0.5382788956431719,0.0,1.0008680516538528,-0.8891539676731979,1,50.0,1,1,2.293853948538035,2.2938539485380356
2016-12-04,air_86f7b2109e4abd65,0,0,0,1,0,0,0,-0.6315314955153667,-0.6286171929785166,0.0,-0.8086598272012965,-0.6444840577977571,1,57.0,1,1,-0.52418932647513,-0.5241893264751302
2016-12-06,air_86f7b2109e4abd65,0,0,0,0,0,1,0,-0.6528404964295773,-0.7089179017210449,0.0,-0.12323260036222478,-0.8253270346622134,1,37.0,1,1,-0.9654604907775128,-0.9654604907775131
2016-12-07,air_86f7b2109e4abd65,0,0,0,0,0,0,1,-0.9085485074001042,-0.8795569077989178,0.0,1.0282851407274156,-1.0061700115266694,1,45.0,1,1,-0.371473279874212,-0.37147327987421214
