Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall
34,2016-02-04,-11.1,-1.0,-20.6,0.0,5.8,50,2
35,2016-02-05,-7.5,1.4,-18.3,0.0,9.1,50,4
36,2016-02-06,-10.3,-0.6,-18.6,0.0,8.3,49,0
37,2016-02-07,-10.6,-3.2,-21.7,0.0,8.1,50,1
38,2016-02-08,-8.8,-3.0,-17.5,0.0,7.1,50,1
39,2016-02-09,-7.3,-2.2,-15.7,2.5,0.8,59,9
40,2016-02-10,-5.3,0.7,-16.2,0.0,7.0,58,1
41,2016-02-11,-8.0,0.3,-16.6,0.0,9.8,50,2
42,2016-02-12,-7.6,-0.4,-19.1,0.0,6.3,50,1
43,2016-02-13,1.3,8.2,-5.0,0.0,0.8,50,1
44,2016-02-14,0.7,3.2,-2.2,19.0,0.0,46,2
45,2016-02-15,-4.7,0.8,-11.4,0.0,6.8,42,0
46,2016-02-16,-8.0,-2.3,-17.9,0.0,8.0,41,0
47,2016-02-17,-5.4,0.3,-15.1,0.0,5.3,42,3
48,2016-02-18,-2.7,3.5,-15.8,0.0,6.6,41,0
49,2016-02-19,1.7,6.4,-7.4,0.0,6.8,41,1
50,2016-02-20,1.3,5.2,-1.9,6.5,4.5,56,18
51,2016-02-21,-2.0,1.1,-9.2,6.0,2.9,71,20
52,2016-02-22,-7.1,-0.1,-17.9,0.0,9.3,67,0
53,2016-02-23,-8.1,0.0,-18.9,0.0,1.7,65,1
54,2016-02-24,-9.9,-5.7,-19.1,0.0,7.5,63,0
55,2016-02-25,-12.2,-1.9,-23.5,0.0,8.9,61,0
56,2016-02-26,-11.2,-1.6,-22.3,0.0,9.7,59,0
57,2016-02-27,-9.4,-1.4,-20.9,0.0,9.3,59,1
58,2016-02-28,-9.9,-1.3,-18.6,0.0,10.6,58,0
59,2016-02-29,-6.2,-2.7,-14.0,28.0,0.0,115,60
60,2016-03-01,-4.7,0.8,-12.6,0.0,10.2,113,0
61,2016-03-02,-8.6,-1.0,-19.5,0.0,8.9,92,0
62,2016-03-03,-9.6,-5.3,-19.6,0.0,0.0,91,3
63,2016-03-04,-9.8,-0.6,-19.7,0.0,10.7,90,0
64,2016-03-05,-8.5,1.6,-19.0,0.0,10.9,86,0
65,2016-03-06,-4.6,-0.4,-16.2,2.0,0.0,85,1
66,2016-03-07,3.0,10.9,-1.9,2.0,9.8,84,0
67,2016-03-08,1.5,6.2,-2.3,0.0,2.5,75,1
68,2016-03-09,-3.3,1.5,-11.8,0.0,5.5,70,0
69,2016-03-10,-7.1,0.0,-15.6,0.0,10.2,69,0
70,2016-03-11,-6.0,2.1,-17.7,0.0,9.5,69,0
71,2016-03-12,-6.6,1.1,-18.5,0.0,8.9,67,0
72,2016-03-13,-4.8,0.3,-14.3,0.0,9.2,67,0
73,2016-03-14,-2.6,2.5,-10.0,0.0,7.7,67,1
74,2016-03-15,-2.9,2.0,-9.9,0.0,9.2,63,2
75,2016-03-16,0.6,9.2,-14.8,0.0,9.3,60,0
76,2016-03-17,5.6,11.5,-2.0,0.0,10.9,54,0
77,2016-03-18,5.7,13.3,-2.0,0.0,8.2,49,2
78,2016-03-19,3.4,9.3,-1.3,2.5,0.0,45,0
79,2016-03-20,0.1,2.2,-4.4,0.0,2.0,44,2
80,2016-03-21,-2.4,2.5,-10.5,0.0,11.2,43,2
81,2016-03-22,-1.7,6.0,-12.9,0.0,11.6,42,0
82,2016-03-23,-0.9,5.8,-9.7,0.0,8.5,37,0
83,2016-03-24,-1.7,2.6,-7.6,0.0,8.2,35,4
84,2016-03-25,-1.9,4.0,-9.8,0.0,9.6,32,0
85,2016-03-26,-2.6,3.0,-10.5,0.0,11.1,31,0
86,2016-03-27,0.6,8.7,-10.1,0.0,6.8,29,1
87,2016-03-28,4.7,9.6,-4.6,0.0,6.7,25,0
88,2016-03-29,0.1,5.1,-6.8,0.0,9.7,20,0
89,2016-03-30,2.9,6.7,0.1,0.0,2.5,16,0
90,2016-03-31,3.7,8.9,-2.9,0.0,8.7,11,0
91,2016-04-01,1.5,4.8,-2.7,0.0,4.1,7,1
92,2016-04-02,1.1,3.4,-2.1,0.0,3.0,5,0
93,2016-04-03,3.3,10.4,-2.1,1.5,0.9,2,1
94,2016-04-04,4.2,8.0,-3.6,0.0,3.2,0,0
95,2016-04-05,5.4,13.2,-4.7,0.5,11.8,0,0
96,2016-04-06,5.3,11.8,-1.6,0.0,11.0,0,0
97,2016-04-07,4.6,11.8,-3.0,6.5,3.5,0,0
98,2016-04-08,5.9,9.9,1.0,6.5,3.9,0,0
99,2016-04-09,4.7,12.7,-2.5,0.0,7.9,0,0
100,2016-04-10,3.9,9.8,-1.6,0.0,10.4,0,0
101,2016-04-11,1.3,6.7,-1.7,0.0,3.6,1,1
102,2016-04-12,4.6,10.6,-5.4,0.0,11.9,1,0
103,2016-04-13,7.9,13.4,1.6,0.0,4.1,0,0
104,2016-04-14,8.8,15.5,4.0,0.0,7.6,0,0
105,2016-04-15,6.6,11.4,2.8,1.0,9.6,0,0
106,2016-04-16,8.5,14.5,1.4,0.0,11.6,0,0
107,2016-04-17,4.1,11.1,2.7,25.0,0.0,0,0
108,2016-04-18,8.6,13.1,2.0,0.0,6.5,0,0
109,2016-04-19,1.6,2.7,0.6,0.0,0.0,0,0
110,2016-04-20,6.0,12.8,-0.1,0.0,7.9,0,0
111,2016-04-21,12.9,20.4,3.2,0.0,8.6,0,0
112,2016-04-22,8.8,15.6,-0.4,0.0,8.9,0,0
113,2016-04-23,1.8,3.6,-1.5,4.0,0.0,0,0
114,2016-04-24,7.3,15.6,-0.8,0.0,7.6,0,0
115,2016-04-25,7.1,13.3,0.5,0.0,10.8,0,0
116,2016-04-26,4.5,10.0,1.1,0.0,4.2,0,0
117,2016-04-27,4.1,8.0,-1.0,0.0,3.9,0,0
118,2016-04-28,4.3,8.4,0.0,9.0,2.3,0,0
119,2016-04-29,1.4,3.0,0.0,9.0,0.0,4,4
120,2016-04-30,4.5,9.1,-1.6,0.0,10.7,0,0
121,2016-05-01,3.8,12.4,-3.5,0.0,10.4,0,0
122,2016-05-02,5.8,10.9,-3.1,0.0,11.8,0,0
123,2016-05-03,10.9,17.6,2.1,0.0,7.0,0,0
124,2016-05-04,14.1,17.8,8.8,2.5,2.4,0,0
125,2016-05-05,12.1,15.9,7.9,1.5,2.8,0,0
126,2016-05-06,10.6,17.1,4.3,0.0,8.6,0,0
127,2016-05-07,9.8,17.8,4.6,5.5,5.2,0,0
128,2016-05-08,13.0,19.2,3.7,0.0,12.9,0,0
129,2016-05-09,12.6,22.2,-0.9,0.0,11.0,0,0
130,2016-05-10,9.3,14.3,5.0,7.0,1.6,0,0
131,2016-05-11,6.3,7.3,4.9,57.0,0.0,0,0
132,2016-05-12,10.1,18.1,5.5,0.0,8.1,0,0
133,2016-05-13,13.9,24.6,2.7,0.0,12.0,0,0
134,2016-05-14,12.7,19.0,3.4,0.0,11.8,0,0
135,2016-05-15,8.9,14.8,1.2,0.0,11.5,0,0
136,2016-05-16,7.0,12.1,3.8,0.0,0.0,0,0
137,2016-05-17,13.9,20.2,9.5,0.0,2.5,0,0
138,2016-05-18,13.8,23.2,3.9,0.0,13.2,0,0
139,2016-05-19,11.8,20.6,2.9,0.0,12.5,0,0
140,2016-05-20,15.2,25.4,4.1,0.0,12.8,0,0
141,2016-05-21,15.9,24.7,5.1,0.0,12.6,0,0
142,2016-05-22,18.3,28.7,5.1,0.0,13.8,0,0
143,2016-05-23,15.0,23.3,5.5,0.0,10.0,0,0
144,2016-05-24,11.7,17.3,7.8,0.0,7.0,0,0
145,2016-05-25,12.0,21.5,7.8,0.0,2.3,0,0
146,2016-05-26,19.2,24.2,11.6,0.0,4.9,0,0
147,2016-05-27,17.6,24.7,8.0,1.0,9.5,0,0
148,2016-05-28,16.9,27.8,3.3,3.0,13.7,0,0
149,2016-05-29,13.9,22.9,5.1,3.0,12.2,0,0
150,2016-05-30,8.6,13.6,4.1,0.0,5.3,0,0
151,2016-05-31,9.6,11.7,7.1,20.0,0.0,0,0
152,2016-06-01,10.9,16.5,7.3,8.5,2.2,0,0
153,2016-06-02,9.0,15.3,2.3,0.0,5.5,0,0
154,2016-06-03,10.3,16.9,0.9,0.0,6.6,0,0
155,2016-06-04,6.8,8.5,5.3,11.0,0.0,0,0
156,2016-06-05,8.8,13.3,3.6,0.0,3.9,0,0
157,2016-06-06,12.9,19.1,2.8,0.0,13.8,0,0
158,2016-06-07,15.0,22.5,7.4,0.0,10.4,0,0
159,2016-06-08,14.6,21.6,7.2,0.5,6.9,0,0
160,2016-06-09,15.2,17.8,13.8,22.0,0.1,0,0
161,2016-06-10,17.2,23.1,9.4,0.0,13.0,0,0
162,2016-06-11,14.8,21.6,8.4,0.0,14.3,0,0
163,2016-06-12,9.1,10.7,7.7,0.0,0.0,0,0
164,2016-06-13,10.1,11.8,7.8,4.0,0.0,0,0
165,2016-06-14,11.2,12.1,10.4,10.0,0.0,0,0
166,2016-06-15,10.1,11.1,9.1,0.0,0.0,0,0
167,2016-06-16,11.1,13.0,9.2,61.0,0.0,0,0
168,2016-06-17,12.3,14.2,11.1,40.5,0.0,0,0
169,2016-06-18,13.2,16.7,10.6,1.5,0.1,0,0
170,2016-06-19,12.7,16.4,10.0,0.5,0.1,0,0
171,2016-06-20,14.0,15.2,12.0,49.5,0.0,0,0
172,2016-06-21,14.2,15.5,13.4,22.5,0.0,0,0
173,2016-06-22,14.3,18.3,11.7,10.0,0.1,0,0
174,2016-06-23,11.4,12.8,9.5,29.5,0.0,0,0
175,2016-06-24,10.0,14.1,7.5,0.0,0.6,0,0
176,2016-06-25,10.8,11.6,9.3,18.5,0.0,0,0
177,2016-06-26,11.5,13.9,9.1,2.0,0.0,0,0
178,2016-06-27,13.5,18.3,7.7,0.0,10.1,0,0
179,2016-06-28,15.7,20.9,9.6,0.0,7.6,0,0
180,2016-06-29,18.0,24.7,11.4,0.0,14.0,0,0
181,2016-06-30,17.5,26.6,12.2,0.0,8.5,0,0
182,2016-07-01,18.3,23.2,15.1,0.0,10.2,0,0
183,2016-07-02,16.4,20.2,14.7,12.0,0.0,0,0
184,2016-07-03,21.5,28.7,13.4,0.5,9.5,0,0
185,2016-07-04,14.9,20.2,11.9,0.0,2.5,0,0
186,2016-07-05,12.3,16.5,8.4,0.0,4.2,0,0
187,2016-07-06,12.3,14.2,8.6,0.0,0.0,0,0
188,2016-07-07,14.4,19.0,10.5,0.0,11.9,0,0
189,2016-07-08,15.4,21.4,10.3,0.0,9.6,0,0
190,2016-07-09,15.3,20.2,12.4,0.0,7.2,0,0
191,2016-07-10,19.0,24.6,14.6,1.5,8.3,0,0
192,2016-07-11,18.6,22.4,16.5,1.5,0.6,0,0
193,2016-07-12,19.4,23.9,14.6,0.0,11.7,0,0
194,2016-07-13,16.1,18.0,14.6,0.0,0.0,0,0
195,2016-07-14,14.4,16.4,13.3,0.5,0.0,0,0
196,2016-07-15,17.0,21.7,13.1,0.0,1.7,0,0
197,2016-07-16,16.6,22.4,10.9,0.0,7.9,0,0
198,2016-07-17,16.4,18.0,15.2,2.0,0.0,0,0
199,2016-07-18,16.7,18.9,15.6,2.5,0.0,0,0
200,2016-07-19,15.8,17.2,14.6,32.5,0.0,0,0
201,2016-07-20,17.5,22.5,14.4,0.0,3.7,0,0
202,2016-07-21,17.3,20.8,14.5,0.5,4.9,0,0
203,2016-07-22,14.7,16.7,13.1,0.0,0.0,0,0
204,2016-07-23,15.4,17.9,13.4,0.0,0.0,0,0
205,2016-07-24,15.3,18.1,13.8,0.0,0.0,0,0
206,2016-07-25,16.0,18.8,13.7,0.0,0.0,0,0
207,2016-07-26,16.4,18.4,15.4,0.5,0.0,0,0
208,2016-07-27,17.3,18.6,16.0,42.0,0.0,0,0
209,2016-07-28,20.6,25.4,18.3,26.0,0.0,0,0
210,2016-07-29,21.5,26.2,18.3,17.5,1.7,0,0
211,2016-07-30,22.4,28.0,19.3,0.0,4.9,0,0
212,2016-07-31,21.9,27.2,19.5,1.0,1.2,0,0
213,2016-08-01,21.3,23.9,20.2,39.5,0.0,0,0
214,2016-08-02,23.2,28.0,19.4,1.5,7.4,0,0
215,2016-08-03,20.7,24.0,19.1,0.0,0.2,0,0
216,2016-08-04,24.0,31.1,18.5,0.0,10.0,0,0
217,2016-08-05,23.3,31.5,16.2,0.0,11.4,0,0
218,2016-08-06,19.7,25.2,14.2,0.0,13.7,0,0
219,2016-08-07,19.6,24.5,16.4,0.0,3.3,0,0
220,2016-08-08,23.0,28.7,19.2,5.0,7.8,0,0
221,2016-08-09,20.7,22.8,17.8,22.5,0.5,0,0
222,2016-08-10,19.7,25.9,15.0,0.0,7.5,0,0
223,2016-08-11,20.1,26.0,13.4,0.0,11.1,0,0
224,2016-08-12,19.9,23.8,15.1,0.0,6.3,0,0
225,2016-08-13,19.9,22.9,18.1,0.0,0.3,0,0
226,2016-08-14,20.1,23.1,17.4,0.0,0.0,0,0
227,2016-08-15,22.9,28.5,19.7,0.0,4.5,0,0
228,2016-08-16,21.1,23.1,19.4,21.5,0.0,0,0
229,2016-08-17,21.6,24.8,20.0,94.0,0.0,0,0
230,2016-08-18,21.1,26.5,17.2,4.0,5.8,0,0
231,2016-08-19,20.9,24.3,19.6,2.5,0.1,0,0
232,2016-08-20,21.6,23.5,20.1,5.5,0.0,0,0
233,2016-08-21,21.5,24.0,19.6,65.5,0.1,0,0
234,2016-08-22,22.5,27.7,19.0,14.0,4.1,0,0
235,2016-08-23,23.0,29.0,18.2,6.5,4.4,0,0
236,2016-08-24,21.0,26.6,14.7,0.0,12.5,0,0
237,2016-08-25,21.3,25.6,18.0,0.0,2.3,0,0
238,2016-08-26,22.0,25.4,16.3,26.5,0.0,0,0
239,2016-08-27,18.1,22.9,13.6,2.0,1.5,0,0
240,2016-08-28,16.4,18.2,13.8,7.0,0.0,0,0
241,2016-08-29,19.4,20.9,17.2,41.5,0.0,0,0
242,2016-08-30,20.7,21.4,20.2,56.5,0.0,0,0
243,2016-08-31,21.0,24.4,19.9,35.0,0.8,0,0
244,2016-09-01,21.1,24.2,20.0,0.5,0.0,0,0
245,2016-09-02,19.3,21.4,18.0,2.5,0.0,0,0
246,2016-09-03,18.7,21.8,16.5,0.5,0.5,0,0
247,2016-09-04,18.6,19.7,17.5,0.0,0.0,0,0
248,2016-09-05,19.0,20.4,18.1,5.0,0.0,0,0
249,2016-09-06,20.3,23.1,18.9,6.5,0.0,0,0
250,2016-09-07,21.3,26.8,16.0,1.0,10.5,0,0
251,2016-09-08,14.9,17.7,13.1,21.0,0.0,0,0
252,2016-09-09,14.9,17.5,12.7,99.5,0.0,0,0
253,2016-09-10,19.2,26.6,13.1,0.0,11.6,0,0
254,2016-09-11,15.7,21.2,11.0,0.0,3.0,0,0
255,2016-09-12,15.0,17.7,13.5,0.0,0.0,0,0
256,2016-09-13,15.2,18.4,11.6,0.0,0.2,0,0
257,2016-09-14,15.3,19.2,11.6,0.0,0.0,0,0
258,2016-09-15,18.3,24.1,12.4,0.0,10.9,0,0
259,2016-09-16,18.0,20.7,15.7,0.0,0.9,0,0
260,2016-09-17,16.1,22.4,10.6,5.0,2.5,0,0
261,2016-09-18,11.3,12.3,9.9,10.0,0.0,0,0
262,2016-09-19,13.8,18.4,10.1,0.0,4.6,0,0
263,2016-09-20,12.7,19.1,7.9,0.0,6.9,0,0
264,2016-09-21,13.7,20.6,7.7,0.0,10.0,0,0
265,2016-09-22,13.8,19.1,8.6,0.0,3.2,0,0
266,2016-09-23,14.1,16.3,12.2,20.0,0.0,0,0
267,2016-09-24,16.1,20.3,9.8,0.0,4.3,0,0
268,2016-09-25,16.9,23.1,11.4,0.0,6.9,0,0
269,2016-09-26,17.2,25.3,10.2,0.0,10.2,0,0
270,2016-09-27,14.9,21.1,9.2,0.0,4.6,0,0
271,2016-09-28,17.6,26.4,11.9,0.0,1.7,0,0
272,2016-09-29,12.6,14.5,8.2,16.5,0.0,0,0
273,2016-09-30,13.5,19.4,5.5,0.0,8.3,0,0
274,2016-10-01,14.0,22.6,6.6,0.0,11.2,0,0
275,2016-10-02,15.4,24.3,6.4,0.0,8.8,0,0
276,2016-10-03,14.9,19.5,11.4,10.5,0.4,0,0
277,2016-10-04,15.6,21.2,4.4,0.0,11.1,0,0
278,2016-10-05,9.4,14.3,2.6,4.5,8.9,0,0
279,2016-10-06,11.7,18.1,6.7,8.0,6.4,0,0
280,2016-10-07,7.7,14.4,2.8,0.0,10.8,0,0
281,2016-10-08,8.1,10.7,3.4,3.0,0.0,0,0
282,2016-10-09,11.5,18.6,2.2,0.0,6.1,0,0
283,2016-10-10,6.1,13.9,0.5,0.0,9.1,0,0
284,2016-10-11,8.3,15.1,0.1,8.0,10.4,0,0
285,2016-10-12,7.0,13.8,1.8,0.0,8.0,0,0
286,2016-10-13,6.9,14.1,0.4,0.0,7.9,0,0
287,2016-10-14,6.7,13.9,0.9,0.0,9.3,0,0
288,2016-10-15,8.8,14.7,-0.5,0.0,10.6,0,0
289,2016-10-16,11.9,20.9,3.2,0.0,9.1,0,0
290,2016-10-17,12.4,19.4,6.9,0.0,2.4,0,0
291,2016-10-18,12.6,20.6,2.3,0.0,9.8,0,0
292,2016-10-19,7.7,15.3,1.5,0.0,10.2,0,0
293,2016-10-20,7.6,16.4,1.8,2.0,6.3,0,0
294,2016-10-21,3.7,9.0,-1.8,0.0,10.2,0,0
295,2016-10-22,3.9,9.1,-2.3,0.0,0.5,0,0
296,2016-10-23,3.6,11.4,-4.5,0.0,6.1,0,0
297,2016-10-24,1.6,9.5,-5.2,0.0,8.9,0,0
298,2016-10-25,4.7,11.5,-5.6,0.0,8.6,0,0
299,2016-10-26,9.5,17.4,1.9,0.0,9.1,0,0
300,2016-10-27,3.7,10.0,-3.6,0.0,9.3,0,0
301,2016-10-28,3.2,10.0,-5.3,0.0,8.0,0,0
302,2016-10-29,2.4,8.3,-6.0,0.0,7.4,0,0
303,2016-10-30,1.2,7.8,-6.6,0.0,9.1,0,0
304,2016-10-31,3.3,10.7,-4.1,7.5,1.8,0,0
305,2016-11-01,0.0,3.7,-4.1,0.0,1.0,0,0
306,2016-11-02,-0.6,6.2,-7.5,0.0,9.6,0,0
307,2016-11-03,-0.2,2.1,-5.0,10.0,0.0,5,5
308,2016-11-04,-1.6,4.3,-7.8,0.0,7.6,2,1
309,2016-11-05,-1.3,1.5,-7.4,15.0,0.0,3,5
310,2016-11-06,-0.1,3.9,-7.5,0.0,4.8,1,1
311,2016-11-07,-2.4,2.6,-7.8,0.0,9.3,0,0
312,2016-11-08,0.5,7.9,-4.0,12.5,0.0,1,1
313,2016-11-09,1.3,6.0,-5.7,0.0,5.5,0,0
314,2016-11-10,-1.6,3.5,-7.3,0.0,8.9,0,0
315,2016-11-11,-1.6,1.7,-7.0,3.0,2.0,6,6
316,2016-11-12,0.1,5.1,-3.6,7.0,3.9,13,8
317,2016-11-13,-0.2,4.2,-5.8,1.0,1.7,6,1
318,2016-11-14,0.5,6.7,-7.0,0.0,6.6,2,0
319,2016-11-15,2.9,8.1,-0.9,2.0,4.8,1,0
320,2016-11-16,-2.0,4.2,-7.2,0.0,8.4,0,0
321,2016-11-17,-3.4,3.9,-9.2,0.0,7.7,0,0
322,2016-11-18,2.6,11.5,-9.0,0.0,7.2,0,0
323,2016-11-19,5.8,10.8,0.4,0.0,1.2,0,0
324,2016-11-20,5.7,11.0,2.8,0.0,3.0,0,0
325,2016-11-21,0.2,4.5,-4.3,0.0,8.3,0,0
326,2016-11-22,-0.2,3.3,-4.5,0.0,2.1,0,0
327,2016-11-23,-4.9,-0.3,-12.6,0.0,8.6,0,0
328,2016-11-24,-8.0,-0.7,-14.5,0.0,8.7,0,0
329,2016-11-25,-5.3,1.5,-10.5,0.0,8.2,0,0
330,2016-11-26,-4.0,3.1,-11.9,0.0,8.4,0,0
331,2016-11-27,-2.2,0.6,-5.2,2.0,0.4,8,8
332,2016-11-28,-3.1,4.7,-11.0,0.0,8.5,6,0
333,2016-11-29,-4.1,2.7,-12.2,0.0,8.4,3,1
334,2016-11-30,-5.5,0.7,-13.1,0.0,7.1,3,2
335,2016-12-01,-0.8,5.5,-5.4,7.5,0.0,4,1
336,2016-12-02,1.8,5.3,-0.3,0.0,3.0,2,2
337,2016-12-03,0.0,5.4,-5.4,0.0,8.8,1,0
338,2016-12-04,2.5,10.2,-6.9,0.0,4.1,1,0
339,2016-12-05,3.5,8.3,0.0,1.0,1.5,0,0
340,2016-12-06,-0.7,2.9,-7.4,3.5,2.9,0,0
341,2016-12-07,-6.9,-2.2,-11.1,0.0,8.3,0,0
342,2016-12-08,-5.6,1.0,-11.1,0.0,8.4,0,0
343,2016-12-09,-3.3,-0.2,-9.0,5.0,0.0,13,14
344,2016-12-10,-7.0,-1.8,-16.8,0.0,3.3,12,3
345,2016-12-11,-10.9,-4.1,-19.0,0.0,8.2,10,0
346,2016-12-12,-9.8,-0.6,-16.9,0.0,8.5,9,0
347,2016-12-13,-7.9,-5.2,-13.3,1.0,0.0,19,11
348,2016-12-14,-5.4,-2.9,-12.4,0.0,0.0,20,5
349,2016-12-15,-9.8,-4.4,-18.0,0.0,6.2,17,2
350,2016-12-16,-11.6,-6.1,-18.1,0.0,6.6,17,1
351,2016-12-17,-12.4,-2.1,-20.0,0.0,8.3,14,0
352,2016-12-18,-3.2,8.1,-19.1,0.0,7.3,14,0
353,2016-12-19,-4.6,3.4,-11.7,0.0,8.2,7,0
354,2016-12-20,-5.3,2.7,-12.2,0.0,7.3,7,0
355,2016-12-21,-3.5,1.5,-9.9,0.0,4.9,8,1
356,2016-12-22,-3.7,-1.9,-9.1,21.0,0.0,40,35
357,2016-12-23,-2.6,-1.5,-4.5,3.5,0.0,62,25
358,2016-12-24,-9.9,-3.9,-21.8,0.0,6.7,60,0
359,2016-12-25,-13.0,-2.1,-20.4,0.0,7.8,54,0
360,2016-12-26,-3.6,5.0,-18.5,0.0,2.6,52,0
361,2016-12-27,-3.7,0.9,-10.1,1.5,0.0,54,5
362,2016-12-28,-12.2,-4.9,-19.8,0.0,8.5,53,0
363,2016-12-29,-10.1,-4.5,-17.8,1.5,1.5,60,11
364,2016-12-30,-11.4,-2.3,-22.0,0.0,8.4,55,2
365,2016-12-31,-8.4,-2.2,-18.2,0.0,8.5,53,0
366,2017-01-01,-12.1,-1.6,-19.5,0.0,6.9,50,0
367,2017-01-02,-9.5,-0.1,-16.7,0.0,6.4,49,0
368,2017-01-03,-8.1,0.5,-14.7,0.0,5.8,48,0
369,2017-01-04,-5.1,-3.1,-8.9,0.0,0.2,48,2
370,2017-01-05,-6.6,-3.8,-14.4,0.0,5.8,47,5
371,2017-01-06,-11.4,-3.1,-18.4,0.0,8.5,46,0
372,2017-01-07,-9.3,0.9,-18.5,0.0,8.5,46,0
373,2017-01-08,-9.5,-3.6,-17.5,0.0,8.7,46,1
374,2017-01-09,-5.1,-3.5,-7.9,1.0,0.0,52,6
375,2017-01-10,-9.0,-0.7,-21.0,0.0,6.2,52,0
376,2017-01-11,-14.0,-5.9,-23.9,0.0,7.4,48,0
377,2017-01-12,-12.4,-5.5,-22.9,0.0,8.4,47,0
378,2017-01-13,-15.3,-8.1,-24.0,0.0,8.4,46,0
379,2017-01-14,-13.5,-6.2,-20.6,0.0,7.3,46,0
380,2017-01-15,-11.7,-3.6,-21.1,0.0,8.8,47,1
381,2017-01-16,-2.1,0.4,-8.2,0.0,0.0,53,6
382,2017-01-17,-6.3,-2.3,-12.7,0.0,6.0,49,2
383,2017-01-18,-9.1,-3.0,-16.8,0.0,8.1,49,3
384,2017-01-19,-8.4,-3.7,-16.3,1.0,2.6,60,13
385,2017-01-20,-10.1,-5.8,-18.7,0.0,5.1,57,0
386,2017-01-21,-8.8,-4.7,-16.3,0.0,5.2,56,1
387,2017-01-22,-8.6,-5.5,-14.9,4.0,0.0,77,24
388,2017-01-23,-9.0,-4.3,-20.6,1.0,0.7,81,5
389,2017-01-24,-15.7,-6.9,-22.6,0.0,8.9,63,0
390,2017-01-25,-15.3,-4.2,-25.5,0.0,9.2,62,0
391,2017-01-26,-11.8,-0.4,-20.7,0.0,9.2,60,0
392,2017-01-27,-2.6,7.1,-13.4,1.5,0.3,60,0
393,2017-01-28,-3.8,-1.7,-6.8,0.0,1.9,56,1
394,2017-01-29,-6.6,-0.5,-16.6,0.0,8.3,55,0
395,2017-01-30,-5.5,-4.3,-7.5,1.0,0.1,63,9
396,2017-01-31,-12.3,-4.1,-19.5,0.0,8.1,58,0
397,2017-02-01,-9.1,-0.9,-22.6,0.0,6.8,58,4
398,2017-02-02,-12.6,-6.3,-23.0,0.0,5.2,57,2
399,2017-02-03,-15.3,-4.6,-24.9,0.0,9.6,56,0
400,2017-02-04,-9.3,-0.3,-19.4,0.0,9.5,56,0
401,2017-02-05,-8.5,0.0,-18.6,0.0,3.3,57,1
402,2017-02-06,-3.5,-2.4,-4.7,4.0,0.0,65,10
403,2017-02-07,-8.0,-3.4,-17.8,0.0,6.3,62,0
404,2017-02-08,-9.1,0.0,-18.2,0.0,9.2,61,0
405,2017-02-09,-7.8,-0.3,-17.2,0.0,8.7,61,1
