Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall
115,2016-04-25,8.4,16.2,-0.2,0.0,8.5,0,0
116,2016-04-26,7.3,13.3,2.2,0.0,2.5,0,0
117,2016-04-27,7.5,13.5,2.6,0.0,13.0,0,0
118,2016-04-28,6.6,12.8,2.1,6.0,2.7,0,0
119,2016-04-29,3.9,5.5,3.0,9.0,0.0,0,0
120,2016-04-30,3.4,7.1,-0.7,3.0,4.9,0,0
121,2016-05-01,5.1,11.3,-0.4,0.0,9.6,0,0
122,2016-05-02,7.0,15.2,-2.4,0.0,9.7,0,0
123,2016-05-03,14.0,22.1,8.4,0.0,9.7,0,0
124,2016-05-04,12.1,15.2,9.2,8.5,0.0,0,0
125,2016-05-05,11.3,15.2,8.7,1.0,1.1,0,0
126,2016-05-06,10.6,14.8,7.4,0.0,1.5,0,0
127,2016-05-07,11.3,15.9,6.9,3.0,0.9,0,0
128,2016-05-08,13.2,18.3,4.6,0.0,11.0,0,0
129,2016-05-09,11.3,18.5,2.4,0.0,5.0,0,0
130,2016-05-10,13.8,19.7,8.1,0.5,0.0,0,0
131,2016-05-11,10.4,12.7,8.3,11.0,0.0,0,0
132,2016-05-12,9.0,13.0,5.7,2.0,2.8,0,0
133,2016-05-13,12.6,20.0,4.5,0.0,12.2,0,0
134,2016-05-14,13.7,21.8,7.3,0.0,12.7,0,0
135,2016-05-15,11.4,16.5,6.6,0.0,8.3,0,0
136,2016-05-16,12.3,16.0,8.1,4.0,0.1,0,0
137,2016-05-17,13.8,20.5,9.3,7.0,10.5,0,0
138,2016-05-18,14.3,21.1,7.8,0.0,12.8,0,0
139,2016-05-19,13.8,20.4,6.9,0.0,12.1,0,0
140,2016-05-20,15.2,24.6,7.2,0.0,13.0,0,0
141,2016-05-21,16.4,26.6,4.8,0.0,13.7,0,0
142,2016-05-22,16.9,27.1,10.0,0.0,10.3,0,0
143,2016-05-23,16.3,24.6,8.0,0.0,9.2,0,0
144,2016-05-24,14.9,23.2,10.1,0.0,4.8,0,0
145,2016-05-25,14.5,18.7,12.7,2.0,1.2,0,0
146,2016-05-26,16.0,21.4,12.9,0.0,1.5,0,0
147,2016-05-27,14.9,21.2,5.7,0.0,11.2,0,0
148,2016-05-28,14.2,23.7,4.7,2.5,12.3,0,0
149,2016-05-29,13.0,20.4,4.6,0.0,13.6,0,0
150,2016-05-30,13.5,19.2,9.9,0.0,9.6,0,0
151,2016-05-31,12.5,14.6,9.0,27.5,0.0,0,0
152,2016-06-01,10.3,17.3,7.2,4.5,2.1,0,0
153,2016-06-02,10.1,13.2,7.4,0.0,5.8,0,0
154,2016-06-03,9.8,12.9,4.1,0.5,0.1,0,0
155,2016-06-04,11.6,15.6,9.1,6.5,0.4,0,0
156,2016-06-05,11.4,16.1,6.3,0.0,9.5,0,0
157,2016-06-06,12.7,21.5,3.5,0.0,9.9,0,0
158,2016-06-07,16.5,23.5,10.7,0.0,10.1,0,0
159,2016-06-08,15.3,19.0,12.2,2.5,0.4,0,0
160,2016-06-09,16.0,17.6,14.3,7.5,0.0,0,0
161,2016-06-10,14.5,17.6,12.3,0.0,5.2,0,0
162,2016-06-11,15.1,20.7,10.3,0.0,9.1,0,0
163,2016-06-12,13.8,19.2,10.1,0.0,1.5,0,0
164,2016-06-13,15.3,17.4,12.2,38.5,0.0,0,0
165,2016-06-14,13.9,15.8,12.5,5.0,0.4,0,0
166,2016-06-15,14.5,17.9,12.6,0.0,2.7,0,0
167,2016-06-16,13.9,15.8,12.6,25.5,0.0,0,0
168,2016-06-17,14.6,15.8,13.3,44.0,0.0,0,0
169,2016-06-18,13.8,16.4,12.2,2.5,0.0,0,0
170,2016-06-19,13.9,18.1,12.1,0.0,2.0,0,0
171,2016-06-20,16.7,19.0,14.3,30.5,0.0,0,0
172,2016-06-21,17.6,22.1,14.7,4.0,5.1,0,0
173,2016-06-22,18.5,24.4,13.8,0.0,9.1,0,0
174,2016-06-23,16.7,22.0,12.6,0.0,3.4,0,0
175,2016-06-24,14.9,18.0,12.7,0.0,1.9,0,0
176,2016-06-25,14.5,16.9,12.6,50.0,0.0,0,0
177,2016-06-26,14.6,16.9,13.2,6.0,0.5,0,0
178,2016-06-27,16.2,22.3,12.0,0.0,11.2,0,0
179,2016-06-28,18.0,26.0,12.1,0.0,11.3,0,0
180,2016-06-29,18.4,27.7,10.2,0.0,13.9,0,0
181,2016-06-30,17.8,22.7,13.3,0.0,8.1,0,0
182,2016-07-01,20.8,27.4,16.2,0.0,10.9,0,0
183,2016-07-02,18.7,21.1,16.5,45.5,0.0,0,0
184,2016-07-03,19.2,24.7,15.6,0.0,2.1,0,0
185,2016-07-04,15.8,19.1,12.2,1.0,6.5,0,0
186,2016-07-05,14.8,21.5,9.9,0.0,6.9,0,0
187,2016-07-06,14.2,17.8,10.9,0.0,0.5,0,0
188,2016-07-07,15.7,22.5,9.1,0.0,9.2,0,0
189,2016-07-08,16.3,21.5,13.0,0.0,3.2,0,0
190,2016-07-09,18.3,23.3,14.3,2.0,4.4,0,0
191,2016-07-10,17.9,21.4,15.9,12.0,0.2,0,0
192,2016-07-11,17.5,21.9,14.9,0.0,7.5,0,0
193,2016-07-12,19.3,24.8,14.9,0.0,12.9,0,0
194,2016-07-13,19.2,25.9,14.4,0.0,7.7,0,0
195,2016-07-14,18.3,22.7,13.7,0.0,4.3,0,0
196,2016-07-15,19.7,26.2,13.1,0.0,9.6,0,0
197,2016-07-16,20.5,26.9,16.3,0.0,10.5,0,0
198,2016-07-17,17.7,20.3,16.7,0.0,0.0,0,0
199,2016-07-18,18.9,22.8,17.1,3.0,0.8,0,0
200,2016-07-19,17.8,19.4,16.9,4.5,0.0,0,0
201,2016-07-20,18.2,22.2,16.5,2.5,2.4,0,0
202,2016-07-21,19.4,26.7,15.8,0.0,6.8,0,0
203,2016-07-22,18.3,21.8,16.5,0.0,4.9,0,0
204,2016-07-23,18.6,23.5,16.2,0.0,9.0,0,0
205,2016-07-24,17.6,21.6,15.8,0.0,5.9,0,0
206,2016-07-25,18.1,21.7,16.0,0.0,2.4,0,0
207,2016-07-26,18.8,22.4,16.3,0.0,2.4,0,0
208,2016-07-27,20.3,21.9,18.9,19.0,0.0,0,0
209,2016-07-28,20.2,22.5,19.5,16.0,0.0,0,0
210,2016-07-29,20.6,23.6,19.3,16.0,0.4,0,0
211,2016-07-30,21.5,25.1,20.0,0.0,2.0,0,0
212,2016-07-31,21.7,25.4,19.8,0.0,0.4,0,0
213,2016-08-01,23.0,27.0,21.3,1.5,2.7,0,0
214,2016-08-02,24.7,30.3,20.9,8.0,10.0,0,0
215,2016-08-03,23.1,29.3,20.4,0.0,6.0,0,0
216,2016-08-04,23.4,29.5,19.8,0.0,6.3,0,0
217,2016-08-05,21.9,27.1,16.5,0.0,7.1,0,0
218,2016-08-06,21.2,28.8,13.5,0.0,12.8,0,0
219,2016-08-07,22.3,27.4,15.9,0.0,9.3,0,0
220,2016-08-08,24.5,28.1,22.8,1.5,3.1,0,0
221,2016-08-09,21.6,25.6,17.3,27.0,5.1,0,0
222,2016-08-10,20.3,25.4,15.8,0.0,11.4,0,0
223,2016-08-11,21.2,28.3,14.0,0.0,12.8,0,0
224,2016-08-12,21.3,26.7,16.3,0.0,9.5,0,0
225,2016-08-13,21.3,26.1,18.3,0.0,10.2,0,0
226,2016-08-14,21.9,25.9,18.0,0.0,5.8,0,0
227,2016-08-15,23.3,28.1,19.5,0.0,3.6,0,0
228,2016-08-16,22.6,24.4,21.1,27.5,0.1,0,0
229,2016-08-17,21.6,23.2,19.8,72.0,0.0,0,0
230,2016-08-18,22.8,28.6,18.2,0.0,7.3,0,0
231,2016-08-19,22.0,24.1,20.3,1.5,0.0,0,0
232,2016-08-20,22.4,24.7,21.4,40.0,0.0,0,0
233,2016-08-21,23.2,25.6,21.6,14.0,0.7,0,0
234,2016-08-22,22.3,23.8,21.4,17.0,0.0,0,0
235,2016-08-23,21.7,26.8,18.8,36.5,3.6,0,0
236,2016-08-24,21.0,27.9,16.2,0.0,8.1,0,0
237,2016-08-25,20.7,24.1,15.6,0.5,0.2,0,0
238,2016-08-26,18.6,21.9,14.6,3.5,0.2,0,0
239,2016-08-27,18.2,23.6,12.5,0.0,12.7,0,0
240,2016-08-28,19.0,25.8,12.5,0.0,10.0,0,0
241,2016-08-29,23.5,29.7,16.8,0.0,11.2,0,0
242,2016-08-30,25.1,29.7,20.6,2.0,5.9,0,0
243,2016-08-31,23.3,27.7,20.7,3.5,4.5,0,0
244,2016-09-01,23.2,28.1,21.0,0.5,6.1,0,0
245,2016-09-02,23.2,29.6,19.8,0.0,6.8,0,0
246,2016-09-03,21.5,24.8,19.9,0.5,4.0,0,0
247,2016-09-04,20.7,22.5,19.4,0.0,0.0,0,0
248,2016-09-05,21.2,24.4,19.3,0.0,0.3,0,0
249,2016-09-06,21.2,22.8,19.4,61.5,0.0,0,0
250,2016-09-07,21.3,27.0,16.7,0.0,5.6,0,0
251,2016-09-08,17.2,20.5,14.7,17.5,0.2,0,0
252,2016-09-09,16.7,19.5,13.7,27.5,0.0,0,0
253,2016-09-10,18.1,22.8,15.5,0.5,4.2,0,0
254,2016-09-11,17.0,21.3,12.9,0.5,8.2,0,0
255,2016-09-12,16.6,21.9,10.9,1.5,7.3,0,0
256,2016-09-13,17.2,20.8,14.5,0.5,1.1,0,0
257,2016-09-14,17.3,20.7,14.9,0.0,0.4,0,0
258,2016-09-15,18.4,23.9,13.6,0.0,5.7,0,0
259,2016-09-16,18.8,24.5,12.3,0.0,7.3,0,0
260,2016-09-17,16.9,20.9,11.2,12.0,4.8,0,0
261,2016-09-18,13.3,16.1,10.5,1.0,0.0,0,0
262,2016-09-19,13.0,19.0,7.4,0.0,8.1,0,0
263,2016-09-20,13.0,20.6,5.1,0.0,8.0,0,0
264,2016-09-21,14.1,21.3,8.2,0.0,11.3,0,0
265,2016-09-22,14.9,20.8,7.1,0.0,2.2,0,0
266,2016-09-23,15.2,16.8,13.3,7.5,0.0,0,0
267,2016-09-24,17.6,24.0,13.4,0.0,7.7,0,0
268,2016-09-25,19.1,23.7,16.0,0.0,5.6,0,0
269,2016-09-26,17.9,25.2,9.6,0.0,10.6,0,0
270,2016-09-27,16.9,24.6,9.8,0.0,4.7,0,0
271,2016-09-28,18.3,23.3,13.3,0.0,0.8,0,0
272,2016-09-29,13.8,19.6,7.0,0.0,5.5,0,0
273,2016-09-30,13.0,20.7,4.0,0.0,10.8,0,0
274,2016-10-01,14.2,22.9,6.9,0.0,7.7,0,0
275,2016-10-02,15.2,23.7,7.2,0.0,8.5,0,0
276,2016-10-03,16.6,20.6,11.6,6.0,0.0,0,0
277,2016-10-04,13.7,18.4,9.4,0.5,5.8,0,0
278,2016-10-05,11.7,16.2,7.5,4.0,6.5,0,0
279,2016-10-06,11.1,16.1,7.2,4.5,4.4,0,0
280,2016-10-07,8.7,13.9,4.9,0.0,4.8,0,0
281,2016-10-08,10.8,14.9,4.5,0.5,0.0,0,0
282,2016-10-09,11.7,15.3,5.5,0.0,7.8,0,0
283,2016-10-10,7.6,11.4,2.9,0.0,1.4,0,0
284,2016-10-11,10.0,14.7,5.4,2.0,4.4,0,0
285,2016-10-12,7.8,11.8,3.2,0.0,3.4,0,0
286,2016-10-13,7.1,14.5,2.3,0.0,6.0,0,0
287,2016-10-14,7.8,13.7,2.3,0.0,9.9,0,0
288,2016-10-15,7.6,16.8,-1.4,0.0,9.9,0,0
289,2016-10-16,13.9,21.8,3.2,0.0,7.9,0,0
290,2016-10-17,14.9,17.8,11.5,2.0,0.0,0,0
291,2016-10-18,10.3,14.8,2.7,0.0,8.0,0,0
292,2016-10-19,9.0,17.3,0.9,0.0,9.7,0,0
293,2016-10-20,6.3,12.8,0.4,21.0,3.8,0,0
294,2016-10-21,3.4,7.1,-0.2,1.5,1.2,0,0
295,2016-10-22,4.5,8.9,-1.0,0.0,0.0,0,0
296,2016-10-23,4.6,9.2,-0.2,1.0,1.5,0,0
297,2016-10-24,4.0,8.2,-2.0,0.0,4.2,0,0
298,2016-10-25,6.2,11.9,-2.1,0.0,5.9,0,0
299,2016-10-26,9.5,17.4,3.9,3.0,5.9,0,0
300,2016-10-27,5.2,9.1,0.7,0.0,5.8,0,0
301,2016-10-28,5.2,10.3,1.1,0.0,1.2,0,0
302,2016-10-29,3.3,5.6,-0.2,0.5,6.7,0,0
303,2016-10-30,0.8,3.0,-3.8,0.0,0.0,0,0
304,2016-10-31,2.8,8.8,-4.0,4.0,0.4,0,0
305,2016-11-01,1.2,3.4,-0.5,0.0,0.3,0,0
306,2016-11-02,0.7,5.7,-3.1,0.0,1.1,0,0
307,2016-11-03,-0.2,1.8,-2.4,6.5,0.0,0,0
308,2016-11-04,1.1,3.0,-1.9,0.0,0.6,0,0
309,2016-11-05,0.4,3.2,-2.9,27.0,0.0,8,11
310,2016-11-06,-0.3,2.8,-2.3,17.5,2.7,25,25
311,2016-11-07,-0.5,3.0,-4.5,0.0,4.8,17,0
312,2016-11-08,4.6,8.9,0.3,6.5,0.0,12,0
313,2016-11-09,-0.3,2.8,-2.6,1.0,3.5,2,2
314,2016-11-10,-1.5,2.2,-5.7,0.0,3.0,1,3
315,2016-11-11,-0.7,4.1,-6.9,3.0,5.5,1,0
316,2016-11-12,3.2,9.6,0.2,4.0,5.5,0,0
317,2016-11-13,5.3,12.1,-1.5,6.0,1.6,0,0
318,2016-11-14,4.9,11.9,-3.9,0.0,6.8,0,0
319,2016-11-15,5.5,12.0,0.2,3.5,1.6,0,0
320,2016-11-16,-0.6,2.0,-5.3,0.0,1.8,0,0
321,2016-11-17,-1.9,2.6,-7.8,0.0,5.7,0,0
322,2016-11-18,3.0,10.1,-5.4,1.5,0.8,0,0
323,2016-11-19,8.4,13.1,4.1,0.0,2.1,0,0
324,2016-11-20,5.4,10.3,0.3,0.5,0.0,0,0
325,2016-11-21,-0.7,1.7,-4.3,0.5,1.5,0,0
326,2016-11-22,-0.5,1.3,-2.2,0.5,1.0,3,3
327,2016-11-23,-6.1,-1.9,-11.9,0.0,5.3,0,0
328,2016-11-24,-7.7,-1.3,-13.5,0.0,5.6,0,0
329,2016-11-25,-5.2,0.6,-10.6,0.0,5.4,0,0
330,2016-11-26,-3.2,2.4,-10.8,0.0,4.5,0,0
331,2016-11-27,2.2,10.1,-2.0,2.0,5.2,1,1
332,2016-11-28,0.9,3.9,-2.4,0.5,7.0,0,0
333,2016-11-29,-1.8,1.5,-5.8,0.0,5.9,1,1
334,2016-11-30,-2.2,-0.3,-4.1,0.0,3.6,1,2
335,2016-12-01,4.7,9.4,-1.3,2.5,0.1,0,0
336,2016-12-02,0.4,4.2,-1.9,0.5,0.4,0,0
337,2016-12-03,1.1,6.3,-3.9,0.0,8.2,0,0
338,2016-12-04,5.4,10.4,-2.4,0.0,0.2,0,0
339,2016-12-05,5.5,7.9,1.4,0.0,0.1,0,0
340,2016-12-06,-3.0,1.6,-12.6,8.0,0.5,22,22
341,2016-12-07,-9.6,-3.0,-15.9,0.0,7.3,19,1
342,2016-12-08,-6.0,-1.7,-12.8,0.0,6.3,16,0
343,2016-12-09,-2.4,0.1,-6.8,2.5,0.0,18,5
344,2016-12-10,-3.7,-1.8,-6.5,12.5,0.0,44,29
345,2016-12-11,-6.2,-3.9,-9.1,5.5,1.8,54,20
346,2016-12-12,-9.7,-4.7,-16.3,2.5,4.1,57,6
347,2016-12-13,-1.9,6.2,-15.0,5.5,1.9,52,5
348,2016-12-14,-4.8,-1.0,-8.8,0.0,2.7,40,0
349,2016-12-15,-7.4,-2.7,-13.6,0.0,6.8,37,3
350,2016-12-16,-10.6,-3.9,-18.2,2.0,3.2,39,6
351,2016-12-17,-9.3,-2.5,-18.8,0.0,1.6,37,2
352,2016-12-18,-1.5,7.9,-13.8,0.0,4.9,35,1
353,2016-12-19,-3.6,3.8,-9.7,0.0,7.7,29,0
354,2016-12-20,-5.2,1.8,-13.1,0.0,0.8,29,1
355,2016-12-21,0.5,3.7,-2.8,0.0,1.3,29,0
356,2016-12-22,-1.1,0.8,-2.5,25.5,0.0,51,26
357,2016-12-23,-2.2,-0.3,-4.7,16.0,0.0,66,22
358,2016-12-24,-8.2,-4.5,-12.8,0.0,7.7,63,1
359,2016-12-25,-6.6,-0.3,-12.8,0.0,7.0,60,0
360,2016-12-26,-0.4,5.2,-11.4,3.0,0.2,59,4
361,2016-12-27,-4.0,-0.4,-10.1,1.5,0.0,61,2
362,2016-12-28,-10.9,-7.0,-17.0,0.0,6.5,53,3
363,2016-12-29,-6.9,-2.1,-14.3,0.0,0.0,54,6
364,2016-12-30,-7.9,-1.6,-15.6,0.5,4.7,52,1
365,2016-12-31,-4.9,-0.8,-12.1,0.5,3.3,54,4
366,2017-01-01,-4.7,2.8,-11.3,0.0,1.6,52,1
367,2017-01-02,-2.6,3.0,-8.7,0.0,2.9,50,0
368,2017-01-03,-4.3,-0.4,-9.7,0.0,0.9,50,2
369,2017-01-04,-6.2,-2.1,-10.6,0.0,0.0,51,7
370,2017-01-05,-6.5,-4.6,-10.7,0.0,4.8,51,1
371,2017-01-06,-6.8,-2.6,-10.3,0.0,5.9,48,0
372,2017-01-07,-4.7,2.2,-13.7,0.0,4.1,48,6
373,2017-01-08,-5.3,-2.0,-13.0,0.0,6.2,47,1
374,2017-01-09,-2.6,2.7,-8.7,11.0,0.0,47,3
375,2017-01-10,-5.8,0.2,-14.4,0.0,5.3,47,1
376,2017-01-11,-10.3,-7.3,-13.6,0.0,1.6,48,3
377,2017-01-12,-10.9,-6.6,-16.6,0.5,3.0,49,2
378,2017-01-13,-15.2,-6.5,-22.0,0.0,6.1,48,1
379,2017-01-14,-12.9,-5.6,-21.6,0.0,4.3,48,0
380,2017-01-15,-8.7,-3.2,-17.9,0.0,2.5,48,3
381,2017-01-16,-1.8,1.0,-6.8,0.0,0.4,48,1
382,2017-01-17,-4.7,-2.0,-8.9,0.0,6.0,45,1
383,2017-01-18,-4.0,-0.4,-6.6,0.0,0.0,45,2
384,2017-01-19,-5.0,-1.8,-12.7,2.0,2.8,51,8
385,2017-01-20,-9.1,-0.6,-18.5,0.0,4.3,49,3
386,2017-01-21,-8.7,-4.1,-14.4,0.0,7.5,48,3
387,2017-01-22,-9.8,-4.0,-18.5,3.5,0.5,58,11
388,2017-01-23,-6.7,-3.6,-13.1,0.0,3.5,61,3
389,2017-01-24,-12.4,-8.6,-20.8,3.0,4.8,69,13
390,2017-01-25,-9.8,-3.6,-15.7,0.5,3.7,69,1
391,2017-01-26,-6.6,-0.5,-12.7,0.0,4.7,64,0
392,2017-01-27,-0.1,4.5,-6.2,5.0,0.0,61,1
393,2017-01-28,-5.6,-4.0,-7.8,1.0,1.0,57,5
394,2017-01-29,-7.1,-1.7,-14.8,0.0,6.6,55,3
395,2017-01-30,-5.3,-3.5,-7.5,0.5,0.0,56,3
396,2017-01-31,-10.5,-4.3,-16.7,4.0,1.6,66,12
397,2017-02-01,-6.6,1.5,-16.8,0.5,4.9,63,6
398,2017-02-02,-8.4,-6.2,-9.8,1.0,6.1,65,6
399,2017-02-03,-7.6,-3.3,-16.3,2.5,2.8,72,9
400,2017-02-04,-3.5,1.3,-9.5,0.5,3.1,71,5
401,2017-02-05,-5.5,1.8,-14.7,0.0,8.8,63,2
402,2017-02-06,-2.7,1.4,-6.6,0.0,0.0,63,0
403,2017-02-07,-4.7,-2.1,-8.6,0.0,5.1,62,0
404,2017-02-08,-2.6,0.0,-6.9,1.0,0.5,65,6
405,2017-02-09,-4.1,2.3,-13.2,0.0,7.5,62,1
