Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_local_pressure,avg_sea_pressure
23,2016-01-24,1.0,4.3,-1.6,4.8,3.7,1017.6,1019.5
24,2016-01-25,2.8,8.1,-1.9,7.3,4.4,1025.0,1026.8
25,2016-01-26,5.1,12.3,-1.2,5.7,3.9,1025.8,1027.6
26,2016-01-27,7.5,13.0,2.0,1.6,3.2,1028.3,1030.1
27,2016-01-28,12.4,18.1,6.6,2.3,3.2,1025.5,1027.3
28,2016-01-29,16.7,20.5,13.1,0.0,3.0,1015.2,1017.0
29,2016-01-30,14.3,16.7,10.6,0.0,1.7,1015.3,1017.1
30,2016-01-31,11.1,17.4,6.8,8.5,3.4,1021.6,1023.4
31,2016-02-01,8.3,9.7,6.5,0.0,2.6,1020.3,1022.1
32,2016-02-02,7.8,11.9,4.8,7.3,3.8,1019.1,1020.9
33,2016-02-03,7.5,14.0,2.4,8.9,4.0,1021.3,1023.1
34,2016-02-04,8.7,15.2,2.6,8.5,4.0,1020.9,1022.7
35,2016-02-05,9.3,13.9,6.0,2.3,3.6,1017.1,1018.9
36,2016-02-06,7.9,11.9,5.1,4.3,4.6,1015.6,1017.4
37,2016-02-07,6.6,11.9,1.4,7.4,3.1,1017.3,1019.1
38,2016-02-08,7.9,14.2,2.4,9.0,3.9,1017.6,1019.4
39,2016-02-09,11.5,16.7,4.8,8.9,3.8,1018.0,1019.8
40,2016-02-10,8.7,15.5,2.5,9.3,3.3,1023.3,1025.1
41,2016-02-11,12.2,17.5,6.1,7.4,3.5,1025.9,1027.7
42,2016-02-12,17.2,18.6,11.4,0.0,4.3,1022.8,1024.6
43,2016-02-13,18.9,20.4,17.0,0.1,3.7,1012.7,1014.4
44,2016-02-14,14.5,19.7,8.7,3.4,6.6,1007.9,1009.6
45,2016-02-15,6.5,9.2,3.1,8.0,5.5,1013.9,1015.7
46,2016-02-16,6.0,11.1,0.7,8.5,3.6,1018.3,1020.1
47,2016-02-17,8.2,13.7,3.4,8.5,3.6,1020.5,1022.3
48,2016-02-18,8.6,14.3,3.8,7.4,3.2,1023.6,1025.4
49,2016-02-19,11.5,18.3,4.3,5.2,3.0,1024.9,1026.6
50,2016-02-20,12.9,17.8,10.5,0.6,2.7,1013.4,1015.2
51,2016-02-21,9.7,14.0,5.4,8.2,3.5,1023.8,1025.6
52,2016-02-22,9.2,13.3,6.3,0.5,2.7,1027.0,1028.8
53,2016-02-23,10.6,11.9,8.9,0.0,2.3,1020.8,1022.6
54,2016-02-24,9.5,15.0,5.1,8.6,4.5,1023.5,1025.3
55,2016-02-25,7.9,12.6,4.3,8.6,4.1,1027.5,1029.3
56,2016-02-26,8.3,13.0,4.8,8.0,3.7,1028.3,1030.1
57,2016-02-27,10.4,16.8,4.5,2.2,4.0,1025.2,1027.0
58,2016-02-28,12.2,17.5,6.1,5.9,3.4,1021.8,1023.6
59,2016-02-29,9.9,14.5,4.3,7.3,6.4,1018.0,1019.8
60,2016-03-01,5.3,9.8,1.1,9.5,3.6,1023.6,1025.4
61,2016-03-02,7.6,14.3,0.1,9.5,3.9,1024.7,1026.6
62,2016-03-03,10.7,18.4,3.1,9.6,3.7,1024.6,1026.4
63,2016-03-04,13.2,19.7,7.6,9.6,3.3,1026.1,1027.8
64,2016-03-05,15.9,21.3,10.3,4.4,3.0,1024.6,1026.4
65,2016-03-06,17.5,18.6,16.2,0.0,2.2,1018.1,1019.8
66,2016-03-07,17.9,22.0,15.0,8.2,2.7,1013.8,1015.5
67,2016-03-08,16.9,21.6,12.7,9.7,2.9,1014.3,1016.0
68,2016-03-09,14.0,16.9,10.6,0.6,2.2,1008.4,1010.1
69,2016-03-10,11.2,13.8,8.2,0.0,2.3,1014.9,1016.7
70,2016-03-11,10.8,15.5,7.7,6.5,3.4,1016.4,1018.2
71,2016-03-12,10.2,15.0,7.2,9.2,3.6,1020.1,1021.9
72,2016-03-13,11.0,15.0,7.0,0.8,2.8,1018.8,1020.6
73,2016-03-14,10.7,14.2,7.7,1.6,2.4,1010.8,1012.5
74,2016-03-15,8.9,14.9,2.9,9.9,4.0,1019.2,1021.0
75,2016-03-16,12.5,18.1,6.7,7.1,4.0,1020.3,1022.1
76,2016-03-17,14.8,20.2,9.2,8.9,3.7,1019.9,1021.7
77,2016-03-18,16.5,19.3,12.6,0.0,3.3,1013.0,1014.7
78,2016-03-19,18.9,23.8,15.1,7.9,2.8,1007.5,1009.2
79,2016-03-20,14.6,18.7,10.3,10.0,3.2,1014.0,1015.8
80,2016-03-21,13.2,16.9,9.8,10.1,3.5,1017.6,1019.3
81,2016-03-22,14.0,20.0,7.3,8.9,3.5,1016.9,1018.6
82,2016-03-23,14.6,19.9,11.1,0.1,2.5,1013.3,1015.0
83,2016-03-24,13.1,15.8,10.2,4.1,2.8,1014.3,1016.1
84,2016-03-25,10.9,13.5,8.7,5.3,3.3,1019.0,1020.8
85,2016-03-26,11.1,15.9,7.1,10.0,3.9,1018.1,1019.9
86,2016-03-27,11.3,16.8,7.1,8.8,3.9,1017.9,1019.6
87,2016-03-28,11.7,17.5,4.7,10.2,3.3,1020.6,1022.4
88,2016-03-29,13.6,19.5,5.8,6.0,3.2,1022.9,1024.7
89,2016-03-30,14.8,20.2,12.1,0.8,3.1,1020.4,1022.2
90,2016-03-31,14.0,15.2,12.4,0.0,2.4,1015.0,1016.7
91,2016-04-01,17.1,20.6,13.6,2.7,2.6,1009.0,1010.7
92,2016-04-02,19.0,21.2,17.0,2.4,3.3,1017.4,1019.1
93,2016-04-03,19.1,22.0,17.6,0.6,2.9,1015.2,1016.9
94,2016-04-04,19.1,22.3,16.1,0.2,2.8,1007.1,1008.8
95,2016-04-05,17.8,21.1,14.0,4.1,3.0,1012.6,1014.3
96,2016-04-06,17.5,21.3,14.1,0.6,3.0,1016.2,1018.0
97,2016-04-07,22.2,26.1,16.4,0.9,5.9,1009.0,1010.7
98,2016-04-08,17.8,20.5,14.9,0.4,2.5,1012.2,1013.9
99,2016-04-09,16.7,21.1,14.3,0.1,2.5,1013.3,1015.0
100,2016-04-10,16.1,18.5,14.6,0.0,2.6,1010.4,1012.1
101,2016-04-11,17.0,20.6,14.2,4.2,3.4,1013.6,1015.3
102,2016-04-12,16.2,20.1,13.0,2.3,4.2,1016.5,1018.3
103,2016-04-13,16.6,17.9,13.8,0.0,2.2,1008.3,1010.0
104,2016-04-14,19.5,23.4,16.7,8.3,2.6,1005.5,1007.2
105,2016-04-15,17.7,22.7,13.1,10.7,4.0,1016.1,1017.8
106,2016-04-16,17.9,22.4,12.0,4.4,4.0,1016.2,1017.9
107,2016-04-17,20.6,26.2,14.5,10.8,6.2,1007.6,1009.3
108,2016-04-18,13.5,15.1,11.3,0.0,2.9,1013.6,1015.4
109,2016-04-19,15.6,23.8,7.9,10.8,3.5,1019.8,1021.6
110,2016-04-20,17.8,23.1,12.4,8.2,2.9,1020.7,1022.5
111,2016-04-21,20.7,23.5,17.1,0.0,4.1,1008.7,1010.4
112,2016-04-22,20.1,24.2,16.3,9.1,3.3,1007.7,1009.4
113,2016-04-23,15.2,20.0,12.9,0.2,2.6,1010.5,1012.2
114,2016-04-24,14.7,15.7,13.6,0.0,1.8,1011.1,1012.8
115,2016-04-25,16.8,18.0,15.4,0.0,2.5,1013.4,1015.1
116,2016-04-26,19.5,22.5,17.5,0.3,2.6,1013.1,1014.8
117,2016-04-27,19.5,21.6,18.0,0.0,2.9,1003.8,1005.5
118,2016-04-28,19.5,22.8,16.5,4.7,4.7,999.9,1001.6
119,2016-04-29,17.5,22.3,13.1,11.1,3.5,1008.9,1010.6
120,2016-04-30,18.1,23.9,11.3,11.1,3.6,1014.3,1016.1
121,2016-05-01,20.1,27.3,13.1,10.7,3.0,1015.3,1017.0
122,2016-05-02,19.7,25.4,14.1,10.2,3.3,1016.6,1018.3
123,2016-05-03,20.5,22.7,16.8,0.8,4.8,1007.9,1009.6
124,2016-05-04,19.6,25.5,12.0,10.7,4.0,1011.3,1013.0
125,2016-05-05,21.5,26.8,17.3,7.2,2.4,1015.3,1017.0
126,2016-05-06,18.2,20.0,16.1,0.0,2.0,1011.2,1012.9
127,2016-05-07,21.4,26.1,18.6,8.7,2.3,1009.5,1011.2
128,2016-05-08,18.9,20.6,17.5,0.0,2.0,1014.8,1016.5
129,2016-05-09,21.6,25.1,17.9,0.4,3.2,1009.5,1011.2
130,2016-05-10,22.7,24.7,20.7,0.0,3.5,1003.9,1005.6
131,2016-05-11,20.7,26.1,18.0,6.2,4.3,1005.0,1006.7
132,2016-05-12,19.1,23.4,15.7,11.5,3.2,1013.4,1015.1
133,2016-05-13,20.5,26.3,15.6,11.1,3.0,1017.0,1018.7
134,2016-05-14,21.4,25.3,16.9,3.1,2.7,1019.5,1021.2
135,2016-05-15,21.9,24.2,20.3,0.1,2.6,1015.1,1016.8
136,2016-05-16,21.5,24.4,16.3,0.0,4.1,1007.8,1009.5
137,2016-05-17,19.2,24.6,15.4,11.3,3.1,1012.1,1013.8
138,2016-05-18,19.5,24.8,12.8,10.6,3.7,1015.2,1016.9
139,2016-05-19,21.8,24.9,17.1,5.7,5.4,1015.5,1017.2
140,2016-05-20,22.5,24.6,21.3,6.8,5.4,1014.5,1016.2
141,2016-05-21,22.5,25.3,19.4,5.1,3.8,1014.5,1016.2
142,2016-05-22,21.7,26.3,17.0,8.2,3.3,1014.4,1016.1
143,2016-05-23,23.0,26.6,20.1,8.2,3.8,1013.3,1015.0
144,2016-05-24,22.4,26.0,18.6,3.1,3.0,1010.0,1011.7
145,2016-05-25,23.3,24.2,21.8,0.0,2.1,1007.8,1009.5
146,2016-05-26,23.9,27.6,21.0,6.0,2.3,1006.9,1008.6
147,2016-05-27,23.9,27.9,21.2,2.1,2.0,1007.9,1009.6
148,2016-05-28,20.9,22.9,19.9,0.0,1.8,1005.9,1007.6
149,2016-05-29,22.0,24.3,20.5,0.0,1.4,1002.5,1004.2
150,2016-05-30,24.0,28.0,20.6,6.0,2.7,1002.4,1004.1
151,2016-05-31,23.9,28.2,19.5,10.6,3.1,1005.5,1007.2
152,2016-06-01,20.5,24.0,17.5,0.0,2.7,1002.8,1004.5
153,2016-06-02,20.8,24.8,17.0,11.2,3.3,1005.8,1007.5
154,2016-06-03,21.4,25.7,16.0,6.3,3.2,1010.4,1012.1
155,2016-06-04,19.7,22.6,18.2,0.0,2.7,1006.8,1008.5
156,2016-06-05,21.0,22.3,19.8,0.0,2.1,1005.9,1007.6
157,2016-06-06,21.3,23.2,20.2,0.0,2.4,1009.4,1011.1
158,2016-06-07,23.5,27.2,20.7,7.4,2.4,1008.2,1009.9
159,2016-06-08,24.2,27.7,21.4,8.2,2.3,1008.5,1010.2
160,2016-06-09,23.9,27.0,21.9,5.6,2.8,1008.3,1010.0
161,2016-06-10,24.0,27.3,21.0,9.2,2.7,1010.9,1012.6
162,2016-06-11,24.9,27.7,22.1,1.5,2.9,1010.8,1012.5
163,2016-06-12,24.3,27.1,23.1,0.2,2.1,1002.9,1004.6
164,2016-06-13,23.2,25.4,21.2,0.0,2.4,998.5,1000.2
165,2016-06-14,24.4,28.0,21.2,10.3,2.8,1002.2,1003.9
166,2016-06-15,24.8,29.1,21.2,5.8,2.3,1004.0,1005.6
167,2016-06-16,24.2,26.8,22.3,0.0,3.3,1000.5,1002.2
168,2016-06-17,23.2,24.6,21.6,0.1,2.7,1007.9,1009.6
169,2016-06-18,23.7,27.8,19.9,6.6,2.4,1012.6,1014.3
170,2016-06-19,23.7,26.1,22.1,0.2,2.6,1011.1,1012.8
171,2016-06-20,24.8,26.5,23.3,0.1,2.6,1008.7,1010.4
172,2016-06-21,26.5,28.5,24.4,1.2,3.7,1006.9,1008.6
173,2016-06-22,27.0,28.7,25.5,0.4,3.8,1006.3,1008.0
174,2016-06-23,28.6,33.0,26.5,7.1,4.8,1004.4,1006.0
175,2016-06-24,28.9,31.8,25.9,4.4,5.7,1004.1,1005.7
176,2016-06-25,25.5,29.2,21.0,2.8,4.1,1005.2,1006.8
177,2016-06-26,24.7,31.6,18.5,11.7,3.3,1008.9,1010.6
178,2016-06-27,20.3,24.6,18.5,0.0,2.5,1010.0,1011.7
179,2016-06-28,24.9,26.6,23.0,0.0,2.8,1009.6,1011.3
180,2016-06-29,24.4,28.1,22.8,0.3,2.0,1011.8,1013.5
181,2016-06-30,23.4,25.3,21.9,1.1,1.9,1012.0,1013.7
182,2016-07-01,25.1,29.0,21.3,5.0,2.2,1012.0,1013.7
183,2016-07-02,28.1,31.8,24.7,9.2,3.0,1011.0,1012.7
184,2016-07-03,29.4,33.8,25.5,11.5,3.5,1010.8,1012.5
185,2016-07-04,28.1,32.6,24.9,11.4,2.7,1012.1,1013.8
186,2016-07-05,27.6,31.4,23.8,11.9,2.7,1014.4,1016.1
187,2016-07-06,27.3,31.0,24.0,11.6,2.1,1015.5,1017.1
188,2016-07-07,26.4,30.1,23.2,4.3,2.4,1013.6,1015.3
189,2016-07-08,24.2,25.7,23.4,0.0,2.5,1008.5,1010.2
190,2016-07-09,25.4,27.9,23.9,0.3,2.0,1005.4,1007.1
191,2016-07-10,25.8,28.1,24.3,0.0,2.5,1004.1,1005.8
192,2016-07-11,27.2,29.5,25.7,0.0,3.0,1005.9,1007.6
193,2016-07-12,28.7,32.9,25.7,7.1,4.6,1005.7,1007.4
194,2016-07-13,28.0,30.9,25.2,0.8,5.5,1003.0,1004.6
195,2016-07-14,27.3,30.7,25.1,2.1,3.6,999.9,1001.6
196,2016-07-15,25.7,30.0,22.2,11.2,2.8,1001.1,1002.8
197,2016-07-16,26.6,29.3,23.8,0.9,2.7,1004.0,1005.7
198,2016-07-17,29.5,33.3,26.2,5.6,3.8,1006.0,1007.6
199,2016-07-18,27.9,34.1,24.4,11.4,2.5,1007.7,1009.4
200,2016-07-19,27.7,31.7,24.7,11.5,2.2,1008.8,1010.5
201,2016-07-20,26.8,31.1,24.8,4.3,2.5,1009.1,1010.8
202,2016-07-21,26.8,30.7,24.1,10.5,2.8,1009.0,1010.7
203,2016-07-22,27.1,30.7,24.1,8.7,2.5,1008.0,1009.6
204,2016-07-23,27.9,31.4,24.6,9.6,2.6,1009.0,1010.7
205,2016-07-24,26.6,29.1,25.0,1.2,2.7,1010.4,1012.1
206,2016-07-25,26.9,30.8,24.2,6.4,2.2,1011.2,1012.8
207,2016-07-26,26.9,30.9,23.6,9.7,2.5,1008.9,1010.5
208,2016-07-27,27.1,31.3,23.2,10.9,2.9,1007.5,1009.1
209,2016-07-28,27.4,31.1,24.3,8.5,3.1,1008.5,1010.2
210,2016-07-29,27.3,31.2,24.1,6.2,2.7,1009.9,1011.6
211,2016-07-30,27.8,31.3,24.8,9.6,2.9,1010.2,1011.9
212,2016-07-31,27.1,30.9,24.2,10.8,2.9,1009.7,1011.4
213,2016-08-01,27.6,32.6,23.3,9.5,3.1,1008.0,1009.7
214,2016-08-02,28.1,32.2,24.7,7.3,2.6,1006.3,1007.9
215,2016-08-03,27.5,31.6,24.6,7.0,2.4,1006.8,1008.5
216,2016-08-04,27.5,31.3,24.7,6.7,2.6,1007.3,1009.0
217,2016-08-05,26.8,31.8,24.1,5.7,2.7,1007.5,1009.2
218,2016-08-06,27.3,31.4,24.1,7.9,2.2,1006.6,1008.3
219,2016-08-07,27.8,32.3,25.3,5.8,2.3,1006.0,1007.7
220,2016-08-08,27.6,31.5,24.7,4.5,2.6,1005.0,1006.6
221,2016-08-09,27.9,32.2,24.9,7.9,2.7,1005.1,1006.8
222,2016-08-10,28.2,32.1,24.4,10.9,3.0,1007.1,1008.8
223,2016-08-11,28.3,32.7,24.7,9.0,2.7,1007.3,1008.9
224,2016-08-12,28.4,32.3,24.8,10.2,2.6,1006.0,1007.7
225,2016-08-13,28.9,32.6,25.6,9.7,2.4,1005.2,1006.8
226,2016-08-14,28.7,32.8,25.6,9.0,2.5,1003.2,1004.8
227,2016-08-15,29.7,35.5,25.3,9.7,2.7,1000.2,1001.9
228,2016-08-16,29.2,33.5,25.3,9.1,2.8,998.8,1000.4
229,2016-08-17,28.5,32.7,24.4,10.5,2.8,1000.0,1001.6
230,2016-08-18,28.7,32.0,25.6,9.6,3.0,1002.7,1004.4
231,2016-08-19,28.7,32.5,25.7,9.1,3.0,1003.9,1005.6
232,2016-08-20,29.3,33.5,26.2,10.2,3.0,1001.7,1003.3
233,2016-08-21,28.9,32.5,25.7,4.9,2.8,1000.8,1002.4
234,2016-08-22,29.5,32.6,27.0,10.4,3.2,1001.1,1002.7
235,2016-08-23,29.5,33.2,26.4,9.9,3.0,1001.8,1003.4
236,2016-08-24,28.0,30.8,26.0,4.2,2.2,1002.6,1004.2
237,2016-08-25,28.8,32.1,26.0,8.5,3.5,1003.5,1005.1
238,2016-08-26,28.1,32.4,25.2,5.3,2.5,1002.8,1004.5
239,2016-08-27,28.4,31.4,25.4,9.5,2.9,1001.9,1003.5
240,2016-08-28,27.9,31.9,25.0,6.0,2.4,995.6,997.2
241,2016-08-29,26.6,31.3,22.2,9.5,5.6,993.9,995.5
242,2016-08-30,25.1,30.4,20.5,7.4,4.9,995.8,997.4
243,2016-08-31,26.5,30.7,22.6,8.8,4.8,1000.1,1001.8
244,2016-09-01,26.3,30.8,20.9,7.7,2.9,1006.0,1007.7
245,2016-09-02,26.7,30.0,23.1,3.2,4.4,1006.3,1008.0
246,2016-09-03,27.3,28.5,24.9,0.0,5.4,1006.0,1007.7
247,2016-09-04,25.7,27.1,23.6,0.3,5.3,1006.6,1008.3
248,2016-09-05,26.9,30.9,24.0,8.3,2.2,1008.2,1009.9
249,2016-09-06,26.0,29.1,24.6,2.4,1.8,1005.9,1007.6
250,2016-09-07,27.4,31.8,24.5,5.3,2.0,1001.6,1003.3
251,2016-09-08,28.4,33.1,24.7,10.0,2.7,1002.9,1004.5
252,2016-09-09,25.3,29.4,21.5,10.2,3.3,1007.1,1008.7
253,2016-09-10,25.5,29.9,20.8,9.0,3.2,1009.4,1011.1
254,2016-09-11,26.0,30.3,23.0,5.2,2.9,1011.1,1012.8
255,2016-09-12,27.1,29.7,24.5,0.4,3.2,1010.5,1012.2
256,2016-09-13,27.0,30.7,25.5,0.6,2.3,1012.7,1014.4
257,2016-09-14,25.9,29.5,24.4,3.7,2.0,1013.9,1015.6
258,2016-09-15,26.0,29.1,23.6,6.7,2.6,1012.9,1014.6
259,2016-09-16,26.1,29.8,23.7,6.5,2.4,1012.6,1014.3
260,2016-09-17,26.9,31.8,23.6,4.7,2.8,1010.2,1011.9
261,2016-09-18,27.6,31.6,25.3,5.5,2.4,1006.5,1008.2
262,2016-09-19,26.3,28.3,24.5,0.4,4.2,1000.7,1002.3
263,2016-09-20,26.3,31.4,23.5,6.8,6.7,997.6,999.2
264,2016-09-21,24.0,26.2,21.1,2.2,2.2,1013.1,1014.8
265,2016-09-22,24.7,27.6,22.6,3.5,2.4,1012.4,1014.1
266,2016-09-23,24.5,28.5,22.0,9.1,2.9,1012.4,1014.1
267,2016-09-24,24.9,29.2,21.6,4.6,2.8,1012.4,1014.1
268,2016-09-25,25.6,29.8,23.1,7.3,2.4,1013.0,1014.7
269,2016-09-26,26.6,30.1,23.8,5.8,3.1,1013.5,1015.2
270,2016-09-27,27.0,30.0,25.5,3.4,2.7,1012.8,1014.5
271,2016-09-28,27.0,30.5,24.8,3.0,1.9,1012.0,1013.6
272,2016-09-29,28.0,32.5,24.6,9.1,2.5,1011.2,1012.8
273,2016-09-30,26.7,30.0,24.0,8.3,2.2,1012.4,1014.1
274,2016-10-01,27.3,32.4,23.3,9.8,2.6,1014.0,1015.7
275,2016-10-02,26.6,30.9,24.6,5.2,2.6,1013.9,1015.6
276,2016-10-03,25.1,26.8,23.5,0.0,2.0,1009.4,1011.1
277,2016-10-04,26.4,29.3,23.6,1.7,3.8,1011.3,1013.0
278,2016-10-05,27.4,30.1,23.8,3.5,4.1,1009.9,1011.6
279,2016-10-06,24.9,28.7,21.9,8.3,2.6,1014.8,1016.5
280,2016-10-07,24.0,25.7,23.0,0.0,2.1,1017.3,1019.0
281,2016-10-08,26.4,31.1,22.7,5.1,2.8,1011.2,1012.9
282,2016-10-09,22.5,26.9,20.3,0.0,2.5,1009.3,1011.0
283,2016-10-10,21.6,25.0,18.4,8.5,2.4,1012.4,1014.1
284,2016-10-11,21.2,25.3,17.8,3.3,2.5,1013.6,1015.3
285,2016-10-12,22.2,26.2,20.1,2.3,2.2,1015.0,1016.7
286,2016-10-13,21.3,23.7,19.5,0.2,2.5,1017.3,1019.0
287,2016-10-14,20.2,21.8,19.2,0.0,2.7,1019.6,1021.3
288,2016-10-15,20.5,21.8,18.7,0.0,3.4,1020.6,1022.3
289,2016-10-16,22.0,23.6,19.9,0.2,3.0,1017.8,1019.5
290,2016-10-17,24.0,27.9,21.9,3.4,2.4,1013.8,1015.5
291,2016-10-18,24.3,27.3,22.1,5.2,2.8,1014.6,1016.3
292,2016-10-19,23.4,26.7,21.7,0.0,2.2,1013.5,1015.2
293,2016-10-20,22.2,25.2,20.2,0.1,2.6,1013.8,1015.5
294,2016-10-21,20.4,23.1,19.1,0.0,2.0,1015.0,1016.7
295,2016-10-22,20.5,22.0,19.6,0.0,2.1,1009.5,1011.2
296,2016-10-23,20.0,21.2,18.0,0.0,2.1,1006.5,1008.2
297,2016-10-24,20.0,23.0,17.4,9.4,2.8,1012.4,1014.1
298,2016-10-25,21.3,26.2,16.2,8.8,2.8,1013.5,1015.2
299,2016-10-26,24.0,29.4,19.5,8.4,2.9,1014.2,1015.9
300,2016-10-27,21.5,24.5,19.9,0.6,2.0,1017.1,1018.8
301,2016-10-28,22.7,26.7,19.3,2.0,3.8,1011.8,1013.5
302,2016-10-29,21.7,24.8,19.0,1.7,2.4,1015.3,1017.0
303,2016-10-30,18.7,22.3,15.0,9.2,2.7,1022.4,1024.1
304,2016-10-31,19.0,22.0,16.1,0.9,2.5,1019.8,1021.5
305,2016-11-01,18.2,22.5,14.6,4.9,2.2,1018.8,1020.5
306,2016-11-02,15.9,20.6,12.3,8.4,3.3,1020.2,1022.0
307,2016-11-03,15.0,20.0,11.2,9.1,3.8,1018.4,1020.2
308,2016-11-04,14.5,20.2,10.0,9.2,3.6,1016.4,1018.2
309,2016-11-05,16.8,23.6,11.4,8.9,4.2,1013.7,1015.4
310,2016-11-06,17.8,22.8,12.1,9.1,3.6,1017.4,1019.2
311,2016-11-07,17.3,21.5,13.7,8.7,2.8,1019.5,1021.2
312,2016-11-08,19.0,23.8,16.1,1.1,2.3,1015.3,1017.0
313,2016-11-09,16.7,20.1,13.6,7.5,3.3,1018.5,1020.2
314,2016-11-10,14.4,17.6,13.0,0.0,3.1,1017.2,1019.0
315,2016-11-11,15.9,21.5,11.9,8.7,3.3,1016.2,1018.0
316,2016-11-12,15.7,21.2,10.6,7.4,3.6,1021.4,1023.1
317,2016-11-13,18.2,23.8,13.0,3.5,3.0,1020.7,1022.5
318,2016-11-14,19.0,21.7,17.2,0.0,2.2,1015.0,1016.7
319,2016-11-15,20.5,25.4,16.5,3.7,2.3,1011.4,1013.1
320,2016-11-16,16.8,20.6,13.3,7.7,3.1,1017.3,1019.0
321,2016-11-17,16.6,21.3,13.6,3.6,2.9,1019.3,1021.0
322,2016-11-18,16.9,20.4,14.7,0.2,2.5,1018.2,1020.0
323,2016-11-19,21.6,27.3,17.7,5.2,3.1,1013.3,1015.0
324,2016-11-20,19.4,22.6,16.7,0.0,2.7,1015.7,1017.4
325,2016-11-21,19.2,20.8,17.8,0.0,2.2,1012.7,1014.4
326,2016-11-22,18.7,24.6,15.0,8.2,2.7,1012.3,1014.0
327,2016-11-23,16.4,19.0,14.2,2.3,3.9,1014.6,1016.3
328,2016-11-24,12.9,15.8,6.7,6.9,5.0,1016.4,1018.2
329,2016-11-25,10.1,16.1,5.0,8.2,3.8,1021.3,1023.1
330,2016-11-26,14.4,19.4,7.9,2.4,2.9,1020.0,1021.8
331,2016-11-27,17.0,20.6,13.2,0.0,2.5,1011.9,1013.6
332,2016-11-28,13.0,17.3,8.2,8.0,3.5,1019.2,1021.0
333,2016-11-29,11.5,16.9,7.1,8.6,3.2,1025.8,1027.6
334,2016-11-30,14.6,19.7,10.5,5.8,3.4,1024.6,1026.3
335,2016-12-01,16.3,20.1,12.4,2.1,2.8,1020.9,1022.6
336,2016-12-02,12.4,18.2,8.1,7.7,3.6,1024.2,1026.0
337,2016-12-03,13.4,20.2,8.3,8.6,3.8,1023.6,1025.4
338,2016-12-04,16.1,20.5,12.4,0.6,3.9,1016.7,1018.5
339,2016-12-05,15.4,20.1,11.6,2.9,2.2,1015.3,1017.1
340,2016-12-06,14.0,17.2,9.4,6.0,3.6,1017.6,1019.4
341,2016-12-07,11.8,17.6,7.1,8.6,4.4,1018.6,1020.4
342,2016-12-08,11.9,17.4,7.4,7.9,3.8,1017.4,1019.2
343,2016-12-09,13.9,21.4,8.0,7.6,4.4,1014.4,1016.2
344,2016-12-10,11.2,16.8,6.1,8.0,3.6,1017.8,1019.6
345,2016-12-11,10.2,15.9,6.3,7.3,4.0,1021.3,1023.1
346,2016-12-12,12.4,16.9,7.5,1.5,3.3,1021.5,1023.3
347,2016-12-13,14.9,17.7,12.9,0.1,2.5,1010.2,1012.0
348,2016-12-14,13.0,16.4,9.8,6.4,4.0,1009.8,1011.6
349,2016-12-15,10.4,14.0,7.9,7.6,4.4,1015.0,1016.8
350,2016-12-16,7.4,11.9,4.2,8.5,5.1,1020.3,1022.1
351,2016-12-17,7.5,14.7,0.9,8.5,3.5,1026.7,1028.5
352,2016-12-18,10.7,17.9,5.1,7.8,3.7,1028.1,1029.9
353,2016-12-19,12.9,18.7,8.2,8.0,3.7,1024.3,1026.1
354,2016-12-20,15.5,20.5,11.4,1.9,2.9,1022.8,1024.6
