Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
169,2016-06-18,17.7,20.0,15.7,1.0,0,0
170,2016-06-19,21.2,29.0,13.7,6.0,0,0
171,2016-06-20,20.0,23.3,18.1,9.0,0,0
172,2016-06-21,21.2,27.4,16.9,0.0,0,0
173,2016-06-22,20.3,26.2,16.8,0.0,0,0
174,2016-06-23,17.8,20.7,15.5,38.5,0,0
175,2016-06-24,20.1,24.8,16.8,1.5,0,0
176,2016-06-25,20.8,23.6,18.3,13.0,0,0
177,2016-06-26,15.6,20.2,12.9,7.5,0,0
178,2016-06-27,17.2,23.6,11.9,0.0,0,0
179,2016-06-28,19.1,24.1,14.9,0.0,0,0
180,2016-06-29,21.2,28.6,14.1,0.0,0,0
181,2016-06-30,19.6,24.9,15.9,2.5,0,0
182,2016-07-01,22.5,27.0,19.5,0.0,0,0
183,2016-07-02,22.2,25.1,18.6,16.5,0,0
184,2016-07-03,21.0,25.3,18.9,0.5,0,0
185,2016-07-04,20.2,23.8,17.0,0.0,0,0
186,2016-07-05,20.5,25.0,15.3,0.0,0,0
187,2016-07-06,19.3,22.5,16.4,40.5,0,0
188,2016-07-07,19.2,22.6,17.3,0.0,0,0
189,2016-07-08,20.0,24.7,17.0,1.0,0,0
190,2016-07-09,21.1,23.5,19.0,3.5,0,0
191,2016-07-10,21.1,24.2,19.6,1.5,0,0
192,2016-07-11,20.3,25.7,15.4,0.0,0,0
193,2016-07-12,20.3,27.5,14.1,0.0,0,0
194,2016-07-13,22.2,30.8,14.3,0.0,0,0
195,2016-07-14,21.8,22.9,20.8,18.0,0,0
196,2016-07-15,23.1,28.4,20.1,0.0,0,0
197,2016-07-16,22.9,27.3,18.9,0.0,0,0
198,2016-07-17,22.0,23.4,20.3,16.0,0,0
199,2016-07-18,21.2,22.9,19.6,0.0,0,0
200,2016-07-19,20.6,24.1,19.1,1.0,0,0
201,2016-07-20,20.7,26.0,16.5,3.0,0,0
202,2016-07-21,21.2,26.2,16.3,0.0,0,0
203,2016-07-22,21.8,28.5,15.5,0.0,0,0
204,2016-07-23,22.0,28.4,15.4,0.0,0,0
205,2016-07-24,22.7,29.3,15.6,0.0,0,0
206,2016-07-25,23.3,30.2,16.1,0.0,0,0
207,2016-07-26,24.3,29.9,19.5,0.0,0,0
208,2016-07-27,23.1,27.3,20.1,0.0,0,0
209,2016-07-28,24.6,29.8,21.6,3.5,0,0
210,2016-07-29,26.0,32.1,20.6,0.0,0,0
211,2016-07-30,25.9,32.3,20.9,0.0,0,0
212,2016-07-31,26.2,32.3,21.1,0.0,0,0
213,2016-08-01,26.5,33.3,20.7,0.0,0,0
214,2016-08-02,24.6,30.1,21.8,0.0,0,0
215,2016-08-03,24.3,29.2,20.6,5.5,0,0
216,2016-08-04,23.4,29.1,19.4,0.0,0,0
217,2016-08-05,24.5,29.6,19.7,0.0,0,0
218,2016-08-06,25.7,32.1,20.9,0.0,0,0
219,2016-08-07,27.7,35.4,20.7,0.0,0,0
220,2016-08-08,27.3,34.4,20.6,1.0,0,0
221,2016-08-09,25.1,30.2,21.7,0.0,0,0
222,2016-08-10,22.0,27.7,17.4,0.0,0,0
223,2016-08-11,22.3,30.6,16.2,0.0,0,0
224,2016-08-12,23.7,32.3,16.2,0.0,0,0
225,2016-08-13,24.2,32.7,17.0,0.0,0,0
226,2016-08-14,23.7,31.8,17.4,0.0,0,0
227,2016-08-15,23.2,30.4,17.4,0.5,0,0
228,2016-08-16,25.7,31.5,20.6,0.0,0,0
229,2016-08-17,22.9,25.2,21.8,89.0,0,0
230,2016-08-18,24.7,31.5,20.8,0.0,0,0
231,2016-08-19,26.0,32.7,20.5,0.0,0,0
232,2016-08-20,26.5,32.3,21.3,0.5,0,0
233,2016-08-21,25.3,30.2,21.2,0.0,0,0
234,2016-08-22,25.2,32.5,21.7,47.5,0,0
235,2016-08-23,23.5,29.0,19.0,20.0,0,0
236,2016-08-24,23.2,30.9,17.9,0.0,0,0
237,2016-08-25,25.6,31.5,20.1,0.0,0,0
238,2016-08-26,21.7,25.2,18.2,74.0,0,0
239,2016-08-27,20.4,26.1,16.0,0.0,0,0
240,2016-08-28,22.2,28.8,14.0,0.0,0,0
241,2016-08-29,27.0,31.2,23.0,0.0,0,0
242,2016-08-30,24.0,29.8,19.7,22.5,0,0
243,2016-08-31,23.0,29.9,18.3,0.0,0,0
244,2016-09-01,22.9,30.2,17.9,0.0,0,0
245,2016-09-02,23.8,30.8,17.9,0.0,0,0
246,2016-09-03,24.3,30.5,18.5,0.0,0,0
247,2016-09-04,25.0,32.4,18.2,0.0,0,0
248,2016-09-05,26.2,32.5,21.3,0.0,0,0
249,2016-09-06,23.4,28.0,20.0,4.5,0,0
250,2016-09-07,21.8,27.1,19.3,0.0,0,0
251,2016-09-08,21.2,26.1,19.1,13.5,0,0
252,2016-09-09,21.9,25.2,19.2,6.5,0,0
253,2016-09-10,20.6,24.8,17.0,11.0,0,0
254,2016-09-11,20.1,27.3,16.3,0.0,0,0
255,2016-09-12,19.9,24.2,16.3,0.5,0,0
256,2016-09-13,19.9,22.4,18.1,7.5,0,0
257,2016-09-14,21.2,26.5,18.0,1.0,0,0
258,2016-09-15,21.2,26.7,16.9,0.5,0,0
259,2016-09-16,19.8,26.8,16.3,0.0,0,0
260,2016-09-17,19.2,24.5,15.9,4.5,0,0
261,2016-09-18,19.0,21.7,17.1,0.5,0,0
262,2016-09-19,18.0,23.6,14.4,0.0,0,0
263,2016-09-20,15.8,18.8,13.6,0.0,0,0
264,2016-09-21,16.9,24.2,10.1,0.0,0,0
265,2016-09-22,17.4,23.0,12.1,13.0,0,0
266,2016-09-23,18.1,21.2,15.7,18.5,0,0
267,2016-09-24,19.3,25.3,16.0,0.0,0,0
268,2016-09-25,20.3,26.4,16.5,0.0,0,0
269,2016-09-26,20.5,26.7,17.1,0.0,0,0
270,2016-09-27,21.1,24.3,17.9,13.5,0,0
271,2016-09-28,21.8,25.2,19.6,18.5,0,0
272,2016-09-29,16.7,20.1,11.2,6.0,0,0
273,2016-09-30,14.2,20.0,9.9,0.0,0,0
274,2016-10-01,15.8,23.1,11.6,0.0,0,0
275,2016-10-02,16.2,23.9,11.2,0.0,0,0
276,2016-10-03,18.7,26.3,11.4,42.0,0,0
277,2016-10-04,17.6,23.2,9.9,5.5,0,0
278,2016-10-05,14.6,19.0,8.8,21.5,0,0
279,2016-10-06,17.0,19.9,15.4,5.5,0,0
280,2016-10-07,12.9,17.6,7.9,0.0,0,0
281,2016-10-08,13.3,21.4,7.8,62.0,0,0
282,2016-10-09,14.7,18.7,9.9,15.0,0,0
283,2016-10-10,12.0,16.7,8.9,2.0,0,0
284,2016-10-11,11.0,17.1,7.6,5.5,0,0
285,2016-10-12,9.6,12.6,6.3,6.5,0,0
286,2016-10-13,10.0,16.4,6.5,0.5,0,0
287,2016-10-14,11.2,18.0,7.5,11.5,0,0
288,2016-10-15,12.2,19.5,8.5,0.0,0,0
289,2016-10-16,12.3,21.5,6.5,0.0,0,0
290,2016-10-17,14.9,19.1,10.3,1.5,0,0
291,2016-10-18,16.1,21.8,8.9,0.5,0,0
292,2016-10-19,10.9,20.5,7.0,0.0,0,0
293,2016-10-20,9.9,17.9,6.0,5.5,0,0
294,2016-10-21,9.1,12.4,4.6,0.0,0,0
295,2016-10-22,8.4,15.2,1.8,0.0,0,0
296,2016-10-23,8.6,13.6,2.4,1.0,0,0
297,2016-10-24,9.0,14.2,2.1,0.0,0,0
298,2016-10-25,9.8,15.9,3.4,40.0,0,0
299,2016-10-26,16.3,19.6,11.5,1.0,0,0
300,2016-10-27,10.5,13.5,7.0,0.0,0,0
301,2016-10-28,9.6,12.9,7.2,1.0,0,0
302,2016-10-29,7.5,10.7,4.0,3.5,0,0
303,2016-10-30,5.9,11.5,1.5,1.0,0,0
304,2016-10-31,6.2,11.8,0.0,17.5,0,0
305,2016-11-01,5.5,8.2,1.1,4.0,0,0
306,2016-11-02,3.0,9.4,-0.4,0.0,0,0
307,2016-11-03,6.7,12.0,0.8,8.5,0,0
308,2016-11-04,7.2,10.8,4.0,4.5,0,0
309,2016-11-05,11.3,16.6,5.0,14.0,0,0
310,2016-11-06,6.1,10.2,3.2,0.5,0,0
311,2016-11-07,4.3,11.0,-0.3,0.0,0,0
312,2016-11-08,5.4,11.8,-0.8,33.5,0,0
313,2016-11-09,3.1,7.5,0.9,14.5,0,0
314,2016-11-10,3.0,6.0,-1.3,1.5,0,0
315,2016-11-11,3.8,7.8,-1.7,5.5,0,0
316,2016-11-12,8.4,15.1,2.5,3.5,0,0
317,2016-11-13,6.7,16.6,0.6,7.0,0,0
318,2016-11-14,7.9,17.2,2.3,0.0,0,0
319,2016-11-15,9.0,14.6,5.9,7.0,0,0
320,2016-11-16,5.1,7.2,1.2,13.0,0,0
321,2016-11-17,2.7,7.8,0.0,8.0,0,0
322,2016-11-18,4.1,12.1,-0.6,0.0,0,0
323,2016-11-19,4.4,8.0,-0.7,2.0,0,0
324,2016-11-20,8.2,13.9,2.8,5.5,0,0
325,2016-11-21,3.3,8.6,-1.1,0.0,0,0
326,2016-11-22,5.7,13.2,0.3,1.5,0,0
327,2016-11-23,0.3,3.2,-1.7,4.5,0,0
328,2016-11-24,-0.9,3.2,-3.4,0.0,0,0
329,2016-11-25,-0.6,1.4,-2.7,5.5,4,4
330,2016-11-26,0.5,5.1,-1.3,0.0,0,0
331,2016-11-27,4.9,7.8,1.2,18.0,0,0
332,2016-11-28,4.4,7.5,2.0,14.0,0,0
333,2016-11-29,2.2,5.4,0.0,3.5,0,0
334,2016-11-30,0.8,4.5,-1.0,0.5,0,0
335,2016-12-01,5.3,11.4,0.3,28.0,0,0
336,2016-12-02,5.5,9.6,2.3,6.0,0,0
337,2016-12-03,3.5,10.4,-1.6,1.5,0,0
338,2016-12-04,4.6,14.4,-1.9,0.0,0,0
339,2016-12-05,6.9,11.4,4.3,9.5,0,0
340,2016-12-06,3.5,9.5,-1.8,29.5,5,5
341,2016-12-07,-0.2,2.4,-1.4,2.0,7,3
342,2016-12-08,-0.3,3.3,-2.8,3.0,7,6
343,2016-12-09,0.7,2.6,-2.5,30.5,6,1
344,2016-12-10,-0.4,2.6,-2.0,22.0,14,14
345,2016-12-11,-1.7,-0.6,-2.6,21.5,34,23
346,2016-12-12,-0.8,2.0,-2.3,0.5,33,1
347,2016-12-13,-0.3,1.2,-2.2,12.5,28,2
348,2016-12-14,1.2,2.9,-0.1,2.5,15,2
349,2016-12-15,0.3,3.3,-2.5,11.0,25,16
350,2016-12-16,-1.7,0.7,-3.5,20.0,47,24
351,2016-12-17,2.1,5.2,-0.5,4.5,47,2
352,2016-12-18,5.8,9.1,2.4,5.5,42,0
353,2016-12-19,2.7,8.4,-1.0,0.0,26,0
354,2016-12-20,1.5,4.4,-0.1,3.0,22,0
355,2016-12-21,0.7,3.8,-1.7,0.0,19,0
356,2016-12-22,0.9,4.6,-2.3,11.0,17,0
357,2016-12-23,5.9,11.5,1.6,10.0,14,0
358,2016-12-24,1.4,3.0,-0.8,0.5,2,1
359,2016-12-25,-0.2,4.6,-2.3,0.5,2,3
360,2016-12-26,0.4,5.7,-3.3,1.0,1,0
361,2016-12-27,1.8,4.8,-0.1,12.0,1,0
362,2016-12-28,-0.3,2.1,-1.5,0.0,0,0
363,2016-12-29,0.0,3.5,-2.2,20.0,4,4
364,2016-12-30,-0.4,2.5,-2.5,8.0,13,16
365,2016-12-31,1.6,6.1,-2.9,3.5,11,4
366,2017-01-01,0.6,5.4,-3.3,2.0,5,1
367,2017-01-02,0.8,2.4,-1.0,9.0,3,2
368,2017-01-03,1.5,4.1,-1.2,0.5,1,2
369,2017-01-04,0.1,1.7,-1.2,15.5,10,14
370,2017-01-05,-0.8,1.5,-4.4,5.0,16,19
371,2017-01-06,-1.1,1.3,-3.3,0.0,15,1
372,2017-01-07,0.9,5.1,-1.8,3.5,11,2
373,2017-01-08,0.3,4.6,-4.5,0.0,8,0
374,2017-01-09,2.0,4.4,0.1,7.5,8,4
375,2017-01-10,0.8,5.0,-2.6,12.5,19,19
376,2017-01-11,-2.9,-0.5,-4.1,4.0,25,11
377,2017-01-12,-2.6,-1.4,-3.5,3.5,27,7
378,2017-01-13,-2.8,-0.7,-4.3,7.5,37,13
379,2017-01-14,-5.3,-3.7,-6.9,15.0,51,20
380,2017-01-15,-6.9,-4.0,-10.5,9.5,56,11
381,2017-01-16,-1.9,3.2,-6.0,2.5,55,2
382,2017-01-17,-2.8,2.3,-6.9,1.0,47,3
383,2017-01-18,-1.1,2.1,-3.4,9.0,54,12
384,2017-01-19,0.8,3.5,-1.5,5.0,49,6
385,2017-01-20,-0.1,2.8,-2.2,0.5,49,3
386,2017-01-21,0.3,3.2,-2.4,0.0,42,7
387,2017-01-22,-0.7,2.3,-4.5,8.5,46,13
388,2017-01-23,-1.5,1.5,-3.0,14.0,69,26
389,2017-01-24,-3.2,-1.4,-4.3,6.5,70,6
390,2017-01-25,-2.1,0.7,-4.2,9.5,78,12
391,2017-01-26,1.4,4.8,-2.3,0.0,74,1
392,2017-01-27,1.0,8.5,-3.2,4.5,63,2
393,2017-01-28,1.7,4.3,-1.3,0.5,53,0
394,2017-01-29,0.4,4.7,-2.9,0.0,49,1
395,2017-01-30,0.1,2.2,-1.6,13.0,47,0
396,2017-01-31,-1.0,1.7,-2.8,2.5,51,7
397,2017-02-01,-1.1,3.5,-4.6,5.0,50,4
398,2017-02-02,-3.0,-0.4,-5.9,3.0,50,4
399,2017-02-03,0.6,3.5,-2.9,1.0,52,4
400,2017-02-04,2.8,6.1,-4.2,0.0,50,0
401,2017-02-05,-1.0,4.7,-6.0,0.5,45,0
402,2017-02-06,2.3,5.9,0.2,18.0,44,1
403,2017-02-07,-0.6,2.2,-3.2,11.0,50,15
404,2017-02-08,-1.0,1.9,-2.9,5.0,55,7
405,2017-02-09,-0.6,2.7,-2.4,2.5,60,6
406,2017-02-10,0.0,2.6,-2.2,13.0,64,18
407,2017-02-11,-1.4,0.0,-3.5,20.5,80,24
408,2017-02-12,1.1,2.5,-0.5,12.5,83,6
409,2017-02-13,1.0,3.9,-0.2,9.0,69,3
410,2017-02-14,0.6,3.1,-0.7,2.0,67,7
411,2017-02-15,0.8,3.5,-2.1,4.5,68,7
412,2017-02-16,1.0,4.5,-1.9,1.5,66,1
413,2017-02-17,3.8,9.6,-0.5,28.0,64,1
414,2017-02-18,-1.2,1.6,-2.7,2.0,61,7
415,2017-02-19,-2.4,0.0,-4.5,2.0,64,5
416,2017-02-20,-0.4,4.8,-4.5,28.0,78,15
417,2017-02-21,-1.6,1.1,-2.8,1.0,67,7
418,2017-02-22,-1.0,2.0,-3.2,0.0,66,1
419,2017-02-23,1.7,5.3,-1.0,12.5,66,0
420,2017-02-24,-0.3,2.6,-2.3,6.0,73,13
421,2017-02-25,0.8,4.6,-1.6,3.5,72,8
422,2017-02-26,1.6,4.7,-1.5,0.5,68,2
423,2017-02-27,-1.4,2.5,-6.3,0.0,64,0
424,2017-02-28,-3.4,4.6,-9.6,0.0,63,0
425,2017-03-01,-1.5,5.3,-7.8,0.0,62,0
426,2017-03-02,1.2,8.8,-5.3,0.0,60,0
427,2017-03-03,2.3,5.4,-0.9,1.0,59,2
428,2017-03-04,1.4,5.2,-3.2,10.0,63,9
429,2017-03-05,-0.6,5.6,-5.5,0.0,56,0
430,2017-03-06,1.5,6.6,-2.3,4.0,53,2
431,2017-03-07,0.4,2.4,-1.3,1.0,53,5
432,2017-03-08,0.5,2.5,-2.0,3.5,56,6
433,2017-03-09,2.6,5.5,0.1,5.0,58,4
434,2017-03-10,1.3,4.6,-2.9,1.5,54,5
435,2017-03-11,-0.4,4.8,-4.7,0.0,54,0
436,2017-03-12,1.0,7.3,-3.7,0.0,51,0
437,2017-03-13,0.5,7.8,-5.4,0.0,48,0
438,2017-03-14,1.7,4.0,-1.3,10.5,46,0
439,2017-03-15,1.2,5.6,-2.0,2.0,44,0
440,2017-03-16,1.5,7.1,-2.6,0.5,43,1
441,2017-03-17,2.1,7.4,-2.4,2.5,41,2
442,2017-03-18,2.7,8.9,-2.6,0.0,36,1
443,2017-03-19,2.5,7.9,-4.7,0.0,29,0
444,2017-03-20,3.3,10.0,-2.7,0.0,24,0
445,2017-03-21,2.4,9.0,-2.0,7.0,17,0
446,2017-03-22,4.8,8.2,2.2,1.5,14,0
447,2017-03-23,3.0,5.6,0.3,0.5,9,4
448,2017-03-24,1.1,5.5,-1.1,8.0,10,12
449,2017-03-25,1.4,6.9,-3.0,1.0,7,2
450,2017-03-26,2.0,8.8,-4.7,0.0,0,0
451,2017-03-27,2.9,7.4,-0.2,0.5,0,0
452,2017-03-28,2.4,7.0,-1.8,1.0,0,0
453,2017-03-29,4.3,9.4,-1.7,1.0,0,0
454,2017-03-30,5.4,12.8,-1.4,3.5,0,0
455,2017-03-31,4.4,8.3,-1.9,1.5,0,0
456,2017-04-01,2.4,9.3,-3.0,0.0,0,0
457,2017-04-02,3.6,9.9,-1.6,2.0,0,0
458,2017-04-03,3.5,8.7,0.0,2.0,0,0
459,2017-04-04,4.9,12.9,-1.1,0.0,0,0
460,2017-04-05,8.0,18.6,-1.2,0.0,0,0
461,2017-04-06,10.9,21.6,2.9,0.0,0,0
462,2017-04-07,10.1,12.7,6.6,10.5,0,0
463,2017-04-08,10.9,16.5,4.4,0.5,0,0
464,2017-04-09,8.4,10.7,5.9,0.0,0,0
465,2017-04-10,5.2,12.9,-1.7,0.0,0,0
466,2017-04-11,6.9,14.2,-1.3,19.0,0,0
467,2017-04-12,6.9,9.5,3.3,6.0,0,0
