Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
35,2016-02-05,1.6,5.8,-1.0,0.0,1.4
36,2016-02-06,-0.6,2.4,-3.4,0.5,1.7
37,2016-02-07,-1.8,1.5,-4.1,3.0,2.1
38,2016-02-08,0.5,2.1,-3.1,11.0,1.7
39,2016-02-09,1.6,3.4,-1.2,10.0,2.6
40,2016-02-10,0.0,1.9,-1.8,1.5,3.6
41,2016-02-11,0.0,4.8,-6.8,0.0,1.9
42,2016-02-12,1.9,9.2,-7.3,0.0,1.5
43,2016-02-13,7.5,9.4,3.1,39.0,2.2
44,2016-02-14,7.9,12.0,2.0,32.5,3.3
45,2016-02-15,-1.7,2.2,-4.9,3.0,2.4
46,2016-02-16,-1.7,2.2,-4.6,4.0,1.1
47,2016-02-17,-0.9,2.3,-5.7,1.5,1.3
48,2016-02-18,4.4,7.8,-2.4,8.5,3.1
49,2016-02-19,4.4,8.0,-0.2,12.0,1.5
50,2016-02-20,3.2,7.1,-0.6,8.5,1.6
51,2016-02-21,2.8,6.1,-0.6,7.5,2.2
52,2016-02-22,0.3,2.9,-2.9,0.0,1.4
53,2016-02-23,1.2,3.2,-0.2,15.5,1.8
54,2016-02-24,-2.5,1.3,-3.9,0.5,2.5
55,2016-02-25,-2.0,1.9,-4.2,3.5,1.4
56,2016-02-26,-1.6,2.6,-4.6,5.5,1.4
57,2016-02-27,-1.3,2.4,-7.1,4.5,2.3
58,2016-02-28,-0.3,5.0,-8.6,0.0,1.5
59,2016-02-29,4.2,8.2,0.5,7.5,4.9
60,2016-03-01,-1.1,1.5,-2.7,0.5,3.6
61,2016-03-02,-0.1,3.9,-3.3,0.5,1.6
62,2016-03-03,2.4,7.4,-2.0,9.5,1.7
63,2016-03-04,1.8,6.5,-3.0,0.0,1.2
64,2016-03-05,4.2,11.5,-3.6,0.0,1.7
65,2016-03-06,9.7,12.5,7.5,16.5,4.0
66,2016-03-07,6.9,10.2,2.1,12.0,2.2
67,2016-03-08,6.4,12.8,1.6,0.0,1.9
68,2016-03-09,1.4,5.3,-2.5,0.0,1.3
69,2016-03-10,-0.2,2.6,-2.1,0.0,1.0
70,2016-03-11,0.5,5.7,-3.0,0.5,1.6
71,2016-03-12,0.3,5.8,-5.2,0.0,1.3
72,2016-03-13,2.5,6.7,-5.5,3.0,2.0
73,2016-03-14,4.1,9.3,-0.2,5.0,1.3
74,2016-03-15,3.4,7.0,-1.2,0.0,2.8
75,2016-03-16,7.1,10.5,-1.4,0.5,3.3
76,2016-03-17,9.2,12.8,1.3,0.0,2.9
77,2016-03-18,10.5,15.9,1.0,1.0,3.0
78,2016-03-19,8.6,10.8,5.9,10.5,3.3
79,2016-03-20,5.3,7.8,3.0,1.0,3.1
80,2016-03-21,2.9,7.9,0.0,3.0,1.4
81,2016-03-22,4.5,8.6,-1.5,19.0,1.6
82,2016-03-23,3.0,8.8,-2.0,0.0,1.3
83,2016-03-24,1.7,5.9,-1.6,7.5,2.3
84,2016-03-25,2.5,6.9,-1.4,6.5,2.5
85,2016-03-26,2.9,8.9,-2.7,0.0,1.5
86,2016-03-27,4.0,10.1,-2.1,0.0,1.9
87,2016-03-28,5.6,12.4,-1.7,0.0,1.9
88,2016-03-29,5.4,11.9,-2.1,0.0,1.6
89,2016-03-30,7.9,13.0,0.7,8.5,2.7
90,2016-03-31,6.8,12.6,1.3,4.5,1.7
91,2016-04-01,7.0,16.2,-0.4,0.0,2.2
92,2016-04-02,8.4,14.5,-1.2,0.0,3.5
93,2016-04-03,8.4,10.4,6.0,18.0,2.7
94,2016-04-04,4.9,9.7,-0.6,18.0,3.6
95,2016-04-05,6.8,11.7,-2.2,0.0,2.8
96,2016-04-06,7.1,13.5,0.0,0.0,1.6
97,2016-04-07,7.7,13.2,0.0,22.0,1.6
98,2016-04-08,8.4,12.0,0.5,1.0,2.3
99,2016-04-09,9.9,17.2,0.6,0.0,2.6
100,2016-04-10,6.8,12.5,2.2,0.0,3.4
101,2016-04-11,3.1,7.1,0.2,4.5,2.7
102,2016-04-12,5.2,10.3,-0.6,0.0,1.7
103,2016-04-13,11.1,17.9,4.4,30.0,2.2
104,2016-04-14,12.6,17.6,9.4,10.0,1.5
105,2016-04-15,6.0,9.5,0.0,1.0,2.9
106,2016-04-16,7.7,13.6,-0.1,0.0,1.4
107,2016-04-17,11.7,16.1,6.0,9.5,4.7
108,2016-04-18,11.2,12.3,9.3,0.0,4.1
109,2016-04-19,8.0,11.2,3.3,0.0,1.6
110,2016-04-20,10.0,13.1,3.8,0.0,2.5
111,2016-04-21,13.4,16.9,10.2,0.0,2.1
112,2016-04-22,15.2,20.8,10.9,0.0,3.0
113,2016-04-23,12.2,17.7,4.9,0.0,2.5
114,2016-04-24,9.4,17.4,2.5,0.0,1.5
115,2016-04-25,9.6,17.7,1.4,0.0,1.5
116,2016-04-26,10.4,18.7,1.8,0.0,1.6
117,2016-04-27,11.2,17.6,5.8,0.0,2.5
118,2016-04-28,9.8,13.2,6.7,28.5,2.8
119,2016-04-29,7.5,10.5,5.1,5.5,4.5
120,2016-04-30,8.2,12.5,4.8,1.0,2.3
121,2016-05-01,8.9,13.6,4.9,1.5,1.7
122,2016-05-02,12.1,16.2,3.3,0.0,1.6
123,2016-05-03,19.7,30.2,11.7,0.0,3.3
124,2016-05-04,14.5,19.9,11.5,10.0,4.6
125,2016-05-05,13.8,17.6,11.6,0.0,3.9
126,2016-05-06,15.5,20.6,9.2,0.0,2.6
127,2016-05-07,13.5,16.8,11.8,27.0,2.8
128,2016-05-08,13.6,19.0,6.4,0.0,2.1
129,2016-05-09,13.4,22.8,4.2,0.0,1.5
130,2016-05-10,14.0,19.7,8.9,16.0,1.7
131,2016-05-11,12.8,15.7,10.8,33.0,3.5
132,2016-05-12,11.6,15.9,8.9,1.0,2.0
133,2016-05-13,14.2,20.9,5.8,0.0,2.7
134,2016-05-14,15.6,22.0,9.3,0.0,2.9
135,2016-05-15,16.9,23.5,5.9,0.0,2.2
136,2016-05-16,19.1,24.7,13.0,6.0,4.5
137,2016-05-17,13.9,16.6,11.4,8.5,2.5
138,2016-05-18,14.6,18.4,10.3,0.0,2.5
139,2016-05-19,16.6,25.4,8.2,0.0,1.5
140,2016-05-20,17.4,26.3,10.1,0.0,1.1
141,2016-05-21,17.4,25.3,10.0,0.0,1.2
142,2016-05-22,17.4,26.0,10.2,0.0,1.3
143,2016-05-23,16.3,20.4,11.0,0.0,2.2
144,2016-05-24,18.9,26.1,11.7,0.0,1.3
145,2016-05-25,17.6,22.7,16.0,13.0,3.2
146,2016-05-26,19.0,21.8,16.8,15.0,2.7
147,2016-05-27,17.1,22.0,12.0,0.5,1.8
148,2016-05-28,16.2,21.3,11.0,0.0,2.2
149,2016-05-29,17.6,23.1,10.3,0.0,2.1
150,2016-05-30,20.6,27.0,14.6,0.0,2.1
151,2016-05-31,17.3,21.6,12.2,7.5,2.8
152,2016-06-01,11.9,15.4,10.3,10.5,1.5
153,2016-06-02,12.3,15.5,8.7,2.5,3.8
154,2016-06-03,14.0,18.3,6.4,0.0,2.2
155,2016-06-04,16.7,20.3,13.2,6.5,2.7
156,2016-06-05,14.3,17.3,9.6,0.0,2.5
157,2016-06-06,15.6,22.3,8.6,0.0,1.7
158,2016-06-07,18.5,25.5,11.0,0.0,1.4
159,2016-06-08,18.8,22.6,15.4,2.0,1.1
160,2016-06-09,18.5,20.5,15.4,16.5,0.9
161,2016-06-10,16.8,20.9,13.2,0.0,1.6
162,2016-06-11,18.7,28.1,10.8,0.0,1.4
163,2016-06-12,21.7,28.1,13.8,0.0,1.3
164,2016-06-13,19.8,22.4,18.0,6.0,2.0
165,2016-06-14,19.8,23.2,17.0,0.0,1.2
166,2016-06-15,20.6,26.3,15.4,6.0,1.9
167,2016-06-16,19.7,22.1,17.0,31.0,2.5
168,2016-06-17,19.7,23.2,17.5,11.0,2.2
169,2016-06-18,17.3,21.1,13.5,0.5,1.2
170,2016-06-19,21.4,28.6,13.4,1.5,2.0
171,2016-06-20,19.8,22.8,17.2,14.0,3.0
172,2016-06-21,20.1,25.6,15.5,0.0,1.7
173,2016-06-22,19.6,24.1,15.8,0.0,1.7
174,2016-06-23,18.9,21.4,15.4,0.5,1.6
175,2016-06-24,20.3,23.7,16.5,0.5,1.9
176,2016-06-25,20.9,23.1,19.1,11.5,5.6
177,2016-06-26,15.9,20.4,11.1,0.5,1.8
178,2016-06-27,16.8,21.2,10.0,0.0,1.6
179,2016-06-28,19.5,25.5,14.4,0.0,1.3
180,2016-06-29,20.4,27.3,12.9,0.0,1.8
181,2016-06-30,20.6,25.2,14.0,0.0,1.9
182,2016-07-01,21.8,24.5,18.8,0.0,2.3
183,2016-07-02,21.9,25.2,18.2,9.5,3.1
184,2016-07-03,21.0,24.8,19.1,0.0,2.1
185,2016-07-04,18.9,21.7,16.3,0.0,1.7
186,2016-07-05,21.0,26.0,15.9,0.0,2.5
187,2016-07-06,19.6,23.6,17.0,52.5,2.1
188,2016-07-07,18.5,20.5,17.0,1.5,2.3
189,2016-07-08,20.1,23.5,15.8,0.0,1.9
190,2016-07-09,21.6,23.2,19.1,2.0,2.3
191,2016-07-10,20.9,23.2,18.7,0.0,1.8
192,2016-07-11,19.7,24.6,14.3,0.0,1.7
193,2016-07-12,19.7,27.0,13.5,0.0,1.6
194,2016-07-13,22.2,28.6,13.6,0.0,1.6
195,2016-07-14,21.9,23.0,20.8,40.0,1.6
196,2016-07-15,21.8,28.6,18.5,1.5,2.0
197,2016-07-16,22.5,26.5,18.2,0.0,1.6
198,2016-07-17,22.6,23.8,21.0,17.5,2.4
199,2016-07-18,21.2,23.6,19.9,0.0,1.8
200,2016-07-19,21.1,24.3,19.4,0.5,1.3
201,2016-07-20,20.5,25.4,15.3,0.0,1.7
202,2016-07-21,20.5,25.6,14.8,0.0,1.5
203,2016-07-22,21.7,28.8,14.5,0.0,2.0
204,2016-07-23,21.5,28.6,15.3,0.0,1.4
205,2016-07-24,22.5,29.2,14.9,0.0,1.8
206,2016-07-25,23.3,30.2,15.0,0.0,1.5
207,2016-07-26,25.1,29.3,21.9,0.0,2.2
208,2016-07-27,24.0,24.9,22.4,10.5,3.3
209,2016-07-28,24.5,27.5,21.4,5.5,2.3
210,2016-07-29,26.3,30.5,21.3,0.0,2.3
211,2016-07-30,25.8,30.0,21.6,0.0,1.6
212,2016-07-31,26.2,31.8,21.0,0.0,1.4
213,2016-08-01,26.3,32.3,20.9,0.0,1.6
214,2016-08-02,25.5,29.6,20.9,0.0,1.6
215,2016-08-03,24.4,29.7,19.2,0.0,1.3
216,2016-08-04,24.5,29.0,18.2,0.0,1.8
217,2016-08-05,26.0,29.0,22.9,0.0,2.6
218,2016-08-06,26.3,30.1,23.3,0.0,2.0
219,2016-08-07,27.6,34.9,21.0,0.0,1.7
220,2016-08-08,27.5,34.2,20.9,0.0,1.9
221,2016-08-09,25.3,30.1,18.9,0.0,2.5
222,2016-08-10,21.9,27.2,16.4,0.0,1.2
223,2016-08-11,22.6,29.3,14.9,0.0,1.6
224,2016-08-12,23.0,30.6,14.4,0.0,1.4
225,2016-08-13,24.3,31.5,16.4,0.0,1.5
226,2016-08-14,23.5,30.7,17.0,0.0,1.3
227,2016-08-15,23.5,28.5,16.9,0.5,1.6
228,2016-08-16,25.6,31.3,22.0,0.0,1.5
229,2016-08-17,23.5,27.2,20.5,20.5,1.7
230,2016-08-18,24.8,30.0,19.5,0.5,1.6
231,2016-08-19,26.2,32.1,20.4,0.0,1.8
232,2016-08-20,27.5,33.7,21.4,0.0,1.6
233,2016-08-21,26.9,31.3,22.6,0.0,2.6
234,2016-08-22,25.2,30.4,21.7,24.5,2.0
235,2016-08-23,23.3,28.2,17.9,4.0,1.6
236,2016-08-24,23.5,30.7,16.8,0.0,1.5
237,2016-08-25,25.6,29.5,19.1,0.0,2.2
238,2016-08-26,22.1,26.2,18.1,62.5,2.8
239,2016-08-27,20.2,25.6,16.0,0.0,2.7
240,2016-08-28,21.9,28.6,16.3,0.0,2.6
241,2016-08-29,25.8,33.7,19.0,0.0,2.1
242,2016-08-30,25.0,30.8,20.2,6.5,3.1
243,2016-08-31,23.1,29.3,18.1,0.0,1.8
244,2016-09-01,22.9,29.0,17.0,0.0,1.6
245,2016-09-02,24.0,30.5,18.3,0.0,1.3
246,2016-09-03,24.3,30.5,18.4,0.0,1.4
247,2016-09-04,25.3,32.9,18.3,0.0,1.4
248,2016-09-05,26.3,32.3,20.5,0.0,1.3
249,2016-09-06,24.3,28.0,19.5,0.5,2.0
250,2016-09-07,23.3,27.5,18.1,0.0,1.7
251,2016-09-08,20.6,25.1,17.9,17.0,2.0
252,2016-09-09,22.6,26.0,19.1,4.0,2.4
253,2016-09-10,20.9,25.0,17.4,3.0,1.4
254,2016-09-11,20.7,25.5,16.0,0.0,2.0
255,2016-09-12,20.4,24.8,16.8,0.0,1.3
256,2016-09-13,19.6,21.8,18.1,9.0,1.9
257,2016-09-14,20.2,24.0,17.7,4.0,1.0
258,2016-09-15,20.5,26.5,15.4,0.5,1.4
259,2016-09-16,19.4,25.4,14.0,0.0,0.7
260,2016-09-17,19.8,25.1,13.4,5.5,1.1
261,2016-09-18,20.2,24.6,17.9,0.0,1.9
262,2016-09-19,18.2,22.7,13.9,0.0,2.8
263,2016-09-20,16.2,19.8,13.0,0.0,2.2
264,2016-09-21,17.1,24.8,10.9,0.0,2.0
265,2016-09-22,17.8,23.0,11.3,23.0,1.5
266,2016-09-23,18.1,21.0,15.2,11.5,0.8
267,2016-09-24,19.6,24.7,13.7,0.0,1.3
268,2016-09-25,19.4,25.2,13.3,0.0,1.0
269,2016-09-26,20.4,25.1,15.5,0.0,0.9
270,2016-09-27,21.5,24.9,18.2,26.0,1.3
271,2016-09-28,21.3,23.3,18.6,2.5,1.0
272,2016-09-29,17.1,21.4,12.2,2.5,1.3
273,2016-09-30,14.8,20.5,8.8,0.0,1.2
274,2016-10-01,16.4,23.9,10.7,0.0,1.3
275,2016-10-02,16.3,23.1,10.4,0.0,1.1
276,2016-10-03,19.0,23.5,9.7,34.0,2.5
277,2016-10-04,17.3,22.5,9.3,0.0,2.0
278,2016-10-05,13.6,18.0,7.9,25.5,1.7
279,2016-10-06,16.5,20.6,10.7,6.0,2.4
280,2016-10-07,13.6,17.5,9.4,0.0,1.9
281,2016-10-08,15.6,20.9,8.9,66.5,2.9
282,2016-10-09,14.6,19.5,10.7,1.5,1.7
283,2016-10-10,12.3,17.0,6.3,0.0,1.7
284,2016-10-11,13.8,17.6,6.2,6.5,2.1
285,2016-10-12,10.6,15.3,5.5,0.0,1.7
286,2016-10-13,11.6,17.9,5.4,3.0,1.2
287,2016-10-14,11.6,18.9,6.7,7.5,1.3
288,2016-10-15,11.3,19.1,5.7,0.0,0.9
289,2016-10-16,13.2,20.4,5.5,0.0,1.1
290,2016-10-17,18.6,20.4,14.7,5.5,3.0
291,2016-10-18,15.5,21.5,5.6,0.5,1.2
292,2016-10-19,11.3,19.2,5.6,0.0,1.2
293,2016-10-20,11.1,19.9,5.1,3.0,2.1
294,2016-10-21,9.1,13.7,3.6,0.0,1.7
295,2016-10-22,9.4,14.9,2.0,0.0,0.9
296,2016-10-23,11.0,13.9,8.4,1.5,3.3
297,2016-10-24,10.6,15.0,6.1,0.0,1.6
298,2016-10-25,10.5,16.0,1.6,11.5,1.2
299,2016-10-26,14.4,18.0,8.1,0.0,1.6
300,2016-10-27,8.9,13.8,2.4,0.0,1.8
301,2016-10-28,9.9,13.0,5.6,0.0,0.8
302,2016-10-29,7.7,10.6,5.1,8.0,3.0
303,2016-10-30,7.2,11.9,0.3,0.0,1.6
304,2016-10-31,9.8,15.3,1.6,13.0,3.1
305,2016-11-01,5.5,8.1,3.0,9.5,2.1
306,2016-11-02,4.3,10.1,0.2,0.0,0.8
307,2016-11-03,7.7,14.2,1.3,17.0,2.8
308,2016-11-04,7.9,10.9,5.3,0.5,2.0
309,2016-11-05,13.3,17.6,7.1,37.5,4.0
310,2016-11-06,6.2,9.9,4.6,0.0,2.7
311,2016-11-07,5.3,10.6,-0.6,0.0,0.9
312,2016-11-08,8.7,15.1,0.0,11.0,2.7
313,2016-11-09,2.9,5.6,0.4,13.5,3.2
314,2016-11-10,3.3,7.5,-1.5,0.0,1.5
315,2016-11-11,7.2,14.4,-1.4,6.0,3.2
316,2016-11-12,10.1,14.9,2.6,0.0,1.2
317,2016-11-13,9.8,17.6,1.1,1.0,2.1
318,2016-11-14,9.1,16.5,-0.6,0.0,1.7
319,2016-11-15,10.9,15.8,5.7,11.5,2.3
320,2016-11-16,5.7,8.1,3.8,2.5,1.8
321,2016-11-17,4.3,8.6,-1.4,1.0,1.4
322,2016-11-18,5.9,13.0,-1.0,0.0,1.6
323,2016-11-19,7.7,14.3,0.9,0.0,1.1
324,2016-11-20,8.1,13.4,2.3,6.5,1.3
325,2016-11-21,4.8,9.0,-0.9,0.0,1.4
326,2016-11-22,5.5,12.3,0.2,11.5,2.8
327,2016-11-23,0.9,3.4,-1.1,3.5,2.0
328,2016-11-24,-0.3,3.4,-2.5,0.5,1.0
329,2016-11-25,1.4,3.5,-2.8,2.0,0.9
330,2016-11-26,2.5,8.0,-3.7,0.5,1.0
331,2016-11-27,7.6,10.2,4.2,12.0,1.1
332,2016-11-28,4.9,8.3,2.7,7.5,2.4
333,2016-11-29,2.5,4.9,0.8,2.5,2.6
334,2016-11-30,3.4,7.5,-0.7,0.0,1.3
335,2016-12-01,8.7,13.3,3.3,19.0,3.4
336,2016-12-02,5.0,7.5,1.8,14.0,2.2
337,2016-12-03,4.4,10.2,-1.3,0.5,1.1
338,2016-12-04,9.6,14.7,-1.5,0.0,2.1
339,2016-12-05,8.9,13.0,5.8,21.0,1.0
340,2016-12-06,4.0,11.5,-1.3,4.5,3.3
341,2016-12-07,0.5,3.9,-1.3,1.5,1.7
342,2016-12-08,1.2,6.5,-2.8,2.5,1.5
343,2016-12-09,5.1,7.0,3.4,12.5,2.5
344,2016-12-10,0.8,4.2,-1.0,3.5,3.3
345,2016-12-11,-0.3,1.9,-2.0,4.0,3.2
346,2016-12-12,2.2,5.2,-1.0,0.5,1.6
347,2016-12-13,5.4,7.9,2.8,5.5,2.1
348,2016-12-14,2.4,4.1,0.4,5.0,2.3
349,2016-12-15,-0.4,1.6,-2.7,24.5,1.4
350,2016-12-16,-0.9,1.0,-4.6,1.5,1.9
351,2016-12-17,1.6,3.7,-1.2,0.5,2.4
352,2016-12-18,5.5,9.2,-0.7,2.0,1.1
353,2016-12-19,3.1,10.0,-1.8,0.0,0.8
354,2016-12-20,3.5,9.5,-2.3,0.5,0.8
355,2016-12-21,2.9,9.9,-3.0,0.0,1.0
356,2016-12-22,6.4,11.3,0.3,26.0,2.3
357,2016-12-23,6.8,12.9,1.5,9.0,4.5
358,2016-12-24,1.9,2.6,0.3,0.0,3.8
359,2016-12-25,1.0,5.8,-3.0,0.5,1.1
360,2016-12-26,4.6,8.8,-4.2,11.0,2.5
361,2016-12-27,2.3,6.2,0.0,25.5,3.6
362,2016-12-28,-0.7,2.4,-2.8,7.0,1.7
363,2016-12-29,1.8,7.2,-1.7,9.0,3.0
364,2016-12-30,0.4,2.6,-1.5,3.0,2.2
365,2016-12-31,2.3,6.2,-3.8,1.5,1.7
366,2017-01-01,2.0,5.5,-3.9,0.0,1.0
367,2017-01-02,2.3,6.6,-2.1,6.5,0.8
368,2017-01-03,2.3,5.2,-0.6,0.0,1.3
369,2017-01-04,0.9,2.4,-0.9,10.5,1.2
370,2017-01-05,0.5,3.4,-1.8,10.5,4.1
371,2017-01-06,-0.4,2.0,-2.5,0.5,0.8
372,2017-01-07,3.3,7.0,-0.3,1.0,1.2
373,2017-01-08,0.7,4.9,-4.1,0.0,1.3
374,2017-01-09,3.6,6.1,-0.3,6.5,1.6
375,2017-01-10,0.4,4.1,-2.8,7.5,2.2
376,2017-01-11,-3.2,-1.4,-4.0,3.0,3.2
377,2017-01-12,-3.0,-1.8,-3.9,5.0,2.6
378,2017-01-13,-2.9,0.0,-6.0,4.0,2.0
379,2017-01-14,-5.5,-3.1,-9.9,6.5,1.2
380,2017-01-15,-3.5,1.2,-11.6,11.0,1.7
381,2017-01-16,0.6,3.2,-1.8,3.0,1.6
382,2017-01-17,-0.9,0.4,-3.7,13.0,1.0
383,2017-01-18,1.8,5.4,-3.8,12.5,1.4
384,2017-01-19,1.4,4.2,-1.6,11.5,2.2
385,2017-01-20,-0.9,1.4,-5.4,1.0,2.4
386,2017-01-21,0.2,3.4,-1.8,0.5,2.1
387,2017-01-22,1.6,4.8,-1.1,12.5,2.4
388,2017-01-23,-1.0,2.3,-2.9,19.5,3.5
389,2017-01-24,-2.6,-0.7,-4.3,7.5,2.8
390,2017-01-25,-0.8,1.5,-3.0,0.5,1.6
391,2017-01-26,3.0,6.2,-1.0,0.0,1.5
392,2017-01-27,3.7,9.3,-1.1,4.5,4.8
393,2017-01-28,1.1,3.9,-2.6,0.0,1.7
394,2017-01-29,0.6,4.5,-5.8,6.0,0.9
395,2017-01-30,0.7,2.4,-1.9,12.0,3.0
396,2017-01-31,-0.8,0.7,-2.5,3.5,2.0
397,2017-02-01,-1.1,4.6,-5.7,7.5,2.6
398,2017-02-02,-3.0,-0.6,-6.2,3.5,4.1
399,2017-02-03,0.6,2.9,-2.4,0.5,2.3
400,2017-02-04,1.9,6.5,-4.6,0.0,1.0
401,2017-02-05,1.0,6.2,-6.0,0.5,1.1
402,2017-02-06,2.5,6.3,1.2,17.5,3.3
403,2017-02-07,-0.5,3.0,-2.9,18.5,3.8
404,2017-02-08,-0.5,1.4,-2.6,1.0,1.3
405,2017-02-09,0.9,2.7,-1.8,1.5,1.3
406,2017-02-10,0.1,2.0,-3.0,15.5,1.3
407,2017-02-11,-0.1,1.2,-3.6,18.0,2.5
408,2017-02-12,1.8,2.5,0.7,9.5,4.0
409,2017-02-13,1.3,2.7,0.2,13.5,1.5
410,2017-02-14,0.9,2.8,-0.7,19.5,1.3
411,2017-02-15,1.5,4.5,-2.9,0.5,1.4
412,2017-02-16,5.7,9.5,-2.8,0.0,3.6
413,2017-02-17,5.4,10.2,-0.2,23.0,3.5
414,2017-02-18,-1.6,0.3,-3.1,0.0,1.9
415,2017-02-19,-1.6,0.9,-4.0,0.5,2.1
416,2017-02-20,2.4,6.3,-1.7,41.5,4.5
417,2017-02-21,-0.9,1.4,-2.2,0.5,4.7
418,2017-02-22,1.6,3.7,-1.9,0.0,1.9
419,2017-02-23,2.1,5.0,0.2,13.5,1.5
420,2017-02-24,-0.3,0.9,-2.1,5.0,2.1
421,2017-02-25,2.0,5.1,-2.1,1.0,2.2
422,2017-02-26,1.8,5.0,-1.2,1.0,1.6
423,2017-02-27,-2.0,0.7,-6.6,0.0,1.5
424,2017-02-28,-3.2,4.0,-8.9,0.0,0.8
425,2017-03-01,0.3,5.4,-7.0,0.0,1.3
426,2017-03-02,3.4,10.7,-5.2,0.0,1.5
427,2017-03-03,2.8,6.4,-0.2,0.5,3.2
428,2017-03-04,1.8,5.6,-2.6,7.5,1.6
429,2017-03-05,0.5,4.8,-5.3,0.0,1.3
430,2017-03-06,1.8,3.8,0.3,8.0,1.9
431,2017-03-07,0.0,2.6,-1.9,4.0,1.8
432,2017-03-08,0.2,3.6,-3.4,5.0,1.6
433,2017-03-09,2.7,5.6,0.0,2.0,1.5
434,2017-03-10,1.0,3.9,-1.2,5.0,2.0
435,2017-03-11,0.8,4.4,-4.7,2.0,1.1
436,2017-03-12,1.6,6.6,-2.9,0.0,1.0
437,2017-03-13,1.8,9.0,-4.9,0.0,0.9
438,2017-03-14,4.0,5.9,0.9,8.5,2.8
439,2017-03-15,2.1,5.8,-0.9,3.0,2.5
440,2017-03-16,3.8,7.1,-0.1,1.5,2.2
441,2017-03-17,3.5,7.8,-1.0,0.0,1.5
442,2017-03-18,4.1,9.4,-1.8,0.5,1.3
443,2017-03-19,3.4,9.1,-4.0,0.0,1.1
444,2017-03-20,4.1,10.7,-2.7,0.0,1.4
445,2017-03-21,5.6,10.5,0.5,7.5,1.8
446,2017-03-22,5.6,9.1,3.0,0.5,3.0
447,2017-03-23,2.8,6.7,-1.0,0.0,1.7
448,2017-03-24,2.3,6.4,-0.7,4.5,2.3
449,2017-03-25,2.5,7.6,-2.3,3.0,1.8
450,2017-03-26,3.7,9.9,-3.1,0.0,1.7
451,2017-03-27,4.6,8.1,1.5,0.0,1.7
452,2017-03-28,3.1,8.9,-2.2,0.5,1.2
453,2017-03-29,6.5,11.0,-2.0,0.0,2.0
454,2017-03-30,7.8,11.4,5.4,1.5,3.1
455,2017-03-31,5.0,8.3,-0.4,0.0,2.9
456,2017-04-01,3.5,9.9,-1.3,0.0,1.4
457,2017-04-02,4.2,10.5,-1.3,0.0,1.4
458,2017-04-03,5.0,9.2,1.0,5.0,2.6
459,2017-04-04,6.1,11.1,-1.6,0.0,2.3
460,2017-04-05,10.3,14.8,5.6,0.0,3.1
461,2017-04-06,12.3,19.2,6.7,4.0,2.3
462,2017-04-07,9.6,12.5,4.5,16.5,2.0
463,2017-04-08,10.8,16.3,4.1,0.0,2.2
464,2017-04-09,8.1,10.6,4.1,0.0,2.5
465,2017-04-10,6.3,13.3,-1.0,0.0,1.5
466,2017-04-11,8.4,13.5,-0.8,18.0,3.8
467,2017-04-12,5.9,9.5,1.4,5.0,2.5
468,2017-04-13,6.5,8.6,2.1,0.0,2.7
469,2017-04-14,10.8,13.3,7.9,0.0,4.3
