Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
77,2016-03-18,9.0,20.0,-0.5,0.0,0,0
78,2016-03-19,7.7,12.1,5.5,8.5,0,0
79,2016-03-20,4.4,6.9,1.5,3.5,0,0
80,2016-03-21,3.0,6.8,-0.7,0.0,0,0
81,2016-03-22,6.4,9.1,2.5,14.0,0,0
82,2016-03-23,3.5,7.8,-0.9,0.0,0,0
83,2016-03-24,1.4,5.8,-1.9,2.0,0,0
84,2016-03-25,1.0,4.2,-1.5,10.0,2,3
85,2016-03-26,2.7,7.9,-1.4,3.0,0,0
86,2016-03-27,3.4,11.2,-2.8,0.0,0,0
87,2016-03-28,4.7,12.6,-1.7,0.0,0,0
88,2016-03-29,6.2,14.6,-1.2,0.0,0,0
89,2016-03-30,6.4,17.0,0.8,12.0,0,0
90,2016-03-31,7.1,13.1,-0.3,0.0,0,0
91,2016-04-01,8.2,16.8,-0.1,0.0,0,0
92,2016-04-02,9.9,14.1,6.0,0.0,0,0
93,2016-04-03,11.2,15.9,6.9,11.5,0,0
94,2016-04-04,5.5,9.5,0.8,20.5,0,0
95,2016-04-05,6.6,13.2,-0.5,0.0,0,0
96,2016-04-06,7.9,12.6,1.9,1.0,0,0
97,2016-04-07,8.4,13.2,1.7,23.5,0,0
98,2016-04-08,10.3,14.2,8.1,4.0,0,0
99,2016-04-09,10.9,16.0,4.6,0.0,0,0
100,2016-04-10,6.8,13.9,1.4,0.0,0,0
101,2016-04-11,2.6,6.6,0.0,5.5,3,3
102,2016-04-12,4.8,10.6,-0.6,0.0,0,0
103,2016-04-13,9.7,18.7,0.9,7.0,0,0
104,2016-04-14,13.1,19.5,8.5,3.5,0,0
105,2016-04-15,6.1,10.6,3.0,15.0,0,0
106,2016-04-16,8.7,17.8,0.4,0.0,0,0
107,2016-04-17,12.7,19.5,6.0,10.5,0,0
108,2016-04-18,12.2,14.3,10.3,0.0,0,0
109,2016-04-19,8.4,11.5,4.0,0.0,0,0
110,2016-04-20,9.1,16.0,2.2,0.0,0,0
111,2016-04-21,14.2,20.8,7.1,0.0,0,0
112,2016-04-22,13.7,19.7,8.9,0.0,0,0
113,2016-04-23,13.5,23.3,5.8,0.0,0,0
114,2016-04-24,10.6,16.5,3.9,0.0,0,0
115,2016-04-25,10.2,19.0,1.1,0.0,0,0
116,2016-04-26,10.8,19.6,2.6,0.0,0,0
117,2016-04-27,10.8,19.5,2.6,0.0,0,0
118,2016-04-28,11.1,12.3,10.0,26.0,0,0
119,2016-04-29,7.8,10.1,4.9,12.5,0,0
120,2016-04-30,8.7,11.9,5.2,2.0,0,0
121,2016-05-01,8.9,10.3,7.6,16.0,0,0
122,2016-05-02,11.8,18.0,6.4,0.0,0,0
123,2016-05-03,19.5,30.4,6.5,0.0,0,0
124,2016-05-04,16.5,21.8,12.0,1.0,0,0
125,2016-05-05,14.5,16.9,13.0,0.0,0,0
126,2016-05-06,16.9,22.4,6.5,0.0,0,0
127,2016-05-07,14.5,18.5,12.5,7.5,0,0
128,2016-05-08,13.0,17.2,5.8,0.0,0,0
129,2016-05-09,14.0,23.8,2.9,0.0,0,0
130,2016-05-10,15.7,19.9,11.0,12.5,0,0
131,2016-05-11,15.1,18.5,12.5,16.5,0,0
132,2016-05-12,11.7,15.0,8.4,7.5,0,0
133,2016-05-13,15.9,26.1,6.7,0.0,0,0
134,2016-05-14,15.7,21.2,11.5,0.0,0,0
135,2016-05-15,18.7,26.2,10.3,0.0,0,0
136,2016-05-16,20.6,26.2,14.6,0.0,0,0
137,2016-05-17,12.9,16.6,8.8,5.5,0,0
138,2016-05-18,13.7,20.4,7.1,0.0,0,0
139,2016-05-19,17.3,26.8,7.6,0.0,0,0
140,2016-05-20,19.0,27.3,11.0,0.0,0,0
141,2016-05-21,16.6,23.6,11.0,0.0,0,0
142,2016-05-22,18.0,26.3,11.3,0.0,0,0
143,2016-05-23,16.2,25.0,8.3,0.0,0,0
144,2016-05-24,19.6,28.3,9.5,0.0,0,0
145,2016-05-25,19.0,23.3,17.5,0.0,0,0
146,2016-05-26,19.7,24.1,17.0,10.0,0,0
147,2016-05-27,17.1,20.3,12.2,10.0,0,0
148,2016-05-28,16.6,23.6,10.3,0.0,0,0
149,2016-05-29,17.9,24.8,8.6,0.0,0,0
150,2016-05-30,21.8,27.5,16.4,0.0,0,0
151,2016-05-31,18.5,23.8,13.9,7.0,0,0
152,2016-06-01,12.6,16.0,10.7,18.5,0,0
153,2016-06-02,12.0,14.7,10.3,7.5,0,0
154,2016-06-03,13.9,19.6,7.3,0.0,0,0
155,2016-06-04,18.1,25.0,7.8,0.0,0,0
156,2016-06-05,15.8,18.5,12.9,1.0,0,0
157,2016-06-06,16.9,24.0,10.7,0.0,0,0
158,2016-06-07,19.8,26.3,12.2,0.0,0,0
159,2016-06-08,20.0,25.1,16.2,0.0,0,0
160,2016-06-09,19.0,23.2,17.2,12.5,0,0
161,2016-06-10,17.7,22.2,13.6,0.0,0,0
162,2016-06-11,20.9,30.0,11.2,0.0,0,0
163,2016-06-12,23.5,29.2,15.9,0.0,0,0
164,2016-06-13,19.7,22.9,17.3,4.0,0,0
165,2016-06-14,20.0,22.8,17.0,0.5,0,0
166,2016-06-15,21.1,26.3,17.1,8.5,0,0
167,2016-06-16,19.8,22.8,16.8,40.5,0,0
168,2016-06-17,20.5,23.6,18.4,3.0,0,0
169,2016-06-18,18.9,22.5,15.7,1.0,0,0
170,2016-06-19,22.5,30.3,14.4,13.0,0,0
171,2016-06-20,20.9,25.1,17.5,5.5,0,0
172,2016-06-21,20.9,26.7,16.5,0.0,0,0
173,2016-06-22,19.9,24.7,16.2,0.0,0,0
174,2016-06-23,18.7,21.0,16.3,11.5,0,0
175,2016-06-24,20.7,25.4,17.3,1.5,0,0
176,2016-06-25,22.2,25.1,18.7,9.5,0,0
177,2016-06-26,16.3,20.2,13.8,12.0,0,0
178,2016-06-27,17.9,23.2,11.9,0.5,0,0
179,2016-06-28,19.8,23.2,16.3,0.0,0,0
180,2016-06-29,21.2,27.3,14.5,0.0,0,0
181,2016-06-30,20.6,25.8,17.1,0.0,0,0
182,2016-07-01,23.1,28.0,19.4,0.0,0,0
183,2016-07-02,23.2,26.5,19.4,13.0,0,0
184,2016-07-03,21.1,24.0,18.6,1.0,0,0
185,2016-07-04,19.8,23.2,17.7,0.0,0,0
186,2016-07-05,20.6,25.1,15.5,0.0,0,0
187,2016-07-06,20.8,23.9,17.8,57.0,0,0
188,2016-07-07,19.4,21.9,17.9,1.5,0,0
189,2016-07-08,20.4,24.7,17.2,2.0,0,0
190,2016-07-09,21.9,24.4,20.0,2.5,0,0
191,2016-07-10,21.8,25.0,20.2,2.5,0,0
192,2016-07-11,20.4,24.6,16.0,0.0,0,0
193,2016-07-12,20.6,26.9,14.9,0.0,0,0
194,2016-07-13,22.5,30.3,14.9,0.0,0,0
195,2016-07-14,22.2,23.7,20.6,21.5,0,0
196,2016-07-15,22.9,27.8,19.7,7.0,0,0
197,2016-07-16,22.6,26.9,19.2,0.5,0,0
198,2016-07-17,22.9,26.5,21.1,8.5,0,0
199,2016-07-18,21.8,24.8,19.8,0.5,0,0
200,2016-07-19,20.8,24.1,18.9,2.0,0,0
201,2016-07-20,20.7,25.0,17.9,0.5,0,0
202,2016-07-21,21.4,26.9,17.3,0.0,0,0
203,2016-07-22,22.4,28.0,16.5,0.0,0,0
204,2016-07-23,22.4,28.5,16.4,0.0,0,0
205,2016-07-24,23.7,30.0,18.3,0.0,0,0
206,2016-07-25,24.0,30.1,17.0,0.0,0,0
207,2016-07-26,24.1,27.0,20.1,0.0,0,0
208,2016-07-27,24.6,27.5,22.1,0.0,0,0
209,2016-07-28,25.7,30.5,22.1,1.0,0,0
210,2016-07-29,26.6,32.8,20.8,0.0,0,0
211,2016-07-30,25.5,31.1,21.7,3.5,0,0
212,2016-07-31,25.9,32.2,21.5,0.0,0,0
213,2016-08-01,26.3,32.4,21.3,1.0,0,0
214,2016-08-02,25.0,28.4,22.2,12.0,0,0
215,2016-08-03,24.8,28.8,21.8,0.0,0,0
216,2016-08-04,24.3,29.6,19.9,0.0,0,0
217,2016-08-05,24.7,29.9,20.0,0.0,0,0
218,2016-08-06,25.3,31.3,19.4,0.0,0,0
219,2016-08-07,28.4,35.5,21.7,0.0,0,0
220,2016-08-08,28.1,34.3,22.4,0.0,0,0
221,2016-08-09,24.9,30.1,20.7,0.0,0,0
222,2016-08-10,22.4,28.4,18.2,0.0,0,0
223,2016-08-11,22.5,30.5,16.4,0.0,0,0
224,2016-08-12,23.8,32.7,16.5,0.0,0,0
225,2016-08-13,24.7,32.9,17.6,0.0,0,0
226,2016-08-14,24.5,32.2,17.9,0.0,0,0
227,2016-08-15,24.0,30.7,18.8,12.5,0,0
228,2016-08-16,26.0,33.2,20.9,0.0,0,0
229,2016-08-17,23.1,26.5,21.9,84.5,0,0
230,2016-08-18,24.9,32.2,20.2,0.0,0,0
231,2016-08-19,26.7,33.1,21.3,0.0,0,0
232,2016-08-20,27.3,31.7,22.6,0.0,0,0
233,2016-08-21,26.5,32.1,21.6,0.0,0,0
234,2016-08-22,25.9,33.6,21.5,80.0,0,0
235,2016-08-23,23.7,28.1,19.6,10.0,0,0
236,2016-08-24,24.1,31.2,18.7,0.0,0,0
237,2016-08-25,25.5,32.3,20.2,3.0,0,0
238,2016-08-26,22.4,27.1,18.8,52.0,0,0
239,2016-08-27,20.6,26.6,17.0,0.5,0,0
240,2016-08-28,22.9,28.9,15.9,0.0,0,0
241,2016-08-29,26.6,30.6,22.4,0.0,0,0
242,2016-08-30,23.6,29.5,20.0,26.0,0,0
243,2016-08-31,23.3,30.9,17.8,0.0,0,0
244,2016-09-01,23.2,30.7,17.8,0.0,0,0
245,2016-09-02,24.2,30.5,18.1,0.0,0,0
246,2016-09-03,25.7,31.2,21.5,0.0,0,0
247,2016-09-04,26.5,33.2,19.7,0.0,0,0
248,2016-09-05,26.1,32.6,21.3,0.0,0,0
249,2016-09-06,24.0,29.8,19.9,4.5,0,0
250,2016-09-07,21.3,26.0,18.3,0.0,0,0
251,2016-09-08,21.0,27.0,16.6,9.0,0,0
252,2016-09-09,22.5,24.7,20.6,1.0,0,0
253,2016-09-10,20.0,22.7,17.1,46.0,0,0
254,2016-09-11,20.6,26.8,16.6,0.0,0,0
255,2016-09-12,20.3,25.1,16.4,1.5,0,0
256,2016-09-13,20.8,24.6,18.4,6.0,0,0
257,2016-09-14,21.7,26.8,18.4,3.0,0,0
258,2016-09-15,20.8,26.1,17.8,0.5,0,0
259,2016-09-16,20.3,26.8,16.5,0.0,0,0
260,2016-09-17,20.1,25.2,15.9,0.0,0,0
261,2016-09-18,19.0,22.3,17.1,0.5,0,0
262,2016-09-19,18.0,22.3,15.5,0.0,0,0
263,2016-09-20,16.3,19.0,14.0,0.0,0,0
264,2016-09-21,17.4,24.5,11.4,0.0,0,0
265,2016-09-22,18.8,23.1,16.0,9.0,0,0
266,2016-09-23,18.2,21.0,16.1,10.0,0,0
267,2016-09-24,19.5,25.7,14.6,0.0,0,0
268,2016-09-25,20.4,27.0,15.7,0.0,0,0
269,2016-09-26,21.1,26.5,17.6,0.0,0,0
270,2016-09-27,21.0,24.6,17.1,38.5,0,0
271,2016-09-28,21.9,25.5,19.8,4.0,0,0
272,2016-09-29,16.6,19.9,11.1,11.0,0,0
273,2016-09-30,14.9,20.6,9.7,0.0,0,0
274,2016-10-01,17.2,23.1,13.1,0.0,0,0
275,2016-10-02,17.6,24.0,13.1,0.0,0,0
276,2016-10-03,20.3,26.9,12.5,29.5,0,0
277,2016-10-04,18.3,23.7,11.3,6.0,0,0
278,2016-10-05,16.2,20.8,9.8,11.0,0,0
279,2016-10-06,17.1,19.8,15.6,5.5,0,0
280,2016-10-07,13.4,17.1,8.2,0.0,0,0
281,2016-10-08,16.0,25.8,8.4,35.0,0,0
282,2016-10-09,14.5,19.2,9.3,23.5,0,0
283,2016-10-10,12.2,15.9,9.8,1.0,0,0
284,2016-10-11,11.8,17.5,8.2,0.0,0,0
285,2016-10-12,9.6,13.5,6.2,16.0,0,0
286,2016-10-13,9.4,15.3,6.3,0.5,0,0
287,2016-10-14,11.5,18.3,6.1,7.0,0,0
288,2016-10-15,13.0,20.1,8.2,1.5,0,0
289,2016-10-16,13.5,22.1,5.6,0.0,0,0
290,2016-10-17,17.1,20.6,14.5,0.5,0,0
291,2016-10-18,16.2,21.4,10.7,3.5,0,0
292,2016-10-19,12.9,21.1,7.7,0.0,0,0
293,2016-10-20,11.3,20.4,7.4,1.0,0,0
294,2016-10-21,9.5,12.6,4.5,0.0,0,0
295,2016-10-22,8.9,15.1,2.6,0.0,0,0
296,2016-10-23,9.1,13.4,4.6,2.5,0,0
297,2016-10-24,9.7,13.8,4.0,0.0,0,0
298,2016-10-25,11.8,19.8,5.0,14.5,0,0
299,2016-10-26,16.8,20.3,13.0,1.0,0,0
300,2016-10-27,10.7,14.0,9.1,0.0,0,0
301,2016-10-28,10.5,13.2,8.1,2.0,0,0
302,2016-10-29,7.7,10.1,4.5,1.5,0,0
303,2016-10-30,6.6,11.3,2.4,0.5,0,0
304,2016-10-31,8.2,16.5,0.9,19.0,0,0
305,2016-11-01,6.0,9.3,3.8,5.5,0,0
306,2016-11-02,4.7,9.9,1.9,0.0,0,0
307,2016-11-03,8.4,15.0,4.3,11.0,0,0
308,2016-11-04,6.9,10.6,5.2,10.5,0,0
309,2016-11-05,12.8,17.7,5.2,9.0,0,0
310,2016-11-06,6.4,10.5,3.4,5.0,0,0
311,2016-11-07,5.3,11.0,1.6,0.0,0,0
312,2016-11-08,9.2,12.5,5.4,34.0,0,0
313,2016-11-09,3.6,7.8,1.2,11.0,0,0
314,2016-11-10,3.7,6.8,-0.1,4.5,0,0
315,2016-11-11,6.3,10.9,-0.9,3.5,0,0
316,2016-11-12,8.8,14.1,3.4,1.0,0,0
317,2016-11-13,8.5,17.4,1.5,3.0,0,0
318,2016-11-14,9.0,18.4,1.8,0.0,0,0
319,2016-11-15,10.0,18.3,6.9,6.0,0,0
320,2016-11-16,5.6,8.5,3.3,18.0,0,0
321,2016-11-17,3.4,7.4,1.4,16.0,0,0
322,2016-11-18,5.0,13.6,0.5,0.0,0,0
323,2016-11-19,6.5,11.1,0.3,3.0,0,0
324,2016-11-20,9.7,17.0,4.5,4.5,0,0
325,2016-11-21,6.3,11.2,0.7,0.0,0,0
326,2016-11-22,7.4,13.0,0.6,8.0,0,0
327,2016-11-23,1.2,4.5,-0.4,8.5,1,1
328,2016-11-24,-0.4,2.8,-2.4,0.0,2,1
329,2016-11-25,0.3,1.8,-1.7,2.5,0,0
330,2016-11-26,2.9,8.0,-2.0,0.0,0,0
331,2016-11-27,6.6,9.5,5.1,14.5,0,0
332,2016-11-28,4.5,6.7,1.7,16.5,0,0
333,2016-11-29,2.6,5.7,0.2,7.0,0,0
334,2016-11-30,2.5,6.6,0.0,0.0,0,0
335,2016-12-01,9.4,15.9,3.9,27.0,0,0
336,2016-12-02,5.6,9.0,2.7,12.5,0,0
337,2016-12-03,5.4,10.6,-0.1,0.0,0,0
338,2016-12-04,6.4,15.8,-0.7,0.0,0,0
339,2016-12-05,8.7,13.7,5.4,10.0,0,0
340,2016-12-06,4.0,10.6,-0.7,54.0,0,0
341,2016-12-07,0.8,2.9,-1.4,1.0,2,3
342,2016-12-08,0.8,6.2,-1.8,1.0,0,0
343,2016-12-09,4.3,7.1,-1.2,15.5,0,0
344,2016-12-10,0.8,4.5,-1.1,15.0,6,6
345,2016-12-11,-0.2,0.7,-1.8,6.5,10,4
346,2016-12-12,0.8,4.6,-2.8,0.0,9,0
347,2016-12-13,2.9,8.0,-1.3,17.0,4,1
348,2016-12-14,1.4,2.4,0.4,8.5,2,4
349,2016-12-15,0.7,2.9,-1.2,17.5,11,13
350,2016-12-16,-0.9,0.6,-2.1,20.0,33,22
351,2016-12-17,2.8,5.2,-0.3,2.0,33,0
352,2016-12-18,4.7,9.3,0.9,2.0,28,0
353,2016-12-19,4.5,10.2,0.1,0.0,17,0
354,2016-12-20,2.7,5.5,0.0,0.5,11,0
355,2016-12-21,1.6,5.3,-1.1,0.0,9,0
356,2016-12-22,5.0,11.6,-0.9,7.0,8,0
357,2016-12-23,6.7,13.4,1.7,18.5,3,0
358,2016-12-24,1.2,2.8,-0.7,6.0,1,2
359,2016-12-25,0.3,4.3,-2.3,2.5,6,6
360,2016-12-26,1.0,6.9,-3.1,0.5,2,1
361,2016-12-27,2.1,5.4,0.0,18.5,0,0
362,2016-12-28,-0.7,0.7,-1.8,1.5,3,7
363,2016-12-29,1.1,6.4,-1.0,21.0,5,7
364,2016-12-30,0.0,2.0,-1.8,5.0,11,7
365,2016-12-31,1.6,5.7,-3.4,3.0,10,1
366,2017-01-01,1.0,5.7,-3.5,4.0,5,5
367,2017-01-02,2.3,6.0,-0.3,21.0,3,3
368,2017-01-03,0.8,3.6,-0.1,15.0,2,3
369,2017-01-04,0.8,3.3,-0.2,16.5,5,8
370,2017-01-05,-0.6,1.1,-2.9,22.0,31,28
371,2017-01-06,-1.3,0.6,-3.3,1.5,35,5
372,2017-01-07,1.3,4.2,-1.1,6.0,29,0
373,2017-01-08,1.9,5.1,-2.0,0.0,19,1
374,2017-01-09,3.1,5.2,1.0,6.5,15,3
375,2017-01-10,1.3,5.9,-2.5,13.0,29,22
376,2017-01-11,-2.5,-0.3,-3.4,3.5,32,6
377,2017-01-12,-2.1,-1.1,-3.2,2.0,33,6
378,2017-01-13,-2.5,-1.1,-4.3,9.5,52,20
379,2017-01-14,-5.1,-3.9,-6.9,16.5,70,27
380,2017-01-15,-5.1,-3.1,-8.1,21.0,86,23
381,2017-01-16,-1.9,2.7,-5.4,5.0,83,5
382,2017-01-17,-2.8,1.7,-8.4,5.0,74,11
383,2017-01-18,0.3,4.2,-2.8,3.0,75,5
384,2017-01-19,1.1,4.3,-0.6,23.0,73,17
385,2017-01-20,0.0,2.5,-4.1,0.5,74,2
386,2017-01-21,-0.1,2.1,-3.0,5.5,71,16
387,2017-01-22,0.0,2.0,-6.0,7.5,75,8
388,2017-01-23,-0.9,1.2,-3.0,14.5,88,23
389,2017-01-24,-2.9,-1.5,-4.1,5.0,90,9
390,2017-01-25,-0.8,1.6,-4.4,3.0,91,4
391,2017-01-26,1.4,5.1,-3.1,0.5,88,0
392,2017-01-27,1.4,9.3,-4.1,9.5,79,1
393,2017-01-28,0.7,3.4,-2.4,2.0,70,2
394,2017-01-29,1.5,6.9,-1.8,0.0,67,0
395,2017-01-30,1.1,5.0,-1.9,16.5,65,0
396,2017-01-31,-0.6,1.1,-2.6,3.0,66,8
397,2017-02-01,-1.1,6.3,-5.7,7.0,66,0
398,2017-02-02,-2.9,-1.0,-5.3,6.0,76,17
399,2017-02-03,0.6,3.3,-1.9,0.5,76,3
400,2017-02-04,2.9,6.1,-2.2,0.5,72,0
401,2017-02-05,1.3,7.0,-4.6,1.0,65,1
402,2017-02-06,3.1,6.8,0.1,30.0,62,2
403,2017-02-07,-0.4,1.7,-2.9,3.5,60,4
404,2017-02-08,-0.2,2.2,-2.0,1.0,61,6
405,2017-02-09,1.0,4.1,-1.4,1.0,62,2
406,2017-02-10,0.4,3.0,-1.6,8.0,65,10
407,2017-02-11,-0.3,2.5,-3.4,13.5,71,9
408,2017-02-12,1.1,2.2,-0.1,21.0,74,9
409,2017-02-13,1.1,3.4,-1.0,6.5,75,3
410,2017-02-14,0.6,2.9,-0.6,20.5,86,17
411,2017-02-15,0.8,4.1,-2.1,6.5,86,4
412,2017-02-16,3.3,10.2,-1.3,0.0,82,0
413,2017-02-17,6.7,12.5,1.0,31.0,77,2
414,2017-02-18,-1.1,1.3,-2.4,2.0,71,4
415,2017-02-19,-1.5,0.7,-3.6,2.0,74,3
416,2017-02-20,1.7,6.0,-2.4,15.5,73,0
417,2017-02-21,-1.2,1.5,-2.7,2.0,71,5
418,2017-02-22,1.0,4.3,-2.0,0.0,70,1
419,2017-02-23,2.9,7.2,0.0,10.5,68,0
420,2017-02-24,-0.2,2.4,-2.3,4.0,70,12
421,2017-02-25,1.5,4.5,-1.2,4.0,73,6
422,2017-02-26,2.0,4.9,-0.7,5.5,67,3
423,2017-02-27,-1.2,1.7,-4.9,1.0,70,5
424,2017-02-28,-2.5,5.6,-9.0,0.0,65,0
425,2017-03-01,0.0,7.9,-6.3,0.0,64,0
426,2017-03-02,2.2,10.5,-5.1,0.0,62,0
427,2017-03-03,2.2,5.2,0.0,2.0,59,0
428,2017-03-04,1.3,6.0,-3.3,18.5,61,4
429,2017-03-05,0.1,5.9,-4.6,0.0,59,0
430,2017-03-06,3.8,11.9,-2.0,4.5,57,0
431,2017-03-07,0.5,2.1,-1.6,1.0,54,6
432,2017-03-08,-0.1,1.6,-2.5,6.5,60,8
433,2017-03-09,2.2,5.3,-0.2,4.0,61,4
434,2017-03-10,0.8,3.4,-1.2,7.5,58,5
435,2017-03-11,0.4,4.0,-2.0,2.0,62,5
436,2017-03-12,1.2,6.1,-2.3,0.0,57,0
437,2017-03-13,2.4,8.5,-4.8,0.0,55,0
438,2017-03-14,2.9,5.9,1.3,7.0,52,0
439,2017-03-15,1.7,5.1,-1.5,1.0,50,0
440,2017-03-16,1.3,5.3,-2.1,5.5,48,0
441,2017-03-17,2.3,6.9,-1.8,6.0,43,0
442,2017-03-18,4.1,8.3,-0.3,1.0,39,0
443,2017-03-19,3.4,7.1,-1.8,0.0,32,0
444,2017-03-20,3.8,9.4,-1.7,0.0,26,0
445,2017-03-21,3.3,10.1,-1.6,6.5,20,0
446,2017-03-22,4.6,7.3,1.8,5.0,18,0
447,2017-03-23,3.0,5.5,0.5,0.5,12,4
448,2017-03-24,0.8,3.3,-1.3,11.5,18,11
449,2017-03-25,1.1,5.2,-2.1,4.5,19,7
450,2017-03-26,2.2,9.5,-4.2,0.0,13,0
451,2017-03-27,3.0,6.8,-0.4,0.5,9,0
452,2017-03-28,1.9,6.8,-1.2,4.5,5,0
453,2017-03-29,3.5,8.9,-0.6,2.0,0,0
454,2017-03-30,5.4,12.8,-1.6,2.5,0,0
455,2017-03-31,4.2,6.6,-0.7,3.0,0,0
456,2017-04-01,2.7,7.9,-1.9,0.0,0,0
457,2017-04-02,3.5,8.5,-0.8,1.5,0,0
458,2017-04-03,4.6,10.2,-0.1,0.0,0,0
459,2017-04-04,5.5,12.5,-0.9,0.0,0,0
460,2017-04-05,8.4,19.8,-1.1,0.0,0,0
461,2017-04-06,10.7,21.2,3.9,0.0,0,0
462,2017-04-07,9.5,14.3,4.9,5.5,0,0
463,2017-04-08,10.3,14.8,4.3,1.0,0,0
464,2017-04-09,7.1,9.3,1.8,1.5,0,0
465,2017-04-10,5.4,12.0,-0.8,0.0,0,0
466,2017-04-11,8.7,13.5,2.6,21.5,0,0
467,2017-04-12,6.7,9.0,4.5,3.0,0,0
468,2017-04-13,4.8,8.8,-0.3,2.5,0,0
