,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall,avg_wind_speed
80,2016-03-21,-0.9,0.8,-4.1,,16.0,1.0,7.7
81,2016-03-22,1.6,3.4,-1.3,,16.0,2.0,7.6
82,2016-03-23,-0.2,2.1,-5.7,,19.0,5.0,4.4
83,2016-03-24,-2.4,0.4,-6.6,,19.0,2.0,3.2
84,2016-03-25,0.1,2.4,-4.7,,19.0,1.0,4.0
85,2016-03-26,-1.0,3.9,-7.8,,17.0,0.0,2.7
86,2016-03-27,3.7,6.6,-0.4,,16.0,0.0,7.3
87,2016-03-28,1.6,3.8,-4.7,,8.0,0.0,4.7
88,2016-03-29,2.1,7.7,-5.5,,1.0,1.0,3.5
89,2016-03-30,4.7,10.8,1.3,,0.0,0.0,4.3
90,2016-03-31,3.3,6.5,-0.3,,0.0,0.0,3.2
91,2016-04-01,0.7,2.2,-0.6,,0.0,0.0,6.6
92,2016-04-02,1.9,6.6,-2.4,,0.0,0.0,3.5
93,2016-04-03,4.9,9.0,1.5,,0.0,0.0,7.8
94,2016-04-04,3.9,8.8,-2.2,,0.0,0.0,6.6
95,2016-04-05,3.2,7.6,-2.1,,0.0,0.0,5.5
96,2016-04-06,5.8,9.6,0.8,,0.0,0.0,7.6
97,2016-04-07,7.4,12.4,3.0,,0.0,0.0,5.8
98,2016-04-08,5.0,8.5,-0.7,,0.0,0.0,4.9
99,2016-04-09,1.1,4.1,-2.1,,2.0,4.0,3.9
100,2016-04-10,2.0,4.4,0.1,,3.0,1.0,6.1
101,2016-04-11,1.9,3.3,0.0,,0.0,0.0,9.0
102,2016-04-12,5.0,8.9,1.8,,0.0,0.0,6.8
103,2016-04-13,3.3,6.1,1.0,,0.0,0.0,5.0
104,2016-04-14,3.3,8.4,0.3,,3.0,3.0,6.2
105,2016-04-15,1.6,3.0,0.3,,3.0,1.0,10.6
106,2016-04-16,3.9,6.2,2.2,,0.0,0.0,4.7
107,2016-04-17,2.5,5.4,0.2,,0.0,0.0,9.5
108,2016-04-18,-0.3,0.5,-2.7,,5.0,7.0,7.9
109,2016-04-19,0.5,4.9,-4.2,,4.0,0.0,1.9
110,2016-04-20,5.9,10.0,-1.1,,0.0,0.0,7.8
111,2016-04-21,8.2,13.8,-1.9,,0.0,0.0,7.2
112,2016-04-22,2.4,6.9,-3.8,,0.0,0.0,7.7
113,2016-04-23,4.6,8.3,1.6,,0.0,0.0,4.6
114,2016-04-24,5.9,11.7,1.0,,0.0,0.0,4.3
115,2016-04-25,4.0,9.1,0.0,,0.0,0.0,3.1
116,2016-04-26,3.2,4.4,1.7,,0.0,0.0,4.3
117,2016-04-27,4.7,10.9,-1.9,,0.0,0.0,4.5
118,2016-04-28,5.9,13.5,-1.7,,0.0,0.0,4.4
119,2016-04-29,2.0,3.4,0.6,,0.0,0.0,8.9
120,2016-04-30,3.2,4.6,1.1,,0.0,0.0,11.1
121,2016-05-01,3.3,5.9,-2.9,,0.0,0.0,6.2
122,2016-05-02,4.7,10.2,-4.8,,0.0,0.0,3.2
123,2016-05-03,13.5,20.2,5.2,,0.0,0.0,6.9
124,2016-05-04,8.9,12.0,6.6,,0.0,0.0,3.9
125,2016-05-05,7.7,10.4,4.5,,0.0,0.0,6.2
126,2016-05-06,7.2,10.0,4.9,,0.0,0.0,5.5
127,2016-05-07,8.7,16.0,5.8,6.5,0.0,0.0,8.4
128,2016-05-08,7.7,14.6,0.9,0.0,0.0,0.0,7.1
129,2016-05-09,8.3,16.2,0.7,0.0,0.0,0.0,4.9
130,2016-05-10,11.6,19.8,0.3,0.0,0.0,0.0,4.7
131,2016-05-11,9.1,14.1,5.3,0.5,0.0,0.0,7.1
132,2016-05-12,6.6,10.9,4.0,2.0,0.0,0.0,6.3
133,2016-05-13,12.3,21.3,5.2,0.0,0.0,0.0,8.2
134,2016-05-14,11.9,19.7,4.8,0.0,0.0,0.0,4.4
135,2016-05-15,12.3,20.6,1.4,0.0,0.0,0.0,3.2
136,2016-05-16,13.4,19.2,7.5,0.5,0.0,0.0,3.1
137,2016-05-17,12.0,15.4,9.8,2.0,0.0,0.0,9.8
138,2016-05-18,13.2,18.4,7.5,0.0,0.0,0.0,5.3
139,2016-05-19,15.7,21.8,9.6,0.0,0.0,0.0,8.2
140,2016-05-20,16.3,22.6,9.8,0.0,0.0,0.0,7.6
141,2016-05-21,17.9,25.3,10.7,0.0,0.0,0.0,7.0
142,2016-05-22,13.3,20.1,5.2,0.0,0.0,0.0,5.5
143,2016-05-23,12.7,21.0,4.8,0.0,0.0,0.0,4.4
144,2016-05-24,14.0,21.1,5.3,0.0,0.0,0.0,4.0
145,2016-05-25,13.6,18.7,10.3,2.0,0.0,0.0,8.1
146,2016-05-26,14.8,17.8,11.6,0.0,0.0,0.0,8.4
147,2016-05-27,14.7,18.6,10.4,0.0,0.0,0.0,7.5
148,2016-05-28,13.1,17.8,6.5,0.0,0.0,0.0,6.3
149,2016-05-29,8.7,13.6,2.9,0.0,0.0,0.0,3.9
150,2016-05-30,10.1,16.0,2.8,0.0,0.0,0.0,5.7
151,2016-05-31,8.2,12.1,4.8,13.0,0.0,0.0,6.4
152,2016-06-01,6.7,7.1,6.3,32.0,0.0,0.0,11.1
153,2016-06-02,8.9,11.5,6.3,0.5,0.0,0.0,5.7
154,2016-06-03,7.9,11.3,1.2,0.0,0.0,0.0,3.3
155,2016-06-04,5.6,10.2,-1.2,2.5,0.0,0.0,4.7
156,2016-06-05,7.6,13.2,-1.3,0.0,0.0,0.0,3.7
157,2016-06-06,11.7,17.7,1.7,0.0,0.0,0.0,3.5
158,2016-06-07,13.3,20.0,5.7,0.0,0.0,0.0,2.8
159,2016-06-08,12.8,17.7,7.5,2.5,0.0,0.0,2.5
160,2016-06-09,11.0,15.1,7.9,0.0,0.0,0.0,3.7
161,2016-06-10,10.4,13.4,7.8,0.0,0.0,0.0,3.7
162,2016-06-11,10.8,16.6,8.1,0.0,0.0,0.0,4.6
163,2016-06-12,9.4,13.9,6.8,0.0,0.0,0.0,7.1
164,2016-06-13,11.0,15.9,7.3,29.5,0.0,0.0,3.0
165,2016-06-14,14.9,16.9,12.1,35.5,0.0,0.0,2.7
166,2016-06-15,16.1,21.2,12.1,0.0,0.0,0.0,3.5
167,2016-06-16,14.7,21.9,8.1,0.0,0.0,0.0,3.0
168,2016-06-17,11.0,13.7,9.1,3.5,0.0,0.0,5.2
169,2016-06-18,9.1,10.8,8.0,0.0,0.0,0.0,5.2
170,2016-06-19,12.6,17.7,8.9,0.0,0.0,0.0,2.5
171,2016-06-20,15.2,21.8,7.5,0.0,0.0,0.0,2.6
172,2016-06-21,17.2,24.7,11.8,0.0,0.0,0.0,3.6
173,2016-06-22,15.3,20.9,10.4,0.0,0.0,0.0,6.1
174,2016-06-23,15.5,21.4,11.3,0.0,0.0,0.0,7.2
175,2016-06-24,11.0,14.6,7.3,0.0,0.0,0.0,5.4
176,2016-06-25,7.9,8.9,6.5,11.0,0.0,0.0,8.9
177,2016-06-26,9.2,11.0,8.3,0.0,0.0,0.0,5.5
178,2016-06-27,14.4,18.7,7.9,0.0,0.0,0.0,5.7
179,2016-06-28,17.4,22.3,12.8,0.0,0.0,0.0,5.5
180,2016-06-29,18.7,24.0,15.1,0.0,0.0,0.0,6.7
181,2016-06-30,20.0,27.0,13.3,0.0,0.0,0.0,5.4
182,2016-07-01,19.2,24.9,11.1,0.0,0.0,0.0,4.4
183,2016-07-02,19.6,25.2,13.6,25.5,0.0,0.0,4.6
184,2016-07-03,13.7,17.8,10.9,32.0,0.0,0.0,6.4
185,2016-07-04,10.5,12.8,8.7,3.5,0.0,0.0,8.1
186,2016-07-05,12.3,20.4,7.7,0.0,0.0,0.0,4.1
187,2016-07-06,15.0,20.3,8.8,0.0,0.0,0.0,2.7
188,2016-07-07,16.9,21.6,9.6,0.0,0.0,0.0,7.2
189,2016-07-08,17.2,19.5,16.1,0.0,0.0,0.0,10.3
190,2016-07-09,17.3,18.4,15.5,13.5,0.0,0.0,5.7
191,2016-07-10,14.6,17.6,12.6,0.5,0.0,0.0,4.0
192,2016-07-11,14.8,18.5,9.9,0.0,0.0,0.0,2.4
193,2016-07-12,16.7,23.5,10.7,0.0,0.0,0.0,3.0
194,2016-07-13,17.4,23.0,14.2,0.0,0.0,0.0,4.4
195,2016-07-14,14.8,19.0,12.7,0.0,0.0,0.0,6.3
196,2016-07-15,13.8,15.3,12.7,0.0,0.0,0.0,5.6
197,2016-07-16,15.9,22.0,12.7,0.0,0.0,0.0,3.7
198,2016-07-17,15.8,19.7,13.6,0.0,0.0,0.0,4.4
199,2016-07-18,15.7,18.5,13.9,0.0,0.0,0.0,4.7
200,2016-07-19,15.4,18.7,12.8,0.0,0.0,0.0,4.0
201,2016-07-20,16.1,20.8,11.9,0.0,0.0,0.0,2.4
202,2016-07-21,17.7,24.8,11.5,0.0,0.0,0.0,3.1
203,2016-07-22,18.9,25.9,13.7,0.0,0.0,0.0,2.6
204,2016-07-23,18.6,26.3,12.4,0.0,0.0,0.0,3.0
205,2016-07-24,18.2,23.3,11.9,0.0,0.0,0.0,2.8
206,2016-07-25,17.9,24.6,12.2,0.0,0.0,0.0,2.9
207,2016-07-26,16.7,21.9,11.7,0.0,0.0,0.0,3.7
208,2016-07-27,19.1,22.9,15.4,23.0,0.0,0.0,3.0
209,2016-07-28,20.6,23.7,18.1,2.0,0.0,0.0,5.0
210,2016-07-29,21.0,23.7,18.5,35.5,0.0,0.0,3.0
211,2016-07-30,22.9,25.5,21.1,5.5,0.0,0.0,6.2
212,2016-07-31,23.0,26.9,20.9,0.0,0.0,0.0,5.6
213,2016-08-01,23.0,28.5,19.6,0.0,0.0,0.0,2.9
214,2016-08-02,21.0,23.0,20.2,0.0,0.0,0.0,2.4
215,2016-08-03,22.5,26.4,19.8,0.0,0.0,0.0,6.6
216,2016-08-04,22.9,26.9,20.1,0.0,0.0,0.0,5.4
217,2016-08-05,20.2,23.0,15.2,8.5,0.0,0.0,4.7
218,2016-08-06,19.2,23.2,13.5,0.0,0.0,0.0,3.3
219,2016-08-07,22.2,29.7,12.3,0.0,0.0,0.0,4.1
220,2016-08-08,22.4,26.1,16.9,4.0,0.0,0.0,5.2
221,2016-08-09,18.0,21.7,13.2,0.0,0.0,0.0,4.9
222,2016-08-10,18.6,24.8,10.6,0.5,0.0,0.0,3.1
223,2016-08-11,20.8,26.3,15.9,0.0,0.0,0.0,3.6
224,2016-08-12,22.2,27.1,16.1,0.0,0.0,0.0,4.5
225,2016-08-13,23.9,28.4,19.3,0.0,0.0,0.0,4.3
226,2016-08-14,22.0,27.0,18.1,0.0,0.0,0.0,2.9
227,2016-08-15,20.5,22.4,18.5,0.5,0.0,0.0,3.9
228,2016-08-16,23.2,27.8,19.3,3.0,0.0,0.0,2.9
229,2016-08-17,21.4,23.5,19.6,24.5,0.0,0.0,4.4
230,2016-08-18,22.3,27.1,17.7,0.5,0.0,0.0,3.9
231,2016-08-19,21.5,26.9,16.6,0.5,0.0,0.0,2.4
232,2016-08-20,21.5,23.9,18.5,0.5,0.0,0.0,2.2
233,2016-08-21,21.2,26.5,19.0,0.0,0.0,0.0,5.3
234,2016-08-22,22.1,25.1,19.1,3.5,0.0,0.0,3.3
235,2016-08-23,20.3,23.9,16.2,22.0,0.0,0.0,4.0
236,2016-08-24,21.4,26.4,15.3,0.0,0.0,0.0,4.9
237,2016-08-25,21.8,27.4,13.7,0.0,0.0,0.0,5.1
238,2016-08-26,18.3,23.7,11.9,15.0,0.0,0.0,5.6
239,2016-08-27,15.8,21.6,7.4,0.0,0.0,0.0,3.2
240,2016-08-28,16.0,18.1,11.6,0.0,0.0,0.0,5.8
241,2016-08-29,18.4,19.7,16.3,5.0,0.0,0.0,8.4
242,2016-08-30,19.9,22.3,18.9,4.0,0.0,0.0,11.4
243,2016-08-31,20.2,26.7,16.4,8.0,0.0,0.0,6.5
244,2016-09-01,18.3,23.2,15.2,0.0,0.0,0.0,3.1
245,2016-09-02,16.5,18.2,15.4,0.0,0.0,0.0,4.6
246,2016-09-03,17.4,20.6,16.3,0.0,0.0,0.0,5.1
247,2016-09-04,18.2,20.4,17.1,9.0,0.0,0.0,3.1
248,2016-09-05,18.6,20.7,17.0,5.0,0.0,0.0,4.8
249,2016-09-06,18.2,20.5,15.9,152.0,0.0,0.0,5.5
250,2016-09-07,14.7,16.3,12.9,36.0,0.0,0.0,6.6
251,2016-09-08,14.5,16.9,12.9,1.5,0.0,0.0,8.1
252,2016-09-09,14.5,15.1,13.7,11.5,0.0,0.0,8.2
253,2016-09-10,14.4,16.0,13.5,13.5,0.0,0.0,4.7
254,2016-09-11,15.0,18.5,7.5,0.0,0.0,0.0,4.2
255,2016-09-12,12.5,18.3,6.2,0.0,0.0,0.0,2.3
256,2016-09-13,13.5,20.8,4.0,0.0,0.0,0.0,2.1
257,2016-09-14,16.6,22.8,8.9,1.5,0.0,0.0,2.9
258,2016-09-15,16.3,20.3,13.5,0.5,0.0,0.0,4.0
259,2016-09-16,15.8,20.2,12.6,43.5,0.0,0.0,5.4
260,2016-09-17,10.9,16.6,5.0,0.0,0.0,0.0,5.6
261,2016-09-18,11.4,17.0,3.9,0.0,0.0,0.0,3.2
262,2016-09-19,12.4,17.7,6.4,0.0,0.0,0.0,2.6
263,2016-09-20,14.9,19.8,7.2,0.0,0.0,0.0,5.2
264,2016-09-21,13.0,17.9,5.2,0.0,0.0,0.0,3.9
265,2016-09-22,12.4,20.6,2.7,0.0,0.0,0.0,2.8
266,2016-09-23,15.0,22.3,9.2,0.0,0.0,0.0,2.6
267,2016-09-24,16.0,22.6,8.7,0.0,0.0,0.0,4.1
268,2016-09-25,18.4,22.4,12.3,1.5,0.0,0.0,6.6
269,2016-09-26,17.3,21.1,11.5,0.0,0.0,0.0,5.9
270,2016-09-27,18.6,23.0,11.5,0.0,0.0,0.0,5.4
271,2016-09-28,14.9,20.3,3.9,15.5,0.0,0.0,6.5
272,2016-09-29,9.9,18.2,1.9,0.0,0.0,0.0,2.8
273,2016-09-30,14.7,20.6,4.0,0.0,0.0,0.0,7.2
274,2016-10-01,14.4,20.8,7.7,0.0,0.0,0.0,4.5
275,2016-10-02,17.6,21.5,11.1,0.0,0.0,0.0,7.9
276,2016-10-03,16.3,19.2,14.2,34.0,0.0,0.0,4.2
277,2016-10-04,12.2,16.3,9.1,16.5,0.0,0.0,12.3
278,2016-10-05,9.3,13.0,5.2,1.5,0.0,0.0,3.9
279,2016-10-06,9.6,13.2,6.5,4.5,0.0,0.0,9.1
280,2016-10-07,8.6,11.5,3.9,1.0,0.0,0.0,10.4
281,2016-10-08,10.3,14.4,4.1,2.5,0.0,0.0,3.9
282,2016-10-09,9.5,11.7,5.1,10.5,0.0,0.0,8.0
283,2016-10-10,7.8,9.6,5.3,2.5,0.0,0.0,9.2
284,2016-10-11,8.2,11.5,5.0,9.5,0.0,0.0,5.4
285,2016-10-12,7.1,9.6,3.7,4.5,0.0,0.0,5.3
286,2016-10-13,8.1,12.3,0.5,0.0,0.0,0.0,6.1
287,2016-10-14,7.6,12.8,0.3,1.0,0.0,0.0,6.0
288,2016-10-15,12.8,16.4,3.0,0.0,0.0,0.0,9.8
289,2016-10-16,16.0,18.4,11.8,0.0,0.0,0.0,6.6
290,2016-10-17,,,,,0.0,0.0,
291,2016-10-18,10.5,13.5,6.6,0.0,0.0,0.0,8.2
292,2016-10-19,11.0,14.3,4.7,0.0,0.0,0.0,5.6
293,2016-10-20,7.0,14.0,2.1,5.0,0.0,0.0,11.4
294,2016-10-21,6.0,8.2,1.5,0.0,0.0,0.0,11.5
295,2016-10-22,4.7,6.8,1.8,9.5,0.0,0.0,3.5
296,2016-10-23,4.7,5.8,1.9,0.5,0.0,0.0,10.8
297,2016-10-24,4.4,6.4,1.7,0.0,0.0,0.0,12.1
298,2016-10-25,8.2,10.8,3.6,1.5,0.0,0.0,7.2
299,2016-10-26,8.2,11.0,4.7,8.0,0.0,0.0,10.3
300,2016-10-27,4.7,6.7,3.1,0.0,0.0,0.0,11.8
301,2016-10-28,5.8,7.6,3.9,0.0,0.0,0.0,10.1
302,2016-10-29,2.6,5.0,0.8,0.0,0.0,0.0,12.3
303,2016-10-30,1.6,3.7,-0.5,0.0,0.0,0.0,12.1
304,2016-10-31,1.0,3.7,-0.8,,16.0,16.0,7.3
305,2016-11-01,0.1,1.1,-1.3,,13.0,0.0,7.6
306,2016-11-02,1.2,3.1,-0.9,,8.0,0.0,6.4
307,2016-11-03,0.7,3.1,-3.2,,3.0,0.0,3.0
308,2016-11-04,1.0,2.8,-0.2,,1.0,1.0,9.4
309,2016-11-05,0.2,2.0,-1.8,,6.0,6.0,4.8
310,2016-11-06,-0.9,0.4,-2.3,,6.0,7.0,10.8
311,2016-11-07,-0.9,1.5,-3.4,,2.0,0.0,4.4
312,2016-11-08,1.7,6.6,-1.2,,2.0,2.0,6.0
313,2016-11-09,0.2,3.6,-1.5,,3.0,4.0,13.9
314,2016-11-10,0.1,0.9,-1.1,,2.0,1.0,9.8
315,2016-11-11,-1.3,1.9,-7.5,,1.0,0.0,4.2
316,2016-11-12,3.5,7.0,1.2,,0.0,0.0,5.3
317,2016-11-13,2.8,5.0,1.4,,0.0,0.0,4.3
318,2016-11-14,1.9,7.8,-5.1,,0.0,0.0,3.8
319,2016-11-15,3.8,8.6,0.6,,0.0,0.0,8.2
320,2016-11-16,-0.6,0.7,-2.1,,8.0,8.0,9.0
321,2016-11-17,-0.6,0.5,-2.0,,9.0,2.0,8.7
322,2016-11-18,2.6,5.9,-1.1,,7.0,1.0,7.4
323,2016-11-19,2.3,3.8,0.7,,0.0,0.0,4.5
324,2016-11-20,1.7,5.9,-3.5,,1.0,1.0,8.0
325,2016-11-21,-2.9,-1.3,-4.4,,5.0,6.0,9.1
326,2016-11-22,-3.1,-1.5,-5.1,,17.0,24.0,6.1
327,2016-11-23,-8.3,-3.6,-10.5,,,,12.7
328,2016-11-24,-6.2,-3.3,-9.0,,10.0,6.0,7.6
329,2016-11-25,-4.2,-2.9,-5.7,,8.0,1.0,7.9
330,2016-11-26,-3.6,-1.4,-6.9,,7.0,0.0,6.8
331,2016-11-27,-0.9,0.6,-4.7,,10.0,4.0,2.8
332,2016-11-28,-0.1,0.9,-2.4,,22.0,15.0,3.4
333,2016-11-29,-2.1,0.0,-4.1,,25.0,5.0,9.1
334,2016-11-30,-2.8,-0.2,-7.3,,18.0,1.0,5.8
335,2016-12-01,1.6,5.2,-1.7,,16.0,0.0,6.0
336,2016-12-02,-0.3,3.4,-2.3,,8.0,1.0,14.9
337,2016-12-03,2.3,5.7,-1.8,,7.0,0.0,10.7
338,2016-12-04,5.9,8.3,2.8,,5.0,0.0,7.7
339,2016-12-05,1.6,5.4,-1.2,,0.0,0.0,4.8
340,2016-12-06,-3.5,-0.1,-7.1,,20.0,35.0,7.9
341,2016-12-07,-7.3,-5.9,-8.7,,,,10.0
342,2016-12-08,-4.8,-2.7,-6.7,,14.0,4.0,8.8
343,2016-12-09,-3.7,-2.2,-7.2,,14.0,1.0,4.9
344,2016-12-10,-4.8,-3.4,-5.9,,12.0,0.0,8.7
345,2016-12-11,-5.2,-3.1,-7.2,,11.0,1.0,10.8
346,2016-12-12,-4.2,-3.0,-6.7,,3.0,3.0,6.4
347,2016-12-13,-4.6,-2.3,-10.6,,4.0,2.0,4.0
348,2016-12-14,-5.2,-3.3,-6.8,,4.0,2.0,6.4
349,2016-12-15,-5.5,-4.2,-6.6,,4.0,2.0,7.3
350,2016-12-16,-7.3,-4.5,-13.7,,17.0,17.0,5.8
351,2016-12-17,-5.2,-2.2,-7.1,,21.0,13.0,8.8
352,2016-12-18,0.6,3.0,-2.6,,15.0,0.0,12.1
353,2016-12-19,-4.7,0.8,-12.6,,14.0,1.0,3.8
354,2016-12-20,-5.7,1.1,-12.8,,13.0,0.0,2.9
355,2016-12-21,-4.7,0.7,-14.2,,14.0,2.0,4.7
356,2016-12-22,-3.7,-1.0,-7.0,,13.0,0.0,7.5
357,2016-12-23,-5.3,-2.9,-7.6,,,,12.0
358,2016-12-24,-4.6,-2.7,-9.8,,19.0,8.0,7.1
359,2016-12-25,-2.3,-1.0,-4.2,,18.0,0.0,7.1
360,2016-12-26,-1.4,0.1,-3.2,,23.0,6.0,4.9
361,2016-12-27,-6.6,-2.5,-10.8,,26.0,9.0,6.8
362,2016-12-28,-6.2,-2.1,-8.6,,24.0,7.0,6.5
363,2016-12-29,-4.4,-1.0,-6.3,,25.0,6.0,8.8
364,2016-12-30,-4.1,-3.1,-5.5,,27.0,2.0,9.8
365,2016-12-31,-3.9,-2.3,-5.1,,26.0,0.0,7.1
366,2017-01-01,-2.8,-0.4,-8.3,,25.0,0.0,5.0
367,2017-01-02,-2.7,-0.4,-7.4,,29.0,4.0,3.1
368,2017-01-03,-4.2,-1.3,-8.2,,30.0,2.0,2.4
369,2017-01-04,-6.5,-1.5,-11.7,,29.0,0.0,4.0
370,2017-01-05,-5.9,-4.6,-10.3,,30.0,9.0,7.4
371,2017-01-06,-3.4,-1.0,-5.9,,25.0,0.0,4.6
372,2017-01-07,-3.3,0.6,-7.2,,25.0,1.0,6.1
373,2017-01-08,-4.3,-2.4,-7.5,,23.0,0.0,4.5
374,2017-01-09,-2.7,0.0,-7.2,,27.0,4.0,4.0
375,2017-01-10,-6.7,-1.2,-10.0,,26.0,8.0,10.1
376,2017-01-11,-10.9,-9.0,-12.0,,26.0,4.0,11.0
377,2017-01-12,-9.6,-7.2,-11.9,,28.0,4.0,9.3
378,2017-01-13,-11.1,-4.4,-16.5,,28.0,1.0,2.5
379,2017-01-14,-8.3,-4.3,-15.3,,33.0,6.0,4.4
380,2017-01-15,-1.6,0.0,-4.5,,36.0,19.0,10.8
