Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,avg_wind_speed
298,2016-10-25,21.5,24.8,17.2,4.6
299,2016-10-26,20.8,23.5,18.4,2.6
300,2016-10-27,21.1,25.1,17.9,2.9
301,2016-10-28,20.7,24.6,17.9,4.6
302,2016-10-29,19.0,22.7,14.3,4.7
303,2016-10-30,17.3,22.1,13.8,3.1
304,2016-10-31,16.0,18.6,14.1,2.6
305,2016-11-01,14.4,17.5,8.3,6.0
306,2016-11-02,13.0,18.0,7.9,4.1
307,2016-11-03,13.7,18.5,8.8,3.5
308,2016-11-04,13.9,19.6,9.5,2.4
309,2016-11-05,16.3,22.3,11.2,4.0
310,2016-11-06,17.5,23.5,12.8,3.1
311,2016-11-07,15.2,19.6,11.5,3.4
312,2016-11-08,15.4,18.4,12.0,3.5
313,2016-11-09,14.6,18.5,11.9,5.1
314,2016-11-10,12.7,13.9,11.4,4.0
315,2016-11-11,14.9,19.2,10.1,3.6
316,2016-11-12,14.0,18.8,9.4,2.4
317,2016-11-13,17.3,22.6,12.3,3.2
318,2016-11-14,18.0,19.4,16.3,4.0
319,2016-11-15,18.4,22.8,14.0,4.3
320,2016-11-16,14.7,19.7,10.1,2.5
321,2016-11-17,14.8,19.7,9.7,2.3
322,2016-11-18,15.2,18.4,11.0,4.4
323,2016-11-19,20.7,23.1,17.8,3.4
324,2016-11-20,18.7,21.7,15.8,2.1
325,2016-11-21,16.9,19.3,14.4,2.5
326,2016-11-22,17.1,22.1,12.8,4.2
327,2016-11-23,14.1,17.3,12.3,4.7
328,2016-11-24,10.0,12.6,5.7,6.8
329,2016-11-25,8.9,12.8,5.3,3.4
330,2016-11-26,10.8,15.2,5.4,2.3
331,2016-11-27,13.5,15.7,11.8,4.4
332,2016-11-28,10.9,14.2,6.4,4.3
333,2016-11-29,10.2,16.0,4.9,2.7
334,2016-11-30,12.3,15.8,5.6,2.7
335,2016-12-01,14.0,17.9,11.2,4.6
336,2016-12-02,10.5,14.5,4.9,2.5
337,2016-12-03,10.3,16.5,5.2,2.3
338,2016-12-04,12.6,14.5,9.8,3.0
339,2016-12-05,12.7,17.5,8.8,2.2
340,2016-12-06,11.4,15.5,4.0,6.4
341,2016-12-07,8.7,14.2,2.7,3.3
342,2016-12-08,10.5,15.0,6.0,3.2
343,2016-12-09,13.1,17.8,7.1,4.9
344,2016-12-10,10.2,15.1,5.2,2.9
345,2016-12-11,9.3,14.7,3.3,2.6
346,2016-12-12,10.1,13.5,5.1,3.7
347,2016-12-13,12.9,14.0,10.9,4.3
348,2016-12-14,11.5,13.9,8.7,7.3
349,2016-12-15,8.2,10.2,4.7,8.7
350,2016-12-16,5.8,9.0,3.0,6.8
351,2016-12-17,7.7,12.2,3.4,2.8
352,2016-12-18,8.4,13.4,4.6,3.8
353,2016-12-19,11.7,18.2,6.3,4.3
354,2016-12-20,13.0,15.5,11.4,3.7
355,2016-12-21,14.5,19.0,10.6,3.5
356,2016-12-22,15.3,19.6,11.7,7.0
357,2016-12-23,9.4,11.9,7.5,8.3
358,2016-12-24,8.1,11.3,4.4,3.4
359,2016-12-25,10.3,15.6,5.5,2.7
360,2016-12-26,13.6,19.3,10.5,5.7
361,2016-12-27,10.3,16.8,6.7,9.6
362,2016-12-28,7.0,11.5,4.3,4.3
363,2016-12-29,6.7,9.2,4.2,5.0
364,2016-12-30,6.1,11.6,2.3,2.2
365,2016-12-31,7.2,12.2,0.7,3.2
366,2017-01-01,8.0,14.0,1.7,2.1
367,2017-01-02,9.7,13.3,4.4,2.9
368,2017-01-03,9.2,15.2,4.2,2.0
369,2017-01-04,9.1,15.8,2.9,1.8
370,2017-01-05,10.5,14.1,6.5,3.6
371,2017-01-06,9.4,13.9,5.0,3.6
372,2017-01-07,8.1,11.3,3.8,2.0
373,2017-01-08,12.2,16.1,9.2,4.3
374,2017-01-09,10.5,13.3,5.2,5.7
375,2017-01-10,7.6,9.8,2.6,3.8
376,2017-01-11,6.2,9.7,2.4,4.7
377,2017-01-12,6.6,10.8,2.2,2.9
378,2017-01-13,7.6,9.8,5.1,7.3
379,2017-01-14,5.2,7.8,3.5,9.5
380,2017-01-15,2.8,7.1,-0.3,5.5
381,2017-01-16,4.4,10.1,-1.9,3.3
382,2017-01-17,5.4,11.1,0.9,2.5
383,2017-01-18,7.6,12.0,1.6,3.2
384,2017-01-19,8.4,11.8,4.7,1.6
385,2017-01-20,6.4,9.9,3.4,9.6
386,2017-01-21,5.4,8.8,-0.7,2.9
387,2017-01-22,5.8,8.7,3.2,8.2
388,2017-01-23,2.7,5.7,0.3,8.2
389,2017-01-24,3.7,7.4,-0.7,5.4
390,2017-01-25,3.3,9.8,-1.8,2.3
391,2017-01-26,5.2,11.4,-0.2,2.7
392,2017-01-27,9.0,15.5,3.8,3.8
393,2017-01-28,6.9,13.4,1.3,2.0
394,2017-01-29,12.9,19.8,6.3,5.9
395,2017-01-30,9.2,16.1,2.2,7.1
396,2017-01-31,6.8,9.8,1.1,1.9
397,2017-02-01,7.4,10.5,1.8,4.8
398,2017-02-02,6.0,11.9,0.6,3.2
399,2017-02-03,7.2,14.0,0.0,2.1
400,2017-02-04,9.8,14.0,6.4,2.7
401,2017-02-05,10.5,13.6,8.5,5.7
402,2017-02-06,7.3,10.5,1.0,7.0
403,2017-02-07,6.9,12.6,0.6,2.4
404,2017-02-08,6.9,11.4,2.1,2.8
405,2017-02-09,4.6,6.4,0.9,9.2
406,2017-02-10,2.7,4.5,0.8,10.6
407,2017-02-11,3.5,6.4,0.1,8.2
408,2017-02-12,4.9,9.0,0.7,5.3
409,2017-02-13,5.3,11.5,0.3,3.3
410,2017-02-14,7.1,12.3,2.4,3.9
411,2017-02-15,6.2,12.3,0.0,2.1
412,2017-02-16,10.3,15.6,3.6,5.8
413,2017-02-17,14.6,19.1,7.6,5.9
414,2017-02-18,8.1,11.5,4.8,6.7
415,2017-02-19,8.0,14.0,0.8,3.7
416,2017-02-20,12.7,17.7,4.6,7.5
417,2017-02-21,7.9,12.1,4.2,3.2
418,2017-02-22,10.9,17.6,4.6,7.0
419,2017-02-23,9.1,13.4,5.8,6.5
420,2017-02-24,6.6,10.9,2.6,4.5
421,2017-02-25,5.9,10.2,1.4,2.4
422,2017-02-26,7.4,11.7,3.0,2.6
423,2017-02-27,7.3,14.2,0.7,2.3
424,2017-02-28,8.4,15.0,2.0,2.9
425,2017-03-01,8.5,15.0,3.0,1.8
426,2017-03-02,9.2,11.2,3.5,7.7
427,2017-03-03,8.1,13.8,2.4,1.6
428,2017-03-04,9.6,16.3,2.9,2.0
429,2017-03-05,9.2,13.6,4.4,2.7
430,2017-03-06,9.4,13.9,4.6,4.7
431,2017-03-07,7.2,10.7,3.7,6.3
432,2017-03-08,6.1,9.0,4.2,7.6
433,2017-03-09,9.0,12.5,4.3,5.7
434,2017-03-10,10.6,15.2,4.0,4.2
435,2017-03-11,9.3,17.4,0.1,3.2
436,2017-03-12,10.5,18.0,4.0,2.2
437,2017-03-13,9.8,10.8,8.7,1.6
438,2017-03-14,11.5,15.8,7.9,5.9
439,2017-03-15,8.9,13.9,5.1,5.1
440,2017-03-16,9.0,14.9,1.3,3.1
441,2017-03-17,9.8,16.8,3.3,2.5
442,2017-03-18,9.4,13.5,4.4,2.3
443,2017-03-19,12.2,20.6,4.2,2.3
444,2017-03-20,10.8,12.4,9.7,1.8
445,2017-03-21,11.3,15.6,7.4,5.2
446,2017-03-22,10.3,14.5,4.8,2.8
447,2017-03-23,8.8,10.9,5.6,3.0
448,2017-03-24,10.0,14.2,3.3,2.0
449,2017-03-25,10.5,13.9,7.6,2.3
450,2017-03-26,10.4,14.3,7.2,3.7
451,2017-03-27,10.5,13.3,8.0,6.8
452,2017-03-28,10.7,16.5,4.1,2.7
453,2017-03-29,10.9,13.8,8.3,4.4
454,2017-03-30,14.7,20.6,10.5,2.5
455,2017-03-31,11.3,13.1,8.9,3.6
456,2017-04-01,11.0,16.3,7.6,3.9
457,2017-04-02,10.8,16.7,6.6,5.4
458,2017-04-03,11.5,18.4,5.2,2.6
459,2017-04-04,13.7,22.0,5.8,3.2
460,2017-04-05,16.1,19.3,12.8,6.8
461,2017-04-06,16.0,17.1,14.8,7.7
462,2017-04-07,18.6,20.6,15.7,3.3
463,2017-04-08,18.5,21.6,16.6,3.4
464,2017-04-09,16.5,20.6,13.8,3.7
465,2017-04-10,15.1,18.9,13.2,3.5
466,2017-04-11,13.9,16.5,11.4,4.6
467,2017-04-12,14.0,20.1,9.5,3.9
468,2017-04-13,14.1,21.5,6.5,2.6
469,2017-04-14,16.8,23.3,9.9,5.3
470,2017-04-15,20.2,25.2,16.2,4.4
471,2017-04-16,21.5,26.8,18.1,3.6
472,2017-04-17,19.4,23.0,16.5,8.5
473,2017-04-18,17.6,20.6,15.3,4.9
474,2017-04-19,16.0,20.5,11.9,5.3
475,2017-04-20,14.5,18.1,11.7,3.6
476,2017-04-21,16.7,20.3,13.6,2.9
477,2017-04-22,17.0,23.3,12.6,6.0
478,2017-04-23,15.7,23.1,8.1,2.7
479,2017-04-24,17.6,25.0,10.4,3.8
480,2017-04-25,19.7,25.0,14.0,3.5
481,2017-04-26,16.6,19.2,14.8,2.9
482,2017-04-27,16.1,20.8,10.7,5.2
483,2017-04-28,15.7,21.8,9.4,2.7
484,2017-04-29,18.3,24.1,13.6,3.6
485,2017-04-30,19.1,24.1,15.2,4.2
486,2017-05-01,18.7,24.2,14.4,3.6
487,2017-05-02,19.0,25.6,14.2,2.6
488,2017-05-03,20.6,27.0,16.5,2.4
489,2017-05-04,21.5,26.6,15.9,2.5
490,2017-05-05,21.6,26.6,18.7,2.4
491,2017-05-06,20.2,25.1,15.9,3.7
492,2017-05-07,19.0,24.9,13.8,2.5
493,2017-05-08,19.1,25.1,12.6,2.1
494,2017-05-09,17.1,19.8,15.4,4.8
495,2017-05-10,17.6,19.1,14.6,5.3
496,2017-05-11,20.1,25.8,14.0,4.1
497,2017-05-12,18.6,20.4,17.5,4.8
498,2017-05-13,20.5,26.2,17.2,4.2
499,2017-05-14,19.2,24.5,14.5,2.7
500,2017-05-15,17.7,23.1,13.2,3.7
501,2017-05-16,17.3,20.8,13.9,2.1
502,2017-05-17,18.8,24.7,14.1,3.1
503,2017-05-18,19.5,26.2,12.8,2.4
504,2017-05-19,20.6,27.9,14.2,2.5
505,2017-05-20,20.8,28.1,15.1,2.6
506,2017-05-21,21.5,28.6,15.9,2.4
507,2017-05-22,22.5,28.9,16.5,2.9
508,2017-05-23,22.1,27.3,17.5,3.0
509,2017-05-24,20.1,21.4,19.2,2.2
510,2017-05-25,21.9,26.9,18.4,2.8
511,2017-05-26,19.3,23.8,14.4,4.6
512,2017-05-27,19.2,25.4,12.7,2.9
513,2017-05-28,20.7,27.7,14.7,2.4
514,2017-05-29,22.2,28.4,16.5,2.6
515,2017-05-30,23.1,28.9,17.2,2.3
516,2017-05-31,22.5,26.3,19.9,3.1
