Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
40,2016-02-10,0.8,8.7,-4.8,0.0,0,0
41,2016-02-11,3.7,14.5,-5.7,0.0,0,0
42,2016-02-12,11.8,15.3,6.3,2.5,0,0
43,2016-02-13,14.0,19.8,10.3,38.5,0,0
44,2016-02-14,8.5,17.5,2.4,9.0,0,0
45,2016-02-15,-1.0,2.4,-2.6,20.0,13,16
46,2016-02-16,-1.2,0.6,-2.9,15.0,27,19
47,2016-02-17,-1.0,2.2,-8.2,0.5,24,4
48,2016-02-18,-0.8,8.4,-11.5,0.0,15,0
49,2016-02-19,6.1,10.8,1.9,0.0,6,1
50,2016-02-20,4.2,7.0,2.3,42.5,0,0
51,2016-02-21,0.8,4.7,-2.5,3.0,0,0
52,2016-02-22,1.8,7.4,-4.0,0.0,0,0
53,2016-02-23,2.4,7.0,-1.4,3.0,0,0
54,2016-02-24,0.3,3.2,-1.5,2.0,0,0
55,2016-02-25,-1.3,2.7,-4.8,3.5,5,6
56,2016-02-26,1.0,6.5,-6.4,0.0,1,0
57,2016-02-27,4.0,8.1,-0.5,1.5,0,0
58,2016-02-28,7.3,15.3,-1.3,0.5,0,0
59,2016-02-29,0.8,9.5,-2.6,24.0,4,4
60,2016-03-01,-1.6,0.8,-3.0,9.5,10,11
61,2016-03-02,1.2,7.5,-2.7,0.0,7,0
62,2016-03-03,6.0,14.1,-2.7,0.0,0,0
63,2016-03-04,6.9,12.7,-0.5,3.5,0,0
64,2016-03-05,12.4,19.3,3.5,0.0,0,0
65,2016-03-06,13.5,15.9,11.0,19.0,0,0
66,2016-03-07,13.1,19.6,10.2,0.0,0,0
67,2016-03-08,8.5,11.3,6.6,2.0,0,0
68,2016-03-09,4.7,7.0,1.5,26.0,0,0
69,2016-03-10,4.0,7.9,0.8,1.0,0,0
70,2016-03-11,1.4,5.2,0.0,4.0,0,0
71,2016-03-12,1.8,8.4,-1.9,0.0,0,0
72,2016-03-13,3.1,9.0,-1.9,2.5,0,0
73,2016-03-14,4.0,7.7,1.6,1.5,0,0
74,2016-03-15,3.4,9.9,-1.8,0.0,0,0
75,2016-03-16,5.7,15.7,-1.1,0.0,0,0
76,2016-03-17,7.9,18.4,-2.0,0.0,0,0
77,2016-03-18,12.4,14.1,10.6,8.0,0,0
78,2016-03-19,10.5,13.2,5.9,18.0,0,0
79,2016-03-20,5.3,9.6,-0.3,0.0,0,0
80,2016-03-21,2.8,9.6,-2.1,0.0,0,0
81,2016-03-22,5.8,17.0,-4.0,0.0,0,0
82,2016-03-23,7.0,15.9,0.2,0.0,0,0
83,2016-03-24,4.0,8.2,0.4,0.0,0,0
84,2016-03-25,2.0,8.1,-2.2,0.0,0,0
85,2016-03-26,2.7,12.4,-5.0,0.0,0,0
86,2016-03-27,3.7,10.3,-1.2,9.0,0,0
87,2016-03-28,5.7,13.2,-0.6,7.5,0,0
88,2016-03-29,9.1,16.0,-1.0,0.0,0,0
89,2016-03-30,12.2,15.9,7.5,0.0,0,0
90,2016-03-31,12.2,18.2,7.1,4.5,0,0
91,2016-04-01,12.0,15.3,8.9,19.0,0,0
92,2016-04-02,13.4,20.0,5.1,0.0,0,0
93,2016-04-03,15.6,19.2,11.9,5.0,0,0
94,2016-04-04,10.7,13.5,7.8,4.0,0,0
95,2016-04-05,9.2,16.0,2.7,0.0,0,0
96,2016-04-06,11.2,20.2,0.9,3.0,0,0
97,2016-04-07,14.1,21.0,9.1,40.0,0,0
98,2016-04-08,11.7,19.3,5.9,0.0,0,0
99,2016-04-09,12.3,22.9,4.4,0.0,0,0
100,2016-04-10,11.2,18.7,4.3,0.0,0,0
101,2016-04-11,7.3,12.1,0.5,0.0,0,0
102,2016-04-12,10.3,18.5,-1.1,0.0,0,0
103,2016-04-13,14.2,21.7,11.9,15.0,0,0
104,2016-04-14,13.4,19.5,8.7,0.5,0,0
105,2016-04-15,11.9,18.6,5.2,0.0,0,0
106,2016-04-16,14.9,26.4,3.0,0.0,0,0
107,2016-04-17,15.4,22.1,8.1,4.0,0,0
108,2016-04-18,10.1,13.8,2.4,0.0,0,0
109,2016-04-19,10.0,15.1,2.1,0.0,0,0
110,2016-04-20,12.1,23.3,-0.7,0.0,0,0
111,2016-04-21,14.8,18.6,10.7,34.0,0,0
112,2016-04-22,14.2,20.4,8.9,0.5,0,0
113,2016-04-23,12.0,17.4,6.4,0.5,0,0
114,2016-04-24,12.6,18.3,6.1,0.0,0,0
115,2016-04-25,11.0,22.7,2.5,0.0,0,0
116,2016-04-26,14.2,23.7,3.7,0.0,0,0
117,2016-04-27,14.8,18.2,12.0,25.0,0,0
118,2016-04-28,11.2,14.4,6.2,20.5,0,0
119,2016-04-29,8.5,13.9,3.3,0.0,0,0
120,2016-04-30,11.8,20.8,1.0,0.0,0,0
121,2016-05-01,14.7,23.7,6.7,0.0,0,0
122,2016-05-02,16.9,27.6,5.8,0.0,0,0
123,2016-05-03,16.4,20.8,11.9,4.5,0,0
124,2016-05-04,17.4,23.6,11.7,0.0,0,0
125,2016-05-05,15.5,21.8,9.3,0.0,0,0
126,2016-05-06,15.8,20.9,9.3,3.5,0,0
127,2016-05-07,15.7,20.1,7.9,3.0,0,0
128,2016-05-08,15.4,25.1,5.2,0.0,0,0
129,2016-05-09,15.5,18.6,13.2,14.5,0,0
130,2016-05-10,16.9,19.4,14.4,25.5,0,0
131,2016-05-11,10.5,14.4,5.0,10.0,0,0
132,2016-05-12,13.0,24.7,2.7,0.0,0,0
133,2016-05-13,13.9,22.9,6.9,0.0,0,0
134,2016-05-14,16.2,24.1,8.1,0.0,0,0
135,2016-05-15,20.1,27.3,12.9,0.0,0,0
136,2016-05-16,14.4,23.2,5.8,32.0,0,0
137,2016-05-17,11.7,21.9,2.8,0.0,0,0
138,2016-05-18,15.7,28.0,3.8,0.0,0,0
139,2016-05-19,15.8,24.8,8.2,0.0,0,0
140,2016-05-20,16.4,25.0,8.2,0.0,0,0
141,2016-05-21,16.2,24.3,8.0,0.0,0,0
142,2016-05-22,17.1,27.4,7.8,0.0,0,0
143,2016-05-23,18.8,28.9,8.9,0.0,0,0
144,2016-05-24,19.6,27.6,9.9,3.5,0,0
145,2016-05-25,19.6,23.7,17.4,2.0,0,0
146,2016-05-26,20.0,25.7,15.4,0.0,0,0
147,2016-05-27,19.0,26.4,14.7,0.0,0,0
148,2016-05-28,17.7,22.0,12.8,0.0,0,0
149,2016-05-29,17.5,20.8,11.8,12.5,0,0
150,2016-05-30,17.9,24.3,13.6,0.5,0,0
151,2016-05-31,17.9,26.6,9.9,0.0,0,0
152,2016-06-01,15.5,22.1,10.9,0.0,0,0
153,2016-06-02,14.3,21.1,8.2,0.0,0,0
154,2016-06-03,16.6,26.5,5.8,0.0,0,0
155,2016-06-04,18.1,23.3,14.9,14.0,0,0
156,2016-06-05,18.0,20.8,15.0,4.0,0,0
157,2016-06-06,19.8,25.7,16.9,0.0,0,0
158,2016-06-07,20.1,24.9,17.3,0.0,0,0
159,2016-06-08,20.1,25.7,16.0,0.0,0,0
160,2016-06-09,19.5,23.7,16.3,28.0,0,0
161,2016-06-10,20.7,27.1,14.0,0.0,0,0
162,2016-06-11,21.6,27.8,16.3,0.0,0,0
163,2016-06-12,21.1,24.8,18.3,22.5,0,0
164,2016-06-13,19.2,22.8,17.1,5.5,0,0
165,2016-06-14,20.6,25.6,16.7,0.0,0,0
166,2016-06-15,22.5,28.8,15.1,0.0,0,0
167,2016-06-16,22.1,25.6,18.5,3.0,0,0
168,2016-06-17,19.6,24.3,14.8,0.0,0,0
169,2016-06-18,20.1,28.6,11.1,0.0,0,0
170,2016-06-19,21.9,26.2,18.6,10.0,0,0
171,2016-06-20,22.3,27.0,19.7,18.0,0,0
172,2016-06-21,20.6,22.9,19.4,21.5,0,0
173,2016-06-22,21.2,22.9,20.0,47.0,0,0
174,2016-06-23,20.4,24.7,16.8,7.0,0,0
175,2016-06-24,21.6,26.4,16.3,37.0,0,0
176,2016-06-25,19.7,21.7,18.0,1.5,0,0
177,2016-06-26,19.1,23.3,13.7,0.0,0,0
178,2016-06-27,18.1,25.0,11.2,10.5,0,0
179,2016-06-28,19.1,22.4,16.3,0.5,0,0
180,2016-06-29,20.3,22.7,19.0,14.5,0,0
181,2016-06-30,22.4,26.5,20.1,1.5,0,0
182,2016-07-01,24.5,31.0,17.9,0.0,0,0
183,2016-07-02,26.8,30.6,25.0,0.0,0,0
184,2016-07-03,23.6,26.5,21.6,47.5,0,0
185,2016-07-04,24.1,28.4,21.5,19.5,0,0
186,2016-07-05,25.4,31.3,20.8,0.0,0,0
187,2016-07-06,25.1,31.0,20.7,0.0,0,0
188,2016-07-07,24.3,29.9,19.6,0.0,0,0
189,2016-07-08,22.1,24.2,20.2,6.5,0,0
190,2016-07-09,22.4,27.4,19.9,16.5,0,0
191,2016-07-10,23.9,28.4,20.6,0.0,0,0
192,2016-07-11,24.1,30.4,20.5,14.5,0,0
193,2016-07-12,24.8,29.4,22.6,15.0,0,0
194,2016-07-13,23.3,24.2,22.4,48.5,0,0
195,2016-07-14,22.8,26.2,18.9,16.0,0,0
196,2016-07-15,18.8,20.9,17.7,4.5,0,0
197,2016-07-16,23.3,28.9,16.4,4.0,0,0
198,2016-07-17,22.8,27.3,19.5,8.5,0,0
199,2016-07-18,22.2,27.5,17.6,0.0,0,0
200,2016-07-19,21.9,27.6,17.5,0.0,0,0
201,2016-07-20,22.7,29.8,17.6,0.0,0,0
202,2016-07-21,21.8,27.7,18.0,0.0,0,0
203,2016-07-22,21.4,27.1,14.8,0.0,0,0
204,2016-07-23,23.6,30.1,17.2,0.0,0,0
205,2016-07-24,24.1,28.8,20.0,0.0,0,0
206,2016-07-25,23.9,29.2,20.7,0.0,0,0
207,2016-07-26,24.1,28.9,20.7,0.0,0,0
208,2016-07-27,24.8,32.1,19.9,0.0,0,0
209,2016-07-28,25.5,31.7,19.8,0.0,0,0
210,2016-07-29,26.0,32.1,20.1,0.0,0,0
211,2016-07-30,25.0,30.6,19.9,0.0,0,0
212,2016-07-31,25.1,30.2,21.5,0.0,0,0
213,2016-08-01,24.7,30.8,19.7,0.0,0,0
214,2016-08-02,23.9,29.8,19.4,0.0,0,0
215,2016-08-03,24.3,31.1,20.0,0.0,0,0
216,2016-08-04,24.4,31.3,18.7,0.0,0,0
217,2016-08-05,25.2,31.2,20.4,0.5,0,0
218,2016-08-06,24.3,31.3,20.3,4.5,0,0
219,2016-08-07,24.8,32.3,20.3,0.0,0,0
220,2016-08-08,25.2,30.7,20.3,0.0,0,0
221,2016-08-09,23.8,29.7,17.8,0.0,0,0
222,2016-08-10,22.6,31.4,13.7,0.0,0,0
223,2016-08-11,23.3,32.3,14.1,0.0,0,0
224,2016-08-12,24.3,32.9,17.4,0.0,0,0
225,2016-08-13,25.4,33.6,18.3,0.0,0,0
226,2016-08-14,25.6,32.0,19.6,0.0,0,0
227,2016-08-15,24.8,29.2,20.9,1.0,0,0
228,2016-08-16,23.6,27.0,20.6,7.0,0,0
229,2016-08-17,23.9,28.7,20.4,2.0,0,0
230,2016-08-18,24.2,31.3,16.8,0.0,0,0
231,2016-08-19,25.2,32.0,19.3,0.0,0,0
232,2016-08-20,23.8,30.0,18.7,0.0,0,0
233,2016-08-21,25.1,31.5,20.3,0.0,0,0
234,2016-08-22,24.6,29.8,21.1,0.0,0,0
235,2016-08-23,23.4,30.1,18.8,0.0,0,0
236,2016-08-24,24.4,31.6,17.7,0.0,0,0
237,2016-08-25,25.3,34.2,20.2,0.0,0,0
238,2016-08-26,22.9,30.3,19.9,13.0,0,0
239,2016-08-27,20.6,24.8,18.7,1.0,0,0
240,2016-08-28,19.8,21.9,18.2,58.5,0,0
241,2016-08-29,17.8,19.7,16.3,120.0,0,0
242,2016-08-30,18.1,21.9,15.1,18.0,0,0
243,2016-08-31,22.0,26.8,18.7,0.0,0,0
244,2016-09-01,23.1,28.0,16.8,0.0,0,0
245,2016-09-02,22.0,29.1,17.6,0.0,0,0
246,2016-09-03,23.8,28.8,18.7,0.0,0,0
247,2016-09-04,24.1,27.4,21.3,0.0,0,0
248,2016-09-05,23.2,25.5,21.1,1.5,0,0
249,2016-09-06,23.1,27.7,20.1,0.5,0,0
250,2016-09-07,23.4,29.0,20.3,4.0,0,0
251,2016-09-08,20.1,23.5,18.0,38.0,0,0
252,2016-09-09,19.7,26.0,15.5,0.0,0,0
253,2016-09-10,19.9,27.6,13.4,0.0,0,0
254,2016-09-11,21.4,28.0,15.6,0.0,0,0
255,2016-09-12,19.1,20.7,17.7,60.0,0,0
256,2016-09-13,19.5,22.9,17.7,1.0,0,0
257,2016-09-14,20.0,25.4,17.3,0.0,0,0
258,2016-09-15,20.3,23.6,17.5,0.0,0,0
259,2016-09-16,21.7,27.3,18.7,0.0,0,0
260,2016-09-17,23.3,29.2,20.3,48.0,0,0
261,2016-09-18,21.3,22.6,19.9,73.5,0,0
262,2016-09-19,18.6,20.2,16.4,15.0,0,0
263,2016-09-20,16.1,16.8,15.3,31.0,0,0
264,2016-09-21,16.9,22.3,12.3,0.0,0,0
265,2016-09-22,18.5,22.2,15.9,2.5,0,0
266,2016-09-23,19.1,24.5,15.3,0.0,0,0
267,2016-09-24,19.8,26.5,14.9,0.0,0,0
268,2016-09-25,20.5,26.9,15.0,7.5,0,0
269,2016-09-26,23.5,28.0,19.6,0.0,0,0
270,2016-09-27,23.0,29.0,16.8,0.0,0,0
271,2016-09-28,22.5,23.9,21.6,13.5,0,0
272,2016-09-29,17.9,21.8,16.0,11.0,0,0
273,2016-09-30,17.8,23.3,15.1,3.0,0,0
274,2016-10-01,20.2,23.7,17.6,6.0,0,0
275,2016-10-02,23.0,27.8,19.2,0.0,0,0
276,2016-10-03,23.3,29.7,19.1,0.0,0,0
277,2016-10-04,21.8,25.5,18.5,0.0,0,0
278,2016-10-05,22.0,28.9,17.9,14.0,0,0
279,2016-10-06,17.6,22.6,12.4,0.0,0,0
280,2016-10-07,18.0,24.0,11.6,0.0,0,0
281,2016-10-08,22.3,28.4,18.0,68.5,0,0
282,2016-10-09,14.7,18.5,11.1,3.0,0,0
283,2016-10-10,13.2,18.6,9.1,0.0,0,0
284,2016-10-11,12.0,16.3,7.2,0.0,0,0
285,2016-10-12,12.6,19.6,6.0,0.0,0,0
286,2016-10-13,12.9,19.3,9.1,0.0,0,0
287,2016-10-14,12.0,21.7,6.4,0.0,0,0
288,2016-10-15,12.6,22.8,4.0,0.0,0,0
289,2016-10-16,15.9,20.3,8.1,18.0,0,0
290,2016-10-17,18.7,21.1,17.0,44.0,0,0
291,2016-10-18,18.3,23.0,15.1,0.0,0,0
292,2016-10-19,17.2,23.3,12.0,0.0,0,0
293,2016-10-20,16.5,20.4,13.2,0.0,0,0
294,2016-10-21,14.2,17.1,12.1,0.0,0,0
295,2016-10-22,14.1,18.0,10.9,1.0,0,0
296,2016-10-23,13.9,16.7,10.7,0.0,0,0
297,2016-10-24,12.2,18.0,8.4,0.0,0,0
298,2016-10-25,18.3,23.3,11.1,0.5,0,0
299,2016-10-26,16.5,18.2,14.1,3.0,0,0
300,2016-10-27,14.8,19.0,10.5,0.0,0,0
301,2016-10-28,15.8,18.9,13.3,17.5,0,0
302,2016-10-29,11.9,15.0,7.5,18.5,0,0
303,2016-10-30,10.2,17.1,6.0,0.0,0,0
304,2016-10-31,10.0,14.7,5.3,3.0,0,0
305,2016-11-01,8.6,12.2,2.2,0.0,0,0
306,2016-11-02,7.7,14.2,1.3,1.0,0,0
307,2016-11-03,7.5,13.4,4.1,0.0,0,0
308,2016-11-04,7.8,16.4,2.9,0.0,0,0
309,2016-11-05,10.3,18.6,2.0,0.0,0,0
310,2016-11-06,10.1,15.2,5.9,0.0,0,0
311,2016-11-07,8.3,17.1,3.4,0.0,0,0
312,2016-11-08,9.4,14.0,3.7,12.0,0,0
313,2016-11-09,5.5,8.6,0.9,4.0,0,0
314,2016-11-10,6.4,10.4,1.5,4.0,0,0
315,2016-11-11,9.9,14.4,6.0,0.5,0,0
316,2016-11-12,9.1,17.2,2.1,0.0,0,0
317,2016-11-13,10.7,18.5,3.2,0.0,0,0
318,2016-11-14,13.7,18.5,10.2,11.0,0,0
319,2016-11-15,12.4,15.2,6.7,2.5,0,0
320,2016-11-16,7.6,15.0,2.3,0.0,0,0
321,2016-11-17,7.4,15.7,1.6,0.0,0,0
322,2016-11-18,11.9,20.1,2.6,7.0,0,0
323,2016-11-19,16.0,17.5,13.6,14.5,0,0
324,2016-11-20,13.9,15.8,8.8,6.5,0,0
325,2016-11-21,12.0,17.5,6.5,0.0,0,0
326,2016-11-22,12.1,17.5,9.1,4.0,0,0
327,2016-11-23,8.2,10.6,5.8,1.5,0,0
328,2016-11-24,6.5,10.0,5.0,48.5,0,0
329,2016-11-25,4.5,9.8,0.8,0.0,0,0
330,2016-11-26,5.6,12.8,-1.7,13.0,0,0
331,2016-11-27,8.2,9.3,6.4,13.5,0,0
332,2016-11-28,6.6,9.3,3.3,0.0,0,0
333,2016-11-29,5.4,10.8,1.4,0.0,0,0
334,2016-11-30,7.8,13.9,1.7,0.0,0,0
335,2016-12-01,10.4,13.6,8.2,2.5,0,0
336,2016-12-02,6.1,12.9,-0.2,0.0,0,0
337,2016-12-03,5.2,15.9,-1.4,0.0,0,0
338,2016-12-04,6.8,11.8,-0.9,12.0,0,0
339,2016-12-05,9.7,13.6,5.3,0.0,0,0
340,2016-12-06,6.9,10.9,3.0,2.5,0,0
341,2016-12-07,3.8,8.6,-1.2,5.5,0,0
342,2016-12-08,5.5,11.1,0.7,0.0,0,0
343,2016-12-09,7.7,11.2,1.9,1.5,0,0
344,2016-12-10,4.5,8.7,1.3,8.0,0,0
345,2016-12-11,3.1,9.1,-1.2,0.5,0,0
346,2016-12-12,4.8,10.8,-1.3,1.0,0,0
347,2016-12-13,8.5,10.2,6.4,30.0,0,0
348,2016-12-14,4.3,8.9,0.9,4.0,0,0
349,2016-12-15,1.6,7.6,-1.8,17.0,2,2
350,2016-12-16,-0.1,2.0,-2.5,41.5,18,24
351,2016-12-17,0.3,1.9,-1.7,0.0,15,1
352,2016-12-18,1.1,9.3,-3.9,0.0,12,0
353,2016-12-19,2.2,11.0,-2.1,0.0,7,0
354,2016-12-20,4.5,8.6,2.3,4.0,4,0
355,2016-12-21,9.7,17.5,0.0,0.0,0,0
356,2016-12-22,14.1,19.7,7.6,28.5,0,0
357,2016-12-23,4.0,7.6,1.2,44.0,0,0
358,2016-12-24,4.2,8.0,2.4,9.0,0,0
359,2016-12-25,5.9,11.0,-0.4,0.0,0,0
360,2016-12-26,8.9,14.3,3.5,20.5,0,0
361,2016-12-27,5.5,14.2,0.0,71.5,0,0
362,2016-12-28,0.4,2.3,-1.9,1.5,1,2
363,2016-12-29,-0.2,1.7,-2.4,7.5,1,1
364,2016-12-30,1.0,6.0,-2.6,0.5,1,1
365,2016-12-31,1.4,8.3,-2.8,0.0,0,0
366,2017-01-01,3.3,10.1,-1.8,0.0,0,0
367,2017-01-02,3.4,9.0,-3.5,0.0,0,0
368,2017-01-03,4.0,10.0,-1.7,0.0,0,0
369,2017-01-04,3.7,10.1,-1.8,0.0,0,0
370,2017-01-05,3.3,6.7,-0.1,0.0,0,0
371,2017-01-06,2.8,8.3,-2.8,0.0,0,0
372,2017-01-07,2.4,10.3,-4.8,0.0,0,0
373,2017-01-08,6.1,9.3,3.9,11.0,0,0
374,2017-01-09,4.9,7.1,2.7,17.5,0,0
375,2017-01-10,2.7,7.8,-1.0,0.0,0,0
376,2017-01-11,2.1,4.0,0.9,0.0,0,0
377,2017-01-12,2.9,5.4,1.1,0.5,0,0
378,2017-01-13,1.7,5.5,-0.5,1.0,0,0
379,2017-01-14,-1.3,1.0,-3.9,1.0,0,0
380,2017-01-15,-1.6,1.2,-4.4,24.0,19,20
381,2017-01-16,-0.3,2.4,-2.8,16.5,25,13
382,2017-01-17,0.0,5.2,-3.7,1.5,26,1
383,2017-01-18,-0.3,5.9,-6.2,2.5,20,0
384,2017-01-19,1.3,7.4,-3.3,0.0,14,0
385,2017-01-20,0.8,3.7,-3.0,22.5,18,12
386,2017-01-21,0.8,3.3,-3.0,2.0,20,3
387,2017-01-22,-0.7,1.9,-2.2,22.0,29,14
388,2017-01-23,-2.4,-1.3,-3.5,5.5,31,9
389,2017-01-24,-1.5,2.0,-3.6,13.0,41,15
390,2017-01-25,-1.4,3.5,-6.9,5.5,48,9
391,2017-01-26,-2.2,6.5,-9.3,0.0,38,0
392,2017-01-27,2.0,7.6,-6.8,1.0,32,0
393,2017-01-28,0.3,10.3,-6.4,0.0,27,0
394,2017-01-29,1.7,9.8,-4.0,15.5,26,0
395,2017-01-30,4.5,10.2,0.4,34.0,21,5
396,2017-01-31,0.5,5.5,-3.6,0.0,12,0
397,2017-02-01,1.5,4.3,-4.2,0.5,12,1
398,2017-02-02,1.3,5.7,-3.4,0.0,10,0
399,2017-02-03,0.4,9.1,-5.7,0.0,6,0
400,2017-02-04,2.5,12.0,-4.6,0.0,5,0
401,2017-02-05,5.2,9.1,1.9,31.0,0,0
402,2017-02-06,2.3,5.3,0.1,8.5,1,1
403,2017-02-07,0.9,3.9,-1.3,1.5,1,2
404,2017-02-08,1.9,6.6,-2.9,3.0,0,0
405,2017-02-09,0.0,2.3,-1.5,33.0,12,14
406,2017-02-10,-2.7,-1.0,-4.3,11.5,20,12
407,2017-02-11,-2.2,-0.1,-4.0,5.5,25,11
408,2017-02-12,-0.9,3.2,-4.1,2.5,27,5
409,2017-02-13,-0.3,4.5,-4.1,1.5,23,4
410,2017-02-14,0.5,3.2,-2.5,6.0,19,3
411,2017-02-15,1.6,7.4,-2.2,0.0,15,0
412,2017-02-16,6.4,14.3,-1.8,0.0,11,0
413,2017-02-17,9.6,12.9,5.1,23.5,4,0
414,2017-02-18,3.6,6.6,0.3,4.0,0,0
415,2017-02-19,2.6,8.9,-0.9,12.0,5,5
416,2017-02-20,7.8,13.0,0.0,34.5,0,0
417,2017-02-21,0.7,5.0,-2.9,0.5,0,0
418,2017-02-22,5.2,14.7,-4.5,9.0,0,0
419,2017-02-23,5.6,12.4,0.5,44.0,0,0
420,2017-02-24,1.8,5.3,-0.6,0.5,0,0
421,2017-02-25,1.7,6.2,-1.6,0.0,0,0
422,2017-02-26,2.3,8.1,-2.3,0.5,0,0
423,2017-02-27,2.2,9.4,-2.6,0.0,0,0
424,2017-02-28,1.2,10.5,-5.3,0.0,0,0
425,2017-03-01,2.5,12.2,-4.1,0.0,0,0
426,2017-03-02,3.7,7.0,-1.7,27.0,0,0
427,2017-03-03,2.8,9.6,-1.6,1.5,0,0
428,2017-03-04,3.9,13.1,-2.5,0.0,0,0
429,2017-03-05,4.2,11.9,-2.2,0.0,0,0
430,2017-03-06,5.4,9.2,0.8,0.0,0,0
431,2017-03-07,0.8,3.7,-2.1,3.0,0,0
432,2017-03-08,-0.5,0.6,-1.6,9.5,8,22
433,2017-03-09,1.9,5.2,-0.7,6.5,14,7
434,2017-03-10,4.5,9.4,-2.6,0.0,2,0
435,2017-03-11,2.0,10.8,-4.6,0.0,0,0
436,2017-03-12,4.3,13.9,-4.1,0.0,0,0
437,2017-03-13,5.8,11.8,1.9,1.0,0,0
438,2017-03-14,4.0,8.1,1.4,4.0,0,0
439,2017-03-15,2.7,5.2,0.7,4.5,0,0
440,2017-03-16,3.1,9.3,-1.8,0.0,0,0
441,2017-03-17,2.5,11.1,-4.8,0.0,0,0
442,2017-03-18,2.7,11.5,-4.4,0.0,0,0
443,2017-03-19,4.7,15.1,-3.8,0.0,0,0
444,2017-03-20,6.1,15.0,-2.9,5.0,0,0
445,2017-03-21,5.6,9.2,3.2,16.0,0,0
446,2017-03-22,3.8,10.1,-1.4,0.0,0,0
447,2017-03-23,5.9,14.2,0.0,0.0,0,0
448,2017-03-24,4.9,9.1,0.5,0.0,0,0
449,2017-03-25,4.6,12.1,-1.2,0.0,0,0
450,2017-03-26,5.2,12.3,-1.5,0.5,0,0
451,2017-03-27,3.3,6.7,0.0,26.0,1,1
452,2017-03-28,3.3,9.7,0.0,4.5,1,0
453,2017-03-29,7.0,13.9,0.0,0.0,0,0
454,2017-03-30,9.4,15.6,2.6,0.0,0,0
455,2017-03-31,4.0,7.6,2.1,9.0,0,0
456,2017-04-01,5.5,12.2,0.2,0.0,0,0
457,2017-04-02,2.9,9.7,-1.5,3.0,0,0
458,2017-04-03,5.7,14.8,-2.0,0.0,0,0
459,2017-04-04,8.7,20.9,-1.4,0.0,0,0
460,2017-04-05,11.9,18.6,3.2,0.0,0,0
461,2017-04-06,15.2,17.2,13.5,5.0,0,0
462,2017-04-07,14.4,18.2,11.0,1.0,0,0
463,2017-04-08,15.8,21.5,9.6,2.5,0,0
464,2017-04-09,11.2,15.7,5.3,7.0,0,0
465,2017-04-10,10.6,14.7,3.3,0.5,0,0
466,2017-04-11,10.5,13.5,6.5,21.5,0,0
467,2017-04-12,7.1,13.5,0.6,0.0,0,0
468,2017-04-13,9.2,16.1,-0.8,0.0,0,0
469,2017-04-14,15.1,22.5,4.4,0.0,0,0
470,2017-04-15,16.1,21.7,12.4,4.5,0,0
471,2017-04-16,17.9,25.6,9.7,0.0,0,0
