,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall,avg_wind_speed
55,2016-02-25,-11.6,-4.7,-22.3,,22.0,0.0,2.6
56,2016-02-26,-10.3,-3.3,-19.6,,22.0,0.0,2.0
57,2016-02-27,-10.0,-2.9,-21.4,,22.0,0.0,1.7
58,2016-02-28,-11.5,-2.4,-20.3,,22.0,0.0,1.7
59,2016-02-29,-6.5,-2.7,-17.0,,46.0,29.0,4.8
60,2016-03-01,-4.3,-0.2,-6.6,,,,4.9
61,2016-03-02,-8.1,-3.5,-17.6,,40.0,0.0,2.6
62,2016-03-03,-8.3,-2.4,-18.3,,39.0,0.0,1.8
63,2016-03-04,-8.1,-1.9,-19.0,,39.0,0.0,2.1
64,2016-03-05,-6.7,-1.5,-18.2,,38.0,0.0,3.1
65,2016-03-06,-5.0,0.2,-18.0,,37.0,0.0,2.5
66,2016-03-07,2.5,8.2,-1.4,,36.0,0.0,2.6
67,2016-03-08,0.7,2.9,-1.3,,28.0,0.0,2.8
68,2016-03-09,-1.2,2.4,-7.1,,27.0,0.0,4.3
69,2016-03-10,-5.6,0.9,-14.6,,27.0,0.0,2.1
70,2016-03-11,-4.9,1.6,-13.9,,27.0,1.0,2.3
71,2016-03-12,-4.4,1.2,-13.0,,27.0,1.0,2.6
72,2016-03-13,-3.5,2.0,-13.4,,28.0,1.0,2.1
73,2016-03-14,0.1,4.3,-4.3,,29.0,2.0,2.2
74,2016-03-15,-1.2,1.8,-3.6,,25.0,0.0,3.6
75,2016-03-16,0.4,6.3,-7.1,,24.0,0.0,4.6
76,2016-03-17,2.8,9.7,-4.1,,23.0,0.0,3.1
77,2016-03-18,,,,,,,
78,2016-03-19,2.7,8.4,0.6,,16.0,0.0,3.4
79,2016-03-20,-1.5,0.6,-3.7,,13.0,0.0,5.5
80,2016-03-21,-2.2,1.7,-7.3,,14.0,1.0,3.5
81,2016-03-22,-1.5,4.4,-10.1,,13.0,3.0,3.3
82,2016-03-23,-0.8,4.8,-8.5,,10.0,3.0,2.3
83,2016-03-24,-1.9,1.2,-7.6,,7.0,1.0,3.0
84,2016-03-25,-3.7,1.3,-10.1,,2.0,0.0,2.1
85,2016-03-26,-3.0,1.2,-7.9,,2.0,0.0,1.7
86,2016-03-27,0.4,7.6,-8.8,,2.0,2.0,2.6
87,2016-03-28,2.4,8.9,-4.5,,2.0,0.0,3.0
88,2016-03-29,-0.1,6.5,-7.6,,2.0,2.0,1.8
89,2016-03-30,2.0,5.6,-2.3,,2.0,0.0,3.3
90,2016-03-31,2.5,5.8,-0.6,,1.0,0.0,2.7
91,2016-04-01,0.7,2.7,-0.3,,3.0,2.0,3.1
92,2016-04-02,0.7,4.3,-4.3,,1.0,0.0,2.7
93,2016-04-03,3.4,7.4,0.4,,0.0,0.0,3.4
94,2016-04-04,3.0,7.7,-3.6,,0.0,0.0,1.8
95,2016-04-05,5.0,11.5,-4.3,,0.0,0.0,4.1
96,2016-04-06,4.2,10.5,-2.8,,0.0,0.0,3.4
97,2016-04-07,6.2,13.4,-3.7,,0.0,0.0,4.3
98,2016-04-08,4.8,6.8,2.0,,0.0,0.0,1.7
99,2016-04-09,3.7,8.5,-2.1,,0.0,0.0,2.9
100,2016-04-10,3.5,9.3,-0.7,,0.0,0.0,3.7
101,2016-04-11,0.1,4.5,-2.8,,0.0,0.0,2.6
102,2016-04-12,1.8,6.8,-3.1,,0.0,0.0,4.8
103,2016-04-13,4.1,7.8,-0.4,,0.0,0.0,1.3
104,2016-04-14,7.4,13.9,3.3,,0.0,0.0,4.0
105,2016-04-15,2.8,6.8,-0.7,,1.0,1.0,4.9
106,2016-04-16,3.6,9.6,-1.4,,1.0,2.0,5.1
107,2016-04-17,2.4,5.1,-1.5,,0.0,0.0,3.6
108,2016-04-18,4.6,8.7,-0.4,,0.0,0.0,3.7
109,2016-04-19,0.7,5.3,-3.3,,0.0,0.0,2.1
110,2016-04-20,4.8,11.3,-2.5,,0.0,0.0,2.8
111,2016-04-21,9.5,19.8,-0.6,,0.0,0.0,4.5
112,2016-04-22,4.5,13.6,-0.9,,0.0,0.0,3.4
113,2016-04-23,2.1,5.1,0.3,,0.0,0.0,2.2
114,2016-04-24,5.5,13.8,-1.1,,0.0,0.0,2.2
115,2016-04-25,3.8,11.1,-1.9,,0.0,0.0,2.6
116,2016-04-26,2.8,6.3,-2.3,,0.0,0.0,1.8
117,2016-04-27,3.2,10.6,-5.6,,0.0,0.0,3.0
118,2016-04-28,4.1,12.5,-1.4,0.0,0.0,0.0,4.3
119,2016-04-29,0.8,2.3,-0.4,8.5,1.0,1.0,6.5
120,2016-04-30,1.3,3.0,-0.9,1.0,4.0,4.0,6.8
121,2016-05-01,3.2,7.6,-2.6,0.5,0.0,0.0,3.5
122,2016-05-02,6.1,13.3,-3.4,0.0,0.0,0.0,2.6
123,2016-05-03,11.9,21.8,5.2,0.0,0.0,0.0,5.8
124,2016-05-04,12.3,15.1,6.1,7.0,0.0,0.0,6.7
125,2016-05-05,12.2,20.9,5.6,0.0,0.0,0.0,5.1
126,2016-05-06,8.6,16.4,2.9,0.0,0.0,0.0,2.8
127,2016-05-07,6.8,11.2,3.3,13.0,0.0,0.0,3.0
128,2016-05-08,10.6,16.5,4.1,0.0,0.0,0.0,4.9
129,2016-05-09,12.1,22.2,2.3,0.0,0.0,0.0,4.5
130,2016-05-10,8.6,14.7,2.5,0.0,0.0,0.0,3.3
131,2016-05-11,5.4,7.0,4.7,25.0,0.0,0.0,5.4
132,2016-05-12,8.7,15.3,4.8,0.5,0.0,0.0,3.8
133,2016-05-13,13.4,23.4,1.8,0.0,0.0,0.0,3.6
134,2016-05-14,11.9,20.0,0.4,0.0,0.0,0.0,3.5
135,2016-05-15,9.7,18.1,-2.1,0.0,0.0,0.0,2.6
136,2016-05-16,6.3,9.5,3.4,0.0,0.0,0.0,3.6
137,2016-05-17,12.0,16.1,6.9,1.5,0.0,0.0,3.8
138,2016-05-18,12.5,21.4,3.0,0.0,0.0,0.0,3.3
139,2016-05-19,14.2,23.5,3.4,0.0,0.0,0.0,5.5
140,2016-05-20,18.0,30.2,8.2,0.0,0.0,0.0,4.2
141,2016-05-21,19.6,31.7,7.8,0.0,0.0,0.0,3.4
142,2016-05-22,17.7,29.1,8.5,0.0,0.0,0.0,3.3
143,2016-05-23,14.1,21.4,7.4,0.0,0.0,0.0,2.0
144,2016-05-24,11.5,18.1,5.3,0.0,0.0,0.0,3.5
145,2016-05-25,10.2,16.6,6.1,2.5,0.0,0.0,2.8
146,2016-05-26,15.3,20.3,11.1,0.0,0.0,0.0,4.1
147,2016-05-27,15.0,24.9,5.6,2.5,0.0,0.0,2.8
148,2016-05-28,13.5,25.5,4.4,2.0,0.0,0.0,4.1
149,2016-05-29,9.3,15.0,1.8,0.0,0.0,0.0,3.0
150,2016-05-30,7.9,15.3,-1.6,0.0,0.0,0.0,2.6
151,2016-05-31,7.7,9.7,5.7,16.5,0.0,0.0,2.9
152,2016-06-01,8.5,10.8,6.7,28.5,0.0,0.0,4.1
153,2016-06-02,6.1,9.8,3.8,1.0,0.0,0.0,5.0
154,2016-06-03,7.3,14.8,-0.3,0.0,0.0,0.0,3.7
155,2016-06-04,5.2,9.6,-0.7,6.5,0.0,0.0,2.1
156,2016-06-05,7.5,14.0,2.1,1.0,0.0,0.0,2.8
157,2016-06-06,10.9,19.7,-0.6,0.0,0.0,0.0,2.5
158,2016-06-07,13.8,23.0,2.4,0.0,0.0,0.0,1.7
159,2016-06-08,16.2,24.2,5.4,1.0,0.0,0.0,2.9
160,2016-06-09,15.9,18.8,13.0,56.5,0.0,0.0,2.2
161,2016-06-10,13.0,20.0,8.1,1.0,0.0,0.0,3.0
162,2016-06-11,10.5,13.0,3.5,0.0,0.0,0.0,4.9
163,2016-06-12,8.6,13.0,3.9,0.0,0.0,0.0,2.1
164,2016-06-13,7.1,8.6,5.6,4.0,0.0,0.0,3.1
165,2016-06-14,8.4,10.3,7.2,1.5,0.0,0.0,3.0
166,2016-06-15,8.9,16.5,6.6,0.0,0.0,0.0,2.1
167,2016-06-16,8.8,12.6,6.2,9.5,0.0,0.0,2.3
168,2016-06-17,8.6,9.3,7.7,88.5,0.0,0.0,4.2
169,2016-06-18,8.8,11.2,7.6,11.5,0.0,0.0,3.6
170,2016-06-19,10.6,13.2,7.6,2.5,0.0,0.0,1.8
171,2016-06-20,12.9,15.3,10.8,11.0,0.0,0.0,2.2
172,2016-06-21,11.5,12.8,9.8,5.5,0.0,0.0,3.5
173,2016-06-22,10.8,11.9,9.4,19.0,0.0,0.0,4.8
174,2016-06-23,8.7,10.2,6.2,8.5,0.0,0.0,4.3
175,2016-06-24,10.5,19.7,5.6,0.0,0.0,0.0,2.3
176,2016-06-25,8.8,11.3,6.7,2.5,0.0,0.0,2.3
177,2016-06-26,10.4,12.8,7.9,1.0,0.0,0.0,2.2
178,2016-06-27,14.7,22.1,7.6,0.0,0.0,0.0,2.4
179,2016-06-28,16.9,25.2,9.1,0.0,0.0,0.0,3.1
180,2016-06-29,19.3,27.9,13.2,0.0,0.0,0.0,3.8
181,2016-06-30,18.5,26.2,12.6,0.0,0.0,0.0,5.5
182,2016-07-01,19.8,26.8,15.3,0.0,0.0,0.0,2.8
183,2016-07-02,18.0,22.1,16.1,49.0,0.0,0.0,2.3
184,2016-07-03,16.2,20.3,12.0,12.5,0.0,0.0,2.9
185,2016-07-04,12.0,15.4,8.0,0.0,0.0,0.0,3.4
186,2016-07-05,12.1,17.4,7.4,0.0,0.0,0.0,2.4
187,2016-07-06,13.6,18.2,9.4,0.0,0.0,0.0,4.4
188,2016-07-07,15.3,22.0,8.0,0.0,0.0,0.0,3.3
189,2016-07-08,16.4,21.6,12.2,0.0,0.0,0.0,5.0
190,2016-07-09,16.2,22.8,12.2,0.0,0.0,0.0,2.4
191,2016-07-10,16.5,24.2,12.6,11.0,0.0,0.0,1.7
192,2016-07-11,16.5,22.5,10.0,0.0,0.0,0.0,2.5
193,2016-07-12,14.9,23.2,8.0,0.0,0.0,0.0,2.1
194,2016-07-13,14.2,18.9,11.8,0.0,0.0,0.0,2.2
195,2016-07-14,13.5,16.5,11.8,0.0,0.0,0.0,2.5
196,2016-07-15,15.5,22.4,11.7,0.5,0.0,0.0,2.9
197,2016-07-16,16.0,21.3,13.5,0.0,0.0,0.0,2.2
198,2016-07-17,17.7,22.2,14.1,0.0,0.0,0.0,2.3
199,2016-07-18,17.2,19.3,15.9,1.5,0.0,0.0,2.2
200,2016-07-19,13.9,15.9,12.5,50.5,0.0,0.0,2.2
201,2016-07-20,15.0,20.0,12.4,0.0,0.0,0.0,2.0
202,2016-07-21,14.3,17.7,12.3,0.0,0.0,0.0,2.8
203,2016-07-22,13.4,17.8,11.2,0.0,0.0,0.0,1.9
204,2016-07-23,14.6,17.6,12.7,0.0,0.0,0.0,1.8
205,2016-07-24,14.5,17.0,12.6,0.0,0.0,0.0,2.0
206,2016-07-25,15.6,18.6,13.4,0.0,0.0,0.0,2.5
207,2016-07-26,16.2,19.2,14.5,0.0,0.0,0.0,3.4
208,2016-07-27,16.3,22.0,13.7,5.0,0.0,0.0,2.5
209,2016-07-28,19.5,21.5,15.2,33.0,0.0,0.0,3.9
210,2016-07-29,21.0,23.0,19.4,31.5,0.0,0.0,3.5
211,2016-07-30,22.1,25.8,20.1,0.0,0.0,0.0,4.4
212,2016-07-31,22.2,25.5,20.7,20.0,0.0,0.0,3.6
213,2016-08-01,22.3,26.5,18.0,48.0,0.0,0.0,2.8
214,2016-08-02,21.6,27.6,17.8,3.0,0.0,0.0,2.1
215,2016-08-03,23.0,27.5,20.1,0.0,0.0,0.0,3.0
216,2016-08-04,23.0,30.0,19.6,5.5,0.0,0.0,2.6
217,2016-08-05,21.8,28.6,14.7,0.0,0.0,0.0,2.4
218,2016-08-06,20.2,28.5,11.8,0.0,0.0,0.0,2.1
219,2016-08-07,20.7,27.7,12.7,0.0,0.0,0.0,3.0
220,2016-08-08,24.0,29.0,20.4,1.0,0.0,0.0,4.1
221,2016-08-09,21.1,22.9,18.9,22.5,0.0,0.0,3.7
222,2016-08-10,19.3,25.4,13.5,0.0,0.0,0.0,2.8
223,2016-08-11,18.8,25.7,15.2,0.0,0.0,0.0,1.9
224,2016-08-12,18.4,25.4,15.2,0.0,0.0,0.0,1.7
225,2016-08-13,18.9,24.4,15.2,0.0,0.0,0.0,2.0
226,2016-08-14,18.2,23.0,16.1,1.0,0.0,0.0,2.9
227,2016-08-15,20.2,22.3,17.8,78.5,0.0,0.0,5.6
228,2016-08-16,21.8,23.4,20.4,23.0,0.0,0.0,2.0
229,2016-08-17,22.5,24.0,20.6,64.5,0.0,0.0,5.9
230,2016-08-18,21.8,24.7,18.2,30.5,0.0,0.0,2.8
231,2016-08-19,23.0,27.6,20.9,37.0,0.0,0.0,2.0
232,2016-08-20,22.4,26.2,19.8,35.5,0.0,0.0,3.1
233,2016-08-21,20.1,22.7,18.4,136.0,0.0,0.0,3.9
234,2016-08-22,22.6,25.3,20.2,76.0,0.0,0.0,3.8
235,2016-08-23,22.7,27.6,19.6,12.5,0.0,0.0,4.9
236,2016-08-24,21.2,26.5,17.5,0.0,0.0,0.0,2.2
237,2016-08-25,22.0,27.4,18.3,0.0,0.0,0.0,3.5
238,2016-08-26,20.7,23.8,14.8,37.0,0.0,0.0,6.0
239,2016-08-27,16.8,20.9,14.9,7.5,0.0,0.0,4.7
240,2016-08-28,17.5,19.6,15.1,15.5,0.0,0.0,4.2
241,2016-08-29,18.8,19.9,17.8,35.5,0.0,0.0,4.8
242,2016-08-30,19.2,20.3,18.4,15.0,0.0,0.0,8.0
243,2016-08-31,22.3,24.9,20.2,15.0,0.0,0.0,4.7
244,2016-09-01,18.8,21.7,16.1,1.0,0.0,0.0,2.5
245,2016-09-02,16.4,19.3,15.4,0.0,0.0,0.0,2.5
246,2016-09-03,17.6,21.0,16.1,0.0,0.0,0.0,1.8
247,2016-09-04,17.2,20.7,15.7,0.0,0.0,0.0,1.6
248,2016-09-05,17.2,18.7,16.0,1.5,0.0,0.0,2.0
249,2016-09-06,17.8,18.6,17.0,18.5,0.0,0.0,3.1
250,2016-09-07,19.8,27.2,15.2,3.5,0.0,0.0,2.0
251,2016-09-08,14.8,17.0,13.3,2.5,0.0,0.0,3.6
252,2016-09-09,15.2,16.9,13.3,132.0,0.0,0.0,6.7
253,2016-09-10,17.4,24.6,11.1,1.0,0.0,0.0,3.4
254,2016-09-11,14.2,19.9,6.9,0.0,0.0,0.0,2.4
255,2016-09-12,13.0,18.6,5.3,0.0,0.0,0.0,1.7
256,2016-09-13,13.9,18.9,9.0,0.0,0.0,0.0,1.4
257,2016-09-14,15.5,20.3,8.7,0.0,0.0,0.0,1.7
258,2016-09-15,17.5,23.2,12.5,0.0,0.0,0.0,2.0
259,2016-09-16,14.7,18.1,13.5,0.5,0.0,0.0,2.2
260,2016-09-17,14.9,20.3,10.1,0.0,0.0,0.0,3.6
261,2016-09-18,12.0,15.2,9.8,5.0,0.0,0.0,1.6
262,2016-09-19,12.7,14.9,10.7,13.0,0.0,0.0,2.0
263,2016-09-20,12.5,20.1,4.2,0.0,0.0,0.0,1.8
264,2016-09-21,11.7,19.5,4.2,0.0,0.0,0.0,2.0
265,2016-09-22,12.5,20.5,4.0,0.0,0.0,0.0,2.3
266,2016-09-23,14.6,17.2,9.7,21.0,0.0,0.0,1.9
267,2016-09-24,16.1,20.8,12.3,0.0,0.0,0.0,1.7
268,2016-09-25,17.6,23.1,14.9,1.0,0.0,0.0,2.5
269,2016-09-26,17.0,26.7,9.8,0.0,0.0,0.0,2.7
270,2016-09-27,15.1,21.9,7.5,0.0,0.0,0.0,1.6
271,2016-09-28,15.5,22.6,9.0,0.5,0.0,0.0,3.3
272,2016-09-29,12.3,16.2,7.0,0.0,0.0,0.0,1.5
273,2016-09-30,12.1,19.8,2.8,0.0,0.0,0.0,2.6
274,2016-10-01,13.7,22.3,4.7,0.0,0.0,0.0,2.3
275,2016-10-02,15.1,22.4,7.4,0.0,0.0,0.0,3.2
276,2016-10-03,14.8,20.3,8.1,10.5,0.0,0.0,2.7
277,2016-10-04,15.0,20.9,9.3,0.5,0.0,0.0,6.7
278,2016-10-05,10.2,14.3,7.2,8.5,0.0,0.0,2.1
279,2016-10-06,10.2,15.9,5.6,6.0,0.0,0.0,2.7
280,2016-10-07,6.8,12.5,0.7,0.0,0.0,0.0,4.4
281,2016-10-08,9.1,14.0,0.4,5.0,0.0,0.0,2.1
282,2016-10-09,11.7,19.8,5.7,0.5,0.0,0.0,4.4
283,2016-10-10,7.2,13.3,1.3,0.0,0.0,0.0,2.7
284,2016-10-11,7.9,14.4,0.8,0.5,0.0,0.0,2.4
285,2016-10-12,7.9,13.4,0.5,0.0,0.0,0.0,2.5
286,2016-10-13,6.3,13.3,-0.6,0.0,0.0,0.0,2.5
287,2016-10-14,4.8,13.6,-1.8,0.0,0.0,0.0,2.5
288,2016-10-15,6.8,14.5,-3.3,0.0,0.0,0.0,4.1
289,2016-10-16,12.0,22.0,3.9,0.0,0.0,0.0,3.0
290,2016-10-17,12.3,16.7,4.1,0.0,0.0,0.0,2.1
291,2016-10-18,12.9,21.1,1.5,0.5,0.0,0.0,1.9
292,2016-10-19,9.3,16.8,0.8,0.0,0.0,0.0,1.8
293,2016-10-20,7.4,15.6,1.9,2.5,0.0,0.0,4.4
294,2016-10-21,5.0,8.0,1.7,0.0,0.0,0.0,6.2
295,2016-10-22,5.9,9.2,2.0,0.5,0.0,0.0,3.3
296,2016-10-23,4.1,8.3,-3.2,0.0,0.0,0.0,3.5
297,2016-10-24,,,,,,,
298,2016-10-25,,,,,,,
299,2016-10-26,9.2,18.0,3.0,5.5,0.0,0.0,3.7
300,2016-10-27,2.9,5.4,-0.9,0.0,0.0,0.0,3.7
301,2016-10-28,2.8,9.2,-4.1,,0.0,0.0,2.7
302,2016-10-29,1.3,6.8,-6.7,,0.0,0.0,3.4
303,2016-10-30,-0.2,7.9,-7.3,,0.0,0.0,2.8
304,2016-10-31,0.4,10.2,-8.8,,0.0,0.0,2.7
305,2016-11-01,-0.8,3.5,-5.7,,0.0,0.0,1.2
306,2016-11-02,-0.1,6.0,-8.2,,0.0,0.0,2.4
307,2016-11-03,0.6,4.6,-7.3,,0.0,0.0,2.7
308,2016-11-04,0.4,4.4,-3.5,,0.0,0.0,3.7
309,2016-11-05,-1.2,2.4,-7.5,,4.0,4.0,2.2
310,2016-11-06,0.1,2.5,-3.8,,3.0,3.0,3.5
311,2016-11-07,-1.9,2.6,-8.3,,1.0,0.0,2.4
312,2016-11-08,3.1,10.6,-5.4,,0.0,0.0,2.8
313,2016-11-09,1.3,6.9,-3.4,,0.0,0.0,4.8
314,2016-11-10,0.7,4.4,-4.2,,0.0,0.0,5.3
315,2016-11-11,-1.1,4.4,-7.1,,0.0,0.0,1.5
316,2016-11-12,1.0,5.8,-4.7,,2.0,2.0,2.1
317,2016-11-13,3.4,8.1,-4.2,,0.0,0.0,2.2
318,2016-11-14,4.0,7.3,-3.4,,0.0,0.0,2.7
319,2016-11-15,5.8,9.9,1.2,,0.0,0.0,2.7
320,2016-11-16,-0.1,4.9,-4.9,,0.0,0.0,3.5
321,2016-11-17,-2.2,4.5,-8.9,,0.0,0.0,2.6
322,2016-11-18,0.2,7.3,-9.7,,0.0,0.0,3.1
323,2016-11-19,4.6,9.6,-2.2,,0.0,0.0,1.9
324,2016-11-20,4.4,10.0,-5.0,,0.0,0.0,3.2
325,2016-11-21,-0.6,3.8,-6.4,,0.0,0.0,3.2
326,2016-11-22,-0.4,1.2,-2.1,,7.0,7.0,2.4
327,2016-11-23,-5.8,-0.2,-11.9,,6.0,0.0,3.5
328,2016-11-24,-10.1,-3.4,-17.4,,6.0,1.0,2.3
329,2016-11-25,-7.5,0.2,-16.1,,5.0,0.0,2.1
330,2016-11-26,-6.1,-0.1,-14.8,,5.0,0.0,1.8
331,2016-11-27,-0.9,2.0,-5.5,,8.0,4.0,1.9
332,2016-11-28,-1.2,2.7,-7.3,,5.0,3.0,2.3
333,2016-11-29,-2.0,2.0,-6.9,,5.0,0.0,2.0
334,2016-11-30,-4.0,-0.4,-8.1,,5.0,0.0,2.5
335,2016-12-01,3.1,8.8,-8.9,,5.0,0.0,2.6
336,2016-12-02,1.3,5.8,-3.1,,0.0,0.0,6.7
337,2016-12-03,-0.8,5.6,-8.6,,0.0,0.0,4.2
338,2016-12-04,2.3,9.8,-7.5,,1.0,1.0,3.7
339,2016-12-05,3.7,7.8,-2.0,,1.0,0.0,2.5
340,2016-12-06,-1.4,1.0,-7.1,,20.0,22.0,3.2
341,2016-12-07,-9.3,-5.0,-19.0,,16.0,4.0,2.6
342,2016-12-08,-11.4,-1.5,-20.1,,15.0,0.0,2.2
343,2016-12-09,-5.5,0.5,-16.8,,26.0,14.0,2.8
344,2016-12-10,-3.9,0.7,-9.8,,26.0,1.0,4.0
345,2016-12-11,-6.0,-3.2,-8.3,,,,5.8
346,2016-12-12,-5.4,-2.1,-16.3,,16.0,1.0,2.9
347,2016-12-13,-7.0,-1.1,-18.1,,23.0,7.0,2.2
348,2016-12-14,-3.2,-1.2,-10.0,,22.0,0.0,3.4
349,2016-12-15,-8.6,-3.4,-14.8,,21.0,0.0,2.5
350,2016-12-16,-11.7,-3.1,-19.0,,21.0,0.0,1.1
351,2016-12-17,-9.6,-3.2,-19.2,,21.0,0.0,3.2
352,2016-12-18,-4.2,4.9,-16.0,,21.0,0.0,3.7
353,2016-12-19,-5.2,2.5,-12.9,,21.0,0.0,1.9
354,2016-12-20,-4.6,3.1,-14.2,,21.0,2.0,1.3
355,2016-12-21,-1.8,0.5,-7.4,,22.0,3.0,1.8
356,2016-12-22,-1.2,0.9,-2.9,,29.0,16.0,3.8
357,2016-12-23,-2.2,-0.9,-4.2,,,,6.6
358,2016-12-24,-6.1,-4.0,-11.2,,33.0,2.0,4.1
359,2016-12-25,-7.2,-1.5,-16.1,,32.0,0.0,3.3
360,2016-12-26,-4.1,1.6,-17.3,,32.0,0.0,2.9
361,2016-12-27,-3.3,0.5,-7.3,,32.0,1.0,4.0
362,2016-12-28,-8.6,-5.8,-17.0,,32.0,1.0,3.1
363,2016-12-29,-6.8,-1.1,-16.4,,32.0,1.0,2.9
364,2016-12-30,-8.4,-3.7,-15.7,,31.0,0.0,3.5
365,2016-12-31,-6.6,-2.8,-12.8,,31.0,0.0,3.2
366,2017-01-01,-10.4,-2.3,-18.7,,31.0,0.0,2.0
367,2017-01-02,-8.3,0.4,-14.9,,31.0,0.0,1.9
368,2017-01-03,-7.1,-0.9,-14.7,,31.0,0.0,1.5
369,2017-01-04,-5.8,0.0,-13.9,,32.0,1.0,1.0
370,2017-01-05,-7.9,-4.8,-14.2,,33.0,5.0,2.3
371,2017-01-06,-8.0,-3.0,-15.8,,34.0,2.0,1.9
372,2017-01-07,-7.2,-1.3,-17.4,,33.0,0.0,2.2
373,2017-01-08,-7.3,-3.0,-18.0,,33.0,0.0,3.0
374,2017-01-09,-6.1,-1.7,-16.7,,31.0,0.0,1.3
375,2017-01-10,-5.8,-0.4,-18.8,,33.0,2.0,1.9
376,2017-01-11,-14.7,-7.3,-23.8,,33.0,0.0,3.0
377,2017-01-12,-16.5,-7.5,-26.4,,32.0,0.0,2.5
378,2017-01-13,-17.4,-4.8,-25.8,,32.0,0.0,1.4
379,2017-01-14,-13.3,-2.8,-23.1,,33.0,2.0,1.8
380,2017-01-15,-8.7,-1.4,-21.1,,34.0,1.0,1.5
381,2017-01-16,-0.9,0.3,-7.2,,33.0,0.0,6.5
382,2017-01-17,-4.1,-1.6,-13.9,,34.0,1.0,2.8
