Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_local_pressure,avg_sea_pressure
50,2016-02-20,8.0,9.8,6.6,0.0,1.9,1016.4,1018.8
51,2016-02-21,4.9,9.4,0.6,9.9,2.4,1024.7,1027.2
52,2016-02-22,4.4,9.6,-0.9,0.4,1.1,1028.3,1030.7
53,2016-02-23,5.8,11.3,3.4,1.5,1.3,1023.9,1026.4
54,2016-02-24,4.9,9.7,3.1,1.1,1.5,1024.1,1026.6
55,2016-02-25,3.1,7.9,-0.9,4.1,2.0,1028.9,1031.4
56,2016-02-26,4.2,11.5,-2.2,8.4,1.9,1028.3,1030.8
57,2016-02-27,5.3,10.2,1.3,0.4,1.2,1024.2,1026.6
58,2016-02-28,9.7,17.1,4.1,8.0,1.6,1020.3,1022.7
59,2016-02-29,4.2,10.5,-1.0,0.8,3.2,1018.0,1020.5
60,2016-03-01,1.2,5.5,-1.2,3.2,1.5,1023.6,1026.1
61,2016-03-02,4.3,13.6,-1.9,9.2,1.6,1024.2,1026.7
62,2016-03-03,7.8,17.5,-1.0,9.8,1.6,1024.2,1026.6
63,2016-03-04,11.7,17.3,6.8,0.7,1.3,1025.5,1027.9
64,2016-03-05,15.0,20.4,7.8,8.3,4.3,1023.0,1025.4
65,2016-03-06,16.5,18.1,15.3,0.0,3.5,1017.4,1019.7
66,2016-03-07,16.5,23.9,11.5,6.4,1.7,1014.1,1016.5
67,2016-03-08,12.8,16.2,10.2,1.4,2.1,1015.4,1017.8
68,2016-03-09,9.1,12.1,6.3,0.1,2.2,1012.9,1015.3
69,2016-03-10,7.6,11.4,4.5,0.2,1.7,1016.7,1019.1
70,2016-03-11,6.3,11.4,1.9,6.5,2.7,1018.4,1020.9
71,2016-03-12,5.4,11.6,0.0,5.4,1.4,1021.2,1023.7
72,2016-03-13,6.2,11.3,2.2,0.4,1.0,1020.4,1022.8
73,2016-03-14,8.0,12.6,5.0,3.8,2.3,1015.1,1017.5
74,2016-03-15,8.3,15.3,1.5,11.1,1.9,1019.6,1022.0
75,2016-03-16,9.5,17.3,4.2,7.5,1.4,1020.2,1022.6
76,2016-03-17,11.7,20.7,2.4,10.4,1.9,1019.5,1021.9
77,2016-03-18,14.4,15.7,12.8,0.0,2.9,1011.9,1014.3
78,2016-03-19,14.2,19.0,9.8,4.2,2.2,1009.0,1011.3
79,2016-03-20,10.6,16.6,7.5,10.9,3.6,1016.7,1019.1
80,2016-03-21,8.6,16.2,2.0,11.4,2.2,1019.7,1022.1
81,2016-03-22,10.0,20.3,0.8,11.5,2.0,1016.4,1018.8
82,2016-03-23,11.4,19.9,5.5,6.3,2.2,1013.7,1016.1
83,2016-03-24,8.8,14.1,4.1,6.3,3.1,1017.8,1020.2
84,2016-03-25,6.7,14.0,0.3,9.4,2.3,1021.1,1023.5
85,2016-03-26,8.1,15.7,-0.6,11.5,1.6,1018.6,1021.0
86,2016-03-27,8.6,15.0,4.2,7.2,2.1,1017.0,1019.5
87,2016-03-28,9.2,17.9,2.1,9.2,2.2,1019.6,1022.0
88,2016-03-29,10.4,18.5,3.0,3.8,1.6,1021.6,1024.0
89,2016-03-30,13.8,21.2,7.7,2.5,1.6,1018.5,1020.9
90,2016-03-31,13.8,19.6,8.6,1.8,1.3,1015.3,1017.7
91,2016-04-01,15.0,19.9,12.6,2.1,1.2,1010.8,1013.1
92,2016-04-02,16.9,22.1,12.0,6.3,2.5,1017.7,1020.0
93,2016-04-03,17.2,21.9,15.4,0.1,1.6,1015.3,1017.7
94,2016-04-04,15.2,19.7,12.5,2.7,2.2,1007.9,1010.3
95,2016-04-05,14.2,20.9,8.3,6.6,1.6,1013.3,1015.7
96,2016-04-06,14.5,22.7,6.9,6.0,1.8,1015.7,1018.0
97,2016-04-07,16.2,20.4,11.8,0.0,2.5,1005.8,1008.1
98,2016-04-08,14.8,22.6,9.9,5.5,1.3,1012.5,1014.9
99,2016-04-09,16.0,23.9,10.3,7.7,1.6,1012.9,1015.2
100,2016-04-10,15.8,23.7,10.7,2.4,1.3,1009.9,1012.3
101,2016-04-11,13.3,19.0,7.9,9.5,3.0,1015.7,1018.1
102,2016-04-12,12.3,18.9,3.7,9.2,2.3,1016.9,1019.3
103,2016-04-13,16.2,20.1,13.9,2.5,2.8,1008.0,1010.4
104,2016-04-14,17.6,24.6,12.4,8.8,1.8,1006.9,1009.2
105,2016-04-15,16.5,24.5,10.7,11.8,2.0,1016.6,1019.0
106,2016-04-16,16.1,23.1,8.1,7.8,4.8,1013.8,1016.1
107,2016-04-17,17.2,22.6,11.4,10.0,5.6,1006.0,1008.3
108,2016-04-18,13.2,18.0,7.7,0.1,1.8,1013.7,1016.1
109,2016-04-19,13.3,21.1,6.5,11.5,2.2,1020.2,1022.6
110,2016-04-20,15.3,22.9,5.1,10.5,3.1,1019.9,1022.3
111,2016-04-21,16.5,18.6,14.4,0.0,3.5,1006.5,1008.8
112,2016-04-22,18.3,25.3,13.1,5.8,2.1,1007.5,1009.8
113,2016-04-23,15.8,21.8,11.1,1.7,1.2,1010.1,1012.4
114,2016-04-24,16.8,22.4,12.9,3.7,1.3,1011.4,1013.8
115,2016-04-25,16.0,25.2,9.7,5.2,1.4,1014.6,1017.0
116,2016-04-26,18.9,26.9,9.8,11.1,2.1,1013.3,1015.6
117,2016-04-27,17.8,20.0,16.8,0.0,1.8,1003.8,1006.1
118,2016-04-28,16.2,20.1,12.0,3.4,3.0,1000.2,1002.5
119,2016-04-29,13.9,20.4,8.0,11.4,2.1,1010.1,1012.5
120,2016-04-30,15.6,25.6,6.3,12.4,2.2,1013.2,1015.5
121,2016-05-01,18.9,28.5,9.5,12.7,2.0,1014.4,1016.7
122,2016-05-02,19.6,27.5,11.9,11.2,3.3,1015.1,1017.5
123,2016-05-03,17.7,20.0,14.1,0.1,7.3,1004.8,1007.1
124,2016-05-04,18.7,26.5,10.7,12.4,4.2,1006.9,1009.2
125,2016-05-05,20.8,28.4,13.9,10.0,2.2,1013.6,1015.9
126,2016-05-06,16.6,19.8,14.4,0.0,2.3,1009.9,1012.2
127,2016-05-07,19.3,26.0,13.4,7.4,1.9,1009.8,1012.1
128,2016-05-08,18.8,26.7,11.2,8.3,2.3,1014.7,1017.1
129,2016-05-09,16.7,18.4,16.1,0.0,1.8,1009.0,1011.3
130,2016-05-10,18.4,20.5,16.5,0.0,1.1,1001.6,1003.9
131,2016-05-11,15.2,18.0,10.1,3.1,2.3,1006.0,1008.3
132,2016-05-12,17.2,26.5,7.7,13.1,1.8,1013.1,1015.5
133,2016-05-13,19.4,27.1,13.4,8.3,1.8,1016.9,1019.2
134,2016-05-14,20.6,29.0,13.1,12.4,1.9,1019.3,1021.6
135,2016-05-15,21.6,23.8,19.8,0.1,3.6,1013.7,1016.0
136,2016-05-16,16.4,22.1,9.7,0.0,4.2,1007.8,1010.1
137,2016-05-17,16.8,26.7,7.4,12.9,1.4,1012.9,1015.3
138,2016-05-18,19.2,28.3,9.9,13.2,1.7,1015.4,1017.7
139,2016-05-19,20.8,28.1,13.5,10.5,1.8,1016.4,1018.7
140,2016-05-20,21.4,29.1,13.9,12.3,1.8,1015.3,1017.6
141,2016-05-21,21.9,30.7,14.3,12.3,1.7,1014.8,1017.1
142,2016-05-22,21.9,29.7,14.5,12.6,2.0,1014.2,1016.4
143,2016-05-23,23.3,30.6,16.5,12.7,2.4,1012.6,1014.9
144,2016-05-24,21.9,25.2,17.8,0.5,3.2,1008.3,1010.6
145,2016-05-25,21.3,22.7,20.2,0.0,1.6,1008.1,1010.4
146,2016-05-26,23.0,25.8,19.8,1.5,1.6,1007.2,1009.5
147,2016-05-27,23.2,29.8,18.9,3.6,1.3,1007.8,1010.0
148,2016-05-28,20.3,24.3,17.8,0.4,1.1,1006.1,1008.4
149,2016-05-29,19.6,20.5,18.7,0.0,0.8,1002.2,1004.5
150,2016-05-30,22.3,29.5,16.9,12.9,1.7,1002.8,1005.1
151,2016-05-31,22.9,32.3,14.4,11.8,2.3,1004.8,1007.0
152,2016-06-01,21.5,29.2,16.8,8.8,2.2,1003.8,1006.1
153,2016-06-02,20.2,27.3,13.3,13.4,2.5,1007.1,1009.4
154,2016-06-03,21.1,28.8,13.3,10.7,1.9,1009.8,1012.1
155,2016-06-04,20.1,24.5,17.2,0.0,2.8,1007.8,1010.1
156,2016-06-05,19.8,23.3,17.2,0.0,1.5,1006.9,1009.2
157,2016-06-06,22.2,25.6,19.1,0.1,1.4,1010.3,1012.6
158,2016-06-07,21.7,25.3,19.3,0.6,1.3,1008.6,1010.9
159,2016-06-08,23.0,25.9,20.2,0.2,2.0,1008.3,1010.6
160,2016-06-09,23.6,29.6,20.6,5.6,1.5,1008.3,1010.6
161,2016-06-10,24.9,31.8,18.6,13.1,1.7,1010.3,1012.5
162,2016-06-11,24.9,28.7,21.6,0.8,2.3,1010.5,1012.7
163,2016-06-12,23.3,25.1,21.0,0.0,1.6,1004.2,1006.4
164,2016-06-13,23.6,29.0,20.8,4.9,1.9,998.7,1000.9
165,2016-06-14,25.1,30.9,20.5,11.2,1.8,1001.6,1003.8
166,2016-06-15,24.1,28.1,20.1,0.7,3.3,1002.9,1005.2
167,2016-06-16,23.0,24.9,20.7,0.0,2.3,999.1,1001.3
168,2016-06-17,23.1,28.6,18.6,5.7,2.3,1006.7,1009.0
169,2016-06-18,23.6,31.0,16.2,11.8,1.7,1011.8,1014.1
170,2016-06-19,23.6,28.2,21.2,0.4,1.4,1008.2,1010.5
171,2016-06-20,23.9,26.7,22.2,0.0,2.1,1006.2,1008.4
172,2016-06-21,23.6,27.4,21.4,1.0,1.4,1005.3,1007.5
173,2016-06-22,22.9,24.7,21.9,0.0,1.2,1004.2,1006.5
174,2016-06-23,25.4,30.5,22.8,7.7,1.9,1003.1,1005.3
175,2016-06-24,24.2,27.5,21.5,0.0,2.5,1000.3,1002.5
176,2016-06-25,22.6,24.4,19.4,0.0,3.0,1003.4,1005.7
177,2016-06-26,22.6,28.9,17.9,8.1,2.3,1007.9,1010.2
178,2016-06-27,20.1,25.8,17.0,3.0,1.4,1009.5,1011.8
179,2016-06-28,21.3,24.2,18.8,0.0,1.3,1008.8,1011.1
180,2016-06-29,22.1,23.9,20.5,0.0,1.0,1009.9,1012.2
181,2016-06-30,24.5,27.9,22.1,0.8,1.3,1010.8,1013.1
182,2016-07-01,25.9,32.3,21.8,6.5,1.6,1010.3,1012.5
183,2016-07-02,26.2,31.3,23.2,2.2,1.4,1008.0,1010.3
184,2016-07-03,27.5,34.4,24.4,6.3,1.7,1008.6,1010.8
185,2016-07-04,28.4,34.3,24.8,5.4,1.7,1010.7,1012.9
186,2016-07-05,28.2,33.9,24.5,6.5,1.7,1013.3,1015.5
187,2016-07-06,28.5,33.4,25.1,8.9,2.0,1014.3,1016.5
188,2016-07-07,27.9,33.6,24.1,9.1,1.9,1013.0,1015.2
189,2016-07-08,23.6,25.4,22.1,0.0,2.0,1009.1,1011.4
190,2016-07-09,25.6,31.7,21.9,3.4,1.5,1004.1,1006.4
191,2016-07-10,27.3,32.0,24.3,2.5,1.5,1002.8,1005.0
192,2016-07-11,26.3,29.1,24.9,0.0,1.4,1004.3,1006.5
193,2016-07-12,26.1,28.7,24.6,0.2,1.3,1003.2,1005.4
194,2016-07-13,25.5,28.3,24.4,0.0,1.5,999.9,1002.1
195,2016-07-14,27.1,31.6,23.8,5.5,2.5,998.4,1000.6
196,2016-07-15,24.1,28.3,20.9,4.5,2.3,1001.8,1004.1
197,2016-07-16,24.1,28.1,19.3,1.1,1.8,1002.7,1004.9
198,2016-07-17,26.7,31.8,23.4,6.9,2.2,1005.4,1007.6
199,2016-07-18,26.6,33.5,20.8,8.8,1.7,1007.7,1009.9
200,2016-07-19,27.3,34.3,21.1,12.0,1.9,1008.4,1010.6
201,2016-07-20,27.6,34.3,23.4,8.6,1.8,1009.1,1011.3
202,2016-07-21,27.1,34.2,22.0,12.8,1.8,1009.0,1011.2
203,2016-07-22,26.3,33.2,19.9,11.6,1.7,1008.1,1010.3
204,2016-07-23,27.0,33.1,22.0,6.2,2.0,1008.7,1010.9
205,2016-07-24,27.5,31.0,24.5,3.4,2.7,1010.6,1012.8
206,2016-07-25,27.2,31.9,24.8,1.5,1.8,1010.3,1012.5
207,2016-07-26,27.7,33.0,23.6,6.0,1.7,1007.8,1010.0
208,2016-07-27,28.1,34.5,23.3,10.6,1.9,1006.4,1008.7
209,2016-07-28,28.5,33.6,25.0,6.3,2.6,1007.7,1009.9
210,2016-07-29,29.3,34.6,25.7,9.3,2.6,1009.4,1011.6
211,2016-07-30,29.1,34.9,25.0,9.1,2.1,1010.0,1012.2
212,2016-07-31,29.4,35.6,24.4,9.8,1.6,1009.1,1011.3
213,2016-08-01,29.4,36.2,24.4,10.4,1.7,1007.4,1009.6
214,2016-08-02,29.4,36.0,24.2,9.8,1.8,1006.0,1008.2
215,2016-08-03,27.6,35.5,24.2,7.2,1.4,1006.5,1008.7
216,2016-08-04,28.2,35.6,23.1,9.8,1.8,1007.0,1009.3
217,2016-08-05,28.4,34.8,24.0,9.4,1.9,1007.6,1009.8
218,2016-08-06,29.2,35.4,24.3,11.1,2.0,1006.5,1008.7
219,2016-08-07,29.0,34.5,24.7,8.6,2.0,1005.7,1007.9
220,2016-08-08,29.8,36.0,24.8,10.4,2.0,1004.4,1006.6
221,2016-08-09,29.6,36.3,24.5,10.1,1.8,1004.9,1007.1
222,2016-08-10,29.7,37.4,22.7,12.9,1.7,1006.8,1009.0
223,2016-08-11,30.0,37.8,23.3,12.8,1.6,1006.8,1009.0
224,2016-08-12,29.5,37.4,23.0,12.6,1.7,1005.3,1007.6
225,2016-08-13,29.8,36.4,24.2,9.4,1.6,1004.4,1006.6
226,2016-08-14,30.5,37.2,25.1,11.1,1.7,1002.2,1004.4
227,2016-08-15,28.5,35.5,24.8,7.1,1.8,999.8,1002.0
228,2016-08-16,26.4,31.2,24.7,0.3,1.3,998.7,1000.9
229,2016-08-17,28.1,33.9,23.9,7.5,1.8,1000.0,1002.2
230,2016-08-18,29.3,36.1,23.9,12.4,1.6,1002.7,1004.9
231,2016-08-19,28.4,35.5,24.6,6.7,1.6,1003.8,1006.0
232,2016-08-20,29.2,36.2,24.2,11.8,2.1,1001.9,1004.1
233,2016-08-21,28.4,36.0,25.2,7.7,1.5,1001.5,1003.7
234,2016-08-22,29.3,34.7,25.4,11.0,2.3,1001.9,1004.1
235,2016-08-23,28.3,34.2,23.3,11.6,2.1,1003.0,1005.2
236,2016-08-24,28.2,34.9,23.0,7.7,1.6,1003.4,1005.7
237,2016-08-25,28.3,34.1,24.0,7.1,2.2,1003.7,1005.9
238,2016-08-26,27.3,33.0,24.8,2.3,2.5,1003.5,1005.7
239,2016-08-27,26.0,31.2,23.6,3.9,2.5,1003.4,1005.6
240,2016-08-28,23.2,24.3,21.4,0.0,1.6,995.1,997.3
241,2016-08-29,21.9,24.8,19.9,1.2,2.8,994.2,996.4
242,2016-08-30,21.3,27.1,16.8,3.8,2.4,992.3,994.5
243,2016-08-31,24.5,30.1,20.0,8.9,4.2,996.6,998.8
244,2016-09-01,24.2,29.4,19.1,3.7,1.8,1005.1,1007.4
245,2016-09-02,25.9,30.3,23.4,1.9,2.5,1006.5,1008.8
246,2016-09-03,26.5,30.1,22.8,1.6,2.2,1007.0,1009.3
247,2016-09-04,26.5,29.5,23.9,0.2,2.3,1007.8,1010.0
248,2016-09-05,25.1,27.7,22.8,1.6,2.2,1007.7,1009.9
249,2016-09-06,26.8,33.0,22.5,7.2,1.6,1006.0,1008.2
250,2016-09-07,26.8,31.7,23.7,0.6,1.4,1002.1,1004.3
251,2016-09-08,24.4,28.9,21.5,6.6,1.9,1003.4,1005.6
252,2016-09-09,24.4,30.3,20.0,7.7,1.5,1007.2,1009.4
253,2016-09-10,24.6,30.8,19.0,5.7,1.5,1009.5,1011.8
254,2016-09-11,25.8,31.7,20.9,5.1,1.5,1011.4,1013.6
255,2016-09-12,22.2,24.8,21.2,0.0,1.2,1011.5,1013.8
256,2016-09-13,24.9,30.3,21.1,9.5,2.5,1013.2,1015.5
257,2016-09-14,23.9,27.0,22.2,0.0,1.1,1014.2,1016.5
258,2016-09-15,25.1,30.9,21.9,2.5,1.2,1013.0,1015.3
259,2016-09-16,26.1,31.6,23.0,2.8,1.4,1012.2,1014.5
260,2016-09-17,26.9,30.5,24.5,3.2,2.6,1008.7,1010.9
261,2016-09-18,24.0,25.6,23.0,0.0,0.9,1005.9,1008.2
262,2016-09-19,22.8,25.7,20.2,0.0,1.5,1004.4,1006.7
263,2016-09-20,20.7,23.3,19.2,0.6,2.9,1006.0,1008.3
264,2016-09-21,21.6,26.5,19.3,1.7,2.3,1014.7,1017.0
265,2016-09-22,21.4,26.5,18.9,1.2,1.1,1013.4,1015.7
266,2016-09-23,23.3,29.2,19.0,6.3,1.7,1012.9,1015.2
267,2016-09-24,24.1,29.8,19.7,6.8,1.5,1012.9,1015.1
268,2016-09-25,23.6,28.3,20.3,0.6,1.1,1014.0,1016.3
269,2016-09-26,25.8,30.8,22.4,3.8,1.7,1014.1,1016.4
270,2016-09-27,26.5,32.5,21.3,4.8,1.6,1013.2,1015.4
271,2016-09-28,24.7,26.1,23.6,0.0,0.7,1011.4,1013.7
272,2016-09-29,22.0,23.8,19.8,0.0,1.8,1011.9,1014.2
273,2016-09-30,21.6,24.5,19.5,0.0,1.0,1012.4,1014.7
274,2016-10-01,23.8,27.8,21.3,1.1,1.0,1014.1,1016.4
275,2016-10-02,25.7,29.7,23.2,1.6,1.4,1013.8,1016.1
276,2016-10-03,26.4,31.3,24.0,4.9,2.0,1009.1,1011.4
277,2016-10-04,25.2,28.3,23.4,0.0,1.4,1011.9,1014.2
278,2016-10-05,25.0,29.3,20.7,1.1,4.4,1007.8,1010.1
279,2016-10-06,22.5,28.3,18.3,8.3,1.7,1015.9,1018.2
280,2016-10-07,20.8,25.1,15.1,2.3,1.4,1018.0,1020.4
281,2016-10-08,23.6,28.6,20.8,1.8,1.6,1009.6,1011.8
282,2016-10-09,19.3,23.6,15.0,6.4,2.4,1011.4,1013.7
283,2016-10-10,17.8,23.2,13.2,9.7,2.2,1014.9,1017.2
284,2016-10-11,16.6,21.0,13.7,0.2,1.1,1015.2,1017.5
285,2016-10-12,18.1,24.3,13.0,6.4,1.7,1016.8,1019.2
286,2016-10-13,17.4,22.6,15.1,0.5,1.1,1019.4,1021.7
287,2016-10-14,17.2,25.5,12.6,6.6,1.2,1021.3,1023.6
288,2016-10-15,17.2,25.3,10.0,7.6,1.7,1022.4,1024.8
289,2016-10-16,18.2,21.1,14.7,0.0,1.5,1018.5,1020.8
290,2016-10-17,21.3,24.9,19.2,1.4,1.1,1014.0,1016.3
291,2016-10-18,22.1,27.4,19.2,4.7,1.4,1015.0,1017.3
292,2016-10-19,20.9,25.5,17.9,0.9,1.1,1013.8,1016.1
293,2016-10-20,19.7,25.5,15.4,4.4,1.3,1014.9,1017.2
294,2016-10-21,18.5,21.4,16.4,0.2,1.0,1016.1,1018.4
295,2016-10-22,17.2,18.8,15.8,0.0,0.9,1010.7,1013.0
296,2016-10-23,17.8,21.4,15.3,1.3,2.0,1009.7,1012.0
297,2016-10-24,16.5,23.3,11.4,10.1,1.6,1014.2,1016.5
298,2016-10-25,18.3,22.4,12.0,1.2,1.2,1012.3,1014.6
299,2016-10-26,20.5,24.0,18.3,0.4,1.4,1014.3,1016.6
300,2016-10-27,19.7,24.7,13.9,8.2,1.9,1018.4,1020.7
301,2016-10-28,17.9,19.2,16.1,0.0,2.0,1011.1,1013.4
302,2016-10-29,17.0,20.8,11.5,7.3,2.7,1017.7,1020.0
303,2016-10-30,14.7,21.1,10.3,6.8,1.4,1023.8,1026.2
304,2016-10-31,13.9,18.1,10.1,0.1,0.9,1021.6,1024.0
305,2016-11-01,12.9,16.2,9.0,7.2,2.2,1021.4,1023.8
306,2016-11-02,11.7,18.0,7.2,6.5,1.6,1021.2,1023.6
307,2016-11-03,10.4,17.6,5.5,6.2,1.7,1019.8,1022.3
308,2016-11-04,11.4,19.2,6.1,6.3,1.3,1016.4,1018.8
309,2016-11-05,13.2,20.9,6.2,8.3,1.4,1013.7,1016.0
310,2016-11-06,14.5,21.7,9.9,5.5,2.2,1019.5,1021.8
311,2016-11-07,11.4,18.1,5.5,9.8,1.4,1021.2,1023.6
312,2016-11-08,12.4,15.3,8.5,0.0,1.2,1016.7,1019.1
313,2016-11-09,11.2,16.1,5.8,6.2,2.4,1021.6,1024.0
314,2016-11-10,8.9,12.7,5.6,0.1,1.3,1019.3,1021.7
315,2016-11-11,12.4,18.8,8.6,8.0,1.7,1016.7,1019.0
316,2016-11-12,12.3,20.3,6.1,8.1,1.2,1021.8,1024.2
317,2016-11-13,14.4,19.7,8.7,4.4,0.9,1021.3,1023.7
318,2016-11-14,15.8,17.5,14.2,0.0,1.2,1015.0,1017.3
319,2016-11-15,16.5,21.5,10.5,3.1,1.8,1012.9,1015.2
320,2016-11-16,11.4,18.5,6.9,9.5,1.4,1019.0,1021.4
321,2016-11-17,11.8,19.9,5.9,8.6,1.2,1020.6,1022.9
322,2016-11-18,13.0,17.1,7.1,2.6,1.4,1018.2,1020.5
323,2016-11-19,17.9,21.4,15.6,0.2,1.3,1011.5,1013.8
324,2016-11-20,16.4,20.6,12.2,0.7,1.3,1016.3,1018.7
325,2016-11-21,14.6,19.3,10.3,0.3,1.0,1014.3,1016.6
326,2016-11-22,15.5,20.9,11.5,4.4,1.8,1013.3,1015.7
327,2016-11-23,13.0,17.5,10.1,4.2,1.9,1015.6,1018.0
328,2016-11-24,9.6,13.3,4.5,6.4,2.6,1017.5,1019.9
329,2016-11-25,7.1,13.6,3.4,4.2,1.4,1022.3,1024.8
330,2016-11-26,8.5,15.2,1.1,4.3,1.2,1021.0,1023.4
331,2016-11-27,11.5,13.3,10.3,0.0,1.3,1014.5,1016.9
332,2016-11-28,8.9,13.4,4.6,1.7,1.7,1020.7,1023.1
333,2016-11-29,8.1,15.1,2.4,8.6,1.4,1027.0,1029.5
334,2016-11-30,9.6,15.0,3.3,2.0,1.2,1024.9,1027.3
335,2016-12-01,12.1,16.6,9.1,1.2,1.5,1021.1,1023.5
336,2016-12-02,8.7,15.9,3.9,8.6,1.5,1025.1,1027.6
337,2016-12-03,7.9,16.5,1.9,7.6,1.2,1024.0,1026.5
338,2016-12-04,9.6,13.1,4.9,0.0,1.0,1016.5,1019.0
339,2016-12-05,10.5,16.5,6.5,2.3,1.2,1015.1,1017.5
340,2016-12-06,9.2,13.0,3.0,5.9,2.3,1018.9,1021.3
341,2016-12-07,6.0,12.8,0.7,4.7,1.2,1019.0,1021.5
342,2016-12-08,7.0,13.7,1.8,7.3,1.3,1017.1,1019.6
343,2016-12-09,9.2,16.4,4.9,6.0,1.6,1014.2,1016.6
344,2016-12-10,6.8,13.4,2.0,5.0,1.4,1018.9,1021.3
345,2016-12-11,5.8,13.6,0.6,5.4,1.5,1022.9,1025.4
346,2016-12-12,7.2,12.5,1.3,0.8,1.0,1022.2,1024.6
347,2016-12-13,11.0,12.9,9.3,0.0,0.8,1012.3,1014.7
348,2016-12-14,9.3,13.0,5.1,4.5,2.2,1009.9,1012.3
349,2016-12-15,5.4,7.1,3.6,0.0,1.6,1014.8,1017.2
350,2016-12-16,1.2,4.0,-1.2,2.6,1.1,1020.3,1022.8
351,2016-12-17,2.8,10.4,-1.8,6.0,1.3,1026.9,1029.4
352,2016-12-18,5.7,12.7,0.6,7.0,1.4,1028.7,1031.1
353,2016-12-19,8.3,16.0,1.3,5.2,1.2,1024.6,1027.0
