Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,avg_wind_speed
113,2016-04-23,3.6,7.9,1.2,7.0
114,2016-04-24,5.7,9.9,3.6,5.8
115,2016-04-25,3.6,6.0,0.7,4.1
116,2016-04-26,2.9,4.2,0.9,5.6
117,2016-04-27,5.7,9.7,2.9,6.5
118,2016-04-28,6.5,11.9,2.8,4.7
119,2016-04-29,1.7,2.8,0.5,10.7
120,2016-04-30,2.8,3.7,1.2,12.9
121,2016-05-01,3.6,5.0,2.8,8.5
122,2016-05-02,5.7,9.4,0.7,4.4
123,2016-05-03,11.7,19.3,4.8,8.0
124,2016-05-04,5.6,7.9,4.2,6.3
125,2016-05-05,6.3,10.5,3.9,7.4
126,2016-05-06,6.8,9.9,4.7,7.3
127,2016-05-07,7.0,13.7,5.3,10.9
128,2016-05-08,7.1,11.6,3.8,9.6
129,2016-05-09,9.6,16.6,4.6,6.6
130,2016-05-10,8.9,13.5,4.4,7.5
131,2016-05-11,7.1,9.7,4.8,9.7
132,2016-05-12,6.3,9.9,3.5,9.4
133,2016-05-13,12.0,21.3,7.0,8.5
134,2016-05-14,12.7,18.1,7.5,6.5
135,2016-05-15,10.4,14.1,6.9,3.6
136,2016-05-16,9.5,15.2,6.8,4.9
137,2016-05-17,12.1,15.6,9.6,10.6
138,2016-05-18,13.3,18.4,8.4,6.3
139,2016-05-19,16.5,22.1,11.3,11.1
140,2016-05-20,17.6,22.8,13.7,11.2
141,2016-05-21,19.5,25.3,14.9,9.0
142,2016-05-22,11.7,17.5,5.8,8.3
143,2016-05-23,12.5,20.0,6.4,5.6
144,2016-05-24,10.4,13.3,7.0,8.1
145,2016-05-25,12.2,18.8,7.6,9.7
146,2016-05-26,14.9,18.0,11.9,9.7
147,2016-05-27,14.1,16.4,11.1,9.2
148,2016-05-28,12.8,15.9,8.9,7.8
149,2016-05-29,9.0,12.4,7.2,5.6
150,2016-05-30,8.2,10.7,6.0,9.7
151,2016-05-31,7.2,9.0,6.2,9.2
152,2016-06-01,6.5,6.9,6.0,13.0
153,2016-06-02,8.1,10.5,6.1,5.0
154,2016-06-03,7.4,9.9,3.7,2.8
155,2016-06-04,6.5,8.4,2.3,6.4
156,2016-06-05,8.8,12.9,1.8,4.8
157,2016-06-06,12.0,15.8,8.8,5.0
158,2016-06-07,12.0,15.0,7.9,2.7
159,2016-06-08,11.3,15.1,9.5,4.4
160,2016-06-09,9.1,11.2,7.9,6.3
161,2016-06-10,9.8,12.9,7.9,4.7
162,2016-06-11,9.7,13.2,8.1,6.1
163,2016-06-12,7.5,8.8,6.4,11.1
164,2016-06-13,8.7,10.1,6.8,6.7
165,2016-06-14,11.5,14.5,9.3,3.9
166,2016-06-15,14.3,18.4,10.8,3.8
167,2016-06-16,11.5,14.3,9.6,4.8
168,2016-06-17,9.8,11.3,8.3,9.1
169,2016-06-18,8.4,9.3,7.6,5.8
170,2016-06-19,10.8,14.0,8.6,3.7
171,2016-06-20,11.8,14.2,9.7,5.6
172,2016-06-21,12.9,16.8,11.2,7.1
173,2016-06-22,11.5,14.7,9.4,9.3
174,2016-06-23,11.9,14.7,9.7,9.7
175,2016-06-24,9.0,11.2,6.9,9.1
176,2016-06-25,7.6,8.5,6.5,11.9
177,2016-06-26,9.0,10.3,8.2,8.0
178,2016-06-27,14.1,18.3,9.2,7.0
179,2016-06-28,17.4,22.0,14.1,6.4
180,2016-06-29,18.9,24.2,14.8,7.5
181,2016-06-30,18.8,25.7,13.7,3.3
182,2016-07-01,18.6,25.4,13.1,3.5
183,2016-07-02,17.4,21.7,15.0,6.0
184,2016-07-03,12.6,15.8,10.5,8.7
185,2016-07-04,10.1,11.7,8.9,8.9
186,2016-07-05,10.1,12.3,8.0,7.5
187,2016-07-06,14.4,17.3,8.9,3.1
188,2016-07-07,17.7,22.6,12.8,7.9
189,2016-07-08,17.2,19.3,15.9,13.4
190,2016-07-09,17.2,18.5,15.3,5.5
191,2016-07-10,13.8,15.4,12.5,4.7
192,2016-07-11,15.0,18.5,12.7,2.5
193,2016-07-12,15.8,20.2,12.2,2.6
194,2016-07-13,14.9,16.9,13.0,7.1
195,2016-07-14,13.5,14.7,12.4,9.0
196,2016-07-15,13.3,14.1,12.5,7.6
197,2016-07-16,14.3,17.3,12.6,5.5
198,2016-07-17,13.7,14.8,13.1,8.1
199,2016-07-18,14.3,15.7,13.5,7.1
200,2016-07-19,14.1,15.8,13.0,6.1
201,2016-07-20,15.5,18.9,12.4,4.2
202,2016-07-21,15.2,17.1,13.4,7.2
203,2016-07-22,15.4,18.4,13.8,6.3
204,2016-07-23,17.8,22.7,14.1,3.2
205,2016-07-24,18.0,21.3,14.5,3.0
206,2016-07-25,17.6,20.3,14.9,3.3
207,2016-07-26,16.1,17.3,14.8,6.9
208,2016-07-27,17.8,19.3,16.5,5.4
209,2016-07-28,20.0,25.1,17.2,6.5
210,2016-07-29,20.0,23.0,18.5,3.8
211,2016-07-30,22.9,26.2,21.0,6.8
212,2016-07-31,22.9,27.1,20.6,5.2
213,2016-08-01,21.5,25.4,19.5,2.1
214,2016-08-02,20.3,22.8,19.4,1.6
215,2016-08-03,22.5,26.7,20.2,6.7
216,2016-08-04,22.1,25.1,19.7,7.2
217,2016-08-05,20.0,23.0,17.1,6.2
218,2016-08-06,20.5,23.4,18.3,5.6
219,2016-08-07,21.9,26.1,16.0,4.6
220,2016-08-08,22.2,25.3,17.9,7.2
221,2016-08-09,18.7,20.6,16.8,5.8
222,2016-08-10,20.0,24.0,15.7,3.9
223,2016-08-11,21.4,25.4,17.7,4.2
224,2016-08-12,22.8,27.0,17.5,4.4
225,2016-08-13,23.8,28.4,20.6,4.2
226,2016-08-14,22.0,25.3,19.6,2.8
227,2016-08-15,20.3,22.3,18.9,5.4
228,2016-08-16,22.1,26.0,19.6,2.8
229,2016-08-17,20.9,23.0,19.8,5.9
230,2016-08-18,22.3,25.4,19.8,5.2
231,2016-08-19,21.6,24.4,18.9,3.0
232,2016-08-20,21.5,23.2,19.7,2.9
233,2016-08-21,20.3,22.7,18.3,7.9
234,2016-08-22,21.5,25.0,18.6,4.0
235,2016-08-23,20.4,23.6,17.4,5.4
236,2016-08-24,21.8,25.9,18.2,6.0
237,2016-08-25,22.4,28.2,16.0,4.9
238,2016-08-26,18.9,23.3,15.3,7.6
239,2016-08-27,18.5,20.8,16.2,4.3
240,2016-08-28,16.7,17.9,15.7,9.3
241,2016-08-29,17.8,18.9,16.5,13.0
242,2016-08-30,18.3,19.2,17.7,12.5
243,2016-08-31,18.0,20.0,17.1,8.9
244,2016-09-01,16.7,18.0,15.2,6.6
245,2016-09-02,15.7,16.5,14.9,8.7
246,2016-09-03,16.6,17.6,15.7,8.5
247,2016-09-04,17.6,18.3,16.9,5.7
248,2016-09-05,17.5,18.5,16.9,6.9
249,2016-09-06,17.5,18.9,15.7,8.9
250,2016-09-07,14.6,16.0,13.3,10.0
251,2016-09-08,14.7,16.4,13.2,12.2
252,2016-09-09,14.4,14.9,13.7,12.6
253,2016-09-10,14.4,16.2,13.5,6.3
254,2016-09-11,15.3,17.6,11.6,5.8
255,2016-09-12,14.3,18.0,10.2,2.5
256,2016-09-13,14.9,18.9,11.5,4.9
257,2016-09-14,17.1,20.3,11.7,2.4
258,2016-09-15,16.3,19.5,13.7,6.2
259,2016-09-16,15.3,18.4,13.5,8.1
260,2016-09-17,12.0,15.1,11.1,7.8
261,2016-09-18,12.9,15.0,11.1,6.4
262,2016-09-19,14.4,17.9,11.3,3.9
263,2016-09-20,16.1,18.9,12.5,7.1
264,2016-09-21,14.2,17.0,10.5,4.8
265,2016-09-22,15.1,19.9,9.6,4.0
266,2016-09-23,16.2,20.3,12.8,3.6
267,2016-09-24,17.8,22.5,13.5,4.7
268,2016-09-25,18.8,22.3,14.6,7.0
269,2016-09-26,17.7,19.9,13.4,8.8
270,2016-09-27,19.2,23.3,14.4,6.5
271,2016-09-28,15.4,19.6,12.6,7.8
272,2016-09-29,13.3,17.3,9.0,3.7
273,2016-09-30,16.6,20.5,9.9,9.8
274,2016-10-01,16.8,20.1,13.4,6.7
275,2016-10-02,18.2,21.2,13.7,9.8
276,2016-10-03,16.6,19.0,14.6,6.3
277,2016-10-04,12.3,16.6,9.4,16.2
278,2016-10-05,10.0,13.3,7.8,4.9
279,2016-10-06,9.5,12.3,6.1,11.3
280,2016-10-07,9.0,12.1,4.7,13.9
281,2016-10-08,11.7,14.9,7.9,5.9
282,2016-10-09,8.8,11.6,6.4,9.2
283,2016-10-10,8.1,9.4,4.9,12.4
284,2016-10-11,8.6,11.6,6.3,7.4
285,2016-10-12,7.3,9.6,3.2,6.9
286,2016-10-13,9.4,11.7,6.1,8.9
287,2016-10-14,9.0,11.6,4.2,8.6
288,2016-10-15,13.9,16.3,9.1,11.4
289,2016-10-16,15.9,18.6,13.3,8.0
290,2016-10-17,15.7,20.0,13.1,7.0
291,2016-10-18,11.1,14.6,9.8,11.5
292,2016-10-19,11.5,13.5,6.8,7.7
293,2016-10-20,6.9,13.5,2.0,13.3
294,2016-10-21,6.0,7.6,2.7,14.6
295,2016-10-22,5.2,6.4,4.1,5.4
296,2016-10-23,4.2,6.2,1.4,13.0
297,2016-10-24,4.3,5.9,1.7,14.7
298,2016-10-25,8.1,10.3,4.9,8.7
299,2016-10-26,8.2,11.5,4.5,13.5
300,2016-10-27,4.8,6.4,3.2,15.6
301,2016-10-28,5.9,6.9,4.7,13.5
302,2016-10-29,2.7,4.8,1.1,15.9
303,2016-10-30,2.1,4.0,0.6,16.2
304,2016-10-31,1.3,3.9,-0.7,9.1
305,2016-11-01,0.4,1.5,-0.2,10.2
306,2016-11-02,2.0,3.6,0.6,8.9
307,2016-11-03,1.8,3.7,-0.6,4.6
308,2016-11-04,1.3,2.6,-0.4,12.1
309,2016-11-05,0.2,1.9,-1.8,6.9
310,2016-11-06,-1.0,0.1,-1.8,13.1
311,2016-11-07,-0.4,1.2,-1.8,5.8
312,2016-11-08,1.6,5.7,-1.2,7.9
313,2016-11-09,0.5,3.7,-0.8,18.2
314,2016-11-10,0.2,0.9,-0.8,12.0
315,2016-11-11,0.8,2.7,-0.6,7.2
316,2016-11-12,4.1,6.5,1.7,9.1
317,2016-11-13,3.1,5.6,1.8,5.9
318,2016-11-14,3.7,8.1,-1.0,5.6
319,2016-11-15,3.8,8.5,0.4,10.8
320,2016-11-16,0.3,1.4,-1.8,11.1
321,2016-11-17,-0.3,0.7,-1.7,10.5
322,2016-11-18,2.7,5.5,-0.1,10.9
323,2016-11-19,2.6,4.5,1.5,6.5
324,2016-11-20,1.6,4.7,-2.9,11.2
325,2016-11-21,-2.7,-0.6,-4.2,13.1
326,2016-11-22,-2.9,-1.4,-4.3,7.5
327,2016-11-23,-7.7,-3.2,-9.9,15.7
328,2016-11-24,-5.4,-3.0,-7.7,10.1
329,2016-11-25,-3.9,-2.7,-5.2,9.6
330,2016-11-26,-2.8,-1.0,-4.6,9.1
331,2016-11-27,0.1,1.6,-3.5,5.9
332,2016-11-28,0.8,1.8,-1.2,5.7
333,2016-11-29,-2.1,-0.1,-3.7,10.2
334,2016-11-30,-2.2,-0.3,-3.5,7.4
335,2016-12-01,2.0,5.0,-1.0,7.4
336,2016-12-02,0.2,3.6,-1.8,19.5
337,2016-12-03,2.6,5.7,-1.3,14.1
338,2016-12-04,6.5,8.9,4.4,9.9
339,2016-12-05,1.6,5.4,-1.1,5.5
340,2016-12-06,-3.3,-0.2,-6.4,8.8
341,2016-12-07,-6.4,-4.9,-8.1,12.6
342,2016-12-08,-4.1,-2.5,-5.8,12.0
343,2016-12-09,-2.8,-1.9,-4.1,6.7
344,2016-12-10,-4.9,-3.0,-5.9,9.7
345,2016-12-11,-4.8,-2.8,-7.0,13.5
346,2016-12-12,-3.5,-2.5,-4.5,8.1
347,2016-12-13,-3.5,-1.9,-5.9,6.2
348,2016-12-14,-5.2,-2.8,-6.9,6.8
349,2016-12-15,-5.4,-4.4,-7.0,8.6
350,2016-12-16,-5.6,-4.0,-9.0,7.2
351,2016-12-17,-4.7,-1.1,-6.6,11.4
352,2016-12-18,0.9,2.6,-1.3,14.7
353,2016-12-19,-0.9,0.8,-4.2,5.5
354,2016-12-20,-1.4,0.8,-4.0,3.9
355,2016-12-21,-1.2,0.6,-4.6,5.3
356,2016-12-22,-3.1,-1.4,-3.9,9.9
357,2016-12-23,-4.9,-2.1,-8.0,13.4
358,2016-12-24,-4.3,-2.0,-7.9,8.9
359,2016-12-25,-1.7,-0.3,-3.0,9.9
360,2016-12-26,-1.4,0.4,-3.1,6.1
361,2016-12-27,-6.4,-2.4,-8.8,7.3
362,2016-12-28,-5.9,-1.6,-9.0,7.9
363,2016-12-29,-4.2,-0.6,-6.8,10.5
364,2016-12-30,-3.6,-2.3,-5.4,12.5
365,2016-12-31,-3.7,-2.3,-5.1,9.3
366,2017-01-01,-1.0,0.0,-2.8,7.8
367,2017-01-02,-1.8,-0.1,-3.6,4.3
368,2017-01-03,-2.4,-1.4,-4.0,3.9
369,2017-01-04,-3.5,-1.4,-6.2,6.1
370,2017-01-05,-5.7,-4.6,-6.6,8.3
371,2017-01-06,-2.3,-0.8,-4.9,6.7
372,2017-01-07,-1.5,0.4,-4.0,7.8
373,2017-01-08,-3.7,-2.5,-5.7,5.3
374,2017-01-09,-2.3,0.3,-4.0,6.2
375,2017-01-10,-5.9,-0.4,-9.3,12.7
376,2017-01-11,-10.1,-7.8,-11.5,13.7
377,2017-01-12,-8.7,-6.8,-10.7,12.3
378,2017-01-13,-7.5,-4.3,-10.4,2.6
379,2017-01-14,-5.4,-3.4,-9.4,5.6
380,2017-01-15,-1.3,0.3,-4.5,11.6
381,2017-01-16,-1.7,-0.4,-3.1,12.4
382,2017-01-17,-2.8,-2.4,-3.4,4.6
383,2017-01-18,-3.7,-2.9,-5.0,3.8
384,2017-01-19,-3.7,-2.5,-4.7,5.8
385,2017-01-20,-5.0,-3.4,-8.5,3.9
386,2017-01-21,-6.5,-4.5,-9.9,4.9
387,2017-01-22,-6.4,-4.3,-9.9,9.6
388,2017-01-23,-8.9,-6.5,-9.7,8.8
389,2017-01-24,-8.7,-6.7,-10.0,8.2
390,2017-01-25,-5.6,-4.2,-7.7,6.2
391,2017-01-26,-5.2,-3.4,-7.6,4.1
392,2017-01-27,-0.8,2.6,-5.4,9.8
393,2017-01-28,-5.0,-3.7,-6.3,17.3
394,2017-01-29,-5.1,-3.6,-6.9,6.2
395,2017-01-30,-6.1,-5.3,-7.3,5.7
396,2017-01-31,-5.4,-3.0,-7.5,7.0
397,2017-02-01,-4.4,-2.0,-7.5,8.2
398,2017-02-02,-8.7,-7.1,-9.7,10.8
399,2017-02-03,-5.8,-3.0,-8.9,9.5
400,2017-02-04,-3.6,-2.1,-8.5,8.8
401,2017-02-05,-3.1,0.0,-8.5,5.2
402,2017-02-06,-3.7,-1.8,-5.7,8.4
403,2017-02-07,-4.7,-2.4,-7.5,8.2
404,2017-02-08,-2.5,-1.8,-3.5,9.0
405,2017-02-09,-3.4,-2.1,-5.7,2.5
406,2017-02-10,-2.8,-1.1,-5.2,4.2
407,2017-02-11,-0.8,0.0,-2.0,7.0
408,2017-02-12,-0.9,-0.4,-1.5,5.4
409,2017-02-13,-1.6,-0.5,-3.8,3.3
410,2017-02-14,-2.7,-1.2,-4.5,3.4
411,2017-02-15,-1.4,0.6,-4.7,6.8
412,2017-02-16,0.2,3.7,-5.1,6.4
413,2017-02-17,-1.0,3.2,-5.4,11.0
414,2017-02-18,-5.5,-3.9,-7.7,15.1
415,2017-02-19,-4.9,-4.0,-5.8,11.0
416,2017-02-20,-5.9,-3.7,-7.7,7.4
417,2017-02-21,-5.6,-3.3,-7.5,12.0
418,2017-02-22,-2.3,-1.2,-3.6,6.6
419,2017-02-23,-1.1,0.5,-2.2,5.7
420,2017-02-24,-3.4,-0.4,-5.9,7.8
421,2017-02-25,-4.2,-1.4,-7.9,7.9
422,2017-02-26,-5.9,-4.1,-7.9,11.0
423,2017-02-27,-3.7,-2.1,-7.0,7.5
424,2017-02-28,-0.2,2.4,-6.5,7.2
425,2017-03-01,1.5,2.8,0.7,9.3
426,2017-03-02,1.9,4.4,0.7,3.4
427,2017-03-03,-2.0,1.0,-4.3,11.9
428,2017-03-04,-5.4,-3.4,-7.5,14.4
429,2017-03-05,-5.4,-3.6,-7.4,14.2
430,2017-03-06,-2.3,-0.8,-4.0,7.3
431,2017-03-07,-2.7,-1.5,-4.9,3.6
432,2017-03-08,-1.2,0.4,-2.8,8.1
433,2017-03-09,-1.5,1.5,-4.9,4.4
434,2017-03-10,-1.1,0.1,-2.7,4.4
435,2017-03-11,-1.8,-0.3,-3.6,3.8
436,2017-03-12,-2.9,-1.0,-4.7,3.6
437,2017-03-13,-2.3,0.5,-4.8,4.0
438,2017-03-14,-2.4,-0.4,-4.5,4.9
439,2017-03-15,-1.2,0.7,-4.3,7.5
440,2017-03-16,0.1,1.5,-1.0,8.2
441,2017-03-17,0.0,0.8,-0.7,9.0
442,2017-03-18,1.0,2.2,0.0,10.5
443,2017-03-19,1.6,2.4,0.9,11.3
444,2017-03-20,1.0,2.7,-2.5,5.8
445,2017-03-21,-0.4,1.6,-3.3,7.3
446,2017-03-22,-1.0,0.3,-2.4,9.4
447,2017-03-23,-2.3,-0.4,-3.4,4.9
448,2017-03-24,-0.7,0.2,-1.7,4.1
449,2017-03-25,1.3,2.4,-0.5,7.3
450,2017-03-26,1.0,4.4,-1.9,3.5
451,2017-03-27,2.5,5.0,-0.8,4.3
452,2017-03-28,1.7,3.4,-1.1,4.3
453,2017-03-29,1.3,3.2,-1.6,6.3
454,2017-03-30,-0.6,1.0,-3.1,3.3
455,2017-03-31,0.2,3.6,-2.7,3.5
456,2017-04-01,1.5,6.0,-2.8,4.3
457,2017-04-02,3.6,6.5,-0.6,8.7
458,2017-04-03,4.7,8.0,2.0,4.8
459,2017-04-04,3.7,8.0,1.2,5.5
460,2017-04-05,7.6,10.3,3.7,14.2
461,2017-04-06,8.5,11.7,5.9,8.8
462,2017-04-07,3.8,9.0,1.6,8.1
463,2017-04-08,2.4,5.2,-0.7,6.3
464,2017-04-09,4.2,6.6,0.9,10.0
465,2017-04-10,2.6,5.4,-0.5,7.6
466,2017-04-11,8.6,14.2,3.8,6.7
467,2017-04-12,2.0,7.3,-0.1,10.0
468,2017-04-13,1.4,3.2,-3.1,13.3
469,2017-04-14,5.9,8.5,1.8,9.0
470,2017-04-15,9.5,13.0,6.6,10.9
471,2017-04-16,7.4,11.7,2.7,12.2
472,2017-04-17,5.3,8.7,2.1,6.1
473,2017-04-18,2.9,5.5,0.9,13.6
474,2017-04-19,0.9,1.5,0.3,11.6
475,2017-04-20,2.2,5.1,1.0,8.9
476,2017-04-21,2.8,4.5,1.8,5.0
477,2017-04-22,2.0,5.4,-0.4,6.3
478,2017-04-23,1.6,4.9,-1.4,3.4
479,2017-04-24,4.9,8.5,-1.4,3.9
480,2017-04-25,6.6,9.9,3.4,5.6
481,2017-04-26,7.4,13.4,2.8,7.3
482,2017-04-27,5.3,12.2,2.8,5.5
483,2017-04-28,5.8,9.7,3.4,6.4
484,2017-04-29,7.3,11.4,3.5,5.3
485,2017-04-30,7.4,11.7,4.3,5.1
486,2017-05-01,3.5,7.9,2.2,4.1
487,2017-05-02,7.1,10.9,2.2,8.2
488,2017-05-03,11.8,15.8,8.0,13.7
489,2017-05-04,13.9,18.2,10.3,14.8
490,2017-05-05,13.8,18.2,10.2,10.8
491,2017-05-06,11.6,21.1,7.1,9.7
492,2017-05-07,8.4,13.0,5.2,9.0
493,2017-05-08,5.9,7.0,4.5,6.6
494,2017-05-09,10.4,14.9,6.5,9.3
495,2017-05-10,12.6,19.0,8.1,6.5
496,2017-05-11,6.3,9.4,3.0,7.9
497,2017-05-12,3.1,4.6,1.6,11.5
498,2017-05-13,3.2,4.4,2.4,12.1
499,2017-05-14,3.6,5.8,2.0,11.4
500,2017-05-15,5.2,7.6,4.0,5.5
501,2017-05-16,6.7,9.2,5.0,4.0
502,2017-05-17,10.3,13.3,7.8,9.1
503,2017-05-18,11.4,14.8,8.5,15.0
504,2017-05-19,15.5,19.1,11.2,18.8
505,2017-05-20,13.2,18.2,8.6,8.6
506,2017-05-21,11.4,15.3,8.4,4.8
507,2017-05-22,9.4,13.9,7.4,3.0
508,2017-05-23,8.9,11.7,7.1,5.7
509,2017-05-24,9.7,13.2,8.0,6.4
510,2017-05-25,7.7,10.0,6.0,7.8
511,2017-05-26,6.3,8.6,5.2,9.5
512,2017-05-27,6.1,7.6,4.4,10.1
513,2017-05-28,7.9,11.6,6.4,4.1
514,2017-05-29,13.3,18.0,9.7,9.4
515,2017-05-30,15.0,20.2,10.0,8.3
516,2017-05-31,12.4,16.5,8.7,4.4
