Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight
77,2016-03-18,8.3,14.0,1.7,6.2
78,2016-03-19,5.6,13.9,-2.8,1.2
79,2016-03-20,-3.2,-2.4,-4.8,1.7
80,2016-03-21,-2.8,-1.3,-5.1,1.5
81,2016-03-22,0.3,4.4,-3.7,6.5
82,2016-03-23,-1.1,2.4,-3.5,7.7
83,2016-03-24,-2.8,-0.8,-4.4,1.0
84,2016-03-25,-3.5,-2.1,-5.2,1.1
85,2016-03-26,-3.1,-1.5,-4.9,2.7
86,2016-03-27,4.2,8.8,-2.9,11.2
87,2016-03-28,2.7,6.9,-2.6,4.5
88,2016-03-29,0.9,4.9,-3.2,10.9
89,2016-03-30,4.4,7.2,0.6,8.4
90,2016-03-31,2.3,5.6,-0.6,4.8
91,2016-04-01,-0.5,1.5,-2.8,0.4
92,2016-04-02,0.4,4.1,-4.0,10.9
93,2016-04-03,6.8,12.0,1.4,0.0
94,2016-04-04,4.7,8.2,0.2,4.3
95,2016-04-05,6.8,13.1,-1.2,10.4
96,2016-04-06,3.7,7.1,-0.4,5.8
97,2016-04-07,9.5,13.3,4.5,7.2
98,2016-04-08,6.1,10.3,2.2,1.9
99,2016-04-09,4.4,9.6,-0.1,5.7
100,2016-04-10,1.8,5.2,-0.3,7.9
101,2016-04-11,-1.0,1.2,-2.4,1.2
102,2016-04-12,0.6,4.3,-2.2,5.0
103,2016-04-13,6.7,11.9,1.1,1.7
104,2016-04-14,6.8,11.7,1.1,7.7
105,2016-04-15,-0.1,2.9,-1.9,0.0
106,2016-04-16,1.2,4.0,-1.9,6.5
107,2016-04-17,6.2,12.9,1.7,0.0
108,2016-04-18,0.0,7.7,-2.0,0.0
109,2016-04-19,-0.8,1.9,-2.1,2.0
110,2016-04-20,5.8,11.9,-0.7,6.7
111,2016-04-21,11.6,18.6,4.7,10.4
112,2016-04-22,3.3,8.0,-0.7,8.1
113,2016-04-23,6.3,12.8,-1.4,6.2
114,2016-04-24,6.1,10.5,2.2,8.7
115,2016-04-25,2.4,6.0,0.2,3.0
116,2016-04-26,2.4,7.0,-0.4,2.3
117,2016-04-27,2.7,7.7,-0.1,7.2
118,2016-04-28,5.2,11.0,0.8,9.6
119,2016-04-29,0.2,4.5,-1.4,0.0
120,2016-04-30,-0.5,0.7,-1.5,0.0
121,2016-05-01,0.9,4.2,-0.4,2.3
122,2016-05-02,4.1,8.9,-1.0,9.8
123,2016-05-03,16.0,24.3,6.0,8.8
124,2016-05-04,17.0,20.7,13.6,0.5
125,2016-05-05,12.3,19.0,4.6,2.2
126,2016-05-06,5.3,8.5,2.6,3.7
127,2016-05-07,11.6,19.6,5.5,2.7
128,2016-05-08,6.9,10.3,3.9,4.7
129,2016-05-09,11.5,20.7,4.2,10.3
130,2016-05-10,10.5,15.4,3.3,11.6
131,2016-05-11,8.9,12.1,6.1,0.0
132,2016-05-12,6.3,12.1,3.7,0.0
133,2016-05-13,15.9,26.5,4.4,12.3
134,2016-05-14,11.5,16.4,6.9,10.7
135,2016-05-15,13.0,17.9,6.0,8.5
136,2016-05-16,12.9,16.8,10.0,10.7
137,2016-05-17,14.7,18.7,11.2,1.2
138,2016-05-18,12.4,17.0,8.4,9.1
139,2016-05-19,18.1,26.1,9.0,12.6
140,2016-05-20,21.7,29.8,14.5,12.9
141,2016-05-21,21.7,28.9,14.3,12.8
142,2016-05-22,17.0,27.4,7.6,13.2
143,2016-05-23,13.2,22.3,6.4,10.1
144,2016-05-24,12.5,20.0,3.4,10.5
145,2016-05-25,18.6,22.8,15.2,4.2
146,2016-05-26,20.2,26.8,15.0,2.6
147,2016-05-27,15.0,21.7,8.9,7.4
148,2016-05-28,13.6,22.2,7.2,4.5
149,2016-05-29,6.6,10.1,4.9,0.0
150,2016-05-30,9.3,15.8,5.1,8.3
151,2016-05-31,12.8,19.3,7.2,2.4
152,2016-06-01,10.2,15.6,5.9,1.4
153,2016-06-02,3.3,5.9,2.1,0.0
154,2016-06-03,2.6,4.9,-0.5,0.0
155,2016-06-04,5.6,9.3,-0.4,3.7
156,2016-06-05,5.9,9.6,3.1,7.1
157,2016-06-06,8.7,14.5,2.7,8.3
158,2016-06-07,14.3,21.5,5.7,2.0
159,2016-06-08,16.5,23.5,9.3,8.4
160,2016-06-09,13.6,20.1,7.2,2.5
161,2016-06-10,6.9,8.3,6.0,0.0
162,2016-06-11,6.4,8.1,5.3,0.0
163,2016-06-12,9.2,16.0,5.3,8.5
164,2016-06-13,12.2,15.1,7.2,0.3
165,2016-06-14,14.4,19.3,10.6,6.0
166,2016-06-15,16.2,22.8,10.2,7.2
167,2016-06-16,14.0,20.7,7.9,9.7
168,2016-06-17,12.0,13.4,10.1,0.0
169,2016-06-18,13.2,16.4,9.4,0.8
170,2016-06-19,15.4,21.6,9.4,9.5
171,2016-06-20,17.0,22.1,11.7,0.4
172,2016-06-21,17.2,22.0,12.3,8.6
173,2016-06-22,15.6,20.3,12.2,3.8
174,2016-06-23,14.4,20.0,7.2,12.4
175,2016-06-24,12.4,19.9,5.5,14.2
176,2016-06-25,9.7,11.4,7.9,0.0
177,2016-06-26,10.4,13.2,7.7,0.0
178,2016-06-27,12.3,17.0,7.5,1.7
179,2016-06-28,18.0,24.4,11.4,14.1
180,2016-06-29,19.6,26.3,13.4,14.1
181,2016-06-30,20.3,26.5,14.5,13.9
182,2016-07-01,19.5,25.6,14.3,13.4
183,2016-07-02,20.1,26.1,13.7,6.6
184,2016-07-03,19.4,24.0,14.4,2.2
185,2016-07-04,10.6,14.5,8.5,0.0
186,2016-07-05,10.2,14.8,7.9,2.8
187,2016-07-06,14.9,21.1,9.9,11.8
188,2016-07-07,16.8,23.1,9.4,14.0
189,2016-07-08,17.2,24.9,10.5,11.9
190,2016-07-09,17.4,22.6,12.9,12.2
191,2016-07-10,16.9,23.1,13.3,2.4
192,2016-07-11,12.4,13.7,10.6,0.0
193,2016-07-12,13.1,17.7,11.0,0.5
194,2016-07-13,15.4,20.0,12.6,6.5
195,2016-07-14,16.5,21.8,12.0,13.6
196,2016-07-15,16.1,22.0,12.1,2.6
197,2016-07-16,14.2,17.4,12.2,0.0
198,2016-07-17,17.2,21.9,11.8,10.8
199,2016-07-18,17.1,19.0,15.2,0.0
200,2016-07-19,15.9,18.0,14.2,0.0
201,2016-07-20,13.8,15.6,12.6,0.0
202,2016-07-21,14.9,20.1,10.6,7.3
203,2016-07-22,15.1,20.7,10.1,7.6
204,2016-07-23,16.6,22.7,10.7,13.1
205,2016-07-24,17.3,24.0,11.7,13.3
206,2016-07-25,17.4,23.4,11.8,13.2
207,2016-07-26,17.9,21.6,13.6,0.3
208,2016-07-27,20.2,24.6,16.2,4.8
209,2016-07-28,22.6,26.9,17.9,0.1
210,2016-07-29,23.0,26.1,20.8,0.0
211,2016-07-30,23.3,28.6,20.5,4.0
212,2016-07-31,23.5,30.0,20.3,6.2
213,2016-08-01,23.5,29.7,19.9,4.0
214,2016-08-02,21.3,25.3,17.0,5.4
215,2016-08-03,23.3,28.6,18.2,8.1
216,2016-08-04,23.1,28.6,18.6,8.6
217,2016-08-05,19.1,24.7,14.1,4.3
218,2016-08-06,19.3,25.7,13.9,10.2
219,2016-08-07,20.9,28.0,14.2,12.8
220,2016-08-08,26.2,33.0,18.9,11.3
221,2016-08-09,19.4,24.4,15.9,0.0
222,2016-08-10,15.1,19.6,11.2,5.4
223,2016-08-11,17.4,23.9,11.7,12.4
224,2016-08-12,19.8,26.7,13.4,12.5
225,2016-08-13,20.1,26.8,14.9,12.7
226,2016-08-14,22.6,27.3,18.1,5.6
227,2016-08-15,19.8,21.8,18.8,0.0
228,2016-08-16,22.5,25.6,19.0,0.0
229,2016-08-17,23.2,26.8,21.2,0.3
230,2016-08-18,23.3,26.8,18.9,5.7
231,2016-08-19,22.3,26.0,19.7,0.1
232,2016-08-20,22.0,27.9,20.0,0.9
233,2016-08-21,21.6,25.4,19.4,0.0
234,2016-08-22,24.2,30.9,21.0,6.5
235,2016-08-23,22.4,27.1,19.2,2.5
236,2016-08-24,21.2,26.6,17.6,11.2
237,2016-08-25,23.9,29.2,17.9,10.3
238,2016-08-26,20.8,27.9,13.9,0.5
239,2016-08-27,16.4,20.7,14.1,5.5
240,2016-08-28,16.3,18.0,14.8,0.0
241,2016-08-29,19.9,22.1,16.9,0.0
242,2016-08-30,21.0,23.9,19.9,2.5
243,2016-08-31,22.6,26.2,20.0,5.2
244,2016-09-01,23.1,29.3,18.0,9.5
245,2016-09-02,18.8,21.8,17.1,0.0
246,2016-09-03,19.8,23.8,17.8,4.3
247,2016-09-04,19.5,24.9,15.7,7.5
248,2016-09-05,20.3,24.9,15.6,7.5
249,2016-09-06,21.9,24.9,20.1,0.3
250,2016-09-07,18.2,23.2,13.0,5.1
251,2016-09-08,14.1,16.7,12.6,0.3
252,2016-09-09,15.2,18.0,13.0,0.0
253,2016-09-10,14.7,17.2,12.5,0.0
254,2016-09-11,13.4,17.1,9.8,4.1
255,2016-09-12,12.8,17.6,8.3,9.0
256,2016-09-13,15.3,20.6,10.8,5.6
257,2016-09-14,16.1,22.1,11.0,7.7
258,2016-09-15,16.6,21.4,13.5,4.6
259,2016-09-16,17.2,22.0,13.2,6.1
260,2016-09-17,12.5,21.9,7.9,0.0
261,2016-09-18,11.5,16.0,5.8,2.3
262,2016-09-19,12.5,16.3,9.3,0.3
263,2016-09-20,12.7,18.9,6.6,8.8
264,2016-09-21,11.8,17.6,5.0,6.9
265,2016-09-22,14.2,19.3,5.0,6.0
266,2016-09-23,15.0,17.2,11.9,0.0
267,2016-09-24,15.4,20.8,11.4,8.8
268,2016-09-25,18.5,24.0,12.7,8.4
269,2016-09-26,17.1,23.2,12.1,10.2
270,2016-09-27,16.9,22.5,11.0,6.4
271,2016-09-28,15.7,24.1,9.9,1.2
272,2016-09-29,12.3,16.7,8.9,7.9
273,2016-09-30,13.2,20.0,7.5,9.7
274,2016-10-01,15.4,19.4,11.3,9.8
275,2016-10-02,17.7,22.9,10.8,9.4
276,2016-10-03,17.5,22.5,14.3,0.4
277,2016-10-04,14.5,23.6,9.5,2.6
278,2016-10-05,9.9,12.3,7.5,2.3
279,2016-10-06,9.3,11.8,5.6,0.4
280,2016-10-07,6.3,8.7,3.7,0.0
281,2016-10-08,11.1,14.4,5.4,0.2
282,2016-10-09,11.1,16.0,7.9,1.8
283,2016-10-10,7.1,9.7,5.0,1.1
284,2016-10-11,9.1,13.0,5.2,4.9
285,2016-10-12,7.5,10.7,4.6,1.1
286,2016-10-13,7.3,11.1,4.5,4.8
287,2016-10-14,7.1,10.7,3.7,3.5
288,2016-10-15,10.8,15.5,4.1,8.8
289,2016-10-16,14.9,20.6,9.9,8.1
290,2016-10-17,15.4,19.2,11.2,0.0
291,2016-10-18,11.3,17.3,5.0,3.6
292,2016-10-19,9.5,15.2,4.5,9.3
293,2016-10-20,6.8,15.8,0.8,0.7
294,2016-10-21,4.4,6.2,0.2,0.4
295,2016-10-22,5.1,7.3,2.5,0.4
296,2016-10-23,3.7,4.8,1.9,0.2
297,2016-10-24,2.1,3.3,0.2,0.0
298,2016-10-25,6.3,11.8,1.5,4.2
299,2016-10-26,8.3,13.7,4.0,4.0
300,2016-10-27,3.6,5.0,1.7,0.0
301,2016-10-28,4.5,7.8,1.4,3.6
302,2016-10-29,2.6,4.9,-0.2,0.9
303,2016-10-30,2.2,4.7,0.6,3.5
304,2016-10-31,4.0,11.7,-1.0,0.2
305,2016-11-01,1.8,4.0,0.6,0.2
306,2016-11-02,1.0,3.4,-1.1,3.7
307,2016-11-03,2.9,6.2,0.0,0.0
308,2016-11-04,1.0,2.9,-0.9,0.0
309,2016-11-05,0.7,2.3,-0.9,0.0
310,2016-11-06,-0.4,0.9,-1.9,0.0
311,2016-11-07,-1.6,0.2,-4.7,0.7
312,2016-11-08,4.1,11.3,-2.5,0.2
313,2016-11-09,1.8,8.1,-1.1,2.2
314,2016-11-10,0.3,0.8,-1.0,0.0
315,2016-11-11,0.0,2.9,-2.6,4.9
316,2016-11-12,3.1,6.2,0.3,0.7
317,2016-11-13,5.0,11.6,0.9,0.4
318,2016-11-14,4.3,10.4,0.9,5.8
319,2016-11-15,6.5,16.2,1.6,0.0
320,2016-11-16,0.2,1.9,-1.1,2.3
321,2016-11-17,-0.4,1.3,-1.6,2.3
322,2016-11-18,3.6,8.7,-2.0,4.7
323,2016-11-19,4.5,8.1,1.4,5.8
324,2016-11-20,6.6,14.6,0.9,2.6
325,2016-11-21,-1.0,1.0,-2.0,1.8
326,2016-11-22,-0.9,0.2,-2.2,0.0
327,2016-11-23,-5.6,-1.5,-8.9,2.0
328,2016-11-24,-6.5,-3.6,-8.9,7.0
329,2016-11-25,-4.1,-1.6,-7.2,2.7
330,2016-11-26,-4.1,-2.4,-6.7,0.4
331,2016-11-27,0.7,3.6,-4.1,3.6
332,2016-11-28,0.4,1.2,-0.8,0.0
333,2016-11-29,-1.8,-0.5,-3.2,0.2
334,2016-11-30,-3.9,-2.0,-6.0,0.0
335,2016-12-01,5.7,11.3,-4.2,0.7
336,2016-12-02,0.8,9.0,-2.9,0.2
337,2016-12-03,0.1,3.3,-3.0,5.0
338,2016-12-04,6.9,11.1,-0.4,5.4
339,2016-12-05,3.8,11.8,-0.2,0.0
340,2016-12-06,-1.7,0.1,-5.9,0.0
341,2016-12-07,-6.2,-4.8,-7.6,1.3
342,2016-12-08,-4.9,-1.5,-8.4,6.9
343,2016-12-09,-1.4,0.8,-5.3,0.0
344,2016-12-10,-3.6,-0.1,-5.7,0.0
345,2016-12-11,-5.3,-3.3,-6.6,0.0
346,2016-12-12,-3.5,-3.0,-4.5,0.0
347,2016-12-13,-2.6,5.4,-8.8,0.5
348,2016-12-14,-3.5,-1.5,-5.6,0.0
349,2016-12-15,-6.5,-4.7,-9.4,0.0
350,2016-12-16,-7.2,-2.8,-10.5,6.9
351,2016-12-17,-6.1,-4.0,-9.9,2.6
352,2016-12-18,-0.4,4.4,-5.7,3.7
353,2016-12-19,-2.2,0.2,-5.2,2.2
354,2016-12-20,-0.8,3.1,-4.4,4.8
355,2016-12-21,-1.1,1.6,-4.5,3.4
356,2016-12-22,-1.6,-0.8,-2.3,0.0
357,2016-12-23,-3.1,-1.1,-5.6,0.0
358,2016-12-24,-5.6,-4.4,-7.4,0.0
359,2016-12-25,-4.1,-2.0,-7.7,1.6
360,2016-12-26,0.1,5.8,-5.7,0.1
361,2016-12-27,-4.6,-1.8,-7.6,0.0
362,2016-12-28,-7.6,-5.6,-9.4,0.0
363,2016-12-29,-3.8,1.5,-9.7,2.9
364,2016-12-30,-5.9,-3.3,-8.4,4.1
365,2016-12-31,-4.5,-3.9,-6.9,0.1
366,2017-01-01,-3.5,-0.9,-8.0,4.0
367,2017-01-02,-2.0,0.8,-4.0,2.9
368,2017-01-03,-3.3,-1.9,-4.9,0.3
369,2017-01-04,-5.0,-2.5,-7.9,1.0
370,2017-01-05,-6.5,-4.4,-9.1,0.3
371,2017-01-06,-6.2,-4.5,-8.6,0.1
372,2017-01-07,-3.5,-0.8,-8.1,0.2
373,2017-01-08,-6.6,-4.0,-10.5,0.0
374,2017-01-09,-3.2,0.7,-10.8,4.7
375,2017-01-10,-3.9,0.6,-7.6,0.3
376,2017-01-11,-9.5,-7.5,-11.9,2.6
377,2017-01-12,-10.2,-6.9,-12.5,6.8
378,2017-01-13,-10.9,-6.6,-14.1,7.4
379,2017-01-14,-8.7,-5.9,-12.5,7.0
380,2017-01-15,-5.4,-3.4,-8.4,2.6
381,2017-01-16,-2.1,-0.9,-4.9,0.0
382,2017-01-17,-3.3,-2.1,-5.0,0.0
383,2017-01-18,-5.2,-4.0,-6.9,0.0
384,2017-01-19,-5.4,-2.3,-9.6,0.0
385,2017-01-20,-7.6,-3.5,-10.3,5.6
386,2017-01-21,-6.9,-4.3,-10.9,0.9
387,2017-01-22,-6.5,-4.1,-11.4,1.7
388,2017-01-23,-6.7,-4.7,-9.0,0.0
389,2017-01-24,-10.4,-8.5,-11.6,0.2
390,2017-01-25,-8.2,-6.4,-10.0,2.2
391,2017-01-26,-6.8,-4.7,-10.0,2.5
392,2017-01-27,2.2,7.4,-6.1,1.5
393,2017-01-28,-5.0,-2.3,-6.6,0.7
394,2017-01-29,-5.3,-3.8,-8.4,1.2
395,2017-01-30,-5.7,-4.4,-7.6,0.0
396,2017-01-31,-7.7,-5.8,-9.3,0.0
397,2017-02-01,-4.6,-0.5,-9.6,7.7
398,2017-02-02,-9.1,-5.5,-10.9,2.2
399,2017-02-03,-8.9,-5.9,-11.8,0.3
400,2017-02-04,-6.6,-5.1,-8.3,1.0
401,2017-02-05,-6.3,-1.1,-11.4,8.3
402,2017-02-06,-2.9,-1.0,-5.1,0.7
403,2017-02-07,-6.9,-5.0,-8.5,1.1
404,2017-02-08,-4.9,-4.4,-5.7,0.0
405,2017-02-09,-5.6,-2.4,-9.6,5.5
406,2017-02-10,-6.8,-4.6,-10.4,1.2
407,2017-02-11,-3.4,-2.6,-5.0,0.0
408,2017-02-12,-2.6,-2.3,-2.9,0.0
409,2017-02-13,-3.7,-2.9,-4.9,0.0
410,2017-02-14,-5.2,-4.1,-6.4,0.0
411,2017-02-15,-3.1,0.7,-6.2,3.2
412,2017-02-16,1.1,7.4,-4.7,5.7
413,2017-02-17,1.8,7.7,-6.1,0.0
414,2017-02-18,-7.1,-5.4,-8.6,4.2
415,2017-02-19,-7.9,-6.3,-10.6,0.0
416,2017-02-20,-6.3,-3.1,-10.0,5.3
417,2017-02-21,-8.8,-7.0,-11.5,0.1
418,2017-02-22,-4.8,-2.3,-8.1,3.3
419,2017-02-23,-0.2,2.7,-4.1,0.0
420,2017-02-24,-2.9,-0.9,-4.6,0.0
421,2017-02-25,-2.4,0.9,-6.9,8.7
422,2017-02-26,-6.2,0.3,-10.2,2.9
423,2017-02-27,-6.8,-3.3,-8.9,8.7
424,2017-02-28,-3.7,0.1,-8.6,7.2
425,2017-03-01,1.2,5.5,-3.8,9.2
426,2017-03-02,2.1,6.2,-0.9,2.8
427,2017-03-03,-2.7,1.2,-5.2,0.2
428,2017-03-04,-5.0,-3.7,-7.1,7.6
429,2017-03-05,-5.0,-1.6,-10.0,9.0
430,2017-03-06,-3.7,-1.5,-5.3,7.9
431,2017-03-07,-4.9,-3.2,-7.2,0.1
432,2017-03-08,-2.9,0.5,-5.4,6.6
433,2017-03-09,-1.9,0.8,-3.5,7.2
434,2017-03-10,-2.5,-0.8,-3.9,5.5
435,2017-03-11,-3.7,-2.7,-4.7,0.4
436,2017-03-12,-5.5,-3.2,-8.5,2.9
437,2017-03-13,-7.0,-4.1,-10.4,10.4
438,2017-03-14,-6.3,-4.0,-10.3,1.6
439,2017-03-15,-5.6,-3.3,-7.0,0.0
440,2017-03-16,-2.7,-1.9,-3.7,0.0
441,2017-03-17,-2.8,-1.6,-3.5,0.0
442,2017-03-18,-2.4,-0.5,-4.1,0.4
443,2017-03-19,-1.8,-0.1,-3.3,2.2
444,2017-03-20,-2.7,0.4,-5.8,5.4
445,2017-03-21,0.3,5.8,-5.8,8.1
446,2017-03-22,0.7,3.4,-0.8,0.0
447,2017-03-23,-2.7,0.5,-4.3,0.0
448,2017-03-24,-3.5,-2.6,-5.0,0.0
449,2017-03-25,-2.6,0.7,-5.7,3.6
450,2017-03-26,-1.0,3.4,-5.9,11.0
451,2017-03-27,0.2,4.8,-3.7,9.6
452,2017-03-28,0.6,3.3,-2.2,7.8
453,2017-03-29,0.4,5.3,-2.9,3.9
454,2017-03-30,-3.0,-1.4,-4.1,5.1
455,2017-03-31,-3.8,-1.3,-6.9,1.3
456,2017-04-01,-2.6,0.8,-7.3,11.5
457,2017-04-02,0.8,4.6,-3.5,11.6
458,2017-04-03,2.4,5.6,-0.9,9.9
459,2017-04-04,4.2,7.3,1.1,5.5
460,2017-04-05,9.3,15.0,2.2,11.6
461,2017-04-06,12.6,17.2,7.2,9.8
462,2017-04-07,4.9,14.2,-2.5,1.6
463,2017-04-08,2.3,8.1,-3.4,0.0
464,2017-04-09,2.6,4.6,0.3,0.7
465,2017-04-10,-0.9,0.7,-3.2,5.5
466,2017-04-11,5.4,11.1,-1.4,9.3
467,2017-04-12,1.3,5.9,-1.5,0.0
468,2017-04-13,-1.2,2.2,-3.2,2.1
469,2017-04-14,8.3,14.6,-0.6,7.5
470,2017-04-15,12.1,17.0,6.2,11.8
471,2017-04-16,11.4,19.7,1.1,7.4
472,2017-04-17,3.6,7.5,-0.7,8.5
473,2017-04-18,5.2,8.0,2.0,0.0
474,2017-04-19,1.6,5.5,-1.4,0.0
475,2017-04-20,-0.9,0.0,-1.5,0.5
476,2017-04-21,0.2,2.7,-1.4,5.6
477,2017-04-22,1.7,6.1,-2.2,9.4
478,2017-04-23,-1.1,-0.1,-1.6,0.0
479,2017-04-24,2.5,7.9,-2.4,7.9
480,2017-04-25,12.7,19.5,3.3,8.2
481,2017-04-26,10.0,14.4,5.0,2.3
482,2017-04-27,6.5,10.6,2.5,5.5
483,2017-04-28,6.2,10.1,2.5,6.3
484,2017-04-29,9.9,15.2,4.8,2.8
485,2017-04-30,10.5,16.1,3.5,7.0
486,2017-05-01,7.3,13.2,0.7,3.3
487,2017-05-02,3.8,10.4,0.3,4.1
488,2017-05-03,13.9,23.5,7.7,12.5
489,2017-05-04,16.7,25.3,8.1,12.6
490,2017-05-05,16.8,22.8,11.2,10.0
491,2017-05-06,15.9,21.7,8.4,5.4
492,2017-05-07,11.6,18.1,5.2,10.0
493,2017-05-08,7.2,12.9,2.6,0.1
494,2017-05-09,9.6,15.4,3.5,11.0
495,2017-05-10,16.9,22.9,8.4,10.9
496,2017-05-11,11.1,16.0,4.6,0.0
497,2017-05-12,2.5,5.0,0.7,0.0
498,2017-05-13,3.9,9.1,-0.7,8.2
499,2017-05-14,6.2,11.1,2.2,12.9
500,2017-05-15,6.9,11.6,2.8,4.1
501,2017-05-16,8.4,12.2,5.1,0.2
502,2017-05-17,11.2,18.0,7.9,7.1
503,2017-05-18,17.1,25.1,8.8,13.7
504,2017-05-19,20.7,28.4,11.8,12.7
505,2017-05-20,15.0,23.5,7.3,12.6
506,2017-05-21,14.1,22.9,6.7,7.2
507,2017-05-22,11.0,14.5,8.3,0.8
508,2017-05-23,12.1,17.3,6.9,0.0
509,2017-05-24,11.2,20.4,8.0,0.0
510,2017-05-25,8.4,11.1,6.5,0.0
511,2017-05-26,6.1,7.5,4.8,0.0
512,2017-05-27,9.1,15.1,4.7,1.9
513,2017-05-28,11.5,17.1,9.0,1.2
514,2017-05-29,15.5,22.4,10.3,8.0
515,2017-05-30,17.5,23.4,11.9,10.2
516,2017-05-31,14.3,21.0,8.7,10.8
