Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall
75,2016-03-16,-0.5,7.7,-8.9,0.0,8.3,0,0
76,2016-03-17,4.8,15.6,-2.8,0.0,9.8,0,0
77,2016-03-18,5.5,13.9,-2.7,0.0,6.9,0,0
78,2016-03-19,8.2,14.9,3.6,0.5,1.3,0,0
79,2016-03-20,3.6,8.6,-2.3,0.0,8.4,0,0
80,2016-03-21,0.1,7.6,-5.6,0.0,10.0,0,0
81,2016-03-22,1.4,9.4,-5.4,0.0,9.9,0,0
82,2016-03-23,1.3,5.6,-2.1,2.0,0.0,0,0
83,2016-03-24,-0.4,4.3,-2.5,0.5,5.0,0,0
84,2016-03-25,-1.7,3.9,-5.6,0.0,5.6,0,0
85,2016-03-26,0.4,8.8,-7.7,0.0,7.7,0,0
86,2016-03-27,2.6,8.2,-2.0,2.5,5.4,0,0
87,2016-03-28,2.9,8.9,-1.9,1.0,4.0,0,0
88,2016-03-29,4.0,11.7,-4.2,0.0,8.8,0,0
89,2016-03-30,6.5,13.8,-1.8,0.0,8.2,0,0
90,2016-03-31,5.2,15.3,-1.9,0.0,10.4,0,0
91,2016-04-01,5.3,13.7,-2.4,0.0,8.2,0,0
92,2016-04-02,4.6,10.2,1.2,0.0,5.8,0,0
93,2016-04-03,9.0,14.8,4.0,0.0,3.1,0,0
94,2016-04-04,9.7,16.6,4.8,8.0,0.6,0,0
95,2016-04-05,4.0,6.1,-1.3,0.0,0.0,0,0
96,2016-04-06,7.1,16.1,-2.2,0.0,10.3,0,0
97,2016-04-07,7.4,12.0,2.5,35.5,0.0,0,0
98,2016-04-08,9.8,17.0,-0.2,0.0,5.4,0,0
99,2016-04-09,8.1,17.9,-1.8,0.0,10.4,0,0
100,2016-04-10,9.6,17.8,1.4,0.0,3.7,0,0
101,2016-04-11,2.2,6.8,-2.7,0.5,9.1,0,0
102,2016-04-12,2.1,9.6,-6.6,0.0,10.3,0,0
103,2016-04-13,6.9,12.7,-1.1,3.5,7.3,0,0
104,2016-04-14,12.3,19.2,7.4,13.0,4.4,0,0
105,2016-04-15,5.3,10.3,-1.1,0.0,10.1,0,0
106,2016-04-16,5.9,13.8,-3.3,0.0,9.2,0,0
107,2016-04-17,10.4,19.8,3.3,4.0,2.8,0,0
108,2016-04-18,8.9,18.5,0.8,0.0,5.4,0,0
109,2016-04-19,7.1,15.3,-1.6,0.0,7.1,0,0
110,2016-04-20,6.3,12.3,-1.1,0.0,10.6,0,0
111,2016-04-21,8.0,13.2,1.0,9.5,1.1,0,0
112,2016-04-22,13.3,21.1,8.4,0.0,5.3,0,0
113,2016-04-23,12.2,17.7,8.1,0.0,6.0,0,0
114,2016-04-24,11.1,16.9,6.6,0.0,6.1,0,0
115,2016-04-25,9.9,16.8,2.6,0.0,8.9,0,0
116,2016-04-26,11.9,20.7,2.1,0.0,11.1,0,0
117,2016-04-27,9.8,16.4,4.0,0.0,4.3,0,0
118,2016-04-28,9.3,11.5,7.2,32.5,0.0,0,0
119,2016-04-29,6.1,11.1,1.3,3.0,5.1,0,0
120,2016-04-30,6.8,11.6,1.9,0.0,2.3,0,0
121,2016-05-01,11.6,18.0,5.6,1.0,2.5,0,0
122,2016-05-02,11.9,17.2,9.3,0.0,3.7,0,0
123,2016-05-03,13.6,19.3,9.3,0.0,2.5,0,0
124,2016-05-04,13.8,20.1,6.8,14.0,5.9,0,0
125,2016-05-05,10.7,19.2,4.0,0.0,7.6,0,0
126,2016-05-06,10.7,16.0,2.1,0.0,4.2,0,0
127,2016-05-07,13.9,21.3,7.3,0.0,4.8,0,0
128,2016-05-08,12.8,20.1,6.2,0.0,11.3,0,0
129,2016-05-09,11.9,17.9,4.8,0.0,4.1,0,0
130,2016-05-10,13.7,17.6,11.5,2.0,0.0,0,0
131,2016-05-11,13.9,18.9,8.5,4.5,0.0,0,0
132,2016-05-12,14.7,22.3,7.9,0.0,11.6,0,0
133,2016-05-13,15.5,22.1,8.1,0.0,10.6,0,0
134,2016-05-14,15.3,20.7,11.1,0.0,7.3,0,0
135,2016-05-15,13.5,19.0,9.3,0.0,11.6,0,0
136,2016-05-16,11.0,13.3,8.4,0.0,0.0,0,0
137,2016-05-17,11.0,15.6,3.0,14.0,1.2,0,0
138,2016-05-18,11.9,23.5,1.3,0.0,11.7,0,0
139,2016-05-19,12.1,20.8,3.2,0.0,11.4,0,0
140,2016-05-20,11.2,18.1,3.7,0.0,7.2,0,0
141,2016-05-21,13.0,22.0,3.7,0.0,6.7,0,0
142,2016-05-22,14.4,24.7,5.2,0.0,9.4,0,0
143,2016-05-23,15.6,26.3,5.4,0.0,10.3,0,0
144,2016-05-24,16.1,23.9,6.8,0.0,8.6,0,0
145,2016-05-25,14.4,18.3,11.1,0.0,0.0,0,0
146,2016-05-26,17.3,24.5,9.3,0.0,5.4,0,0
147,2016-05-27,14.0,20.4,4.5,0.5,2.9,0,0
148,2016-05-28,12.6,20.4,3.7,0.0,3.9,0,0
149,2016-05-29,14.7,23.5,2.9,0.0,9.5,0,0
150,2016-05-30,11.5,14.8,8.9,3.5,0.0,0,0
151,2016-05-31,15.1,20.9,8.1,2.5,9.0,0,0
152,2016-06-01,12.4,18.7,6.8,0.0,10.5,0,0
153,2016-06-02,10.6,16.6,3.8,0.0,8.3,0,0
154,2016-06-03,10.4,18.4,0.4,0.0,10.4,0,0
155,2016-06-04,13.9,22.3,3.1,0.0,8.0,0,0
156,2016-06-05,15.3,22.7,6.8,0.0,6.0,0,0
157,2016-06-06,12.3,18.7,4.4,0.0,5.9,0,0
158,2016-06-07,14.1,17.9,11.9,0.0,1.9,0,0
159,2016-06-08,15.6,19.2,13.2,0.5,0.9,0,0
160,2016-06-09,16.0,19.8,13.2,5.5,0.0,0,0
161,2016-06-10,17.3,25.6,9.1,0.0,8.9,0,0
162,2016-06-11,17.6,24.9,10.9,0.0,7.9,0,0
163,2016-06-12,17.2,23.5,10.4,0.0,6.7,0,0
164,2016-06-13,14.5,16.8,12.8,42.0,0.0,0,0
165,2016-06-14,16.2,20.9,11.2,0.0,1.1,0,0
166,2016-06-15,14.8,17.2,13.1,10.5,0.1,0,0
167,2016-06-16,15.5,17.7,14.2,2.0,0.0,0,0
168,2016-06-17,17.4,25.7,10.8,0.5,2.8,0,0
169,2016-06-18,17.6,26.6,10.1,0.0,11.9,0,0
170,2016-06-19,16.5,23.1,10.6,0.0,3.6,0,0
171,2016-06-20,17.1,24.8,11.9,1.5,4.6,0,0
172,2016-06-21,15.5,20.7,11.1,0.0,0.2,0,0
173,2016-06-22,16.0,20.2,10.4,0.5,1.0,0,0
174,2016-06-23,16.7,20.5,12.2,16.5,0.0,0,0
175,2016-06-24,15.5,20.0,10.6,9.5,1.2,0,0
176,2016-06-25,17.4,20.3,15.1,5.0,0.0,0,0
177,2016-06-26,15.6,22.8,9.5,0.0,3.8,0,0
178,2016-06-27,16.4,23.5,8.2,0.0,7.9,0,0
179,2016-06-28,15.0,18.1,12.8,16.0,0.0,0,0
180,2016-06-29,16.0,18.7,14.3,0.0,0.0,0,0
181,2016-06-30,18.4,24.7,15.4,1.5,1.6,0,0
182,2016-07-01,20.2,26.7,16.4,4.0,5.1,0,0
183,2016-07-02,19.9,25.6,17.0,0.5,2.0,0,0
184,2016-07-03,19.7,26.0,16.1,0.0,1.8,0,0
185,2016-07-04,18.9,23.3,14.3,2.0,1.1,0,0
186,2016-07-05,16.1,18.3,14.3,1.5,0.0,0,0
187,2016-07-06,18.9,24.1,14.1,0.5,5.4,0,0
188,2016-07-07,21.6,27.7,17.5,0.0,4.3,0,0
189,2016-07-08,20.5,26.0,16.3,0.0,2.3,0,0
190,2016-07-09,17.6,19.4,14.5,10.0,0.0,0,0
191,2016-07-10,19.0,26.9,12.9,0.0,9.8,0,0
192,2016-07-11,18.5,27.6,10.7,0.0,9.5,0,0
193,2016-07-12,19.4,26.8,10.4,0.0,11.9,0,0
194,2016-07-13,19.4,22.2,16.8,5.0,0.0,0,0
195,2016-07-14,20.2,27.0,17.5,1.5,2.8,0,0
196,2016-07-15,18.1,21.5,16.5,19.5,0.0,0,0
197,2016-07-16,18.0,21.0,16.3,0.0,0.2,0,0
198,2016-07-17,20.1,26.2,17.5,2.0,1.9,0,0
199,2016-07-18,20.9,26.8,16.8,0.0,4.3,0,0
200,2016-07-19,20.0,27.2,14.9,0.0,7.5,0,0
201,2016-07-20,19.0,26.1,12.7,0.0,6.8,0,0
202,2016-07-21,17.1,19.6,16.0,1.0,0.0,0,0
203,2016-07-22,16.4,19.9,14.5,0.0,0.5,0,0
204,2016-07-23,15.7,18.0,12.6,0.0,0.0,0,0
205,2016-07-24,18.5,24.3,14.8,0.0,6.0,0,0
206,2016-07-25,17.9,23.3,13.9,1.5,4.6,0,0
207,2016-07-26,17.3,18.5,16.6,4.0,0.0,0,0
208,2016-07-27,18.5,20.9,16.5,1.5,0.0,0,0
209,2016-07-28,20.8,26.3,17.6,0.0,2.2,0,0
210,2016-07-29,21.5,27.2,18.4,0.0,4.3,0,0
211,2016-07-30,21.8,28.3,17.8,0.0,8.5,0,0
212,2016-07-31,21.5,28.4,13.8,1.5,10.6,0,0
213,2016-08-01,20.7,28.2,16.9,20.0,1.5,0,0
214,2016-08-02,20.7,26.4,18.6,13.0,1.5,0,0
215,2016-08-03,20.6,27.7,16.7,0.5,5.6,0,0
216,2016-08-04,21.5,29.3,14.7,0.0,8.7,0,0
217,2016-08-05,22.0,30.4,16.0,0.0,7.8,0,0
218,2016-08-06,23.1,31.2,15.6,0.0,11.2,0,0
219,2016-08-07,22.9,28.4,18.2,0.0,11.0,0,0
220,2016-08-08,20.6,28.3,13.7,7.5,5.6,0,0
221,2016-08-09,21.3,28.7,14.7,0.0,3.9,0,0
222,2016-08-10,20.0,27.6,13.6,0.0,4.6,0,0
223,2016-08-11,21.1,26.7,17.8,0.0,5.8,0,0
224,2016-08-12,20.5,25.9,16.4,0.0,6.8,0,0
225,2016-08-13,20.2,25.8,17.0,0.0,5.5,0,0
226,2016-08-14,19.0,25.9,16.6,0.0,1.0,0,0
227,2016-08-15,19.2,21.1,17.6,2.5,0.0,0,0
228,2016-08-16,21.6,26.7,19.2,7.5,6.0,0,0
229,2016-08-17,21.8,28.4,18.7,21.5,2.7,0,0
230,2016-08-18,21.0,25.9,19.2,1.5,1.1,0,0
231,2016-08-19,22.0,27.8,18.8,2.5,4.9,0,0
232,2016-08-20,20.3,25.0,17.1,21.0,0.4,0,0
233,2016-08-21,21.5,28.3,15.0,0.0,7.5,0,0
234,2016-08-22,19.8,22.3,17.3,122.0,0.0,0,0
235,2016-08-23,19.8,25.5,15.8,13.5,3.3,0,0
236,2016-08-24,18.7,21.3,15.2,0.0,1.2,0,0
237,2016-08-25,21.2,25.8,18.5,0.0,3.7,0,0
238,2016-08-26,21.6,27.6,18.8,6.0,2.1,0,0
239,2016-08-27,18.8,20.4,17.3,35.5,0.0,0,0
240,2016-08-28,18.0,19.5,16.7,13.0,0.0,0,0
241,2016-08-29,20.4,23.1,18.7,38.5,0.5,0,0
242,2016-08-30,19.0,23.6,14.2,36.0,2.1,0,0
243,2016-08-31,18.4,24.6,13.6,0.0,9.1,0,0
244,2016-09-01,18.0,27.2,11.3,0.0,8.4,0,0
245,2016-09-02,19.2,25.8,12.8,0.5,9.1,0,0
246,2016-09-03,19.7,26.2,13.5,0.0,7.2,0,0
247,2016-09-04,20.7,26.6,18.2,0.0,1.9,0,0
248,2016-09-05,21.5,27.9,17.7,0.0,6.9,0,0
249,2016-09-06,22.3,27.7,18.5,0.0,6.0,0,0
250,2016-09-07,21.5,26.7,19.5,23.5,3.4,0,0
251,2016-09-08,19.7,21.0,18.8,26.0,0.0,0,0
252,2016-09-09,18.1,24.1,14.0,0.0,3.7,0,0
253,2016-09-10,17.8,24.2,11.3,0.0,5.5,0,0
254,2016-09-11,18.5,21.6,15.3,0.0,0.2,0,0
255,2016-09-12,18.5,23.7,15.8,3.5,3.9,0,0
256,2016-09-13,18.1,21.9,15.8,14.5,0.2,0,0
257,2016-09-14,18.5,23.4,16.7,3.0,0.6,0,0
258,2016-09-15,18.0,22.4,15.6,0.0,1.0,0,0
259,2016-09-16,17.3,20.2,15.6,0.5,0.2,0,0
260,2016-09-17,17.8,23.3,13.8,8.5,1.1,0,0
261,2016-09-18,17.5,19.6,16.6,29.0,0.0,0,0
262,2016-09-19,16.3,18.1,14.5,13.5,0.0,0,0
263,2016-09-20,14.6,16.7,13.2,44.5,0.0,0,0
264,2016-09-21,14.1,15.8,13.2,0.5,0.0,0,0
265,2016-09-22,15.1,16.4,13.7,8.0,0.0,0,0
266,2016-09-23,16.5,18.9,14.7,23.0,0.0,0,0
267,2016-09-24,15.8,18.7,12.0,0.0,0.1,0,0
268,2016-09-25,17.3,23.9,10.9,0.5,7.6,0,0
269,2016-09-26,17.2,20.7,16.2,3.0,0.1,0,0
270,2016-09-27,19.4,25.4,15.1,0.0,8.4,0,0
271,2016-09-28,17.9,21.6,14.7,9.0,0.0,0,0
272,2016-09-29,16.1,21.1,7.7,9.0,1.1,0,0
273,2016-09-30,10.7,18.1,1.9,0.0,6.1,0,0
274,2016-10-01,14.8,19.9,12.0,1.5,0.1,0,0
275,2016-10-02,18.0,25.0,12.8,0.5,3.7,0,0
276,2016-10-03,16.7,18.8,12.7,0.0,0.0,0,0
277,2016-10-04,15.8,24.5,6.1,0.0,2.5,0,0
278,2016-10-05,14.6,18.5,5.8,1.5,0.7,0,0
279,2016-10-06,16.6,22.4,10.5,0.0,7.8,0,0
280,2016-10-07,12.2,18.9,5.8,0.0,9.2,0,0
281,2016-10-08,15.9,23.3,10.7,0.0,1.5,0,0
282,2016-10-09,12.7,16.6,4.6,3.0,0.0,0,0
283,2016-10-10,8.9,14.2,3.6,0.0,2.4,0,0
284,2016-10-11,8.8,14.0,4.4,0.0,0.9,0,0
285,2016-10-12,7.9,19.4,0.4,0.0,5.6,0,0
286,2016-10-13,7.5,12.9,2.2,0.0,0.9,0,0
287,2016-10-14,7.0,16.2,1.0,0.0,8.5,0,0
288,2016-10-15,7.0,17.2,-0.5,0.0,9.1,0,0
289,2016-10-16,9.8,18.7,-0.2,0.0,9.1,0,0
290,2016-10-17,13.3,18.1,10.4,3.0,0.5,0,0
291,2016-10-18,13.4,23.1,7.2,0.0,5.5,0,0
292,2016-10-19,13.0,20.4,5.7,0.0,7.8,0,0
293,2016-10-20,13.3,20.7,6.8,0.0,8.6,0,0
294,2016-10-21,9.0,17.0,2.0,0.0,8.0,0,0
295,2016-10-22,8.1,13.9,0.2,0.0,4.1,0,0
296,2016-10-23,8.5,17.1,2.8,0.0,7.9,0,0
297,2016-10-24,5.1,15.3,-2.1,0.0,8.9,0,0
298,2016-10-25,5.4,13.5,-4.3,1.0,4.0,0,0
299,2016-10-26,13.3,22.8,6.0,1.0,8.7,0,0
300,2016-10-27,7.5,14.4,-2.4,0.0,8.0,0,0
301,2016-10-28,5.8,11.1,-3.1,11.0,0.2,0,0
302,2016-10-29,8.3,15.8,1.3,0.0,7.9,0,0
303,2016-10-30,3.6,10.5,-1.0,0.0,6.0,0,0
304,2016-10-31,4.7,11.3,-2.2,0.0,1.6,0,0
305,2016-11-01,5.2,15.6,-1.8,1.0,1.6,0,0
306,2016-11-02,2.8,8.9,-3.1,0.0,0.7,0,0
307,2016-11-03,5.7,12.7,2.1,0.0,5.7,0,0
308,2016-11-04,3.6,11.4,-2.2,0.5,4.9,0,0
309,2016-11-05,5.0,16.1,-3.5,0.0,8.4,0,0
310,2016-11-06,5.7,11.4,-2.9,0.0,5.2,0,0
311,2016-11-07,1.3,8.6,-4.9,0.0,8.4,0,0
312,2016-11-08,5.0,11.5,-2.3,0.0,3.0,0,0
313,2016-11-09,2.2,5.7,-0.1,0.0,3.6,0,0
314,2016-11-10,1.8,6.6,-1.3,0.0,0.7,0,0
315,2016-11-11,4.6,8.7,-0.4,25.5,0.0,0,0
316,2016-11-12,4.6,13.5,-1.8,0.5,7.7,0,0
317,2016-11-13,4.8,17.6,-3.0,0.0,8.2,0,0
318,2016-11-14,6.3,12.2,-0.7,4.0,0.7,0,0
319,2016-11-15,9.5,16.2,2.2,0.5,2.5,0,0
320,2016-11-16,2.7,11.1,-2.8,0.0,8.0,0,0
321,2016-11-17,3.0,13.2,-3.5,0.0,3.6,0,0
322,2016-11-18,0.4,9.0,-6.8,0.0,8.0,0,0
323,2016-11-19,5.0,9.6,-1.1,7.5,0.0,0,0
324,2016-11-20,11.3,20.1,5.8,0.0,5.0,0,0
325,2016-11-21,5.2,9.1,0.7,1.5,0.0,0,0
326,2016-11-22,8.6,17.6,3.7,0.0,6.4,0,0
327,2016-11-23,2.1,7.3,-1.4,0.0,5.9,0,0
328,2016-11-24,-2.9,0.2,-7.3,5.5,0.0,13,13
329,2016-11-25,-3.2,3.2,-10.0,0.0,6.3,8,0
330,2016-11-26,0.1,5.9,-5.1,0.0,4.4,0,0
331,2016-11-27,4.4,9.6,0.8,8.5,0.3,0,0
332,2016-11-28,3.0,6.1,0.5,0.5,2.0,0,0
333,2016-11-29,2.2,6.8,0.1,0.0,4.9,0,0
334,2016-11-30,-0.2,4.8,-5.9,0.0,5.6,0,0
335,2016-12-01,6.0,13.3,-0.9,0.0,1.7,0,0
336,2016-12-02,2.4,8.0,-1.7,0.0,7.7,0,0
337,2016-12-03,1.9,10.9,-3.7,0.0,7.7,0,0
338,2016-12-04,3.4,10.9,-4.2,0.0,4.4,0,0
339,2016-12-05,5.1,13.0,-0.6,0.5,7.1,0,0
340,2016-12-06,1.0,7.9,-2.4,0.5,5.3,0,0
341,2016-12-07,-0.8,4.5,-5.9,0.0,7.2,0,0
342,2016-12-08,-1.4,5.6,-6.3,0.0,5.6,0,0
343,2016-12-09,2.2,11.4,-3.8,0.0,7.1,0,0
344,2016-12-10,-1.1,2.2,-5.3,0.0,5.0,0,0
345,2016-12-11,-2.7,0.9,-4.7,0.0,1.8,0,0
346,2016-12-12,-1.7,4.5,-5.4,0.0,7.5,0,0
347,2016-12-13,1.1,6.6,-5.2,3.5,2.1,0,0
348,2016-12-14,0.7,4.3,-2.8,22.5,1.0,0,0
349,2016-12-15,-2.8,1.1,-8.3,0.0,3.1,0,0
350,2016-12-16,-5.3,1.9,-10.5,1.5,2.6,3,3
351,2016-12-17,-1.9,1.5,-7.0,1.0,0.0,3,0
352,2016-12-18,1.4,8.4,-6.0,0.0,7.5,0,0
353,2016-12-19,1.8,10.8,-3.5,0.0,4.7,0,0
354,2016-12-20,2.1,10.9,-4.1,0.0,3.8,0,0
355,2016-12-21,1.2,11.8,-4.3,0.0,7.6,0,0
356,2016-12-22,6.2,12.0,-3.8,3.0,0.6,0,0
357,2016-12-23,4.3,9.9,0.0,5.0,5.6,0,0
358,2016-12-24,-0.6,2.8,-3.7,0.5,4.8,0,0
359,2016-12-25,-1.8,6.5,-7.1,0.0,6.9,0,0
360,2016-12-26,-1.6,5.6,-7.6,0.0,0.5,0,0
361,2016-12-27,1.6,7.3,-1.6,1.5,0.1,0,0
362,2016-12-28,-4.7,-0.7,-11.7,2.0,4.5,5,5
363,2016-12-29,-4.0,6.4,-12.5,0.5,6.1,2,1
364,2016-12-30,-3.6,0.3,-9.4,0.5,5.3,0,0
365,2016-12-31,-1.3,6.6,-10.2,0.0,4.5,0,0
366,2017-01-01,0.3,7.5,-5.0,0.0,4.6,0,0
367,2017-01-02,0.4,8.8,-4.0,0.0,3.7,1,1
368,2017-01-03,1.1,4.7,-1.5,0.0,5.1,0,0
369,2017-01-04,0.2,5.7,-2.4,0.5,1.6,0,0
370,2017-01-05,-2.7,0.6,-5.7,0.0,2.5,0,0
371,2017-01-06,-4.6,1.6,-10.3,0.0,7.7,0,0
372,2017-01-07,-4.5,4.7,-12.3,0.0,7.7,2,3
373,2017-01-08,-2.1,3.8,-9.4,10.0,3.5,11,13
374,2017-01-09,0.3,3.6,-1.5,8.0,1.0,22,11
375,2017-01-10,0.6,5.4,-2.9,1.0,7.7,11,0
376,2017-01-11,-3.2,0.0,-6.3,0.0,1.8,11,5
377,2017-01-12,-3.2,-0.8,-6.5,1.5,0.5,16,13
378,2017-01-13,-3.6,-0.3,-6.4,8.5,0.6,25,14
379,2017-01-14,-7.9,-5.9,-9.8,12.0,0.0,38,16
380,2017-01-15,-8.5,-6.1,-10.4,16.0,2.7,50,16
381,2017-01-16,-5.6,-2.5,-8.4,23.0,1.5,71,27
382,2017-01-17,-3.8,-1.3,-7.2,3.0,0.0,71,4
383,2017-01-18,-4.7,1.0,-9.4,0.0,7.6,64,6
384,2017-01-19,-4.6,1.2,-12.6,0.0,5.9,57,3
385,2017-01-20,-6.7,-1.3,-15.6,1.5,4.1,53,3
386,2017-01-21,-4.9,0.3,-12.8,1.5,2.8,54,5
387,2017-01-22,-5.3,3.0,-14.8,0.0,7.1,49,2
388,2017-01-23,-6.1,-3.7,-8.2,1.0,2.8,50,5
389,2017-01-24,-7.7,-6.0,-9.6,4.5,0.0,57,7
390,2017-01-25,-5.9,-1.4,-9.6,0.5,4.3,55,2
391,2017-01-26,-5.8,3.1,-12.5,0.0,7.9,50,0
392,2017-01-27,-2.1,7.5,-12.1,0.0,4.2,48,0
393,2017-01-28,-2.3,5.4,-8.6,0.0,8.2,46,2
394,2017-01-29,-1.3,3.8,-9.1,0.0,4.7,45,2
395,2017-01-30,0.3,9.1,-3.8,4.0,4.8,47,11
396,2017-01-31,-5.2,-1.1,-12.3,1.0,8.4,48,1
397,2017-02-01,-4.9,4.1,-14.2,2.0,7.2,44,7
398,2017-02-02,-5.7,-2.6,-8.2,8.5,0.0,56,16
399,2017-02-03,-2.0,0.8,-5.7,2.0,5.5,59,3
400,2017-02-04,-2.1,4.9,-9.2,0.0,8.4,51,0
401,2017-02-05,-2.7,3.9,-11.0,1.0,2.2,46,0
402,2017-02-06,-0.9,2.8,-3.8,8.0,3.4,61,14
403,2017-02-07,-4.7,-2.5,-6.3,1.5,2.6,60,3
404,2017-02-08,-3.9,0.1,-9.3,0.0,1.5,56,4
405,2017-02-09,-4.7,-1.1,-11.6,0.0,0.0,52,2
406,2017-02-10,-4.7,-1.3,-11.4,2.5,3.0,57,6
407,2017-02-11,-6.5,-1.3,-15.1,1.0,3.6,56,4
408,2017-02-12,-3.8,-0.1,-8.1,3.0,4.6,61,7
