Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
109,2016-04-19,9.1,17.1,4.1,0.0,0,0
110,2016-04-20,8.4,16.1,1.3,0.0,0,0
111,2016-04-21,8.9,15.0,0.3,8.5,0,0
112,2016-04-22,11.3,16.2,7.8,0.5,0,0
113,2016-04-23,13.3,19.0,8.8,0.0,0,0
114,2016-04-24,11.2,18.9,2.2,0.0,0,0
115,2016-04-25,10.8,19.5,2.3,0.0,0,0
116,2016-04-26,12.1,22.0,2.3,0.0,0,0
117,2016-04-27,10.7,19.5,3.0,0.0,0,0
118,2016-04-28,8.7,10.2,7.3,34.5,0,0
119,2016-04-29,6.8,10.1,2.8,6.0,0,0
120,2016-04-30,7.3,13.0,2.9,0.5,0,0
121,2016-05-01,10.9,15.3,5.8,2.0,0,0
122,2016-05-02,11.4,15.7,6.3,0.5,0,0
123,2016-05-03,14.1,20.8,6.4,0.0,0,0
124,2016-05-04,12.7,17.4,5.2,17.5,0,0
125,2016-05-05,11.2,17.5,4.5,0.0,0,0
126,2016-05-06,12.2,18.5,2.8,0.0,0,0
127,2016-05-07,14.5,20.0,11.5,0.0,0,0
128,2016-05-08,12.5,18.9,4.5,0.0,0,0
129,2016-05-09,12.5,19.7,3.2,0.0,0,0
130,2016-05-10,13.0,15.7,10.8,9.5,0,0
131,2016-05-11,13.1,17.7,10.8,3.0,0,0
132,2016-05-12,12.6,18.6,6.5,0.0,0,0
133,2016-05-13,15.1,24.5,5.2,0.0,0,0
134,2016-05-14,14.9,23.8,5.9,0.0,0,0
135,2016-05-15,12.5,21.0,2.5,0.0,0,0
136,2016-05-16,12.7,17.4,9.1,0.0,0,0
137,2016-05-17,11.1,13.5,6.7,17.5,0,0
138,2016-05-18,13.1,22.7,4.0,0.0,0,0
139,2016-05-19,12.3,21.4,3.5,0.0,0,0
140,2016-05-20,10.8,18.0,2.7,0.0,0,0
141,2016-05-21,12.4,21.7,4.0,0.5,0,0
142,2016-05-22,15.7,25.6,8.6,0.0,0,0
143,2016-05-23,15.9,26.9,6.3,0.0,0,0
144,2016-05-24,17.3,25.6,6.1,0.0,0,0
145,2016-05-25,16.1,20.0,12.2,0.0,0,0
146,2016-05-26,18.8,25.7,11.2,0.0,0,0
147,2016-05-27,14.5,19.1,7.9,1.0,0,0
148,2016-05-28,14.1,22.5,7.2,0.0,0,0
149,2016-05-29,17.8,25.1,8.0,0.0,0,0
150,2016-05-30,14.3,16.5,11.1,0.0,0,0
151,2016-05-31,16.2,23.5,8.4,0.0,0,0
152,2016-06-01,13.0,17.7,9.9,1.0,0,0
153,2016-06-02,11.1,15.8,6.5,0.0,0,0
154,2016-06-03,12.4,21.2,5.5,0.0,0,0
155,2016-06-04,15.0,25.8,3.5,0.0,0,0
156,2016-06-05,17.2,23.6,9.1,0.0,0,0
157,2016-06-06,14.7,21.5,7.0,0.0,0,0
158,2016-06-07,15.0,18.6,12.6,0.0,0,0
159,2016-06-08,18.2,23.9,14.7,0.0,0,0
160,2016-06-09,16.9,20.7,13.2,10.5,0,0
161,2016-06-10,18.1,25.6,11.0,0.0,0,0
162,2016-06-11,18.7,26.2,9.5,0.0,0,0
163,2016-06-12,19.2,24.6,14.3,0.0,0,0
164,2016-06-13,15.2,17.7,13.3,34.5,0,0
165,2016-06-14,16.0,19.1,13.6,0.5,0,0
166,2016-06-15,15.2,17.4,13.6,0.5,0,0
167,2016-06-16,16.7,19.5,14.7,4.5,0,0
168,2016-06-17,19.0,23.9,15.5,2.0,0,0
169,2016-06-18,19.3,25.4,12.9,0.0,0,0
170,2016-06-19,18.0,25.0,10.2,0.5,0,0
171,2016-06-20,18.4,24.2,14.1,6.5,0,0
172,2016-06-21,18.0,23.4,12.9,11.0,0,0
173,2016-06-22,19.0,25.1,15.5,0.0,0,0
174,2016-06-23,17.7,20.1,15.9,14.0,0,0
175,2016-06-24,17.0,19.6,13.4,7.0,0,0
176,2016-06-25,17.7,20.8,15.0,6.5,0,0
177,2016-06-26,16.8,20.3,13.9,0.0,0,0
178,2016-06-27,18.6,24.6,11.9,0.0,0,0
179,2016-06-28,15.1,16.8,13.9,19.0,0,0
180,2016-06-29,17.6,21.7,14.4,0.0,0,0
181,2016-06-30,18.3,23.6,15.7,2.0,0,0
182,2016-07-01,20.9,27.0,15.2,0.0,0,0
183,2016-07-02,21.2,25.9,17.7,1.0,0,0
184,2016-07-03,21.5,26.1,18.7,1.5,0,0
185,2016-07-04,19.6,22.6,17.5,2.0,0,0
186,2016-07-05,15.1,17.6,13.9,14.5,0,0
187,2016-07-06,18.8,22.9,14.5,1.5,0,0
188,2016-07-07,20.9,24.8,18.4,2.5,0,0
189,2016-07-08,20.9,26.7,17.3,1.0,0,0
190,2016-07-09,19.1,20.6,17.9,5.5,0,0
191,2016-07-10,21.4,27.7,16.6,0.0,0,0
192,2016-07-11,19.9,26.9,14.4,0.0,0,0
193,2016-07-12,20.4,27.9,13.4,0.0,0,0
194,2016-07-13,20.2,22.8,16.8,2.0,0,0
195,2016-07-14,21.0,26.2,18.5,2.5,0,0
196,2016-07-15,19.0,22.3,17.0,3.0,0,0
197,2016-07-16,18.8,23.0,16.0,0.0,0,0
198,2016-07-17,21.2,25.2,18.8,0.0,0,0
199,2016-07-18,21.5,26.6,17.5,0.0,0,0
200,2016-07-19,20.8,27.3,16.1,0.0,0,0
201,2016-07-20,20.5,27.1,16.0,0.0,0,0
202,2016-07-21,17.8,20.1,16.4,0.0,0,0
203,2016-07-22,16.3,18.9,14.2,1.0,0,0
204,2016-07-23,16.1,19.1,13.6,0.0,0,0
205,2016-07-24,18.9,25.0,14.4,0.0,0,0
206,2016-07-25,19.7,25.4,16.7,0.0,0,0
207,2016-07-26,18.4,20.3,17.4,3.5,0,0
208,2016-07-27,20.3,23.6,18.0,0.0,0,0
209,2016-07-28,21.7,25.1,18.3,0.0,0,0
210,2016-07-29,22.9,27.7,19.2,0.0,0,0
211,2016-07-30,22.7,29.1,18.3,0.0,0,0
212,2016-07-31,22.1,29.1,16.8,0.5,0,0
213,2016-08-01,22.3,27.8,18.6,1.0,0,0
214,2016-08-02,21.5,28.0,18.9,19.5,0,0
215,2016-08-03,21.9,26.8,19.1,1.5,0,0
216,2016-08-04,22.9,29.3,18.0,0.0,0,0
217,2016-08-05,23.4,31.0,18.2,0.0,0,0
218,2016-08-06,23.9,30.7,18.8,0.0,0,0
219,2016-08-07,23.6,29.3,17.6,0.0,0,0
220,2016-08-08,20.6,26.1,15.3,2.0,0,0
221,2016-08-09,23.0,26.9,18.6,0.0,0,0
222,2016-08-10,21.1,27.1,16.7,0.0,0,0
223,2016-08-11,21.3,27.7,16.3,0.0,0,0
224,2016-08-12,21.0,27.4,15.7,0.0,0,0
225,2016-08-13,21.2,28.2,16.4,0.0,0,0
226,2016-08-14,19.7,24.5,15.0,0.0,0,0
227,2016-08-15,20.2,24.1,17.6,13.5,0,0
228,2016-08-16,22.6,27.3,19.3,3.5,0,0
229,2016-08-17,22.7,28.0,20.5,61.5,0,0
230,2016-08-18,21.9,24.9,20.1,1.0,0,0
231,2016-08-19,23.3,28.3,20.8,1.0,0,0
232,2016-08-20,21.9,24.8,19.9,27.5,0,0
233,2016-08-21,23.4,29.7,17.5,0.0,0,0
234,2016-08-22,21.7,23.8,19.6,85.5,0,0
235,2016-08-23,21.5,27.0,19.0,2.0,0,0
236,2016-08-24,21.3,25.2,18.2,0.0,0,0
237,2016-08-25,23.2,27.4,20.1,0.0,0,0
238,2016-08-26,22.8,28.9,19.1,43.0,0,0
239,2016-08-27,18.7,21.0,16.6,15.5,0,0
240,2016-08-28,17.4,18.8,16.2,1.5,0,0
241,2016-08-29,20.9,23.2,17.9,41.0,0,0
242,2016-08-30,19.8,22.5,16.1,42.5,0,0
243,2016-08-31,19.9,24.9,16.0,0.0,0,0
244,2016-09-01,19.8,27.1,15.4,0.0,0,0
245,2016-09-02,20.0,25.9,14.9,0.0,0,0
246,2016-09-03,21.6,26.7,18.6,0.0,0,0
247,2016-09-04,21.6,26.8,19.1,1.0,0,0
248,2016-09-05,22.3,27.8,18.6,0.0,0,0
249,2016-09-06,22.5,28.5,19.3,0.0,0,0
250,2016-09-07,21.7,26.3,19.5,65.5,0,0
251,2016-09-08,20.2,21.7,18.4,62.0,0,0
252,2016-09-09,19.3,24.2,16.5,2.5,0,0
253,2016-09-10,19.4,25.4,15.8,0.0,0,0
254,2016-09-11,18.9,22.9,14.8,0.0,0,0
255,2016-09-12,17.9,19.6,16.4,2.5,0,0
256,2016-09-13,17.3,18.8,16.4,28.0,0,0
257,2016-09-14,18.9,23.0,16.1,0.0,0,0
258,2016-09-15,18.4,22.9,15.4,0.0,0,0
259,2016-09-16,18.1,21.3,15.6,0.5,0,0
260,2016-09-17,18.4,22.5,16.2,10.5,0,0
261,2016-09-18,17.4,18.8,16.0,26.5,0,0
262,2016-09-19,17.1,18.5,15.6,13.0,0,0
263,2016-09-20,14.9,15.8,13.6,47.5,0,0
264,2016-09-21,14.1,17.1,12.4,0.5,0,0
265,2016-09-22,15.1,16.1,13.8,23.0,0,0
266,2016-09-23,16.9,19.1,15.3,15.0,0,0
267,2016-09-24,17.0,20.3,13.8,8.5,0,0
268,2016-09-25,18.3,23.9,14.8,0.0,0,0
269,2016-09-26,18.5,21.8,16.5,2.5,0,0
270,2016-09-27,20.0,25.6,17.1,0.0,0,0
271,2016-09-28,19.3,21.4,17.1,3.0,0,0
272,2016-09-29,16.7,20.3,11.2,10.0,0,0
273,2016-09-30,13.3,19.6,7.1,0.0,0,0
274,2016-10-01,15.8,19.6,12.3,0.5,0,0
275,2016-10-02,18.3,24.9,14.4,0.0,0,0
276,2016-10-03,18.0,21.1,16.1,0.0,0,0
277,2016-10-04,18.2,22.2,11.2,0.0,0,0
278,2016-10-05,14.9,18.7,8.8,2.5,0,0
279,2016-10-06,16.4,19.7,13.2,4.0,0,0
280,2016-10-07,11.9,18.0,8.2,0.0,0,0
281,2016-10-08,15.3,19.6,9.0,4.0,0,0
282,2016-10-09,13.4,16.7,9.3,4.5,0,0
283,2016-10-10,10.5,15.1,8.1,0.0,0,0
284,2016-10-11,9.3,13.7,5.6,0.0,0,0
285,2016-10-12,9.4,16.4,3.7,0.5,0,0
286,2016-10-13,7.9,12.2,3.5,0.0,0,0
287,2016-10-14,7.2,15.8,1.5,0.0,0,0
288,2016-10-15,7.0,18.2,0.2,0.0,0,0
289,2016-10-16,10.0,19.3,-0.1,0.0,0,0
290,2016-10-17,14.8,18.6,12.1,3.5,0,0
291,2016-10-18,15.3,22.4,10.5,0.0,0,0
292,2016-10-19,14.9,20.3,10.2,0.0,0,0
293,2016-10-20,14.3,19.6,9.5,0.0,0,0
294,2016-10-21,8.6,15.3,2.1,0.0,0,0
295,2016-10-22,8.5,16.4,0.8,0.0,0,0
296,2016-10-23,9.1,12.2,6.1,0.0,0,0
297,2016-10-24,7.5,12.4,3.5,0.0,0,0
298,2016-10-25,7.6,13.5,-1.7,1.0,0,0
299,2016-10-26,15.4,20.5,10.0,0.5,0,0
300,2016-10-27,9.7,13.9,5.5,0.0,0,0
301,2016-10-28,6.9,9.5,3.0,10.5,0,0
302,2016-10-29,7.1,11.4,4.2,0.5,0,0
303,2016-10-30,5.0,11.9,-0.7,0.0,0,0
304,2016-10-31,4.5,12.7,-2.1,0.0,0,0
305,2016-11-01,6.2,13.2,3.3,0.0,0,0
306,2016-11-02,5.5,11.0,2.1,0.0,0,0
307,2016-11-03,6.2,11.1,4.2,1.5,0,0
308,2016-11-04,3.8,9.0,-1.5,3.0,0,0
309,2016-11-05,5.7,16.2,-3.2,0.0,0,0
310,2016-11-06,6.5,11.1,3.0,0.0,0,0
311,2016-11-07,2.5,8.1,-1.8,0.0,0,0
312,2016-11-08,4.2,10.3,-2.8,0.0,0,0
313,2016-11-09,1.6,5.5,-0.2,2.0,0,0
314,2016-11-10,1.4,5.0,-2.0,0.0,0,0
315,2016-11-11,4.2,7.2,-1.0,23.5,0,0
316,2016-11-12,5.4,12.4,-0.7,0.0,0,0
317,2016-11-13,4.7,17.2,-2.4,0.0,0,0
318,2016-11-14,6.5,13.0,-0.8,0.0,0,0
319,2016-11-15,9.3,17.2,4.9,0.0,0,0
320,2016-11-16,3.8,7.3,-2.5,0.0,0,0
321,2016-11-17,2.2,8.0,-3.5,1.0,0,0
322,2016-11-18,2.0,10.2,-4.2,0.0,0,0
323,2016-11-19,5.6,13.5,-1.2,7.0,0,0
324,2016-11-20,12.5,16.2,8.6,0.0,0,0
325,2016-11-21,7.2,10.1,4.2,0.5,0,0
326,2016-11-22,8.2,13.3,3.6,0.0,0,0
327,2016-11-23,1.6,4.8,-1.2,0.0,0,0
328,2016-11-24,-1.7,0.6,-5.6,3.0,4,4
329,2016-11-25,-1.2,4.5,-7.7,0.0,0,0
330,2016-11-26,2.6,7.9,-3.4,0.0,0,0
331,2016-11-27,5.4,9.6,2.3,5.0,0,0
332,2016-11-28,3.5,6.1,1.6,4.5,0,0
333,2016-11-29,1.9,4.5,0.3,0.0,0,0
334,2016-11-30,2.6,5.9,-0.1,0.0,0,0
335,2016-12-01,8.1,13.4,4.2,1.5,0,0
336,2016-12-02,4.0,6.3,1.1,1.5,0,0
337,2016-12-03,5.1,11.9,-2.1,0.0,0,0
338,2016-12-04,3.5,12.2,-3.9,0.0,0,0
339,2016-12-05,6.7,11.8,1.0,0.0,0,0
340,2016-12-06,0.2,5.1,-2.2,4.5,0,0
341,2016-12-07,0.0,5.2,-2.6,0.0,0,0
342,2016-12-08,0.3,4.8,-3.6,0.5,0,0
343,2016-12-09,3.5,10.1,-2.4,1.0,0,0
344,2016-12-10,-0.9,1.3,-2.3,3.5,0,0
345,2016-12-11,-1.7,-0.1,-2.6,1.0,2,2
346,2016-12-12,-1.0,3.1,-4.7,0.0,0,0
347,2016-12-13,2.0,10.9,-5.0,5.0,0,0
348,2016-12-14,0.3,2.7,-1.7,24.5,5,9
349,2016-12-15,-2.1,0.5,-6.2,2.5,8,4
350,2016-12-16,-4.4,0.0,-9.2,1.5,9,4
351,2016-12-17,-0.5,2.1,-3.6,6.5,15,7
352,2016-12-18,4.4,7.4,0.7,0.0,14,0
353,2016-12-19,3.8,9.1,-3.0,0.0,4,3
354,2016-12-20,2.8,10.6,-2.5,1.5,2,0
355,2016-12-21,3.5,12.1,-2.9,0.0,0,0
356,2016-12-22,8.3,13.2,-3.6,1.5,0,0
357,2016-12-23,5.6,11.7,0.4,7.5,0,0
358,2016-12-24,0.0,1.9,-1.6,2.0,2,2
359,2016-12-25,0.3,4.1,-3.3,0.0,0,0
360,2016-12-26,-0.9,6.6,-5.9,0.0,0,0
361,2016-12-27,1.3,4.8,-1.5,0.0,0,0
362,2016-12-28,-2.1,0.2,-7.6,1.0,1,1
363,2016-12-29,-2.9,4.9,-10.1,0.0,1,1
364,2016-12-30,-2.0,0.0,-3.6,0.0,2,4
365,2016-12-31,1.1,3.3,-1.3,0.0,1,0
366,2017-01-01,1.6,4.4,0.0,1.0,0,0
367,2017-01-02,4.7,8.6,2.2,1.0,0,0
368,2017-01-03,1.3,3.0,-0.2,7.0,0,0
369,2017-01-04,0.7,3.1,-0.7,4.0,0,0
370,2017-01-05,-2.0,-0.2,-3.8,1.5,2,4
371,2017-01-06,-1.7,0.9,-4.5,0.0,2,1
372,2017-01-07,0.4,4.2,-5.9,0.0,1,1
373,2017-01-08,1.6,4.8,-1.0,6.0,5,5
374,2017-01-09,0.9,2.7,0.0,13.0,18,13
375,2017-01-10,1.0,5.6,-2.2,3.5,14,8
376,2017-01-11,-3.1,-1.3,-4.3,2.5,18,7
377,2017-01-12,-2.8,-1.4,-3.9,24.0,56,39
378,2017-01-13,-3.0,-0.2,-6.3,11.5,64,11
379,2017-01-14,-6.9,-5.0,-8.6,7.5,62,10
380,2017-01-15,-7.0,-3.8,-9.3,7.5,66,10
381,2017-01-16,-4.3,-1.3,-8.4,2.5,65,3
382,2017-01-17,-1.8,0.0,-6.1,1.0,56,3
383,2017-01-18,-1.7,2.5,-7.2,0.5,52,1
384,2017-01-19,-2.3,0.0,-7.1,1.5,50,3
385,2017-01-20,-4.4,1.1,-12.7,8.0,59,14
386,2017-01-21,-2.4,0.0,-8.3,2.5,61,3
387,2017-01-22,-4.2,3.5,-13.2,0.5,56,5
388,2017-01-23,-4.5,-1.9,-5.9,3.0,58,4
389,2017-01-24,-5.7,-4.4,-6.5,1.0,58,3
390,2017-01-25,-3.5,-1.5,-6.0,0.0,54,0
391,2017-01-26,-2.1,2.6,-9.0,0.0,50,1
392,2017-01-27,-2.3,7.8,-10.4,1.5,45,3
393,2017-01-28,-1.1,2.2,-5.9,0.5,46,2
394,2017-01-29,-0.9,5.7,-7.6,0.0,42,0
395,2017-01-30,0.2,5.8,-2.7,2.0,40,2
396,2017-01-31,-3.2,-1.2,-4.9,1.0,42,3
397,2017-02-01,-2.1,5.1,-9.5,4.5,48,13
398,2017-02-02,-4.8,-2.6,-7.1,9.0,62,21
399,2017-02-03,-1.2,0.1,-3.0,0.5,61,1
400,2017-02-04,0.2,3.6,-5.1,0.0,53,2
401,2017-02-05,-1.0,6.2,-9.4,0.5,47,0
402,2017-02-06,0.7,4.0,-1.8,4.5,47,7
403,2017-02-07,-3.6,-1.5,-5.4,2.5,52,7
404,2017-02-08,-2.1,-0.1,-4.4,0.0,51,1
405,2017-02-09,-3.4,-0.7,-7.2,4.0,53,7
406,2017-02-10,-2.7,-0.6,-5.5,8.0,67,14
407,2017-02-11,-4.4,-2.5,-8.1,5.0,68,10
408,2017-02-12,-2.2,0.5,-3.6,2.5,69,5
409,2017-02-13,-2.3,1.3,-3.9,0.5,68,1
410,2017-02-14,-1.7,1.9,-4.1,0.0,62,1
411,2017-02-15,-1.3,0.8,-3.8,0.0,57,0
412,2017-02-16,0.8,9.7,-4.7,0.0,56,0
413,2017-02-17,1.0,12.1,-8.2,0.0,52,0
414,2017-02-18,-2.2,0.0,-4.4,0.0,49,1
415,2017-02-19,-3.5,-0.4,-7.3,0.0,48,1
416,2017-02-20,-2.1,3.2,-9.1,6.5,48,1
417,2017-02-21,-4.0,-0.8,-5.0,6.0,57,13
418,2017-02-22,-0.7,3.7,-4.2,0.0,56,3
419,2017-02-23,2.3,7.2,-0.8,4.0,50,1
420,2017-02-24,-2.5,-0.2,-4.7,1.0,47,2
421,2017-02-25,-2.8,3.2,-9.9,0.0,45,0
422,2017-02-26,-0.8,3.9,-6.4,0.0,44,1
423,2017-02-27,-1.4,1.6,-3.6,0.0,43,0
424,2017-02-28,-2.5,4.6,-9.0,0.0,42,1
425,2017-03-01,-0.7,5.7,-9.0,0.0,40,0
426,2017-03-02,2.1,6.3,-0.4,2.5,38,0
427,2017-03-03,1.0,3.5,-1.1,0.5,36,0
428,2017-03-04,2.3,8.2,-2.7,0.5,33,0
429,2017-03-05,2.1,8.0,-3.3,0.0,31,1
430,2017-03-06,1.8,7.3,-3.0,0.5,28,0
431,2017-03-07,-2.2,1.8,-4.4,2.0,31,10
432,2017-03-08,-3.0,-0.5,-5.3,4.5,37,13
433,2017-03-09,-0.1,4.5,-5.8,0.5,36,5
434,2017-03-10,-0.9,1.7,-2.9,3.0,37,11
435,2017-03-11,-0.9,2.5,-2.8,0.5,36,2
436,2017-03-12,-0.7,6.5,-6.5,0.0,29,1
437,2017-03-13,0.5,5.5,-4.8,0.0,27,2
438,2017-03-14,0.8,2.0,-0.2,6.0,26,3
439,2017-03-15,0.0,0.9,-1.0,11.0,39,14
440,2017-03-16,0.9,3.8,-0.6,0.0,34,2
441,2017-03-17,0.4,3.7,-1.5,2.0,34,8
442,2017-03-18,2.9,6.9,-1.1,1.0,34,6
443,2017-03-19,3.4,7.5,0.5,1.0,28,3
444,2017-03-20,3.3,8.5,-0.9,0.0,24,1
445,2017-03-21,3.0,4.9,-0.3,11.0,21,1
446,2017-03-22,1.4,4.9,-0.9,0.5,18,4
447,2017-03-23,0.7,4.6,-0.7,1.0,22,6
448,2017-03-24,-1.1,2.5,-2.4,2.0,22,7
449,2017-03-25,0.6,5.4,-2.9,0.0,17,1
450,2017-03-26,1.3,5.4,-2.8,3.5,14,4
451,2017-03-27,0.3,0.9,-0.1,29.0,44,36
452,2017-03-28,1.0,4.4,-1.3,1.5,37,5
453,2017-03-29,1.2,6.9,-2.8,0.0,27,5
454,2017-03-30,4.5,12.8,-3.6,0.0,18,2
455,2017-03-31,2.2,4.1,-0.2,0.0,10,2
456,2017-04-01,1.6,4.8,-0.1,0.0,11,6
457,2017-04-02,1.8,6.7,-3.0,0.0,9,1
458,2017-04-03,1.1,9.6,-5.8,0.5,5,0
459,2017-04-04,4.0,10.0,-2.3,0.0,0,0
460,2017-04-05,5.9,17.9,-4.2,0.0,0,0
461,2017-04-06,8.2,16.0,-1.7,0.5,0,0
462,2017-04-07,8.6,15.4,4.5,4.0,0,0
463,2017-04-08,8.8,15.5,4.4,0.0,0,0
464,2017-04-09,5.9,10.2,1.6,6.5,0,0
