Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
94,2016-04-04,22.2,24.2,20.8,0.0,3.1,24.8,1013.1,92,1013.8
95,2016-04-05,22.6,24.7,21.0,1.1,1.8,25.5,1014.6,93,1015.3
96,2016-04-06,24.6,27.1,23.0,3.8,4.3,27.7,1015.2,90,1015.9
97,2016-04-07,25.1,27.5,23.9,7.2,6.5,27.8,1014.7,87,1015.4
98,2016-04-08,24.8,28.5,22.3,3.7,3.6,27.9,1013.9,89,1014.6
99,2016-04-09,23.3,26.0,21.9,2.0,2.4,26.0,1011.3,91,1012.0
100,2016-04-10,23.2,27.2,20.8,3.3,3.2,25.7,1009.4,90,1010.1
101,2016-04-11,21.3,22.8,19.4,0.1,5.2,21.5,1011.2,85,1011.9
102,2016-04-12,21.4,22.5,19.6,0.0,4.4,23.0,1010.8,91,1011.5
103,2016-04-13,23.1,25.6,21.5,1.8,5.2,25.5,1005.9,90,1006.6
104,2016-04-14,22.5,24.6,20.4,6.0,3.7,21.7,1009.9,80,1010.6
105,2016-04-15,22.8,26.5,19.6,7.1,3.8,19.1,1015.1,69,1015.8
106,2016-04-16,23.4,25.0,20.5,0.0,6.1,25.4,1012.5,87,1013.2
107,2016-04-17,22.6,25.1,21.1,5.9,5.2,21.9,1013.2,79,1013.9
108,2016-04-18,22.0,26.3,20.6,0.3,4.1,23.3,1013.5,88,1014.2
109,2016-04-19,21.6,24.3,20.1,8.5,4.8,19.1,1020.1,74,1020.8
110,2016-04-20,22.5,24.8,20.1,1.4,4.9,22.7,1018.1,83,1018.8
111,2016-04-21,25.4,27.9,23.6,4.1,6.3,29.1,1013.1,90,1013.8
112,2016-04-22,24.6,27.5,21.0,4.4,3.2,27.4,1011.5,89,1012.2
113,2016-04-23,26.1,28.2,24.9,4.7,6.3,30.4,1010.8,90,1011.5
114,2016-04-24,24.9,27.5,21.9,0.5,4.7,29.1,1010.8,92,1011.5
115,2016-04-25,24.7,27.7,22.3,3.7,3.8,27.1,1012.0,87,1012.7
116,2016-04-26,26.1,30.2,24.5,3.0,3.1,30.0,1011.0,89,1011.7
117,2016-04-27,25.1,27.9,21.2,0.1,5.2,28.4,1007.0,89,1007.7
118,2016-04-28,21.4,24.0,19.7,4.6,5.0,18.1,1009.5,71,1010.2
119,2016-04-29,21.3,24.6,18.2,11.0,4.5,16.4,1013.6,65,1014.3
120,2016-04-30,20.6,24.5,15.4,3.2,2.1,18.0,1014.9,75,1015.6
121,2016-05-01,22.9,26.7,18.9,2.7,4.1,22.1,1015.1,79,1015.8
122,2016-05-02,24.4,26.8,23.0,4.2,6.7,24.7,1014.0,81,1014.7
123,2016-05-03,24.6,28.1,22.0,2.9,6.7,23.7,1010.8,75,1011.5
124,2016-05-04,23.3,26.3,20.4,9.8,4.2,16.8,1015.1,59,1015.8
125,2016-05-05,24.5,27.0,23.0,0.8,6.3,25.5,1014.5,82,1015.2
126,2016-05-06,26.9,29.6,24.7,3.3,6.1,31.2,1011.6,88,1012.3
127,2016-05-07,27.9,31.3,26.1,8.6,4.0,32.0,1013.0,86,1013.7
128,2016-05-08,27.6,30.8,25.8,9.4,4.0,31.7,1014.0,86,1014.7
129,2016-05-09,27.9,30.7,26.4,4.6,5.0,32.3,1012.2,86,1012.9
130,2016-05-10,27.6,31.0,22.7,5.1,6.2,31.1,1008.5,84,1009.2
131,2016-05-11,22.1,23.7,21.1,0.0,4.0,21.7,1009.4,82,1010.1
132,2016-05-12,24.1,26.4,22.0,1.2,3.1,24.3,1011.9,81,1012.6
133,2016-05-13,25.7,28.3,24.5,3.8,4.1,27.7,1014.7,84,1015.4
134,2016-05-14,26.0,28.9,24.1,7.7,3.3,28.1,1016.7,83,1017.4
135,2016-05-15,26.9,29.4,24.7,8.7,5.0,29.5,1013.2,83,1013.9
136,2016-05-16,23.5,27.9,20.7,1.0,5.7,26.4,1010.6,90,1011.3
137,2016-05-17,21.3,23.0,19.8,0.0,4.9,22.2,1013.0,88,1013.7
138,2016-05-18,22.2,23.4,21.1,0.0,3.9,23.7,1012.8,88,1013.5
139,2016-05-19,24.1,25.7,22.5,0.3,4.3,28.0,1009.7,94,1010.4
140,2016-05-20,25.9,29.2,23.1,4.3,2.9,28.6,1008.4,86,1009.1
141,2016-05-21,25.5,28.1,23.1,0.6,1.5,29.1,1010.9,90,1011.6
142,2016-05-22,25.2,26.9,23.2,0.3,3.8,29.9,1009.9,93,1010.6
143,2016-05-23,25.9,28.6,24.2,4.0,2.1,30.2,1008.2,91,1008.9
144,2016-05-24,26.4,29.3,23.6,3.7,1.9,29.7,1007.5,86,1008.2
145,2016-05-25,26.5,28.0,24.5,0.7,1.7,31.8,1008.0,92,1008.7
146,2016-05-26,27.7,30.8,25.0,7.0,2.8,31.7,1009.1,86,1009.8
147,2016-05-27,27.9,31.1,24.4,9.8,1.8,32.1,1011.0,86,1011.7
148,2016-05-28,29.2,32.1,27.2,9.6,3.7,35.0,1009.3,87,1010.0
149,2016-05-29,29.2,31.9,27.7,9.5,4.3,34.9,1007.2,86,1007.9
150,2016-05-30,27.6,30.9,24.8,2.8,3.4,31.1,1007.5,84,1008.2
151,2016-05-31,26.9,30.3,24.3,3.3,1.3,30.1,1008.3,85,1009.0
152,2016-06-01,28.8,32.1,26.8,5.7,4.0,34.2,1003.9,86,1004.6
153,2016-06-02,25.8,28.1,23.8,0.5,3.5,29.0,1004.6,87,1005.3
154,2016-06-03,25.6,26.9,24.7,0.0,4.5,30.3,1006.5,93,1007.2
155,2016-06-04,28.8,32.7,26.7,8.9,3.8,33.8,1006.4,85,1007.1
156,2016-06-05,26.4,29.1,23.7,6.5,2.8,26.8,1009.1,78,1009.8
157,2016-06-06,24.9,27.6,21.4,0.4,2.6,28.0,1009.7,89,1010.4
158,2016-06-07,26.0,29.5,22.9,6.9,2.3,29.8,1008.5,89,1009.2
159,2016-06-08,26.7,29.3,24.9,8.1,2.7,29.9,1007.7,85,1008.4
160,2016-06-09,27.1,29.9,24.4,9.7,2.4,30.4,1008.0,85,1008.7
161,2016-06-10,26.8,28.9,25.8,0.2,2.1,32.1,1008.7,91,1009.4
162,2016-06-11,27.2,28.6,24.7,0.0,4.4,32.5,1009.2,90,1009.9
163,2016-06-12,27.0,29.0,24.1,0.2,6.1,32.1,1007.0,90,1007.7
164,2016-06-13,27.9,30.4,24.5,0.4,6.5,33.0,1003.3,88,1004.0
165,2016-06-14,26.7,29.0,25.4,0.2,1.9,31.8,1004.4,91,1005.1
166,2016-06-15,28.9,31.9,26.7,3.8,5.4,34.5,1005.9,87,1006.6
167,2016-06-16,29.7,32.3,28.2,7.2,6.5,35.6,1006.6,86,1007.3
168,2016-06-17,29.4,32.1,26.7,7.8,5.3,34.7,1010.0,85,1010.7
169,2016-06-18,29.4,32.4,27.9,10.7,4.6,34.1,1013.5,83,1014.2
170,2016-06-19,29.6,32.7,27.8,10.5,4.1,33.8,1013.4,82,1014.1
171,2016-06-20,29.3,32.3,27.3,12.1,3.9,31.1,1011.6,77,1012.3
172,2016-06-21,29.2,32.3,26.8,8.0,3.2,32.1,1011.1,79,1011.8
173,2016-06-22,30.0,33.0,28.0,11.4,4.4,34.3,1010.1,81,1010.8
174,2016-06-23,30.2,33.1,28.3,10.4,3.8,34.3,1009.5,80,1010.2
175,2016-06-24,30.4,33.1,28.6,11.4,4.8,34.2,1009.1,79,1009.8
176,2016-06-25,29.9,33.1,26.7,9.7,4.0,34.5,1009.7,82,1010.4
177,2016-06-26,28.6,32.4,26.1,4.8,2.9,33.6,1010.8,86,1011.5
178,2016-06-27,30.0,32.8,26.4,8.0,4.9,35.3,1010.5,83,1011.2
179,2016-06-28,30.6,32.9,29.1,11.3,5.0,35.9,1012.6,82,1013.3
180,2016-06-29,30.4,33.0,28.7,10.0,4.0,34.5,1014.1,80,1014.8
181,2016-06-30,30.1,33.1,28.1,8.8,3.1,33.5,1013.6,79,1014.3
182,2016-07-01,30.4,33.5,26.7,10.7,4.6,33.4,1012.0,77,1012.7
183,2016-07-02,30.8,33.8,29.0,11.3,4.5,33.5,1011.6,76,1012.3
184,2016-07-03,30.6,33.8,28.3,10.8,4.0,34.4,1011.7,79,1012.4
185,2016-07-04,30.8,33.2,28.9,11.6,4.8,33.6,1011.5,76,1012.2
186,2016-07-05,30.8,33.9,28.8,12.2,5.0,33.0,1012.3,75,1013.0
187,2016-07-06,30.0,33.9,25.4,8.8,4.6,34.0,1011.2,80,1011.9
188,2016-07-07,28.1,31.3,25.6,3.4,5.9,33.3,1007.0,88,1007.7
189,2016-07-08,28.8,30.9,26.5,2.2,5.5,34.3,1004.0,87,1004.7
190,2016-07-09,28.7,32.0,26.0,4.5,5.7,33.3,1004.0,85,1004.7
191,2016-07-10,29.3,32.2,26.3,5.6,6.2,33.9,1005.5,83,1006.2
192,2016-07-11,30.1,32.5,28.3,8.3,7.0,33.5,1007.7,79,1008.4
193,2016-07-12,29.8,32.4,26.4,8.6,6.3,33.4,1008.3,80,1009.0
194,2016-07-13,29.9,32.6,27.4,8.9,5.9,33.8,1008.0,80,1008.7
195,2016-07-14,30.4,33.2,28.5,12.5,5.0,33.3,1007.6,77,1008.3
196,2016-07-15,30.5,33.7,28.9,8.1,4.8,34.2,1006.3,78,1007.0
197,2016-07-16,30.7,33.4,29.3,9.0,4.7,34.8,1007.7,79,1008.4
198,2016-07-17,30.4,33.6,27.3,11.3,3.7,34.4,1009.7,79,1010.4
199,2016-07-18,28.6,32.1,25.8,5.0,2.9,32.7,1008.2,84,1008.9
200,2016-07-19,29.0,32.5,26.0,9.4,2.0,32.1,1008.6,81,1009.3
201,2016-07-20,29.5,33.6,25.9,10.7,1.9,32.6,1011.2,80,1011.9
202,2016-07-21,30.0,33.4,27.0,11.3,2.1,33.3,1011.2,79,1011.9
203,2016-07-22,29.2,33.1,26.0,10.4,2.0,32.0,1009.7,80,1010.4
204,2016-07-23,29.5,32.8,25.7,12.9,1.9,30.9,1009.1,76,1009.8
205,2016-07-24,30.0,33.2,26.1,12.4,2.0,31.1,1009.3,74,1010.0
206,2016-07-25,30.1,33.2,26.5,11.5,2.1,31.0,1008.9,73,1009.6
207,2016-07-26,29.3,32.7,26.8,5.7,1.7,32.1,1007.8,79,1008.5
208,2016-07-27,29.5,33.4,26.7,8.2,1.9,31.5,1008.0,77,1008.7
209,2016-07-28,29.4,34.0,25.9,8.8,1.8,31.9,1008.2,79,1008.9
210,2016-07-29,30.0,33.7,26.7,10.5,1.9,31.7,1008.0,75,1008.7
211,2016-07-30,28.8,32.3,26.3,4.0,3.2,33.3,1007.0,84,1007.7
212,2016-07-31,29.4,32.4,25.9,9.2,3.0,33.4,1006.9,82,1007.6
213,2016-08-01,30.5,33.2,27.3,12.1,2.9,34.4,1008.1,79,1008.8
214,2016-08-02,30.1,34.2,27.3,8.3,1.9,33.8,1008.1,80,1008.8
215,2016-08-03,29.5,32.9,27.2,7.7,1.3,34.2,1008.3,84,1009.0
216,2016-08-04,28.5,31.3,27.2,1.9,1.7,33.2,1007.6,85,1008.3
217,2016-08-05,27.1,29.2,24.6,2.2,2.2,31.0,1005.6,86,1006.3
218,2016-08-06,29.5,32.7,25.8,9.3,4.2,32.5,1002.4,79,1003.1
219,2016-08-07,27.8,30.0,25.9,1.3,5.1,32.0,1001.3,86,1002.0
220,2016-08-08,29.1,31.6,26.2,5.4,6.5,34.8,999.8,86,1000.5
221,2016-08-09,29.6,32.6,27.0,10.1,3.7,35.2,1002.3,85,1003.0
222,2016-08-10,29.5,32.2,27.2,1.1,4.8,35.4,1003.9,86,1004.6
223,2016-08-11,30.1,32.5,27.1,7.9,3.9,34.7,1005.5,82,1006.2
224,2016-08-12,30.3,33.0,28.0,8.7,3.2,35.8,1004.9,83,1005.6
225,2016-08-13,29.8,32.0,27.9,5.5,3.2,35.2,1003.8,84,1004.5
226,2016-08-14,30.4,33.1,28.5,12.1,3.3,34.1,1003.3,79,1004.0
227,2016-08-15,29.9,32.9,27.0,10.9,2.4,32.7,1002.8,78,1003.5
228,2016-08-16,29.1,32.7,26.0,10.5,1.7,31.8,1002.6,80,1003.3
229,2016-08-17,29.3,33.1,25.7,9.7,1.9,32.7,1002.7,81,1003.4
230,2016-08-18,30.1,32.9,26.7,11.2,2.5,32.3,1003.2,76,1003.9
231,2016-08-19,30.4,33.4,26.8,11.5,2.3,32.2,1004.4,75,1005.1
232,2016-08-20,30.4,33.7,26.7,11.8,2.5,31.4,1003.4,73,1004.1
233,2016-08-21,30.3,34.2,27.2,11.4,2.1,32.4,1002.5,75,1003.2
234,2016-08-22,30.0,34.3,27.3,6.6,2.1,32.0,1003.4,76,1004.1
235,2016-08-23,29.9,34.0,26.0,11.3,2.2,31.8,1002.3,76,1003.0
236,2016-08-24,30.5,34.0,26.7,8.1,3.7,34.1,1000.6,79,1001.3
237,2016-08-25,30.7,33.8,28.3,9.3,4.3,34.3,999.8,78,1000.5
238,2016-08-26,30.1,32.9,28.3,6.9,4.4,33.7,1000.6,79,1001.3
239,2016-08-27,30.6,33.3,29.0,10.5,4.7,32.7,1002.0,75,1002.7
240,2016-08-28,29.4,32.2,27.7,7.0,5.2,27.8,1001.9,68,1002.6
241,2016-08-29,28.5,31.6,26.4,10.5,4.6,21.7,1004.1,56,1004.8
242,2016-08-30,27.6,31.1,24.1,10.6,3.6,20.8,1005.0,57,1005.7
243,2016-08-31,27.4,32.2,22.5,9.0,2.1,21.4,1005.8,60,1006.5
244,2016-09-01,28.9,32.1,26.2,5.6,2.7,27.8,1004.1,70,1004.8
245,2016-09-02,28.7,32.8,25.7,6.3,1.8,30.6,1003.0,78,1003.7
246,2016-09-03,29.7,33.2,26.6,6.1,2.2,32.1,1003.6,77,1004.3
247,2016-09-04,29.2,32.9,26.6,6.7,3.1,33.6,1006.0,83,1006.7
248,2016-09-05,28.8,31.9,27.1,5.6,3.9,34.0,1006.7,86,1007.4
249,2016-09-06,27.5,30.8,25.2,0.8,6.2,33.1,1004.4,90,1005.1
250,2016-09-07,27.7,29.7,25.5,0.1,2.9,32.9,1006.5,89,1007.2
251,2016-09-08,27.0,28.9,24.8,0.3,2.5,32.4,1007.4,91,1008.1
252,2016-09-09,28.0,30.0,26.5,1.1,3.1,32.4,1007.4,86,1008.1
253,2016-09-10,28.1,31.0,26.1,2.4,2.2,30.0,1008.5,79,1009.2
254,2016-09-11,28.5,30.8,26.4,6.6,2.6,30.8,1008.6,79,1009.3
255,2016-09-12,28.8,32.1,26.3,6.2,2.3,33.0,1009.9,84,1010.6
256,2016-09-13,29.4,32.4,26.4,5.8,4.0,33.7,1011.7,82,1012.4
257,2016-09-14,29.1,32.0,26.0,6.9,5.9,33.6,1011.6,84,1012.3
258,2016-09-15,28.9,31.4,25.2,9.9,5.3,31.8,1010.7,80,1011.4
259,2016-09-16,29.3,32.1,27.1,8.5,6.0,33.3,1008.9,82,1009.6
260,2016-09-17,29.3,31.8,25.8,7.4,7.1,34.4,1006.9,85,1007.6
261,2016-09-18,27.8,29.1,25.7,0.1,7.4,32.7,1004.2,88,1004.9
262,2016-09-19,28.0,30.1,26.7,3.4,6.9,30.1,1003.9,80,1004.6
263,2016-09-20,27.9,29.9,25.7,9.3,4.9,27.2,1010.3,73,1011.0
264,2016-09-21,27.6,30.4,26.3,6.6,3.5,24.6,1014.7,67,1015.4
265,2016-09-22,27.1,29.1,25.7,1.8,4.0,23.1,1014.3,65,1015.0
266,2016-09-23,27.7,30.5,26.2,4.7,4.0,26.4,1012.2,71,1012.9
267,2016-09-24,28.1,30.7,26.8,6.9,3.5,30.8,1010.4,81,1011.1
268,2016-09-25,29.0,31.6,26.9,10.9,4.2,32.6,1008.9,82,1009.6
269,2016-09-26,28.5,31.4,26.0,0.9,7.2,32.8,1005.0,84,1005.7
270,2016-09-27,29.4,31.3,28.0,3.4,8.9,33.8,1005.4,82,1006.1
271,2016-09-28,28.8,31.1,25.4,6.8,7.7,32.6,1008.8,82,1009.5
272,2016-09-29,28.9,31.7,26.1,8.9,4.7,32.5,1010.6,82,1011.3
273,2016-09-30,29.0,31.8,27.3,10.9,3.1,32.2,1011.7,80,1012.4
274,2016-10-01,28.6,32.3,25.9,8.7,3.3,31.4,1013.1,81,1013.8
275,2016-10-02,29.0,31.4,27.1,10.0,4.4,31.5,1010.2,79,1010.9
276,2016-10-03,28.0,30.0,26.4,0.4,9.1,33.8,995.9,90,996.6
277,2016-10-04,27.5,29.2,26.5,0.0,10.6,33.2,997.8,90,998.5
278,2016-10-05,27.9,30.8,25.0,6.3,2.5,33.0,1010.7,88,1011.4
279,2016-10-06,28.5,31.3,27.2,9.1,3.5,33.5,1013.6,86,1014.3
280,2016-10-07,27.9,31.5,24.6,7.8,5.1,31.0,1013.7,82,1014.4
281,2016-10-08,28.4,31.0,25.7,7.3,5.5,32.2,1011.6,84,1012.3
282,2016-10-09,27.5,29.5,26.5,1.3,3.7,30.8,1010.5,84,1011.2
283,2016-10-10,25.8,26.9,24.4,0.0,3.7,29.4,1011.3,89,1012.0
284,2016-10-11,26.6,29.9,25.0,1.6,2.6,30.4,1011.6,88,1012.3
285,2016-10-12,26.9,28.9,25.1,3.3,4.1,28.6,1012.5,81,1013.2
286,2016-10-13,26.9,29.4,25.6,1.6,5.3,29.1,1012.4,82,1013.1
287,2016-10-14,26.7,29.0,24.6,1.3,6.0,29.5,1012.7,84,1013.4
288,2016-10-15,27.3,30.3,25.6,3.0,5.3,30.5,1013.4,84,1014.1
289,2016-10-16,27.8,30.7,25.9,6.9,2.7,32.3,1013.7,87,1014.4
290,2016-10-17,27.8,30.6,25.7,8.8,3.1,31.8,1013.6,86,1014.3
291,2016-10-18,28.1,30.9,26.5,7.1,4.1,31.9,1013.6,84,1014.3
292,2016-10-19,28.0,30.7,26.6,7.1,3.9,32.1,1012.4,85,1013.1
293,2016-10-20,28.5,31.1,26.6,6.1,3.9,33.3,1011.7,86,1012.4
294,2016-10-21,28.7,31.2,27.3,8.8,3.5,34.5,1011.9,88,1012.6
295,2016-10-22,28.5,30.8,27.2,8.1,3.9,33.1,1010.7,85,1011.4
296,2016-10-23,27.8,31.1,25.8,5.2,5.5,31.2,1007.9,84,1008.6
297,2016-10-24,27.1,29.5,25.6,5.9,4.2,27.2,1010.9,76,1011.6
298,2016-10-25,26.8,30.2,23.7,8.7,1.6,29.1,1013.5,83,1014.2
299,2016-10-26,27.0,30.7,24.0,8.7,1.9,29.8,1015.9,84,1016.6
300,2016-10-27,26.7,30.0,24.4,3.3,1.4,30.0,1016.4,86,1017.1
301,2016-10-28,27.0,30.7,24.0,7.3,1.7,29.3,1015.5,83,1016.2
302,2016-10-29,25.9,28.0,24.8,2.6,7.0,24.4,1018.3,73,1019.0
303,2016-10-30,25.0,27.4,23.8,3.4,4.9,20.7,1021.0,66,1021.7
304,2016-10-31,25.7,29.4,21.5,9.9,3.1,24.0,1018.8,73,1019.5
305,2016-11-01,24.2,26.0,21.8,0.7,6.8,21.5,1019.6,71,1020.3
306,2016-11-02,22.9,25.0,21.5,3.5,5.7,16.7,1019.7,60,1020.4
