Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
122,2016-05-02,16.8,19.9,13.8,0.0,4.1
123,2016-05-03,19.8,24.0,15.8,0.0,7.4
124,2016-05-04,21.7,26.0,18.7,13.0,12.8
125,2016-05-05,22.3,26.5,18.9,0.0,6.6
126,2016-05-06,18.6,20.9,16.6,2.5,4.1
127,2016-05-07,20.4,23.5,17.3,0.0,8.6
128,2016-05-08,20.9,25.8,18.2,0.0,6.1
129,2016-05-09,18.5,21.8,16.2,17.0,4.2
130,2016-05-10,19.0,22.0,16.6,5.5,4.6
131,2016-05-11,22.2,26.2,18.1,7.5,9.7
132,2016-05-12,21.4,26.1,17.6,0.0,4.7
133,2016-05-13,21.0,25.6,17.0,0.0,4.6
134,2016-05-14,19.6,22.6,15.0,0.0,6.1
135,2016-05-15,17.2,21.3,13.4,0.0,5.6
136,2016-05-16,19.4,23.8,15.3,0.0,6.9
137,2016-05-17,19.0,21.1,15.9,25.5,6.5
138,2016-05-18,19.8,24.0,15.5,0.0,5.0
139,2016-05-19,19.4,22.6,16.1,0.0,6.7
140,2016-05-20,17.2,19.5,15.4,0.0,6.0
141,2016-05-21,18.9,23.9,14.4,0.0,4.7
142,2016-05-22,22.0,27.7,18.0,0.0,4.9
143,2016-05-23,23.6,29.5,17.7,0.0,3.4
144,2016-05-24,23.3,28.4,19.9,0.0,6.6
145,2016-05-25,21.7,24.0,20.2,0.0,8.7
146,2016-05-26,22.6,26.0,20.4,0.0,8.1
147,2016-05-27,19.8,22.8,17.6,26.5,5.6
148,2016-05-28,19.8,22.9,16.8,0.0,2.7
149,2016-05-29,22.0,26.8,17.7,0.0,4.0
150,2016-05-30,18.0,21.9,16.3,21.5,5.0
151,2016-05-31,20.4,24.8,17.1,0.0,5.2
152,2016-06-01,21.6,25.5,18.6,0.5,5.2
153,2016-06-02,20.8,25.4,17.0,0.0,7.9
154,2016-06-03,19.7,23.7,15.0,0.0,6.7
155,2016-06-04,22.0,25.8,18.1,0.0,8.0
156,2016-06-05,19.6,22.1,17.1,3.0,4.6
157,2016-06-06,19.9,23.2,17.3,0.0,4.6
158,2016-06-07,19.8,21.2,18.5,0.0,2.9
159,2016-06-08,21.6,25.5,18.5,2.0,3.3
160,2016-06-09,21.6,23.5,19.8,11.5,3.2
161,2016-06-10,23.3,27.4,20.3,0.0,3.5
162,2016-06-11,23.4,28.5,19.0,0.0,4.7
163,2016-06-12,23.7,27.7,20.9,0.0,4.5
164,2016-06-13,20.5,22.2,19.6,69.5,7.9
165,2016-06-14,22.2,25.3,20.0,0.0,5.3
166,2016-06-15,20.9,22.2,19.6,0.0,5.0
167,2016-06-16,22.3,24.7,20.0,6.0,5.4
168,2016-06-17,24.0,28.6,19.8,0.5,4.2
169,2016-06-18,26.5,31.4,22.1,0.0,5.1
170,2016-06-19,24.3,28.4,21.4,1.5,5.8
171,2016-06-20,23.8,27.6,21.2,2.5,3.8
172,2016-06-21,23.3,25.1,21.3,7.5,2.8
173,2016-06-22,22.9,24.5,21.4,0.0,4.2
174,2016-06-23,23.3,26.9,21.8,14.5,4.2
175,2016-06-24,23.1,25.2,21.7,0.5,4.3
176,2016-06-25,26.0,29.1,22.7,4.0,8.2
177,2016-06-26,24.9,28.8,22.0,0.0,4.9
178,2016-06-27,24.0,27.3,21.7,0.0,4.3
179,2016-06-28,19.8,23.0,17.4,16.5,3.6
180,2016-06-29,22.0,24.6,20.4,0.0,3.0
181,2016-06-30,23.0,26.6,20.5,0.5,2.2
182,2016-07-01,25.1,29.1,22.5,0.0,3.2
183,2016-07-02,26.1,30.6,23.0,0.0,6.3
184,2016-07-03,28.2,35.0,24.0,0.0,7.3
185,2016-07-04,27.4,32.3,24.1,1.5,3.5
186,2016-07-05,22.2,25.7,20.7,0.0,6.2
187,2016-07-06,23.2,26.2,20.6,0.0,5.1
188,2016-07-07,26.6,34.1,22.8,0.0,4.6
189,2016-07-08,24.7,28.6,22.3,0.0,3.7
190,2016-07-09,23.0,24.5,21.4,14.5,4.8
191,2016-07-10,25.2,30.8,21.3,0.0,3.4
192,2016-07-11,26.9,32.6,22.9,0.0,3.4
193,2016-07-12,26.6,30.4,24.6,0.0,4.7
194,2016-07-13,25.5,26.9,23.9,0.0,2.7
195,2016-07-14,26.3,31.5,22.6,27.0,4.0
196,2016-07-15,23.1,25.0,21.7,39.0,5.0
197,2016-07-16,24.2,27.9,21.4,0.0,4.4
198,2016-07-17,26.1,28.3,24.0,0.0,4.5
199,2016-07-18,27.8,30.9,25.2,0.0,3.5
200,2016-07-19,27.8,31.0,25.4,0.0,4.1
201,2016-07-20,26.2,28.9,23.8,0.0,5.5
202,2016-07-21,22.5,25.0,21.3,13.5,6.0
203,2016-07-22,22.4,23.3,21.5,2.5,6.4
204,2016-07-23,22.6,25.1,20.5,0.0,5.3
205,2016-07-24,23.8,27.5,20.9,0.0,4.4
206,2016-07-25,24.6,27.9,21.7,0.0,3.3
207,2016-07-26,24.4,27.1,23.0,0.0,4.6
208,2016-07-27,24.7,27.9,23.2,0.0,5.5
209,2016-07-28,26.7,30.4,23.0,0.0,5.1
210,2016-07-29,27.0,31.7,23.1,0.0,4.3
211,2016-07-30,26.9,31.4,23.1,0.0,2.8
212,2016-07-31,26.9,30.3,25.5,7.0,5.6
213,2016-08-01,27.1,30.2,24.9,0.5,4.7
214,2016-08-02,26.0,28.4,23.3,3.5,3.5
215,2016-08-03,27.4,31.5,24.6,0.5,3.5
216,2016-08-04,28.5,32.8,25.6,0.0,4.4
217,2016-08-05,28.6,32.7,25.9,0.0,5.4
218,2016-08-06,28.7,33.1,25.3,0.0,4.1
219,2016-08-07,28.5,32.0,25.3,0.0,5.4
220,2016-08-08,28.8,32.3,26.3,0.0,8.3
221,2016-08-09,32.3,38.0,27.5,0.0,4.2
222,2016-08-10,28.6,33.0,26.0,0.0,4.9
223,2016-08-11,27.0,29.9,25.3,0.0,4.5
224,2016-08-12,26.3,30.5,24.4,0.0,4.1
225,2016-08-13,26.4,30.6,24.1,0.0,4.4
226,2016-08-14,26.2,30.1,23.7,0.0,4.4
227,2016-08-15,27.5,31.8,24.4,0.0,5.3
228,2016-08-16,27.0,31.7,24.6,14.5,6.6
229,2016-08-17,28.9,34.4,23.5,5.0,8.8
230,2016-08-18,28.3,33.0,26.1,4.0,4.7
231,2016-08-19,27.7,30.6,25.6,0.5,6.9
232,2016-08-20,26.6,29.5,24.6,19.0,5.0
233,2016-08-21,28.4,33.8,25.1,0.0,4.2
234,2016-08-22,26.7,28.9,23.5,83.0,9.8
235,2016-08-23,27.4,30.7,24.9,0.0,5.4
236,2016-08-24,26.7,30.6,24.0,0.0,3.6
237,2016-08-25,27.7,32.1,24.6,0.0,3.8
238,2016-08-26,28.1,32.7,24.8,0.0,4.6
239,2016-08-27,24.8,27.5,22.0,0.0,6.8
240,2016-08-28,22.9,24.7,21.6,1.0,6.5
241,2016-08-29,26.2,29.5,22.9,0.5,7.6
242,2016-08-30,26.3,30.1,24.1,22.0,8.2
243,2016-08-31,27.7,31.1,24.7,0.0,8.6
244,2016-09-01,27.7,31.1,23.8,0.0,4.8
245,2016-09-02,26.3,30.3,23.4,0.0,3.6
246,2016-09-03,26.5,29.5,24.7,0.0,5.8
247,2016-09-04,27.1,30.6,24.6,0.5,3.7
248,2016-09-05,28.0,32.5,24.4,0.0,5.1
249,2016-09-06,28.8,32.2,26.7,0.0,7.5
250,2016-09-07,27.5,31.4,25.3,5.5,6.0
251,2016-09-08,27.4,32.0,25.5,8.0,5.4
252,2016-09-09,27.4,30.7,25.0,0.0,3.7
253,2016-09-10,26.7,30.1,24.4,0.0,4.6
254,2016-09-11,23.1,25.6,21.8,12.5,4.5
255,2016-09-12,24.7,26.9,22.4,0.0,5.3
256,2016-09-13,23.4,24.6,22.1,50.0,4.7
257,2016-09-14,23.5,25.3,21.6,1.0,2.4
258,2016-09-15,24.4,26.1,22.4,19.0,3.4
259,2016-09-16,23.6,24.6,22.7,0.0,2.9
260,2016-09-17,25.5,28.9,22.8,0.0,3.6
261,2016-09-18,25.6,27.4,23.3,0.5,4.9
262,2016-09-19,22.0,23.7,19.9,15.0,5.3
263,2016-09-20,20.0,21.3,18.4,89.0,7.2
264,2016-09-21,20.8,23.1,18.5,0.5,5.8
265,2016-09-22,20.0,21.3,18.6,57.5,5.1
266,2016-09-23,21.1,22.3,19.6,19.0,2.0
267,2016-09-24,22.3,23.6,20.8,4.0,2.4
268,2016-09-25,24.0,27.5,20.8,0.0,2.3
269,2016-09-26,24.9,28.3,22.2,0.0,2.6
270,2016-09-27,25.5,28.3,23.1,0.0,3.1
271,2016-09-28,27.8,31.4,25.5,0.0,4.9
272,2016-09-29,25.0,28.1,23.0,0.0,4.0
273,2016-09-30,21.9,23.8,20.3,0.0,4.4
274,2016-10-01,20.3,23.2,17.8,1.5,3.9
275,2016-10-02,23.0,26.7,20.8,0.0,2.8
276,2016-10-03,23.2,27.7,20.9,11.5,3.8
277,2016-10-04,24.9,30.0,21.0,0.0,2.9
278,2016-10-05,24.3,27.2,22.6,0.5,5.9
279,2016-10-06,26.4,30.7,22.6,0.0,5.9
280,2016-10-07,21.7,23.6,20.5,0.0,5.5
281,2016-10-08,22.6,26.7,18.9,8.5,4.5
282,2016-10-09,23.4,26.5,19.9,20.5,7.0
283,2016-10-10,18.9,19.9,18.1,0.0,6.0
284,2016-10-11,18.2,20.2,17.1,0.0,5.3
285,2016-10-12,18.9,21.9,15.4,0.0,4.1
286,2016-10-13,16.9,19.4,15.8,0.0,5.7
287,2016-10-14,17.3,19.3,14.3,0.0,4.3
288,2016-10-15,17.9,21.7,13.1,0.0,3.3
289,2016-10-16,18.8,22.6,15.1,0.0,2.8
290,2016-10-17,18.9,20.6,16.5,17.5,3.3
291,2016-10-18,21.4,25.1,18.1,4.5,2.6
292,2016-10-19,21.2,23.1,20.0,0.0,4.0
293,2016-10-20,22.2,26.7,19.3,0.0,4.1
294,2016-10-21,18.9,20.3,17.7,0.0,5.0
295,2016-10-22,17.6,18.9,16.0,0.0,3.7
296,2016-10-23,18.5,20.8,16.3,0.0,5.7
297,2016-10-24,15.4,17.8,13.2,0.0,4.2
298,2016-10-25,15.2,18.2,11.5,1.0,2.9
299,2016-10-26,20.0,25.1,13.9,0.0,3.1
300,2016-10-27,20.1,23.1,16.4,0.0,5.7
301,2016-10-28,13.7,17.3,11.1,18.0,3.7
302,2016-10-29,16.6,21.1,12.8,1.0,5.9
303,2016-10-30,12.8,13.7,11.4,1.0,5.4
304,2016-10-31,15.1,17.8,10.7,0.0,3.0
305,2016-11-01,14.4,16.4,12.6,9.0,3.8
306,2016-11-02,11.9,13.3,10.0,1.5,5.8
307,2016-11-03,14.0,19.5,9.2,0.5,4.3
308,2016-11-04,15.0,18.5,10.7,0.0,4.7
309,2016-11-05,15.7,20.5,12.5,0.0,4.5
310,2016-11-06,16.0,20.0,12.2,0.0,5.8
311,2016-11-07,11.8,13.8,9.1,0.0,6.7
312,2016-11-08,11.3,13.8,7.2,2.5,2.6
313,2016-11-09,11.4,14.4,8.6,4.5,9.9
314,2016-11-10,10.4,12.3,8.4,0.0,6.5
315,2016-11-11,10.0,13.2,6.3,43.5,7.0
316,2016-11-12,15.0,17.7,11.0,0.0,3.8
317,2016-11-13,15.1,19.9,11.6,0.0,2.9
318,2016-11-14,15.0,16.7,13.0,5.0,2.8
319,2016-11-15,15.5,18.7,13.5,0.0,3.4
320,2016-11-16,13.4,15.1,11.7,0.0,5.8
321,2016-11-17,13.5,16.9,10.6,0.0,3.9
322,2016-11-18,12.4,16.2,8.1,0.0,3.0
323,2016-11-19,11.1,13.0,8.6,20.0,3.0
324,2016-11-20,14.8,19.4,10.4,0.0,2.0
325,2016-11-21,14.0,16.1,11.3,1.0,5.5
326,2016-11-22,14.6,18.3,11.1,6.5,2.6
327,2016-11-23,12.2,16.0,8.5,0.5,5.6
328,2016-11-24,4.2,9.0,2.3,21.0,6.6
329,2016-11-25,7.2,11.2,1.5,0.0,3.3
330,2016-11-26,9.7,13.2,4.7,0.0,4.1
331,2016-11-27,11.4,13.6,8.9,7.5,3.3
332,2016-11-28,12.2,14.7,10.6,6.0,6.8
333,2016-11-29,11.4,14.6,8.5,0.0,7.7
334,2016-11-30,9.6,11.7,6.6,0.0,5.0
335,2016-12-01,11.4,18.1,6.5,12.5,4.3
336,2016-12-02,12.9,15.4,10.6,0.0,5.3
337,2016-12-03,12.4,15.4,8.4,0.0,3.2
338,2016-12-04,13.1,17.9,8.8,0.5,2.9
339,2016-12-05,13.8,18.1,10.2,2.0,2.3
340,2016-12-06,11.7,17.4,7.7,0.0,6.7
341,2016-12-07,8.6,10.5,6.0,0.0,4.5
342,2016-12-08,9.9,13.8,4.0,0.0,4.1
343,2016-12-09,12.4,17.8,5.6,0.0,5.7
344,2016-12-10,9.5,12.1,6.7,0.0,7.6
345,2016-12-11,7.7,10.8,4.9,0.0,6.5
346,2016-12-12,8.0,10.8,3.3,0.0,3.4
347,2016-12-13,10.5,16.3,5.4,2.0,2.7
348,2016-12-14,9.2,11.3,6.9,31.5,7.8
349,2016-12-15,7.3,10.0,4.3,0.0,6.4
350,2016-12-16,5.6,10.0,2.4,0.0,6.2
351,2016-12-17,7.8,12.8,0.9,0.0,2.8
352,2016-12-18,8.3,12.3,3.0,0.0,2.3
353,2016-12-19,10.8,14.6,5.3,0.0,2.5
354,2016-12-20,10.8,13.0,7.2,0.0,2.5
355,2016-12-21,11.2,14.1,6.7,0.0,1.8
356,2016-12-22,15.5,20.3,9.6,8.0,6.3
357,2016-12-23,15.6,19.8,9.6,6.5,7.8
358,2016-12-24,9.7,12.1,7.4,0.0,6.9
359,2016-12-25,8.3,10.0,6.6,0.0,3.0
360,2016-12-26,8.5,14.5,4.8,0.0,2.5
361,2016-12-27,13.0,19.0,6.6,4.5,8.0
362,2016-12-28,6.9,9.0,3.5,0.0,7.8
363,2016-12-29,5.9,14.0,1.6,0.0,3.5
364,2016-12-30,6.8,10.0,3.2,0.0,7.1
365,2016-12-31,7.5,11.6,3.2,0.0,3.1
366,2017-01-01,8.6,12.5,3.7,0.0,2.7
367,2017-01-02,8.6,11.9,5.1,0.0,1.9
368,2017-01-03,8.9,13.6,3.7,0.0,4.4
369,2017-01-04,9.5,14.1,5.5,0.0,5.2
370,2017-01-05,7.4,10.3,4.4,0.0,9.2
371,2017-01-06,5.8,7.7,3.3,0.0,5.1
372,2017-01-07,5.6,8.3,1.6,0.0,2.5
373,2017-01-08,5.5,7.2,2.9,14.5,6.6
374,2017-01-09,8.4,11.0,5.5,3.5,7.3
375,2017-01-10,9.3,11.9,4.8,0.0,4.3
376,2017-01-11,8.0,10.2,5.9,0.0,5.3
377,2017-01-12,7.6,12.4,2.6,0.0,3.7
378,2017-01-13,7.8,13.3,4.0,0.0,5.5
379,2017-01-14,3.7,7.6,-0.2,0.0,5.5
380,2017-01-15,1.4,6.0,-1.6,0.0,4.5
381,2017-01-16,3.8,8.5,-1.6,0.0,4.9
382,2017-01-17,6.5,10.7,2.1,0.0,4.4
383,2017-01-18,6.8,9.9,2.1,0.0,3.8
384,2017-01-19,7.3,11.2,4.5,0.0,4.5
385,2017-01-20,4.0,5.0,3.2,0.0,4.9
386,2017-01-21,6.9,11.2,1.8,0.0,7.5
387,2017-01-22,7.0,14.0,1.2,0.0,3.5
388,2017-01-23,4.4,8.1,0.5,0.0,7.7
389,2017-01-24,3.3,7.7,-0.9,0.0,5.2
390,2017-01-25,4.7,9.2,0.6,0.0,5.3
391,2017-01-26,5.7,9.2,0.0,0.0,3.4
392,2017-01-27,11.3,16.4,3.4,0.0,8.7
393,2017-01-28,9.3,11.5,6.9,0.0,3.8
394,2017-01-29,8.9,11.7,5.9,0.0,2.8
395,2017-01-30,11.9,21.1,7.3,0.0,5.9
396,2017-01-31,6.6,10.0,3.5,0.0,7.9
397,2017-02-01,6.6,9.6,2.8,0.0,4.0
398,2017-02-02,5.5,10.5,2.4,0.0,7.2
399,2017-02-03,8.0,13.2,3.2,0.0,5.8
400,2017-02-04,8.6,12.1,6.0,0.0,5.2
401,2017-02-05,7.3,8.6,4.2,0.0,2.5
402,2017-02-06,8.9,13.7,4.9,0.0,5.5
403,2017-02-07,6.1,10.1,3.9,0.0,8.9
404,2017-02-08,7.1,10.0,3.6,0.0,6.0
405,2017-02-09,3.3,7.0,1.6,6.5,4.7
406,2017-02-10,4.6,9.4,2.3,1.0,5.8
407,2017-02-11,4.7,10.6,-0.7,0.0,4.3
408,2017-02-12,5.5,11.3,0.6,0.0,5.8
409,2017-02-13,7.2,11.2,3.0,0.0,5.6
410,2017-02-14,6.7,10.3,3.0,0.0,5.9
411,2017-02-15,6.9,11.2,2.2,0.0,4.3
412,2017-02-16,8.3,13.0,3.9,0.0,4.1
413,2017-02-17,14.0,19.9,6.4,0.0,9.0
414,2017-02-18,8.5,10.2,7.2,0.0,5.6
415,2017-02-19,6.6,10.1,2.6,0.0,6.4
416,2017-02-20,11.2,19.0,3.6,9.5,8.4
417,2017-02-21,6.5,9.6,4.4,0.0,9.1
418,2017-02-22,7.5,11.6,2.8,0.0,6.0
419,2017-02-23,12.7,17.4,9.4,1.0,7.9
420,2017-02-24,7.8,10.6,5.2,0.0,8.2
421,2017-02-25,7.5,11.5,4.8,0.0,3.8
422,2017-02-26,8.5,11.9,4.3,0.0,3.2
423,2017-02-27,6.4,8.8,4.6,0.0,7.1
424,2017-02-28,5.6,7.9,3.8,0.0,6.2
425,2017-03-01,6.8,11.7,2.7,6.0,2.9
426,2017-03-02,7.6,9.1,6.7,10.5,3.9
427,2017-03-03,9.3,15.9,4.5,0.0,4.9
428,2017-03-04,9.3,13.6,5.8,0.0,4.5
429,2017-03-05,10.7,15.0,5.5,0.0,3.2
430,2017-03-06,9.6,12.3,8.3,3.5,3.0
431,2017-03-07,6.9,9.7,3.7,1.0,6.1
432,2017-03-08,6.5,10.4,2.5,0.0,2.8
433,2017-03-09,7.8,12.7,2.2,0.0,3.7
434,2017-03-10,8.9,13.1,4.3,0.0,4.5
435,2017-03-11,7.9,11.5,5.5,0.0,6.5
436,2017-03-12,7.7,10.3,4.6,0.0,4.2
437,2017-03-13,9.0,11.8,6.7,11.5,3.5
438,2017-03-14,8.6,10.9,7.2,2.0,6.5
439,2017-03-15,5.9,7.8,4.6,0.5,7.6
440,2017-03-16,8.5,13.7,3.7,0.0,4.1
441,2017-03-17,9.7,13.0,5.7,0.0,4.8
442,2017-03-18,10.5,14.0,5.0,0.0,4.0
443,2017-03-19,12.3,17.6,6.3,0.0,4.4
444,2017-03-20,12.6,16.6,8.0,0.0,6.0
445,2017-03-21,9.9,13.0,7.8,14.0,5.5
446,2017-03-22,10.3,14.6,6.7,0.0,8.4
447,2017-03-23,10.0,13.1,6.7,0.0,3.9
448,2017-03-24,8.9,12.9,5.9,0.0,7.3
449,2017-03-25,8.0,11.1,4.9,0.0,5.8
450,2017-03-26,6.9,9.0,5.8,8.5,5.9
451,2017-03-27,6.2,8.5,2.8,15.0,8.2
452,2017-03-28,8.9,12.7,5.1,0.0,4.9
453,2017-03-29,9.2,13.5,5.7,0.0,3.8
454,2017-03-30,12.1,16.7,6.7,0.0,3.6
455,2017-03-31,9.1,13.5,5.7,6.5,6.3
456,2017-04-01,7.0,9.0,5.4,5.0,7.2
457,2017-04-02,8.8,12.1,5.9,0.0,4.6
458,2017-04-03,10.1,15.3,7.4,2.0,5.3
459,2017-04-04,11.1,15.5,6.6,0.0,4.7
460,2017-04-05,14.7,18.7,8.7,0.0,6.6
461,2017-04-06,17.0,20.5,14.8,0.5,9.4
462,2017-04-07,17.4,20.2,16.0,1.0,9.6
463,2017-04-08,15.9,18.0,13.1,9.0,4.5
464,2017-04-09,14.1,18.0,12.5,12.0,4.6
465,2017-04-10,11.0,13.5,8.6,0.0,4.4
466,2017-04-11,9.6,11.4,7.5,30.5,6.2
467,2017-04-12,14.5,20.6,8.5,0.0,5.6
468,2017-04-13,12.6,16.3,9.4,0.0,5.3
469,2017-04-14,15.2,19.3,8.6,0.0,5.9
470,2017-04-15,19.0,22.5,15.3,0.0,8.7
471,2017-04-16,18.4,23.9,13.0,0.0,4.5
472,2017-04-17,17.1,22.0,14.1,10.5,4.2
473,2017-04-18,19.1,22.5,14.5,24.5,8.9
474,2017-04-19,18.5,25.9,13.8,0.0,7.9
475,2017-04-20,15.3,19.3,10.6,0.0,5.0
476,2017-04-21,15.6,17.7,14.0,0.0,2.8
477,2017-04-22,14.8,17.7,11.1,9.0,4.2
478,2017-04-23,13.8,18.0,10.9,0.0,5.5
