Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,avg_wind_speed
111,2016-04-21,17.1,22.5,14.8,1.6
112,2016-04-22,21.9,26.2,16.5,2.3
113,2016-04-23,18.4,21.6,15.3,2.1
114,2016-04-24,17.7,21.5,15.0,1.4
115,2016-04-25,18.0,20.4,16.5,2.9
116,2016-04-26,18.7,21.5,15.6,2.5
117,2016-04-27,16.8,18.4,15.3,2.2
118,2016-04-28,17.8,20.9,15.9,2.5
119,2016-04-29,15.1,19.5,10.7,2.4
120,2016-04-30,17.6,23.8,10.9,3.2
121,2016-05-01,21.2,30.2,13.4,1.6
122,2016-05-02,20.0,25.9,15.0,1.6
123,2016-05-03,19.6,22.9,16.3,2.8
124,2016-05-04,22.0,26.9,16.0,3.7
125,2016-05-05,21.6,28.8,15.3,2.0
126,2016-05-06,17.4,20.5,14.5,1.3
127,2016-05-07,17.3,21.8,14.4,1.6
128,2016-05-08,19.8,24.9,13.9,2.2
129,2016-05-09,16.8,19.1,15.3,1.7
130,2016-05-10,18.1,22.7,16.2,0.9
131,2016-05-11,21.6,24.6,15.5,3.9
132,2016-05-12,19.3,24.4,14.7,2.3
133,2016-05-13,19.8,23.9,15.1,1.7
134,2016-05-14,21.3,26.6,16.4,1.8
135,2016-05-15,19.9,22.0,18.3,2.9
136,2016-05-16,20.2,22.8,17.8,1.8
137,2016-05-17,18.8,22.1,13.4,1.6
138,2016-05-18,18.9,22.9,13.2,2.1
139,2016-05-19,21.1,24.7,15.8,2.7
140,2016-05-20,18.8,21.5,15.4,3.0
141,2016-05-21,19.3,23.3,14.5,2.2
142,2016-05-22,22.0,27.0,18.5,2.1
143,2016-05-23,22.3,26.9,17.4,1.1
144,2016-05-24,22.1,28.1,16.6,1.6
145,2016-05-25,20.5,23.3,18.1,0.7
146,2016-05-26,21.7,24.2,20.2,1.2
147,2016-05-27,23.2,26.9,20.7,2.0
148,2016-05-28,21.2,22.6,20.0,1.5
149,2016-05-29,20.5,22.5,18.1,1.8
150,2016-05-30,20.1,21.3,18.9,2.5
151,2016-05-31,22.3,27.1,17.6,1.5
152,2016-06-01,22.2,25.2,19.3,2.4
153,2016-06-02,21.3,25.3,16.5,3.4
154,2016-06-03,20.6,24.0,14.8,2.7
155,2016-06-04,20.2,24.0,16.8,1.2
156,2016-06-05,17.9,20.6,16.8,2.9
157,2016-06-06,20.3,23.1,16.4,2.8
158,2016-06-07,19.7,20.8,18.6,3.0
159,2016-06-08,20.9,23.9,18.7,2.7
160,2016-06-09,21.7,24.7,20.1,1.5
161,2016-06-10,23.2,27.3,19.3,1.5
162,2016-06-11,22.7,24.1,21.6,2.2
163,2016-06-12,22.2,23.8,20.9,3.2
164,2016-06-13,23.2,28.0,20.8,1.5
165,2016-06-14,23.1,26.0,20.1,1.7
166,2016-06-15,23.5,26.9,21.3,1.4
167,2016-06-16,21.9,22.9,20.9,1.6
168,2016-06-17,24.6,30.6,20.4,1.5
169,2016-06-18,24.6,29.4,19.9,1.4
170,2016-06-19,22.3,25.5,20.1,1.1
171,2016-06-20,23.4,26.9,21.7,1.1
172,2016-06-21,24.5,29.8,21.0,2.1
173,2016-06-22,23.8,26.2,21.7,1.1
174,2016-06-23,27.4,33.9,23.1,1.8
175,2016-06-24,23.6,27.2,21.4,1.5
176,2016-06-25,27.1,31.7,20.5,3.5
177,2016-06-26,23.4,28.8,19.5,1.6
178,2016-06-27,23.1,27.5,19.4,1.6
179,2016-06-28,21.7,23.6,19.6,1.6
180,2016-06-29,22.7,24.0,21.9,1.2
181,2016-06-30,23.7,26.5,21.5,1.1
182,2016-07-01,25.8,30.5,21.4,1.4
183,2016-07-02,28.1,32.9,22.8,2.2
184,2016-07-03,29.4,33.9,25.8,2.8
185,2016-07-04,30.1,36.8,25.1,1.9
186,2016-07-05,28.0,33.2,24.8,2.0
187,2016-07-06,26.4,30.9,23.7,1.8
188,2016-07-07,27.9,34.0,23.4,1.5
189,2016-07-08,25.8,29.1,21.5,1.0
190,2016-07-09,23.2,26.3,21.4,1.3
191,2016-07-10,25.2,28.1,22.8,1.1
192,2016-07-11,27.6,32.2,24.4,1.4
193,2016-07-12,28.6,33.9,24.9,1.4
194,2016-07-13,29.2,32.0,26.9,2.9
195,2016-07-14,29.2,34.1,25.1,1.5
196,2016-07-15,27.5,33.0,24.3,2.1
197,2016-07-16,25.9,28.0,24.0,1.4
198,2016-07-17,27.1,33.0,24.5,0.9
199,2016-07-18,27.7,31.5,23.5,1.7
200,2016-07-19,27.4,31.7,23.5,1.5
201,2016-07-20,26.8,30.9,24.0,1.3
202,2016-07-21,26.0,29.0,23.3,1.9
203,2016-07-22,24.8,27.3,23.0,3.0
204,2016-07-23,24.1,25.2,23.1,3.4
205,2016-07-24,24.4,26.9,22.6,1.9
206,2016-07-25,24.5,27.4,22.0,1.6
207,2016-07-26,25.0,27.1,22.7,0.9
208,2016-07-27,25.9,28.2,24.3,1.5
209,2016-07-28,26.7,29.6,24.4,2.1
210,2016-07-29,26.2,29.2,24.1,2.1
211,2016-07-30,26.0,29.4,22.8,2.1
212,2016-07-31,26.7,30.5,21.8,1.5
213,2016-08-01,27.5,31.9,23.9,1.4
214,2016-08-02,26.7,30.5,23.2,1.3
215,2016-08-03,26.9,30.4,24.0,1.7
216,2016-08-04,26.3,30.2,23.3,1.4
217,2016-08-05,27.0,30.2,23.7,1.7
218,2016-08-06,27.4,30.7,23.6,1.7
219,2016-08-07,28.2,31.0,25.8,2.9
220,2016-08-08,30.9,36.8,24.4,2.2
221,2016-08-09,31.7,35.9,27.5,2.7
222,2016-08-10,28.8,31.8,25.9,1.8
223,2016-08-11,27.9,31.0,25.0,1.5
224,2016-08-12,27.6,30.6,25.4,2.4
225,2016-08-13,28.0,30.7,25.6,2.0
226,2016-08-14,27.9,32.4,25.0,1.8
227,2016-08-15,26.6,29.2,24.5,1.4
228,2016-08-16,27.6,30.8,24.9,2.2
229,2016-08-17,29.2,34.4,25.4,1.6
230,2016-08-18,28.6,32.3,25.7,2.1
231,2016-08-19,28.1,31.3,26.3,2.2
232,2016-08-20,29.3,33.5,25.8,3.1
233,2016-08-21,28.2,30.1,25.7,4.1
234,2016-08-22,32.0,38.4,28.2,2.6
235,2016-08-23,28.7,31.0,26.2,1.8
236,2016-08-24,27.8,30.4,26.0,2.4
237,2016-08-25,27.3,30.6,24.5,2.2
238,2016-08-26,27.5,30.4,24.8,2.1
239,2016-08-27,27.5,30.6,24.5,1.6
240,2016-08-28,26.7,29.3,24.3,4.1
241,2016-08-29,24.7,27.0,21.1,3.7
242,2016-08-30,24.5,29.4,19.6,2.6
243,2016-08-31,26.8,31.3,21.0,3.0
244,2016-09-01,25.7,30.1,21.5,1.8
245,2016-09-02,26.4,29.4,22.0,2.5
246,2016-09-03,26.2,28.2,24.0,3.9
247,2016-09-04,26.4,29.0,24.0,2.6
248,2016-09-05,25.9,29.2,24.0,1.3
249,2016-09-06,25.6,29.4,24.3,1.4
250,2016-09-07,25.1,28.3,23.6,1.5
251,2016-09-08,27.1,32.9,22.8,1.3
252,2016-09-09,25.6,29.6,21.5,2.0
253,2016-09-10,25.5,28.9,22.7,2.1
254,2016-09-11,25.8,29.2,22.3,2.3
255,2016-09-12,25.6,27.4,23.4,2.8
256,2016-09-13,25.7,27.4,24.4,1.1
257,2016-09-14,25.4,28.9,24.1,1.1
258,2016-09-15,25.3,28.1,23.5,1.1
259,2016-09-16,25.5,28.5,23.8,1.7
260,2016-09-17,25.4,29.2,23.0,1.5
261,2016-09-18,25.1,27.5,23.7,1.3
262,2016-09-19,25.4,28.9,23.5,0.9
263,2016-09-20,25.1,27.6,23.1,4.5
264,2016-09-21,22.7,24.6,21.7,2.7
265,2016-09-22,23.4,25.3,21.9,1.8
266,2016-09-23,23.0,25.6,21.5,0.9
267,2016-09-24,21.7,23.3,20.3,1.6
268,2016-09-25,23.6,26.7,21.5,1.5
269,2016-09-26,24.6,26.9,22.3,1.9
270,2016-09-27,25.5,27.9,24.1,1.9
271,2016-09-28,26.9,32.7,23.9,1.3
272,2016-09-29,26.5,32.0,24.1,1.6
273,2016-09-30,24.0,25.6,22.6,1.6
274,2016-10-01,24.5,26.5,23.3,1.3
275,2016-10-02,25.0,26.8,22.9,1.2
276,2016-10-03,23.5,26.4,21.9,1.0
277,2016-10-04,24.2,29.6,21.4,1.0
278,2016-10-05,24.1,26.8,21.9,1.5
279,2016-10-06,25.3,30.4,21.8,2.7
280,2016-10-07,22.7,26.1,21.2,3.5
281,2016-10-08,25.0,29.7,21.8,1.9
282,2016-10-09,22.6,25.8,19.0,2.7
283,2016-10-10,20.7,24.4,17.7,3.6
284,2016-10-11,20.9,23.2,18.6,2.4
285,2016-10-12,20.8,24.6,18.1,2.1
286,2016-10-13,19.4,22.2,17.8,3.1
287,2016-10-14,19.5,21.6,17.3,2.1
288,2016-10-15,20.0,22.3,17.4,3.3
289,2016-10-16,21.9,23.5,20.3,3.9
290,2016-10-17,21.5,23.6,20.0,2.4
291,2016-10-18,22.3,25.9,19.3,1.1
292,2016-10-19,22.5,25.6,20.0,1.2
293,2016-10-20,22.6,25.5,19.7,1.8
294,2016-10-21,20.7,24.4,17.8,1.8
295,2016-10-22,20.1,22.2,17.4,1.4
296,2016-10-23,20.1,23.3,18.1,2.7
297,2016-10-24,19.3,21.6,17.3,3.4
298,2016-10-25,17.9,19.7,15.5,2.2
299,2016-10-26,21.1,24.2,17.5,0.9
300,2016-10-27,20.8,24.6,15.7,2.6
301,2016-10-28,19.4,21.8,16.4,1.0
302,2016-10-29,20.2,24.3,15.0,4.0
303,2016-10-30,16.7,20.6,14.3,3.5
304,2016-10-31,17.6,21.0,13.2,2.1
305,2016-11-01,16.3,21.3,13.3,2.5
306,2016-11-02,15.8,19.1,12.4,3.5
307,2016-11-03,14.6,20.0,9.6,2.3
308,2016-11-04,14.6,19.3,10.1,2.6
309,2016-11-05,15.9,23.0,12.0,2.3
310,2016-11-06,17.8,22.7,12.4,4.0
311,2016-11-07,16.8,18.5,15.3,2.5
312,2016-11-08,16.4,20.5,14.3,1.4
313,2016-11-09,12.3,16.1,8.6,3.5
314,2016-11-10,13.0,16.7,8.6,2.4
315,2016-11-11,16.5,20.6,14.2,2.5
316,2016-11-12,15.9,19.8,11.3,2.4
317,2016-11-13,17.2,21.4,13.2,2.2
318,2016-11-14,17.1,18.9,16.0,2.3
319,2016-11-15,18.2,22.4,14.4,1.8
320,2016-11-16,14.8,19.0,11.6,3.0
321,2016-11-17,16.5,21.2,11.9,3.4
322,2016-11-18,16.9,19.5,12.3,2.5
323,2016-11-19,19.0,24.8,16.0,1.5
324,2016-11-20,20.4,24.8,15.6,2.0
325,2016-11-21,18.2,20.4,16.7,2.2
326,2016-11-22,19.1,23.6,16.0,2.8
327,2016-11-23,15.7,19.0,10.2,3.0
328,2016-11-24,11.2,15.4,9.1,1.7
329,2016-11-25,12.5,17.5,9.1,3.1
330,2016-11-26,13.7,16.0,8.4,2.6
331,2016-11-27,14.6,15.8,13.1,1.2
332,2016-11-28,13.0,15.5,10.5,2.6
333,2016-11-29,12.0,16.7,7.7,2.9
334,2016-11-30,12.8,15.6,8.2,2.8
335,2016-12-01,15.0,18.5,10.9,1.5
336,2016-12-02,13.2,17.5,9.2,2.9
337,2016-12-03,13.8,18.7,10.3,2.9
338,2016-12-04,14.7,18.5,11.5,2.3
339,2016-12-05,14.3,19.5,11.5,1.3
340,2016-12-06,13.4,17.2,6.6,3.2
341,2016-12-07,10.7,16.9,5.8,2.6
342,2016-12-08,11.0,15.5,6.5,2.1
343,2016-12-09,13.6,18.7,8.2,2.6
344,2016-12-10,10.1,13.8,6.4,3.0
345,2016-12-11,9.2,14.1,5.1,2.7
346,2016-12-12,10.2,14.0,5.6,2.1
347,2016-12-13,13.1,15.2,10.9,2.0
348,2016-12-14,11.4,15.6,6.3,3.1
349,2016-12-15,7.8,10.7,4.8,2.7
350,2016-12-16,6.6,10.0,2.0,2.7
351,2016-12-17,7.6,13.9,1.3,1.8
352,2016-12-18,11.4,16.6,8.3,3.3
353,2016-12-19,11.9,17.5,6.6,2.4
354,2016-12-20,12.4,16.7,9.0,1.5
355,2016-12-21,14.0,17.5,10.3,2.3
356,2016-12-22,17.9,22.1,13.9,3.3
357,2016-12-23,13.7,21.4,9.3,3.0
358,2016-12-24,10.1,13.7,5.9,2.7
359,2016-12-25,10.3,14.4,7.7,2.9
360,2016-12-26,12.1,14.8,8.4,1.7
361,2016-12-27,14.7,19.6,8.4,3.6
362,2016-12-28,6.3,9.1,3.3,3.4
363,2016-12-29,8.8,13.8,5.0,2.4
364,2016-12-30,7.5,11.8,3.1,2.7
365,2016-12-31,8.8,14.9,3.0,2.8
366,2017-01-01,10.1,15.3,3.7,2.5
367,2017-01-02,10.5,16.5,6.5,1.9
368,2017-01-03,10.3,16.1,5.0,2.0
369,2017-01-04,10.6,16.8,6.0,1.7
370,2017-01-05,8.4,11.5,4.3,2.1
371,2017-01-06,7.7,11.6,4.9,2.6
372,2017-01-07,9.3,13.3,5.0,2.3
373,2017-01-08,9.7,11.7,8.3,3.6
374,2017-01-09,11.2,15.8,6.9,2.9
375,2017-01-10,9.2,15.4,4.3,1.6
376,2017-01-11,7.4,11.7,3.7,2.1
377,2017-01-12,7.3,11.6,2.0,2.0
378,2017-01-13,7.4,11.3,3.0,2.5
379,2017-01-14,4.7,8.6,-0.6,3.4
380,2017-01-15,2.1,6.1,-1.5,1.9
381,2017-01-16,4.5,8.1,-0.4,2.5
382,2017-01-17,6.4,10.4,1.4,3.4
383,2017-01-18,7.8,12.4,2.3,2.2
384,2017-01-19,7.9,12.1,5.8,3.0
385,2017-01-20,7.1,11.5,5.1,2.5
386,2017-01-21,6.9,10.5,4.2,2.8
387,2017-01-22,7.9,14.7,3.5,2.8
388,2017-01-23,3.6,7.4,0.1,2.7
389,2017-01-24,2.9,7.4,-1.6,2.0
390,2017-01-25,4.4,8.9,-1.2,3.1
391,2017-01-26,5.7,10.5,2.9,3.0
392,2017-01-27,10.1,17.2,3.2,2.0
393,2017-01-28,9.8,13.9,5.4,1.9
394,2017-01-29,11.5,15.5,6.9,1.1
395,2017-01-30,13.2,20.9,7.7,3.2
396,2017-01-31,6.1,10.3,2.6,2.6
397,2017-02-01,8.4,14.9,2.8,2.5
398,2017-02-02,6.9,11.6,3.4,2.1
399,2017-02-03,7.9,13.8,2.9,1.9
400,2017-02-04,9.3,14.0,4.7,2.5
401,2017-02-05,9.8,10.7,7.7,0.9
402,2017-02-06,8.8,12.4,3.5,2.7
403,2017-02-07,5.9,9.4,3.0,2.2
404,2017-02-08,6.5,10.1,3.1,2.5
405,2017-02-09,5.6,7.8,4.2,2.4
406,2017-02-10,4.6,7.9,2.1,5.2
407,2017-02-11,4.2,8.2,2.0,4.5
408,2017-02-12,4.3,9.7,0.5,2.3
409,2017-02-13,5.0,11.4,-0.3,2.1
410,2017-02-14,5.8,11.4,2.0,2.5
411,2017-02-15,6.9,11.5,1.0,2.5
412,2017-02-16,10.7,18.2,2.7,2.3
413,2017-02-17,14.8,20.2,11.2,2.2
414,2017-02-18,12.3,17.4,7.7,2.8
415,2017-02-19,7.7,12.2,2.8,2.4
416,2017-02-20,14.4,20.3,7.4,5.4
417,2017-02-21,6.5,9.9,4.3,3.6
418,2017-02-22,8.4,13.4,2.2,2.1
419,2017-02-23,15.6,20.6,9.1,4.0
420,2017-02-24,8.0,12.5,3.9,2.5
421,2017-02-25,7.7,12.6,2.5,2.0
422,2017-02-26,9.3,13.8,4.0,2.4
423,2017-02-27,9.4,12.9,6.4,3.3
424,2017-02-28,9.3,12.4,5.4,2.2
425,2017-03-01,9.0,10.8,6.3,2.3
426,2017-03-02,10.5,15.6,8.4,2.2
427,2017-03-03,9.9,13.5,7.2,2.9
428,2017-03-04,10.8,16.4,6.6,2.6
429,2017-03-05,11.9,15.7,7.5,1.8
430,2017-03-06,10.1,12.2,7.6,1.5
431,2017-03-07,8.6,12.3,5.3,3.9
432,2017-03-08,6.8,11.7,2.7,2.6
433,2017-03-09,7.4,12.9,1.9,2.3
434,2017-03-10,9.0,15.5,2.7,2.4
435,2017-03-11,9.0,13.5,5.2,3.6
436,2017-03-12,9.1,13.0,5.1,2.4
437,2017-03-13,10.3,11.7,8.1,2.0
438,2017-03-14,10.2,14.7,5.0,2.8
439,2017-03-15,8.3,12.0,3.2,3.7
440,2017-03-16,9.9,14.7,5.5,3.1
441,2017-03-17,9.7,13.6,6.7,2.8
442,2017-03-18,10.7,14.9,5.8,2.7
443,2017-03-19,13.0,19.0,9.4,3.0
444,2017-03-20,12.7,16.4,9.0,2.2
445,2017-03-21,10.9,14.0,7.5,2.9
446,2017-03-22,10.2,14.9,5.7,2.4
447,2017-03-23,10.1,12.9,7.4,1.9
448,2017-03-24,10.4,14.8,7.1,3.0
449,2017-03-25,9.3,12.0,5.0,2.6
450,2017-03-26,10.6,12.2,9.1,2.4
451,2017-03-27,10.7,15.6,6.9,2.4
452,2017-03-28,10.6,15.4,5.5,2.9
453,2017-03-29,12.2,18.4,6.4,2.0
454,2017-03-30,13.8,17.2,10.4,1.7
455,2017-03-31,10.3,13.9,7.4,2.5
456,2017-04-01,9.1,10.7,7.6,2.4
457,2017-04-02,9.8,13.5,6.2,2.7
458,2017-04-03,12.2,19.8,5.0,2.3
459,2017-04-04,13.8,19.3,9.1,2.8
460,2017-04-05,14.6,18.9,9.5,1.9
461,2017-04-06,16.1,20.7,12.0,2.1
462,2017-04-07,18.3,20.7,16.5,2.8
463,2017-04-08,19.8,21.3,18.3,2.6
464,2017-04-09,18.8,24.5,14.3,2.7
465,2017-04-10,13.5,16.2,11.7,3.5
466,2017-04-11,13.8,15.5,12.4,4.4
467,2017-04-12,15.8,21.3,12.0,2.0
468,2017-04-13,14.7,21.2,9.4,2.2
469,2017-04-14,17.6,24.2,9.3,2.3
470,2017-04-15,19.7,25.6,14.4,2.5
471,2017-04-16,19.6,26.4,13.2,2.0
472,2017-04-17,18.0,21.3,16.0,2.5
473,2017-04-18,19.4,23.1,13.0,3.1
474,2017-04-19,19.4,24.7,12.9,2.8
475,2017-04-20,15.5,18.0,11.7,1.7
476,2017-04-21,15.5,17.2,13.8,1.0
477,2017-04-22,16.2,19.3,13.1,2.0
478,2017-04-23,15.0,18.7,11.2,3.2
479,2017-04-24,17.1,19.9,13.2,2.8
480,2017-04-25,17.5,20.7,14.3,2.1
481,2017-04-26,16.7,20.7,14.5,1.4
482,2017-04-27,16.2,21.0,13.9,2.3
483,2017-04-28,17.4,22.9,11.6,3.8
484,2017-04-29,18.0,25.1,11.0,2.6
485,2017-04-30,20.0,26.8,12.1,2.8
486,2017-05-01,21.3,29.7,15.5,2.3
487,2017-05-02,17.2,20.4,12.2,2.6
488,2017-05-03,18.2,20.0,16.7,2.7
489,2017-05-04,17.3,18.7,16.4,3.2
490,2017-05-05,18.8,21.2,16.7,2.3
491,2017-05-06,22.2,27.9,17.0,2.2
492,2017-05-07,20.6,25.0,15.5,2.0
493,2017-05-08,22.3,30.8,13.7,1.9
494,2017-05-09,19.4,23.8,14.4,2.1
495,2017-05-10,17.3,19.8,14.9,2.1
496,2017-05-11,21.6,29.1,15.3,1.8
497,2017-05-12,22.0,26.5,16.9,1.8
498,2017-05-13,18.2,19.9,16.3,1.1
499,2017-05-14,18.9,23.0,15.3,1.6
500,2017-05-15,20.6,25.2,16.2,1.7
501,2017-05-16,18.4,20.9,14.2,1.4
502,2017-05-17,18.5,22.3,15.2,1.4
503,2017-05-18,18.6,23.0,14.5,1.9
504,2017-05-19,19.5,23.9,14.1,1.6
505,2017-05-20,22.3,29.3,15.2,1.7
506,2017-05-21,22.5,27.7,17.8,1.3
507,2017-05-22,21.6,26.1,16.4,2.4
508,2017-05-23,21.0,24.6,16.3,1.7
509,2017-05-24,21.1,24.0,17.8,1.8
510,2017-05-25,19.8,22.8,18.5,1.0
511,2017-05-26,20.2,23.1,17.7,1.4
512,2017-05-27,20.3,23.6,16.3,2.3
513,2017-05-28,20.7,24.6,15.6,2.0
514,2017-05-29,21.9,26.0,16.8,1.8
515,2017-05-30,23.3,28.6,17.9,1.4
516,2017-05-31,23.0,26.8,19.7,2.0
