Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall
65,2016-03-06,9.0,16.6,1.4,0.0,6.5,0,0
66,2016-03-07,8.5,13.8,5.1,0.0,0.0,0,0
67,2016-03-08,8.7,19.4,2.2,0.0,8.7,0,0
68,2016-03-09,0.4,4.9,-1.9,10.5,0.0,0,0
69,2016-03-10,-1.4,2.2,-2.8,2.5,0.7,0,0
70,2016-03-11,-1.1,2.6,-3.1,0.0,2.3,0,0
71,2016-03-12,-1.1,4.3,-5.8,0.0,5.5,1,1
72,2016-03-13,1.7,6.8,-1.9,0.5,4.2,0,0
73,2016-03-14,-0.1,0.8,-2.3,14.0,0.0,7,11
74,2016-03-15,-0.7,2.1,-5.1,0.0,7.4,4,3
75,2016-03-16,1.5,10.8,-5.6,0.0,9.4,1,1
76,2016-03-17,6.5,16.6,-1.7,0.0,10.7,0,0
77,2016-03-18,8.1,16.0,0.5,0.5,7.8,0,0
78,2016-03-19,7.9,12.9,4.1,6.0,2.2,0,0
79,2016-03-20,3.4,7.5,0.6,0.0,6.6,0,0
80,2016-03-21,1.0,5.3,-3.1,0.0,8.0,0,0
81,2016-03-22,4.5,13.7,-5.0,0.0,10.4,0,0
82,2016-03-23,2.5,7.8,-0.9,3.0,1.5,0,0
83,2016-03-24,0.0,5.2,-2.3,0.5,5.9,0,0
84,2016-03-25,-0.7,3.2,-3.2,0.0,8.4,0,0
85,2016-03-26,1.2,8.7,-2.7,0.0,11.2,0,0
86,2016-03-27,3.6,12.4,-4.1,0.0,9.2,0,0
87,2016-03-28,4.4,12.8,-1.4,0.0,5.4,0,0
88,2016-03-29,6.0,16.5,-2.1,0.0,10.0,0,0
89,2016-03-30,7.7,17.6,0.1,0.0,8.3,0,0
90,2016-03-31,7.6,16.8,-0.9,0.0,10.4,0,0
91,2016-04-01,9.6,18.2,1.3,0.0,7.8,0,0
92,2016-04-02,11.1,19.1,4.0,0.0,10.0,0,0
93,2016-04-03,11.5,18.7,5.0,0.0,3.3,0,0
94,2016-04-04,8.2,13.9,5.1,8.5,0.3,0,0
95,2016-04-05,8.1,16.3,2.5,0.0,7.1,0,0
96,2016-04-06,8.7,18.3,-0.2,0.0,9.4,0,0
97,2016-04-07,8.3,15.5,4.0,62.0,0.0,0,0
98,2016-04-08,9.0,14.8,2.8,0.0,2.1,0,0
99,2016-04-09,10.2,20.6,1.4,0.0,11.2,0,0
100,2016-04-10,10.2,17.8,3.8,0.0,4.5,0,0
101,2016-04-11,2.3,7.2,-1.5,0.0,9.1,0,0
102,2016-04-12,5.3,15.0,-3.7,0.0,11.2,0,0
103,2016-04-13,9.6,15.6,2.8,9.5,2.3,0,0
104,2016-04-14,12.7,20.2,7.5,10.0,8.5,0,0
105,2016-04-15,8.8,14.6,0.6,0.0,11.8,0,0
106,2016-04-16,10.1,20.5,-0.5,0.0,10.8,0,0
107,2016-04-17,15.0,22.3,9.1,4.0,3.3,0,0
108,2016-04-18,11.0,17.4,5.9,0.0,3.7,0,0
109,2016-04-19,8.4,16.9,2.0,0.0,9.8,0,0
110,2016-04-20,9.4,20.2,-0.1,0.0,12.0,0,0
111,2016-04-21,9.8,15.8,5.1,23.0,2.0,0,0
112,2016-04-22,12.4,17.9,8.8,1.0,5.8,0,0
113,2016-04-23,14.5,23.3,6.7,0.0,7.9,0,0
114,2016-04-24,11.5,18.1,6.7,0.0,5.7,0,0
115,2016-04-25,12.3,21.4,4.6,0.0,7.8,0,0
116,2016-04-26,14.1,25.2,5.8,0.0,12.0,0,0
117,2016-04-27,13.8,22.2,7.6,2.0,7.3,0,0
118,2016-04-28,10.1,12.3,8.5,43.0,0.0,0,0
119,2016-04-29,7.4,12.4,4.5,0.0,6.1,0,0
120,2016-04-30,8.8,15.0,0.6,0.0,6.7,0,0
121,2016-05-01,13.5,18.6,7.7,2.0,3.2,0,0
122,2016-05-02,15.9,25.8,7.7,0.0,10.9,0,0
123,2016-05-03,16.0,22.5,8.1,0.0,5.6,0,0
124,2016-05-04,15.0,20.8,8.4,18.0,8.4,0,0
125,2016-05-05,13.1,17.7,6.8,0.0,11.8,0,0
126,2016-05-06,11.7,18.1,5.6,0.0,1.0,0,0
127,2016-05-07,14.3,23.9,7.9,0.0,5.2,0,0
128,2016-05-08,12.5,20.7,5.3,0.0,11.5,0,0
129,2016-05-09,12.8,17.4,7.5,0.5,0.0,0,0
130,2016-05-10,15.4,17.9,12.3,8.5,0.0,0,0
131,2016-05-11,17.0,22.5,11.6,27.0,0.8,0,0
132,2016-05-12,14.6,23.1,8.0,0.0,10.9,0,0
133,2016-05-13,16.2,26.7,9.2,0.0,12.3,0,0
134,2016-05-14,17.6,25.6,11.7,0.0,12.7,0,0
135,2016-05-15,17.1,25.5,10.1,0.0,6.8,0,0
136,2016-05-16,16.9,24.0,12.7,2.5,6.2,0,0
137,2016-05-17,11.3,16.5,6.3,19.5,2.5,0,0
138,2016-05-18,14.3,24.9,4.0,0.0,13.1,0,0
139,2016-05-19,16.0,25.7,7.0,0.0,12.3,0,0
140,2016-05-20,16.5,24.6,9.9,0.0,9.6,0,0
141,2016-05-21,15.9,24.7,9.1,0.0,13.1,0,0
142,2016-05-22,17.4,28.0,7.5,0.0,13.2,0,0
143,2016-05-23,17.8,28.3,10.3,0.0,11.6,0,0
144,2016-05-24,20.1,28.0,10.6,0.0,10.0,0,0
145,2016-05-25,17.8,22.4,14.3,0.0,0.3,0,0
146,2016-05-26,19.9,26.7,12.2,0.0,6.5,0,0
147,2016-05-27,16.3,22.2,11.8,5.0,5.0,0,0
148,2016-05-28,16.1,22.6,11.4,0.0,3.7,0,0
149,2016-05-29,17.8,27.2,9.3,6.0,8.0,0,0
150,2016-05-30,14.3,17.8,11.5,18.0,0.4,0,0
151,2016-05-31,19.1,26.4,13.1,0.0,10.0,0,0
152,2016-06-01,13.5,18.5,9.3,0.0,12.7,0,0
153,2016-06-02,11.5,17.7,5.8,0.0,12.7,0,0
154,2016-06-03,13.3,22.9,3.6,0.0,12.5,0,0
155,2016-06-04,16.3,22.7,8.6,0.0,8.2,0,0
156,2016-06-05,17.1,25.0,11.3,0.0,8.6,0,0
157,2016-06-06,17.4,26.7,8.7,0.0,10.6,0,0
158,2016-06-07,17.8,21.7,14.1,0.0,1.6,0,0
159,2016-06-08,19.1,24.2,15.6,0.0,1.5,0,0
160,2016-06-09,17.8,21.3,14.5,1.0,0.0,0,0
161,2016-06-10,19.0,27.5,12.8,0.0,7.9,0,0
162,2016-06-11,20.3,28.0,15.0,0.0,8.5,0,0
163,2016-06-12,20.0,25.4,15.5,5.5,4.3,0,0
164,2016-06-13,16.7,19.6,14.3,38.0,0.0,0,0
165,2016-06-14,19.0,24.9,15.8,0.0,3.7,0,0
166,2016-06-15,20.3,25.5,15.7,0.0,5.7,0,0
167,2016-06-16,17.8,19.7,16.0,11.0,0.1,0,0
168,2016-06-17,19.6,26.9,13.9,0.5,6.3,0,0
169,2016-06-18,19.5,28.3,11.8,0.0,12.7,0,0
170,2016-06-19,18.4,24.2,15.1,4.5,3.1,0,0
171,2016-06-20,20.1,27.5,15.3,0.0,8.0,0,0
172,2016-06-21,19.1,26.0,14.8,0.0,7.2,0,0
173,2016-06-22,20.2,26.4,14.9,0.0,3.4,0,0
174,2016-06-23,18.4,22.2,14.6,13.0,3.2,0,0
175,2016-06-24,17.6,22.8,12.9,21.5,1.5,0,0
176,2016-06-25,20.4,26.7,15.2,28.5,4.0,0,0
177,2016-06-26,17.5,24.6,13.3,0.0,4.6,0,0
178,2016-06-27,19.4,26.5,12.6,0.0,9.8,0,0
179,2016-06-28,16.4,19.2,12.9,20.5,0.0,0,0
180,2016-06-29,19.5,26.1,15.0,1.0,3.2,0,0
181,2016-06-30,21.2,26.0,17.7,1.5,1.9,0,0
182,2016-07-01,22.1,30.0,16.8,0.0,7.4,0,0
183,2016-07-02,23.1,31.2,18.6,0.0,3.3,0,0
184,2016-07-03,21.7,27.1,19.0,11.0,1.4,0,0
185,2016-07-04,21.1,24.6,19.1,15.5,1.4,0,0
186,2016-07-05,22.6,27.7,18.9,1.0,3.3,0,0
187,2016-07-06,22.9,29.4,19.7,0.0,1.8,0,0
188,2016-07-07,22.6,28.5,18.4,0.5,7.1,0,0
189,2016-07-08,20.7,25.7,17.0,0.0,0.0,0,0
190,2016-07-09,19.3,21.3,18.1,7.0,0.2,0,0
191,2016-07-10,22.1,30.0,17.8,0.0,10.7,0,0
192,2016-07-11,21.4,29.7,15.7,0.0,12.1,0,0
193,2016-07-12,22.2,29.8,14.4,0.0,9.9,0,0
194,2016-07-13,21.7,24.9,19.4,12.5,0.2,0,0
195,2016-07-14,22.4,29.1,18.8,0.5,5.3,0,0
196,2016-07-15,20.7,26.6,17.8,11.0,2.2,0,0
197,2016-07-16,21.8,27.0,18.5,0.5,0.6,0,0
198,2016-07-17,22.5,27.3,19.4,0.0,1.4,0,0
199,2016-07-18,21.9,29.7,16.9,0.0,7.4,0,0
200,2016-07-19,22.2,29.8,17.1,0.0,10.5,0,0
201,2016-07-20,20.9,29.3,15.6,0.0,9.6,0,0
202,2016-07-21,21.0,27.8,15.8,0.0,3.3,0,0
203,2016-07-22,21.9,28.1,19.0,0.0,3.3,0,0
204,2016-07-23,21.8,26.8,18.2,0.0,3.2,0,0
205,2016-07-24,22.4,29.3,17.1,0.0,7.6,0,0
206,2016-07-25,21.4,27.5,18.6,2.0,2.7,0,0
207,2016-07-26,18.8,19.9,17.1,22.5,0.0,0,0
208,2016-07-27,22.5,28.0,18.0,6.5,5.2,0,0
209,2016-07-28,24.0,29.7,20.5,0.0,6.0,0,0
210,2016-07-29,24.2,30.5,20.9,0.0,6.6,0,0
211,2016-07-30,24.1,30.3,20.5,0.0,3.0,0,0
212,2016-07-31,23.9,31.5,18.6,0.0,7.5,0,0
213,2016-08-01,23.2,32.4,18.2,58.0,9.4,0,0
214,2016-08-02,21.8,29.5,18.8,11.5,2.4,0,0
215,2016-08-03,22.7,28.7,18.2,0.0,6.0,0,0
216,2016-08-04,23.8,32.2,19.0,0.0,9.0,0,0
217,2016-08-05,24.6,32.6,18.9,0.0,8.8,0,0
218,2016-08-06,25.5,33.7,18.7,0.0,12.4,0,0
219,2016-08-07,24.8,32.6,19.3,0.0,11.3,0,0
220,2016-08-08,24.3,32.3,17.9,0.0,12.3,0,0
221,2016-08-09,22.9,29.5,19.0,0.0,6.6,0,0
222,2016-08-10,22.0,29.2,18.1,0.0,9.7,0,0
223,2016-08-11,22.2,29.6,17.1,0.0,10.1,0,0
224,2016-08-12,23.0,31.0,15.8,0.0,7.8,0,0
225,2016-08-13,24.0,30.4,19.5,0.0,6.8,0,0
226,2016-08-14,24.1,31.3,19.7,0.0,6.9,0,0
227,2016-08-15,22.1,24.9,19.5,0.0,1.6,0,0
228,2016-08-16,22.8,30.4,17.5,0.0,3.0,0,0
229,2016-08-17,22.7,28.8,18.0,0.0,3.8,0,0
230,2016-08-18,22.8,28.3,20.2,7.5,1.9,0,0
231,2016-08-19,23.7,29.5,20.1,0.0,2.0,0,0
232,2016-08-20,23.2,28.7,18.3,0.0,4.6,0,0
233,2016-08-21,24.9,32.5,19.1,0.0,7.4,0,0
234,2016-08-22,23.4,29.3,20.2,0.0,3.5,0,0
235,2016-08-23,22.1,27.5,19.0,4.5,2.8,0,0
236,2016-08-24,22.4,29.5,17.8,5.5,2.7,0,0
237,2016-08-25,24.2,29.8,19.1,0.0,7.3,0,0
238,2016-08-26,23.2,30.0,19.5,3.5,3.3,0,0
239,2016-08-27,18.9,20.9,17.2,17.0,0.0,0,0
240,2016-08-28,20.0,24.2,16.9,1.0,0.1,0,0
241,2016-08-29,21.8,26.2,17.7,0.0,0.8,0,0
242,2016-08-30,17.7,20.4,13.9,49.0,0.9,0,0
243,2016-08-31,19.4,27.4,13.2,0.0,11.9,0,0
244,2016-09-01,19.7,28.1,12.0,0.0,10.7,0,0
245,2016-09-02,21.8,28.5,16.4,0.0,8.4,0,0
246,2016-09-03,23.2,29.5,18.3,0.0,5.7,0,0
247,2016-09-04,23.0,30.4,19.3,25.0,6.6,0,0
248,2016-09-05,22.3,27.3,19.4,1.5,4.2,0,0
249,2016-09-06,22.8,30.8,18.5,0.5,5.1,0,0
250,2016-09-07,22.7,28.5,18.8,0.0,3.6,0,0
251,2016-09-08,20.4,22.7,18.1,23.0,0.0,0,0
252,2016-09-09,19.2,24.2,15.1,0.0,1.8,0,0
253,2016-09-10,19.3,26.3,14.8,0.0,8.7,0,0
254,2016-09-11,19.9,25.7,16.1,0.0,2.3,0,0
255,2016-09-12,19.8,26.1,16.5,1.0,3.4,0,0
256,2016-09-13,19.9,22.8,18.2,34.5,0.2,0,0
257,2016-09-14,20.1,24.7,17.7,0.5,0.6,0,0
258,2016-09-15,19.6,23.9,16.5,0.0,1.3,0,0
259,2016-09-16,18.1,23.3,14.9,0.0,0.1,0,0
260,2016-09-17,18.2,22.7,15.6,4.0,0.8,0,0
261,2016-09-18,17.7,20.7,16.3,46.5,0.0,0,0
262,2016-09-19,17.2,20.3,15.6,27.5,0.0,0,0
263,2016-09-20,15.6,17.1,14.6,72.0,0.0,0,0
264,2016-09-21,16.5,20.3,13.2,3.0,0.1,0,0
265,2016-09-22,16.1,17.3,15.0,16.5,0.0,0,0
266,2016-09-23,16.9,19.5,15.2,2.5,0.0,0,0
267,2016-09-24,17.1,19.2,15.0,0.0,1.1,0,0
268,2016-09-25,19.2,26.6,13.0,0.0,6.9,0,0
269,2016-09-26,19.0,21.4,17.6,3.0,0.0,0,0
270,2016-09-27,21.4,28.3,16.9,0.0,10.0,0,0
271,2016-09-28,19.6,21.9,17.8,16.5,0.0,0,0
272,2016-09-29,17.1,19.6,13.4,10.5,0.4,0,0
273,2016-09-30,16.3,23.1,8.9,0.0,6.4,0,0
274,2016-10-01,17.5,21.5,14.7,5.0,0.4,0,0
275,2016-10-02,20.1,25.3,17.0,0.5,2.6,0,0
276,2016-10-03,19.0,22.4,15.5,2.5,0.0,0,0
277,2016-10-04,17.3,23.7,12.8,0.0,2.8,0,0
278,2016-10-05,17.7,25.1,11.9,2.0,0.7,0,0
279,2016-10-06,17.0,23.4,12.6,0.0,7.5,0,0
280,2016-10-07,13.6,19.7,10.9,0.0,7.0,0,0
281,2016-10-08,16.7,20.7,12.4,2.0,0.0,0,0
282,2016-10-09,14.6,20.1,10.2,17.0,4.1,0,0
283,2016-10-10,11.1,14.5,8.7,0.0,1.0,0,0
284,2016-10-11,11.4,15.9,7.7,0.0,1.0,0,0
285,2016-10-12,10.6,17.5,5.3,0.0,6.4,0,0
286,2016-10-13,9.5,14.8,5.9,0.0,1.8,0,0
287,2016-10-14,9.2,18.3,4.6,0.0,9.0,0,0
288,2016-10-15,9.7,19.6,1.9,0.0,10.1,0,0
289,2016-10-16,11.7,19.3,3.9,1.5,8.8,0,0
290,2016-10-17,13.9,17.6,11.0,24.5,0.2,0,0
291,2016-10-18,16.3,22.8,11.2,0.0,3.4,0,0
292,2016-10-19,16.9,22.9,13.8,0.0,4.8,0,0
293,2016-10-20,13.9,20.9,9.7,0.0,5.1,0,0
294,2016-10-21,9.6,15.8,5.4,0.0,5.3,0,0
295,2016-10-22,10.4,16.7,3.9,0.0,1.8,0,0
296,2016-10-23,10.4,15.3,6.5,0.0,2.1,0,0
297,2016-10-24,7.1,13.4,1.4,0.0,7.7,0,0
298,2016-10-25,7.0,11.2,-0.5,8.5,1.5,0,0
299,2016-10-26,14.6,21.6,8.6,4.5,9.0,0,0
300,2016-10-27,8.8,13.8,2.3,0.0,8.3,0,0
301,2016-10-28,8.3,12.6,1.6,21.0,0.0,0,0
302,2016-10-29,8.3,12.4,5.2,0.5,2.2,0,0
303,2016-10-30,6.3,11.8,1.8,0.0,6.8,0,0
304,2016-10-31,7.7,15.0,1.0,0.0,5.8,0,0
305,2016-11-01,7.0,15.7,2.2,0.5,4.4,0,0
306,2016-11-02,5.4,11.6,0.9,0.0,7.5,0,0
307,2016-11-03,6.4,11.5,1.9,0.0,7.7,0,0
308,2016-11-04,5.4,12.3,0.8,0.0,8.0,0,0
309,2016-11-05,7.6,18.2,0.6,0.0,9.4,0,0
310,2016-11-06,6.0,9.2,2.8,0.0,0.1,0,0
311,2016-11-07,5.6,12.8,1.5,0.0,9.4,0,0
312,2016-11-08,7.7,18.0,1.1,1.5,5.9,0,0
313,2016-11-09,1.4,5.5,-2.6,0.0,4.0,0,0
314,2016-11-10,1.4,5.1,-2.7,0.0,2.0,0,0
315,2016-11-11,5.8,12.7,1.9,9.0,3.1,0,0
316,2016-11-12,6.9,13.5,1.9,0.0,7.0,0,0
317,2016-11-13,7.6,17.7,0.1,0.0,9.2,0,0
318,2016-11-14,8.7,14.7,3.1,7.5,1.6,0,0
319,2016-11-15,9.2,16.2,3.3,2.5,2.0,0,0
320,2016-11-16,3.5,8.5,-0.1,0.0,3.4,0,0
321,2016-11-17,3.5,9.8,-1.6,0.0,5.4,0,0
322,2016-11-18,5.4,14.8,-1.6,0.0,8.7,0,0
323,2016-11-19,7.8,10.9,4.4,14.5,0.0,0,0
324,2016-11-20,9.6,16.0,5.4,0.0,2.7,0,0
325,2016-11-21,8.8,11.8,4.1,0.0,0.0,0,0
326,2016-11-22,9.4,12.8,5.5,0.0,0.6,0,0
327,2016-11-23,1.4,5.5,-1.4,0.0,1.4,0,0
328,2016-11-24,-2.0,1.2,-5.9,5.0,0.0,5,5
329,2016-11-25,0.2,6.9,-6.1,0.0,6.1,0,0
330,2016-11-26,3.4,7.5,-0.1,1.0,4.9,0,0
331,2016-11-27,5.8,8.5,3.3,19.0,0.3,0,0
332,2016-11-28,2.8,7.1,-0.9,0.0,2.9,0,0
333,2016-11-29,1.4,6.5,-1.2,0.0,1.3,0,0
334,2016-11-30,2.3,6.2,-0.1,0.0,1.9,0,0
335,2016-12-01,7.6,13.9,3.9,4.5,3.0,0,0
336,2016-12-02,3.1,8.5,-1.4,0.0,8.6,0,0
337,2016-12-03,2.7,11.4,-2.9,0.0,8.6,0,0
338,2016-12-04,4.9,11.8,-1.8,0.5,4.7,0,0
339,2016-12-05,7.1,13.5,2.8,0.5,6.1,0,0
340,2016-12-06,1.8,5.8,-1.8,9.0,3.8,0,0
341,2016-12-07,1.2,5.4,-1.6,0.0,6.3,0,0
342,2016-12-08,0.7,5.1,-2.0,4.5,4.8,0,0
343,2016-12-09,2.1,5.5,-1.9,3.0,0.0,0,0
344,2016-12-10,-0.8,1.7,-2.9,0.0,4.1,0,0
345,2016-12-11,-2.6,-0.5,-5.5,0.5,0.3,0,0
346,2016-12-12,-2.3,3.9,-7.5,0.0,8.0,0,0
347,2016-12-13,3.2,5.9,-0.9,9.5,0.4,0,0
348,2016-12-14,2.0,4.0,-1.6,7.0,5.3,0,0
349,2016-12-15,-1.7,3.3,-4.5,0.0,8.1,0,0
350,2016-12-16,-2.8,-0.7,-4.2,0.5,3.0,1,1
351,2016-12-17,-1.0,3.0,-4.5,0.5,1.3,1,1
352,2016-12-18,0.2,7.6,-5.4,0.0,8.5,0,0
353,2016-12-19,1.6,10.1,-2.9,0.0,8.2,0,0
354,2016-12-20,2.8,10.7,-1.8,0.0,4.9,1,1
355,2016-12-21,2.2,9.1,-2.2,0.0,7.4,0,0
356,2016-12-22,7.0,12.7,-0.9,17.0,0.0,0,0
357,2016-12-23,3.8,10.6,0.0,7.0,0.0,0,0
358,2016-12-24,-0.4,1.3,-2.4,1.5,1.8,0,0
359,2016-12-25,-1.1,4.3,-4.7,0.0,7.3,0,0
360,2016-12-26,1.6,7.1,-4.2,0.0,3.7,0,0
361,2016-12-27,2.8,6.6,-2.3,24.5,0.0,0,0
362,2016-12-28,-2.9,-1.1,-6.1,2.0,3.2,1,1
363,2016-12-29,-0.7,6.0,-6.8,1.0,6.5,2,4
364,2016-12-30,-2.8,1.1,-6.6,0.0,7.5,2,1
365,2016-12-31,-1.9,6.8,-7.9,0.0,8.6,1,0
366,2017-01-01,0.5,6.9,-2.9,0.0,7.9,2,1
367,2017-01-02,1.4,8.4,-3.7,0.0,7.4,1,0
368,2017-01-03,0.5,3.9,-3.3,0.5,1.8,2,1
369,2017-01-04,-0.2,5.0,-3.1,0.0,2.1,1,0
370,2017-01-05,-2.0,1.7,-4.5,0.0,6.6,1,0
371,2017-01-06,-2.4,2.3,-5.9,0.0,6.8,1,0
372,2017-01-07,-2.7,5.0,-8.0,0.0,8.5,0,0
373,2017-01-08,-2.0,1.0,-6.0,9.5,0.0,9,10
374,2017-01-09,1.1,3.1,-0.2,1.0,2.0,8,0
375,2017-01-10,0.5,5.2,-2.8,1.5,5.3,0,0
376,2017-01-11,-0.8,1.3,-2.6,0.0,0.5,0,0
377,2017-01-12,-2.1,-0.6,-3.6,5.0,0.0,7,10
378,2017-01-13,-2.4,-0.3,-4.5,12.0,0.0,22,18
379,2017-01-14,-6.3,-3.8,-9.4,15.5,0.0,32,17
380,2017-01-15,-7.6,-6.4,-9.5,9.5,0.0,36,7
381,2017-01-16,-5.2,-3.3,-6.8,14.0,0.0,48,14
382,2017-01-17,-4.0,0.1,-10.8,3.0,1.3,49,3
383,2017-01-18,-4.7,1.4,-11.8,0.0,7.0,38,0
384,2017-01-19,-2.3,-0.5,-7.5,0.0,2.4,34,1
385,2017-01-20,-4.3,0.0,-10.7,1.0,1.8,31,4
386,2017-01-21,-2.5,-0.6,-5.3,12.0,1.4,48,20
387,2017-01-22,-3.0,2.6,-11.6,0.5,4.5,38,1
388,2017-01-23,-5.9,-3.6,-7.4,1.0,0.1,37,3
389,2017-01-24,-7.0,-4.1,-12.5,0.0,0.0,37,1
390,2017-01-25,-6.9,-0.3,-13.5,0.0,7.4,35,0
391,2017-01-26,-7.3,3.1,-14.9,0.0,9.1,32,0
392,2017-01-27,0.0,7.1,-10.1,0.0,2.5,31,0
393,2017-01-28,-1.4,3.6,-5.5,0.0,5.1,28,0
394,2017-01-29,-0.3,5.9,-8.4,10.0,5.9,24,4
395,2017-01-30,1.0,4.5,-3.4,13.0,0.0,27,9
396,2017-01-31,-5.1,-1.5,-9.2,0.0,6.4,27,0
397,2017-02-01,-4.1,2.9,-11.8,2.5,5.9,25,6
398,2017-02-02,-3.3,0.6,-6.6,1.0,2.3,28,4
399,2017-02-03,-1.2,3.7,-7.9,0.0,6.5,22,0
400,2017-02-04,-2.9,4.2,-8.7,0.0,9.4,20,0
401,2017-02-05,-2.0,2.2,-7.4,2.5,0.3,23,4
402,2017-02-06,-0.5,3.3,-3.6,14.0,0.0,31,17
403,2017-02-07,-4.7,-1.8,-10.9,0.0,4.6,31,3
404,2017-02-08,-5.6,0.3,-11.6,0.0,9.0,25,0
405,2017-02-09,-3.3,-1.5,-6.5,2.5,0.0,28,7
406,2017-02-10,-4.6,-1.4,-10.8,4.0,4.1,35,10
407,2017-02-11,-5.7,-2.9,-9.8,2.5,0.0,36,6
408,2017-02-12,-4.3,1.3,-9.9,1.5,7.8,37,3
409,2017-02-13,-4.7,1.4,-10.8,0.0,6.1,29,0
410,2017-02-14,-5.5,0.2,-11.7,0.0,5.7,28,2
