Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight
43,2016-02-13,1.7,3.7,-1.6,0.0
44,2016-02-14,4.4,11.2,1.5,0.0
45,2016-02-15,-1.6,3.1,-4.5,1.2
46,2016-02-16,-2.9,-1.7,-4.6,0.1
47,2016-02-17,-1.7,1.0,-4.0,0.9
48,2016-02-18,-0.4,3.1,-4.6,1.0
49,2016-02-19,2.2,6.0,-3.1,0.3
50,2016-02-20,2.3,4.8,0.7,0.0
51,2016-02-21,2.3,5.1,0.0,1.2
52,2016-02-22,-0.4,2.1,-3.5,0.7
53,2016-02-23,-0.6,1.5,-3.2,0.0
54,2016-02-24,-2.5,1.1,-4.6,0.8
55,2016-02-25,-3.4,-0.5,-5.1,1.1
56,2016-02-26,-1.9,0.6,-3.5,0.8
57,2016-02-27,-0.9,2.6,-6.0,6.0
58,2016-02-28,0.6,4.0,-5.6,8.7
59,2016-02-29,3.6,6.3,0.9,0.0
60,2016-03-01,-1.5,1.3,-2.9,0.6
61,2016-03-02,-1.0,3.0,-4.0,1.8
62,2016-03-03,1.0,5.8,-4.0,2.4
63,2016-03-04,0.4,6.0,-4.3,7.9
64,2016-03-05,1.4,9.4,-6.0,9.6
65,2016-03-06,6.0,11.2,2.2,3.2
66,2016-03-07,4.4,10.1,2.0,3.1
67,2016-03-08,3.3,6.8,0.9,0.1
68,2016-03-09,1.6,4.1,-0.9,5.0
69,2016-03-10,0.0,3.0,-3.5,5.9
70,2016-03-11,-0.4,2.9,-3.9,3.6
71,2016-03-12,-0.2,3.9,-3.7,8.8
72,2016-03-13,0.3,7.4,-8.0,4.6
73,2016-03-14,3.5,9.7,-1.8,9.1
74,2016-03-15,1.8,5.1,-3.0,5.4
75,2016-03-16,4.7,10.8,0.0,4.1
76,2016-03-17,6.4,13.1,-0.1,8.5
77,2016-03-18,8.0,18.4,0.0,8.1
78,2016-03-19,6.8,9.2,4.7,0.0
79,2016-03-20,5.2,8.4,2.4,2.6
80,2016-03-21,2.6,6.9,-1.0,4.6
81,2016-03-22,4.0,8.7,0.4,0.5
82,2016-03-23,2.8,7.2,-0.9,2.1
83,2016-03-24,1.7,6.4,-1.9,7.9
84,2016-03-25,1.7,5.6,-1.5,4.6
85,2016-03-26,3.3,9.1,-0.1,6.8
86,2016-03-27,3.9,11.3,-2.6,8.6
87,2016-03-28,5.1,13.0,-2.1,10.8
88,2016-03-29,6.6,15.4,-1.4,10.5
89,2016-03-30,6.6,16.2,1.5,2.3
90,2016-03-31,6.5,12.6,0.3,10.4
91,2016-04-01,8.1,17.1,-0.3,11.6
92,2016-04-02,8.6,13.7,4.3,11.1
93,2016-04-03,9.5,13.0,5.6,0.4
94,2016-04-04,6.2,9.1,2.1,0.0
95,2016-04-05,6.6,13.8,-0.9,11.5
96,2016-04-06,8.2,12.9,2.1,12.0
97,2016-04-07,7.6,11.4,1.8,0.0
98,2016-04-08,10.2,13.1,7.6,0.6
99,2016-04-09,10.0,16.4,4.4,9.2
100,2016-04-10,7.2,15.2,1.7,5.7
101,2016-04-11,2.6,7.5,0.4,4.8
102,2016-04-12,4.7,11.4,-2.1,7.3
103,2016-04-13,9.4,16.3,2.4,2.0
104,2016-04-14,14.0,20.7,9.5,8.6
105,2016-04-15,7.0,12.0,3.6,0.5
106,2016-04-16,8.6,15.5,0.8,6.0
107,2016-04-17,12.7,20.3,6.6,0.7
108,2016-04-18,12.0,14.3,8.5,0.0
109,2016-04-19,9.1,12.4,6.0,5.2
110,2016-04-20,9.9,15.3,4.2,5.5
111,2016-04-21,14.1,21.0,7.1,2.2
112,2016-04-22,15.2,20.1,11.4,2.5
113,2016-04-23,14.1,22.4,8.6,8.5
114,2016-04-24,11.5,17.6,5.7,10.7
115,2016-04-25,11.2,20.4,2.3,12.3
116,2016-04-26,11.5,20.3,3.5,10.1
117,2016-04-27,11.8,20.7,2.4,10.1
118,2016-04-28,11.0,12.8,9.1,0.0
119,2016-04-29,8.0,11.1,5.6,1.5
120,2016-04-30,8.6,12.2,4.8,8.1
121,2016-05-01,8.0,9.9,6.4,0.1
122,2016-05-02,12.7,18.2,6.8,0.6
123,2016-05-03,18.8,29.2,9.0,9.5
124,2016-05-04,15.6,19.4,11.4,1.9
125,2016-05-05,14.3,16.7,12.0,0.4
126,2016-05-06,16.1,23.2,8.8,6.9
127,2016-05-07,13.7,16.4,11.1,1.5
128,2016-05-08,13.4,18.0,7.3,10.7
129,2016-05-09,14.8,24.8,4.4,12.5
130,2016-05-10,16.3,19.8,12.7,0.0
131,2016-05-11,14.8,17.1,12.5,0.0
132,2016-05-12,11.6,14.1,9.1,1.5
133,2016-05-13,15.8,24.8,7.1,11.7
134,2016-05-14,17.2,25.7,12.1,9.5
135,2016-05-15,18.3,25.3,10.4,12.5
136,2016-05-16,18.8,26.4,10.7,11.7
137,2016-05-17,14.0,17.8,10.1,5.0
138,2016-05-18,15.5,22.3,10.3,9.3
139,2016-05-19,18.4,27.6,9.9,12.6
140,2016-05-20,20.1,28.1,12.5,10.2
141,2016-05-21,18.8,25.9,13.5,7.2
142,2016-05-22,18.9,27.6,11.9,13.2
143,2016-05-23,17.5,25.3,10.1,10.4
144,2016-05-24,20.2,28.2,13.0,5.2
145,2016-05-25,18.5,20.5,17.5,0.0
146,2016-05-26,19.9,23.3,17.2,0.4
147,2016-05-27,17.8,20.5,13.1,3.6
148,2016-05-28,16.7,25.3,9.8,11.4
149,2016-05-29,19.1,25.8,11.8,8.9
150,2016-05-30,22.3,29.1,17.3,10.4
151,2016-05-31,18.7,24.3,14.8,3.8
152,2016-06-01,12.6,16.0,10.8,1.5
153,2016-06-02,12.5,15.9,10.5,5.2
154,2016-06-03,14.1,19.8,8.2,6.1
155,2016-06-04,17.8,25.2,10.0,8.1
156,2016-06-05,16.7,20.9,11.8,7.2
157,2016-06-06,18.3,25.6,11.4,9.9
158,2016-06-07,21.1,27.7,14.5,12.6
159,2016-06-08,21.0,26.4,17.9,1.8
160,2016-06-09,19.5,24.5,17.8,0.8
161,2016-06-10,18.9,23.2,15.5,10.0
162,2016-06-11,22.1,30.6,13.6,13.0
163,2016-06-12,23.9,30.3,17.9,10.8
164,2016-06-13,20.6,22.7,18.8,0.0
165,2016-06-14,20.7,23.7,18.3,0.3
166,2016-06-15,21.1,25.8,17.4,8.8
167,2016-06-16,20.0,23.3,16.4,0.5
168,2016-06-17,20.2,23.4,18.2,0.2
169,2016-06-18,18.4,20.3,16.3,2.3
170,2016-06-19,22.0,30.0,15.2,10.1
171,2016-06-20,21.3,25.3,19.2,3.6
172,2016-06-21,22.3,28.0,17.3,8.9
173,2016-06-22,21.7,26.6,18.4,9.4
174,2016-06-23,19.3,22.3,17.6,0.1
175,2016-06-24,21.1,26.5,17.5,3.5
176,2016-06-25,22.2,25.7,19.2,4.0
177,2016-06-26,16.2,21.6,13.9,0.4
178,2016-06-27,18.4,23.7,12.8,9.8
179,2016-06-28,20.4,24.1,17.3,0.6
180,2016-06-29,22.7,29.8,15.8,13.3
181,2016-06-30,21.8,26.0,18.5,0.6
182,2016-07-01,23.4,27.0,20.4,5.4
183,2016-07-02,23.5,27.0,20.4,1.1
184,2016-07-03,21.4,25.4,19.8,3.4
185,2016-07-04,21.0,25.0,17.6,7.0
186,2016-07-05,21.2,26.3,15.7,9.0
187,2016-07-06,19.6,22.4,17.4,0.0
188,2016-07-07,19.9,22.5,18.2,0.5
189,2016-07-08,21.0,25.1,17.2,3.3
190,2016-07-09,21.9,24.6,20.1,0.2
191,2016-07-10,21.5,24.2,19.6,0.2
192,2016-07-11,21.1,25.8,16.6,11.5
193,2016-07-12,21.0,28.0,15.3,8.8
194,2016-07-13,24.1,31.7,17.1,10.5
195,2016-07-14,22.7,24.6,21.5,0.0
196,2016-07-15,24.4,29.4,20.7,8.1
197,2016-07-16,24.1,28.6,20.8,3.1
198,2016-07-17,22.9,24.8,20.8,0.0
199,2016-07-18,22.2,24.0,20.9,2.0
200,2016-07-19,21.2,24.8,19.3,1.2
201,2016-07-20,21.8,27.2,18.4,8.1
202,2016-07-21,22.5,27.1,17.5,3.9
203,2016-07-22,23.5,29.6,17.5,12.7
204,2016-07-23,22.8,29.1,16.6,12.3
205,2016-07-24,23.8,29.5,16.9,13.1
206,2016-07-25,24.9,31.1,18.0,12.1
207,2016-07-26,25.5,31.7,20.7,5.7
208,2016-07-27,24.5,28.5,22.4,0.0
209,2016-07-28,25.8,29.9,22.3,1.0
210,2016-07-29,27.5,33.9,22.5,10.8
211,2016-07-30,27.0,32.4,22.5,9.7
212,2016-07-31,27.2,33.1,23.7,6.4
213,2016-08-01,27.7,33.8,22.3,11.9
214,2016-08-02,25.0,29.9,22.8,2.6
215,2016-08-03,25.5,29.6,22.6,4.9
216,2016-08-04,24.8,30.1,20.4,8.8
217,2016-08-05,25.5,30.4,21.3,10.2
218,2016-08-06,26.4,32.2,21.6,9.9
219,2016-08-07,28.7,36.0,23.3,12.6
220,2016-08-08,28.0,34.7,22.0,11.2
221,2016-08-09,25.4,30.8,21.7,4.5
222,2016-08-10,23.3,28.4,19.6,7.9
223,2016-08-11,23.4,30.7,17.8,11.7
224,2016-08-12,25.3,32.4,18.9,12.4
225,2016-08-13,25.9,32.9,19.3,12.4
226,2016-08-14,24.9,31.8,18.9,10.3
227,2016-08-15,24.2,31.6,19.4,6.6
228,2016-08-16,26.8,32.8,22.0,4.4
229,2016-08-17,24.0,26.8,21.7,0.2
230,2016-08-18,25.8,31.8,21.3,9.2
231,2016-08-19,27.5,34.1,22.2,6.9
232,2016-08-20,27.8,32.7,23.3,5.0
233,2016-08-21,26.7,31.2,22.4,10.1
234,2016-08-22,27.0,33.8,22.2,3.2
235,2016-08-23,24.5,29.4,20.8,8.5
236,2016-08-24,24.6,31.7,19.0,8.0
237,2016-08-25,25.8,32.2,21.8,7.1
238,2016-08-26,22.6,25.9,19.1,0.5
239,2016-08-27,21.2,26.3,16.8,4.6
240,2016-08-28,23.2,30.2,15.6,11.7
241,2016-08-29,27.6,31.5,23.4,4.8
242,2016-08-30,24.7,29.6,20.5,0.7
243,2016-08-31,24.7,31.4,19.5,9.6
244,2016-09-01,24.0,30.7,19.2,10.6
245,2016-09-02,25.2,31.9,19.7,10.7
246,2016-09-03,25.7,31.8,21.1,11.6
247,2016-09-04,26.4,32.6,20.0,11.6
248,2016-09-05,26.9,33.5,22.7,8.7
249,2016-09-06,24.5,29.3,21.3,2.3
250,2016-09-07,22.6,26.5,20.8,0.7
251,2016-09-08,22.5,27.6,19.2,1.8
252,2016-09-09,22.3,26.2,19.2,3.8
253,2016-09-10,21.2,24.5,18.0,3.8
254,2016-09-11,21.4,27.6,17.2,8.3
255,2016-09-12,21.2,25.0,18.7,1.6
256,2016-09-13,21.1,23.8,18.8,0.0
257,2016-09-14,22.2,26.5,19.2,2.0
258,2016-09-15,22.2,27.5,18.2,8.2
259,2016-09-16,21.1,27.7,16.6,5.1
260,2016-09-17,19.8,24.4,16.5,0.0
261,2016-09-18,19.7,22.4,17.9,0.0
262,2016-09-19,19.0,23.7,16.1,0.8
263,2016-09-20,16.9,19.4,14.5,0.0
264,2016-09-21,17.3,25.5,9.4,11.1
265,2016-09-22,18.7,23.4,14.1,1.2
266,2016-09-23,18.6,21.0,16.4,0.0
267,2016-09-24,20.8,25.9,17.0,6.7
268,2016-09-25,21.4,27.1,17.5,5.8
269,2016-09-26,21.8,27.8,17.9,3.4
270,2016-09-27,21.7,25.2,18.3,1.1
271,2016-09-28,22.2,26.2,20.2,1.2
272,2016-09-29,16.9,20.4,11.7,1.4
273,2016-09-30,15.1,20.5,9.4,6.3
274,2016-10-01,17.3,23.3,12.9,7.2
275,2016-10-02,17.8,24.1,12.8,8.4
276,2016-10-03,18.8,23.7,12.3,1.1
277,2016-10-04,18.0,23.5,10.6,3.8
278,2016-10-05,15.8,20.4,10.2,1.7
279,2016-10-06,17.0,21.2,12.5,3.4
280,2016-10-07,13.2,17.5,8.9,9.9
281,2016-10-08,13.8,21.0,8.8,0.0
282,2016-10-09,14.6,19.2,9.8,1.3
283,2016-10-10,12.4,16.6,10.0,7.3
284,2016-10-11,11.9,16.8,7.6,8.6
285,2016-10-12,10.3,13.2,6.3,2.7
286,2016-10-13,10.4,16.3,6.2,4.7
287,2016-10-14,11.9,18.4,7.0,7.1
288,2016-10-15,13.1,20.3,9.3,5.6
289,2016-10-16,13.2,22.1,6.8,6.1
290,2016-10-17,16.0,20.0,11.8,0.0
291,2016-10-18,16.6,22.3,9.6,7.0
292,2016-10-19,12.8,21.0,8.1,6.4
293,2016-10-20,10.4,17.1,6.0,4.8
294,2016-10-21,8.9,13.2,4.9,3.7
295,2016-10-22,9.0,14.6,2.5,5.6
296,2016-10-23,9.3,14.3,2.3,5.2
297,2016-10-24,7.7,14.3,1.9,2.6
298,2016-10-25,10.2,17.6,2.6,5.3
299,2016-10-26,15.3,20.1,11.6,3.7
300,2016-10-27,9.3,13.2,4.7,6.6
301,2016-10-28,9.2,12.1,4.6,1.0
302,2016-10-29,7.5,11.0,3.8,2.8
303,2016-10-30,6.3,11.8,2.7,3.1
304,2016-10-31,6.5,11.0,0.8,0.4
305,2016-11-01,6.1,8.7,1.3,0.0
306,2016-11-02,3.6,9.6,-1.2,4.2
307,2016-11-03,7.3,14.0,1.9,3.2
308,2016-11-04,7.0,10.9,4.2,4.9
309,2016-11-05,11.6,17.3,5.5,2.2
310,2016-11-06,6.2,10.7,4.0,2.1
311,2016-11-07,5.6,10.4,1.6,9.0
312,2016-11-08,5.8,10.3,0.6,0.0
313,2016-11-09,2.1,7.1,0.3,0.1
314,2016-11-10,1.9,4.6,-0.4,0.6
315,2016-11-11,4.0,8.2,-1.1,0.2
316,2016-11-12,8.7,14.9,3.9,4.0
317,2016-11-13,7.2,17.6,0.4,5.3
318,2016-11-14,8.6,17.0,1.4,7.2
319,2016-11-15,9.4,13.7,4.9,0.5
320,2016-11-16,4.5,7.2,0.9,1.2
321,2016-11-17,2.8,6.7,0.3,0.1
322,2016-11-18,4.9,12.8,0.6,7.1
323,2016-11-19,5.1,10.2,0.5,0.0
324,2016-11-20,8.9,13.6,3.6,0.1
325,2016-11-21,4.7,9.0,-0.3,6.1
326,2016-11-22,6.9,13.6,1.1,3.4
327,2016-11-23,0.8,3.9,-1.2,0.5
328,2016-11-24,-0.7,2.9,-3.6,2.8
329,2016-11-25,-0.1,2.1,-2.8,0.0
330,2016-11-26,2.1,6.3,-1.3,2.8
331,2016-11-27,6.1,8.0,3.2,0.0
332,2016-11-28,4.1,7.3,0.7,1.0
333,2016-11-29,1.5,4.1,-0.3,1.1
334,2016-11-30,1.8,4.9,-0.1,3.3
335,2016-12-01,5.6,10.5,1.2,0.3
336,2016-12-02,4.8,7.7,1.7,0.1
337,2016-12-03,4.2,10.1,-0.3,8.2
338,2016-12-04,5.8,14.5,-0.2,6.2
339,2016-12-05,7.3,10.5,5.2,0.7
340,2016-12-06,3.3,9.4,-2.1,0.6
341,2016-12-07,-0.4,2.3,-1.9,4.1
342,2016-12-08,0.1,3.4,-2.5,4.4
343,2016-12-09,1.3,4.4,-1.8,0.9
344,2016-12-10,-0.5,1.8,-2.2,0.3
345,2016-12-11,-2.0,-0.8,-3.8,0.3
346,2016-12-12,-1.2,1.5,-3.4,3.4
347,2016-12-13,0.0,2.3,-4.1,0.7
348,2016-12-14,0.8,2.7,-0.1,0.1
349,2016-12-15,0.0,2.3,-3.0,0.5
350,2016-12-16,-2.2,-0.4,-3.4,0.0
351,2016-12-17,-0.3,1.7,-1.6,0.0
352,2016-12-18,1.0,3.7,-2.0,0.9
353,2016-12-19,1.8,6.4,-2.1,5.8
354,2016-12-20,1.6,4.2,0.0,0.0
355,2016-12-21,0.5,2.9,-2.3,0.1
356,2016-12-22,1.4,4.6,-2.1,0.0
357,2016-12-23,4.7,10.5,1.3,0.0
358,2016-12-24,1.5,2.4,0.3,1.4
359,2016-12-25,0.2,3.5,-2.0,2.4
360,2016-12-26,0.0,4.0,-4.8,4.0
361,2016-12-27,2.0,3.8,-0.2,0.0
362,2016-12-28,0.1,2.8,-2.3,7.1
363,2016-12-29,-0.1,4.8,-3.4,0.2
364,2016-12-30,-1.7,0.6,-3.4,1.1
365,2016-12-31,0.0,4.4,-5.1,3.2
366,2017-01-01,-1.1,2.7,-4.8,1.5
367,2017-01-02,0.8,3.3,-2.1,0.2
368,2017-01-03,1.3,3.2,-0.3,0.8
369,2017-01-04,0.5,1.6,-0.3,0.0
370,2017-01-05,-0.9,1.8,-4.3,5.2
371,2017-01-06,-1.8,0.6,-5.8,0.7
372,2017-01-07,0.9,3.3,-1.3,1.5
373,2017-01-08,1.3,5.5,-3.8,7.5
374,2017-01-09,2.4,3.7,1.1,0.0
375,2017-01-10,0.3,3.6,-2.4,2.0
376,2017-01-11,-3.5,-1.1,-4.8,0.0
377,2017-01-12,-3.4,-2.1,-4.1,0.0
378,2017-01-13,-3.4,-2.7,-4.3,0.0
379,2017-01-14,-5.4,-4.0,-6.7,0.0
380,2017-01-15,-7.9,-4.8,-14.5,0.4
381,2017-01-16,-3.3,0.7,-6.9,3.5
382,2017-01-17,-4.1,0.7,-6.9,3.7
383,2017-01-18,-1.3,1.9,-5.1,4.4
384,2017-01-19,0.7,3.1,-2.6,2.8
385,2017-01-20,0.5,3.1,-3.2,5.7
386,2017-01-21,0.0,3.4,-3.1,5.2
387,2017-01-22,-1.1,1.3,-5.2,0.1
388,2017-01-23,-1.9,1.0,-3.5,1.3
389,2017-01-24,-3.6,-2.7,-4.8,1.1
390,2017-01-25,-2.6,-0.7,-4.3,0.4
391,2017-01-26,0.1,4.1,-3.8,2.9
392,2017-01-27,-0.1,8.8,-4.8,0.0
393,2017-01-28,0.9,3.6,-2.4,1.2
394,2017-01-29,0.2,4.7,-4.8,3.4
395,2017-01-30,0.7,2.2,-1.7,0.0
396,2017-01-31,-2.1,0.0,-4.4,0.9
397,2017-02-01,-2.6,2.7,-8.5,0.0
398,2017-02-02,-3.9,-1.6,-6.0,0.2
399,2017-02-03,-1.2,1.6,-3.2,0.8
400,2017-02-04,1.5,5.3,-5.4,1.4
401,2017-02-05,-1.5,5.4,-8.8,1.1
402,2017-02-06,2.2,5.6,0.7,0.1
403,2017-02-07,-1.2,1.0,-3.6,2.5
404,2017-02-08,-1.8,1.2,-4.4,0.7
405,2017-02-09,-0.1,3.0,-3.7,0.6
406,2017-02-10,0.1,2.6,-2.1,0.0
407,2017-02-11,-1.9,0.6,-5.9,0.1
408,2017-02-12,0.1,2.3,-7.0,0.0
409,2017-02-13,1.0,3.3,-0.2,2.0
410,2017-02-14,0.6,3.5,-1.0,2.0
411,2017-02-15,-0.3,3.4,-3.6,0.7
412,2017-02-16,1.2,3.9,-2.2,0.2
413,2017-02-17,2.3,8.0,-0.5,0.3
414,2017-02-18,-1.5,1.0,-3.4,3.3
415,2017-02-19,-3.6,-1.2,-6.8,0.4
416,2017-02-20,0.0,4.7,-6.6,0.0
417,2017-02-21,-1.9,1.3,-3.4,3.1
418,2017-02-22,-0.8,1.7,-4.3,0.0
419,2017-02-23,1.6,3.9,0.0,0.0
420,2017-02-24,-0.8,2.3,-2.5,2.6
421,2017-02-25,0.6,4.3,-1.7,6.4
422,2017-02-26,1.1,4.4,-1.4,2.9
423,2017-02-27,-1.1,2.3,-5.6,7.7
424,2017-02-28,-3.4,3.7,-9.6,10.6
425,2017-03-01,-1.4,5.4,-9.1,5.9
426,2017-03-02,1.8,8.2,-4.7,6.1
427,2017-03-03,1.3,3.6,-0.8,1.0
428,2017-03-04,0.0,3.5,-4.7,0.3
429,2017-03-05,-1.1,5.2,-7.3,7.6
430,2017-03-06,1.5,7.5,-2.8,0.5
431,2017-03-07,-0.5,2.5,-2.5,1.4
432,2017-03-08,-0.9,1.5,-2.6,1.1
433,2017-03-09,1.6,5.0,-2.0,1.4
434,2017-03-10,0.6,4.1,-3.5,2.1
435,2017-03-11,0.2,4.3,-3.8,5.9
436,2017-03-12,1.6,6.6,-2.0,7.1
437,2017-03-13,0.8,7.4,-7.0,3.3
438,2017-03-14,3.0,5.0,1.0,0.1
439,2017-03-15,1.6,5.3,-1.8,3.2
440,2017-03-16,1.2,6.0,-3.7,6.0
441,2017-03-17,1.6,6.5,-2.7,6.6
442,2017-03-18,2.1,7.8,-2.7,3.4
443,2017-03-19,1.5,6.7,-3.9,8.2
444,2017-03-20,3.0,9.1,-2.9,9.6
445,2017-03-21,2.6,7.4,-1.5,0.1
446,2017-03-22,3.8,7.3,1.5,6.3
447,2017-03-23,2.2,5.2,-0.8,5.3
448,2017-03-24,0.6,4.0,-1.3,3.2
449,2017-03-25,1.4,5.0,-1.8,4.4
450,2017-03-26,2.5,9.9,-5.3,9.0
451,2017-03-27,3.2,7.1,1.1,0.0
452,2017-03-28,2.4,6.7,-0.5,3.0
453,2017-03-29,3.4,9.1,-1.0,3.3
454,2017-03-30,5.5,12.3,0.8,4.0
455,2017-03-31,5.0,8.7,0.5,1.8
456,2017-04-01,3.5,9.1,-1.3,3.1
457,2017-04-02,4.1,9.8,0.5,6.6
458,2017-04-03,4.8,10.2,0.7,2.5
459,2017-04-04,6.2,13.6,-0.4,10.5
460,2017-04-05,9.2,18.6,-0.1,11.1
461,2017-04-06,12.5,22.1,5.6,5.4
462,2017-04-07,9.9,12.2,7.0,0.0
463,2017-04-08,11.0,17.5,4.5,1.6
464,2017-04-09,7.8,10.8,1.0,4.4
465,2017-04-10,6.1,12.9,-1.0,11.7
466,2017-04-11,8.8,14.6,2.7,2.3
467,2017-04-12,6.9,10.0,3.3,3.3
468,2017-04-13,4.4,8.8,-0.2,5.0
469,2017-04-14,9.0,18.8,-1.6,9.3
470,2017-04-15,11.0,14.5,6.9,0.0
471,2017-04-16,12.4,19.9,5.3,4.8
472,2017-04-17,12.6,19.8,6.5,6.9
473,2017-04-18,12.3,19.4,8.2,2.3
474,2017-04-19,8.3,15.0,4.4,1.9
475,2017-04-20,7.3,11.4,4.7,4.8
476,2017-04-21,10.8,18.3,5.5,4.9
477,2017-04-22,8.4,11.7,5.3,6.2
478,2017-04-23,7.6,13.3,3.1,7.0
479,2017-04-24,10.8,20.8,1.6,12.5
480,2017-04-25,14.3,22.0,6.2,7.9
481,2017-04-26,11.1,13.2,9.5,0.0
482,2017-04-27,9.5,14.6,5.1,8.3
483,2017-04-28,10.7,16.3,4.9,6.6
484,2017-04-29,9.6,13.7,5.7,2.3
485,2017-04-30,13.9,23.5,5.9,6.9
486,2017-05-01,11.2,16.4,5.6,10.3
487,2017-05-02,11.3,17.2,5.7,12.5
488,2017-05-03,12.6,23.2,3.1,12.5
489,2017-05-04,15.5,27.4,4.2,11.0
490,2017-05-05,16.8,25.0,6.4,11.0
491,2017-05-06,13.2,16.2,7.4,1.0
492,2017-05-07,11.4,17.8,4.1,9.3
493,2017-05-08,11.4,17.9,6.5,6.8
494,2017-05-09,12.6,19.6,5.6,8.2
495,2017-05-10,15.4,21.3,9.8,0.6
496,2017-05-11,12.7,14.9,9.9,0.0
497,2017-05-12,15.2,20.8,10.9,3.6
498,2017-05-13,15.1,17.6,13.0,0.0
499,2017-05-14,16.8,20.7,13.3,9.2
500,2017-05-15,14.9,20.3,12.4,2.4
501,2017-05-16,12.5,15.3,11.0,0.8
502,2017-05-17,13.7,19.4,10.1,6.8
503,2017-05-18,13.9,21.1,7.8,10.8
504,2017-05-19,16.7,24.3,11.3,11.6
505,2017-05-20,18.2,25.8,9.5,12.8
506,2017-05-21,19.7,27.4,12.5,12.8
507,2017-05-22,20.1,28.3,13.0,12.0
508,2017-05-23,20.0,26.7,13.7,9.2
509,2017-05-24,18.3,21.7,16.1,0.7
510,2017-05-25,18.4,22.1,15.6,1.5
511,2017-05-26,19.2,24.2,14.6,4.3
512,2017-05-27,16.3,20.1,14.1,2.6
513,2017-05-28,15.9,19.2,14.1,2.0
514,2017-05-29,18.2,25.8,11.5,12.5
515,2017-05-30,19.1,23.9,12.8,3.7
516,2017-05-31,22.1,28.5,15.9,9.1
