,calendar_date,precipitation
161,2016-06-10,0.0
162,2016-06-11,0.0
163,2016-06-12,3.0
164,2016-06-13,23.5
165,2016-06-14,6.5
166,2016-06-15,0.0
167,2016-06-16,1.5
168,2016-06-17,0.0
169,2016-06-18,0.0
170,2016-06-19,3.0
171,2016-06-20,0.0
172,2016-06-21,34.0
173,2016-06-22,12.0
174,2016-06-23,32.5
175,2016-06-24,3.5
176,2016-06-25,26.0
177,2016-06-26,0.0
178,2016-06-27,1.0
179,2016-06-28,47.0
180,2016-06-29,7.5
181,2016-06-30,0.0
182,2016-07-01,0.0
183,2016-07-02,0.0
184,2016-07-03,1.0
185,2016-07-04,0.0
186,2016-07-05,0.0
187,2016-07-06,1.0
188,2016-07-07,0.0
189,2016-07-08,0.0
190,2016-07-09,104.5
191,2016-07-10,0.0
192,2016-07-11,0.0
193,2016-07-12,0.0
194,2016-07-13,1.0
195,2016-07-14,0.5
196,2016-07-15,0.0
197,2016-07-16,4.5
198,2016-07-17,0.0
199,2016-07-18,0.0
200,2016-07-19,0.0
201,2016-07-20,0.0
202,2016-07-21,0.0
203,2016-07-22,0.0
204,2016-07-23,0.0
205,2016-07-24,0.0
206,2016-07-25,0.5
207,2016-07-26,11.0
208,2016-07-27,8.0
209,2016-07-28,0.0
210,2016-07-29,0.0
211,2016-07-30,0.0
212,2016-07-31,0.0
213,2016-08-01,23.5
214,2016-08-02,17.0
215,2016-08-03,35.5
216,2016-08-04,12.0
217,2016-08-05,2.0
218,2016-08-06,0.0
219,2016-08-07,0.0
220,2016-08-08,0.0
221,2016-08-09,0.0
222,2016-08-10,0.0
223,2016-08-11,0.0
224,2016-08-12,0.0
225,2016-08-13,5.0
226,2016-08-14,7.5
227,2016-08-15,4.5
228,2016-08-16,19.0
229,2016-08-17,0.5
230,2016-08-18,21.0
231,2016-08-19,13.0
232,2016-08-20,1.5
233,2016-08-21,0.0
234,2016-08-22,0.0
235,2016-08-23,2.5
236,2016-08-24,9.5
237,2016-08-25,0.0
238,2016-08-26,0.0
239,2016-08-27,55.5
240,2016-08-28,0.0
241,2016-08-29,0.0
242,2016-08-30,32.5
243,2016-08-31,0.0
244,2016-09-01,2.0
245,2016-09-02,0.0
246,2016-09-03,0.0
247,2016-09-04,1.0
248,2016-09-05,12.5
249,2016-09-06,9.0
250,2016-09-07,15.0
251,2016-09-08,50.0
252,2016-09-09,0.0
253,2016-09-10,0.0
254,2016-09-11,0.0
255,2016-09-12,0.0
256,2016-09-13,52.0
257,2016-09-14,3.5
258,2016-09-15,1.5
259,2016-09-16,0.0
260,2016-09-17,3.0
261,2016-09-18,65.5
262,2016-09-19,10.0
263,2016-09-20,39.5
264,2016-09-21,0.5
265,2016-09-22,20.0
266,2016-09-23,88.0
267,2016-09-24,26.0
268,2016-09-25,0.0
269,2016-09-26,0.0
270,2016-09-27,0.0
271,2016-09-28,
272,2016-09-29,
273,2016-09-30,
274,2016-10-01,
275,2016-10-02,
276,2016-10-03,
277,2016-10-04,
278,2016-10-05,
279,2016-10-06,
280,2016-10-07,
281,2016-10-08,
282,2016-10-09,
283,2016-10-10,
284,2016-10-11,
285,2016-10-12,
286,2016-10-13,
287,2016-10-14,
288,2016-10-15,
289,2016-10-16,
290,2016-10-17,
291,2016-10-18,
292,2016-10-19,
293,2016-10-20,
294,2016-10-21,
295,2016-10-22,
296,2016-10-23,
297,2016-10-24,
298,2016-10-25,
299,2016-10-26,
300,2016-10-27,
301,2016-10-28,
302,2016-10-29,
303,2016-10-30,
304,2016-10-31,
305,2016-11-01,
306,2016-11-02,
307,2016-11-03,
308,2016-11-04,
309,2016-11-05,
310,2016-11-06,
311,2016-11-07,
312,2016-11-08,
313,2016-11-09,
314,2016-11-10,
315,2016-11-11,
316,2016-11-12,
317,2016-11-13,
318,2016-11-14,
319,2016-11-15,
320,2016-11-16,
321,2016-11-17,
322,2016-11-18,
323,2016-11-19,
324,2016-11-20,
325,2016-11-21,
326,2016-11-22,
327,2016-11-23,
328,2016-11-24,
329,2016-11-25,
330,2016-11-26,
331,2016-11-27,
332,2016-11-28,
333,2016-11-29,
334,2016-11-30,
335,2016-12-01,
336,2016-12-02,
337,2016-12-03,
338,2016-12-04,
339,2016-12-05,
340,2016-12-06,
341,2016-12-07,
342,2016-12-08,
343,2016-12-09,
344,2016-12-10,
345,2016-12-11,
346,2016-12-12,
347,2016-12-13,
348,2016-12-14,
349,2016-12-15,
350,2016-12-16,
351,2016-12-17,
352,2016-12-18,
353,2016-12-19,
354,2016-12-20,
355,2016-12-21,
356,2016-12-22,
357,2016-12-23,
358,2016-12-24,
359,2016-12-25,
360,2016-12-26,
361,2016-12-27,
362,2016-12-28,
363,2016-12-29,
364,2016-12-30,
365,2016-12-31,
366,2017-01-01,
367,2017-01-02,
368,2017-01-03,
369,2017-01-04,
370,2017-01-05,
371,2017-01-06,
372,2017-01-07,
373,2017-01-08,
374,2017-01-09,
375,2017-01-10,
376,2017-01-11,
377,2017-01-12,
378,2017-01-13,
379,2017-01-14,
380,2017-01-15,
381,2017-01-16,
382,2017-01-17,
383,2017-01-18,
384,2017-01-19,
385,2017-01-20,
386,2017-01-21,
387,2017-01-22,
388,2017-01-23,
389,2017-01-24,
390,2017-01-25,
391,2017-01-26,
392,2017-01-27,
393,2017-01-28,
394,2017-01-29,
395,2017-01-30,
396,2017-01-31,
397,2017-02-01,
398,2017-02-02,
399,2017-02-03,
400,2017-02-04,
401,2017-02-05,
402,2017-02-06,
403,2017-02-07,
404,2017-02-08,
405,2017-02-09,
406,2017-02-10,
407,2017-02-11,
408,2017-02-12,
409,2017-02-13,
410,2017-02-14,
411,2017-02-15,
412,2017-02-16,
413,2017-02-17,
414,2017-02-18,
415,2017-02-19,
416,2017-02-20,
417,2017-02-21,
418,2017-02-22,
419,2017-02-23,
420,2017-02-24,
421,2017-02-25,
422,2017-02-26,
423,2017-02-27,
424,2017-02-28,
425,2017-03-01,
426,2017-03-02,
427,2017-03-03,
428,2017-03-04,
429,2017-03-05,
430,2017-03-06,
431,2017-03-07,
432,2017-03-08,
433,2017-03-09,
434,2017-03-10,
435,2017-03-11,
436,2017-03-12,
437,2017-03-13,
438,2017-03-14,
439,2017-03-15,
440,2017-03-16,
441,2017-03-17,
442,2017-03-18,
443,2017-03-19,
444,2017-03-20,
445,2017-03-21,
446,2017-03-22,
447,2017-03-23,
448,2017-03-24,
449,2017-03-25,
450,2017-03-26,
451,2017-03-27,
452,2017-03-28,
453,2017-03-29,
454,2017-03-30,
455,2017-03-31,
456,2017-04-01,
457,2017-04-02,
458,2017-04-03,
459,2017-04-04,
460,2017-04-05,
461,2017-04-06,
462,2017-04-07,
463,2017-04-08,
464,2017-04-09,
465,2017-04-10,
466,2017-04-11,
467,2017-04-12,
468,2017-04-13,
469,2017-04-14,
470,2017-04-15,
471,2017-04-16,
472,2017-04-17,
473,2017-04-18,
474,2017-04-19,
475,2017-04-20,
476,2017-04-21,
477,2017-04-22,
478,2017-04-23,
479,2017-04-24,
480,2017-04-25,
481,2017-04-26,
482,2017-04-27,
483,2017-04-28,
484,2017-04-29,
485,2017-04-30,
486,2017-05-01,
487,2017-05-02,
488,2017-05-03,
489,2017-05-04,
490,2017-05-05,
491,2017-05-06,
492,2017-05-07,
493,2017-05-08,
494,2017-05-09,
495,2017-05-10,
496,2017-05-11,
497,2017-05-12,
498,2017-05-13,
499,2017-05-14,
500,2017-05-15,
501,2017-05-16,
502,2017-05-17,
503,2017-05-18,
504,2017-05-19,
505,2017-05-20,
506,2017-05-21,
507,2017-05-22,
508,2017-05-23,
509,2017-05-24,
510,2017-05-25,
511,2017-05-26,
512,2017-05-27,
513,2017-05-28,
514,2017-05-29,
515,2017-05-30,
516,2017-05-31,
