,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
92,2016-04-02,5.0,8.9,1.5,,9.2,,,1.9,5.6,1021.8,65.0,1025.1
93,2016-04-03,8.0,11.2,4.1,2.5,3.6,,,2.5,6.3,1013.0,60.0,1016.2
94,2016-04-04,6.4,11.9,1.8,,10.5,,,2.8,4.6,1008.8,48.0,1012.0
95,2016-04-05,7.7,13.7,1.1,1.5,7.0,,,4.4,5.1,1004.2,49.0,1007.4
96,2016-04-06,8.3,12.6,5.0,,11.7,,,4.9,4.8,1011.7,45.0,1014.9
97,2016-04-07,8.0,14.0,2.7,2.0,0.9,,,1.8,5.5,1009.2,54.0,1012.5
98,2016-04-08,7.7,13.8,4.9,2.5,7.1,,,3.7,7.2,1002.7,68.0,1005.9
99,2016-04-09,6.1,11.5,2.6,0.5,7.2,,,4.5,4.1,1002.2,43.0,1005.4
100,2016-04-10,3.6,7.2,0.8,,7.5,,,3.4,3.5,1008.8,45.0,1012.1
101,2016-04-11,1.7,3.6,0.2,4.5,0.7,,,3.4,5.6,1009.7,81.0,1013.0
102,2016-04-12,6.0,10.2,2.2,0.0,9.4,,,3.3,4.5,1015.2,50.0,1018.4
103,2016-04-13,7.7,12.9,3.6,3.0,0.9,,,1.7,7.2,1007.5,68.0,1010.7
104,2016-04-14,9.2,14.1,5.8,6.0,1.4,,,1.8,10.0,1002.5,86.0,1005.6
105,2016-04-15,4.2,6.1,3.1,8.0,0.2,,,5.1,6.6,1007.3,81.0,1010.5
106,2016-04-16,5.7,7.9,1.6,0.0,5.2,,,2.1,6.3,1015.0,69.0,1018.3
107,2016-04-17,7.9,11.6,4.9,3.5,0.0,,,2.7,8.8,995.4,82.0,998.6
108,2016-04-18,5.2,8.9,2.4,10.5,1.2,,,4.0,7.5,999.3,86.0,1002.5
109,2016-04-19,4.0,5.5,2.2,2.5,0.2,,,1.8,6.8,1013.4,85.0,1016.7
110,2016-04-20,10.0,14.7,4.7,0.0,8.8,,,3.2,6.5,1014.2,55.0,1017.5
111,2016-04-21,10.8,18.4,7.2,,11.1,,,2.3,8.9,1006.0,69.0,1009.2
112,2016-04-22,11.0,17.1,6.7,,10.5,,,1.5,9.2,1005.2,71.0,1008.3
113,2016-04-23,9.5,15.7,5.5,3.5,3.5,,,2.2,9.4,1003.9,80.0,1007.1
114,2016-04-24,8.9,15.2,3.9,,12.1,,,2.8,7.2,1009.6,66.0,1012.8
115,2016-04-25,9.4,15.2,6.2,0.0,11.3,,,2.3,7.6,1016.5,65.0,1019.7
116,2016-04-26,7.2,11.3,4.4,0.0,1.6,,,2.3,7.7,1015.6,76.0,1018.8
117,2016-04-27,6.4,10.5,2.5,,12.9,,,2.3,6.6,1014.2,70.0,1017.4
118,2016-04-28,8.1,14.0,1.3,0.0,9.1,,,2.1,6.4,1006.1,61.0,1009.3
119,2016-04-29,4.8,6.5,3.4,17.0,0.0,,,3.4,7.3,999.4,85.0,1002.6
120,2016-04-30,4.1,6.7,2.0,4.5,1.5,,,4.2,5.7,1006.2,70.0,1009.5
121,2016-05-01,5.0,8.7,1.5,,8.1,,,2.2,6.1,1012.8,71.0,1016.1
122,2016-05-02,8.6,13.9,1.1,0.0,8.9,,,1.8,7.1,1015.1,65.0,1018.4
123,2016-05-03,16.0,25.9,8.3,,10.5,,,1.8,10.2,1006.0,58.0,1009.1
124,2016-05-04,14.5,20.7,11.8,2.5,2.1,,,2.1,12.1,994.9,73.0,998.0
125,2016-05-05,11.3,14.4,8.7,2.5,0.8,,,3.7,10.2,998.4,76.0,1001.6
126,2016-05-06,9.5,13.0,6.8,0.5,1.3,,,1.4,10.3,1010.2,87.0,1013.4
127,2016-05-07,12.6,18.7,9.8,5.0,6.3,,,4.9,10.3,996.2,71.0,999.3
128,2016-05-08,14.4,19.2,10.2,0.5,10.3,,,6.3,5.7,1005.2,38.0,1008.4
129,2016-05-09,13.2,17.5,10.1,,4.7,,,2.4,7.4,1012.5,50.0,1015.7
130,2016-05-10,14.1,19.6,10.1,0.0,2.4,,,1.8,9.1,1010.9,57.0,1014.0
131,2016-05-11,10.4,13.0,9.4,6.5,0.0,,,3.3,11.6,1000.7,93.0,1003.9
132,2016-05-12,10.0,13.2,7.2,6.5,3.5,,,3.6,10.1,1006.1,83.0,1009.3
133,2016-05-13,14.2,25.1,6.4,,11.2,,,2.7,9.5,1013.0,63.0,1016.1
134,2016-05-14,12.4,18.1,7.1,,13.0,,,1.9,7.6,1024.1,54.0,1027.3
135,2016-05-15,14.5,21.7,7.2,,7.4,,,1.9,5.9,1016.7,39.0,1019.9
136,2016-05-16,15.7,19.9,11.1,0.5,0.8,,,3.5,9.8,1004.0,54.0,1007.1
137,2016-05-17,16.4,21.7,12.2,0.5,10.5,,,3.1,10.1,1007.2,56.0,1010.3
138,2016-05-18,13.4,17.2,10.6,0.0,12.6,,,1.7,11.6,1014.6,76.0,1017.8
139,2016-05-19,15.8,22.6,9.8,,12.4,,,1.1,11.5,1018.3,65.0,1021.4
140,2016-05-20,16.4,24.6,9.4,,13.0,,,1.2,11.2,1018.1,63.0,1021.3
141,2016-05-21,16.9,24.8,9.8,,13.7,,,1.3,11.1,1015.2,60.0,1018.3
142,2016-05-22,15.7,22.2,11.9,,13.9,,,1.6,13.6,1012.7,77.0,1015.9
143,2016-05-23,14.8,19.1,10.5,,9.2,,,1.7,13.8,1010.8,82.0,1013.9
144,2016-05-24,16.8,22.9,11.7,0.0,4.2,,,1.5,12.3,1009.4,66.0,1012.6
145,2016-05-25,19.0,24.2,13.6,0.5,7.2,,,2.7,13.7,1003.5,64.0,1006.6
146,2016-05-26,19.2,23.7,15.9,0.0,2.1,,,2.7,13.4,1002.8,61.0,1005.8
147,2016-05-27,16.7,20.1,13.0,0.5,9.8,,,3.1,10.0,1002.6,52.0,1005.7
148,2016-05-28,16.4,22.3,9.9,5.5,9.5,,,4.4,10.2,1002.3,57.0,1005.4
149,2016-05-29,13.2,18.3,8.1,,13.3,,,2.0,11.3,1005.8,75.0,1009.0
150,2016-05-30,15.9,21.7,10.5,0.0,11.0,,,1.7,11.8,1004.4,67.0,1007.5
151,2016-05-31,14.7,22.9,10.6,16.0,5.4,,,2.3,13.9,998.1,84.0,1001.2
152,2016-06-01,11.5,17.7,8.8,5.5,1.9,,,3.5,11.4,994.2,84.0,997.3
153,2016-06-02,10.6,13.3,9.1,0.0,2.9,,,4.1,9.2,1002.6,72.0,1005.8
154,2016-06-03,10.7,13.6,9.1,2.0,0.2,,,1.9,11.1,1006.4,86.0,1009.6
155,2016-06-04,12.5,17.6,10.2,8.0,0.5,,,2.1,13.3,1003.9,92.0,1007.1
156,2016-06-05,11.5,16.2,7.9,0.0,11.0,,,3.0,10.0,1010.5,75.0,1013.7
157,2016-06-06,12.6,17.6,6.5,,6.4,,,1.8,9.9,1013.9,69.0,1017.0
158,2016-06-07,16.1,22.4,11.4,,11.1,,,1.6,12.1,1011.1,67.0,1014.2
159,2016-06-08,15.1,17.9,12.9,4.0,0.0,,,0.9,15.5,1009.1,90.0,1012.2
160,2016-06-09,16.0,18.3,12.9,0.0,0.1,,,1.1,16.9,1007.9,93.0,1011.0
161,2016-06-10,14.0,15.9,12.8,0.0,0.0,,,2.5,14.4,1010.5,90.0,1013.6
162,2016-06-11,13.9,16.7,10.3,0.0,6.9,,,2.0,13.6,1013.5,86.0,1016.7
163,2016-06-12,17.4,23.8,10.2,0.0,11.9,,,1.5,14.5,1008.3,75.0,1011.4
164,2016-06-13,17.2,21.5,14.9,5.5,0.0,,,1.7,16.4,1001.8,84.0,1004.9
165,2016-06-14,16.8,19.4,13.8,1.5,0.8,,,1.4,15.3,1002.0,81.0,1005.1
166,2016-06-15,17.8,22.5,13.8,,8.0,,,1.6,15.1,1006.5,75.0,1009.6
167,2016-06-16,16.6,21.2,13.4,8.0,0.8,,,3.1,14.5,1003.4,78.0,1006.5
168,2016-06-17,16.0,18.9,13.6,16.0,0.7,,,1.4,17.8,999.1,98.0,1002.2
169,2016-06-18,13.8,16.0,12.5,0.5,0.9,,,2.7,14.5,1009.8,92.0,1012.9
170,2016-06-19,16.4,20.9,12.0,,8.0,,,1.5,15.2,1010.3,82.0,1013.5
171,2016-06-20,17.6,21.0,15.1,5.5,0.0,,,2.2,18.0,1003.2,89.0,1006.3
172,2016-06-21,18.8,23.4,15.2,0.5,7.5,,,1.7,18.6,1006.0,86.0,1009.1
173,2016-06-22,18.6,22.5,15.8,,7.5,,,1.8,18.0,1007.7,85.0,1010.8
174,2016-06-23,18.2,23.7,14.2,,4.7,,,1.6,16.5,1005.2,80.0,1008.3
175,2016-06-24,17.4,20.0,15.0,,2.1,,,1.5,15.7,1004.5,79.0,1007.6
176,2016-06-25,18.0,23.6,13.9,8.5,6.2,,,4.6,15.3,992.5,75.0,995.6
177,2016-06-26,15.8,18.5,12.7,6.0,0.8,,,2.1,15.7,996.3,88.0,999.4
178,2016-06-27,15.6,18.3,13.0,0.0,9.0,,,2.4,14.3,1010.2,81.0,1013.3
179,2016-06-28,17.5,23.2,12.5,,13.5,,,1.7,15.1,1010.9,78.0,1014.1
180,2016-06-29,18.8,25.0,13.8,,14.7,,,1.7,16.6,1011.4,78.0,1014.5
181,2016-06-30,20.3,26.7,14.2,,14.2,,,1.5,18.0,1008.9,77.0,1011.9
182,2016-07-01,20.3,25.8,15.9,,13.2,,,1.7,18.6,1008.5,79.0,1011.6
183,2016-07-02,19.8,22.5,17.4,8.5,0.0,,,1.7,20.7,1000.7,90.0,1003.7
184,2016-07-03,19.3,23.0,15.8,0.0,5.9,,,5.4,18.0,998.0,80.0,1001.1
185,2016-07-04,15.0,17.6,12.6,4.0,0.5,,,3.1,14.7,1010.6,86.0,1013.7
186,2016-07-05,16.5,20.8,11.3,,9.5,,,1.5,15.9,1017.4,85.0,1020.5
187,2016-07-06,17.7,22.8,14.4,,8.1,,,1.9,15.7,1012.3,79.0,1015.4
188,2016-07-07,17.2,20.2,14.0,,11.1,,,1.8,16.2,1011.4,83.0,1014.5
189,2016-07-08,18.6,23.3,13.4,,13.1,,,1.9,17.2,1007.9,81.0,1011.0
190,2016-07-09,20.2,24.6,15.1,1.5,7.0,,,1.9,19.0,1002.0,81.0,1005.0
191,2016-07-10,17.6,19.5,15.5,17.0,0.0,,,2.1,19.9,999.4,99.0,1002.5
192,2016-07-11,17.1,22.1,14.1,1.5,6.6,,,2.2,16.7,1003.7,87.0,1006.8
193,2016-07-12,17.9,20.6,13.1,,13.3,,,2.0,17.9,1003.7,87.0,1006.8
194,2016-07-13,20.1,23.4,17.8,,9.5,,,1.8,19.9,1000.1,85.0,1003.1
195,2016-07-14,21.4,26.3,17.1,,7.0,,,2.0,19.3,997.3,77.0,1000.3
196,2016-07-15,20.0,23.5,17.4,,6.1,,,1.8,20.1,1000.0,87.0,1003.0
197,2016-07-16,20.0,23.3,16.8,,5.7,,,1.7,20.6,1004.2,88.0,1007.3
198,2016-07-17,20.4,22.6,17.4,0.0,0.3,,,1.1,20.4,1004.0,85.0,1007.1
199,2016-07-18,21.1,23.8,19.4,0.0,0.7,,,1.6,21.8,1004.6,88.0,1007.6
200,2016-07-19,19.5,21.2,18.5,41.0,0.0,,,1.1,22.0,1006.2,97.0,1009.3
201,2016-07-20,20.2,23.1,16.6,0.5,10.4,,,2.1,18.8,1010.8,80.0,1013.9
202,2016-07-21,19.9,23.4,15.5,,8.7,,,1.7,19.7,1012.0,85.0,1015.1
203,2016-07-22,20.4,24.5,16.9,,6.7,,,1.8,19.4,1012.5,82.0,1015.6
204,2016-07-23,20.7,26.0,16.3,,10.9,,,1.9,19.6,1013.4,81.0,1016.5
205,2016-07-24,21.2,26.5,17.3,,13.4,,,1.8,19.2,1013.3,77.0,1016.3
206,2016-07-25,20.7,25.3,16.3,,10.8,,,1.8,19.9,1011.8,82.0,1014.8
207,2016-07-26,22.2,27.6,17.3,0.0,6.3,,,1.6,21.5,1007.9,81.0,1010.9
208,2016-07-27,21.1,23.0,20.0,12.0,0.0,,,2.6,21.7,1004.7,87.0,1007.7
209,2016-07-28,21.8,25.2,20.0,8.5,0.1,,,1.0,25.2,1004.4,96.0,1007.4
210,2016-07-29,22.1,24.6,20.4,19.0,0.1,,,1.0,26.4,1007.5,99.0,1010.5
211,2016-07-30,23.5,27.9,21.5,0.5,2.1,,,1.1,26.1,1008.1,90.0,1011.1
212,2016-07-31,23.9,28.3,20.6,,4.6,,,1.2,26.8,1009.6,91.0,1012.6
213,2016-08-01,24.1,27.7,22.0,15.5,4.9,,,1.3,27.3,1008.5,91.0,1011.5
214,2016-08-02,24.0,27.5,21.2,,5.6,,,1.6,27.0,1005.7,91.0,1008.7
215,2016-08-03,23.8,26.0,22.4,0.0,4.8,,,1.7,26.8,1005.0,91.0,1008.0
216,2016-08-04,25.1,29.4,21.4,0.0,10.7,,,3.1,22.3,1003.8,71.0,1006.8
217,2016-08-05,23.3,26.6,17.4,0.0,7.4,,,2.8,20.2,1004.6,71.0,1007.6
218,2016-08-06,21.7,26.4,16.7,,12.9,,,1.8,19.2,1007.1,74.0,1010.2
219,2016-08-07,25.3,31.8,18.5,,12.9,,,1.9,24.3,1006.2,76.0,1009.2
220,2016-08-08,25.6,31.4,22.2,0.0,9.4,,,1.9,27.1,1004.2,83.0,1007.2
221,2016-08-09,22.4,25.7,19.5,0.0,4.0,,,2.7,20.5,1001.0,75.0,1004.0
222,2016-08-10,21.6,25.8,18.3,0.0,10.2,,,2.3,19.7,1005.4,77.0,1008.5
223,2016-08-11,22.2,26.4,17.8,,12.5,,,1.9,21.1,1008.1,80.0,1011.2
224,2016-08-12,22.8,27.6,17.9,,12.7,,,1.7,21.8,1007.1,79.0,1010.1
225,2016-08-13,23.8,29.1,19.0,,13.0,,,2.1,22.4,1005.8,77.0,1008.8
226,2016-08-14,23.5,28.5,17.7,,13.0,,,2.0,20.6,1003.7,72.0,1006.7
227,2016-08-15,23.8,27.5,21.1,0.0,2.9,,,2.2,23.7,999.2,81.0,1002.2
228,2016-08-16,24.3,28.2,20.4,6.5,3.4,,,1.7,25.6,1002.1,85.0,1005.1
229,2016-08-17,22.0,23.8,20.7,63.5,0.0,,,1.9,25.8,998.8,98.0,1001.8
230,2016-08-18,23.5,27.4,20.3,0.0,6.6,,,1.9,24.8,1005.0,86.0,1008.0
231,2016-08-19,23.4,26.0,20.9,0.0,0.5,,,1.2,25.0,1007.8,87.0,1010.8
232,2016-08-20,23.0,25.0,21.6,28.0,0.2,,,2.2,26.4,1008.3,94.0,1011.3
233,2016-08-21,24.7,29.8,21.5,8.0,5.1,,,2.5,27.9,1003.9,90.0,1006.9
234,2016-08-22,23.1,24.3,21.7,38.5,0.0,,,1.1,27.6,1001.8,97.0,1004.8
235,2016-08-23,22.4,27.2,19.4,33.0,5.0,,,2.3,23.3,1000.5,87.0,1003.5
236,2016-08-24,21.9,26.2,17.2,,9.9,,,2.0,19.9,1007.2,76.0,1010.2
237,2016-08-25,23.5,31.5,16.6,,11.4,,,1.6,21.4,1002.2,75.0,1005.2
238,2016-08-26,19.7,24.3,16.8,7.0,0.1,,,2.4,18.4,1002.4,80.0,1005.5
239,2016-08-27,19.5,23.0,15.5,,11.0,,,2.5,15.3,1007.9,69.0,1011.0
240,2016-08-28,19.1,22.8,13.9,,10.1,,,1.8,16.9,1005.9,77.0,1009.0
241,2016-08-29,24.9,31.3,19.1,,9.6,,,3.0,23.4,1000.4,75.0,1003.4
242,2016-08-30,27.2,32.3,22.6,24.5,8.2,,,5.6,25.7,994.0,72.0,996.9
243,2016-08-31,24.0,28.6,20.1,0.5,5.1,,,2.6,22.0,997.6,74.0,1000.6
244,2016-09-01,23.8,29.8,18.1,0.0,7.6,,,1.6,22.2,1006.4,76.0,1009.4
245,2016-09-02,22.6,27.2,18.7,0.0,4.3,,,1.5,24.5,1012.8,89.0,1015.9
246,2016-09-03,23.5,27.6,20.3,,4.4,,,1.6,24.0,1014.6,84.0,1017.7
247,2016-09-04,22.0,25.3,19.0,0.0,4.1,,,1.6,22.2,1015.1,84.0,1018.1
248,2016-09-05,23.6,28.6,19.3,0.0,7.5,,,1.4,23.9,1010.2,83.0,1013.3
249,2016-09-06,22.6,25.2,21.0,30.5,0.0,,,1.8,25.6,1001.6,93.0,1004.6
250,2016-09-07,22.2,27.4,19.0,0.0,4.4,,,2.1,21.4,1003.3,81.0,1006.3
251,2016-09-08,19.3,21.3,15.4,11.0,0.2,,,4.0,18.7,1005.8,84.0,1008.9
