Unnamed: 0,calendar_date,precipitation
372,2017-01-07,0.5
373,2017-01-08,0.0
374,2017-01-09,4.0
375,2017-01-10,6.5
376,2017-01-11,2.0
377,2017-01-12,4.0
378,2017-01-13,2.5
379,2017-01-14,10.5
380,2017-01-15,12.0
381,2017-01-16,4.5
382,2017-01-17,10.5
383,2017-01-18,17.0
384,2017-01-19,6.5
385,2017-01-20,1.0
386,2017-01-21,1.5
387,2017-01-22,12.5
388,2017-01-23,16.5
389,2017-01-24,2.0
390,2017-01-25,1.0
391,2017-01-26,0.0
392,2017-01-27,4.0
393,2017-01-28,0.5
394,2017-01-29,3.0
395,2017-01-30,13.0
396,2017-01-31,4.0
397,2017-02-01,8.5
398,2017-02-02,4.0
399,2017-02-03,0.0
400,2017-02-04,0.0
401,2017-02-05,0.0
402,2017-02-06,16.5
403,2017-02-07,13.5
404,2017-02-08,1.5
405,2017-02-09,2.0
406,2017-02-10,13.0
407,2017-02-11,19.5
408,2017-02-12,9.0
409,2017-02-13,15.0
410,2017-02-14,9.5
411,2017-02-15,0.5
412,2017-02-16,0.5
413,2017-02-17,27.5
414,2017-02-18,0.0
415,2017-02-19,0.5
416,2017-02-20,56.5
417,2017-02-21,2.0
418,2017-02-22,0.0
419,2017-02-23,19.0
420,2017-02-24,5.0
421,2017-02-25,4.0
422,2017-02-26,1.5
423,2017-02-27,0.0
424,2017-02-28,0.0
425,2017-03-01,0.0
426,2017-03-02,0.0
427,2017-03-03,0.0
428,2017-03-04,7.0
429,2017-03-05,0.0
430,2017-03-06,9.5
431,2017-03-07,3.5
432,2017-03-08,3.5
433,2017-03-09,0.5
434,2017-03-10,7.0
435,2017-03-11,0.0
436,2017-03-12,0.0
437,2017-03-13,0.0
438,2017-03-14,24.5
439,2017-03-15,3.0
440,2017-03-16,2.5
441,2017-03-17,1.0
442,2017-03-18,0.0
443,2017-03-19,0.0
444,2017-03-20,0.0
445,2017-03-21,6.0
446,2017-03-22,0.0
447,2017-03-23,1.0
448,2017-03-24,1.5
449,2017-03-25,2.5
450,2017-03-26,0.0
451,2017-03-27,0.5
452,2017-03-28,0.0
453,2017-03-29,0.0
454,2017-03-30,6.5
455,2017-03-31,0.5
456,2017-04-01,0.0
457,2017-04-02,1.0
458,2017-04-03,5.5
459,2017-04-04,0.0
460,2017-04-05,0.0
461,2017-04-06,7.5
462,2017-04-07,14.0
463,2017-04-08,0.0
464,2017-04-09,0.0
465,2017-04-10,0.0
466,2017-04-11,25.5
467,2017-04-12,4.5
468,2017-04-13,0.0
469,2017-04-14,0.0
470,2017-04-15,10.0
471,2017-04-16,0.0
472,2017-04-17,4.0
473,2017-04-18,8.5
474,2017-04-19,8.0
475,2017-04-20,0.0
476,2017-04-21,0.0
477,2017-04-22,0.0
478,2017-04-23,0.5
479,2017-04-24,0.0
480,2017-04-25,3.0
481,2017-04-26,29.0
482,2017-04-27,0.0
483,2017-04-28,0.0
484,2017-04-29,11.0
485,2017-04-30,0.0
486,2017-05-01,0.0
487,2017-05-02,0.0
488,2017-05-03,0.0
489,2017-05-04,0.0
490,2017-05-05,0.0
491,2017-05-06,19.5
492,2017-05-07,0.0
493,2017-05-08,0.0
494,2017-05-09,0.0
495,2017-05-10,2.0
496,2017-05-11,8.0
497,2017-05-12,0.0
498,2017-05-13,14.0
499,2017-05-14,7.5
500,2017-05-15,1.5
501,2017-05-16,1.0
502,2017-05-17,0.0
503,2017-05-18,0.0
504,2017-05-19,0.0
505,2017-05-20,0.0
506,2017-05-21,0.0
507,2017-05-22,0.0
508,2017-05-23,0.0
509,2017-05-24,0.0
510,2017-05-25,0.0
511,2017-05-26,1.0
512,2017-05-27,25.0
513,2017-05-28,3.5
514,2017-05-29,0.0
515,2017-05-30,0.0
516,2017-05-31,0.0
