,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
48,2016-02-18,-3.9,-0.8,-8.1,1.0,1.7,55.0,2.0,3.0,3.6,1013.7,78,1014.8
49,2016-02-19,-2.5,-0.9,-5.9,8.0,0.2,61.0,13.0,1.6,4.8,1015.6,95,1016.7
50,2016-02-20,-0.9,0.9,-2.7,3.0,4.7,63.0,3.0,4.1,3.9,1022.2,68,1023.3
51,2016-02-21,-3.4,-2.3,-4.8,8.5,0.0,70.0,18.0,7.5,4.5,1011.9,95,1013.0
52,2016-02-22,-5.0,-2.9,-6.4,4.5,1.6,76.0,7.0,2.7,3.6,1021.8,85,1022.9
53,2016-02-23,-5.9,-2.4,-9.2,11.0,0.0,88.0,13.0,4.0,3.4,1018.4,85,1019.5
54,2016-02-24,-10.7,-8.9,-13.5,0.0,3.8,81.0,1.0,3.5,2.0,1022.4,72,1023.5
55,2016-02-25,-9.8,-6.0,-15.6,0.5,4.0,76.0,,3.6,2.1,1020.4,74,1021.5
56,2016-02-26,-8.6,-6.3,-12.9,2.5,4.2,79.0,10.0,2.5,2.6,1019.7,81,1020.8
57,2016-02-27,-8.6,-3.6,-15.1,1.0,3.5,77.0,2.0,3.2,2.6,1022.1,81,1023.2
58,2016-02-28,-7.4,-3.3,-12.8,2.5,5.9,76.0,6.0,2.3,3.0,1026.8,85,1027.9
59,2016-02-29,-4.0,-1.4,-8.2,13.5,0.0,74.0,2.0,7.8,4.1,1010.4,89,1011.5
60,2016-03-01,-5.1,-1.5,-8.0,2.5,1.5,69.0,6.0,7.9,3.4,1003.7,79,1004.8
61,2016-03-02,-7.3,-4.4,-10.0,0.0,2.2,73.0,7.0,3.0,2.9,1015.2,81,1016.3
62,2016-03-03,-8.1,-4.9,-12.3,0.0,10.5,69.0,,2.9,2.4,1021.4,74,1022.5
63,2016-03-04,-6.8,-2.5,-11.4,0.0,5.0,68.0,3.0,3.4,3.0,1030.0,80,1031.1
64,2016-03-05,-4.9,-2.0,-10.2,0.0,8.2,67.0,1.0,2.0,3.0,1034.4,72,1035.5
65,2016-03-06,-2.3,3.0,-6.5,9.0,0.0,64.0,1.0,2.0,4.6,1019.5,86,1020.6
66,2016-03-07,3.4,6.5,0.2,2.5,6.2,60.0,,6.3,5.7,1012.8,73,1013.9
67,2016-03-08,-0.2,3.3,-3.4,2.5,5.3,51.0,2.0,2.9,4.9,1007.8,81,1008.9
68,2016-03-09,-1.5,1.7,-4.7,1.0,6.1,51.0,1.0,5.4,3.1,1011.1,58,1012.2
69,2016-03-10,-2.4,1.5,-5.5,0.0,6.4,49.0,1.0,3.5,3.5,1016.2,70,1017.3
70,2016-03-11,-3.9,-0.8,-6.5,1.0,3.4,52.0,6.0,3.0,3.8,1014.2,84,1015.3
71,2016-03-12,-3.4,0.6,-7.4,0.5,9.7,52.0,,3.7,3.0,1020.5,65,1021.6
72,2016-03-13,-0.3,4.0,-6.7,0.5,8.4,49.0,,3.6,3.7,1021.3,64,1022.4
73,2016-03-14,1.1,5.4,-3.7,0.0,6.7,47.0,,3.0,5.2,1014.8,79,1015.9
74,2016-03-15,-1.5,2.3,-4.8,0.0,8.2,44.0,1.0,3.7,2.9,1012.2,53,1013.3
75,2016-03-16,3.0,9.1,-5.2,0.5,7.2,43.0,,6.1,4.9,1007.5,63,1008.5
76,2016-03-17,2.8,8.4,-0.4,0.5,5.9,36.0,,3.3,6.1,1013.1,83,1014.2
77,2016-03-18,3.0,8.1,-1.0,,8.0,33.0,,2.5,5.6,1011.4,74,1012.5
78,2016-03-19,3.4,6.8,-0.1,0.0,2.5,29.0,,4.0,6.5,1005.2,83,1006.2
79,2016-03-20,-1.7,0.6,-3.7,0.5,3.7,29.0,5.0,4.5,3.7,1013.2,68,1014.3
80,2016-03-21,-1.2,1.7,-4.4,0.0,1.2,28.0,,4.4,3.5,1011.9,62,1013.0
81,2016-03-22,1.4,4.9,-2.8,1.0,10.0,28.0,4.0,4.6,3.9,1004.8,60,1005.8
82,2016-03-23,-0.3,2.1,-3.1,1.0,3.7,27.0,1.0,2.3,5.1,1009.2,86,1010.3
83,2016-03-24,-2.2,0.3,-4.3,0.5,0.1,26.0,1.0,2.2,4.7,1015.7,90,1016.8
84,2016-03-25,-1.4,0.6,-4.7,0.0,7.9,25.0,,2.5,4.5,1014.4,82,1015.5
85,2016-03-26,-1.0,1.8,-4.2,0.0,7.2,23.0,,2.1,4.3,1016.3,76,1017.4
86,2016-03-27,5.8,10.8,1.5,1.0,10.2,21.0,,5.8,5.0,1011.9,57,1012.9
87,2016-03-28,3.1,6.6,-0.9,5.5,11.3,12.0,,3.5,4.8,1015.6,65,1016.6
88,2016-03-29,0.9,3.3,-3.2,,9.7,9.0,,3.0,5.0,1020.9,76,1022.0
89,2016-03-30,4.8,8.4,-0.3,0.0,4.6,5.0,,2.3,6.5,1012.7,76,1013.7
90,2016-03-31,4.2,8.0,1.5,0.0,4.6,,,3.6,6.5,1013.3,79,1014.3
91,2016-04-01,0.7,1.7,0.0,0.0,0.0,,,4.3,5.8,1028.1,90,1029.2
92,2016-04-02,1.9,4.2,-0.2,,5.7,,,2.5,5.8,1025.7,84,1026.8
93,2016-04-03,6.4,10.2,1.5,0.5,8.4,,,4.4,5.8,1012.6,62,1013.7
94,2016-04-04,5.3,10.4,0.8,0.0,10.7,,,3.7,4.6,1009.2,54,1010.2
95,2016-04-05,4.8,10.6,0.1,13.0,5.9,,,5.4,5.3,1003.4,63,1004.4
96,2016-04-06,6.3,10.5,2.1,0.0,10.5,,,5.8,5.1,1010.0,56,1011.0
97,2016-04-07,8.4,13.7,5.6,,8.9,,,4.8,4.8,1011.0,45,1012.0
98,2016-04-08,6.1,10.4,2.8,1.0,2.3,,,3.7,7.4,1003.0,77,1004.0
99,2016-04-09,3.5,7.9,0.6,3.5,1.2,,,5.2,5.8,1001.3,74,1002.3
100,2016-04-10,2.5,6.2,0.5,2.0,7.4,,,4.7,5.3,1008.4,73,1009.5
101,2016-04-11,1.1,2.6,-0.9,3.0,4.1,3.0,3.0,4.9,4.9,1010.1,74,1011.2
102,2016-04-12,4.2,9.2,-1.5,1.0,10.1,2.0,,3.6,4.4,1015.4,55,1016.5
103,2016-04-13,4.2,6.4,2.0,6.5,0.1,,,3.7,6.9,1010.3,83,1011.3
104,2016-04-14,3.1,6.2,1.0,6.0,0.0,,,3.5,7.4,1007.4,96,1008.4
105,2016-04-15,1.0,2.1,0.2,7.0,0.0,,,7.4,5.8,1006.2,88,1007.3
106,2016-04-16,3.9,10.1,1.0,0.0,9.1,,,4.3,6.1,1016.2,76,1017.3
107,2016-04-17,2.5,4.6,0.7,20.5,0.0,,,4.5,6.8,1004.4,93,1005.4
108,2016-04-18,-0.1,0.9,-0.9,10.0,0.0,6.0,6.0,5.8,5.8,1002.6,96,1003.7
109,2016-04-19,0.9,3.3,-1.6,0.0,6.6,5.0,,2.1,5.2,1016.0,80,1017.1
110,2016-04-20,7.1,12.9,0.4,0.0,5.6,,,4.0,6.3,1014.7,65,1015.7
111,2016-04-21,10.5,14.5,4.8,0.0,12.4,,,4.4,7.5,1006.6,60,1007.6
112,2016-04-22,2.5,5.8,0.9,0.5,3.5,,,3.4,6.8,1011.9,93,1013.0
113,2016-04-23,5.1,10.6,0.8,2.0,0.9,,,3.5,8.0,1006.4,91,1007.4
114,2016-04-24,6.9,12.3,4.1,0.0,9.7,,,4.1,7.8,1009.8,79,1010.8
115,2016-04-25,3.4,5.2,2.3,0.0,0.0,,,2.5,7.3,1019.6,93,1020.7
116,2016-04-26,2.1,3.6,0.6,1.5,0.0,,,2.8,6.7,1018.7,93,1019.8
117,2016-04-27,5.5,11.0,-0.4,0.0,7.9,,,3.7,6.0,1015.3,69,1016.3
118,2016-04-28,5.9,10.6,1.6,,12.5,,,2.9,6.6,1010.1,72,1011.1
119,2016-04-29,2.3,5.2,0.4,7.5,0.0,,,7.8,6.8,1004.0,94,1005.0
120,2016-04-30,2.2,4.9,0.1,2.0,1.5,3.0,3.0,6.1,5.5,1004.3,77,1005.4
121,2016-05-01,4.1,6.5,0.8,0.0,5.7,,,5.0,5.9,1014.0,72,1015.0
122,2016-05-02,5.2,8.4,-0.4,0.0,10.6,,,3.2,6.5,1018.0,73,1019.0
123,2016-05-03,10.7,23.2,5.8,,6.6,,,2.8,8.8,1008.7,71,1009.7
124,2016-05-04,5.7,8.7,4.0,7.5,0.3,,,2.8,8.9,998.3,97,999.3
125,2016-05-05,7.4,11.5,3.9,2.0,0.0,,,3.8,9.2,998.2,86,999.2
126,2016-05-06,7.3,10.8,5.0,0.0,9.3,,,4.3,7.4,1012.7,73,1013.7
127,2016-05-07,8.9,18.0,4.8,4.0,4.1,,,6.1,9.3,996.3,82,997.3
128,2016-05-08,10.3,15.7,6.9,0.0,10.3,,,6.4,6.9,1002.5,58,1003.5
129,2016-05-09,11.3,19.1,4.3,0.0,13.8,,,4.6,6.8,1013.8,54,1014.8
130,2016-05-10,8.6,12.5,4.5,,12.5,,,1.9,7.0,1016.6,64,1017.6
131,2016-05-11,6.9,9.0,4.1,10.5,0.0,,,4.5,8.2,1008.3,83,1009.3
132,2016-05-12,7.1,10.3,4.0,2.0,1.0,,,4.0,8.4,1005.4,84,1006.4
133,2016-05-13,13.0,25.7,6.7,0.0,11.3,,,4.1,9.3,1013.4,67,1014.4
134,2016-05-14,12.8,18.0,8.9,,13.4,,,3.3,7.8,1025.5,53,1026.5
135,2016-05-15,10.5,15.9,5.8,,5.5,,,1.6,8.6,1020.0,68,1021.0
136,2016-05-16,13.0,17.1,9.9,0.5,0.0,,,3.8,8.8,1006.7,58,1007.7
137,2016-05-17,15.9,20.8,11.5,1.0,9.8,,,5.7,9.7,1006.7,56,1007.7
138,2016-05-18,13.2,19.0,9.5,0.5,12.4,,,3.0,10.1,1015.4,67,1016.4
139,2016-05-19,20.2,28.1,10.5,,12.7,,,5.3,8.8,1018.2,40,1019.2
140,2016-05-20,22.2,28.5,17.2,,13.4,,,6.8,8.2,1017.5,32,1018.5
141,2016-05-21,19.9,28.5,12.0,,13.5,,,3.3,9.7,1015.6,42,1016.6
142,2016-05-22,13.1,23.9,6.8,,13.6,,,4.3,10.2,1014.3,70,1015.3
143,2016-05-23,12.1,22.7,7.0,,6.3,,,2.3,10.5,1012.4,76,1013.4
144,2016-05-24,10.5,14.4,6.2,0.0,9.3,,,2.5,10.0,1014.2,79,1015.2
145,2016-05-25,16.5,24.3,11.4,1.5,6.1,,,5.1,13.3,1004.2,72,1005.2
146,2016-05-26,18.5,23.9,12.6,,11.5,,,5.2,12.1,1002.6,59,1003.6
147,2016-05-27,16.7,21.1,13.3,0.0,10.1,,,5.7,9.7,1001.2,51,1002.2
148,2016-05-28,15.0,20.1,11.2,1.0,11.8,,,6.8,8.9,1001.6,54,1002.6
149,2016-05-29,10.0,14.0,6.9,,9.8,,,4.4,9.4,1008.4,76,1009.4
150,2016-05-30,7.9,10.7,5.9,0.0,0.3,,,3.4,9.7,1010.1,91,1011.1
151,2016-05-31,8.2,9.7,7.1,33.0,0.3,,,2.7,10.6,1003.1,98,1004.1
152,2016-06-01,7.5,9.7,6.0,61.5,0.0,,,8.9,10.3,998.1,99,999.1
153,2016-06-02,7.1,10.0,5.3,4.0,5.5,,,6.9,8.7,1004.3,86,1005.3
154,2016-06-03,6.2,8.6,4.0,,5.4,,,2.0,8.3,1008.4,88,1009.4
155,2016-06-04,6.1,8.8,3.1,9.5,1.4,,,3.8,8.5,1009.3,91,1010.3
156,2016-06-05,8.1,11.5,4.8,,10.5,,,2.3,9.5,1012.6,88,1013.6
157,2016-06-06,11.4,15.2,6.9,0.0,13.2,,,2.8,11.0,1015.3,82,1016.3
158,2016-06-07,12.4,15.5,10.2,,12.5,,,1.5,11.5,1013.5,80,1014.5
159,2016-06-08,11.5,14.3,9.0,0.0,0.1,,,1.4,11.5,1012.7,85,1013.7
160,2016-06-09,9.0,10.4,7.8,6.0,0.3,,,3.0,11.1,1011.6,96,1012.6
161,2016-06-10,9.6,12.0,7.7,1.0,0.0,,,3.4,11.2,1011.3,94,1012.3
162,2016-06-11,10.1,12.1,7.9,,9.3,,,3.2,10.9,1016.9,88,1017.9
163,2016-06-12,7.8,8.9,6.8,0.0,0.0,,,3.5,10.4,1014.7,98,1015.7
164,2016-06-13,9.6,12.0,7.5,42.0,0.0,,,1.3,11.9,1006.2,99,1007.2
165,2016-06-14,12.2,15.2,10.8,10.0,0.0,,,1.4,14.2,1005.6,100,1006.6
166,2016-06-15,13.6,16.6,11.1,1.5,1.6,,,1.5,14.3,1009.7,92,1010.7
167,2016-06-16,12.7,17.3,9.9,1.5,10.9,,,1.4,13.6,1008.2,93,1009.2
168,2016-06-17,11.5,12.9,10.8,18.5,0.0,,,4.3,13.5,1004.1,99,1005.1
169,2016-06-18,11.7,14.5,10.5,1.0,0.4,,,3.3,12.9,1010.3,94,1011.3
170,2016-06-19,11.4,13.7,10.0,0.0,4.6,,,1.9,12.9,1013.5,95,1014.5
171,2016-06-20,13.4,17.5,10.8,13.0,1.0,,,1.5,14.8,1008.4,96,1009.4
172,2016-06-21,14.2,17.7,11.9,0.0,10.5,,,1.9,14.7,1010.3,91,1011.3
173,2016-06-22,11.8,15.3,9.9,0.0,4.0,,,2.2,13.1,1012.9,94,1013.9
174,2016-06-23,13.5,16.5,11.0,,11.5,,,2.5,13.4,1010.5,87,1011.5
175,2016-06-24,10.2,13.3,7.8,0.0,1.1,,,2.9,11.7,1009.6,94,1010.6
176,2016-06-25,8.2,9.0,6.9,20.5,0.0,,,5.7,10.8,1003.7,100,1004.7
177,2016-06-26,8.6,9.1,8.1,9.5,0.0,,,4.1,11.1,1002.5,100,1003.5
178,2016-06-27,14.7,21.5,7.1,0.0,8.7,,,4.1,12.7,1010.4,77,1011.4
179,2016-06-28,16.3,22.1,13.8,,13.7,,,2.6,14.6,1012.2,79,1013.2
180,2016-06-29,20.5,27.9,12.8,,14.7,,,3.9,15.1,1011.9,65,1012.9
181,2016-06-30,18.7,24.2,15.5,,14.7,,,2.4,16.0,1010.6,74,1011.6
182,2016-07-01,18.8,23.6,15.8,0.0,14.0,,,2.0,16.9,1010.4,78,1011.4
183,2016-07-02,17.6,21.9,15.5,34.5,4.3,,,2.5,17.6,1006.2,88,1007.2
184,2016-07-03,14.0,16.2,11.2,30.5,0.0,,,3.6,16.1,998.3,100,999.3
185,2016-07-04,9.8,11.5,8.6,38.5,0.0,,,6.9,12.0,1015.8,99,1016.8
186,2016-07-05,10.6,12.4,8.6,0.0,0.0,,,2.8,12.2,1021.4,95,1022.4
187,2016-07-06,13.1,16.4,9.0,,10.6,,,1.6,14.3,1015.4,95,1016.4
188,2016-07-07,17.7,23.8,11.8,,14.2,,,3.7,15.6,1011.3,78,1012.3
189,2016-07-08,20.1,25.9,16.7,,5.9,,,7.5,15.4,1006.7,66,1007.7
190,2016-07-09,16.5,18.6,14.7,25.5,0.1,,,2.4,16.8,1003.7,90,1004.7
191,2016-07-10,14.2,17.2,11.6,0.5,0.0,,,3.7,16.0,1001.0,99,1002.0
192,2016-07-11,13.9,16.7,11.8,1.0,6.7,,,1.9,14.5,1005.9,92,1006.9
193,2016-07-12,14.8,18.7,10.7,,11.6,,,2.1,15.9,1005.8,94,1006.8
194,2016-07-13,14.7,17.4,13.0,0.0,1.6,,,2.4,15.8,1004.4,94,1005.4
195,2016-07-14,14.8,16.3,13.8,0.0,0.4,,,2.8,16.2,1002.8,96,1003.8
196,2016-07-15,14.1,16.0,13.1,0.0,0.5,,,3.5,15.6,1005.1,97,1006.1
197,2016-07-16,14.6,18.0,12.9,0.0,5.2,,,2.4,15.9,1008.1,96,1009.1
198,2016-07-17,14.5,15.9,13.7,1.0,0.0,,,3.1,16.3,1008.8,99,1009.8
199,2016-07-18,14.6,15.3,13.9,4.5,0.0,,,2.4,16.4,1009.1,99,1010.1
200,2016-07-19,14.3,15.2,13.6,3.5,0.0,,,2.5,16.2,1010.8,100,1011.8
201,2016-07-20,15.0,17.6,12.5,0.0,9.7,,,1.7,16.0,1014.2,94,1015.2
202,2016-07-21,15.3,18.0,13.4,0.0,1.6,,,2.4,16.6,1015.3,96,1016.3
203,2016-07-22,14.8,17.1,12.6,0.0,1.6,,,2.0,16.3,1015.3,97,1016.3
204,2016-07-23,17.1,20.6,13.2,,14.1,,,1.5,17.4,1016.2,89,1017.2
205,2016-07-24,18.0,21.3,14.7,,14.1,,,1.4,18.5,1016.2,90,1017.2
206,2016-07-25,17.5,20.9,15.4,0.0,11.6,,,1.5,18.8,1014.7,94,1015.7
207,2016-07-26,16.0,17.3,15.0,0.0,0.0,,,1.7,17.2,1011.9,95,1012.9
208,2016-07-27,18.3,20.9,16.5,13.5,0.0,,,2.1,20.3,1009.6,97,1010.6
209,2016-07-28,22.1,28.5,17.6,24.5,2.5,,,4.6,23.9,1006.1,90,1007.0
210,2016-07-29,20.2,22.5,18.8,15.5,0.0,,,1.4,23.6,1009.3,99,1010.3
211,2016-07-30,23.1,26.3,20.4,5.0,0.2,,,2.5,26.3,1009.6,93,1010.6
212,2016-07-31,22.2,25.6,20.0,0.0,5.5,,,1.9,24.8,1011.2,93,1012.2
213,2016-08-01,22.8,25.7,19.1,12.5,3.7,,,2.1,25.6,1011.2,92,1012.2
214,2016-08-02,20.3,22.0,18.4,0.0,1.1,,,1.7,23.5,1007.9,98,1008.9
215,2016-08-03,21.2,24.0,18.5,,4.1,,,2.8,23.6,1006.0,94,1007.0
216,2016-08-04,24.7,28.5,22.3,0.0,13.3,,,5.7,20.9,1003.5,68,1004.5
217,2016-08-05,21.6,26.1,18.4,5.0,10.2,,,4.6,19.3,1004.9,76,1005.9
218,2016-08-06,20.6,27.1,15.6,0.0,11.7,,,4.6,17.5,1008.2,73,1009.2
219,2016-08-07,20.8,26.8,15.5,0.0,10.1,,,2.3,20.6,1008.3,84,1009.3
220,2016-08-08,25.0,30.7,17.9,93.0,1.4,,,4.3,24.8,1005.3,79,1006.3
221,2016-08-09,18.6,21.4,16.0,3.5,4.7,,,4.3,19.3,1004.8,90,1005.8
222,2016-08-10,19.0,22.7,14.2,,10.9,,,2.3,18.2,1006.9,82,1007.9
223,2016-08-11,20.9,26.2,16.3,0.0,11.2,,,2.3,19.6,1010.0,80,1011.0
224,2016-08-12,21.0,25.8,17.1,,13.4,,,2.3,20.9,1009.0,84,1010.0
225,2016-08-13,22.8,27.0,19.4,,10.7,,,2.3,22.4,1007.9,81,1008.9
226,2016-08-14,22.4,25.4,19.7,,13.1,,,2.3,23.2,1006.8,86,1007.8
227,2016-08-15,20.6,22.5,19.0,16.5,0.0,,,3.2,23.5,1001.1,97,1002.1
228,2016-08-16,22.4,26.0,20.0,3.0,5.4,,,1.9,24.4,1005.1,91,1006.1
229,2016-08-17,20.9,22.1,19.6,113.0,0.0,,,4.8,24.2,1001.6,98,1002.6
230,2016-08-18,23.0,29.8,20.3,1.0,7.6,,,3.0,23.9,1006.3,86,1007.2
231,2016-08-19,21.2,22.6,19.8,0.5,0.1,,,1.7,24.1,1010.2,95,1011.2
232,2016-08-20,20.8,22.5,19.9,5.5,0.0,,,1.6,24.3,1011.7,98,1012.7
233,2016-08-21,20.3,22.8,19.3,16.5,0.0,,,3.0,23.4,1008.9,98,1009.9
234,2016-08-22,21.5,24.5,19.7,3.5,0.8,,,1.8,25.3,1003.5,99,1004.5
235,2016-08-23,21.3,25.4,18.4,32.0,2.5,,,3.2,23.5,1001.4,92,1002.4
236,2016-08-24,22.6,28.7,17.7,,12.1,,,3.8,18.9,1008.5,71,1009.5
237,2016-08-25,22.7,27.3,16.6,,10.9,,,3.0,21.5,1003.6,77,1004.6
238,2016-08-26,19.3,24.6,14.8,6.5,0.4,,,2.8,18.4,1003.0,82,1004.0
239,2016-08-27,17.7,20.8,13.0,,10.9,,,3.5,15.3,1012.2,76,1013.2
240,2016-08-28,17.0,17.8,16.2,2.0,0.9,,,5.9,17.5,1012.3,90,1013.3
241,2016-08-29,19.0,20.0,17.4,11.0,0.0,,,7.1,21.9,1009.6,100,1010.6
242,2016-08-30,19.5,20.7,18.8,2.0,0.0,,,10.8,21.9,1007.0,96,1008.0
243,2016-08-31,19.6,23.6,16.2,1.5,4.2,,,4.0,21.1,1003.2,93,1004.2
244,2016-09-01,17.7,21.7,15.7,0.0,5.4,,,3.9,19.9,1010.0,98,1011.0
245,2016-09-02,16.5,16.7,16.1,3.5,0.0,,,3.5,18.7,1017.5,100,1018.5
246,2016-09-03,16.5,17.1,15.8,1.5,0.0,,,2.4,18.8,1019.4,100,1020.4
247,2016-09-04,16.8,17.7,15.6,0.0,0.0,,,1.3,19.2,1018.8,100,1019.8
248,2016-09-05,17.9,19.2,17.2,,0.7,,,1.6,20.1,1015.1,98,1016.1
249,2016-09-06,18.6,19.6,17.1,9.5,0.0,,,1.8,21.5,1004.4,100,1005.4
250,2016-09-07,15.7,17.4,13.9,21.0,0.0,,,5.8,17.3,1007.6,97,1008.6
251,2016-09-08,15.3,16.8,14.0,1.5,0.6,,,8.7,15.1,1014.5,87,1015.5
252,2016-09-09,15.1,15.6,14.6,16.5,0.0,,,10.3,16.9,1009.5,98,1010.5
253,2016-09-10,14.2,15.5,12.9,12.0,0.0,,,4.8,15.8,1009.2,97,1010.2
254,2016-09-11,14.4,18.1,11.4,0.5,3.9,,,3.3,14.2,1018.0,87,1019.0
255,2016-09-12,13.9,17.6,10.2,,11.5,,,2.0,13.9,1023.0,88,1024.0
256,2016-09-13,14.5,17.7,9.9,,9.0,,,1.8,15.0,1021.5,91,1022.5
257,2016-09-14,17.1,21.3,13.6,0.0,4.8,,,2.0,17.1,1016.8,88,1017.8
258,2016-09-15,16.6,22.4,13.4,13.0,2.5,,,4.3,17.6,1015.2,93,1016.2
