Unnamed: 0,calendar_date,precipitation
160,2016-06-09,20.5
161,2016-06-10,2.5
162,2016-06-11,45.0
163,2016-06-12,48.0
164,2016-06-13,35.0
165,2016-06-14,23.5
166,2016-06-15,7.5
167,2016-06-16,0.0
168,2016-06-17,0.0
169,2016-06-18,0.0
170,2016-06-19,0.0
171,2016-06-20,0.0
172,2016-06-21,0.0
173,2016-06-22,0.0
174,2016-06-23,0.0
175,2016-06-24,0.0
176,2016-06-25,3.5
177,2016-06-26,30.5
178,2016-06-27,0.5
179,2016-06-28,0.0
180,2016-06-29,0.5
181,2016-06-30,2.0
182,2016-07-01,0.0
183,2016-07-02,0.0
184,2016-07-03,0.0
185,2016-07-04,0.0
186,2016-07-05,0.0
187,2016-07-06,5.5
188,2016-07-07,8.5
189,2016-07-08,13.0
190,2016-07-09,17.0
191,2016-07-10,0.5
192,2016-07-11,0.0
193,2016-07-12,0.0
194,2016-07-13,0.0
195,2016-07-14,0.0
196,2016-07-15,0.0
197,2016-07-16,0.0
198,2016-07-17,0.0
199,2016-07-18,4.0
200,2016-07-19,0.0
201,2016-07-20,0.5
202,2016-07-21,0.0
203,2016-07-22,0.0
204,2016-07-23,0.0
205,2016-07-24,0.0
206,2016-07-25,0.0
207,2016-07-26,11.0
208,2016-07-27,0.0
209,2016-07-28,6.0
210,2016-07-29,0.0
211,2016-07-30,38.0
212,2016-07-31,9.0
213,2016-08-01,0.0
214,2016-08-02,1.5
215,2016-08-03,0.0
216,2016-08-04,17.0
217,2016-08-05,5.0
218,2016-08-06,2.0
219,2016-08-07,25.5
220,2016-08-08,53.0
221,2016-08-09,16.0
222,2016-08-10,6.5
223,2016-08-11,2.0
224,2016-08-12,0.0
225,2016-08-13,0.5
226,2016-08-14,0.0
227,2016-08-15,0.0
228,2016-08-16,0.5
229,2016-08-17,0.0
230,2016-08-18,0.0
231,2016-08-19,0.0
232,2016-08-20,0.0
233,2016-08-21,0.0
234,2016-08-22,0.0
235,2016-08-23,0.0
236,2016-08-24,0.5
237,2016-08-25,27.5
238,2016-08-26,11.0
239,2016-08-27,0.0
240,2016-08-28,1.0
241,2016-08-29,0.0
242,2016-08-30,0.0
243,2016-08-31,0.0
244,2016-09-01,0.5
245,2016-09-02,0.0
246,2016-09-03,8.0
247,2016-09-04,0.5
248,2016-09-05,21.0
249,2016-09-06,55.0
250,2016-09-07,72.0
251,2016-09-08,28.0
252,2016-09-09,15.5
253,2016-09-10,4.0
254,2016-09-11,0.0
255,2016-09-12,23.0
256,2016-09-13,0.0
257,2016-09-14,12.0
258,2016-09-15,0.0
259,2016-09-16,13.0
260,2016-09-17,7.5
261,2016-09-18,1.5
262,2016-09-19,3.0
263,2016-09-20,1.0
264,2016-09-21,0.0
265,2016-09-22,0.0
266,2016-09-23,2.5
267,2016-09-24,16.5
268,2016-09-25,0.5
269,2016-09-26,10.0
270,2016-09-27,31.5
271,2016-09-28,14.5
272,2016-09-29,5.5
273,2016-09-30,0.0
274,2016-10-01,0.0
275,2016-10-02,2.0
276,2016-10-03,18.0
277,2016-10-04,11.5
278,2016-10-05,0.0
279,2016-10-06,0.0
280,2016-10-07,0.0
281,2016-10-08,0.0
282,2016-10-09,0.0
283,2016-10-10,0.0
284,2016-10-11,0.0
285,2016-10-12,0.0
286,2016-10-13,1.0
287,2016-10-14,31.0
288,2016-10-15,3.0
289,2016-10-16,1.0
290,2016-10-17,0.0
291,2016-10-18,0.0
292,2016-10-19,3.0
293,2016-10-20,0.0
294,2016-10-21,6.5
295,2016-10-22,0.0
296,2016-10-23,2.0
297,2016-10-24,0.0
298,2016-10-25,4.0
299,2016-10-26,0.5
300,2016-10-27,0.0
301,2016-10-28,0.0
302,2016-10-29,0.0
303,2016-10-30,0.0
304,2016-10-31,0.0
305,2016-11-01,0.0
306,2016-11-02,0.0
307,2016-11-03,0.0
308,2016-11-04,0.0
309,2016-11-05,0.0
310,2016-11-06,0.0
311,2016-11-07,0.0
312,2016-11-08,0.0
313,2016-11-09,1.0
314,2016-11-10,0.5
315,2016-11-11,0.0
316,2016-11-12,0.0
317,2016-11-13,0.0
318,2016-11-14,0.0
319,2016-11-15,0.0
320,2016-11-16,0.0
321,2016-11-17,0.0
322,2016-11-18,0.0
323,2016-11-19,1.5
324,2016-11-20,6.0
325,2016-11-21,38.5
326,2016-11-22,0.0
327,2016-11-23,9.0
328,2016-11-24,1.0
329,2016-11-25,0.0
330,2016-11-26,0.0
331,2016-11-27,38.0
332,2016-11-28,1.5
333,2016-11-29,0.0
334,2016-11-30,0.0
335,2016-12-01,5.0
336,2016-12-02,0.0
337,2016-12-03,0.0
338,2016-12-04,23.0
339,2016-12-05,2.0
340,2016-12-06,0.5
341,2016-12-07,0.0
342,2016-12-08,0.0
343,2016-12-09,0.0
344,2016-12-10,0.0
345,2016-12-11,0.0
346,2016-12-12,2.0
347,2016-12-13,7.5
348,2016-12-14,0.0
349,2016-12-15,1.0
350,2016-12-16,0.0
351,2016-12-17,0.0
352,2016-12-18,0.0
353,2016-12-19,0.0
354,2016-12-20,0.0
355,2016-12-21,0.0
356,2016-12-22,2.0
357,2016-12-23,0.5
358,2016-12-24,0.0
359,2016-12-25,0.0
360,2016-12-26,0.0
361,2016-12-27,1.0
362,2016-12-28,0.0
363,2016-12-29,0.5
364,2016-12-30,0.0
365,2016-12-31,0.0
366,2017-01-01,0.0
367,2017-01-02,0.0
368,2017-01-03,0.0
369,2017-01-04,0.0
370,2017-01-05,0.0
371,2017-01-06,16.0
372,2017-01-07,0.0
373,2017-01-08,12.0
374,2017-01-09,0.0
375,2017-01-10,0.0
376,2017-01-11,0.0
377,2017-01-12,5.0
378,2017-01-13,16.0
379,2017-01-14,0.0
380,2017-01-15,0.0
381,2017-01-16,0.0
382,2017-01-17,0.0
383,2017-01-18,7.5
384,2017-01-19,18.0
385,2017-01-20,1.0
386,2017-01-21,0.0
387,2017-01-22,0.5
388,2017-01-23,0.0
389,2017-01-24,0.0
390,2017-01-25,0.0
391,2017-01-26,0.0
392,2017-01-27,0.0
393,2017-01-28,0.0
394,2017-01-29,3.0
395,2017-01-30,5.5
396,2017-01-31,0.0
397,2017-02-01,0.5
398,2017-02-02,0.5
399,2017-02-03,0.0
400,2017-02-04,0.0
401,2017-02-05,3.5
402,2017-02-06,0.0
403,2017-02-07,0.0
404,2017-02-08,0.0
405,2017-02-09,5.5
406,2017-02-10,0.0
407,2017-02-11,0.0
408,2017-02-12,0.0
409,2017-02-13,0.0
410,2017-02-14,0.0
411,2017-02-15,0.0
412,2017-02-16,0.0
413,2017-02-17,2.0
414,2017-02-18,4.5
415,2017-02-19,0.0
416,2017-02-20,0.0
417,2017-02-21,0.0
418,2017-02-22,14.5
419,2017-02-23,35.5
420,2017-02-24,0.0
421,2017-02-25,4.5
422,2017-02-26,29.5
423,2017-02-27,0.0
424,2017-02-28,0.0
425,2017-03-01,5.5
426,2017-03-02,0.0
427,2017-03-03,0.0
428,2017-03-04,0.0
429,2017-03-05,0.0
430,2017-03-06,8.0
431,2017-03-07,0.0
432,2017-03-08,0.0
433,2017-03-09,0.0
434,2017-03-10,3.0
435,2017-03-11,30.0
436,2017-03-12,0.0
437,2017-03-13,5.0
438,2017-03-14,5.5
439,2017-03-15,0.0
440,2017-03-16,0.0
441,2017-03-17,0.0
442,2017-03-18,7.0
443,2017-03-19,5.0
444,2017-03-20,0.5
445,2017-03-21,4.5
446,2017-03-22,0.0
447,2017-03-23,0.0
448,2017-03-24,0.0
449,2017-03-25,3.0
450,2017-03-26,1.0
451,2017-03-27,0.0
452,2017-03-28,0.0
453,2017-03-29,0.0
454,2017-03-30,0.0
455,2017-03-31,4.5
456,2017-04-01,5.5
457,2017-04-02,0.0
458,2017-04-03,0.0
459,2017-04-04,0.0
460,2017-04-05,0.0
461,2017-04-06,0.0
462,2017-04-07,0.0
463,2017-04-08,0.0
464,2017-04-09,0.0
465,2017-04-10,0.0
466,2017-04-11,0.0
467,2017-04-12,0.0
468,2017-04-13,0.0
469,2017-04-14,0.0
470,2017-04-15,0.0
471,2017-04-16,0.0
472,2017-04-17,0.0
473,2017-04-18,43.5
474,2017-04-19,0.0
475,2017-04-20,0.0
476,2017-04-21,0.0
477,2017-04-22,27.5
478,2017-04-23,0.0
479,2017-04-24,0.0
480,2017-04-25,0.0
481,2017-04-26,1.5
482,2017-04-27,5.0
483,2017-04-28,0.5
484,2017-04-29,0.0
485,2017-04-30,0.0
486,2017-05-01,0.0
487,2017-05-02,4.5
488,2017-05-03,4.5
489,2017-05-04,0.0
490,2017-05-05,0.5
491,2017-05-06,22.0
492,2017-05-07,1.5
493,2017-05-08,0.0
494,2017-05-09,0.0
495,2017-05-10,0.5
496,2017-05-11,0.0
497,2017-05-12,0.0
498,2017-05-13,58.0
499,2017-05-14,25.5
500,2017-05-15,4.0
501,2017-05-16,151.0
502,2017-05-17,6.0
503,2017-05-18,0.0
504,2017-05-19,0.0
505,2017-05-20,0.0
506,2017-05-21,2.0
507,2017-05-22,2.0
508,2017-05-23,4.0
509,2017-05-24,0.0
510,2017-05-25,2.0
511,2017-05-26,0.0
512,2017-05-27,0.0
513,2017-05-28,22.5
514,2017-05-29,0.5
515,2017-05-30,0.5
516,2017-05-31,9.0
