Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
202,2016-07-21,26.8,30.8,23.9,0.0,1.6
203,2016-07-22,26.6,31.6,23.3,0.0,1.5
204,2016-07-23,27.1,31.7,23.1,0.0,1.6
205,2016-07-24,28.3,32.7,24.9,0.0,1.5
206,2016-07-25,28.0,32.9,24.8,0.0,1.5
207,2016-07-26,27.2,31.1,24.4,0.0,1.6
208,2016-07-27,27.2,31.3,24.0,0.0,1.7
209,2016-07-28,28.3,32.9,24.8,0.0,1.5
210,2016-07-29,28.6,34.0,25.5,0.0,1.5
211,2016-07-30,29.1,33.5,25.7,0.0,1.6
212,2016-07-31,28.6,32.4,25.0,0.0,1.7
213,2016-08-01,29.0,32.9,26.1,0.0,1.6
214,2016-08-02,28.2,33.2,25.1,0.0,1.5
215,2016-08-03,28.0,33.3,25.2,0.0,1.4
216,2016-08-04,28.0,31.9,25.2,0.0,1.6
217,2016-08-05,27.8,33.7,24.8,0.0,1.5
218,2016-08-06,28.2,34.1,24.4,0.0,1.7
219,2016-08-07,28.8,34.1,25.8,0.0,1.6
220,2016-08-08,28.7,33.1,26.2,0.0,1.6
221,2016-08-09,29.0,34.2,26.3,0.0,1.5
222,2016-08-10,29.5,34.4,26.1,0.0,1.6
223,2016-08-11,30.0,35.1,26.1,0.0,1.7
224,2016-08-12,29.8,35.1,25.9,0.0,1.7
225,2016-08-13,29.7,33.5,26.6,0.0,1.9
226,2016-08-14,29.5,33.7,26.8,0.0,2.0
227,2016-08-15,29.0,32.7,25.3,0.0,2.2
228,2016-08-16,28.4,32.3,25.2,4.0,1.5
229,2016-08-17,28.3,33.8,24.4,0.0,1.5
230,2016-08-18,29.2,33.3,25.7,0.0,1.7
231,2016-08-19,29.3,33.5,26.6,0.0,1.7
232,2016-08-20,29.1,33.9,25.9,0.0,1.5
233,2016-08-21,29.0,34.3,24.6,0.0,1.6
234,2016-08-22,29.6,34.8,25.5,0.0,1.7
235,2016-08-23,30.3,36.9,24.9,0.0,1.5
236,2016-08-24,28.8,34.1,24.4,0.0,1.7
237,2016-08-25,29.4,35.7,25.0,0.0,1.6
238,2016-08-26,29.2,33.7,25.9,0.0,1.7
239,2016-08-27,28.8,33.8,25.2,0.0,1.6
240,2016-08-28,26.1,29.0,22.5,9.0,2.0
241,2016-08-29,23.6,27.8,19.6,0.5,2.3
242,2016-08-30,24.9,28.7,19.0,0.5,3.4
243,2016-08-31,26.5,29.1,24.3,0.0,3.8
244,2016-09-01,26.0,30.1,22.7,0.0,1.4
245,2016-09-02,26.6,28.8,25.1,0.0,1.4
246,2016-09-03,25.3,27.9,22.5,1.5,1.1
247,2016-09-04,24.6,27.2,22.8,57.0,2.3
248,2016-09-05,26.8,30.3,24.3,4.0,2.0
249,2016-09-06,27.3,33.2,23.7,0.0,1.5
250,2016-09-07,27.5,31.5,25.5,0.0,1.5
251,2016-09-08,25.6,29.2,22.7,0.0,1.9
252,2016-09-09,25.2,29.7,21.1,0.0,1.6
253,2016-09-10,25.5,29.5,21.5,0.0,1.4
254,2016-09-11,27.1,33.2,22.7,2.0,1.2
255,2016-09-12,24.2,27.3,22.9,43.5,1.6
256,2016-09-13,25.0,29.2,22.5,4.5,1.2
257,2016-09-14,24.8,27.3,23.2,40.5,1.0
258,2016-09-15,25.3,29.5,22.2,16.0,1.4
259,2016-09-16,26.2,31.3,22.6,0.0,1.3
260,2016-09-17,27.2,32.7,23.8,31.5,2.2
261,2016-09-18,25.5,26.6,24.5,30.0,1.2
262,2016-09-19,24.4,25.5,23.1,33.0,1.3
263,2016-09-20,22.7,25.6,19.5,9.0,2.5
264,2016-09-21,22.5,27.7,17.1,0.0,1.4
265,2016-09-22,22.6,25.3,20.9,1.0,1.1
266,2016-09-23,24.5,28.8,21.6,0.0,1.5
267,2016-09-24,24.9,29.2,21.2,0.0,1.3
268,2016-09-25,25.3,29.3,22.3,0.0,1.0
269,2016-09-26,26.9,32.0,23.1,0.0,1.2
270,2016-09-27,26.5,31.5,23.0,0.0,1.0
271,2016-09-28,26.9,29.3,25.0,2.0,1.2
272,2016-09-29,25.1,26.9,23.7,66.5,1.1
273,2016-09-30,25.3,29.2,23.2,51.0,1.4
274,2016-10-01,26.2,30.0,23.9,1.5,1.3
275,2016-10-02,26.4,32.3,23.3,0.0,1.3
276,2016-10-03,25.7,29.3,23.3,0.5,1.2
277,2016-10-04,26.5,30.9,23.1,0.0,1.4
278,2016-10-05,26.4,28.8,23.5,10.5,4.2
279,2016-10-06,24.7,29.1,21.8,0.0,1.2
280,2016-10-07,25.4,29.6,21.3,0.0,1.3
281,2016-10-08,25.2,28.6,22.5,69.5,1.8
282,2016-10-09,21.4,25.5,16.4,3.5,2.0
283,2016-10-10,19.9,25.5,15.1,0.0,1.9
284,2016-10-11,20.4,25.4,15.7,0.0,1.2
285,2016-10-12,20.6,25.7,16.6,0.0,1.5
286,2016-10-13,20.2,25.3,15.5,0.0,1.6
287,2016-10-14,18.6,21.9,14.8,0.0,1.0
288,2016-10-15,19.5,26.3,13.5,2.0,1.2
289,2016-10-16,22.0,27.1,17.3,6.0,1.2
290,2016-10-17,23.4,27.5,21.1,9.5,1.4
291,2016-10-18,22.8,27.3,20.1,0.0,1.2
292,2016-10-19,21.8,23.9,19.9,0.0,0.8
293,2016-10-20,21.2,24.2,19.5,0.0,1.0
294,2016-10-21,19.7,22.5,17.2,7.0,0.8
295,2016-10-22,20.1,21.7,18.1,37.0,1.2
296,2016-10-23,19.6,22.2,16.1,5.5,1.5
297,2016-10-24,19.0,23.5,14.5,0.0,1.4
298,2016-10-25,22.0,25.7,17.6,33.0,1.7
299,2016-10-26,21.6,25.0,18.0,6.0,1.4
300,2016-10-27,21.1,25.9,16.8,0.0,1.4
301,2016-10-28,22.2,24.6,19.7,28.5,2.6
302,2016-10-29,19.4,23.7,14.7,0.0,1.9
303,2016-10-30,17.5,22.5,13.1,0.0,1.4
304,2016-10-31,16.6,19.7,14.4,10.0,1.3
305,2016-11-01,14.3,18.4,8.9,0.0,1.8
306,2016-11-02,13.1,18.4,8.0,0.0,1.5
307,2016-11-03,13.1,18.1,8.6,0.0,1.3
308,2016-11-04,13.5,18.9,9.2,0.0,1.2
309,2016-11-05,15.8,21.2,10.8,0.0,1.1
310,2016-11-06,17.8,23.3,12.8,0.0,1.6
311,2016-11-07,15.1,20.4,10.7,0.0,1.3
312,2016-11-08,15.5,19.3,12.6,0.5,1.0
313,2016-11-09,14.2,18.3,9.9,0.0,1.7
314,2016-11-10,12.7,14.7,10.9,23.5,1.2
315,2016-11-11,15.0,19.1,12.2,0.0,1.6
316,2016-11-12,14.6,19.7,9.7,0.0,1.1
317,2016-11-13,17.4,23.8,12.1,4.5,1.2
318,2016-11-14,18.2,19.6,16.3,18.5,1.5
319,2016-11-15,19.0,23.2,14.4,0.0,1.7
320,2016-11-16,14.8,19.5,10.9,0.0,1.6
321,2016-11-17,15.3,21.0,11.2,0.0,0.8
322,2016-11-18,16.9,19.2,13.7,13.5,1.7
323,2016-11-19,20.7,23.1,17.3,1.5,1.9
324,2016-11-20,18.7,21.2,16.0,0.0,1.0
325,2016-11-21,17.6,20.6,15.4,0.5,1.0
326,2016-11-22,17.7,22.3,14.1,0.0,1.9
327,2016-11-23,14.8,16.7,13.2,0.0,1.7
328,2016-11-24,10.1,13.4,4.7,0.0,2.6
329,2016-11-25,8.7,13.5,4.0,0.0,1.4
330,2016-11-26,11.9,15.6,5.5,2.0,1.3
331,2016-11-27,14.1,16.3,12.1,26.5,1.8
332,2016-11-28,10.2,14.3,6.9,0.0,1.4
333,2016-11-29,10.9,15.9,5.5,0.0,1.8
334,2016-11-30,14.2,16.7,10.8,0.0,1.7
335,2016-12-01,13.9,16.7,9.0,0.0,1.8
336,2016-12-02,10.6,15.1,7.4,0.0,1.4
337,2016-12-03,11.2,17.6,5.9,0.0,1.1
338,2016-12-04,13.2,14.5,10.9,5.5,1.1
339,2016-12-05,13.1,17.6,9.1,0.0,1.0
340,2016-12-06,12.1,16.0,5.5,0.0,2.4
341,2016-12-07,8.5,14.5,3.7,0.0,1.3
342,2016-12-08,10.2,14.6,6.3,0.0,1.0
343,2016-12-09,13.5,18.8,8.8,0.0,2.1
344,2016-12-10,10.9,15.1,6.9,0.0,1.7
345,2016-12-11,10.0,14.4,3.8,0.0,1.7
346,2016-12-12,12.6,16.0,8.0,7.0,1.8
347,2016-12-13,13.7,15.7,11.8,11.5,1.3
348,2016-12-14,11.8,13.9,9.3,0.0,3.1
349,2016-12-15,8.9,10.7,5.9,0.0,3.9
350,2016-12-16,5.9,9.5,2.4,0.0,2.4
351,2016-12-17,7.9,12.9,2.3,0.0,1.2
352,2016-12-18,8.8,14.4,3.9,0.0,1.1
353,2016-12-19,12.2,19.4,6.0,0.0,1.1
354,2016-12-20,15.6,19.6,12.4,0.0,0.9
355,2016-12-21,16.9,21.0,11.3,0.0,1.5
356,2016-12-22,16.0,19.5,12.3,13.5,3.6
357,2016-12-23,9.9,12.6,8.0,0.5,3.6
358,2016-12-24,8.0,11.9,3.7,0.0,1.4
359,2016-12-25,11.6,16.5,6.2,0.0,1.2
360,2016-12-26,15.5,19.2,11.3,14.0,1.6
361,2016-12-27,10.9,17.8,5.3,16.0,4.5
362,2016-12-28,6.7,10.8,3.9,0.0,1.4
363,2016-12-29,6.4,9.7,3.4,1.0,1.4
364,2016-12-30,5.8,11.3,1.0,0.0,1.3
365,2016-12-31,7.5,13.0,2.5,0.0,1.3
366,2017-01-01,8.2,13.0,3.7,0.0,1.2
367,2017-01-02,10.5,14.9,5.0,0.0,0.9
368,2017-01-03,10.1,15.9,6.2,0.0,0.9
369,2017-01-04,9.9,14.9,5.1,0.0,1.1
370,2017-01-05,11.3,14.8,8.0,0.0,1.5
371,2017-01-06,9.2,13.5,5.6,0.0,1.3
372,2017-01-07,9.4,13.8,4.3,3.5,0.9
373,2017-01-08,12.9,16.8,10.8,25.0,1.6
374,2017-01-09,10.5,13.2,4.8,0.0,2.8
375,2017-01-10,8.0,10.8,4.5,0.0,1.8
376,2017-01-11,6.6,10.0,3.2,0.0,1.8
377,2017-01-12,6.4,10.0,1.9,0.0,1.3
378,2017-01-13,7.6,9.7,5.5,1.0,2.5
379,2017-01-14,5.6,7.9,4.0,0.0,3.3
380,2017-01-15,2.7,6.6,-0.8,0.0,1.7
381,2017-01-16,4.3,10.1,-1.4,0.0,1.3
382,2017-01-17,6.3,11.5,1.2,0.0,1.5
383,2017-01-18,8.1,12.7,3.1,0.0,0.9
384,2017-01-19,8.8,12.8,4.9,0.0,0.8
385,2017-01-20,7.0,10.7,3.4,3.5,4.6
386,2017-01-21,5.8,9.1,0.9,0.0,1.9
387,2017-01-22,5.9,8.6,3.1,2.0,3.3
388,2017-01-23,2.6,5.9,-0.5,0.0,2.7
389,2017-01-24,3.3,7.6,-1.2,0.0,1.9
390,2017-01-25,3.1,9.1,-2.2,0.0,1.2
391,2017-01-26,5.6,10.4,1.4,0.0,1.3
392,2017-01-27,9.3,15.2,2.9,0.0,1.9
393,2017-01-28,7.7,13.7,2.1,0.0,1.4
394,2017-01-29,13.7,21.0,5.9,7.0,2.2
395,2017-01-30,9.9,16.2,2.3,0.0,2.8
396,2017-01-31,6.2,11.1,1.7,0.0,1.4
397,2017-02-01,7.5,11.1,1.7,0.0,1.6
398,2017-02-02,5.7,11.9,0.4,0.0,1.5
399,2017-02-03,6.9,13.1,1.2,0.0,1.2
400,2017-02-04,10.1,13.3,6.1,0.0,1.1
401,2017-02-05,12.2,14.5,9.3,30.0,2.9
402,2017-02-06,7.6,11.6,1.9,0.0,2.8
403,2017-02-07,7.3,12.5,1.9,0.0,1.9
404,2017-02-08,7.4,12.0,2.4,4.5,1.3
405,2017-02-09,5.1,6.7,1.8,6.0,3.3
406,2017-02-10,2.9,4.7,0.9,0.0,3.5
407,2017-02-11,3.8,6.9,0.8,0.0,2.9
408,2017-02-12,5.2,9.2,1.4,0.0,2.2
409,2017-02-13,5.3,11.6,0.0,0.0,1.5
410,2017-02-14,7.2,13.1,2.5,1.0,1.5
411,2017-02-15,6.3,12.2,1.3,0.0,1.2
412,2017-02-16,10.5,16.8,2.7,0.0,1.5
413,2017-02-17,15.3,19.3,9.9,0.5,2.8
414,2017-02-18,8.4,11.8,2.6,0.0,2.9
415,2017-02-19,7.7,11.9,1.0,0.0,1.9
416,2017-02-20,13.1,18.1,5.6,5.5,3.4
417,2017-02-21,7.8,12.8,4.5,0.0,1.5
418,2017-02-22,11.8,15.8,4.6,12.5,2.6
419,2017-02-23,9.6,14.3,5.3,6.0,3.3
420,2017-02-24,6.6,10.8,2.8,0.0,2.0
421,2017-02-25,6.5,11.4,1.5,0.0,1.6
422,2017-02-26,8.0,11.1,5.0,0.0,1.0
423,2017-02-27,8.4,13.4,2.7,0.0,1.8
424,2017-02-28,8.3,14.0,3.5,0.0,1.2
425,2017-03-01,8.8,13.9,3.8,0.0,1.0
426,2017-03-02,9.6,12.1,6.9,3.0,4.3
427,2017-03-03,8.5,13.3,3.9,0.0,1.8
428,2017-03-04,10.0,15.4,5.0,0.0,1.6
429,2017-03-05,9.7,13.5,5.6,0.5,1.1
430,2017-03-06,10.1,14.7,7.2,0.5,2.4
431,2017-03-07,7.4,11.4,2.6,0.0,3.1
432,2017-03-08,6.3,9.2,4.8,0.0,3.5
433,2017-03-09,8.9,12.5,4.7,0.5,3.0
434,2017-03-10,10.8,14.7,6.1,0.0,2.2
435,2017-03-11,9.5,16.2,3.3,0.0,1.5
436,2017-03-12,11.0,17.5,4.2,0.0,1.2
437,2017-03-13,10.1,11.1,9.0,10.5,0.8
438,2017-03-14,11.2,15.7,7.3,0.0,2.3
439,2017-03-15,9.1,13.4,4.1,0.0,1.8
440,2017-03-16,9.3,14.2,3.7,0.0,1.7
441,2017-03-17,9.8,15.9,4.0,0.0,1.5
442,2017-03-18,9.8,14.7,4.7,0.5,1.2
443,2017-03-19,12.3,19.4,5.8,0.5,1.5
444,2017-03-20,12.1,14.8,10.1,22.5,1.3
445,2017-03-21,12.1,15.8,7.1,3.0,2.3
446,2017-03-22,10.2,14.9,5.4,0.0,1.6
447,2017-03-23,8.6,10.6,5.4,7.0,1.3
448,2017-03-24,9.8,14.8,4.3,0.0,1.2
449,2017-03-25,10.3,13.3,8.4,0.5,1.4
450,2017-03-26,10.8,15.6,8.3,0.5,2.2
451,2017-03-27,10.0,12.4,7.7,2.5,2.9
452,2017-03-28,10.3,14.8,4.8,0.0,1.9
453,2017-03-29,11.9,14.3,7.0,0.0,1.4
454,2017-03-30,15.0,18.6,12.4,0.0,2.0
455,2017-03-31,11.2,13.9,8.9,16.5,1.7
456,2017-04-01,11.1,15.6,6.9,0.0,1.9
457,2017-04-02,10.7,16.3,5.8,0.0,2.4
458,2017-04-03,11.4,17.2,4.3,0.0,2.2
459,2017-04-04,13.3,19.9,6.3,0.0,1.6
460,2017-04-05,16.5,20.2,12.0,0.0,2.1
461,2017-04-06,16.7,17.7,15.6,21.0,2.2
462,2017-04-07,18.1,19.8,16.7,26.5,1.6
463,2017-04-08,18.6,20.7,17.2,37.0,1.6
464,2017-04-09,16.8,19.2,14.9,0.5,1.7
465,2017-04-10,15.7,19.9,14.1,52.5,2.3
466,2017-04-11,14.8,18.2,10.3,6.5,1.9
467,2017-04-12,14.3,19.2,9.9,0.0,1.6
468,2017-04-13,13.7,19.7,7.8,0.0,2.1
469,2017-04-14,16.0,22.4,8.9,0.0,2.0
470,2017-04-15,19.7,24.4,15.3,9.0,1.8
471,2017-04-16,20.9,25.6,17.6,0.0,1.5
472,2017-04-17,19.7,23.6,17.1,30.5,3.5
473,2017-04-18,17.8,19.8,15.9,0.0,3.5
474,2017-04-19,16.2,19.4,12.1,0.0,2.9
475,2017-04-20,14.1,17.3,11.8,0.0,1.3
476,2017-04-21,16.0,20.3,13.0,0.0,1.3
477,2017-04-22,17.3,23.3,12.0,0.0,1.8
478,2017-04-23,15.3,21.9,8.8,0.0,1.7
