Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
115,2016-04-25,12.7,22.7,3.1,0.0,0,0
116,2016-04-26,13.9,24.2,4.5,0.0,0,0
117,2016-04-27,14.2,24.6,4.4,1.0,0,0
118,2016-04-28,12.1,13.8,10.8,42.0,0,0
119,2016-04-29,8.9,11.7,7.0,15.0,0,0
120,2016-04-30,9.8,16.2,5.8,0.5,0,0
121,2016-05-01,11.1,16.2,8.1,11.0,0,0
122,2016-05-02,13.6,20.2,9.0,0.0,0,0
123,2016-05-03,17.0,26.7,7.3,1.0,0,0
124,2016-05-04,16.1,21.8,9.9,3.5,0,0
125,2016-05-05,14.4,20.5,8.9,0.0,0,0
126,2016-05-06,14.1,22.2,4.4,0.0,0,0
127,2016-05-07,14.3,17.2,9.8,5.0,0,0
128,2016-05-08,14.7,20.8,7.1,0.5,0,0
129,2016-05-09,15.8,25.5,5.4,0.0,0,0
130,2016-05-10,17.4,22.8,14.0,1.0,0,0
131,2016-05-11,14.7,17.7,12.5,9.5,0,0
132,2016-05-12,13.5,18.7,9.1,1.5,0,0
133,2016-05-13,16.7,26.8,8.0,0.0,0,0
134,2016-05-14,18.3,25.4,11.9,0.0,0,0
135,2016-05-15,17.4,25.0,8.5,0.0,0,0
136,2016-05-16,17.3,22.3,10.3,0.0,0,0
137,2016-05-17,12.8,15.9,9.2,19.0,0,0
138,2016-05-18,15.7,25.3,8.4,0.0,0,0
139,2016-05-19,17.1,25.4,9.0,0.0,0,0
140,2016-05-20,15.7,22.5,8.5,0.0,0,0
141,2016-05-21,16.8,24.1,9.1,0.0,0,0
142,2016-05-22,18.9,28.3,11.5,0.0,0,0
143,2016-05-23,18.4,28.2,11.5,0.0,0,0
144,2016-05-24,19.4,28.2,8.8,0.0,0,0
145,2016-05-25,19.1,22.9,16.0,0.0,0,0
146,2016-05-26,20.7,26.1,16.7,0.0,0,0
147,2016-05-27,17.7,22.8,12.7,8.0,0,0
148,2016-05-28,17.5,25.8,12.5,0.0,0,0
149,2016-05-29,20.3,28.7,10.9,0.0,0,0
150,2016-05-30,19.1,20.9,16.6,0.0,0,0
151,2016-05-31,19.3,26.6,14.6,8.0,0,0
152,2016-06-01,15.2,19.8,12.3,0.5,0,0
153,2016-06-02,12.6,16.1,8.8,1.0,0,0
154,2016-06-03,14.6,23.4,6.2,0.0,0,0
155,2016-06-04,17.8,27.4,7.8,0.0,0,0
156,2016-06-05,19.2,25.5,14.2,0.0,0,0
157,2016-06-06,19.2,24.7,13.1,0.0,0,0
158,2016-06-07,19.6,26.6,14.1,0.0,0,0
159,2016-06-08,20.8,27.3,16.2,0.0,0,0
160,2016-06-09,19.9,24.5,16.4,0.0,0,0
161,2016-06-10,21.2,28.3,14.7,0.0,0,0
162,2016-06-11,21.9,30.3,12.9,0.0,0,0
163,2016-06-12,23.8,30.1,17.4,0.0,0,0
164,2016-06-13,19.3,22.5,17.0,14.5,0,0
165,2016-06-14,19.8,24.8,15.8,0.0,0,0
166,2016-06-15,20.9,25.5,17.2,0.0,0,0
167,2016-06-16,20.7,23.9,17.5,5.5,0,0
168,2016-06-17,20.9,25.5,18.4,3.5,0,0
169,2016-06-18,21.4,26.8,15.9,0.0,0,0
170,2016-06-19,21.9,30.3,14.8,0.0,0,0
171,2016-06-20,21.6,26.7,18.0,0.0,0,0
172,2016-06-21,21.5,28.7,17.1,1.5,0,0
173,2016-06-22,22.1,28.8,17.6,0.0,0,0
174,2016-06-23,20.5,23.6,17.6,7.0,0,0
175,2016-06-24,19.7,22.7,16.3,9.0,0,0
176,2016-06-25,20.6,24.3,17.6,27.5,0,0
177,2016-06-26,18.1,21.7,16.3,6.0,0,0
178,2016-06-27,21.8,27.3,16.3,0.0,0,0
179,2016-06-28,18.9,21.6,17.0,10.0,0,0
180,2016-06-29,22.3,27.5,17.4,0.0,0,0
181,2016-06-30,20.7,23.1,19.1,9.5,0,0
182,2016-07-01,23.8,29.8,19.0,0.0,0,0
183,2016-07-02,24.0,29.5,19.9,9.5,0,0
184,2016-07-03,22.9,25.2,21.8,16.0,0,0
185,2016-07-04,21.4,23.6,19.6,2.0,0,0
186,2016-07-05,18.2,19.8,17.0,17.5,0,0
187,2016-07-06,20.7,24.0,16.3,54.0,0,0
188,2016-07-07,20.9,22.9,19.6,5.0,0,0
189,2016-07-08,23.4,28.1,19.4,1.0,0,0
190,2016-07-09,22.2,24.3,20.7,10.5,0,0
191,2016-07-10,23.8,28.8,20.0,0.0,0,0
192,2016-07-11,22.6,27.9,18.4,0.0,0,0
193,2016-07-12,22.4,29.5,17.2,0.0,0,0
194,2016-07-13,20.9,23.3,18.0,5.0,0,0
195,2016-07-14,22.9,26.6,21.0,26.5,0,0
196,2016-07-15,23.0,27.1,20.6,3.5,0,0
197,2016-07-16,23.7,28.1,20.2,0.0,0,0
198,2016-07-17,23.4,27.2,21.1,2.0,0,0
199,2016-07-18,23.9,27.5,21.8,0.0,0,0
200,2016-07-19,23.9,28.8,19.7,0.0,0,0
201,2016-07-20,23.2,28.4,18.5,0.0,0,0
202,2016-07-21,22.1,27.5,18.0,0.0,0,0
203,2016-07-22,22.2,26.7,17.1,0.0,0,0
204,2016-07-23,20.5,26.2,14.4,0.0,0,0
205,2016-07-24,22.2,29.3,15.6,0.0,0,0
206,2016-07-25,23.2,29.2,17.3,0.0,0,0
207,2016-07-26,22.1,25.0,19.7,2.0,0,0
208,2016-07-27,21.9,25.3,19.4,3.5,0,0
209,2016-07-28,24.9,30.9,20.9,0.0,0,0
210,2016-07-29,26.1,33.0,20.3,0.0,0,0
211,2016-07-30,26.1,32.0,22.3,0.0,0,0
212,2016-07-31,26.4,32.4,20.5,0.0,0,0
213,2016-08-01,25.2,32.3,20.4,3.0,0,0
214,2016-08-02,24.2,31.4,21.8,20.5,0,0
215,2016-08-03,24.9,30.3,21.3,0.0,0,0
216,2016-08-04,25.5,31.5,21.4,0.0,0,0
217,2016-08-05,25.3,32.0,20.2,0.0,0,0
218,2016-08-06,25.5,33.4,19.5,0.0,0,0
219,2016-08-07,27.2,32.9,21.1,0.0,0,0
220,2016-08-08,25.3,32.3,19.5,2.5,0,0
221,2016-08-09,25.1,29.4,21.5,3.5,0,0
222,2016-08-10,23.7,28.7,20.0,0.0,0,0
223,2016-08-11,23.6,29.5,18.9,0.0,0,0
224,2016-08-12,23.3,31.0,17.0,0.0,0,0
225,2016-08-13,24.6,32.1,17.6,0.0,0,0
226,2016-08-14,23.5,28.4,19.1,0.0,0,0
227,2016-08-15,22.6,25.9,19.4,2.0,0,0
228,2016-08-16,26.1,31.7,21.0,0.5,0,0
229,2016-08-17,25.2,30.7,22.5,46.0,0,0
230,2016-08-18,25.2,30.6,21.7,0.0,0,0
231,2016-08-19,26.7,31.7,22.0,0.0,0,0
232,2016-08-20,25.3,31.0,20.9,0.0,0,0
233,2016-08-21,26.1,32.9,20.1,0.5,0,0
234,2016-08-22,24.4,29.8,21.7,52.0,0,0
235,2016-08-23,23.9,28.8,20.4,1.5,0,0
236,2016-08-24,24.9,29.8,21.1,0.0,0,0
237,2016-08-25,25.7,31.7,20.7,0.0,0,0
238,2016-08-26,25.2,31.1,21.8,1.0,0,0
239,2016-08-27,20.3,23.0,18.0,9.5,0,0
240,2016-08-28,22.0,26.8,17.6,0.0,0,0
241,2016-08-29,25.9,29.7,21.4,0.0,0,0
242,2016-08-30,21.3,24.1,18.0,28.5,0,0
243,2016-08-31,22.3,29.8,16.7,0.0,0,0
244,2016-09-01,22.2,30.4,17.5,0.0,0,0
245,2016-09-02,23.4,29.9,16.8,0.0,0,0
246,2016-09-03,24.4,29.9,18.2,0.0,0,0
247,2016-09-04,25.3,31.4,19.7,0.0,0,0
248,2016-09-05,24.5,32.6,19.9,21.5,0,0
249,2016-09-06,24.1,30.0,21.4,0.0,0,0
250,2016-09-07,24.0,29.9,21.0,0.5,0,0
251,2016-09-08,23.1,25.8,20.7,25.0,0,0
252,2016-09-09,21.4,26.9,18.4,0.0,0,0
253,2016-09-10,21.4,26.9,17.3,0.0,0,0
254,2016-09-11,21.3,26.1,17.8,0.0,0,0
255,2016-09-12,21.8,26.3,17.7,0.0,0,0
256,2016-09-13,20.8,24.2,18.9,12.0,0,0
257,2016-09-14,21.9,27.2,18.3,0.0,0,0
258,2016-09-15,21.6,26.8,17.4,0.0,0,0
259,2016-09-16,20.8,26.3,16.8,0.0,0,0
260,2016-09-17,20.9,26.0,17.3,10.0,0,0
261,2016-09-18,18.9,20.5,17.3,24.5,0,0
262,2016-09-19,18.8,20.8,16.9,6.5,0,0
263,2016-09-20,17.2,19.2,16.3,34.5,0,0
264,2016-09-21,18.9,23.3,15.8,0.0,0,0
265,2016-09-22,17.9,21.6,15.6,19.0,0,0
266,2016-09-23,18.5,21.4,16.7,2.5,0,0
267,2016-09-24,18.9,22.7,15.6,0.0,0,0
268,2016-09-25,20.9,27.4,16.7,0.0,0,0
269,2016-09-26,20.9,24.0,19.1,3.0,0,0
270,2016-09-27,22.1,28.0,18.6,7.0,0,0
271,2016-09-28,21.0,22.8,19.7,9.5,0,0
272,2016-09-29,17.7,21.0,11.4,5.0,0,0
273,2016-09-30,15.4,23.0,9.5,0.0,0,0
274,2016-10-01,18.0,23.9,15.1,0.5,0,0
275,2016-10-02,20.3,27.1,15.3,0.0,0,0
276,2016-10-03,20.4,24.8,16.8,0.0,0,0
277,2016-10-04,19.9,24.6,13.4,1.0,0,0
278,2016-10-05,18.9,23.9,13.7,2.5,0,0
279,2016-10-06,18.2,22.2,15.4,5.5,0,0
280,2016-10-07,14.9,19.6,10.8,0.0,0,0
281,2016-10-08,15.3,18.3,11.2,17.5,0,0
282,2016-10-09,15.3,18.0,12.6,15.0,0,0
283,2016-10-10,12.6,17.8,8.4,0.0,0,0
284,2016-10-11,11.1,16.2,7.5,0.0,0,0
285,2016-10-12,10.5,13.6,8.0,1.0,0,0
286,2016-10-13,10.3,16.7,6.1,0.0,0,0
287,2016-10-14,10.2,18.7,5.6,0.0,0,0
288,2016-10-15,10.9,20.3,6.4,0.0,0,0
289,2016-10-16,13.0,22.5,6.8,0.0,0,0
290,2016-10-17,16.0,21.5,12.3,3.5,0,0
291,2016-10-18,17.1,22.3,12.8,0.5,0,0
292,2016-10-19,15.5,23.6,11.0,0.0,0,0
293,2016-10-20,15.2,22.0,11.4,0.0,0,0
294,2016-10-21,11.4,16.3,4.5,0.0,0,0
295,2016-10-22,9.6,18.1,3.7,0.0,0,0
296,2016-10-23,10.7,14.5,7.6,1.0,0,0
297,2016-10-24,9.4,15.2,2.7,0.0,0,0
298,2016-10-25,9.7,17.2,1.1,5.0,0,0
299,2016-10-26,16.4,20.9,11.6,5.5,0,0
300,2016-10-27,11.6,15.7,6.5,0.5,0,0
301,2016-10-28,8.1,11.3,4.0,7.0,0,0
302,2016-10-29,9.2,12.1,6.1,2.0,0,0
303,2016-10-30,7.4,14.0,1.3,0.0,0,0
304,2016-10-31,5.3,9.4,1.2,0.0,0,0
305,2016-11-01,6.9,11.1,4.4,2.0,0,0
306,2016-11-02,7.1,13.4,2.8,0.0,0,0
307,2016-11-03,7.1,11.2,4.2,32.5,0,0
308,2016-11-04,7.8,12.5,3.6,2.5,0,0
309,2016-11-05,6.8,17.0,2.1,0.0,0,0
310,2016-11-06,8.6,11.7,4.3,3.5,0,0
311,2016-11-07,5.0,11.9,-0.1,0.0,0,0
312,2016-11-08,5.4,10.2,-0.9,8.0,0,0
313,2016-11-09,4.1,6.7,2.4,3.5,0,0
314,2016-11-10,4.3,8.1,-0.4,0.0,0,0
315,2016-11-11,5.5,8.5,0.2,18.5,0,0
316,2016-11-12,8.3,14.5,3.5,3.0,0,0
317,2016-11-13,7.3,17.0,3.2,0.0,0,0
318,2016-11-14,8.8,16.3,3.9,0.0,0,0
319,2016-11-15,10.5,15.9,7.5,3.0,0,0
320,2016-11-16,5.5,9.3,-0.8,0.0,0,0
321,2016-11-17,4.0,7.3,-0.2,2.5,0,0
322,2016-11-18,3.6,12.6,-0.6,0.0,0,0
323,2016-11-19,4.7,7.5,0.9,15.0,0,0
324,2016-11-20,12.4,17.1,7.4,3.0,0,0
325,2016-11-21,9.7,14.8,5.3,0.0,0,0
326,2016-11-22,9.4,15.6,5.6,0.5,0,0
327,2016-11-23,3.0,5.6,-0.2,2.0,0,0
328,2016-11-24,1.1,5.6,-2.5,0.0,0,0
329,2016-11-25,0.8,5.2,-3.1,2.5,0,0
330,2016-11-26,3.8,9.4,0.6,0.0,0,0
331,2016-11-27,5.8,7.9,3.7,2.5,0,0
332,2016-11-28,6.6,8.0,5.8,4.5,0,0
333,2016-11-29,4.6,7.5,3.0,3.0,0,0
334,2016-11-30,4.4,7.9,1.9,0.0,0,0
335,2016-12-01,6.7,10.7,2.2,17.0,0,0
336,2016-12-02,5.6,8.2,3.7,9.5,0,0
337,2016-12-03,6.2,10.6,2.2,0.5,0,0
338,2016-12-04,3.7,5.6,2.1,0.0,0,0
339,2016-12-05,7.8,13.2,3.8,6.0,0,0
340,2016-12-06,4.3,7.5,2.0,16.0,0,0
341,2016-12-07,2.5,6.4,-0.1,7.5,4,4
342,2016-12-08,0.9,4.8,-1.3,8.5,6,3
343,2016-12-09,1.8,5.1,-1.7,9.0,2,3
344,2016-12-10,2.2,4.4,0.2,5.5,0,0
345,2016-12-11,1.6,3.9,0.2,0.5,0,0
346,2016-12-12,1.6,6.6,-2.5,0.0,0,0
347,2016-12-13,2.9,7.7,-2.4,4.0,0,0
348,2016-12-14,2.7,5.6,0.0,20.0,4,4
349,2016-12-15,0.0,1.9,-2.4,3.0,10,16
350,2016-12-16,-0.2,1.8,-2.9,1.5,6,12
351,2016-12-17,1.5,4.1,-0.6,19.0,21,15
352,2016-12-18,3.1,6.3,1.5,1.5,11,4
353,2016-12-19,4.3,10.0,2.0,0.0,4,2
354,2016-12-20,4.6,7.6,2.0,1.5,0,0
355,2016-12-21,5.3,14.3,0.4,0.0,0,0
356,2016-12-22,3.0,6.5,-0.3,4.0,0,0
357,2016-12-23,6.6,10.2,2.9,14.0,0,0
358,2016-12-24,1.7,4.2,-0.4,8.0,0,0
359,2016-12-25,1.2,5.1,-1.5,0.0,0,0
360,2016-12-26,0.6,3.2,-1.4,0.0,0,0
361,2016-12-27,2.4,6.3,0.4,6.0,0,0
362,2016-12-28,0.1,1.9,-2.7,10.5,8,12
363,2016-12-29,-0.2,3.2,-4.7,9.5,10,11
364,2016-12-30,0.1,1.8,-1.5,3.5,15,6
365,2016-12-31,0.9,3.7,-2.3,4.5,10,4
366,2017-01-01,2.6,5.1,0.5,3.0,3,1
367,2017-01-02,4.1,7.5,2.0,18.0,0,0
368,2017-01-03,3.9,5.7,2.5,8.0,0,0
369,2017-01-04,2.0,4.6,0.0,26.5,5,7
370,2017-01-05,0.0,2.1,-1.5,11.5,17,23
371,2017-01-06,0.2,2.3,-3.4,2.0,21,4
372,2017-01-07,0.2,3.9,-2.9,0.0,11,1
373,2017-01-08,2.4,7.2,-1.9,2.5,9,2
374,2017-01-09,2.2,5.0,0.1,14.0,4,4
375,2017-01-10,3.3,9.0,0.0,9.5,3,5
376,2017-01-11,-0.8,0.3,-2.0,19.0,31,31
377,2017-01-12,-0.4,0.2,-0.9,40.5,91,66
378,2017-01-13,-0.9,0.2,-2.5,21.0,89,1
379,2017-01-14,-3.9,-2.4,-5.4,17.5,92,25
380,2017-01-15,-3.3,-0.8,-5.9,7.0,91,6
381,2017-01-16,-1.1,1.4,-4.4,7.0,84,11
382,2017-01-17,-0.1,2.8,-4.2,0.0,80,8
383,2017-01-18,0.6,5.0,-4.1,0.5,70,5
384,2017-01-19,0.7,3.1,-2.6,7.0,71,13
385,2017-01-20,-1.5,4.0,-7.4,0.5,59,5
386,2017-01-21,0.3,2.9,-3.0,5.0,64,13
387,2017-01-22,-1.7,1.8,-6.3,9.0,63,12
388,2017-01-23,-1.8,-0.6,-3.0,13.5,83,25
389,2017-01-24,-2.6,-0.6,-5.5,2.0,84,5
390,2017-01-25,-0.6,2.1,-5.1,2.0,81,4
391,2017-01-26,-0.6,2.4,-4.1,1.5,75,3
392,2017-01-27,-0.2,5.6,-5.3,6.5,69,0
393,2017-01-28,0.5,3.3,-6.6,1.0,64,2
394,2017-01-29,-1.2,4.8,-7.4,0.0,60,3
395,2017-01-30,1.4,5.7,-0.4,14.5,58,10
396,2017-01-31,-0.6,1.5,-2.3,2.0,63,7
397,2017-02-01,-1.0,3.7,-8.4,11.0,61,11
398,2017-02-02,-1.8,1.4,-3.9,8.0,73,16
399,2017-02-03,1.8,3.3,-0.3,0.5,73,5
400,2017-02-04,2.2,6.2,-5.3,0.0,62,0
401,2017-02-05,-1.5,3.4,-6.3,1.5,56,2
402,2017-02-06,1.5,4.7,-0.3,22.5,57,5
403,2017-02-07,-1.0,0.6,-2.4,4.0,64,11
404,2017-02-08,0.8,3.1,-1.0,0.0,63,0
405,2017-02-09,-0.3,1.7,-3.4,0.5,57,0
406,2017-02-10,0.1,2.8,-4.6,7.0,61,7
407,2017-02-11,-1.3,0.9,-4.2,26.0,91,40
408,2017-02-12,1.0,3.1,-0.5,5.5,92,5
409,2017-02-13,-0.3,2.7,-5.1,0.5,80,3
410,2017-02-14,-1.1,3.9,-7.6,3.0,76,11
411,2017-02-15,-0.4,3.0,-7.0,2.0,76,6
412,2017-02-16,-0.3,6.6,-5.7,0.0,72,1
413,2017-02-17,-0.3,5.1,-4.8,20.0,70,2
414,2017-02-18,0.0,2.0,-2.0,0.5,70,5
415,2017-02-19,-1.7,1.2,-5.9,1.0,71,4
416,2017-02-20,-1.2,2.7,-6.4,26.5,76,10
417,2017-02-21,-1.0,1.4,-2.3,11.5,94,23
418,2017-02-22,0.3,4.5,-3.3,0.0,91,1
419,2017-02-23,2.2,7.7,-0.3,12.0,81,0
420,2017-02-24,-0.4,2.3,-5.7,2.0,79,10
421,2017-02-25,-1.7,5.0,-7.5,1.5,80,9
422,2017-02-26,0.5,4.5,-5.3,6.0,83,9
423,2017-02-27,-0.1,3.0,-5.9,0.0,75,5
424,2017-02-28,-1.9,5.9,-8.9,0.0,74,1
425,2017-03-01,-0.1,7.6,-8.0,0.0,72,3
426,2017-03-02,2.0,8.2,-3.7,1.0,70,3
427,2017-03-03,3.2,5.2,1.5,7.0,67,0
428,2017-03-04,2.8,9.2,-4.1,2.5,62,5
429,2017-03-05,2.1,7.4,-0.9,0.5,60,4
430,2017-03-06,2.0,8.1,-1.8,4.5,56,2
431,2017-03-07,0.2,2.1,-2.6,2.5,56,11
432,2017-03-08,-0.5,2.2,-2.1,15.0,71,29
433,2017-03-09,0.4,3.5,-0.5,25.0,83,21
434,2017-03-10,1.4,3.9,0.0,10.5,72,8
435,2017-03-11,1.6,4.5,-0.4,0.0,65,1
436,2017-03-12,1.0,7.4,-4.0,0.0,62,0
437,2017-03-13,1.5,9.6,-5.8,0.0,59,1
438,2017-03-14,2.4,6.5,0.0,2.5,55,3
439,2017-03-15,2.0,4.9,0.0,5.5,55,5
440,2017-03-16,3.2,6.2,1.6,1.5,52,0
441,2017-03-17,2.9,7.0,-0.3,2.5,48,4
442,2017-03-18,4.8,9.5,-1.3,0.5,44,3
443,2017-03-19,3.2,8.8,-3.1,7.5,40,3
444,2017-03-20,4.6,10.9,-3.8,0.0,35,7
445,2017-03-21,2.1,5.5,-1.4,6.0,31,8
446,2017-03-22,3.3,7.8,-0.6,5.5,28,5
447,2017-03-23,2.7,6.7,-0.3,2.5,23,4
448,2017-03-24,1.9,5.6,-0.2,1.5,20,6
449,2017-03-25,2.0,7.2,-2.3,0.0,16,4
450,2017-03-26,2.6,8.5,-3.2,2.5,14,8
451,2017-03-27,1.6,3.5,0.0,18.0,13,8
452,2017-03-28,2.7,6.6,0.6,5.5,12,8
453,2017-03-29,3.8,10.4,-0.3,0.0,9,1
454,2017-03-30,6.1,13.7,-0.4,3.5,0,0
455,2017-03-31,4.9,7.3,1.2,0.0,0,0
456,2017-04-01,4.5,9.7,0.1,0.0,0,0
457,2017-04-02,3.8,9.0,-1.5,0.0,0,0
458,2017-04-03,2.7,11.0,-3.3,5.0,0,0
459,2017-04-04,5.6,12.5,0.8,1.0,0,0
460,2017-04-05,7.4,19.6,-1.1,0.0,0,0
461,2017-04-06,9.7,20.8,1.1,0.5,0,0
462,2017-04-07,8.7,13.3,6.2,8.0,0,0
463,2017-04-08,11.4,19.3,6.6,1.0,0,0
464,2017-04-09,7.7,10.2,1.8,2.0,0,0
465,2017-04-10,6.3,15.2,-0.6,0.0,0,0
466,2017-04-11,7.6,11.8,1.2,12.5,0,0
467,2017-04-12,6.7,9.6,0.0,8.5,0,0
468,2017-04-13,3.4,10.6,-2.6,0.5,0,0
469,2017-04-14,8.2,20.0,-2.7,0.0,0,0
