Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_local_pressure,avg_sea_pressure
68,2016-03-09,11.9,14.1,9.9,0.0,2.3,1006.4,1012.1
69,2016-03-10,9.4,12.0,6.2,0.2,2.5,1008.8,1014.6
70,2016-03-11,8.8,12.9,5.3,3.3,2.8,1010.7,1016.5
71,2016-03-12,7.1,12.9,0.8,7.8,2.4,1015.5,1021.4
72,2016-03-13,8.9,15.3,2.3,5.5,2.0,1016.9,1022.8
73,2016-03-14,7.6,8.7,6.6,0.0,2.4,1005.9,1011.8
74,2016-03-15,9.8,15.8,5.3,11.4,5.0,1009.0,1014.8
75,2016-03-16,10.0,14.3,4.6,2.1,1.8,1017.1,1023.0
76,2016-03-17,12.8,19.7,5.6,11.6,2.3,1016.1,1021.9
77,2016-03-18,13.9,20.2,7.7,7.8,2.6,1014.1,1019.8
78,2016-03-19,16.6,23.1,13.3,5.7,4.2,1001.1,1006.7
79,2016-03-20,13.5,18.8,9.2,7.0,4.9,1004.7,1010.4
80,2016-03-21,11.2,16.9,7.6,6.3,3.4,1010.0,1015.8
81,2016-03-22,10.8,16.4,4.8,8.7,2.8,1010.9,1016.7
82,2016-03-23,13.0,19.0,7.2,7.8,3.3,1007.7,1013.4
83,2016-03-24,11.5,16.7,6.5,8.0,4.1,1007.5,1013.3
84,2016-03-25,8.7,14.4,4.7,11.6,4.8,1011.7,1017.5
85,2016-03-26,9.4,15.0,4.2,11.1,2.3,1013.0,1018.8
86,2016-03-27,10.7,17.0,4.4,7.8,2.5,1012.7,1018.5
87,2016-03-28,11.9,17.4,8.2,7.2,2.8,1012.4,1018.2
88,2016-03-29,12.3,17.4,5.6,9.1,2.3,1017.5,1023.3
89,2016-03-30,14.3,20.4,8.9,5.8,3.2,1014.2,1019.9
90,2016-03-31,15.0,20.8,8.9,9.8,2.9,1012.7,1018.4
91,2016-04-01,13.1,14.3,11.8,0.0,3.5,1012.1,1017.9
92,2016-04-02,15.6,20.3,11.5,2.4,3.7,1017.0,1022.7
93,2016-04-03,16.3,20.0,13.9,1.1,3.2,1017.0,1022.7
94,2016-04-04,16.9,20.0,14.0,1.6,3.6,1002.2,1007.9
95,2016-04-05,14.8,18.7,10.9,6.7,2.9,1007.0,1012.7
96,2016-04-06,15.1,19.9,9.2,7.9,2.7,1013.4,1019.1
97,2016-04-07,15.1,19.4,11.2,0.0,3.4,1005.4,1011.1
98,2016-04-08,16.6,20.4,13.1,4.7,5.4,1003.7,1009.3
99,2016-04-09,16.3,22.8,9.9,8.9,2.7,1009.1,1014.7
100,2016-04-10,16.4,22.4,11.1,1.4,2.5,1004.5,1010.1
101,2016-04-11,14.7,20.0,8.6,10.7,5.5,1006.0,1011.7
102,2016-04-12,12.0,15.9,7.1,6.3,3.4,1016.3,1022.1
103,2016-04-13,14.9,20.1,11.9,2.5,4.5,1010.6,1016.3
104,2016-04-14,18.1,22.5,13.8,5.2,3.3,998.7,1004.3
105,2016-04-15,18.2,24.4,13.6,12.1,5.2,1007.7,1013.3
106,2016-04-16,16.6,21.5,10.5,11.7,3.0,1015.6,1021.3
107,2016-04-17,17.6,20.3,13.9,0.0,5.1,1005.1,1010.7
108,2016-04-18,16.8,23.2,11.3,5.2,4.6,1004.6,1010.2
109,2016-04-19,16.6,22.6,10.9,12.5,5.5,1011.8,1017.5
110,2016-04-20,15.4,20.3,10.7,7.6,3.0,1018.9,1024.6
111,2016-04-21,15.6,19.0,13.0,0.0,3.3,1009.7,1015.4
112,2016-04-22,19.7,25.1,14.9,12.1,4.5,1000.1,1005.6
113,2016-04-23,18.9,22.8,16.8,6.5,3.0,1005.9,1011.5
114,2016-04-24,17.6,23.8,15.0,3.7,3.8,1006.8,1012.4
115,2016-04-25,18.3,23.3,14.3,9.1,3.3,1012.9,1018.5
116,2016-04-26,18.8,24.0,13.8,11.4,2.6,1011.3,1016.9
117,2016-04-27,17.6,20.4,14.1,0.0,2.8,1006.8,1012.4
118,2016-04-28,17.0,21.1,14.2,0.2,4.6,992.9,998.4
119,2016-04-29,16.1,21.5,12.5,13.0,7.2,996.0,1001.5
120,2016-04-30,16.3,23.8,9.8,12.7,4.6,1007.2,1012.9
121,2016-05-01,19.8,26.6,11.5,10.0,3.7,1009.4,1015.0
122,2016-05-02,19.2,23.5,14.4,10.9,3.1,1014.3,1019.9
123,2016-05-03,19.4,23.0,16.4,1.4,4.2,1011.7,1017.3
124,2016-05-04,20.2,25.1,16.8,11.5,6.6,1001.7,1007.3
125,2016-05-05,20.6,25.8,14.9,12.3,5.6,1006.9,1012.4
126,2016-05-06,17.2,21.6,14.8,0.0,2.8,1011.5,1017.2
127,2016-05-07,18.6,25.3,13.0,6.3,4.1,1005.2,1010.8
128,2016-05-08,19.9,24.4,14.8,11.3,3.8,1010.9,1016.5
129,2016-05-09,17.0,19.7,14.8,0.0,3.3,1010.3,1016.0
130,2016-05-10,18.8,22.9,16.0,0.4,1.7,1002.5,1008.0
131,2016-05-11,19.5,21.2,15.7,0.5,5.2,997.9,1003.5
132,2016-05-12,20.0,26.1,14.2,13.5,3.7,1008.4,1014.0
133,2016-05-13,19.6,24.7,15.1,9.0,2.6,1013.9,1019.6
134,2016-05-14,20.7,25.9,15.8,12.5,3.3,1016.2,1021.9
135,2016-05-15,18.7,22.9,15.9,7.9,2.6,1015.4,1021.1
136,2016-05-16,19.1,23.9,16.9,0.9,3.6,1009.5,1015.1
137,2016-05-17,19.9,24.0,17.5,3.0,3.0,1005.0,1010.5
138,2016-05-18,20.6,24.8,17.0,11.6,2.5,1012.0,1017.6
139,2016-05-19,20.3,26.0,15.1,11.8,2.6,1014.0,1019.6
140,2016-05-20,18.7,23.5,15.3,5.9,2.0,1013.5,1019.2
141,2016-05-21,19.5,24.0,15.0,12.2,2.2,1011.3,1016.9
142,2016-05-22,21.9,27.4,16.2,13.2,2.9,1011.0,1016.5
143,2016-05-23,23.0,29.2,17.1,11.8,2.4,1009.4,1014.9
144,2016-05-24,22.9,28.7,17.9,10.1,2.6,1008.8,1014.3
145,2016-05-25,22.2,25.5,20.5,0.3,2.8,1009.5,1015.0
146,2016-05-26,22.9,27.0,20.4,2.8,2.7,1006.9,1012.4
147,2016-05-27,23.0,29.5,19.7,3.2,3.2,1002.0,1007.5
148,2016-05-28,20.8,23.3,18.5,0.0,2.4,1003.5,1009.0
149,2016-05-29,20.7,25.8,16.6,6.9,2.9,1002.4,1007.9
150,2016-05-30,18.8,22.9,16.4,0.0,2.5,999.2,1004.8
151,2016-05-31,21.8,26.4,18.3,10.2,3.4,999.7,1005.2
152,2016-06-01,22.1,25.3,18.0,4.9,5.6,995.6,1001.0
153,2016-06-02,20.5,25.5,16.0,12.4,3.7,998.8,1004.3
154,2016-06-03,19.9,24.5,15.5,10.0,3.4,1007.7,1013.2
155,2016-06-04,20.9,24.8,17.0,3.8,2.3,1008.8,1014.3
156,2016-06-05,19.1,23.6,15.8,3.2,2.4,1006.3,1011.9
157,2016-06-06,21.4,26.0,16.8,11.1,3.6,1009.6,1015.1
158,2016-06-07,20.9,23.6,18.4,0.0,3.0,1009.3,1014.9
159,2016-06-08,22.1,27.3,17.7,10.8,3.5,1007.5,1013.0
160,2016-06-09,21.5,23.9,20.6,0.0,1.8,1005.1,1010.6
161,2016-06-10,23.5,27.7,19.6,11.0,3.3,1007.7,1013.2
162,2016-06-11,23.0,27.3,18.7,10.4,2.6,1010.4,1015.9
163,2016-06-12,23.1,27.3,20.7,2.6,3.5,1006.0,1011.5
164,2016-06-13,21.9,23.9,20.2,0.0,3.2,993.3,998.7
165,2016-06-14,21.2,23.0,19.3,0.0,2.5,998.5,1004.0
166,2016-06-15,23.1,27.0,20.0,7.9,3.0,1004.2,1009.7
167,2016-06-16,22.0,24.2,20.9,0.0,4.4,999.4,1004.9
168,2016-06-17,25.4,30.2,20.5,8.4,4.6,999.6,1005.0
169,2016-06-18,25.8,30.6,20.6,13.0,2.7,1007.9,1013.4
170,2016-06-19,22.9,27.7,19.6,0.8,2.8,1007.9,1013.4
171,2016-06-20,24.6,29.6,20.2,5.7,2.7,1002.7,1008.2
172,2016-06-21,23.6,29.4,19.3,4.4,3.2,1001.7,1007.1
173,2016-06-22,23.7,27.9,21.8,0.0,2.5,1003.0,1008.5
174,2016-06-23,25.6,31.5,21.5,7.1,3.9,997.2,1002.6
175,2016-06-24,23.0,26.4,20.3,0.1,3.7,1000.9,1006.3
176,2016-06-25,24.9,29.9,19.7,1.6,4.4,997.4,1002.8
177,2016-06-26,24.1,30.6,18.7,10.4,4.0,1002.4,1007.8
178,2016-06-27,23.7,28.6,19.6,8.7,2.9,1008.0,1013.5
179,2016-06-28,20.8,23.5,17.6,0.0,2.5,1005.6,1011.1
180,2016-06-29,21.6,24.8,20.0,0.0,2.7,1009.0,1014.5
181,2016-06-30,24.6,29.3,20.6,5.0,2.4,1007.2,1012.7
182,2016-07-01,26.2,31.9,22.7,11.7,3.0,1007.5,1012.9
183,2016-07-02,26.3,30.6,22.8,8.2,3.0,1006.7,1012.2
184,2016-07-03,28.1,31.8,24.3,8.8,3.4,1005.0,1010.3
185,2016-07-04,30.3,36.4,24.9,11.7,3.6,1006.4,1011.8
186,2016-07-05,26.1,29.2,22.8,7.1,4.1,1012.1,1017.5
187,2016-07-06,24.8,29.5,21.0,8.4,3.3,1012.2,1017.7
188,2016-07-07,29.0,36.1,24.2,12.9,4.1,1007.6,1013.0
189,2016-07-08,25.3,27.5,23.9,0.5,2.5,1008.6,1014.1
190,2016-07-09,22.7,25.2,19.7,0.0,2.7,1003.0,1008.5
191,2016-07-10,25.8,31.2,21.3,7.9,2.5,999.3,1004.7
192,2016-07-11,27.7,34.4,22.5,12.5,2.9,999.2,1004.5
193,2016-07-12,26.7,30.6,23.7,0.2,2.0,1000.2,1005.6
194,2016-07-13,27.2,31.1,24.9,1.8,2.1,996.7,1002.1
195,2016-07-14,28.6,34.6,24.8,11.5,4.0,991.7,997.0
196,2016-07-15,27.5,31.8,23.8,9.9,4.5,993.5,998.9
197,2016-07-16,25.0,28.0,22.9,2.9,3.0,1001.7,1007.2
198,2016-07-17,27.1,31.6,24.0,1.5,2.4,1001.7,1007.1
199,2016-07-18,29.5,35.1,25.1,13.5,2.7,1001.3,1006.6
200,2016-07-19,26.9,31.0,24.3,7.5,2.6,1004.0,1009.4
201,2016-07-20,26.7,30.9,23.9,8.3,2.5,1005.7,1011.1
202,2016-07-21,26.4,30.9,23.8,9.5,2.8,1006.1,1011.6
203,2016-07-22,25.2,28.4,23.4,2.2,3.7,1006.5,1011.9
204,2016-07-23,24.2,28.0,22.7,0.3,2.6,1008.4,1013.9
205,2016-07-24,24.6,29.2,22.4,2.8,2.2,1009.7,1015.2
206,2016-07-25,25.5,30.4,23.3,8.0,2.2,1009.0,1014.5
207,2016-07-26,23.1,26.0,20.7,0.1,1.9,1006.4,1011.9
208,2016-07-27,24.3,28.0,21.5,0.9,3.1,1005.1,1010.6
209,2016-07-28,25.6,30.0,23.7,2.4,2.3,1007.3,1012.8
210,2016-07-29,26.1,30.1,22.7,4.7,2.4,1008.5,1013.9
211,2016-07-30,26.8,31.3,22.4,12.7,2.4,1008.1,1013.5
212,2016-07-31,27.8,32.5,23.4,11.6,2.2,1005.7,1011.1
213,2016-08-01,27.7,32.1,25.4,6.7,2.1,1003.4,1008.8
214,2016-08-02,26.8,30.7,24.2,5.3,2.5,1002.6,1007.9
215,2016-08-03,26.9,31.0,23.8,5.6,2.8,1003.5,1008.9
216,2016-08-04,27.7,31.7,24.3,11.0,2.5,1004.5,1009.9
217,2016-08-05,28.0,31.8,24.3,11.0,2.2,1005.4,1010.8
218,2016-08-06,28.2,32.1,25.1,11.8,2.4,1004.4,1009.7
219,2016-08-07,28.4,32.3,25.7,9.6,2.4,1003.5,1008.9
220,2016-08-08,30.9,36.9,24.9,12.7,3.1,996.9,1002.2
221,2016-08-09,32.4,38.3,27.0,12.0,4.7,996.5,1001.7
222,2016-08-10,29.5,35.9,25.2,10.8,2.5,1001.7,1007.1
223,2016-08-11,27.6,31.9,24.5,9.8,2.9,1003.8,1009.1
224,2016-08-12,27.6,31.7,25.7,4.7,2.9,1004.2,1009.6
225,2016-08-13,27.3,31.6,24.2,3.1,2.9,1002.8,1008.2
226,2016-08-14,24.8,27.7,22.8,0.1,2.8,1000.3,1005.7
227,2016-08-15,26.7,32.0,23.3,4.4,2.8,997.7,1003.1
228,2016-08-16,28.7,34.0,23.9,11.0,2.9,995.6,1000.9
229,2016-08-17,29.5,33.5,27.0,10.5,3.8,995.0,1000.3
230,2016-08-18,28.4,32.1,26.2,4.4,2.7,1000.4,1005.8
231,2016-08-19,28.1,32.3,25.2,6.1,2.5,1001.0,1006.3
232,2016-08-20,29.5,35.1,24.9,8.8,2.9,998.5,1003.8
233,2016-08-21,29.2,33.5,24.4,10.5,3.7,999.7,1005.0
234,2016-08-22,29.5,33.7,26.8,0.4,3.7,994.4,999.7
235,2016-08-23,28.3,33.0,24.9,7.2,2.6,999.4,1004.8
236,2016-08-24,28.1,32.6,25.6,6.2,3.9,1002.6,1007.9
237,2016-08-25,28.0,32.4,24.6,10.8,3.3,1002.8,1008.2
238,2016-08-26,28.0,32.2,24.4,12.0,2.7,999.9,1005.3
239,2016-08-27,26.7,32.6,24.0,3.8,2.3,998.6,1004.0
240,2016-08-28,26.9,31.5,23.7,4.0,4.5,995.1,1000.5
241,2016-08-29,29.4,34.9,25.5,8.3,4.9,985.3,990.6
242,2016-08-30,25.5,29.9,21.4,9.0,5.9,984.7,990.0
243,2016-08-31,26.3,31.7,21.3,9.6,3.5,995.9,1001.3
244,2016-09-01,27.2,31.8,23.5,10.5,2.8,1003.2,1008.6
245,2016-09-02,27.4,32.6,22.7,11.5,3.5,1006.6,1012.0
246,2016-09-03,29.1,34.8,25.4,7.7,4.9,1007.3,1012.7
247,2016-09-04,27.6,32.1,22.6,6.5,3.9,1009.4,1014.9
248,2016-09-05,26.0,30.5,22.5,1.3,2.9,1008.4,1013.9
249,2016-09-06,26.6,31.7,24.7,4.2,2.1,1004.7,1010.1
250,2016-09-07,26.9,31.2,23.9,6.4,3.7,1000.3,1005.7
251,2016-09-08,26.1,31.1,24.0,2.2,4.4,996.6,1002.0
252,2016-09-09,26.7,31.8,22.8,12.0,5.2,999.6,1005.0
253,2016-09-10,25.8,30.6,21.0,8.0,2.4,1005.6,1011.0
254,2016-09-11,25.9,30.1,22.9,5.6,2.3,1008.9,1014.4
255,2016-09-12,26.0,29.2,24.1,1.6,2.9,1011.6,1017.1
256,2016-09-13,25.6,28.8,22.5,0.6,2.6,1009.2,1014.7
257,2016-09-14,25.7,29.7,24.2,1.0,2.1,1009.7,1015.2
258,2016-09-15,25.6,28.4,23.0,1.3,2.1,1009.2,1014.7
259,2016-09-16,25.2,28.3,23.2,2.4,2.1,1010.4,1015.9
260,2016-09-17,25.8,29.4,23.1,3.8,2.0,1008.7,1014.1
261,2016-09-18,25.3,26.1,24.0,0.0,2.9,1004.1,1009.5
262,2016-09-19,25.4,30.7,22.7,4.3,3.1,1002.0,1007.4
263,2016-09-20,22.6,25.2,21.1,0.0,4.9,1000.0,1005.5
264,2016-09-21,22.8,27.0,20.7,1.5,3.2,1011.1,1016.7
265,2016-09-22,22.6,26.0,20.4,0.3,2.7,1011.2,1016.7
266,2016-09-23,22.9,23.9,22.0,0.0,1.7,1009.7,1015.2
267,2016-09-24,21.9,23.8,20.4,0.0,2.1,1011.9,1017.5
268,2016-09-25,23.2,28.2,18.9,5.2,1.8,1012.7,1018.3
269,2016-09-26,25.2,30.5,21.4,6.6,2.4,1014.0,1019.5
270,2016-09-27,26.1,30.6,23.1,6.8,2.3,1012.3,1017.7
271,2016-09-28,25.4,28.9,23.9,0.2,1.9,1008.5,1014.0
272,2016-09-29,25.8,30.5,22.9,3.7,3.2,1005.6,1011.0
273,2016-09-30,23.1,25.3,21.2,0.4,2.9,1010.3,1015.9
274,2016-10-01,23.4,26.6,21.3,0.1,2.2,1011.7,1017.2
275,2016-10-02,24.2,27.6,22.4,0.5,1.8,1012.7,1018.2
276,2016-10-03,22.8,26.0,20.6,0.0,2.5,1008.3,1013.8
277,2016-10-04,25.5,31.1,20.9,4.9,3.0,1007.7,1013.2
278,2016-10-05,24.4,28.6,21.9,2.3,3.8,1009.3,1014.7
279,2016-10-06,25.1,29.2,22.2,9.5,5.3,1007.9,1013.3
280,2016-10-07,22.8,27.6,20.6,3.7,3.0,1016.7,1022.2
281,2016-10-08,23.5,26.3,20.7,1.3,2.4,1009.3,1014.8
282,2016-10-09,22.3,24.7,18.8,0.8,4.7,1003.1,1008.6
283,2016-10-10,20.3,24.3,17.5,2.8,1.9,1009.2,1014.7
284,2016-10-11,20.0,24.4,17.6,3.8,2.1,1010.8,1016.4
285,2016-10-12,20.6,27.5,17.2,6.9,2.2,1010.2,1015.7
286,2016-10-13,18.5,21.6,15.9,0.9,1.9,1013.9,1019.5
287,2016-10-14,18.3,22.1,15.3,2.4,1.7,1017.7,1023.3
288,2016-10-15,18.7,24.6,12.5,10.2,2.9,1020.9,1026.6
289,2016-10-16,20.6,26.1,16.0,9.7,4.0,1019.8,1025.4
290,2016-10-17,20.2,22.7,17.8,0.3,3.5,1012.0,1017.5
291,2016-10-18,23.3,29.8,17.7,10.6,2.6,1010.3,1015.8
292,2016-10-19,22.8,26.8,20.0,6.7,2.5,1010.8,1016.3
293,2016-10-20,23.4,28.3,18.8,9.3,3.3,1007.8,1013.3
294,2016-10-21,20.1,23.6,18.0,1.8,2.0,1011.3,1016.8
295,2016-10-22,19.8,22.9,16.8,2.2,1.7,1007.9,1013.5
296,2016-10-23,20.1,24.0,17.1,2.4,1.8,1002.8,1008.3
297,2016-10-24,16.7,19.6,14.3,1.0,2.1,1009.9,1015.6
298,2016-10-25,16.1,18.5,13.3,0.0,3.3,1012.8,1018.5
299,2016-10-26,21.6,27.5,16.9,9.1,2.9,1009.0,1014.5
300,2016-10-27,21.1,25.3,17.4,8.4,2.9,1012.5,1018.1
301,2016-10-28,18.4,19.7,17.4,0.0,2.7,1009.7,1015.3
302,2016-10-29,20.0,24.9,15.6,8.6,4.5,1007.0,1012.6
303,2016-10-30,15.1,19.1,12.9,1.4,1.8,1018.7,1024.4
304,2016-10-31,16.3,21.6,11.6,7.5,2.2,1017.9,1023.6
305,2016-11-01,15.5,20.9,11.9,5.0,4.3,1011.9,1017.6
306,2016-11-02,14.5,18.1,12.1,1.9,2.0,1015.7,1021.4
307,2016-11-03,15.1,18.9,11.7,10.2,4.9,1009.8,1015.5
308,2016-11-04,14.7,19.9,11.1,9.9,3.0,1010.0,1015.7
309,2016-11-05,15.9,21.2,11.1,10.1,2.7,1008.4,1014.1
310,2016-11-06,17.5,23.1,11.3,9.9,2.3,1011.5,1017.1
311,2016-11-07,14.0,18.2,10.2,7.8,2.3,1017.9,1023.7
312,2016-11-08,14.4,18.5,10.8,2.2,1.9,1011.8,1017.5
313,2016-11-09,11.5,15.7,7.8,9.9,6.3,1011.3,1017.0
314,2016-11-10,11.3,14.4,7.7,0.0,2.8,1015.6,1021.4
315,2016-11-11,15.9,21.4,12.6,7.5,3.0,1009.8,1015.5
316,2016-11-12,15.6,21.1,11.8,9.9,2.7,1016.5,1022.2
317,2016-11-13,16.4,22.2,11.7,7.9,2.2,1018.5,1024.2
318,2016-11-14,15.5,17.2,13.9,0.0,2.5,1014.5,1020.2
319,2016-11-15,17.8,23.0,13.7,7.2,4.0,1004.5,1010.1
320,2016-11-16,14.3,19.7,10.3,6.9,3.1,1011.1,1016.8
321,2016-11-17,14.7,20.4,9.9,8.7,3.4,1014.0,1019.7
322,2016-11-18,14.1,18.7,8.9,6.2,2.6,1018.3,1024.1
323,2016-11-19,15.9,18.7,13.2,1.4,3.7,1009.0,1014.6
324,2016-11-20,18.6,23.1,13.3,7.9,3.1,1009.9,1015.5
325,2016-11-21,16.7,20.1,14.1,0.0,2.5,1012.2,1017.9
326,2016-11-22,17.3,22.0,13.5,8.7,3.6,1004.8,1010.4
327,2016-11-23,13.8,16.5,10.5,3.6,3.5,1009.0,1014.7
328,2016-11-24,7.9,10.5,6.1,0.0,2.3,1010.7,1016.6
329,2016-11-25,9.0,14.7,4.5,6.6,2.9,1016.0,1021.8
330,2016-11-26,11.2,16.0,4.7,8.5,2.8,1018.7,1024.5
331,2016-11-27,13.5,16.4,11.5,0.3,2.1,1008.1,1013.9
332,2016-11-28,12.2,15.0,8.9,3.8,5.9,1008.8,1014.5
333,2016-11-29,11.1,16.1,7.3,9.7,4.6,1018.0,1023.9
334,2016-11-30,11.1,14.1,7.6,1.9,2.0,1022.9,1028.7
335,2016-12-01,14.9,18.6,12.1,3.7,3.8,1013.7,1019.4
336,2016-12-02,12.1,15.3,8.0,9.3,5.7,1016.5,1022.3
337,2016-12-03,10.8,17.0,4.4,9.3,2.0,1019.6,1025.4
338,2016-12-04,12.5,18.3,7.4,6.8,2.2,1014.4,1020.1
339,2016-12-05,14.3,18.2,11.0,7.0,4.6,1007.4,1013.1
340,2016-12-06,11.7,16.1,6.5,7.7,5.9,1008.1,1013.9
341,2016-12-07,8.4,13.0,4.8,9.7,3.8,1012.2,1018.0
342,2016-12-08,9.6,16.1,4.8,8.7,3.3,1011.6,1017.4
343,2016-12-09,11.3,16.4,6.5,8.2,3.3,1008.0,1013.8
344,2016-12-10,9.0,12.1,6.1,9.5,6.3,1010.6,1016.4
345,2016-12-11,7.2,12.5,2.6,9.6,4.4,1015.1,1021.0
346,2016-12-12,7.7,13.5,2.3,3.6,1.9,1019.3,1025.2
347,2016-12-13,10.4,13.0,6.8,0.0,2.4,1010.3,1016.1
348,2016-12-14,11.1,14.8,5.4,6.7,5.5,997.5,1003.2
349,2016-12-15,6.5,11.2,3.3,9.0,4.4,1007.5,1013.4
350,2016-12-16,6.0,10.6,2.9,8.5,4.6,1008.7,1014.6
351,2016-12-17,6.7,11.1,2.0,9.6,4.8,1018.5,1024.5
352,2016-12-18,9.1,14.5,3.4,9.2,3.9,1021.8,1027.7
353,2016-12-19,10.4,15.9,5.3,9.0,2.8,1019.7,1025.6
354,2016-12-20,10.5,14.9,5.7,0.1,2.2,1019.8,1025.6
355,2016-12-21,11.3,17.5,5.4,8.1,2.0,1023.4,1029.3
