Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,avg_wind_speed
65,2016-03-06,20.2,22.8,17.5,72.0,2.9
66,2016-03-07,21.3,23.6,17.8,0.0,2.6
67,2016-03-08,21.2,24.0,19.1,0.0,3.5
68,2016-03-09,19.8,22.2,17.0,14.5,5.6
69,2016-03-10,15.9,17.9,14.2,19.5,7.2
70,2016-03-11,14.4,15.1,13.7,3.0,5.7
71,2016-03-12,16.0,18.0,13.9,0.0,3.8
72,2016-03-13,20.3,23.7,17.0,39.0,5.3
73,2016-03-14,17.5,21.4,14.9,55.5,7.5
74,2016-03-15,17.2,19.3,15.0,0.0,5.8
75,2016-03-16,17.8,19.1,16.1,1.0,5.1
76,2016-03-17,21.3,24.5,18.5,9.5,3.3
77,2016-03-18,21.9,24.5,20.6,0.5,4.9
78,2016-03-19,21.1,23.0,18.9,35.0,4.0
79,2016-03-20,20.0,22.3,18.5,0.0,4.7
80,2016-03-21,19.9,22.1,18.7,0.0,4.8
81,2016-03-22,20.3,23.1,18.4,0.0,3.8
82,2016-03-23,21.0,25.5,18.5,18.0,4.3
83,2016-03-24,17.2,18.7,15.8,1.5,6.8
84,2016-03-25,16.4,18.1,14.5,7.0,5.8
85,2016-03-26,15.8,18.5,14.0,4.0,5.4
86,2016-03-27,14.9,16.7,13.3,0.0,4.4
87,2016-03-28,16.3,19.5,13.8,0.0,3.8
88,2016-03-29,16.9,21.1,9.6,0.0,2.3
89,2016-03-30,19.5,22.2,17.3,0.0,2.3
90,2016-03-31,21.1,24.3,18.9,3.5,4.4
91,2016-04-01,19.4,21.6,17.6,0.0,3.3
92,2016-04-02,19.3,22.4,13.6,0.0,2.1
93,2016-04-03,20.8,24.3,15.4,1.0,3.0
94,2016-04-04,21.6,23.3,20.0,32.0,2.7
95,2016-04-05,21.6,23.4,20.3,24.0,2.0
96,2016-04-06,23.9,27.2,20.3,0.5,3.2
97,2016-04-07,24.5,27.3,23.0,0.0,4.0
98,2016-04-08,23.6,27.3,21.4,15.5,2.8
99,2016-04-09,22.7,24.7,21.4,10.0,2.0
100,2016-04-10,22.5,25.6,20.2,32.0,2.4
101,2016-04-11,20.9,22.4,18.6,38.5,6.5
102,2016-04-12,21.2,22.7,19.5,2.0,5.0
103,2016-04-13,22.4,25.1,21.2,12.5,4.3
104,2016-04-14,22.0,24.4,20.1,3.0,3.5
105,2016-04-15,22.4,25.0,20.2,0.0,3.7
106,2016-04-16,22.6,25.1,20.8,0.0,4.9
107,2016-04-17,22.0,24.3,20.2,20.0,4.7
108,2016-04-18,20.9,22.1,20.0,24.0,4.4
109,2016-04-19,21.2,23.5,19.7,0.0,5.9
110,2016-04-20,22.1,24.9,19.8,0.0,4.1
111,2016-04-21,24.4,27.5,22.3,0.0,4.0
112,2016-04-22,23.3,26.1,21.0,3.5,3.3
113,2016-04-23,25.0,28.0,23.3,0.0,3.7
114,2016-04-24,24.4,28.3,21.9,13.0,2.9
115,2016-04-25,24.1,26.9,22.2,0.0,3.1
116,2016-04-26,25.4,28.8,23.3,0.0,2.5
117,2016-04-27,24.4,27.7,20.5,24.5,3.5
118,2016-04-28,21.2,23.8,19.4,0.5,4.9
119,2016-04-29,20.9,23.9,18.3,0.0,4.5
120,2016-04-30,20.1,24.2,14.1,0.0,1.7
121,2016-05-01,22.8,26.1,20.8,0.0,3.5
122,2016-05-02,23.5,26.3,21.9,0.0,4.4
123,2016-05-03,23.5,25.5,21.6,41.0,5.5
124,2016-05-04,22.7,25.9,20.6,0.0,4.0
125,2016-05-05,23.7,26.0,21.8,0.0,4.6
126,2016-05-06,25.9,29.0,23.7,0.0,4.0
127,2016-05-07,26.5,29.8,24.4,0.0,2.9
128,2016-05-08,26.7,29.7,24.4,0.0,3.1
129,2016-05-09,27.1,30.3,25.3,0.0,3.6
130,2016-05-10,26.9,30.2,22.5,11.5,4.5
131,2016-05-11,21.6,23.4,20.5,12.5,4.5
132,2016-05-12,23.7,26.1,21.6,0.0,3.6
133,2016-05-13,24.9,27.5,23.8,0.0,4.3
134,2016-05-14,25.1,27.7,23.3,0.0,3.4
135,2016-05-15,25.7,28.9,23.5,0.0,3.2
136,2016-05-16,23.5,28.9,20.7,29.0,5.4
137,2016-05-17,21.2,23.0,20.0,9.5,6.7
138,2016-05-18,22.6,24.6,21.7,4.0,4.3
139,2016-05-19,23.7,25.2,22.6,10.5,4.7
140,2016-05-20,25.4,28.6,22.7,1.0,2.7
141,2016-05-21,25.0,27.0,23.4,0.0,1.7
142,2016-05-22,24.6,27.0,23.0,26.0,3.0
143,2016-05-23,25.7,28.5,23.9,0.0,2.1
144,2016-05-24,25.8,28.6,23.1,0.0,1.4
145,2016-05-25,25.8,27.1,24.8,7.0,1.2
146,2016-05-26,27.0,29.8,25.0,0.0,1.7
147,2016-05-27,27.2,30.2,24.7,0.0,1.9
148,2016-05-28,28.0,30.9,25.8,0.0,2.9
149,2016-05-29,28.0,30.5,26.4,0.0,3.5
150,2016-05-30,26.8,29.7,24.1,0.5,2.9
151,2016-05-31,25.9,28.8,23.4,0.0,1.0
152,2016-06-01,27.9,31.0,25.7,0.0,3.6
153,2016-06-02,25.7,27.5,24.8,0.5,4.4
154,2016-06-03,24.9,25.9,24.0,32.0,4.9
155,2016-06-04,27.9,31.2,25.6,0.5,2.9
156,2016-06-05,25.6,28.4,23.0,0.0,2.4
157,2016-06-06,24.8,27.9,22.2,18.0,3.2
158,2016-06-07,25.9,28.5,22.7,5.0,2.9
159,2016-06-08,26.5,28.6,25.0,0.0,3.4
160,2016-06-09,26.8,29.1,25.1,0.0,2.9
161,2016-06-10,26.2,27.7,25.2,0.0,2.0
162,2016-06-11,26.2,28.3,24.0,32.0,2.8
163,2016-06-12,26.0,28.8,24.2,90.5,4.2
164,2016-06-13,26.8,28.7,23.9,103.5,5.0
165,2016-06-14,26.0,27.0,25.3,14.0,2.1
166,2016-06-15,28.0,30.3,26.0,0.0,3.8
167,2016-06-16,28.8,31.3,27.3,9.5,4.6
168,2016-06-17,28.7,31.7,26.0,1.0,3.7
169,2016-06-18,28.9,31.7,26.6,0.0,3.3
170,2016-06-19,28.9,31.7,26.7,0.0,3.2
171,2016-06-20,28.6,31.6,26.8,0.0,3.4
172,2016-06-21,28.8,32.3,26.6,0.0,2.8
173,2016-06-22,29.4,32.4,27.5,0.0,3.3
174,2016-06-23,29.5,32.2,27.7,0.0,3.2
175,2016-06-24,29.6,32.0,27.9,0.0,3.7
176,2016-06-25,29.0,32.6,26.6,9.0,3.5
177,2016-06-26,27.1,30.8,24.4,98.0,2.7
178,2016-06-27,29.3,32.3,26.6,0.0,3.3
179,2016-06-28,29.8,32.3,28.2,0.0,3.6
180,2016-06-29,29.7,32.3,27.7,0.0,3.1
181,2016-06-30,29.7,32.6,27.8,0.0,2.7
182,2016-07-01,29.9,33.2,26.8,0.0,3.6
183,2016-07-02,30.1,33.1,27.9,0.0,3.5
184,2016-07-03,30.1,33.3,27.9,0.0,3.4
185,2016-07-04,30.3,33.3,28.1,0.0,3.4
186,2016-07-05,30.2,33.0,28.3,0.0,4.3
187,2016-07-06,29.9,32.8,26.7,0.0,4.8
188,2016-07-07,27.7,31.1,25.1,45.5,5.1
189,2016-07-08,28.5,31.0,25.9,26.0,4.3
190,2016-07-09,27.9,31.7,25.8,54.5,4.8
191,2016-07-10,28.4,31.5,25.3,22.5,4.7
192,2016-07-11,29.4,32.0,25.7,4.0,5.2
193,2016-07-12,29.2,31.4,25.9,24.5,4.9
194,2016-07-13,29.6,32.0,28.3,0.0,4.4
195,2016-07-14,29.8,32.1,28.3,0.0,4.3
196,2016-07-15,29.9,32.1,28.6,0.0,4.2
197,2016-07-16,30.1,32.4,28.8,0.0,4.2
198,2016-07-17,29.9,32.4,27.5,0.0,3.1
199,2016-07-18,28.6,30.8,26.1,3.5,2.7
200,2016-07-19,28.8,31.9,26.1,0.5,2.1
201,2016-07-20,29.2,32.7,26.0,0.0,1.6
202,2016-07-21,29.3,33.0,26.4,0.0,1.7
203,2016-07-22,29.0,32.8,25.3,0.0,1.8
204,2016-07-23,29.4,32.3,26.1,0.0,2.0
205,2016-07-24,30.1,32.3,27.0,0.0,2.6
206,2016-07-25,29.9,32.2,26.7,0.0,2.6
207,2016-07-26,28.9,31.8,25.7,11.5,2.0
208,2016-07-27,29.0,32.5,26.1,0.0,1.4
209,2016-07-28,29.2,33.1,25.8,0.0,1.4
210,2016-07-29,29.6,32.7,25.6,0.0,2.2
211,2016-07-30,30.0,32.9,28.3,1.0,4.9
212,2016-07-31,29.2,31.8,25.6,13.0,2.5
213,2016-08-01,30.1,32.6,27.4,0.0,2.2
214,2016-08-02,29.7,33.3,27.0,1.5,1.4
215,2016-08-03,29.2,32.8,26.3,13.0,1.2
216,2016-08-04,28.1,30.8,26.0,4.5,2.2
217,2016-08-05,27.7,29.5,24.9,4.0,2.2
218,2016-08-06,29.3,31.8,25.5,0.0,4.7
219,2016-08-07,27.3,28.9,24.1,17.5,6.1
220,2016-08-08,28.9,32.0,25.8,11.0,6.0
221,2016-08-09,29.7,32.2,27.5,3.0,3.9
222,2016-08-10,29.8,32.3,27.2,5.5,5.2
223,2016-08-11,29.9,32.3,28.2,0.0,3.1
224,2016-08-12,30.1,32.8,28.2,0.0,3.5
225,2016-08-13,30.2,33.0,27.8,0.0,3.9
226,2016-08-14,30.3,32.9,28.3,0.0,3.8
227,2016-08-15,29.8,32.5,27.1,0.0,2.8
228,2016-08-16,28.9,32.0,25.1,0.0,1.3
229,2016-08-17,29.0,33.3,25.4,0.0,1.2
230,2016-08-18,29.9,33.3,26.9,0.0,1.8
231,2016-08-19,30.4,32.9,26.6,0.0,2.6
232,2016-08-20,30.6,33.2,28.9,0.0,3.2
233,2016-08-21,30.6,33.3,29.0,0.0,2.5
234,2016-08-22,29.6,33.4,26.3,0.0,1.8
235,2016-08-23,29.6,33.3,25.2,0.5,2.1
236,2016-08-24,30.8,33.5,27.4,4.0,4.8
237,2016-08-25,30.4,33.2,28.1,1.0,6.1
238,2016-08-26,29.8,32.6,26.6,2.0,6.4
239,2016-08-27,30.5,33.4,29.0,0.0,5.2
240,2016-08-28,29.6,32.9,27.8,0.0,4.9
241,2016-08-29,28.7,31.8,26.8,0.0,4.7
242,2016-08-30,28.4,32.2,26.0,0.0,3.3
243,2016-08-31,28.2,31.6,26.0,0.0,2.5
244,2016-09-01,28.9,31.6,25.6,0.0,3.1
245,2016-09-02,29.1,33.0,25.7,0.0,2.3
246,2016-09-03,29.6,31.6,27.9,0.0,2.9
247,2016-09-04,29.8,32.1,28.4,0.0,3.8
248,2016-09-05,28.9,31.8,26.8,0.0,4.1
249,2016-09-06,27.5,29.5,26.0,5.5,6.0
250,2016-09-07,28.1,29.7,25.5,15.5,3.2
251,2016-09-08,27.0,28.9,25.2,26.0,2.6
252,2016-09-09,27.4,28.9,25.5,60.0,3.0
253,2016-09-10,28.7,30.7,27.6,0.0,3.6
254,2016-09-11,28.9,31.5,27.4,0.0,2.2
255,2016-09-12,27.8,31.0,24.7,86.0,2.7
256,2016-09-13,29.3,32.2,27.6,1.5,3.9
257,2016-09-14,28.8,31.9,24.7,14.5,4.7
258,2016-09-15,29.1,31.8,27.4,0.0,4.8
259,2016-09-16,29.2,32.4,27.3,0.0,5.4
260,2016-09-17,29.4,32.4,26.0,1.0,5.4
261,2016-09-18,28.0,31.7,25.5,11.0,6.0
262,2016-09-19,27.7,29.8,26.3,0.5,5.1
263,2016-09-20,27.8,30.2,25.4,1.0,4.9
264,2016-09-21,27.6,29.7,26.3,0.0,4.5
265,2016-09-22,27.3,29.6,26.1,0.0,4.8
266,2016-09-23,27.7,30.0,26.6,0.0,5.3
267,2016-09-24,28.3,30.4,27.0,0.0,4.4
268,2016-09-25,28.9,31.7,27.1,0.0,5.1
269,2016-09-26,28.5,30.6,25.9,3.0,7.6
270,2016-09-27,28.8,31.9,25.9,7.5,7.0
271,2016-09-28,28.5,31.1,25.2,32.5,5.7
272,2016-09-29,28.4,31.3,26.2,5.5,3.7
273,2016-09-30,28.4,30.8,26.7,0.0,2.4
274,2016-10-01,28.7,30.9,27.1,0.0,3.6
275,2016-10-02,29.0,31.9,27.3,0.0,5.4
276,2016-10-03,28.1,30.1,26.4,58.5,8.9
277,2016-10-04,27.3,29.0,26.0,36.0,8.3
278,2016-10-05,27.6,30.0,25.7,0.0,2.6
279,2016-10-06,28.5,31.1,26.7,0.5,3.3
280,2016-10-07,28.1,31.1,25.4,0.5,4.3
281,2016-10-08,28.1,31.0,25.4,0.0,4.1
282,2016-10-09,27.2,29.6,25.8,12.5,3.7
283,2016-10-10,26.2,27.1,25.0,0.5,5.2
284,2016-10-11,26.4,28.7,25.5,5.5,3.0
285,2016-10-12,26.6,28.3,25.3,0.0,5.8
286,2016-10-13,26.9,28.6,25.7,0.0,7.4
287,2016-10-14,26.7,28.8,24.9,3.5,8.0
288,2016-10-15,27.6,29.7,26.5,0.0,6.6
289,2016-10-16,27.8,30.9,26.3,0.0,3.1
290,2016-10-17,27.9,30.1,26.1,0.0,3.6
291,2016-10-18,28.1,30.1,26.9,0.0,4.8
292,2016-10-19,27.9,30.0,26.1,0.0,4.5
293,2016-10-20,28.0,29.9,26.9,0.0,3.7
294,2016-10-21,28.3,31.4,26.2,0.0,2.8
295,2016-10-22,28.0,30.5,26.9,0.0,3.1
296,2016-10-23,27.2,30.1,24.8,8.0,4.5
297,2016-10-24,26.9,29.1,25.2,0.0,4.8
298,2016-10-25,26.8,30.0,23.7,0.0,1.6
299,2016-10-26,26.9,30.2,24.2,0.0,1.6
300,2016-10-27,26.5,30.2,24.0,0.0,1.1
301,2016-10-28,26.7,30.3,23.4,0.0,1.4
302,2016-10-29,25.8,27.4,24.6,0.0,6.6
303,2016-10-30,24.9,26.7,24.0,0.0,5.6
304,2016-10-31,26.0,28.6,24.1,0.0,3.3
305,2016-11-01,24.4,26.5,22.5,0.0,8.3
306,2016-11-02,22.6,24.5,21.6,0.0,7.8
307,2016-11-03,22.7,25.0,21.6,0.0,8.3
308,2016-11-04,23.3,25.5,21.5,0.0,5.4
309,2016-11-05,24.4,26.9,21.7,0.0,2.6
310,2016-11-06,24.3,26.8,19.9,0.0,3.8
311,2016-11-07,24.4,26.7,22.2,0.0,4.0
312,2016-11-08,23.7,26.9,19.9,0.0,1.8
313,2016-11-09,22.1,23.4,20.0,3.0,8.3
314,2016-11-10,22.9,25.3,21.9,0.0,4.4
315,2016-11-11,22.2,24.5,21.2,0.0,4.9
316,2016-11-12,23.3,25.8,21.3,0.0,3.9
317,2016-11-13,24.6,27.3,22.5,0.0,3.3
318,2016-11-14,24.9,28.8,22.1,0.0,1.8
319,2016-11-15,24.5,27.0,22.2,0.0,4.1
320,2016-11-16,23.5,25.6,22.4,0.0,3.8
321,2016-11-17,23.3,26.1,19.1,0.0,2.6
322,2016-11-18,24.6,28.2,19.9,0.0,2.2
323,2016-11-19,25.2,28.9,23.2,2.0,2.2
324,2016-11-20,23.9,25.5,21.2,15.0,3.1
325,2016-11-21,22.8,25.7,20.1,27.5,2.3
326,2016-11-22,23.9,26.2,20.0,0.0,4.0
327,2016-11-23,21.4,24.4,19.4,12.5,6.7
328,2016-11-24,19.2,20.6,17.8,0.0,7.2
329,2016-11-25,20.7,22.6,19.0,0.0,5.0
330,2016-11-26,23.1,25.0,20.5,0.0,4.1
331,2016-11-27,21.3,25.3,18.9,43.0,5.5
332,2016-11-28,20.7,22.0,19.6,0.0,7.3
333,2016-11-29,21.0,23.1,19.6,0.0,6.0
334,2016-11-30,22.8,25.4,20.6,0.0,3.3
335,2016-12-01,21.2,23.5,19.8,31.0,4.5
336,2016-12-02,21.8,23.4,20.9,0.5,7.2
337,2016-12-03,22.7,24.4,21.1,0.0,4.7
338,2016-12-04,24.0,26.6,22.2,13.5,3.2
339,2016-12-05,23.2,25.2,22.2,0.0,4.6
340,2016-12-06,20.6,23.0,19.4,0.0,6.4
341,2016-12-07,20.0,21.5,18.8,0.0,4.3
342,2016-12-08,20.9,22.8,19.6,0.0,4.5
343,2016-12-09,22.3,24.6,21.0,0.0,4.8
344,2016-12-10,21.5,23.3,20.3,0.0,5.2
345,2016-12-11,21.0,22.9,19.7,0.0,5.8
346,2016-12-12,22.4,25.2,19.7,0.0,5.0
347,2016-12-13,22.7,26.0,20.4,2.0,4.2
348,2016-12-14,19.2,21.7,16.1,0.0,7.0
349,2016-12-15,16.5,19.1,15.2,0.0,6.4
350,2016-12-16,15.9,18.1,13.5,0.0,6.8
351,2016-12-17,18.3,20.2,15.7,0.0,5.7
352,2016-12-18,21.0,23.0,18.8,0.0,5.3
353,2016-12-19,22.8,24.8,20.8,0.0,3.6
354,2016-12-20,23.3,25.8,22.3,0.5,4.1
355,2016-12-21,23.7,25.8,22.3,0.0,5.8
356,2016-12-22,21.7,24.8,18.0,20.0,5.1
357,2016-12-23,18.0,20.4,16.4,0.0,6.6
358,2016-12-24,18.6,20.6,16.4,0.0,5.6
359,2016-12-25,20.9,23.2,19.4,0.0,5.3
360,2016-12-26,22.4,25.6,20.7,0.0,3.7
361,2016-12-27,18.3,22.1,15.2,0.5,6.6
362,2016-12-28,16.7,17.8,15.0,0.0,6.1
363,2016-12-29,17.8,20.0,16.5,0.0,6.0
364,2016-12-30,18.2,20.0,16.9,0.0,5.9
365,2016-12-31,19.9,21.9,17.3,0.0,4.3
366,2017-01-01,20.5,22.6,19.1,0.0,4.6
367,2017-01-02,21.7,25.2,19.3,0.0,3.1
368,2017-01-03,20.9,21.8,19.0,1.5,2.7
369,2017-01-04,21.5,23.3,18.5,0.5,2.5
370,2017-01-05,21.4,23.9,20.1,0.0,3.2
371,2017-01-06,22.0,24.2,20.6,9.5,3.3
372,2017-01-07,22.0,24.2,20.6,0.5,1.9
373,2017-01-08,20.9,23.4,19.0,9.5,4.4
374,2017-01-09,18.6,19.8,17.3,0.0,5.2
375,2017-01-10,17.9,19.4,17.2,0.0,4.0
376,2017-01-11,17.8,20.0,16.8,0.0,4.1
377,2017-01-12,17.9,19.6,16.9,9.0,4.0
378,2017-01-13,16.4,17.6,15.2,8.0,6.3
379,2017-01-14,16.0,17.5,15.4,0.0,6.3
380,2017-01-15,15.5,17.3,14.5,0.0,6.4
381,2017-01-16,15.2,17.6,13.1,1.0,5.0
382,2017-01-17,17.6,19.8,15.6,0.0,3.6
383,2017-01-18,19.1,20.6,17.5,41.0,3.8
384,2017-01-19,19.5,22.2,16.4,27.5,3.0
385,2017-01-20,15.8,19.2,13.0,0.0,7.2
386,2017-01-21,14.9,16.0,13.2,3.5,4.1
387,2017-01-22,14.9,17.6,13.4,0.0,5.5
388,2017-01-23,14.0,16.7,13.4,0.0,5.8
389,2017-01-24,15.3,17.7,12.9,0.0,4.5
390,2017-01-25,16.3,18.4,15.0,0.0,5.1
391,2017-01-26,16.5,19.2,14.1,0.5,5.1
392,2017-01-27,19.0,21.6,15.2,0.0,3.3
393,2017-01-28,20.7,23.4,18.7,0.0,4.1
394,2017-01-29,20.9,23.8,19.1,1.0,3.8
395,2017-01-30,18.4,22.1,15.4,14.0,5.3
396,2017-01-31,17.0,18.8,15.5,0.0,5.0
397,2017-02-01,17.4,19.9,14.6,0.5,5.0
398,2017-02-02,16.7,19.3,15.0,0.0,6.2
399,2017-02-03,17.7,19.7,16.6,0.0,4.1
400,2017-02-04,19.2,21.8,17.3,0.0,3.6
401,2017-02-05,19.9,23.7,17.2,13.5,4.5
402,2017-02-06,17.0,18.8,15.7,0.0,6.5
403,2017-02-07,17.4,19.0,16.0,0.0,5.2
404,2017-02-08,17.8,19.7,15.1,0.5,2.5
405,2017-02-09,13.5,17.9,11.1,11.0,7.6
406,2017-02-10,12.0,13.9,11.5,0.0,7.2
407,2017-02-11,12.3,13.9,10.4,0.0,6.9
408,2017-02-12,13.8,16.5,10.7,0.0,5.2
409,2017-02-13,14.7,17.2,13.1,0.0,4.4
410,2017-02-14,15.8,18.7,12.4,0.0,4.0
411,2017-02-15,16.2,19.1,12.4,0.0,2.6
412,2017-02-16,18.1,21.9,11.2,0.0,2.8
413,2017-02-17,20.7,24.1,19.3,4.0,3.0
414,2017-02-18,18.7,21.6,16.7,0.0,4.9
415,2017-02-19,17.7,20.3,15.4,0.0,4.5
416,2017-02-20,20.5,22.5,18.4,1.0,4.8
417,2017-02-21,18.5,20.0,17.1,0.5,6.3
418,2017-02-22,20.9,23.8,18.9,62.0,4.9
419,2017-02-23,16.6,21.1,14.0,12.5,5.8
420,2017-02-24,14.5,15.5,12.8,3.5,5.2
421,2017-02-25,15.2,17.2,14.2,4.0,5.2
422,2017-02-26,15.9,17.1,14.6,21.5,7.4
423,2017-02-27,17.2,20.1,15.6,0.5,5.8
424,2017-02-28,16.7,18.4,15.1,0.0,3.0
425,2017-03-01,17.0,19.3,14.7,7.0,2.8
426,2017-03-02,15.4,17.8,12.5,0.0,6.4
427,2017-03-03,14.7,17.9,11.9,0.0,3.0
428,2017-03-04,16.9,20.8,10.9,0.0,1.4
429,2017-03-05,20.1,23.2,17.7,5.0,4.4
430,2017-03-06,17.3,20.8,14.7,30.0,5.8
431,2017-03-07,15.8,17.9,13.6,0.0,4.7
432,2017-03-08,15.5,18.4,14.0,0.0,4.4
433,2017-03-09,15.1,17.8,13.2,0.0,4.1
434,2017-03-10,15.1,16.8,12.5,6.5,4.6
435,2017-03-11,16.2,18.2,13.5,23.5,6.0
436,2017-03-12,20.0,23.1,17.7,0.0,4.2
437,2017-03-13,20.6,21.6,19.6,17.0,4.5
438,2017-03-14,17.2,20.5,15.6,2.5,6.4
439,2017-03-15,16.3,19.1,14.7,0.0,5.5
440,2017-03-16,16.1,18.0,13.7,2.0,2.2
441,2017-03-17,18.0,19.2,16.3,0.5,1.8
442,2017-03-18,20.4,22.8,18.5,21.5,3.5
443,2017-03-19,19.5,20.6,17.3,1.5,1.1
444,2017-03-20,21.6,24.6,17.5,0.0,2.7
445,2017-03-21,18.4,22.1,16.3,3.0,6.0
446,2017-03-22,18.1,19.9,16.2,0.0,3.6
447,2017-03-23,20.5,23.0,19.1,0.5,4.9
448,2017-03-24,20.3,22.4,18.7,0.0,4.4
449,2017-03-25,18.7,21.2,16.5,2.5,4.9
450,2017-03-26,16.9,19.3,15.3,0.0,5.5
451,2017-03-27,17.5,20.6,15.4,0.0,5.0
452,2017-03-28,17.4,20.1,15.3,0.0,3.8
453,2017-03-29,19.8,23.8,16.1,0.0,2.9
454,2017-03-30,21.6,24.6,19.3,0.0,3.3
455,2017-03-31,20.7,25.5,16.4,13.5,5.4
456,2017-04-01,16.2,18.9,13.9,4.0,6.2
457,2017-04-02,16.6,19.6,13.8,0.0,5.3
458,2017-04-03,18.3,21.1,16.0,0.0,3.8
459,2017-04-04,18.7,22.5,12.7,0.0,3.4
460,2017-04-05,21.2,24.6,19.0,0.0,5.1
461,2017-04-06,21.8,24.8,19.7,1.5,4.9
462,2017-04-07,22.1,24.1,21.0,0.0,3.7
463,2017-04-08,23.0,26.0,21.4,0.0,3.7
464,2017-04-09,23.2,26.3,21.6,0.0,3.0
465,2017-04-10,23.5,25.5,22.0,3.0,4.2
466,2017-04-11,20.7,23.5,18.4,11.5,3.8
467,2017-04-12,18.6,21.4,15.2,0.5,4.4
468,2017-04-13,20.8,23.3,18.7,0.0,5.0
469,2017-04-14,21.7,24.9,18.9,0.0,3.4
470,2017-04-15,22.8,25.8,21.1,0.0,3.8
471,2017-04-16,23.2,25.9,22.1,0.0,3.5
472,2017-04-17,24.2,26.3,22.5,0.0,4.1
473,2017-04-18,21.4,24.8,18.2,51.0,3.1
474,2017-04-19,23.0,24.9,21.5,0.0,3.5
475,2017-04-20,23.9,27.2,21.5,0.0,3.8
476,2017-04-21,23.4,26.2,20.0,7.5,2.9
477,2017-04-22,19.3,20.5,17.5,13.5,5.6
478,2017-04-23,21.6,24.3,19.5,0.0,4.1
