,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall,avg_wind_speed
37,2016-02-07,-10.4,-5.1,-19.8,,41.0,1.0,2.8
38,2016-02-08,-10.1,-6.6,-17.7,,43.0,2.0,2.1
39,2016-02-09,-2.1,2.4,-15.0,,42.0,0.0,3.6
40,2016-02-10,-3.3,-0.8,-9.6,,42.0,4.0,3.6
41,2016-02-11,-5.3,-2.5,-13.6,,43.0,2.0,3.8
42,2016-02-12,-5.2,0.9,-15.4,,41.0,3.0,3.7
43,2016-02-13,4.1,9.5,0.1,,40.0,0.0,2.5
44,2016-02-14,-1.9,1.8,-5.2,,39.0,8.0,3.0
45,2016-02-15,-7.2,-2.6,-13.6,,39.0,0.0,3.2
46,2016-02-16,-9.1,-3.3,-16.0,,38.0,0.0,2.3
47,2016-02-17,-8.0,-1.2,-16.7,,38.0,0.0,2.5
48,2016-02-18,-5.3,2.7,-10.9,,39.0,1.0,1.4
49,2016-02-19,-3.7,5.0,-11.0,,38.0,0.0,2.5
50,2016-02-20,0.0,4.3,-4.8,,42.0,5.0,2.6
51,2016-02-21,-2.9,-1.7,-4.7,,54.0,23.0,4.8
52,2016-02-22,-4.3,-0.3,-12.0,,55.0,2.0,2.5
53,2016-02-23,,,,,,,
54,2016-02-24,-12.8,-8.2,-21.3,,49.0,1.0,3.3
55,2016-02-25,-13.3,-2.9,-22.7,,48.0,3.0,3.3
56,2016-02-26,-10.5,-5.2,-20.2,,48.0,0.0,2.2
57,2016-02-27,-11.6,-1.6,-20.5,,47.0,0.0,2.4
58,2016-02-28,-11.4,-4.4,-19.6,,47.0,0.0,1.7
59,2016-02-29,-6.5,-1.0,-16.1,,46.0,0.0,3.4
60,2016-03-01,,,,,,,
61,2016-03-02,-7.4,-4.5,-12.0,,55.0,0.0,2.8
62,2016-03-03,-10.3,-4.7,-18.1,,53.0,0.0,2.8
63,2016-03-04,-9.2,-2.7,-18.2,,52.0,0.0,2.4
64,2016-03-05,-8.8,-2.8,-16.1,,53.0,1.0,2.6
65,2016-03-06,-2.2,3.9,-15.6,,52.0,0.0,6.9
66,2016-03-07,3.1,6.6,-1.3,,47.0,0.0,2.9
67,2016-03-08,1.5,4.6,-3.0,,42.0,2.0,4.9
68,2016-03-09,-1.5,1.9,-9.5,,38.0,0.0,3.6
69,2016-03-10,-4.9,1.3,-11.8,,38.0,0.0,2.4
70,2016-03-11,-5.7,2.0,-12.3,,39.0,3.0,2.6
71,2016-03-12,-5.4,-0.7,-11.7,,39.0,1.0,2.4
72,2016-03-13,-3.1,3.4,-11.7,,38.0,0.0,2.8
73,2016-03-14,0.5,6.2,-6.0,,37.0,0.0,1.8
74,2016-03-15,-1.8,-0.5,-3.6,,35.0,4.0,4.5
75,2016-03-16,1.9,9.1,-9.7,,33.0,0.0,3.8
76,2016-03-17,2.3,6.9,-3.5,,27.0,0.0,2.0
77,2016-03-18,4.3,11.3,-2.9,,24.0,0.0,2.3
78,2016-03-19,3.3,7.6,-1.7,,21.0,1.0,3.3
79,2016-03-20,-1.9,-0.2,-3.4,,21.0,1.0,6.1
80,2016-03-21,-2.1,1.8,-7.5,,20.0,2.0,3.4
81,2016-03-22,-0.1,5.8,-8.1,,18.0,1.0,2.6
82,2016-03-23,-1.2,2.1,-6.2,,16.0,1.0,2.7
83,2016-03-24,-1.5,0.6,-3.3,,18.0,6.0,2.7
84,2016-03-25,-2.8,0.3,-7.4,,16.0,1.0,2.5
85,2016-03-26,-3.1,0.8,-8.4,,14.0,2.0,2.3
86,2016-03-27,2.3,9.8,-6.8,,12.0,1.0,3.3
87,2016-03-28,2.6,6.5,-3.7,,3.0,0.0,3.7
88,2016-03-29,1.0,6.6,-5.6,,1.0,0.0,2.8
89,2016-03-30,5.0,9.3,1.2,,1.0,1.0,7.1
90,2016-03-31,3.8,7.7,0.0,,1.0,3.0,2.5
91,2016-04-01,0.6,4.1,-2.0,,0.0,0.0,3.0
92,2016-04-02,2.5,7.8,-1.4,,0.0,0.0,6.7
93,2016-04-03,6.3,11.7,1.3,,0.0,0.0,5.5
94,2016-04-04,5.3,10.3,-1.1,,0.0,0.0,2.0
95,2016-04-05,7.2,15.4,-3.6,,0.0,0.0,4.2
96,2016-04-06,4.9,11.2,-1.7,,0.0,0.0,3.8
97,2016-04-07,8.3,16.3,-0.5,,0.0,0.0,4.7
98,2016-04-08,7.4,13.4,3.7,,0.0,0.0,4.0
99,2016-04-09,4.5,11.2,-1.6,,0.0,0.0,4.1
100,2016-04-10,3.0,9.2,-4.0,,0.0,0.0,3.3
101,2016-04-11,0.4,5.2,-3.6,,6.0,7.0,3.8
102,2016-04-12,2.3,7.5,-1.4,,7.0,1.0,3.6
103,2016-04-13,6.8,12.3,0.0,,0.0,0.0,3.8
104,2016-04-14,6.0,11.1,2.5,,0.0,0.0,3.1
105,2016-04-15,1.4,3.2,-0.4,,3.0,3.0,7.2
106,2016-04-16,4.8,9.8,0.8,,1.0,0.0,5.4
107,2016-04-17,4.2,7.4,1.1,,0.0,0.0,1.9
108,2016-04-18,1.5,4.6,-0.8,,0.0,0.0,4.6
109,2016-04-19,0.5,3.7,-0.8,,1.0,1.0,2.2
110,2016-04-20,6.1,14.2,-2.5,,1.0,2.0,3.1
111,2016-04-21,11.3,21.2,2.6,,0.0,0.0,4.1
112,2016-04-22,4.2,12.3,0.5,,0.0,0.0,2.8
113,2016-04-23,4.8,10.7,0.0,,0.0,0.0,7.4
114,2016-04-24,5.4,12.5,-0.4,,0.0,0.0,2.9
115,2016-04-25,3.0,10.0,-1.6,,0.0,0.0,2.3
116,2016-04-26,3.3,7.6,1.4,1.5,0.0,0.0,2.9
117,2016-04-27,4.6,9.7,-0.5,0.0,0.0,0.0,2.6
118,2016-04-28,6.7,14.4,-0.8,0.0,0.0,0.0,5.9
119,2016-04-29,0.4,2.8,-0.6,11.0,8.0,11.0,6.2
120,2016-04-30,1.7,3.4,-0.6,4.0,11.0,9.0,7.3
121,2016-05-01,3.3,6.7,-1.4,0.0,7.0,0.0,3.8
122,2016-05-02,5.1,11.0,-3.3,0.0,1.0,0.0,2.5
123,2016-05-03,16.3,26.9,6.7,0.0,0.0,0.0,4.7
124,2016-05-04,15.2,19.0,10.3,1.0,0.0,0.0,6.7
125,2016-05-05,13.3,19.0,7.6,0.0,0.0,0.0,3.6
126,2016-05-06,7.9,12.3,5.2,0.0,0.0,0.0,4.7
127,2016-05-07,11.1,17.3,6.2,2.0,0.0,0.0,6.6
128,2016-05-08,11.1,18.4,2.5,0.0,0.0,0.0,5.0
129,2016-05-09,11.7,23.1,0.6,0.0,0.0,0.0,3.2
130,2016-05-10,10.7,18.2,2.2,0.0,0.0,0.0,4.1
131,2016-05-11,8.2,9.6,7.0,14.5,0.0,0.0,3.7
132,2016-05-12,8.0,13.0,4.1,0.5,0.0,0.0,3.9
133,2016-05-13,14.7,27.3,2.1,0.0,0.0,0.0,4.4
134,2016-05-14,12.4,19.4,5.3,0.0,0.0,0.0,3.2
135,2016-05-15,13.3,20.1,3.6,0.0,0.0,0.0,6.8
136,2016-05-16,10.5,13.9,6.2,0.0,0.0,0.0,11.3
137,2016-05-17,15.9,20.4,12.2,2.5,0.0,0.0,4.2
138,2016-05-18,13.4,19.5,6.2,0.0,0.0,0.0,3.5
139,2016-05-19,17.8,28.3,6.7,0.0,0.0,0.0,3.2
140,2016-05-20,20.1,29.9,9.7,0.0,0.0,0.0,2.6
141,2016-05-21,20.7,30.1,10.5,0.0,0.0,0.0,3.1
142,2016-05-22,17.0,29.4,9.6,0.0,0.0,0.0,3.5
143,2016-05-23,15.4,23.3,7.9,0.0,0.0,0.0,2.7
144,2016-05-24,13.7,23.2,6.8,0.0,0.0,0.0,4.9
145,2016-05-25,16.1,23.3,9.9,2.0,0.0,0.0,6.9
146,2016-05-26,20.3,27.8,14.3,0.0,0.0,0.0,3.8
147,2016-05-27,15.9,24.5,7.4,1.5,0.0,0.0,2.7
148,2016-05-28,13.1,21.7,6.6,0.5,0.0,0.0,3.5
149,2016-05-29,9.2,14.0,4.5,0.0,0.0,0.0,4.2
150,2016-05-30,9.7,15.2,2.2,0.0,0.0,0.0,3.3
151,2016-05-31,13.0,20.1,7.8,4.0,0.0,0.0,5.9
152,2016-06-01,10.3,13.5,6.0,20.0,0.0,0.0,2.9
153,2016-06-02,4.8,6.1,3.8,20.5,0.0,0.0,7.5
154,2016-06-03,5.6,8.2,3.2,0.0,0.0,0.0,3.6
155,2016-06-04,6.3,9.6,1.5,12.5,0.0,0.0,2.1
156,2016-06-05,7.8,13.1,3.7,1.5,0.0,0.0,3.0
157,2016-06-06,10.9,18.2,3.1,0.0,0.0,0.0,3.0
158,2016-06-07,14.7,21.3,8.6,0.0,0.0,0.0,2.6
159,2016-06-08,14.5,21.9,9.1,3.0,0.0,0.0,2.7
160,2016-06-09,13.4,20.3,9.6,28.0,0.0,0.0,2.5
161,2016-06-10,9.4,10.4,8.3,1.5,0.0,0.0,3.4
162,2016-06-11,10.2,14.9,7.5,0.0,0.0,0.0,4.7
163,2016-06-12,11.4,18.5,6.9,0.0,0.0,0.0,4.8
164,2016-06-13,11.7,16.7,8.8,0.0,0.0,0.0,9.0
165,2016-06-14,13.8,18.6,10.5,0.0,0.0,0.0,7.8
166,2016-06-15,15.8,23.1,10.1,0.0,0.0,0.0,6.2
167,2016-06-16,13.5,19.0,9.0,9.0,0.0,0.0,8.1
168,2016-06-17,12.1,13.8,10.7,22.5,0.0,0.0,3.7
169,2016-06-18,12.6,16.1,10.3,0.5,0.0,0.0,5.4
170,2016-06-19,16.0,21.2,10.6,0.0,0.0,0.0,5.8
171,2016-06-20,16.9,21.6,14.5,3.5,0.0,0.0,6.2
172,2016-06-21,17.6,23.0,12.1,1.0,0.0,0.0,4.8
173,2016-06-22,15.1,19.0,9.8,0.0,0.0,0.0,2.5
174,2016-06-23,14.3,19.1,9.3,0.0,0.0,0.0,4.6
175,2016-06-24,13.7,22.2,7.4,0.0,0.0,0.0,3.6
176,2016-06-25,10.6,13.3,8.3,5.0,0.0,0.0,2.5
177,2016-06-26,11.0,14.4,8.3,2.5,0.0,0.0,3.4
178,2016-06-27,14.3,20.3,8.5,0.0,0.0,0.0,2.2
179,2016-06-28,18.5,25.3,10.2,0.0,0.0,0.0,2.4
180,2016-06-29,20.7,27.7,13.1,0.0,0.0,0.0,2.7
181,2016-06-30,21.4,29.4,14.3,0.0,0.0,0.0,3.4
182,2016-07-01,21.1,27.2,16.3,0.0,0.0,0.0,2.6
183,2016-07-02,20.7,27.2,15.3,26.5,0.0,0.0,3.4
184,2016-07-03,20.0,24.7,14.8,0.5,0.0,0.0,3.8
185,2016-07-04,10.6,15.1,9.1,4.5,0.0,0.0,4.5
186,2016-07-05,11.7,17.6,8.7,0.5,0.0,0.0,2.0
187,2016-07-06,16.5,23.2,11.2,0.0,0.0,0.0,4.4
188,2016-07-07,18.4,27.1,10.1,0.0,0.0,0.0,5.7
189,2016-07-08,19.2,27.1,12.5,0.0,0.0,0.0,4.0
190,2016-07-09,18.7,24.9,13.3,0.0,0.0,0.0,2.5
191,2016-07-10,17.1,22.7,13.8,10.5,0.0,0.0,2.9
192,2016-07-11,13.7,16.6,12.4,0.0,0.0,0.0,3.3
193,2016-07-12,15.4,21.7,12.5,0.0,0.0,0.0,2.2
194,2016-07-13,16.3,21.0,12.4,0.0,0.0,0.0,2.1
195,2016-07-14,18.0,23.2,13.4,0.0,0.0,0.0,6.4
196,2016-07-15,16.8,22.0,14.2,0.0,0.0,0.0,2.2
197,2016-07-16,16.1,20.2,13.9,0.0,0.0,0.0,1.8
198,2016-07-17,17.3,23.4,14.2,0.0,0.0,0.0,2.3
199,2016-07-18,17.2,20.3,15.1,0.5,0.0,0.0,1.4
200,2016-07-19,16.5,17.8,14.4,10.0,0.0,0.0,2.2
201,2016-07-20,15.5,20.1,13.3,0.0,0.0,0.0,2.1
202,2016-07-21,16.6,21.7,12.0,0.0,0.0,0.0,1.8
203,2016-07-22,18.0,23.8,13.3,0.0,0.0,0.0,3.5
204,2016-07-23,19.2,26.6,13.8,0.0,0.0,0.0,4.3
205,2016-07-24,19.3,25.7,14.1,0.0,0.0,0.0,5.1
206,2016-07-25,20.1,27.7,14.0,0.0,0.0,0.0,2.6
207,2016-07-26,19.0,24.6,13.3,0.0,0.0,0.0,4.0
208,2016-07-27,19.6,24.1,16.8,0.0,0.0,0.0,7.5
209,2016-07-28,22.0,27.2,18.5,22.5,0.0,0.0,6.4
210,2016-07-29,22.2,24.6,20.0,14.0,0.0,0.0,4.5
211,2016-07-30,24.6,29.7,20.7,1.0,0.0,0.0,4.7
212,2016-07-31,24.6,29.5,21.2,0.0,0.0,0.0,3.7
213,2016-08-01,24.3,31.0,21.6,14.0,0.0,0.0,3.3
214,2016-08-02,22.8,26.3,19.6,0.0,0.0,0.0,2.8
215,2016-08-03,23.8,28.7,19.6,0.0,0.0,0.0,2.5
216,2016-08-04,24.1,29.5,20.2,0.0,0.0,0.0,2.3
217,2016-08-05,21.0,26.5,15.6,0.0,0.0,0.0,3.2
218,2016-08-06,20.6,28.1,14.1,0.0,0.0,0.0,2.4
219,2016-08-07,22.7,30.6,14.1,0.0,0.0,0.0,3.7
220,2016-08-08,26.5,32.7,20.3,0.0,0.0,0.0,5.5
221,2016-08-09,18.4,23.9,16.3,20.0,0.0,0.0,5.3
222,2016-08-10,17.8,22.3,12.7,0.0,0.0,0.0,3.2
223,2016-08-11,19.5,27.5,12.3,0.0,0.0,0.0,2.0
224,2016-08-12,22.1,28.4,14.7,0.0,0.0,0.0,3.1
225,2016-08-13,22.1,27.8,17.3,0.0,0.0,0.0,4.8
226,2016-08-14,22.7,27.5,17.2,0.0,0.0,0.0,5.4
227,2016-08-15,20.4,23.7,18.6,67.0,0.0,0.0,3.1
228,2016-08-16,22.5,25.4,19.7,7.5,0.0,0.0,2.8
229,2016-08-17,22.6,24.8,21.0,48.0,0.0,0.0,5.1
230,2016-08-18,24.5,29.9,18.6,3.0,0.0,0.0,4.1
231,2016-08-19,23.1,27.2,20.4,23.5,0.0,0.0,2.8
232,2016-08-20,21.6,26.6,19.5,66.5,0.0,0.0,2.1
233,2016-08-21,21.2,23.4,19.8,65.0,0.0,0.0,1.8
234,2016-08-22,24.5,30.4,21.0,11.0,0.0,0.0,3.0
235,2016-08-23,23.6,29.4,20.0,8.0,0.0,0.0,2.9
236,2016-08-24,22.0,26.9,17.7,0.0,0.0,0.0,2.0
237,2016-08-25,23.8,30.1,17.6,0.0,0.0,0.0,4.6
238,2016-08-26,20.0,24.5,15.4,19.0,0.0,0.0,3.4
239,2016-08-27,17.1,20.9,14.8,1.0,0.0,0.0,2.4
240,2016-08-28,16.2,17.5,14.5,3.0,0.0,0.0,2.6
241,2016-08-29,19.9,24.6,16.2,3.0,0.0,0.0,2.0
242,2016-08-30,22.1,25.4,20.2,2.0,0.0,0.0,3.6
243,2016-08-31,24.5,28.6,21.1,1.0,0.0,0.0,5.8
244,2016-09-01,23.9,28.2,20.4,0.0,0.0,0.0,4.3
245,2016-09-02,19.3,21.6,18.2,0.0,0.0,0.0,2.9
246,2016-09-03,19.7,24.0,17.9,0.0,0.0,0.0,1.8
247,2016-09-04,20.9,25.9,17.8,0.0,0.0,0.0,3.5
248,2016-09-05,21.2,25.7,16.1,0.0,0.0,0.0,3.8
249,2016-09-06,,,,,0.0,0.0,
250,2016-09-07,18.3,23.5,14.0,3.5,0.0,0.0,3.4
251,2016-09-08,14.8,16.6,13.6,1.5,0.0,0.0,3.1
252,2016-09-09,15.1,16.4,13.4,69.0,0.0,0.0,3.3
253,2016-09-10,15.1,17.1,13.4,0.0,0.0,0.0,2.7
254,2016-09-11,15.1,19.3,10.8,0.0,0.0,0.0,2.7
255,2016-09-12,13.8,19.0,7.7,0.0,0.0,0.0,1.7
256,2016-09-13,16.2,21.7,11.0,0.0,0.0,0.0,3.3
257,2016-09-14,17.4,22.5,12.9,0.0,0.0,0.0,3.5
258,2016-09-15,17.3,22.2,14.0,4.5,0.0,0.0,2.2
259,2016-09-16,16.7,21.1,13.4,2.0,0.0,0.0,4.0
260,2016-09-17,13.5,19.1,10.3,3.5,0.0,0.0,3.5
261,2016-09-18,12.9,17.4,10.2,1.0,0.0,0.0,3.0
262,2016-09-19,13.0,17.1,8.5,0.0,0.0,0.0,2.1
263,2016-09-20,13.3,19.8,7.7,0.0,0.0,0.0,2.3
264,2016-09-21,11.8,17.2,6.6,0.0,0.0,0.0,2.9
265,2016-09-22,14.1,21.3,5.8,0.0,0.0,0.0,2.9
266,2016-09-23,14.7,17.3,12.5,12.5,0.0,0.0,2.0
267,2016-09-24,17.6,23.1,14.1,0.0,0.0,0.0,2.5
268,2016-09-25,18.9,25.4,12.7,0.0,0.0,0.0,3.9
269,2016-09-26,16.9,24.9,11.0,0.0,0.0,0.0,2.3
270,2016-09-27,16.2,23.9,9.7,0.0,0.0,0.0,2.7
271,2016-09-28,15.3,19.2,9.7,2.0,0.0,0.0,3.3
272,2016-09-29,13.0,16.4,8.7,0.0,0.0,0.0,1.2
273,2016-09-30,13.8,21.7,6.9,0.0,0.0,0.0,3.2
274,2016-10-01,14.7,21.8,7.7,0.0,0.0,0.0,2.6
275,2016-10-02,16.5,23.8,7.3,0.0,0.0,0.0,3.3
276,2016-10-03,15.1,18.2,11.1,6.0,0.0,0.0,3.2
277,2016-10-04,14.3,19.0,8.0,0.0,0.0,0.0,5.1
278,2016-10-05,10.0,13.6,5.2,1.5,0.0,0.0,2.3
279,2016-10-06,10.1,15.3,6.5,10.0,0.0,0.0,3.1
280,2016-10-07,6.6,12.3,1.5,0.0,0.0,0.0,2.9
281,2016-10-08,9.3,14.8,2.7,0.0,0.0,0.0,2.3
282,2016-10-09,11.3,17.9,6.5,2.0,0.0,0.0,3.2
283,2016-10-10,6.7,11.6,2.8,0.5,0.0,0.0,2.1
284,2016-10-11,8.9,14.9,3.0,0.0,0.0,0.0,2.8
285,2016-10-12,6.9,10.6,3.6,0.0,0.0,0.0,1.8
286,2016-10-13,6.6,12.9,1.4,0.0,0.0,0.0,2.1
287,2016-10-14,5.0,11.9,0.0,0.5,0.0,0.0,2.6
288,2016-10-15,8.3,16.9,-0.5,0.0,0.0,0.0,3.7
289,2016-10-16,13.1,22.4,5.4,0.0,0.0,0.0,2.6
290,2016-10-17,12.3,17.2,6.7,0.0,0.0,0.0,2.1
291,2016-10-18,10.3,15.9,2.1,0.0,0.0,0.0,2.8
292,2016-10-19,7.7,17.8,0.2,0.0,0.0,0.0,2.3
293,2016-10-20,5.8,13.8,1.8,7.5,0.0,0.0,3.8
294,2016-10-21,4.6,7.7,1.0,0.0,0.0,0.0,4.7
295,2016-10-22,5.9,8.8,4.1,0.0,0.0,0.0,2.1
296,2016-10-23,4.1,7.6,-0.5,0.0,0.0,0.0,2.5
297,2016-10-24,1.2,6.6,-1.8,0.0,0.0,0.0,2.9
298,2016-10-25,5.8,11.5,-1.2,0.0,0.0,0.0,2.7
299,2016-10-26,8.1,17.0,2.3,2.0,0.0,0.0,2.9
300,2016-10-27,2.5,4.7,-0.8,0.0,0.0,0.0,1.7
301,2016-10-28,3.3,9.1,-2.9,0.0,0.0,0.0,1.8
302,2016-10-29,1.2,5.7,-3.5,0.0,0.0,0.0,3.3
303,2016-10-30,0.6,6.7,-6.1,0.0,0.0,0.0,2.9
304,2016-10-31,0.6,9.3,-7.5,0.0,0.0,0.0,2.6
305,2016-11-01,-0.5,4.3,-6.2,,0.0,0.0,
306,2016-11-02,0.2,5.2,-4.4,,0.0,0.0,2.0
307,2016-11-03,-0.2,2.2,-4.2,,3.0,3.0,2.4
308,2016-11-04,-1.7,1.8,-6.6,,4.0,3.0,2.2
309,2016-11-05,-2.4,0.5,-8.3,,17.0,15.0,1.6
310,2016-11-06,-0.6,1.6,-2.3,,20.0,3.0,2.9
311,2016-11-07,-3.5,0.3,-9.4,,16.0,0.0,1.7
312,2016-11-08,1.8,6.6,-7.9,,15.0,1.0,3.5
313,2016-11-09,1.2,5.8,-2.5,,8.0,0.0,3.1
314,2016-11-10,-0.7,2.6,-8.8,,7.0,0.0,3.4
315,2016-11-11,-3.0,2.3,-9.5,,7.0,0.0,1.7
316,2016-11-12,1.5,6.4,-2.4,,10.0,3.0,1.7
317,2016-11-13,2.7,8.0,-1.6,,6.0,0.0,2.4
318,2016-11-14,3.6,7.7,-1.8,,3.0,0.0,2.6
319,2016-11-15,4.2,8.0,1.1,,1.0,0.0,2.8
320,2016-11-16,0.2,3.5,-5.9,,0.0,0.0,2.7
321,2016-11-17,-1.4,3.6,-6.8,,0.0,0.0,2.2
322,2016-11-18,1.0,8.5,-8.3,,0.0,0.0,3.2
323,2016-11-19,2.8,6.0,-0.2,,0.0,0.0,2.0
324,2016-11-20,4.9,10.5,0.6,,0.0,0.0,3.3
325,2016-11-21,-0.5,2.8,-4.5,,0.0,0.0,3.1
326,2016-11-22,-1.6,-0.1,-2.9,,3.0,3.0,1.6
327,2016-11-23,-6.3,-2.6,-10.0,,4.0,1.0,3.1
328,2016-11-24,-8.2,-2.1,-13.9,,3.0,0.0,2.1
329,2016-11-25,-7.4,-0.6,-13.1,,4.0,2.0,2.4
330,2016-11-26,-6.1,-0.7,-13.1,,3.0,0.0,1.8
331,2016-11-27,-1.5,2.6,-5.1,,3.0,1.0,1.3
332,2016-11-28,-0.3,2.1,-5.4,,1.0,1.0,1.9
333,2016-11-29,-2.7,-0.5,-8.6,,8.0,8.0,1.8
334,2016-11-30,-6.7,-2.3,-14.7,,7.0,0.0,2.2
335,2016-12-01,2.2,7.5,-8.3,,5.0,0.0,3.8
336,2016-12-02,0.9,3.9,-1.8,,0.0,0.0,3.8
337,2016-12-03,1.0,5.5,-4.5,,0.0,0.0,2.9
338,2016-12-04,4.3,12.4,-6.7,,0.0,0.0,3.7
339,2016-12-05,2.7,7.9,-0.2,,3.0,3.0,2.5
340,2016-12-06,-2.1,0.0,-7.3,,24.0,21.0,3.5
341,2016-12-07,-10.1,-5.4,-17.6,,21.0,0.0,1.9
342,2016-12-08,-11.4,-3.1,-17.7,,19.0,0.0,2.2
343,2016-12-09,-7.2,0.0,-15.2,,28.0,12.0,2.2
344,2016-12-10,-4.3,-0.1,-9.2,,35.0,9.0,4.1
345,2016-12-11,-7.2,-5.2,-14.6,,33.0,0.0,3.1
346,2016-12-12,-6.5,-2.3,-15.2,,30.0,2.0,3.3
347,2016-12-13,-7.5,-1.5,-16.2,,27.0,1.0,2.4
348,2016-12-14,-3.5,-1.8,-5.7,,27.0,2.0,3.0
349,2016-12-15,-9.1,-4.2,-17.9,,31.0,5.0,1.9
350,2016-12-16,-12.5,-5.3,-18.8,,28.0,0.0,2.5
351,2016-12-17,-12.4,-5.0,-19.9,,27.0,2.0,2.5
352,2016-12-18,-6.4,,,,27.0,0.0,
353,2016-12-19,-6.5,0.5,-13.6,,26.0,0.0,2.2
354,2016-12-20,-4.3,2.0,-13.5,,25.0,1.0,2.9
355,2016-12-21,-1.3,2.4,-8.2,,25.0,0.0,2.3
356,2016-12-22,-1.5,-0.3,-2.4,,37.0,13.0,1.6
357,2016-12-23,-2.5,-1.1,-5.3,,40.0,24.0,7.0
358,2016-12-24,-7.2,-4.5,-13.4,,34.0,0.0,3.8
359,2016-12-25,-9.6,-2.0,-15.7,,28.0,0.0,2.2
360,2016-12-26,-4.4,4.2,-14.6,,31.0,4.0,3.1
361,2016-12-27,-4.6,-1.9,-7.6,,38.0,10.0,5.0
362,2016-12-28,-10.2,-6.2,-18.8,,41.0,4.0,2.9
363,2016-12-29,-7.7,-1.1,-17.2,,39.0,1.0,3.2
364,2016-12-30,-10.4,-4.0,-17.7,,37.0,0.0,2.0
365,2016-12-31,-7.3,-2.7,-15.2,,36.0,0.0,2.7
366,2017-01-01,-10.9,-3.3,-17.0,,35.0,0.0,2.9
367,2017-01-02,-6.1,-1.9,-11.2,,35.0,1.0,2.2
368,2017-01-03,-5.8,-1.6,-10.9,,34.0,0.0,1.9
369,2017-01-04,-5.9,-2.1,-9.8,,36.0,3.0,1.5
370,2017-01-05,-6.3,-4.4,-8.9,,48.0,14.0,3.6
371,2017-01-06,-8.5,-3.5,-14.7,,47.0,1.0,2.3
372,2017-01-07,-7.0,-1.6,-15.8,,48.0,7.0,2.8
373,2017-01-08,-8.1,-3.3,-18.8,,50.0,3.0,2.7
374,2017-01-09,-5.9,-0.2,-19.8,,47.0,0.0,4.7
375,2017-01-10,-4.7,-0.7,-12.1,,42.0,0.0,1.6
376,2017-01-11,-14.3,-6.4,-20.4,,41.0,0.0,2.5
377,2017-01-12,-12.4,-6.3,-20.7,,40.0,0.0,3.3
378,2017-01-13,-15.9,-6.6,-22.0,,39.0,0.0,2.6
379,2017-01-14,-14.9,-5.3,-20.7,,39.0,0.0,2.7
380,2017-01-15,-7.4,-2.2,-17.4,,40.0,1.0,1.8
